GEO_ID,B08524_001E,B08524_001M,B08524_002E,B08524_002M,B08524_003E,B08524_003M,B08524_004E,B08524_004M,B08524_005E,B08524_005M,B08524_006E,B08524_006M,B08524_007E,B08524_007M,B08524_008E,B08524_008M,B08524_009E,B08524_009M,B08524_010E,B08524_010M,B08524_011E,B08524_011M,B08524_012E,B08524_012M,B08524_013E,B08524_013M,B08524_014E,B08524_014M,B08524_015E,B08524_015M,B08524_016E,B08524_016M,B08524_017E,B08524_017M,B08524_018E,B08524_018M,B08524_019E,B08524_019M,B08524_020E,B08524_020M,B08524_021E,B08524_021M,B08524_022E,B08524_022M,B08524_023E,B08524_023M,B08524_024E,B08524_024M,B08524_025E,B08524_025M,B08524_026E,B08524_026M,B08524_027E,B08524_027M,B08524_028E,B08524_028M,B08524_029E,B08524_029M,B08524_030E,B08524_030M,B08524_031E,B08524_031M,B08524_032E,B08524_032M,B08524_033E,B08524_033M,B08524_034E,B08524_034M,B08524_035E,B08524_035M,B08524_036E,B08524_036M,B08524_037E,B08524_037M,B08524_038E,B08524_038M,B08524_039E,B08524_039M,B08524_040E,B08524_040M,B08524_041E,B08524_041M,B08524_042E,B08524_042M,B08524_043E,B08524_043M,B08524_044E,B08524_044M,B08524_045E,B08524_045M,B08524_046E,B08524_046M,B08524_047E,B08524_047M,B08524_048E,B08524_048M,B08524_049E,B08524_049M,NAME,B08524_001EA,B08524_001MA,B08524_002MA,B08524_002EA,B08524_003MA,B08524_003EA,B08524_004MA,B08524_004EA,B08524_005MA,B08524_005EA,B08524_006EA,B08524_006MA,B08524_007EA,B08524_007MA,B08524_008MA,B08524_008EA,B08524_009MA,B08524_009EA,B08524_010MA,B08524_010EA,B08524_011EA,B08524_011MA,B08524_012EA,B08524_012MA,B08524_013MA,B08524_013EA,B08524_014MA,B08524_014EA,B08524_015EA,B08524_015MA,B08524_016MA,B08524_016EA,B08524_017EA,B08524_017MA,B08524_018EA,B08524_018MA,B08524_019MA,B08524_019EA,B08524_020EA,B08524_020MA,B08524_021MA,B08524_021EA,B08524_022EA,B08524_022MA,B08524_023EA,B08524_023MA,B08524_024MA,B08524_024EA,B08524_025MA,B08524_025EA,B08524_026EA,B08524_026MA,B08524_027EA,B08524_027MA,B08524_028EA,B08524_028MA,B08524_029EA,B08524_029MA,B08524_030MA,B08524_030EA,B08524_031EA,B08524_031MA,B08524_032EA,B08524_032MA,B08524_033EA,B08524_033MA,B08524_034EA,B08524_034MA,B08524_035MA,B08524_035EA,B08524_036MA,B08524_036EA,B08524_037EA,B08524_037MA,B08524_038EA,B08524_038MA,B08524_039EA,B08524_039MA,B08524_040EA,B08524_040MA,B08524_041MA,B08524_041EA,B08524_042EA,B08524_042MA,B08524_043EA,B08524_043MA,B08524_044EA,B08524_044MA,B08524_045MA,B08524_045EA,B08524_046MA,B08524_046EA,B08524_047EA,B08524_047MA,B08524_048EA,B08524_048MA,B08524_049EA,B08524_049MA,state
0400000US18,2907469,17025,898453,15991,504071,9185,697670,12560,262120,8335,543481,11487,1674,653,2397799,17187,759382,14250,395127,10017,587266,10989,212221,7720,442642,10091,1161,551,274405,7337,63385,4499,54264,3953,56719,4841,33608,2839,66368,3924,61,104,27069,2808,5385,1201,8258,1738,5349,996,1571,725,6506,1374,0,184,64083,4089,17009,1847,20497,2201,14458,1665,4119,997,7852,1260,148,132,45799,3420,10338,1564,9925,1770,7373,1551,4436,942,13727,1817,0,184,98314,4293,42954,3151,16000,1638,26505,2545,6165,1325,6386,1330,304,301,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1534377,10263,516532,8699,251164,6817,362770,8395,148721,5026,254592,7657,598,297,1223155,11619,413951,7843,188900,5930,297455,7662,117695,4559,204654,6405,500,278,140062,6031,39821,2863,23582,2433,28221,2398,19586,2084,28796,2414,56,72,17102,2064,5841,1182,3325,871,3567,956,440,276,3929,1166,0,184,56608,3281,16742,1753,15216,2189,13873,1894,4514,874,6263,1005,0,184,25521,2631,6454,1287,5363,1140,4932,1225,2655,709,6117,886,0,184,71929,3466,33723,2767,14778,1435,14722,1624,3831,748,4833,1061,42,67,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397474,10444,483662,8831,240138,7455,334507,8642,138938,4740,190968,7225,9261,1368,1149903,10223,404624,8012,186134,6538,285122,8473,110642,4486,156933,6618,6448,1248,135016,5632,37497,2712,27807,2811,26758,2932,19358,2140,23375,2725,221,218,6765,1520,1038,551,2307,784,1451,716,456,364,1414,578,99,107,30849,2637,9140,1373,9442,1504,5887,952,1839,491,4077,937,464,301,18615,2079,5535,1374,4039,1003,2546,718,2484,900,3523,708,488,465,56326,3561,25828,2038,10409,1527,12743,1582,4159,782,1646,447,1541,546,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1865900,14728,599213,11250,306251,8539,455470,9561,178587,6204,309869,8853,16510,1945,1545906,13107,509183,9887,242959,7631,385254,8304,140195,4970,257040,7626,11275,1728,183206,7027,45956,3237,34050,3031,37743,2879,26847,2952,36616,3151,1994,877,18085,2177,3102,983,6109,1219,3923,894,1250,758,3656,885,45,76,41983,3096,10781,1494,10616,1874,11306,1878,2874,857,3402,879,3004,594,20123,2189,4423,992,4568,1082,3037,896,2113,792,5835,1236,147,216,56597,3857,25768,2268,7949,1431,14207,1618,5308,1195,3320,904,45,79,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1977429,13074,632492,12121,384835,10281,461101,10988,248891,9195,243441,8749,6669,1085,1632616,12546,543044,11406,300125,9122,391837,10497,192089,7716,200029,7200,5492,898,196013,8232,47886,3607,44910,3952,36753,3230,40528,3723,25631,2861,305,207,24732,2457,3989,913,10464,1558,4566,864,1849,762,3702,1092,162,206,36980,2770,10718,1392,11347,1540,7758,1476,3698,1235,3287,948,172,188,40143,3172,8332,1387,10184,1765,6923,1420,6895,1683,7441,1417,368,228,46945,3586,18523,2210,7805,1558,13264,1554,3832,1176,3351,1029,170,200,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618200,7454,209921,6529,116104,5384,152791,5178,68732,2886,70037,3883,615,328,474273,7239,164824,5314,83182,4526,121532,4818,49875,2394,54399,3058,461,315,69132,3273,17452,1938,14267,1890,15384,2114,12675,1682,9332,1403,22,38,3088,909,654,325,755,550,1205,692,367,239,107,108,0,184,27284,2140,8347,1208,8782,1364,6417,1191,1778,443,1865,594,95,112,11195,1877,2440,696,3350,1104,1364,588,1707,598,2334,848,0,184,33228,2512,16204,2012,5768,1090,6889,949,2330,636,2000,436,37,53,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2652650,15529,1134350,15691,442170,12027,629639,11265,215623,7654,217415,7622,13453,1788,2010865,15664,896561,13910,299352,8488,484817,10102,155764,6299,165486,6569,8885,1485,263591,8727,90216,4845,52419,4827,53105,4157,40985,3801,25878,2568,988,634,152033,6852,46235,3921,44163,3451,41033,3935,7877,1531,12305,2074,420,296,70721,3887,23267,2263,19378,2163,18145,2197,3047,822,4885,988,1999,1294,33558,3490,10883,1573,8327,1990,6439,1248,2608,850,5115,1311,186,217,121882,4809,67188,3482,18531,2211,26100,2504,5342,1329,3746,923,975,315,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3340024,19655,1446167,16637,573606,11320,778628,16060,245085,7314,295073,7941,1465,499,2407529,20214,1043050,15666,386006,9696,566065,12496,189838,6680,221379,6736,1191,481,261894,8597,83511,4425,55335,4466,56890,3591,30427,3486,35553,3094,178,145,313219,8296,154117,6729,59189,4080,72783,4863,10945,2506,16145,1615,40,64,162124,6619,67135,4300,39676,3418,41060,3386,5058,1380,9159,1450,36,50,58211,4510,22956,2605,13076,1899,11367,1846,3428,1059,7364,1400,20,33,137047,5918,75398,3690,20324,2793,30463,2531,5389,1124,5473,1111,0,184,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4146063,17757,1418120,16505,786121,11939,1009019,13589,315131,6343,616408,11646,1264,440,3424034,17286,1203771,14668,609417,11086,853617,13288,252878,6109,503359,10493,992,380,371627,9884,97198,4323,83856,3946,76938,3999,40233,2712,73174,4346,228,210,53586,3095,11317,1498,17573,2155,13624,1800,2215,803,8857,1377,0,184,90141,4395,25065,2104,30432,2725,19787,2065,5307,1131,9515,1277,35,71,52738,3299,14133,1721,13420,1881,8111,1328,3541,777,13533,1638,0,184,153937,5004,66636,3592,31423,2393,36942,3144,10957,1628,7970,1234,9,23,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2754782,14087,1076301,13597,446036,8161,654151,11699,218059,6724,358682,8778,1553,660,2152143,14318,844439,12069,327910,7252,518175,9603,176378,5495,284057,7617,1184,607,246016,8420,82250,4001,44388,2960,50583,3274,26091,2230,42626,3628,78,117,89688,4920,35987,2946,17760,2020,23938,2564,2315,918,9688,1465,0,184,76235,3794,28145,2359,20250,1916,17539,1754,3341,683,6960,1138,0,184,44472,2871,14256,1613,9276,1462,9099,1234,2965,593,8876,1276,0,184,146228,5027,71224,3629,26452,1971,34817,2610,6969,863,6475,1069,291,282,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1130304,11407,347680,8863,207898,7514,272161,8327,121276,5466,176862,7100,4427,1115,943004,12804,295908,9345,169509,7262,239918,8400,90762,4460,144505,6313,2402,816,121018,6574,30420,2936,26895,3446,19780,2517,21559,2904,22287,2740,77,95,4674,945,1380,632,770,381,574,287,411,405,1539,676,0,184,20227,2221,5541,984,3459,853,3224,760,3043,1159,3436,1422,1524,589,13150,1931,2678,780,2313,919,1939,719,2538,871,3331,1111,351,342,28231,2626,11753,1591,4952,944,6726,1321,2963,942,1764,763,73,109,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2775442,18484,972098,14563,497258,12324,689941,11349,241585,6483,366302,7839,8258,1970,2254799,18335,809065,13496,384733,11249,578336,9173,192505,5915,285434,7262,4726,1127,271122,8547,76352,5071,52356,3408,56660,3607,33097,3275,52497,3981,160,158,39810,2792,9929,1676,14304,1821,8909,1687,1247,492,5421,1047,0,184,53129,2872,16425,1653,17397,1933,10326,1462,1926,528,6929,1345,126,142,36343,3416,9265,1421,8166,1329,5748,1363,4417,1050,8350,1584,397,362,120239,5316,51062,3165,20302,2315,29962,3271,8393,1740,7671,2121,2849,1518,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
