GEO_ID,B10058_001E,B10058_001M,B10058_002E,B10058_002M,B10058_003E,B10058_003M,B10058_004E,B10058_004M,B10058_005E,B10058_005M,B10058_006E,B10058_006M,B10058_007E,B10058_007M,B10058_008E,B10058_008M,B10058_009E,B10058_009M,B10058_010E,B10058_010M,B10058_011E,B10058_011M,NAME,B10058_001MA,B10058_001EA,B10058_002MA,B10058_002EA,B10058_003EA,B10058_003MA,B10058_004EA,B10058_004MA,B10058_005EA,B10058_005MA,B10058_006EA,B10058_006MA,B10058_007MA,B10058_007EA,B10058_008EA,B10058_008MA,B10058_009EA,B10058_009MA,B10058_010EA,B10058_010MA,B10058_011EA,B10058_011MA,state
0400000US37,201666,8347,103792,6120,59939,4120,48157,3765,11782,1495,43853,4673,97874,5567,41099,3536,19503,2532,21596,2281,56775,4307,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7263,1314,4258,1067,2479,859,1562,439,917,813,1779,663,3005,620,1084,238,486,185,598,241,1921,580,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,217143,7828,112461,5483,62065,4816,50236,4344,11829,1749,50396,3250,104682,5687,42828,3608,21302,2288,21526,2371,61854,4113,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,81153,3814,40069,2723,22503,2126,16620,1931,5883,1011,17566,2020,41084,2557,20520,1666,8906,1147,11614,1359,20564,1696,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,70167,5316,40086,4034,18244,2606,13044,2247,5200,1266,21842,3054,30081,3090,8731,1860,3397,1052,5334,1400,21350,2611,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242192,9969,120356,6575,54345,3883,43489,3276,10856,1424,66011,4717,121836,6163,37219,2688,19289,2038,17930,1913,84617,5182,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,18371,2391,10307,1917,4097,1144,3303,1155,794,399,6210,1451,8064,1310,2186,751,1107,618,1079,455,5878,1251,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,123970,5986,63785,4481,34441,3415,27057,3244,7384,1349,29344,3289,60185,4193,25850,2631,10619,1829,15231,2007,34335,3528,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,11217,1351,6051,1044,3033,739,2296,640,737,315,3018,826,5166,883,2278,493,1233,362,1045,352,2888,788,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,153707,7749,78117,5135,44342,3748,34315,3328,10027,1599,33775,3329,75590,4540,33575,2978,16155,1961,17420,1992,42015,3365,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,739851,17490,394411,12885,199586,9215,158943,7835,40643,3230,194825,8164,345440,10916,117782,5436,57424,3722,60358,3740,227658,10977,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,57807,3897,32514,2726,11883,1566,9142,1566,2741,686,20631,2204,25293,2403,7193,1792,2230,634,4963,1554,18100,1977,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8895,1435,5259,983,2481,658,2048,623,433,237,2778,808,3636,963,1518,587,1045,508,473,277,2118,728,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,174297,7404,90745,4376,40985,2830,31284,2519,9701,1523,49760,4213,83552,4619,24530,2584,9508,1557,15022,1937,59022,4084,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,129354,5133,69426,4253,27937,2895,21643,2620,6294,1301,41489,3711,59928,3676,15699,2158,6462,1337,9237,1525,44229,3292,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,33428,2959,13117,1785,7875,1328,6648,1298,1227,450,5242,1233,20311,2467,11060,1658,5540,1152,5520,1060,9251,1493,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71600,3948,42514,3218,17254,1948,13801,1904,3453,771,25260,2431,29086,2436,10133,1385,4565,870,5568,1023,18953,1882,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,7733,1391,3915,890,2184,583,1564,546,620,350,1731,605,3818,1006,1627,678,296,214,1331,645,2191,720,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,108183,5625,31289,3224,17763,2299,14264,1933,3499,866,13526,2130,76894,4895,32024,3152,14928,1982,17096,2292,44870,3575,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,119715,6690,59732,4572,39645,3522,32104,3055,7541,1304,20087,2458,59983,3536,30097,2612,14049,1770,16048,1769,29886,2431,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16935,1972,9022,1723,4847,1191,3979,1162,868,257,4175,1024,7913,1112,2921,766,1197,334,1724,718,4992,1000,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,160720,6106,81197,4429,38671,3219,30750,2983,7921,1166,42526,3730,79523,4823,27596,2774,13533,1973,14063,1898,51927,4235,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,72556,4390,38167,3135,24162,2607,19128,2323,5034,1215,14005,1926,34389,2674,16351,1967,8400,1288,7951,1452,18038,2110,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
