GEO_ID,B23004_001E,B23004_001M,B23004_002E,B23004_002M,B23004_003E,B23004_003M,B23004_004E,B23004_004M,B23004_005E,B23004_005M,B23004_006E,B23004_006M,B23004_007E,B23004_007M,B23004_008E,B23004_008M,B23004_009E,B23004_009M,B23004_010E,B23004_010M,B23004_011E,B23004_011M,B23004_012E,B23004_012M,B23004_013E,B23004_013M,B23004_014E,B23004_014M,B23004_015E,B23004_015M,B23004_016E,B23004_016M,B23004_017E,B23004_017M,B23004_018E,B23004_018M,B23004_019E,B23004_019M,NAME,B23004_001MA,B23004_001EA,B23004_002EA,B23004_002MA,B23004_003MA,B23004_003EA,B23004_004MA,B23004_004EA,B23004_005MA,B23004_005EA,B23004_006MA,B23004_006EA,B23004_007EA,B23004_007MA,B23004_008EA,B23004_008MA,B23004_009MA,B23004_009EA,B23004_010MA,B23004_010EA,B23004_011EA,B23004_011MA,B23004_012EA,B23004_012MA,B23004_013EA,B23004_013MA,B23004_014MA,B23004_014EA,B23004_015MA,B23004_015EA,B23004_016MA,B23004_016EA,B23004_017EA,B23004_017MA,B23004_018EA,B23004_018MA,B23004_019EA,B23004_019MA,state
0400000US40,536007,1706,108355,3263,87745,2879,74450,2668,73031,2624,1419,399,13295,1376,20610,1690,16655,1453,16416,1434,239,180,3955,741,427652,3563,215929,3138,1533,631,214396,3187,211723,2216,318,213,211405,2207,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,581693,1659,104401,3992,89701,3709,71598,3409,69616,3415,1982,655,18103,1873,14700,1600,10651,1323,10464,1313,187,162,4049,850,477292,4197,240353,3849,3121,842,237232,3900,236939,2384,184,181,236755,2415,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2041930,2404,387088,5782,318158,5698,271380,5206,263191,5134,8189,1211,46778,2636,68930,2965,56240,2655,54464,2479,1776,560,12690,1502,1654842,6052,744359,6294,8734,1110,735625,6076,910483,3392,1798,530,908685,3434,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,158825,637,33859,2599,28635,2316,25296,2372,24320,2379,976,348,3339,689,5224,1057,4543,981,4499,976,44,72,681,282,124966,2770,53214,2310,953,433,52261,2258,71752,1294,367,243,71385,1309,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,694776,1702,120897,3496,100576,3104,83191,2934,80186,2904,3005,703,17385,1406,20321,1857,16044,1664,15888,1661,156,122,4277,922,573879,3825,317477,3525,4175,975,313302,3638,256402,2654,707,333,255695,2736,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,121092,722,31814,1773,24527,1424,20245,1351,20109,1347,136,91,4282,682,7287,1056,4998,764,4974,767,24,31,2289,603,89278,1996,37096,1564,105,79,36991,1555,52182,1149,35,39,52147,1149,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,920721,2954,168062,5157,139113,4680,114135,4449,111101,4403,3034,678,24978,2142,28949,1962,23097,1887,22676,1935,421,241,5852,1036,752659,5484,397705,4708,4137,878,393568,4898,354954,2508,541,308,354413,2565,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2837722,4061,598741,8612,504984,7068,433152,6897,423608,7170,9544,1273,71832,3491,93757,4116,74665,3702,73425,3670,1240,533,19092,1714,2238981,10092,1139971,8030,14904,1712,1125067,8179,1099010,4950,2188,608,1096822,4987,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,271882,1238,58274,2552,49143,2128,41282,1885,40771,1917,511,262,7861,999,9131,1294,6861,1136,6786,1139,75,82,2270,598,213608,2683,105325,2325,1101,445,104224,2373,108283,1614,127,122,108156,1619,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,98489,592,27522,1656,23301,1393,18849,1360,18531,1362,318,167,4452,726,4221,650,3110,572,3012,578,98,73,1111,363,70967,1761,32653,1444,165,110,32488,1447,38314,757,12,20,38302,759,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1062133,2866,234557,5505,200590,5007,170534,4755,167885,4601,2649,624,30056,2199,33967,2287,26530,2014,26292,2005,238,224,7437,1069,827576,5796,417564,5159,2856,761,414708,5309,410012,3414,1157,456,408855,3481,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,907618,1931,177093,4923,154665,4567,125687,4561,121158,4476,4529,1017,28978,1914,22428,2002,15707,1870,15303,1810,404,216,6721,927,730525,5455,369213,4915,4534,1007,364679,4884,361312,2601,1001,462,360311,2696,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,311104,1236,45377,2441,36918,2263,30398,2035,29663,1952,735,346,6520,1033,8459,1165,7066,1000,7013,998,53,66,1393,578,265727,2682,138882,2422,509,300,138373,2419,126845,1241,78,85,126767,1266,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,824030,1429,163429,4388,133594,3494,106044,3291,102821,3198,3223,677,27550,1817,29835,1927,21999,1704,21624,1706,375,214,7836,1057,660601,4644,306041,3615,2116,516,303925,3662,354560,2120,664,304,353896,2080,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,75050,1086,19285,1629,15970,1420,12809,1219,12734,1214,75,73,3161,662,3315,694,2701,600,2701,600,0,185,614,297,55765,2048,27611,1650,59,66,27552,1639,28154,1267,35,55,28119,1286,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,582034,-555555555,41306,2770,33149,2267,29571,2213,29094,2136,477,324,3578,839,8157,1319,7138,1326,7112,1331,26,48,1019,463,540728,2769,303742,2368,1365,543,302377,2434,236986,1602,238,236,236748,1605,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
