GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,NAME,B25074_001MA,B25074_001EA,B25074_002EA,B25074_002MA,B25074_003EA,B25074_003MA,B25074_004EA,B25074_004MA,B25074_005EA,B25074_005MA,B25074_006EA,B25074_006MA,B25074_007EA,B25074_007MA,B25074_008EA,B25074_008MA,B25074_009EA,B25074_009MA,B25074_010EA,B25074_010MA,B25074_011EA,B25074_011MA,B25074_012MA,B25074_012EA,B25074_013MA,B25074_013EA,B25074_014EA,B25074_014MA,B25074_015EA,B25074_015MA,B25074_016EA,B25074_016MA,B25074_017MA,B25074_017EA,B25074_018MA,B25074_018EA,B25074_019MA,B25074_019EA,B25074_020MA,B25074_020EA,B25074_021EA,B25074_021MA,B25074_022EA,B25074_022MA,B25074_023MA,B25074_023EA,B25074_024MA,B25074_024EA,B25074_025MA,B25074_025EA,B25074_026EA,B25074_026MA,B25074_027EA,B25074_027MA,B25074_028MA,B25074_028EA,B25074_029MA,B25074_029EA,B25074_030MA,B25074_030EA,B25074_031EA,B25074_031MA,B25074_032EA,B25074_032MA,B25074_033MA,B25074_033EA,B25074_034MA,B25074_034EA,B25074_035MA,B25074_035EA,B25074_036MA,B25074_036EA,B25074_037EA,B25074_037MA,B25074_038EA,B25074_038MA,B25074_039MA,B25074_039EA,B25074_040MA,B25074_040EA,B25074_041EA,B25074_041MA,B25074_042EA,B25074_042MA,B25074_043EA,B25074_043MA,B25074_044MA,B25074_044EA,B25074_045MA,B25074_045EA,B25074_046EA,B25074_046MA,B25074_047MA,B25074_047EA,B25074_048EA,B25074_048MA,B25074_049EA,B25074_049MA,B25074_050MA,B25074_050EA,state
0400000US30,134742,4135,18909,2053,527,356,603,462,979,450,915,495,13020,1905,2865,670,29118,2601,2102,576,1344,399,1742,550,1814,559,19460,2421,2656,692,32778,2575,3903,766,3771,810,6055,1176,5303,1142,10502,1677,3244,728,21247,2007,6849,1160,5051,1049,3399,966,2136,815,2242,829,1570,429,19076,1960,11642,1553,2522,770,1907,947,673,367,871,476,1461,352,7300,1248,5839,1215,638,337,103,116,0,157,109,135,611,220,6314,1526,5050,1415,10,17,0,157,0,157,0,157,1254,528,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,246928,5425,31015,1920,313,233,406,219,1468,562,1395,537,20827,1821,6606,1217,47590,3374,2397,707,1928,653,3551,642,4993,986,32616,2981,2105,524,61098,3151,6221,1123,9745,1323,12202,1792,10104,1323,19652,1937,3174,614,44241,2854,16351,1784,10859,1367,8383,1597,2816,777,3313,891,2519,609,37879,2892,25160,2132,6958,1278,1711,716,526,339,730,330,2794,570,15505,1897,12385,1660,1262,647,454,250,118,105,253,161,1033,275,9600,1290,7987,1258,379,249,82,97,0,149,0,149,1152,362,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,454281,8114,48118,3340,333,401,514,290,512,285,489,339,35342,2754,10928,1734,69186,4272,899,357,997,475,1167,449,1783,596,62085,3993,2255,680,100250,4745,2487,760,5999,1257,12758,1927,13917,1889,62172,4202,2917,884,79219,4551,8768,1645,18561,2389,17402,2028,12062,1719,19673,2552,2753,712,84862,5139,32453,3338,20683,2365,17443,2039,6331,1277,5253,1181,2699,910,38557,3196,22490,2516,11049,1628,2873,715,879,548,250,176,1016,503,34089,3136,29671,3053,2309,720,789,403,334,305,0,200,986,546,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,151274,5422,14230,2470,347,428,400,414,652,355,789,544,9254,1892,2788,1105,25611,2688,900,590,1262,575,2968,939,1382,614,17905,2237,1194,577,33209,3101,969,438,2083,910,3916,1130,4138,994,20544,2466,1559,609,25100,2586,2276,867,4200,1000,7228,1495,4924,1181,5936,1028,536,301,25680,2533,8947,1683,7225,1300,4324,1142,1970,801,2098,803,1116,439,15070,2097,8771,1690,3971,1166,1024,458,337,192,327,330,640,256,12374,1816,9960,1539,815,433,537,411,129,164,0,181,933,457,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1117318,13291,138376,6034,2117,709,2409,647,7066,1057,5510,1201,92509,5347,28765,2819,163499,5392,6122,1186,5147,1083,9882,1461,9987,1406,126105,4982,6256,1286,208433,8097,7187,1309,5497,1127,9524,1408,16757,2025,161334,6836,8134,1304,158647,6792,8386,1370,17358,2350,31173,3147,30458,2806,66419,4554,4853,1047,190884,7878,44040,3514,52800,3956,38299,3519,23315,2489,28214,2645,4216,986,106521,5199,57861,3723,25655,2461,12189,1879,5152,1054,3284,903,2380,705,150958,6260,116279,5861,17823,2036,7500,1358,2878,971,1723,712,4755,1146,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,246890,7139,46527,3847,503,392,109,99,1506,624,1258,584,31130,3145,12021,1839,46732,2762,1509,534,1067,481,2598,692,2763,750,34608,2697,4187,1131,54051,3823,4834,1165,5150,1293,9724,1854,8132,1467,22552,2439,3659,839,38032,2924,10309,1450,8257,1462,7350,1368,4196,1222,5636,1465,2284,597,31261,2765,16016,2117,6944,1433,3448,1028,1392,499,1304,597,2157,821,16316,2129,12878,1945,1392,591,521,313,317,285,214,181,994,446,13971,2074,12535,1993,540,361,234,247,0,185,0,185,662,316,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3355029,20123,491178,10081,3391,838,3959,917,27963,3036,24446,2307,335310,8807,96109,4870,534773,11524,19330,1953,21545,2757,37297,2767,32156,2728,405411,9373,19034,1987,597442,12124,38332,2830,39920,3134,57199,4039,61416,3648,381210,10973,19365,2301,448734,11071,63719,3938,63358,3882,68691,4410,68748,4508,166259,6215,17959,2102,531717,11654,159288,5648,107865,6246,94938,4884,60061,4231,92849,5705,16716,1950,289272,9034,137215,5694,62946,4386,40632,3322,18216,2335,19947,2889,10316,1787,461913,10056,329602,8749,64407,4616,30565,3692,14846,2483,9444,1712,13049,1931,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1289699,14128,217464,6150,2655,766,2913,927,6281,1109,5018,1188,145673,5735,54924,3917,244083,8231,6799,1451,7266,1396,10183,1635,14132,1682,183669,6580,22034,1934,299110,7921,22595,2135,32985,3155,50433,3721,54412,3982,117909,4826,20776,2603,204241,6578,53388,3626,54899,4576,41357,3183,21861,2576,21855,2467,10881,1518,185070,7102,103684,5365,41083,3597,19581,2679,5563,1197,5503,1058,9656,1508,75354,4779,58248,4518,9206,1743,2071,703,675,471,1314,512,3840,995,64377,4566,57137,4251,3180,847,384,250,577,354,254,174,2845,676,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,101751,4117,13128,2029,633,432,387,222,746,383,300,147,8054,1626,3008,982,15439,2065,1100,360,954,384,1475,474,1094,369,9905,1700,911,262,24688,2155,3043,740,4319,911,5554,1172,2902,790,6604,1206,2266,628,18887,2077,7947,1505,4841,1085,2242,724,1012,550,1560,653,1285,424,15951,1829,11253,1619,1662,730,540,368,207,166,537,351,1752,476,6228,976,5000,907,679,464,134,166,0,141,81,135,334,159,7430,1457,6090,1340,316,297,253,368,0,141,0,141,771,330,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1535290,11791,289222,7275,4785,1020,3413,790,17992,1858,8327,1456,193157,6406,61548,3638,315907,7245,11934,1763,11536,1472,22163,2386,26607,2429,228462,6593,15205,1528,354983,7777,30636,2867,50114,3129,62557,3490,62520,4001,131260,5800,17896,1726,226057,6886,73649,3953,64824,3555,39368,2910,19165,2241,17938,2255,11113,1500,209767,7269,135188,6167,42519,3176,14414,2048,3954,970,4860,939,8832,1352,79368,3842,65418,3227,7070,1192,1839,668,364,272,637,311,4040,907,59986,4068,55021,3922,2035,723,185,165,105,169,181,181,2459,632,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,486298,5609,79830,3051,694,251,907,299,2294,411,3003,558,51884,2571,21048,1675,98680,3361,3826,918,3307,794,6189,957,7193,1201,67696,3111,10469,1368,114201,4120,9695,1128,16178,1787,19137,1859,18454,1839,41111,2569,9626,1013,76492,3596,27348,1964,18483,1972,12754,1544,5854,1185,6858,1129,5195,765,68248,3351,42866,2864,12734,1461,4364,923,1470,558,1894,671,4920,783,27628,2315,22620,2142,2032,714,546,271,241,192,221,161,1968,491,21219,1799,18942,1664,322,207,219,207,58,96,106,102,1572,491,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,583182,9343,90621,4886,620,469,949,436,2821,746,2725,834,62652,3832,20854,2859,108575,5211,2895,966,2818,931,4688,1113,5931,1164,86949,4753,5294,1078,127803,5848,5377,1280,7672,1506,17945,2027,18717,2051,73150,4773,4942,1024,90824,4795,13765,1678,24444,2722,20599,2063,13312,2059,15441,1929,3263,853,85680,4971,34008,3074,22181,2418,14732,2048,5457,1329,5059,1208,4243,1072,41731,3769,29380,2983,7506,1576,2164,791,635,381,1242,614,804,354,37948,3113,33704,3103,2595,687,502,348,0,193,241,208,906,395,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1541750,11953,241889,7101,4103,1122,4441,844,14411,1609,10451,1504,160073,6146,48410,3364,301251,7649,11574,1442,13335,1734,23792,2197,20430,2270,212730,6793,19390,1903,346748,8096,25367,2525,36823,2537,50214,3724,52165,3514,161762,6176,20417,1944,229571,7173,56446,3193,52521,3973,46139,3281,29255,3041,33672,2683,11538,1390,229337,6662,112698,5041,50124,3990,28747,2467,11653,1790,12203,1722,13912,1478,101494,5110,73286,4606,15956,2124,4217,963,2382,885,990,407,4663,977,91460,4656,78732,4452,5949,1202,1448,466,398,248,174,152,4759,978,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,165293,4531,26359,2240,448,349,168,147,1974,590,2418,749,15788,1919,5563,1134,31895,2430,2139,700,2317,845,4310,1137,2965,816,19198,2265,966,399,33300,2361,2637,675,1720,625,3436,795,5096,1237,19933,1892,478,281,24785,2287,2937,1064,4444,1152,6299,1175,4315,1105,6358,1315,432,302,24590,1920,11517,1547,6451,1293,3538,1151,1529,696,777,500,778,339,10605,1457,7929,1359,1276,450,708,435,167,159,159,170,366,291,13759,2039,12507,1935,349,224,86,106,284,209,0,200,533,327,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,569648,9235,103395,4540,596,404,1298,527,3119,883,2095,722,64771,3429,31516,2811,116170,5350,3505,768,3332,836,5970,1217,6920,1169,83895,4699,12548,1881,132825,6073,9447,1461,11862,1452,21724,2736,21449,2204,57473,3955,10870,1646,88219,5575,20868,2415,20982,2422,18947,2258,10796,2041,9063,1469,7563,1752,73832,4750,42163,3580,15445,1937,6300,1521,3186,808,2781,1015,3957,848,29648,2873,22432,2902,4056,898,1100,436,319,388,317,232,1424,498,25559,2610,22507,2438,1090,565,479,417,332,321,83,101,1068,415,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106565,4369,13337,1653,268,129,288,175,869,454,628,302,9153,1412,2131,693,21072,1890,1605,521,1642,496,2215,518,2179,681,11977,1419,1454,380,26205,2108,4944,836,3431,699,3836,956,5098,1163,6347,1133,2549,628,21323,2230,7683,1263,5033,1123,3558,1011,1486,646,1552,750,2011,649,14549,1976,10599,1772,1579,525,659,371,190,179,450,329,1072,376,5311,1189,3886,917,589,504,0,147,46,76,0,147,790,358,4768,937,4060,940,15,27,0,147,0,147,0,147,693,247,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,826089,12336,146227,6025,3747,1034,2270,702,6768,1185,3828,859,89875,5310,39739,3206,175377,6304,7684,1611,5379,1034,10948,1642,11176,1652,124466,4937,15724,2354,200339,6699,15591,2181,21698,2254,34588,3077,33426,2719,78411,5024,16625,1763,117936,5849,33649,3573,29028,3285,23269,2585,11252,1973,11979,1913,8759,1584,109647,4513,62272,4431,23768,2769,8179,1628,4347,1344,4034,1327,7047,1394,42471,3843,33619,3436,3668,1101,1069,526,274,199,489,309,3352,945,34092,3395,29756,3164,1662,752,183,130,49,82,567,466,1875,656,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3384103,21621,465138,11914,3612,899,5741,1109,15451,2262,10063,2007,317892,9817,112379,5814,563339,11676,14318,1903,12067,1612,21882,2318,29904,2933,448814,10319,36354,3475,739631,13365,34741,3825,68090,3881,111138,5422,127765,6709,357020,11219,40877,3465,540818,12908,106307,6188,132430,6425,124775,6209,68975,4414,80939,4760,27392,2356,546508,13867,265301,9589,130089,6876,71472,4988,29839,3659,24836,3220,24971,2705,262781,9597,184966,7771,44573,4229,14688,2556,4125,1238,3024,782,11405,1519,265888,9615,232239,8600,18526,2716,3313,1136,1236,511,1069,528,9505,1531,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,272102,6236,32281,2969,576,301,155,148,1264,460,753,371,21649,2574,7884,1525,44942,3216,1677,559,916,342,2137,746,2617,794,35202,2729,2393,893,61973,4147,3360,848,3665,837,7517,1490,12314,1554,32192,2993,2925,962,47541,3752,9930,1456,9628,1415,11254,1832,5435,1251,9432,1658,1862,725,48662,3641,22170,2369,10437,1799,8510,1586,3621,1214,2350,724,1574,504,20498,2308,14427,2064,4121,1006,890,453,171,183,351,240,538,288,16205,2211,14299,2130,1128,442,197,177,18,31,56,96,507,290,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74957,2865,8815,1367,21,32,93,132,582,275,393,226,6537,1255,1189,418,15749,1639,864,466,874,358,1821,733,771,348,10492,1190,927,368,16334,1702,904,425,1394,552,1525,388,3256,931,8445,1220,810,234,12581,1315,1813,680,2987,841,3170,775,1790,545,1986,646,835,270,11844,1403,5857,1016,2269,534,1603,485,548,257,871,423,696,279,5738,1044,2999,738,1765,666,297,220,23,39,0,143,654,402,3896,791,2896,625,471,296,48,84,78,152,0,143,403,239,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1028525,13454,120352,5509,2375,865,2095,687,4200,939,3291,1055,76041,4602,32350,2821,143628,5483,6647,1370,4099,1193,7546,1339,7362,1366,106602,4992,11372,1687,191798,6754,9213,1617,11756,1741,18812,2089,22078,2261,118900,5132,11039,1475,160795,7505,20590,2470,27442,2865,27121,2394,24772,3120,53194,3878,7676,1311,183484,6968,49043,3604,40208,3711,34082,3194,24046,2747,27581,3765,8524,1294,96276,4873,43982,3014,21621,2503,16950,2020,5927,1122,4105,956,3691,939,132192,5323,92599,4666,23050,2310,9126,1743,2035,729,1322,432,4060,890,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,993180,12832,126101,6020,950,405,1355,599,5109,944,5088,1055,85898,5059,27701,2917,140171,5649,3280,844,3965,928,7269,1193,7603,1432,111911,4943,6143,1403,204304,6691,7588,1418,12125,2017,22085,2415,30649,3183,124407,5760,7450,1408,163007,6693,21670,2367,28035,2884,35927,2876,26977,3062,43862,3881,6536,1325,175641,6163,62146,4109,43775,3840,33222,3289,15684,1919,14685,2184,6129,1248,87751,5260,50477,4315,21386,2539,8641,1648,2769,936,2594,887,1884,653,96205,5529,77247,5027,11095,1917,3814,1060,953,572,713,357,2383,735,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,207786,4871,50627,3013,824,445,1325,653,2356,612,1808,644,28685,2411,15629,2086,43739,2913,1633,646,2108,606,4008,890,4393,805,24397,2232,7200,1066,45749,2974,6915,1250,6415,1185,7369,1288,7766,1269,10246,1672,7038,1145,24315,2375,10236,1665,5300,1172,2472,734,1502,586,986,533,3819,788,24346,2755,15620,2049,3171,1072,692,392,745,492,162,114,3956,867,11744,1654,9652,1451,746,534,26,42,52,83,55,92,1213,497,7266,1149,6115,1021,157,204,0,182,0,182,56,92,938,387,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,748584,9486,99943,3830,867,436,733,319,3377,897,3420,928,75455,3688,16091,1870,158342,5342,4304,804,4909,899,10606,1465,10417,1374,121011,5232,7095,1415,180133,5975,14613,1942,20702,2179,33908,2972,31174,2439,73291,3800,6445,1224,126199,6237,35478,2926,36403,3301,26426,2615,13288,2034,10047,1481,4557,880,111807,4759,70864,3607,22910,2401,9415,1257,2294,772,2303,706,4021,705,42454,3602,34302,3173,4300,922,695,470,706,382,218,164,2233,637,29706,2835,26928,2752,868,399,66,91,32,42,63,81,1749,568,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69184,3701,6778,1336,0,185,160,200,98,114,52,92,5383,1227,1085,422,13072,1881,207,153,634,445,1417,551,1045,621,8739,1604,1030,530,15091,1831,766,353,2001,815,2875,814,3165,979,4462,918,1822,685,11252,1683,2499,763,2751,768,2135,766,952,605,1710,709,1205,519,11949,1410,6406,1248,2380,804,1137,467,445,342,498,372,1083,517,5848,1317,4057,1079,840,470,35,59,315,308,85,142,516,336,5194,1320,3692,1018,747,554,49,82,0,185,0,185,706,320,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
