GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002EA,C16005_002MA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005EA,C16005_005MA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009MA,C16005_009EA,C16005_010MA,C16005_010EA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013EA,C16005_013MA,C16005_014MA,C16005_014EA,C16005_015MA,C16005_015EA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018EA,C16005_018MA,C16005_019EA,C16005_019MA,C16005_020MA,C16005_020EA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024EA,C16005_024MA,C16005_025MA,C16005_025EA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028MA,C16005_028EA,C16005_029EA,C16005_029MA,state
0400000US25,6282285,988,5292844,16185,4701172,20959,318824,9265,234757,8408,84067,5050,199043,8450,177399,7899,21644,2353,56001,4616,48260,4223,7741,1484,17804,2565,15223,2358,2581,771,989441,16176,177789,6724,207620,7813,74192,5280,133428,6509,359197,13884,184724,7813,174473,10087,186241,6779,74901,5118,111340,5499,58594,5689,33522,4041,25072,3117,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9311715,1749,8710690,11034,8307294,15468,184037,6337,147227,6059,36810,2760,121873,5036,106196,4930,15677,1498,31061,3049,26424,2766,4637,972,66425,5943,56297,5316,10128,2063,601025,10909,128153,5090,100247,5876,37827,3818,62420,4382,168090,8228,98096,5963,69994,4706,100224,5156,48281,3268,51943,4293,104311,5815,46436,3987,57875,4009,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5031558,1721,4646507,10338,4410236,12649,104096,5127,82386,4345,21710,2337,54650,3267,46936,3033,7714,1289,48738,3390,37799,3035,10939,1825,28787,3907,24455,3406,4332,1139,385051,10482,70591,4561,90065,5090,28124,3169,61941,4265,56510,4806,39283,3573,17227,2606,105219,4188,46779,2996,58440,3744,62666,5007,32350,2952,30316,3462,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2782530,2322,2723719,5806,2668938,6554,36516,3423,29047,2714,7469,1670,8965,1548,7337,1403,1628,691,5358,2075,4480,2073,878,336,3942,1283,3069,1138,873,519,58811,4885,12775,2150,24473,3569,9713,2370,14760,2341,7194,1583,5078,1157,2116,785,12030,1679,5415,1377,6615,1430,2339,1129,1605,696,734,682,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5647397,2449,5421149,7818,5262730,9445,83200,4834,65790,4636,17410,2439,53435,4699,43440,4183,9995,1686,15710,2292,12560,2151,3150,910,6074,1495,5894,1466,180,166,226248,7200,44591,3901,56881,4632,22528,2973,34353,3677,46085,4479,29502,3117,16583,2971,56119,3471,23035,2546,33084,3152,22572,4590,14223,3019,8349,2354,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,946302,954,927978,2566,896733,3693,12217,1726,9364,1468,2853,859,9559,1781,7533,1467,2026,708,1395,510,1050,429,345,219,8074,1519,7312,1404,762,490,18324,2202,9276,1519,2142,713,1114,445,1028,475,3374,905,2766,828,608,332,3043,695,1134,432,1909,623,489,466,31,55,458,463,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723524,1369,1605901,4476,1517274,5772,63817,4358,49977,3908,13840,2036,14930,2013,12039,1845,2891,806,5168,1141,4318,1103,850,465,4712,1326,3797,892,915,708,117623,4059,13017,1795,63416,3369,17852,2157,45564,3072,12787,2316,6909,1560,5878,1597,20909,1979,6957,1480,13952,1489,7494,1713,3617,1137,3877,1108,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2576019,1369,2046866,9619,1734887,12341,250584,8302,216136,7962,34448,3776,22833,2503,20757,2469,2076,579,30099,3931,23387,3145,6712,1880,8463,2169,7207,2007,1256,574,529153,9679,63516,4894,292863,7695,97986,4615,194877,7397,43336,4544,28140,3203,15196,2723,114352,5172,62074,4613,52278,4056,15086,2931,9012,2005,6074,1705,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1255212,859,1184537,4341,1132291,5940,16329,2368,13204,2062,3125,1103,30139,3231,25638,2959,4501,1041,3572,948,3204,936,368,283,2206,934,2206,934,0,181,70675,4246,23378,3015,9120,1750,3351,943,5769,1493,19347,2383,12067,2015,7280,1663,14233,1951,6672,1475,7561,1498,4597,2103,3127,1455,1470,1113,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8338003,1549,6466716,21583,5521215,23596,622522,13032,503450,12502,119072,5930,216139,10223,194044,9469,22095,2634,71479,4095,61241,3854,10238,1750,35361,3945,32132,3838,3229,943,1871287,21540,284236,10813,687417,12852,213076,7325,474341,13037,496885,14464,278944,10536,217941,9603,315956,10164,174784,7958,141172,7108,86793,7616,52763,5159,34030,4036,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1942502,1183,1751949,8227,1234000,14063,398866,10067,346675,9215,52191,4142,14887,2280,13200,2091,1687,675,4864,1041,3615,935,1249,698,99332,3482,84937,3395,14395,1593,190553,8351,21131,2621,140801,7510,49192,4308,91609,5917,11638,1979,9116,1700,2522,713,14382,1974,7445,1121,6937,1822,2601,1596,1953,1232,648,728,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18405939,1976,14004054,25028,11738410,32363,1390686,19447,1118572,20058,272114,9543,596013,12732,492551,12343,103462,5215,175851,7143,144955,6552,30896,3107,103094,8904,91382,8614,11712,1826,4401885,24957,1064911,18213,1368994,16054,402219,10956,966775,16103,1071274,21020,542050,14688,529224,14628,714019,13575,231275,9947,482744,11987,182687,11989,108216,7584,74471,6791,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9140321,3011,8398674,15221,7996025,16803,301559,9496,233287,9572,68272,5646,56259,3626,49995,3358,6264,1158,32844,2586,26797,2378,6047,1172,11987,2705,10334,2453,1653,749,741647,15090,126774,6596,376961,7888,108335,5834,268626,8560,96344,8383,66427,5495,29917,5126,110132,6130,53308,4407,56824,4704,31436,4631,19481,3085,11955,2600,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654508,664,635303,2706,611841,2932,7909,1205,6753,1100,1156,459,12707,1590,10011,1360,2696,683,811,582,639,552,172,161,2035,678,1829,658,206,166,19205,2632,4465,885,2411,663,917,502,1494,484,4644,1936,3160,1735,1484,680,3600,818,1500,870,2100,680,4085,1289,1996,893,2089,982,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10854170,2208,10407351,10959,10030400,15815,173867,7691,130465,5845,43402,3889,149565,6863,114972,5884,34593,3608,27137,2920,22103,2719,5034,1208,26382,3768,22716,3614,3666,993,446819,11180,99984,5292,72264,4703,24824,2903,47440,4283,120537,7115,73434,5142,47103,4055,93115,4454,46382,3494,46733,3013,60919,5482,36101,4558,24818,2775,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3552659,1948,3341112,6445,3175558,7076,117043,4192,94554,3645,22489,2445,15156,1686,13341,1606,1815,543,12373,1806,11163,1689,1210,473,20982,2200,18408,2093,2574,737,211547,6055,32243,2837,118684,4366,32189,2285,86495,4058,18282,2438,13207,2117,5075,1107,35753,2311,15462,1970,20291,2116,6585,1649,4478,1206,2107,731,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3667240,2276,3296703,10965,3062387,13201,153645,7422,127443,7413,26202,3297,42541,4468,37079,4206,5462,1332,30668,2991,23381,2589,7287,1729,7462,2017,6353,1927,1109,561,370537,10404,66449,4740,160658,7281,53728,4649,106930,6732,50367,5236,32500,3099,17867,3317,77410,4506,30657,3467,46753,3902,15653,3321,9054,2294,6599,1888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12045220,1844,11282386,15957,10595192,19151,389435,10004,279550,9467,109885,6671,226512,9268,177814,8078,48698,4030,48835,4291,37683,3631,11152,1999,22412,3912,19426,3806,2986,959,762834,15670,172372,7627,159908,9507,53818,4354,106090,8183,221683,10918,123537,6700,98146,6779,163870,6296,68108,4313,95762,5133,45001,4655,27156,3489,17845,2820,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,994145,854,855043,6364,761664,6963,55105,3754,44175,3386,10930,1991,30923,2908,26707,2911,4216,887,5197,1239,4448,1151,749,365,2154,831,1789,756,365,349,139102,6477,24803,2579,54846,3570,14856,1952,39990,3441,37728,3983,19555,2688,18173,2563,15267,1637,7220,1194,8047,1221,6458,2135,3996,1524,2462,1468,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4429186,2136,4208972,7623,4073688,9099,92492,5103,74931,4321,17561,2517,29065,3393,25179,3218,3886,947,11265,1802,9100,1663,2165,771,2462,826,2241,728,221,262,220214,7849,46869,3978,104658,5467,36791,3610,67867,4918,34975,4303,22190,3037,12785,2193,27334,2605,12130,1782,15204,1935,6378,1943,4046,1116,2332,1245,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,774671,971,752036,2601,720817,3552,9816,1533,7261,1450,2555,741,7955,1231,6282,1084,1673,581,954,445,556,303,398,326,12494,1814,11223,1637,1271,595,22635,2656,4794,1384,4860,1022,1054,389,3806,934,4523,1314,2409,826,2114,957,4902,1510,1116,560,3786,1587,3556,1268,1245,598,2311,1064,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6056220,2640,5767469,9076,5597577,10969,111776,6184,91274,5403,20502,2778,33355,4012,28552,3946,4803,1051,14744,1950,12654,1872,2090,725,10017,2361,8853,2191,1164,628,288751,8842,51857,4638,123745,5897,42022,4188,81723,5093,47862,4890,31079,3650,16783,2917,42960,3218,19748,2256,23212,2308,22327,2854,13024,2319,9303,1641,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24126355,4326,19879165,38672,15265615,41548,4278679,33106,3430972,30373,847707,16921,168265,8419,149248,8177,19017,2252,131547,6738,110156,6761,21391,2829,35059,4963,29672,4651,5387,1358,4247190,38848,368842,13303,2907805,35079,839278,19841,2068527,29964,332230,13843,220182,9823,112048,7901,501274,12102,237075,9641,264199,10838,137039,12249,85990,7821,51049,7451,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
