GEO_ID,B05008_001E,B05008_001M,B05008_002E,B05008_002M,B05008_003E,B05008_003M,B05008_004E,B05008_004M,B05008_005E,B05008_005M,B05008_006E,B05008_006M,B05008_007E,B05008_007M,B05008_008E,B05008_008M,B05008_009E,B05008_009M,B05008_010E,B05008_010M,B05008_011E,B05008_011M,B05008_012E,B05008_012M,B05008_013E,B05008_013M,B05008_014E,B05008_014M,B05008_015E,B05008_015M,B05008_016E,B05008_016M,B05008_017E,B05008_017M,B05008_018E,B05008_018M,B05008_019E,B05008_019M,B05008_020E,B05008_020M,B05008_021E,B05008_021M,B05008_022E,B05008_022M,B05008_023E,B05008_023M,B05008_024E,B05008_024M,B05008_025E,B05008_025M,B05008_026E,B05008_026M,B05008_027E,B05008_027M,B05008_028E,B05008_028M,B05008_029E,B05008_029M,B05008_030E,B05008_030M,B05008_031E,B05008_031M,B05008_032E,B05008_032M,B05008_033E,B05008_033M,B05008_034E,B05008_034M,B05008_035E,B05008_035M,B05008_036E,B05008_036M,B05008_037E,B05008_037M,B05008_038E,B05008_038M,B05008_039E,B05008_039M,B05008_040E,B05008_040M,B05008_041E,B05008_041M,B05008_042E,B05008_042M,B05008_043E,B05008_043M,B05008_044E,B05008_044M,B05008_045E,B05008_045M,B05008_046E,B05008_046M,B05008_047E,B05008_047M,B05008_048E,B05008_048M,B05008_049E,B05008_049M,B05008_050E,B05008_050M,B05008_051E,B05008_051M,B05008_052E,B05008_052M,B05008_053E,B05008_053M,B05008_054E,B05008_054M,B05008_055E,B05008_055M,B05008_056E,B05008_056M,B05008_057E,B05008_057M,B05008_058E,B05008_058M,B05008_059E,B05008_059M,B05008_060E,B05008_060M,B05008_061E,B05008_061M,B05008_062E,B05008_062M,B05008_063E,B05008_063M,B05008_064E,B05008_064M,B05008_065E,B05008_065M,B05008_066E,B05008_066M,B05008_067E,B05008_067M,B05008_068E,B05008_068M,B05008_069E,B05008_069M,NAME,B05008_001EA,B05008_001MA,B05008_002MA,B05008_002EA,B05008_003MA,B05008_003EA,B05008_004EA,B05008_004MA,B05008_005MA,B05008_005EA,B05008_006EA,B05008_006MA,B05008_007EA,B05008_007MA,B05008_008MA,B05008_008EA,B05008_009MA,B05008_009EA,B05008_010MA,B05008_010EA,B05008_011MA,B05008_011EA,B05008_012MA,B05008_012EA,B05008_013EA,B05008_013MA,B05008_014EA,B05008_014MA,B05008_015MA,B05008_015EA,B05008_016MA,B05008_016EA,B05008_017MA,B05008_017EA,B05008_018EA,B05008_018MA,B05008_019EA,B05008_019MA,B05008_020MA,B05008_020EA,B05008_021MA,B05008_021EA,B05008_022MA,B05008_022EA,B05008_023MA,B05008_023EA,B05008_024MA,B05008_024EA,B05008_025EA,B05008_025MA,B05008_026MA,B05008_026EA,B05008_027MA,B05008_027EA,B05008_028MA,B05008_028EA,B05008_029EA,B05008_029MA,B05008_030EA,B05008_030MA,B05008_031MA,B05008_031EA,B05008_032MA,B05008_032EA,B05008_033MA,B05008_033EA,B05008_034EA,B05008_034MA,B05008_035MA,B05008_035EA,B05008_036MA,B05008_036EA,B05008_037MA,B05008_037EA,B05008_038MA,B05008_038EA,B05008_039EA,B05008_039MA,B05008_040EA,B05008_040MA,B05008_041MA,B05008_041EA,B05008_042MA,B05008_042EA,B05008_043MA,B05008_043EA,B05008_044MA,B05008_044EA,B05008_045EA,B05008_045MA,B05008_046MA,B05008_046EA,B05008_047MA,B05008_047EA,B05008_048MA,B05008_048EA,B05008_049MA,B05008_049EA,B05008_050EA,B05008_050MA,B05008_051EA,B05008_051MA,B05008_052MA,B05008_052EA,B05008_053MA,B05008_053EA,B05008_054EA,B05008_054MA,B05008_055MA,B05008_055EA,B05008_056EA,B05008_056MA,B05008_057MA,B05008_057EA,B05008_058MA,B05008_058EA,B05008_059MA,B05008_059EA,B05008_060MA,B05008_060EA,B05008_061MA,B05008_061EA,B05008_062EA,B05008_062MA,B05008_063EA,B05008_063MA,B05008_064MA,B05008_064EA,B05008_065EA,B05008_065MA,B05008_066MA,B05008_066EA,B05008_067MA,B05008_067EA,B05008_068EA,B05008_068MA,B05008_069EA,B05008_069MA,state
0400000US36,4424370,25461,2088976,16981,351446,8637,19994,3014,60673,4236,270779,8251,577431,8813,57638,4924,167959,7425,351834,8526,1035404,13386,62333,5281,313725,9463,659346,11090,467244,11670,30784,3943,113158,7352,323302,7647,293289,10009,147557,7959,11053,2561,65158,5266,71346,4892,145732,7572,7297,1809,51742,4653,86693,5603,274871,10017,13199,2997,83667,5991,178005,6957,124695,6656,12722,2085,46066,4556,65907,4026,2335394,16627,407494,9254,20949,2896,72647,4463,313898,8252,633247,8196,65515,4707,204289,6178,363443,7387,1176786,14339,62425,4760,315885,11686,798476,13480,624691,12170,36714,3953,146093,7614,441884,9124,238344,7861,97480,5101,4278,1044,41910,4078,51292,3963,140864,7227,6068,1626,39835,4624,94961,5478,313751,9216,15365,2546,88047,5469,210339,7444,117867,5503,13425,2211,44638,4154,59804,3761,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,748072,15292,384128,7949,37044,3300,2714,906,8532,1520,25798,2478,84286,3772,14007,2564,26238,3138,44041,2302,230722,6246,11699,2676,108078,7468,110945,5325,15892,2662,1682,1161,3485,1094,10725,1933,198211,5981,155136,6915,5782,1719,76270,6912,73084,4811,43075,4551,3395,1443,20843,3475,18837,2638,16619,2845,840,538,7480,1898,8299,1607,32076,3346,4030,1300,12434,2172,15612,1963,363944,9737,45142,3769,3692,1025,10405,1731,31045,2923,94436,3276,12699,2287,34017,2911,47720,2551,190427,5255,8578,2361,88596,5707,93253,5204,18406,2791,1203,628,4694,1904,12509,1965,150221,4832,113450,5209,4583,1890,57166,5333,51701,4362,36771,3734,1493,892,18055,2762,17223,2493,21800,2886,1299,746,8681,1842,11820,2079,33939,3815,4293,1637,13418,2841,16228,2190,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,19380,2686,10041,1803,2001,1025,246,226,215,166,1540,955,2807,731,598,473,1297,496,912,534,2018,543,512,366,352,198,1154,493,92,128,0,141,0,141,92,128,1562,503,1310,506,408,353,150,121,752,370,252,173,15,37,174,140,63,89,364,295,89,101,28,52,247,276,3215,909,205,176,2308,770,702,326,9339,1336,2142,850,21,29,654,465,1467,526,2911,714,529,418,1242,636,1140,387,1042,468,109,102,252,208,681,381,36,60,24,51,0,141,12,24,380,248,242,151,0,141,109,112,133,91,138,136,0,141,77,91,61,102,626,381,85,92,66,96,475,367,3244,782,563,486,1868,606,813,326,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,451330,11392,224966,7146,49005,3537,1976,917,9462,1784,37567,2660,88112,3925,17703,2672,27463,2962,42946,2669,51252,3103,3659,978,23864,2895,23729,2498,7695,1564,657,594,1610,592,5428,1398,37610,2945,27414,3131,1973,756,14461,2586,10980,1811,10196,2185,379,333,6339,1689,3478,1170,5947,1141,650,399,1454,581,3843,998,36597,3265,5124,1719,16845,2452,14628,2485,226364,6999,62105,4323,1569,718,10944,1748,49592,3575,90266,3722,13439,2095,29918,2946,46909,2812,38113,3333,2874,1074,17098,2644,18141,1917,6350,1170,742,545,1453,563,4155,907,23774,2732,16015,2335,1132,748,7738,1896,7145,1312,7759,1583,589,339,4461,1306,2709,865,7989,1677,411,279,3446,1119,4132,1079,35880,3291,4018,1120,18912,2892,12950,1720,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,213284,6099,107978,3825,6913,1399,926,609,1855,748,4132,896,24828,1604,5076,1230,6243,1085,13509,1327,70126,2701,4241,1417,28825,2173,37060,2572,2124,755,0,149,1143,567,981,440,66008,2741,58233,2834,3259,1315,22888,2070,32086,2334,7775,1523,737,414,4217,1095,2821,959,1994,544,245,177,577,283,1172,445,6111,1086,629,309,2538,836,2944,825,105306,3632,11680,1548,1385,637,1761,620,8534,1290,31496,2023,5812,1324,9013,1436,16671,1542,55945,2767,3660,1070,25677,2277,26608,2239,1047,481,0,149,518,417,529,257,52401,2758,45837,2741,2742,964,20215,1927,22880,2123,6564,1563,704,471,4075,1380,1785,562,2497,715,214,151,869,368,1414,615,6185,1009,1127,596,1246,424,3812,699,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,372767,10518,184795,6826,24759,2873,1236,570,7245,1578,16278,2335,50282,2810,7723,1972,12927,2241,29632,2182,93714,5077,1589,953,35833,3767,56292,3405,1931,662,0,193,364,335,1567,640,88275,5039,82477,4712,1417,932,31948,3443,49112,3179,5798,1676,0,193,2147,993,3651,1151,3508,999,172,176,1374,658,1962,627,16040,2776,1207,749,6648,2091,8185,1273,187972,5785,31765,3038,1283,679,5993,1619,24489,2463,60820,2894,5461,1453,17469,2184,37890,2568,75870,4510,1426,722,29391,3880,45053,3739,1046,486,0,193,190,193,856,453,70366,4366,64961,4593,1040,682,25580,3927,38341,3687,5405,1097,37,63,1813,736,3555,891,4458,1187,349,249,1808,780,2301,735,19517,2226,1081,879,5714,1436,12722,1663,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,769264,16116,374618,10435,77401,4767,3239,878,18437,2643,55725,3458,142413,4630,21573,2950,43907,3684,76933,3516,119463,7919,9400,2380,46089,5513,63974,4473,43462,4587,4462,1598,13980,2499,25020,2870,55755,6044,36213,4999,2426,1243,16069,3628,17718,2465,19542,3356,1571,931,9583,2198,8388,1644,20246,2605,941,544,6457,2050,12848,1830,35341,3474,4886,1250,14245,2135,16210,1754,394646,9214,92211,4771,3457,915,19702,2810,69052,3713,153960,3991,20924,2385,51204,3295,81832,3971,110263,5894,7578,1709,40056,4419,62629,3777,49690,3768,3998,1422,14492,2110,31200,2564,36437,4058,20898,2495,1051,643,10207,1873,9640,1581,15539,3255,1033,726,6759,2244,7747,1658,24136,3098,1496,628,8598,1950,14042,2061,38212,4565,5122,1657,16974,3085,16116,1915,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,140125,6628,64545,3878,13905,1799,881,660,1209,785,11815,1629,11673,1414,2122,813,3934,1271,5617,1041,29427,2331,2880,1267,11579,1859,14968,1829,10391,2425,1980,1365,3754,1256,4657,1110,15832,2890,1431,762,257,348,197,225,977,670,14401,3046,512,510,6654,1847,7235,1726,3204,907,131,141,974,565,2099,721,9540,1755,966,532,2365,859,6209,1207,75580,4132,18369,1992,636,423,1512,828,16221,1848,14902,1368,1784,651,5637,1117,7481,1041,31406,2337,3242,1105,10617,1844,17547,1930,14577,2215,2032,965,3912,1236,8633,1476,10200,1717,1741,844,387,501,328,313,1026,594,8459,1582,516,399,4025,1162,3918,916,6629,1252,307,347,2352,857,3970,1053,10903,2088,1203,775,3607,1211,6093,1198,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,221976,7975,113575,4094,18052,2109,1582,714,3659,1043,12811,1620,19941,1564,2226,809,5512,1399,12203,1370,68351,3158,3859,1358,37875,2756,26617,2645,5113,1330,324,421,1280,546,3509,1147,52766,2904,43214,2986,2486,1058,26212,2561,14516,2058,9552,2052,437,345,5432,1443,3683,1115,10472,2031,612,507,4951,1549,4909,1487,7231,1525,435,265,3136,1279,3660,792,108401,5626,22011,2798,1622,818,4977,1357,15412,2116,26750,1857,3420,1315,8256,1505,15074,1199,52599,3958,4084,1343,26454,3063,22061,2429,6673,1740,602,443,1187,697,4884,1339,37230,3553,29063,3462,1862,899,18339,2867,8862,1736,8167,1895,876,779,3619,1135,3672,1012,8696,1792,744,597,3309,1066,4643,1577,7041,1399,724,562,2391,811,3926,894,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22857,2660,12153,1704,1331,620,178,181,154,153,999,530,3983,741,1243,427,1425,522,1315,464,3775,929,801,386,1706,587,1268,651,572,505,178,245,90,102,304,383,3127,761,1887,703,338,217,821,448,728,420,1240,578,274,228,730,402,236,256,76,107,11,21,65,107,0,147,3064,928,483,367,2139,775,442,265,10704,1545,2393,652,238,195,274,245,1881,619,3903,970,1019,578,1410,571,1474,568,2328,763,427,306,1397,638,504,491,538,498,170,263,40,45,328,438,1661,657,793,523,171,186,575,409,47,52,868,571,86,93,782,575,0,147,129,132,0,147,0,147,129,132,2080,702,600,452,587,440,893,528,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,291641,8714,151797,5815,14974,1861,1355,653,3818,912,9801,1548,41473,2082,6336,1567,12895,1766,22242,1950,77160,3905,5588,1329,37756,3494,33816,2764,4889,1153,458,383,1149,665,3282,896,68311,3776,51935,4645,2859,1081,26202,3753,22874,2681,16376,2746,1586,747,9450,2149,5340,1184,3960,1110,685,442,955,474,2320,789,18190,2749,1524,655,8515,2089,8151,1555,139844,4992,17993,2184,1234,508,4138,1120,12621,1772,44983,2585,6322,1528,14555,2196,24106,2334,59486,3451,3188,1013,30828,3637,25470,2889,4629,1455,586,618,848,522,3195,959,47558,3074,34954,3441,1231,645,19687,3408,14036,2547,12604,2127,996,521,7723,1461,3885,1028,7299,1787,375,317,2570,991,4354,1293,17382,2439,1925,845,7615,1914,7842,1434,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4269693,39545,2130290,26080,74572,5009,8643,1716,20066,2349,45863,3961,400521,6842,48299,4898,138809,7018,213413,6840,1550994,23053,83527,6254,499400,16161,968067,16484,32290,3214,3209,1277,12327,2408,16754,2017,1463126,23016,1263734,22867,61050,4800,383078,14780,819606,15330,199392,10191,14074,2689,84077,7345,101241,6955,55578,5206,5194,2067,19918,2799,30466,3566,104203,7718,14710,3296,43888,4926,45605,4082,2139403,22285,105450,6287,9751,1966,24190,3440,71509,4597,428430,7164,57045,4504,149286,7607,222099,6455,1500228,19375,67207,6233,468818,14394,964203,14303,32215,4046,3599,1596,8537,2136,20079,3015,1399756,18521,1235248,18316,48501,4845,372846,13525,813901,12467,164508,8014,8550,2089,57892,5669,98066,5379,68257,5332,6557,1656,29543,3727,32157,3357,105295,7693,14806,3036,42948,4759,47541,4806,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,240872,8166,117085,4828,11484,1912,822,493,2318,840,8344,1436,22509,1938,3962,1109,8322,1721,10225,1222,72230,4086,3254,1035,28827,3546,40149,3363,1606,794,322,444,479,362,805,526,59963,4083,52598,4359,2005,803,20322,3103,30271,3127,7365,2264,223,202,3335,1880,3807,1105,10661,2489,704,468,4691,1625,5266,1639,10862,1650,216,146,4275,1095,6371,1119,123787,4948,13633,1547,411,348,3169,839,10053,1386,26680,1792,4251,1250,10104,1842,12325,1372,71223,4057,3508,1241,30592,3232,37123,3497,2219,1099,413,367,818,628,988,610,54544,4072,46435,4032,1593,725,20560,3299,24282,2825,8109,1958,457,428,3490,1520,4162,1136,14460,2481,1045,848,5724,1794,7691,1630,12251,2135,610,343,4110,1674,7531,1459,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,25541,2433,11005,1327,3423,694,126,120,629,333,2668,567,2955,677,116,114,1405,451,1434,494,1388,440,254,163,315,172,819,402,214,218,0,143,9,20,205,216,973,347,391,236,116,121,153,116,122,107,582,241,138,130,153,134,291,278,201,181,0,143,0,143,201,181,3239,779,35,61,1238,588,1966,508,14536,1507,4992,1011,189,155,1216,568,3587,771,4420,702,518,283,1525,469,2377,638,1147,371,90,111,308,238,749,332,138,98,0,143,33,61,105,73,431,270,120,110,0,143,14,28,106,106,311,254,41,72,28,63,242,232,578,269,49,87,233,203,296,206,3977,637,134,84,932,493,2911,597,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,947320,14862,455502,9136,40433,3131,5129,1469,9533,1708,25771,2342,184660,5067,20933,3018,61749,4611,101978,3941,174442,5661,9043,2099,73736,5483,91663,4811,14019,2440,875,462,2913,1408,10231,1921,118631,5835,35040,4159,1602,795,17107,2707,16331,2707,83591,5846,4136,1470,38561,4901,40894,3774,41792,3957,2430,1099,15155,2993,24207,2586,55967,4524,4876,1055,24534,3186,26557,2639,491818,8934,60151,4225,5982,1488,13114,2023,41055,3221,214019,4315,24245,3069,73151,4168,116623,4054,158431,5051,8860,2034,64535,4297,85036,4404,15825,2315,1101,520,2871,865,11853,2072,96333,5194,24634,2875,1201,751,11106,2185,12327,2002,71699,4728,3563,1479,31364,3532,36772,3361,46273,3895,2995,1198,19194,2589,24084,2414,59217,5117,7408,1792,25945,3200,25864,2933,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,916399,16227,441074,10464,69085,5184,3503,1075,20845,3107,44737,3244,162919,6007,18654,3853,45712,4559,98553,4204,157867,5354,4045,1170,60448,4703,93374,4203,4138,1309,281,343,960,791,2897,1160,145305,5485,131209,5435,3001,1037,50221,4169,77987,4081,14096,3070,229,215,6112,2123,7755,1931,8424,1593,534,372,3155,1002,4735,1108,51203,3515,5784,1523,18917,2692,26502,2361,475325,8813,88084,5434,5034,1441,24471,2811,58579,4372,203340,5071,20300,2321,60203,4763,122837,4004,128992,5185,3940,1321,53878,4033,71174,4342,2527,989,222,290,535,439,1770,848,116140,5472,103017,4861,1844,864,43399,3578,57774,4092,13123,2488,493,391,4985,1463,7645,1541,10325,1999,1381,911,4959,1287,3985,1069,54909,4608,5751,1907,18395,2777,30763,2537,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,25846,2364,11667,1579,2103,751,179,194,581,461,1343,562,4845,842,516,248,2057,652,2272,588,2865,841,275,395,897,405,1693,646,575,323,0,182,68,112,507,300,1784,703,927,358,0,182,496,274,431,261,857,582,226,389,202,245,429,276,506,301,49,73,131,145,326,299,1854,632,455,304,804,524,595,293,14179,1463,3177,886,359,280,428,371,2390,762,6343,1136,751,503,3335,950,2257,657,3200,736,132,202,1303,472,1765,566,1052,552,0,182,211,247,841,508,1359,575,408,229,0,182,48,69,360,217,951,540,0,182,678,471,273,196,789,591,132,202,366,452,291,244,1459,564,431,352,236,200,792,377,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
