GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001EA,C08124_001MA,C08124_002EA,C08124_002MA,C08124_003EA,C08124_003MA,C08124_004MA,C08124_004EA,C08124_005EA,C08124_005MA,C08124_006EA,C08124_006MA,C08124_007MA,C08124_007EA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010MA,C08124_010EA,C08124_011EA,C08124_011MA,C08124_012EA,C08124_012MA,C08124_013EA,C08124_013MA,C08124_014MA,C08124_014EA,C08124_015MA,C08124_015EA,C08124_016MA,C08124_016EA,C08124_017EA,C08124_017MA,C08124_018EA,C08124_018MA,C08124_019MA,C08124_019EA,C08124_020MA,C08124_020EA,C08124_021MA,C08124_021EA,C08124_022MA,C08124_022EA,C08124_023MA,C08124_023EA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026MA,C08124_026EA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029EA,C08124_029MA,C08124_030MA,C08124_030EA,C08124_031MA,C08124_031EA,C08124_032MA,C08124_032EA,C08124_033MA,C08124_033EA,C08124_034EA,C08124_034MA,C08124_035EA,C08124_035MA,C08124_036MA,C08124_036EA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039EA,C08124_039MA,C08124_040EA,C08124_040MA,C08124_041MA,C08124_041EA,C08124_042MA,C08124_042EA,state
0400000US35,865474,10171,306100,8291,177547,6080,201715,7075,97030,4426,79992,5319,3090,762,682940,10511,242817,8437,134432,5541,165725,6177,73290,3966,64124,4580,2552,693,97996,5484,30635,2815,21757,2704,18777,2308,17104,1987,9501,1988,222,215,9839,1954,3722,1103,3002,1129,1987,731,385,356,743,527,0,185,35405,2681,12402,1504,9561,1376,6679,1307,3177,1010,3270,922,316,190,39294,3079,16524,1821,8795,1439,8547,1541,3074,851,2354,652,0,185,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8916499,27186,3430493,24347,1803174,21688,2157439,19911,647358,11025,862528,14690,15507,1881,4785225,28852,1862281,19454,828362,13297,1161852,17028,399982,8296,524295,10189,8453,1255,612325,13047,182974,6764,133998,6383,144958,6073,67325,3758,81797,5208,1273,734,2429897,20382,922227,14257,607104,12968,592640,13678,132125,6291,174924,6769,877,524,739519,14440,279349,10206,177133,7838,180932,7449,32034,3039,66683,4510,3388,853,349533,8358,183662,6900,56577,3568,77057,4320,15892,2036,14829,2118,1516,434,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4263889,22148,1506155,15695,752739,12466,989571,17284,417359,9317,554518,12439,43547,2978,3434930,23683,1245357,15093,593405,11780,818366,15215,298333,7665,448142,11636,31327,2593,449216,9843,106733,5466,93827,5847,82692,5385,89434,6575,72868,5369,3662,960,48895,3694,15656,2205,13660,2503,11817,1954,1705,625,6023,1355,34,56,139479,5628,42125,3285,31534,2823,25633,2942,16998,2703,18969,2464,4220,1000,191369,7966,96284,4825,20313,2644,51063,4072,10889,1603,8516,1921,4304,1361,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,376246,4051,127559,4569,65475,2695,86211,4057,50683,2699,44617,3010,1701,605,299123,4905,98742,4160,48864,2522,73247,3754,39189,2279,37784,2824,1297,468,36676,2928,11900,1767,6770,1157,5974,1349,7658,1240,4052,857,322,281,1430,439,453,301,299,209,373,234,213,213,92,144,0,141,18035,2042,5378,1032,5626,1190,2842,639,2018,664,2089,561,82,120,20982,1741,11086,1262,3916,810,3775,835,1605,443,600,217,0,141,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5183203,19932,1762352,16061,929551,13824,1271248,16877,399554,8447,816788,12485,3710,967,4316260,22387,1511308,15528,732857,12502,1071578,14161,323324,7410,674399,10766,2794,865,422150,11650,106112,5163,94478,5525,87351,4141,50242,3575,83808,5019,159,175,80916,4180,17033,1955,25633,2323,19966,1897,1890,584,16273,1905,121,118,185251,6494,47143,3074,50494,3529,42016,3237,13654,1948,31422,3291,522,349,178626,7286,80756,4685,26089,2657,50337,3642,10444,1785,10886,1747,114,134,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1682277,9700,541045,8990,302393,7088,408997,7695,199628,5288,218697,5028,11517,1380,1384248,10120,457633,8771,237098,6445,348519,6730,156115,4775,178323,4831,6560,1239,174714,6183,43454,2688,38462,3078,32539,2790,31993,2754,27462,1911,804,414,7298,1131,2349,724,1634,670,1151,282,680,299,1364,538,120,174,60145,3138,14384,1641,15315,1903,12733,1535,5992,1019,8713,1335,3008,693,55872,2764,23225,1994,9884,1067,14055,1503,4848,747,2835,628,1025,479,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1700679,12171,611194,10907,326643,8291,407593,8752,148316,7358,206282,7345,651,329,1211498,13724,435098,9727,217510,7863,297688,7594,106672,5703,154141,6205,389,247,177288,7441,50833,3660,35827,3536,36428,3280,25159,2942,28932,3456,109,145,70405,4798,24223,2381,20374,2629,19653,2557,1367,723,4737,1158,51,89,136800,7943,47686,3617,35058,3656,30771,3502,9942,2753,13241,2126,102,132,104688,4946,53354,3292,17874,2521,23053,2135,5176,1217,5231,1118,0,193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5810858,19883,2110262,19267,1027226,15208,1417002,16706,474958,9561,778273,13920,3137,688,4448025,23720,1641826,16955,728675,12818,1092035,15344,367578,8591,615421,11830,2490,567,519724,13636,141530,6270,107124,5260,114659,5343,63837,4110,92441,5180,133,157,314681,9457,113789,5502,80050,4554,86860,4984,8552,1758,25358,3490,72,117,301725,8865,94542,4671,79904,4974,70631,4534,21338,2321,34905,3293,405,251,226703,6524,118575,4624,31473,3137,52817,2867,13653,1685,10148,1470,37,46,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,503788,7580,179811,6922,103533,5247,122658,5863,38291,3506,58143,3597,1352,434,397042,6751,143599,5952,78927,4822,100352,5341,30514,3113,42843,3221,807,389,45042,4230,11839,1852,10344,1893,8813,1848,5418,1286,8533,1861,95,167,15401,2619,4409,1169,4634,1177,3688,919,698,350,1972,1101,0,200,28138,2648,9673,1422,7360,1668,5396,1141,1054,466,4507,995,148,158,18165,2160,10291,1668,2268,828,4409,1053,607,424,288,178,302,153,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1999706,15224,650514,12593,361437,10402,495033,10671,181638,7378,290099,7563,20985,2672,1657435,17155,555369,12498,289040,9708,423253,10529,139726,6667,241453,7548,8594,1830,186295,8893,46701,3690,43899,3908,34890,3250,27151,2755,32890,3972,764,459,10356,1852,2331,763,3071,911,2086,815,1319,819,1448,628,101,108,77410,4398,16058,2218,19977,2382,14076,1877,8105,1666,9501,1878,9693,1334,68210,4616,30055,2585,5450,939,20728,2084,5337,1390,4807,968,1833,1360,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,421018,5664,148132,4162,72532,4096,99149,4169,45691,3061,54696,3326,818,449,331520,5337,115871,4118,55315,3390,82821,4206,34644,2394,42374,2905,495,370,38511,2804,11504,1237,6803,1372,8354,1286,5489,1069,6304,1277,57,76,2033,712,434,245,361,262,216,150,147,146,875,532,0,147,24664,2052,7490,1081,6762,1269,4213,844,2926,722,3048,822,225,189,24290,1628,12833,1160,3291,645,3545,602,2485,676,2095,681,41,71,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2777627,15261,933710,17442,463383,10893,707573,12538,248665,7917,414445,10792,9851,1557,2322135,17652,791765,15837,372860,9935,603609,12380,196670,7131,349343,9400,7888,1405,262229,8583,73205,4785,53249,3513,54490,3905,36009,3003,44098,3910,1178,589,20847,2205,4598,1018,6399,1261,5090,1236,1250,512,3465,1031,45,76,70798,5330,17936,2336,17045,2193,16332,2234,6545,1412,12358,1818,582,400,101618,5144,46206,3479,13830,1729,28052,2758,8191,1330,5181,1017,158,248,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11608001,31148,3955003,34360,2091546,24978,2842942,24942,1288882,21620,1376793,19385,52835,3318,9292439,32347,3260315,31886,1574555,21441,2346335,23170,967605,15324,1110650,17784,32979,3065,1280750,20942,331400,10644,281085,10911,261100,10658,229125,10030,174802,7309,3238,1130,189285,8723,53422,4009,60649,4587,42822,3886,11598,2346,20661,2393,133,163,389873,13034,93794,4777,107581,6119,76177,5872,49442,4671,52133,3973,10746,1977,455654,11353,216072,7797,67676,4857,116508,6389,31112,3268,18547,2018,5739,1512,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1296763,8455,476464,10048,202455,7741,343238,8713,118408,5826,154905,6456,1293,478,981257,8637,364550,9196,144700,5168,265351,7299,87829,4678,117777,6012,1050,451,158411,7008,48101,3502,26911,3500,35961,2898,23942,2533,23457,2368,39,64,32473,3324,12552,2057,7306,1497,8654,1650,496,236,3422,980,43,72,62809,3896,21620,2281,15305,1946,15258,2202,3447,1040,7018,1422,161,146,61813,3734,29641,2486,8233,1635,18014,2127,2694,843,3231,678,0,181,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318829,4556,128981,3950,54262,2891,69719,3670,32189,2183,33538,2004,140,117,234408,4634,94857,3478,37538,2595,52690,2983,23826,1748,25358,1891,139,117,32522,2488,11145,1407,5909,1087,6267,1130,5106,1004,4095,681,0,143,3781,804,1380,428,802,416,1115,520,13,23,471,328,0,143,24925,2131,8935,1232,6641,1184,5845,1163,1249,429,2254,604,1,5,23193,1919,12664,1514,3372,721,3802,744,1995,571,1360,400,0,143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3967188,18571,1636738,17424,659497,13187,897876,15425,344490,8657,374486,9738,54101,4328,3067222,20066,1278805,15460,482200,10291,713520,14317,254984,7319,301925,9013,35788,2946,393282,10827,130491,5725,81661,5762,81097,4803,56225,4425,40076,3517,3732,888,174525,6727,92136,4473,34636,3817,29776,3177,8674,2017,7316,1357,1987,523,144409,5867,41939,3191,34640,3093,32918,2991,12394,2010,16717,2053,5801,1587,187750,6797,93367,4691,26360,2886,40565,3372,12213,1841,8452,1557,6793,2055,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3181100,15447,1200526,13995,567434,11665,718757,12709,311109,10118,361230,10712,22044,2165,2297264,17657,842618,11607,399688,10788,537233,11564,225489,8338,276525,8910,15711,2043,340987,11125,112120,5206,61207,4460,65645,4255,55484,5492,45237,4400,1294,419,185379,8227,87967,4662,34607,3533,43996,4109,6089,1411,12107,1599,613,425,182233,7060,71104,4044,41221,3801,34515,3214,13693,1930,18052,2321,3648,1039,175237,6460,86717,4414,30711,2901,37368,3188,10354,1944,9309,1855,778,357,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733687,9255,231301,7922,136555,5769,182155,6207,88727,4569,94719,4751,230,191,599271,9193,192907,7043,104784,5057,154281,5931,69927,3785,77142,4270,230,191,77490,4417,19660,2654,16189,2117,13840,1535,15216,2311,12585,1895,0,182,5356,1138,1957,721,1535,461,1334,479,29,49,501,389,0,182,30399,2766,7386,1207,9564,1592,7449,1472,2272,659,3728,1179,0,182,21171,2177,9391,1413,4483,1164,5251,1142,1283,578,763,354,0,182,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2799940,11057,967593,12752,469350,9760,657910,10325,231806,5521,472226,8902,1055,427,2245736,12905,778433,11303,359302,8489,541475,9512,186723,5046,378950,8186,853,439,250241,7483,75389,3889,43990,3189,49705,3496,24762,2100,56386,3570,9,16,50384,3063,14236,1676,14942,1700,12831,1742,961,352,7414,1236,0,145,144186,4774,48658,2445,33005,2493,29151,2313,10415,1469,22802,2118,155,119,109393,4430,50877,3005,18111,1825,24748,1798,8945,1164,6674,1127,38,23,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,285940,4681,89058,4148,53358,3907,59964,3147,46238,3000,36200,2922,1122,547,216595,5203,66540,4009,39075,3319,47687,2738,33670,2652,28642,2828,981,505,33043,2962,8226,1456,5435,1171,5404,1351,9147,1506,4726,1100,105,104,4379,954,860,468,1530,716,805,520,601,429,583,341,0,185,16135,2603,5774,1468,4169,1397,3576,1398,1286,637,1294,495,36,73,15788,1997,7658,1496,3149,947,2492,684,1534,629,955,398,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1053975,12607,335700,8835,210501,7321,296867,9737,102541,4442,108366,6305,0,214,849901,11254,277194,8282,158759,6303,245571,9466,76023,4111,92354,5905,0,214,102432,5263,35683,3043,21011,2789,26786,2745,12360,1677,6592,1364,0,214,27214,2819,5434,1153,10122,1803,7118,1287,1986,705,2554,850,0,214,53221,4123,9905,1703,16845,2157,13171,1779,8307,1465,4993,1196,0,214,21207,2395,7484,1326,3764,941,4221,1240,3865,1139,1873,701,0,214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1970822,16683,645829,11513,328573,10272,480022,10251,198795,7222,311815,8906,5788,1191,1680837,16054,564474,11205,274253,9334,421148,9662,152747,6652,263790,8140,4425,987,186834,7639,45040,3320,35421,3528,33144,3141,38021,3482,34703,3703,505,338,8096,1441,1389,566,2240,721,2026,766,751,445,1690,617,0,184,44100,3224,11669,1723,9726,1483,9504,1446,4867,1139,7511,1556,823,465,50955,3258,23257,2298,6933,1332,14200,1717,2409,804,4121,1089,35,57,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,356567,5362,128771,5514,65520,4484,74248,4320,42692,2810,37516,2920,7820,1379,235946,5800,89076,4656,39887,3190,52221,3498,27545,2771,21790,2022,5427,1333,47473,4331,17231,2710,8929,1490,11713,1632,4856,1002,3966,972,778,458,5746,1261,1678,695,2039,972,1449,807,299,225,281,206,0,143,47503,3974,13473,1508,10498,2442,6464,921,7174,1290,9128,1523,766,329,19899,2496,7313,1233,4167,1314,2401,681,2818,708,2351,853,849,403,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2721795,15551,946882,16473,548222,13188,710985,14263,249629,9549,257565,9126,8512,1386,2088074,16942,742546,14428,396263,10837,555085,12130,188269,7897,200515,8328,5396,1287,300566,9972,87159,4887,74549,5292,69587,4194,37242,3388,31735,2872,294,313,54614,4654,12310,1970,17360,2738,16467,2526,3093,969,4628,1223,756,452,130237,5897,33400,2338,38027,3294,28777,2715,12279,1933,16584,2202,1170,724,148304,6579,71467,4732,22023,2328,41069,3903,8746,1871,4103,941,896,495,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1233150,10763,383502,9183,213747,7450,295315,9698,131441,5381,206745,6998,2400,702,1013982,10229,324430,8269,171155,6762,253191,8751,98305,4896,165336,6318,1565,539,137885,6996,33946,3507,26374,3040,22746,2488,25284,2957,28981,2839,554,446,5748,1345,1847,845,1492,594,407,297,493,435,1509,676,0,184,32868,2749,5505,1120,9085,1646,6636,1043,3604,949,7788,1295,250,235,42667,3540,17774,2283,5641,1013,12335,2145,3755,1008,3131,902,31,62,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
