GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001MA,B17001A_001EA,B17001A_002MA,B17001A_002EA,B17001A_003EA,B17001A_003MA,B17001A_004EA,B17001A_004MA,B17001A_005EA,B17001A_005MA,B17001A_006MA,B17001A_006EA,B17001A_007MA,B17001A_007EA,B17001A_008EA,B17001A_008MA,B17001A_009EA,B17001A_009MA,B17001A_010EA,B17001A_010MA,B17001A_011MA,B17001A_011EA,B17001A_012MA,B17001A_012EA,B17001A_013MA,B17001A_013EA,B17001A_014EA,B17001A_014MA,B17001A_015EA,B17001A_015MA,B17001A_016EA,B17001A_016MA,B17001A_017MA,B17001A_017EA,B17001A_018MA,B17001A_018EA,B17001A_019EA,B17001A_019MA,B17001A_020EA,B17001A_020MA,B17001A_021EA,B17001A_021MA,B17001A_022MA,B17001A_022EA,B17001A_023MA,B17001A_023EA,B17001A_024MA,B17001A_024EA,B17001A_025EA,B17001A_025MA,B17001A_026EA,B17001A_026MA,B17001A_027MA,B17001A_027EA,B17001A_028MA,B17001A_028EA,B17001A_029MA,B17001A_029EA,B17001A_030EA,B17001A_030MA,B17001A_031EA,B17001A_031MA,B17001A_032EA,B17001A_032MA,B17001A_033MA,B17001A_033EA,B17001A_034EA,B17001A_034MA,B17001A_035MA,B17001A_035EA,B17001A_036EA,B17001A_036MA,B17001A_037EA,B17001A_037MA,B17001A_038MA,B17001A_038EA,B17001A_039MA,B17001A_039EA,B17001A_040MA,B17001A_040EA,B17001A_041EA,B17001A_041MA,B17001A_042EA,B17001A_042MA,B17001A_043EA,B17001A_043MA,B17001A_044MA,B17001A_044EA,B17001A_045EA,B17001A_045MA,B17001A_046MA,B17001A_046EA,B17001A_047EA,B17001A_047MA,B17001A_048EA,B17001A_048MA,B17001A_049EA,B17001A_049MA,B17001A_050MA,B17001A_050EA,B17001A_051MA,B17001A_051EA,B17001A_052EA,B17001A_052MA,B17001A_053EA,B17001A_053MA,B17001A_054EA,B17001A_054MA,B17001A_055MA,B17001A_055EA,B17001A_056MA,B17001A_056EA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059EA,B17001A_059MA,state
0400000US37,6664379,18912,915555,23944,410277,12527,41903,3752,9655,1940,46850,4225,20766,2540,6564,1232,13232,1796,62196,4032,56251,4008,47253,3529,43962,3581,37387,2603,14924,1728,9334,1314,505278,14290,40231,3105,8202,1530,43353,3404,19073,2229,5854,1355,10991,1724,82691,4509,74501,4174,67372,4508,51610,3660,44661,3347,26459,2519,30280,2283,5748824,27875,2858376,13752,148149,3262,35233,2852,201926,5073,99227,4685,32762,2483,72346,2971,221628,5052,360988,4757,405832,5009,439925,4408,392217,3089,280716,1938,167427,1836,2890448,17125,140060,3686,29154,2729,197366,6037,97111,4858,30586,2361,65701,2772,187761,4710,343211,4639,388820,5195,451075,4442,423262,3162,304262,2825,232079,2750,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605382,1335,54273,3881,22465,2364,2179,662,243,139,1945,566,497,318,168,128,603,286,5814,1241,2231,877,1219,491,2739,725,2383,643,965,306,1479,348,31808,2364,2026,489,319,230,1485,519,621,271,353,195,384,176,9536,1303,3841,827,2248,460,2036,499,2032,591,2041,522,4886,822,551109,3878,285666,2649,17325,633,4169,984,18543,1252,9142,922,3942,637,6127,541,28728,1551,43212,1019,34438,708,40855,784,40425,793,22153,369,16607,519,265443,2784,15961,630,3115,703,17450,1105,10350,1262,3240,792,6053,752,20616,1513,36341,999,30574,570,39877,541,38348,646,22543,515,20975,880,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9315761,9149,1204940,23295,519652,13460,54470,3438,11639,1630,60187,4039,26836,2708,8563,1273,19061,1910,78211,4711,68931,3855,49875,3114,63954,3425,46973,3129,19036,1934,11916,1491,685288,13059,54543,3007,11754,1646,61654,4073,26359,2385,9850,1636,17641,1950,110791,4461,105851,5117,79524,4147,73445,3523,63114,3068,34180,2154,36582,2490,8110821,24859,4042228,13949,205076,3518,46667,2904,286767,5988,153334,6405,52237,2718,108615,3128,319603,5642,500951,4454,531270,3571,630979,3704,597089,3408,360982,2230,248658,2080,4068593,14660,197027,3239,43801,3580,259079,5832,150713,4761,52101,2954,98442,3242,271525,5092,467326,5348,510417,4562,645659,3700,616099,3325,399115,2599,357289,3297,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2734054,8792,399889,11689,177948,7094,19587,1890,4233,823,21259,2277,9053,1216,2684,770,4707,909,26207,2105,23460,2123,18575,1624,18242,1605,16432,1485,7970,1160,5539,710,221941,6383,19182,1642,3180,634,19967,2122,9053,1219,3148,580,4380,780,33747,2463,34167,2297,24866,1995,24193,1665,20258,1550,12629,1294,13171,1310,2334165,13728,1165368,9276,63895,2123,13294,1373,79020,3215,45323,2388,14193,1341,28905,1357,93631,2816,160899,2554,149514,1962,171041,2041,162320,1947,110886,1303,72447,1140,1168797,6980,60324,1916,13666,1376,77496,2798,39892,2283,14338,1228,24723,1473,84942,2717,146373,2518,143516,1807,172421,1784,169822,1556,121898,1320,99386,1667,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3264133,11912,512695,18970,243018,10302,23148,2932,4882,1153,25137,3026,9833,1953,3405,820,6959,1291,39571,3374,35651,2915,26038,2963,28361,2946,27450,2554,7901,1288,4682,923,269677,10548,20058,2163,3784,1133,20917,2735,8327,1539,3561,998,7328,1453,46425,3745,46526,3208,30209,2993,29550,2676,28819,2613,13053,1555,11120,1219,2751438,22187,1362744,12646,66786,2950,14080,1799,93196,3983,43353,2818,17608,2021,33633,2772,99004,4504,179554,3748,185451,3427,192111,3649,207589,2606,138725,1320,91654,1086,1388694,11870,64349,2465,14622,1891,86249,3744,46116,3213,14656,2104,31329,2200,90117,3816,170188,3349,176719,3243,201672,3197,221308,2829,146661,1909,124708,1658,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10167835,13379,1078384,24488,469582,12213,45586,2820,7600,1354,47173,3360,24708,2455,6597,1042,17533,1814,74849,4263,58595,3747,43456,2964,56072,3308,48180,2635,21213,1952,18020,1599,608802,15210,41953,2848,7823,1287,48777,3590,20567,2105,7429,1094,16521,2008,100790,5093,83827,4215,63456,3383,67470,3197,59536,3344,36414,2589,54239,3150,9089451,25828,4499113,13964,220617,2975,46258,2955,298250,5700,157537,5574,52565,2291,116753,2892,346649,4836,551685,4502,572289,4126,723053,4161,680418,3080,420215,2174,312824,2456,4590338,14740,214195,3397,44856,2934,280701,5602,149583,4895,48981,2439,109814,3212,299751,5769,525537,5124,560329,3660,735418,3647,702288,3286,464986,2753,453899,3326,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,826766,6494,93953,7267,41703,3838,3685,1018,898,606,3690,1133,1491,635,615,375,2037,780,7428,1481,3901,1044,3257,913,6631,1323,5144,1097,1264,430,1662,621,52250,4575,3421,1016,516,427,4007,1190,1980,707,614,366,1261,572,7994,1558,7417,1484,4569,1244,5731,1185,6373,1036,3454,788,4913,1066,732813,8039,356240,5453,16343,1034,3212,984,24672,1675,10431,1482,5256,771,7760,948,29473,1785,44443,1632,46505,1475,57944,1540,53209,1254,33343,695,23649,765,376573,4441,16521,1075,3453,855,19292,1633,13649,1563,3487,678,8732,847,27126,1664,43114,1451,47971,1419,63774,1259,56830,1111,36793,829,35831,1183,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3091291,7930,418146,17728,188540,8818,20976,3129,3794,987,19115,2399,9020,1560,3182,883,4050,873,32924,3399,23148,2561,19085,2267,22553,2519,18818,1851,7706,1323,4169,1027,229606,11489,15734,2065,3751,969,21602,3168,7873,1390,2375,631,6695,1316,35654,3195,34119,2813,27798,3239,27325,2785,21416,2289,11530,1477,13734,1568,2673145,18085,1322904,9802,68374,3074,14819,1847,92799,3463,45662,2884,14699,1519,32789,1950,98326,4310,164606,2985,179187,2866,196101,3011,187960,2055,144901,1488,82681,1367,1350241,11351,65683,2390,13133,1627,84837,3722,45387,3087,14599,1646,28757,1763,91960,3729,158949,2830,172471,3866,198650,2852,207494,2479,157236,1352,111085,1791,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,688951,2628,63758,4191,28521,2254,2952,818,589,320,1997,536,1057,407,326,220,800,361,6901,1319,2468,605,1480,507,3569,861,3020,710,1352,420,2010,473,35237,3036,3092,864,410,319,2045,593,454,306,123,83,1017,502,7546,1302,5074,1062,2168,597,3308,749,2916,613,2088,605,4996,872,625193,4016,316540,2623,20006,858,4548,747,24461,1341,11518,1127,3187,609,8481,861,22777,1335,43348,874,38628,679,46271,939,46783,898,27110,520,19422,669,308653,2845,17649,997,3862,694,22576,1196,11275,1137,3498,624,8059,823,21651,1307,38774,1204,36291,870,46528,800,45498,675,27415,609,25577,947,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4932008,10629,736015,21347,322099,12188,29463,2486,6304,1152,36837,3687,18646,2151,5578,1185,10166,1479,45971,3851,39714,4002,37053,3212,37599,3279,32843,2734,14532,1546,7393,1137,413916,12766,29121,2776,7651,1423,37260,3907,15296,2066,5072,1103,9874,1391,62027,4546,60102,3480,50070,3340,48919,3529,41657,3049,22388,1875,24479,2006,4195993,23055,2088605,13275,109699,2640,25278,2635,146501,5510,73582,3987,26560,2408,52719,2398,162405,4521,265629,4052,290820,4160,316467,3446,291580,2874,206256,1700,121109,1477,2107388,14545,106675,3116,21175,2160,136033,4690,73120,3248,23695,1928,49440,2677,146627,4805,252708,3648,276637,3731,320035,3746,311306,3220,220854,1705,169083,2098,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19142335,47463,3136310,51466,1414071,27479,187375,7998,39996,3872,211644,9193,92025,5872,27882,2796,55174,3760,194657,7682,165276,6933,144292,6046,115206,6531,97539,4662,46123,2895,36882,2504,1722239,30603,186707,7702,35527,2904,195361,6951,90621,5984,27137,2721,55744,4337,247378,8890,249117,9797,207470,8018,148875,6068,126517,4985,74049,3858,77736,3304,16006025,56686,8050860,35762,518940,7623,109066,5861,641910,10864,333974,9068,107890,5566,223673,7390,725351,10253,1182671,10208,1128778,8502,1156259,7465,966290,5789,594023,3328,362035,3717,7955165,31074,487252,8160,101504,5543,621709,11037,324100,9157,103276,5321,207333,6190,644134,10090,1090650,10108,1082050,7901,1156130,7459,1005270,5809,639380,4998,492377,4348,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2476001,10632,274231,16952,129644,9201,17106,2274,2920,727,13562,1742,8504,1467,3113,1045,5262,1340,24158,3451,20161,2896,12234,1728,9801,1554,8077,1287,2749,789,1997,517,144587,9488,13394,2156,2590,878,16493,2462,5977,1510,1715,542,4283,1090,32850,3223,21920,2632,16579,2212,10278,1446,8601,1543,4529,939,5378,900,2201770,17675,1111765,9317,94180,2326,21287,1988,112051,3509,58867,2821,16275,1777,34328,2021,109519,3649,172208,3229,144733,2306,126460,2333,109647,1400,66406,851,45804,725,1090005,10371,90712,2443,18901,2010,110139,3784,50427,3212,17047,1690,31328,1614,98117,3530,171030,2637,134251,2374,128308,1795,112927,1803,70444,1125,56374,1237,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,573383,1051,65013,4370,31059,2893,2622,622,699,441,3552,862,1202,396,302,176,862,335,6889,1186,3813,976,2517,593,3534,690,2764,607,1409,438,894,339,33954,2636,1930,585,514,304,2413,643,1133,460,456,252,738,265,6600,1108,5435,789,3349,754,3904,708,2858,613,2054,543,2570,625,508370,4535,252643,2948,11784,644,3152,678,15403,1183,8951,1020,2913,553,6899,528,17693,1334,28528,972,31861,612,42198,735,42619,783,25326,499,15316,433,255727,2670,11129,640,2484,559,16346,1137,7363,927,3312,625,6060,656,15457,1249,27768,815,32169,798,43993,745,43474,602,25835,540,20337,669,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5510042,12631,518916,18684,233466,10335,19104,2611,4284,1124,21917,2515,9889,1536,2282,908,6985,1564,46400,3717,32233,3973,23035,2526,27455,2847,23493,1980,9035,1243,7354,1003,285450,11904,18581,2549,2535,927,19578,2400,9504,1707,3388,1001,8258,1730,53087,3332,42654,3198,33714,2948,31975,2897,25467,2239,15034,1870,21675,1850,4991126,21135,2481542,11225,139464,3251,28017,2448,184014,4671,88196,3698,30487,2017,62270,2265,181968,3710,344199,5047,340180,3643,391701,3512,339502,2611,219598,1724,131946,1366,2509584,14123,132994,3252,27563,2556,162299,4114,88119,3771,29238,2245,57620,2353,174962,4013,324682,3979,333589,3798,395610,3148,360757,2701,237586,2093,184565,2392,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5309062,13069,632235,23230,284788,11554,28802,2923,5423,1168,30891,3121,13669,2090,4717,1089,9312,1593,46444,3935,35943,3545,30955,2728,32491,2727,26804,2167,12329,1497,7008,977,347447,14335,24840,2888,4348,1238,30215,3294,12229,1892,5117,1081,9304,1523,60282,4529,55934,3461,41450,3526,35738,3044,33303,2121,17115,1899,17572,1784,4676827,24548,2353275,12141,123103,3408,25696,2769,152723,4572,87342,4104,30093,1927,55940,2349,187610,4767,327857,3845,319828,3181,358965,2960,342990,2666,208705,1623,132423,1236,2323552,15667,121186,3256,22214,2116,149674,5550,81618,3670,27050,1979,52730,2343,160628,4718,300208,3820,298693,3699,358843,2891,354146,2536,220313,1795,176249,2136,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1694146,3330,288457,11976,128221,6511,12634,1820,2583,700,12525,1812,5767,1261,2193,738,4140,855,17487,2222,14455,1558,15337,1961,17803,1656,14505,1519,5789,977,3003,760,160236,7296,11771,1468,2645,825,11923,1568,7584,1499,2124,649,4328,745,22687,2459,24236,2039,18287,1680,19730,1877,18074,1528,8481,1122,8366,1165,1405689,12945,701433,6972,34654,2047,7399,1360,45743,2527,22924,1939,8848,1300,15243,1547,53474,2717,83727,1899,91534,2102,103712,1910,111826,1609,75529,1068,46820,945,704256,7987,31809,1841,7311,1301,43940,2247,19716,1698,7959,1252,14657,1381,47883,2867,75781,2227,90530,1896,106165,2068,113598,1533,78726,1242,66181,1430,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4850914,10499,513515,13265,230447,7433,20330,2116,5581,1071,22453,2380,10801,1740,3955,898,7185,1069,44853,3111,26357,2085,20353,1707,28678,2226,22900,2014,8241,1111,8760,1114,283068,8269,20545,1803,4231,953,22475,2615,9161,1674,2758,542,5858,802,62627,3530,36968,2280,27093,2323,29137,2115,25989,2368,14171,1491,22055,1408,4337399,14160,2173964,8522,116965,2246,23588,2164,151351,3986,80704,3444,26013,1763,57870,1932,160664,3527,281123,3294,279577,2430,354991,2602,320420,2027,188699,1251,131999,1480,2163435,9125,110616,2067,25603,1812,148145,3625,74489,2943,24478,1711,55205,1642,135441,3646,262131,2695,269789,2448,354650,2431,320188,2485,199550,1776,183150,1743,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,511282,3105,59631,5324,26361,3312,2288,706,502,286,3234,947,1448,711,361,285,926,555,5303,1218,4222,1258,1494,498,2704,884,2337,734,959,396,583,354,33270,2803,3248,976,527,411,2831,819,987,428,705,395,704,290,7376,964,4763,1048,4698,1026,2521,810,3018,1000,755,296,1137,473,451651,6044,232485,3809,14002,822,2774,906,16358,1478,8898,1269,2249,568,5765,820,19310,1557,33027,1337,30147,739,33651,1059,35044,823,19472,665,11788,492,219166,3400,12756,1113,3100,881,15349,1511,8017,1123,3132,754,4986,801,14587,1098,29097,1184,25357,1278,33613,1025,34068,1139,20333,671,14771,651,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2515489,23016,1110605,28550,504740,14660,45850,3208,8792,1645,52424,3498,26782,2485,9238,1725,20142,2267,62282,4215,52862,4186,53858,3530,55402,3143,51638,2395,37217,2718,28253,2173,605865,16350,41812,3217,7672,1437,51929,3555,27460,3280,9925,1321,19244,2189,68012,3930,73139,3614,66812,3974,70270,3696,67170,3558,54753,2369,47667,2692,1404884,28679,683206,15661,27793,2954,7100,1459,46883,3374,23819,2488,8902,1744,17380,1932,64953,4043,88830,4239,97558,4097,93927,3815,85425,3266,72092,2744,48544,2551,721678,15783,28196,2496,7122,1591,39710,2987,24641,2454,7390,1280,16614,2107,57111,3784,85654,4483,101354,4099,105288,3971,104658,3932,82024,2996,61916,3033,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3270294,8053,446731,15370,192097,9064,19893,2325,5038,1227,20801,2371,10030,1463,2397,805,4995,1005,30428,3237,24765,2778,20350,2247,20874,2446,17526,2189,8702,1199,6298,1127,254634,8848,17602,2041,4538,1117,21395,2557,10292,1799,2772,666,6097,1041,40051,3243,38610,3024,28524,2403,30271,2926,22540,1871,16320,1630,15622,1669,2823563,16737,1410144,10012,75902,2908,14661,1782,97017,4099,55655,3914,18195,1596,37092,2295,113334,3436,171367,3759,187407,3000,213739,2243,200330,2313,139689,1381,85756,1502,1413419,9783,69659,2528,14796,1846,94497,3993,48774,3320,15525,1637,33244,1836,98307,3477,163386,3322,180310,2717,210184,2986,209051,2091,152712,1594,122974,1967,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
