GEO_ID,C17020H_001E,C17020H_001M,C17020H_002E,C17020H_002M,C17020H_003E,C17020H_003M,C17020H_004E,C17020H_004M,C17020H_005E,C17020H_005M,C17020H_006E,C17020H_006M,C17020H_007E,C17020H_007M,C17020H_008E,C17020H_008M,C17020H_009E,C17020H_009M,NAME,C17020H_001MA,C17020H_001EA,C17020H_002MA,C17020H_002EA,C17020H_003EA,C17020H_003MA,C17020H_004EA,C17020H_004MA,C17020H_005EA,C17020H_005MA,C17020H_006EA,C17020H_006MA,C17020H_007MA,C17020H_007EA,C17020H_008MA,C17020H_008EA,C17020H_009EA,C17020H_009MA,state
0400000US46,676253,1389,60273,3886,13326,1878,36566,2701,10381,1287,615980,3678,136005,1874,381155,2745,98820,1357,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4740401,3809,670114,18697,178409,8648,423932,11994,67773,3231,4070287,18745,803000,8857,2555600,12114,711687,3409,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11303400,9018,1084235,28590,244761,12995,710903,19475,128571,5797,10219165,28376,2027132,13895,6488758,18885,1703275,6112,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2243912,2500,213568,12598,63633,6921,136453,7333,13482,1851,2030344,12799,593412,7402,1205146,7285,231786,2026,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567226,1004,64131,4363,16164,2236,41146,2846,6821,985,503095,4616,94117,2309,322776,2904,86202,983,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5095123,5068,449268,14544,99961,7156,298067,9540,51240,3102,4645855,16168,921309,8293,2965530,10065,759016,3220,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4841870,4502,508693,19326,115644,8949,341386,12511,51663,3349,4333177,19468,809192,9795,2799288,12234,724697,3398,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1679249,2734,285282,11856,78571,5570,181110,7911,25601,2173,1393967,12524,256794,6220,871292,8151,265881,2302,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4628453,3774,451549,12659,102875,7030,296956,7729,51718,2807,4176904,12850,838041,7368,2642169,7743,696694,3059,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,475703,1178,53181,4835,15352,2579,34606,3161,3223,871,422522,5099,87938,2713,270453,3172,64131,923,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22825,2775,8644,1833,2340,951,5314,1280,990,433,14181,2439,1860,860,9072,1692,3249,930,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3152532,5012,407466,13811,106718,6386,254302,9639,46446,3033,2745066,14752,548140,6630,1698882,10194,498044,3265,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,452237,1160,29277,3486,7277,1646,20472,2280,1528,437,422960,3471,87732,1598,291520,2426,43708,465,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3660255,4078,415132,15500,88924,8142,279406,8323,46802,3310,3245123,15603,561322,8267,1942367,8593,741434,3691,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2123888,2872,330153,13569,94205,6428,200290,8465,35658,2600,1793735,14104,356784,6863,1096739,8849,340212,2651,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
