GEO_ID,B27008_001E,B27008_001M,B27008_002E,B27008_002M,B27008_003E,B27008_003M,B27008_004E,B27008_004M,B27008_005E,B27008_005M,B27008_006E,B27008_006M,B27008_007E,B27008_007M,B27008_008E,B27008_008M,B27008_009E,B27008_009M,B27008_010E,B27008_010M,B27008_011E,B27008_011M,B27008_012E,B27008_012M,B27008_013E,B27008_013M,B27008_014E,B27008_014M,B27008_015E,B27008_015M,B27008_016E,B27008_016M,B27008_017E,B27008_017M,B27008_018E,B27008_018M,B27008_019E,B27008_019M,B27008_020E,B27008_020M,B27008_021E,B27008_021M,B27008_022E,B27008_022M,B27008_023E,B27008_023M,B27008_024E,B27008_024M,B27008_025E,B27008_025M,B27008_026E,B27008_026M,B27008_027E,B27008_027M,B27008_028E,B27008_028M,B27008_029E,B27008_029M,B27008_030E,B27008_030M,B27008_031E,B27008_031M,B27008_032E,B27008_032M,B27008_033E,B27008_033M,B27008_034E,B27008_034M,B27008_035E,B27008_035M,B27008_036E,B27008_036M,B27008_037E,B27008_037M,B27008_038E,B27008_038M,B27008_039E,B27008_039M,B27008_040E,B27008_040M,B27008_041E,B27008_041M,B27008_042E,B27008_042M,B27008_043E,B27008_043M,B27008_044E,B27008_044M,B27008_045E,B27008_045M,B27008_046E,B27008_046M,B27008_047E,B27008_047M,B27008_048E,B27008_048M,B27008_049E,B27008_049M,B27008_050E,B27008_050M,B27008_051E,B27008_051M,B27008_052E,B27008_052M,B27008_053E,B27008_053M,B27008_054E,B27008_054M,B27008_055E,B27008_055M,B27008_056E,B27008_056M,B27008_057E,B27008_057M,NAME,B27008_001EA,B27008_001MA,B27008_002EA,B27008_002MA,B27008_003MA,B27008_003EA,B27008_004MA,B27008_004EA,B27008_005EA,B27008_005MA,B27008_006EA,B27008_006MA,B27008_007EA,B27008_007MA,B27008_008MA,B27008_008EA,B27008_009MA,B27008_009EA,B27008_010EA,B27008_010MA,B27008_011EA,B27008_011MA,B27008_012EA,B27008_012MA,B27008_013EA,B27008_013MA,B27008_014MA,B27008_014EA,B27008_015MA,B27008_015EA,B27008_016EA,B27008_016MA,B27008_017EA,B27008_017MA,B27008_018EA,B27008_018MA,B27008_019MA,B27008_019EA,B27008_020MA,B27008_020EA,B27008_021EA,B27008_021MA,B27008_022EA,B27008_022MA,B27008_023EA,B27008_023MA,B27008_024EA,B27008_024MA,B27008_025MA,B27008_025EA,B27008_026MA,B27008_026EA,B27008_027EA,B27008_027MA,B27008_028EA,B27008_028MA,B27008_029EA,B27008_029MA,B27008_030MA,B27008_030EA,B27008_031MA,B27008_031EA,B27008_032EA,B27008_032MA,B27008_033EA,B27008_033MA,B27008_034EA,B27008_034MA,B27008_035EA,B27008_035MA,B27008_036MA,B27008_036EA,B27008_037MA,B27008_037EA,B27008_038EA,B27008_038MA,B27008_039EA,B27008_039MA,B27008_040EA,B27008_040MA,B27008_041MA,B27008_041EA,B27008_042MA,B27008_042EA,B27008_043EA,B27008_043MA,B27008_044EA,B27008_044MA,B27008_045EA,B27008_045MA,B27008_046EA,B27008_046MA,B27008_047MA,B27008_047EA,B27008_048MA,B27008_048EA,B27008_049EA,B27008_049MA,B27008_050EA,B27008_050MA,B27008_051EA,B27008_051MA,B27008_052MA,B27008_052EA,B27008_053MA,B27008_053EA,B27008_054EA,B27008_054MA,B27008_055EA,B27008_055MA,B27008_056EA,B27008_056MA,B27008_057EA,B27008_057MA,state
0400000US39,11371766,1352,5533995,5334,432579,4765,4954,1123,427625,4695,925915,6087,13358,2639,912557,6061,548552,3142,5743,1273,542809,3155,686937,3140,5614,1122,681323,3360,691162,3105,5702,1307,685460,3431,806512,3139,11345,1895,795167,3389,730966,1908,16094,1757,714872,2617,425284,2041,17543,1699,407741,2530,286088,1876,14827,1750,271261,2356,5837771,5222,412814,5362,4519,1030,408295,5205,885392,5882,9591,1833,875801,6102,548156,2896,5243,1073,542913,3003,714327,3186,6562,1111,707765,3357,716132,2464,7358,1357,708774,2998,846813,2536,8569,1334,838244,3029,786926,1801,13454,1871,773472,2403,489146,2052,13522,1348,475624,2449,438065,2885,13184,1467,424881,3265,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,161307,2511,5599,1177,155708,2746,317303,3082,9423,1643,307880,3258,189608,2256,6819,1449,182789,2572,246213,2735,4556,987,241657,2615,225535,1887,4067,793,221468,2080,241669,1996,7488,914,234181,2138,218851,1419,10552,1209,208299,1922,140182,1138,13571,1293,126611,1451,88725,1255,11092,984,77633,1587,1903665,3529,155258,2853,4821,1138,150437,2809,300749,2941,9402,1544,291347,3306,187212,1899,5176,1024,182036,2104,249825,2060,6039,1017,243786,2279,229150,2051,5300,1145,223850,2248,256717,1740,7381,1197,249336,1870,236464,1273,10350,1174,226114,1656,159896,1270,11963,1389,147933,1881,128394,1408,10598,1119,117796,1433,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,144718,3432,1574,868,143144,3500,298956,3003,3374,1057,295582,3226,182395,2783,1909,658,180486,2751,261931,2471,2350,823,259581,2628,251313,2405,1287,743,250026,2459,252154,2064,2716,838,249438,2061,254914,1355,7012,1220,247902,1846,156021,1184,9427,1297,146594,1636,101206,1219,9499,1206,91707,1686,1956844,3619,136672,2790,2102,852,134570,2901,279500,3190,2837,910,276663,3278,179228,2129,2278,824,176950,2160,261165,2559,3148,1141,258017,2647,248409,2303,2264,738,246145,2491,264925,1991,2570,689,262355,2178,271728,1552,6594,1099,265134,1909,171172,1242,8341,1202,162831,1565,144045,1331,8966,998,135079,1441,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,442869,4563,3703,844,439166,4656,952922,5007,7314,1174,945608,5133,625481,2859,6092,1260,619389,3078,760280,2986,4743,1042,755537,3176,745227,3117,4230,894,740997,3262,905422,3173,9435,1390,895987,3329,821501,2124,16561,1726,804940,2505,485309,1641,20951,1508,464358,2322,358018,1905,17787,1614,340231,2396,6462286,4014,424277,4285,2899,866,421378,4455,910921,4195,7695,1275,903226,4580,625831,2733,6036,1205,619795,2910,776077,3408,3313,658,772764,3555,780770,2895,5029,952,775741,3013,950448,2540,8987,1147,941461,2631,876875,2169,14493,1615,862382,2656,563099,1822,16746,1405,546353,2313,553988,2803,16191,1537,537797,3093,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,34230,1445,731,334,33499,1435,76397,1611,1458,710,74939,1760,58811,931,1029,508,57782,1056,61881,1144,398,254,61483,1166,62199,1054,783,418,61416,1163,75275,703,569,302,74706,757,64896,687,1619,659,63277,958,37501,441,2996,755,34505,851,26919,556,2402,627,24517,814,536786,1493,32931,1444,1016,565,31915,1450,73117,1315,705,357,72412,1359,60523,917,559,323,59964,976,64633,711,770,364,63863,812,65927,843,1118,447,64809,911,81306,804,702,355,80604,918,71249,654,1622,518,69627,818,43441,455,2660,798,40781,938,43659,747,2765,642,40894,944,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,184266,4628,10743,1947,173523,4893,365636,3822,15258,2274,350378,4410,231302,3344,8634,1756,222668,3362,269921,4384,8419,1948,261502,4283,282670,3135,5627,1333,277043,3228,304820,2502,11723,1800,293097,2985,282481,1631,16764,2181,265717,2787,191521,1633,20690,1623,170831,2068,104577,1451,18328,1390,86249,1584,2405977,4849,170200,3287,9457,1653,160743,3668,357920,2780,14128,1991,343792,3015,234314,2945,10312,1762,224002,3427,303475,3263,11267,1711,292208,3755,302649,2867,7980,1485,294669,3226,334184,2074,11527,1619,322657,2523,322717,1272,17269,1899,305448,2156,221863,1605,21325,1638,200538,2308,158655,1612,16496,1674,142159,2064,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,36331,1346,1907,655,34424,1384,67166,1406,2598,894,64568,1654,41817,1470,1236,599,40581,1568,55095,1266,1956,706,53139,1467,46959,856,1217,560,45742,957,54561,832,1658,508,52903,921,53662,770,2065,550,51597,906,29913,437,2758,546,27155,733,22043,560,1983,524,20060,684,408878,1895,34946,1368,1646,640,33300,1492,64590,1627,1373,667,63217,1850,40480,1461,1170,457,39310,1516,52672,1247,2077,611,50595,1360,45383,972,1165,475,44218,1070,55281,641,1846,557,53435,760,53154,567,2623,671,50531,857,31119,318,1954,483,29165,568,31253,625,2098,585,29155,842,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,248038,3954,6266,1218,241772,4062,512276,4013,13481,1702,498795,4243,304058,2911,7708,1737,296350,3363,394896,3782,5718,1406,389178,4014,407170,3290,4502,1197,402668,3359,429601,2995,9327,1150,420274,2879,385398,1898,13743,1490,371655,2511,249779,1589,19587,1745,230192,2180,141838,1264,15001,1413,126837,2065,3281575,4661,238941,4084,6904,1588,232037,4416,490994,4047,13505,1890,477489,4452,309934,3397,8603,1551,301331,3635,422520,3438,9684,1703,412836,3800,425110,2900,8268,1460,416842,3425,462022,1979,9477,1266,452545,2112,430300,1922,16036,1797,414264,2586,281909,1770,16962,1642,264947,2017,219845,1926,14854,1539,204991,2464,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,1193342,8905,35312,3640,1158030,9623,2366924,9986,56081,4098,2310843,11047,1313578,6159,26148,3349,1287430,6899,1791109,7403,22893,2698,1768216,7724,1700258,5625,23226,3097,1677032,5898,1656108,5479,38587,3622,1617521,6571,1330158,3189,52081,3288,1278077,4744,762433,2893,65470,3778,696963,4753,459549,3564,56807,2933,402742,4515,13011040,9203,1140914,7997,35166,4005,1105748,8652,2270698,8567,58814,5033,2211884,9370,1287858,5573,37876,3432,1249982,6723,1834320,5186,41302,3373,1793018,5724,1773270,5265,34904,2921,1738366,6318,1730138,4311,38094,2823,1692044,5223,1441677,2909,53378,3674,1388299,4794,864390,3641,61210,3312,803180,4982,667775,3469,53631,3223,614144,4852,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,160554,2326,2495,878,158059,2520,292609,2730,5520,1362,287089,3287,161010,1568,2485,865,158525,1516,220485,2111,2121,805,218364,2216,178929,1811,2242,716,176687,1961,151617,1644,3223,864,148394,1583,127027,792,4521,838,122506,1196,73142,754,5837,850,67305,1028,50060,671,4344,728,45716,925,1413568,2385,151657,2366,3607,897,148050,2337,279192,2545,4690,1084,274502,2746,161821,1603,3008,1060,158813,2014,218219,1675,3284,788,214935,1823,173642,1236,2201,610,171441,1337,152955,1385,3788,998,149167,1559,131363,938,4964,790,126399,1262,80260,779,4425,764,75835,1041,64459,847,4363,696,60096,997,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,20310,1260,23,33,20287,1261,43802,1084,394,190,43408,1123,34296,701,307,223,33989,750,34537,611,384,226,34153,629,35919,593,246,162,35673,607,47227,621,539,209,46688,638,46555,600,1284,435,45271,793,27055,400,1282,371,25773,505,16469,399,998,289,15471,510,313758,993,18000,739,338,208,17662,755,41451,778,548,325,40903,853,32702,561,187,135,32515,597,35085,650,468,247,34617,725,36889,472,399,263,36490,547,50001,669,513,297,49488,701,47864,511,1136,355,46728,632,28472,329,854,252,27618,405,23294,406,815,319,22479,518,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,311345,4629,30748,2928,280597,5284,631749,5190,55982,4450,575767,6695,383410,4157,22638,2357,360772,4461,522725,5103,19125,2343,503600,4985,508659,4696,19408,2043,489251,4886,563981,3547,42601,2998,521380,4716,473785,2449,44488,2831,429297,3841,284939,2002,39378,2436,245561,3056,166915,1964,28660,1868,138255,2797,4125958,7170,300510,4956,29527,2767,270983,5035,608241,5170,55099,4138,553142,5427,391795,3428,26810,2593,364985,4298,556833,4497,35092,2825,521741,5274,553965,4136,34009,2909,519956,4858,608597,3574,46784,3717,561813,5015,521711,2153,41244,2903,480467,3727,326865,2239,38977,2187,287888,2699,257441,2501,31157,2026,226284,3286,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,272610,4048,16475,2094,256135,4330,540006,3773,19472,2443,520534,4808,326147,2862,12183,2184,313964,3354,468213,3197,11270,1717,456943,3370,449385,2961,9312,1593,440073,3549,475663,2560,15039,1890,460624,3137,427048,1711,18929,1851,408119,2476,249386,1365,23975,1962,225411,2225,153215,1261,21268,2202,131947,2287,3431405,3078,254619,3632,13078,1587,241541,3803,516360,3692,22165,2935,494195,4776,317022,3135,17315,2387,299707,3588,472253,2583,20932,2396,451321,3423,448238,2621,14297,1857,433941,3068,483074,2235,13922,1589,469152,2706,454612,1420,19206,1840,435406,2272,270297,1490,20526,1518,249771,2055,214930,1504,22005,2182,192925,2607,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,64880,2077,1234,705,63646,2023,129456,2275,1745,654,127711,2327,86894,1737,1342,612,85552,1844,104575,1590,1150,583,103425,1630,111512,1574,1721,682,109791,1638,127652,1328,2520,692,125132,1479,132724,1137,3538,901,129186,1404,84299,625,6364,1015,77935,1210,51262,965,3874,856,47388,1077,933258,3383,62758,2327,1110,652,61648,2309,125886,2305,3326,926,122560,2296,85802,1586,1309,597,84493,1738,106920,1323,770,539,106150,1371,114316,1238,1628,653,112688,1304,132556,1583,2686,777,129870,1808,138022,995,3840,901,134182,1376,90113,624,4222,807,85891,1028,76885,981,3210,730,73675,1024,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,217351,3580,1233,430,216118,3585,456686,3917,4379,875,452307,4225,274797,2282,2819,822,271978,2503,359511,2854,2523,625,356988,2832,344352,2783,2984,821,341368,2899,418951,2357,4606,868,414345,2488,368634,1340,6794,801,361840,1550,206749,931,8347,1053,198402,1492,145766,1148,6482,832,139284,1396,2859288,3667,209949,3208,1681,631,208268,3141,431290,3092,5208,1381,426082,3273,273225,2142,2517,656,270708,2233,359188,2345,2223,515,356965,2437,344823,2431,2687,685,342136,2636,425039,1844,4092,816,420947,1930,373868,1326,6418,837,367450,1645,227773,1167,6600,1054,221173,1653,214133,1551,6410,783,207723,1522,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,23198,1329,938,602,22260,1316,46747,1789,1137,670,45610,1983,29299,1272,961,759,28338,1389,40700,1435,705,460,39995,1526,34522,943,273,243,34249,928,38159,788,917,374,37242,836,39124,642,1660,527,37464,942,21292,585,2136,553,19156,868,13110,686,1197,404,11913,703,280931,2040,22722,1423,488,291,22234,1476,43465,1626,940,464,42525,1633,27754,1178,909,423,26845,1180,37305,1119,1401,653,35904,1251,33129,952,582,314,32547,968,38693,890,1022,409,37671,997,39343,863,1125,474,38218,994,21961,723,1885,530,20076,812,16559,673,1613,616,14946,927,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,131008,3012,449,320,130559,3029,305901,3283,1919,897,303982,3324,192485,1826,1017,653,191468,1954,215080,2397,506,338,214574,2460,224687,1903,871,460,223816,2006,220623,1332,1466,507,219157,1375,198146,405,2580,734,195566,815,151442,1097,3409,811,148033,1380,98905,1024,3672,872,95233,1233,1903485,2859,123215,3496,690,506,122525,3521,288606,3496,1401,671,287205,3472,189702,1713,722,504,188980,1809,234990,2405,1705,806,233285,2561,247901,1849,644,422,247257,1802,256006,275,1388,466,254618,575,238595,234,2145,744,236450,776,183338,722,2712,700,180626,1078,141132,932,3323,696,137809,1207,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,186441,3721,4892,1200,181549,4069,387265,4290,12105,1770,375160,4554,237884,3988,7560,1460,230324,4001,277401,3862,6010,1318,271391,3925,287800,4101,6080,1270,281720,4261,317321,2940,12271,1852,305050,3310,288783,1763,17677,1844,271106,2290,182829,1529,23697,1818,159132,2311,110006,1552,18693,1692,91313,2188,2465968,4141,178393,3977,4160,1197,174233,4336,370901,3930,12384,2183,358517,4068,239789,2437,7075,1265,232714,2716,313047,3718,5691,1272,307356,3832,312840,3307,8404,1243,304436,3263,343028,2667,13700,1817,329328,3144,319442,1684,16716,1795,302726,2505,216229,1618,21852,1949,194377,2266,172299,1387,16942,1683,155357,2097,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,32771,1446,5427,1244,27344,1386,63992,1428,6753,1506,57239,1806,38386,1810,2955,937,35431,1863,49743,1776,4162,1346,45581,2147,46027,1579,1911,606,44116,1692,53186,1195,4187,963,48999,1433,48753,666,3002,831,45751,1025,20319,611,2399,734,17920,979,9284,529,945,379,8339,648,346485,1896,31743,1161,4570,1106,27173,1665,58566,1434,5852,1275,52714,1835,34088,1055,3223,952,30865,1369,52103,1492,5707,1253,46396,1918,45301,1467,5103,1103,40198,1359,49291,1446,3081,766,46210,1574,44068,806,2154,689,41914,1130,19776,749,1915,505,17861,806,11549,812,1609,507,9940,864,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,271998,3971,5973,1284,266025,4108,555537,4136,14452,2292,541085,4244,321099,2123,5090,1390,316009,2657,422728,2583,5899,1372,416829,3060,399475,2210,6227,1200,393248,2347,398689,1802,8896,1475,389793,2339,359275,1195,15537,1730,343738,1997,262628,1115,20683,1697,241945,1974,177492,988,21636,2009,155856,2033,3274733,2925,259137,3086,6159,1247,252978,3379,530708,3200,11750,2057,518958,3447,311578,1480,8518,1525,303060,2061,421752,1980,7446,1705,414306,2562,409068,2133,7072,1254,401996,2436,422923,1617,11521,1774,411402,2293,400107,1296,14678,1771,385429,2287,293306,1250,20413,1970,272893,2095,226154,1305,20469,2090,205685,2265,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,121728,3516,2163,679,119565,3446,244243,3457,5926,1294,238317,3479,142465,2851,2731,872,139734,2912,178565,2977,2234,704,176331,2943,176869,2535,1639,540,175230,2470,189768,2407,3891,880,185877,2397,171182,1500,6001,1112,165181,1869,116970,1402,9171,1309,107799,1948,72801,1081,10584,1377,62217,1598,1481706,3739,110319,3061,2565,698,107754,3118,233117,2758,4254,1032,228863,2847,140403,2740,3407,864,136996,2668,189126,3196,2414,787,186712,3167,184113,2181,3366,789,180747,2301,199983,2334,4026,1150,195957,2486,188891,1505,7075,1240,181816,1988,132332,1552,9711,1250,122621,2001,103422,1336,9667,1217,93755,1705,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
