GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001MA,B23022_001EA,B23022_002MA,B23022_002EA,B23022_003MA,B23022_003EA,B23022_004EA,B23022_004MA,B23022_005MA,B23022_005EA,B23022_006MA,B23022_006EA,B23022_007EA,B23022_007MA,B23022_008MA,B23022_008EA,B23022_009EA,B23022_009MA,B23022_010MA,B23022_010EA,B23022_011MA,B23022_011EA,B23022_012MA,B23022_012EA,B23022_013MA,B23022_013EA,B23022_014EA,B23022_014MA,B23022_015EA,B23022_015MA,B23022_016MA,B23022_016EA,B23022_017MA,B23022_017EA,B23022_018MA,B23022_018EA,B23022_019MA,B23022_019EA,B23022_020MA,B23022_020EA,B23022_021EA,B23022_021MA,B23022_022EA,B23022_022MA,B23022_023MA,B23022_023EA,B23022_024MA,B23022_024EA,B23022_025MA,B23022_025EA,B23022_026EA,B23022_026MA,B23022_027MA,B23022_027EA,B23022_028MA,B23022_028EA,B23022_029MA,B23022_029EA,B23022_030MA,B23022_030EA,B23022_031MA,B23022_031EA,B23022_032MA,B23022_032EA,B23022_033EA,B23022_033MA,B23022_034MA,B23022_034EA,B23022_035MA,B23022_035EA,B23022_036MA,B23022_036EA,B23022_037EA,B23022_037MA,B23022_038MA,B23022_038EA,B23022_039MA,B23022_039EA,B23022_040MA,B23022_040EA,B23022_041MA,B23022_041EA,B23022_042EA,B23022_042MA,B23022_043MA,B23022_043EA,B23022_044MA,B23022_044EA,B23022_045MA,B23022_045EA,B23022_046MA,B23022_046EA,B23022_047MA,B23022_047EA,B23022_048EA,B23022_048MA,B23022_049MA,B23022_049EA,state
0400000US18,4237347,5580,2110567,4442,1680638,9694,1392856,10306,1144936,10445,23642,2482,59390,3477,62422,4334,50366,3103,52100,3493,228658,6295,96166,4628,6213,1277,19439,2132,34498,3407,29546,2727,42796,2853,59124,3876,13772,1753,1239,461,4147,1052,6102,1039,9798,1415,24066,2535,429929,9290,2126780,3679,1545149,10788,1027724,12675,846616,12063,13959,1388,51022,3760,42774,3039,34966,3392,38387,3380,414442,8726,212982,6539,11237,1435,38568,3024,57777,3491,45239,3192,48639,3561,102983,4743,30849,2762,2532,714,8600,1143,13896,1694,15576,2075,31530,2635,581631,11263,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1960670,3359,990901,2323,846724,5308,706483,5752,600990,6125,8971,1213,29324,2525,26263,2206,19912,2118,21023,1809,105945,4692,45368,3268,3010,931,12026,1345,12982,1578,13937,1638,18622,2113,34296,2361,10177,1331,1071,544,3016,697,4236,850,4449,780,11347,1709,144177,4645,969769,3096,780121,6149,524789,7319,443568,6638,8912,1248,24490,1911,20829,1831,13027,1391,13963,1815,193535,6064,105506,5019,6228,1133,18314,1841,21591,1898,20533,2144,21363,1908,61797,2964,20232,1957,1253,390,4827,789,8700,1333,9027,1454,17758,1869,189648,5971,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1848267,3085,935004,2884,788991,5116,660627,5990,560813,6088,10714,1498,24542,2485,24736,2388,17889,2128,21933,2451,101995,4150,44457,2889,2298,689,9249,1426,12318,1716,13847,1810,19826,2124,26369,2255,6537,1194,462,271,1874,767,2895,745,4063,785,10538,1411,146013,5245,913263,2721,696157,5911,483191,6054,399902,5829,7050,1123,22075,1944,23129,1897,14137,1862,16898,2010,163844,4809,83373,3797,4077,787,15287,1643,22268,2025,17599,2033,21240,2299,49122,3309,13958,1696,1106,424,4857,1044,6473,1154,7513,1179,15215,1837,217106,5857,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2857351,3725,1425041,3297,1064163,8891,876649,9105,721020,9793,13425,1720,36856,2883,38394,3416,32629,2656,34325,3258,153293,5598,66138,3857,2503,697,13667,1943,20730,2082,21709,2609,28546,2285,34221,2385,8898,1260,586,283,2187,695,4305,971,4216,961,14029,1735,360878,8900,1432310,3203,975450,7527,687996,6633,566368,7614,9966,1507,34302,3256,31827,2755,22709,2236,22824,1933,238884,7234,124220,5847,5197,1088,17846,1667,32171,2425,24804,2434,34646,3036,48570,3067,11554,1452,1175,394,3505,771,7366,1180,6473,1259,18497,1861,456860,7673,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006212,4127,1484597,3750,1119049,7571,942360,8123,780363,8832,13145,1968,36329,3181,43938,3983,33462,2966,35123,3297,142802,6199,60889,4763,3817,1143,12750,2114,17998,2433,21437,2413,25911,2769,33887,3081,9564,1768,158,143,1534,652,3276,854,4503,1023,14852,2306,365548,8555,1521615,2945,1033871,8688,739648,8504,619113,8798,11523,1554,29148,2727,33827,3384,23745,2443,22292,2439,238620,7504,123408,6450,5183,1326,18250,2083,30231,2852,25895,2718,35653,2866,55603,3246,17484,2063,935,470,3057,916,6133,1099,7322,1138,20672,1896,487744,9024,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,870272,1749,429319,1822,350478,4451,285539,4634,229719,4243,6222,1394,15131,1505,14223,1984,9096,1310,11148,1655,51470,3464,20563,1958,1150,403,5439,1110,6526,1097,8255,1529,9537,1492,13469,1639,3448,797,413,259,957,403,1443,411,2042,641,5166,983,78841,4289,440953,1482,333756,4382,214488,4452,174714,4450,3712,800,12585,1629,8746,1226,7525,1312,7206,1335,95498,3918,51295,2713,3051,883,9634,1422,11636,1660,9683,1327,10199,1655,23770,1932,6936,1393,514,311,1748,458,3119,683,4220,887,7233,1223,107197,4220,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3934406,3695,1918943,3009,1557423,7453,1320832,8668,1140246,8766,17121,1769,46626,2867,44089,3701,34325,3932,38425,2901,192094,6097,79683,4087,4556,1011,16716,2131,25272,2590,24175,2245,41692,3847,44497,2846,10058,1645,1179,605,1487,489,6979,1394,6604,1212,18190,2043,361520,7706,2015463,2914,1531696,9438,1130522,11312,954019,12009,16433,2003,53853,3458,39927,3304,29919,2870,36371,2983,316159,8378,157057,6638,9513,1624,34153,2880,41239,2817,32974,2843,41223,3392,85015,4315,23320,2480,2182,681,7390,1441,10904,1413,13005,1548,28214,2092,483767,9061,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4455132,3962,2186619,3334,1777555,8529,1445028,10713,1197331,12651,22202,2249,60947,3460,60956,4168,48864,3585,54728,3548,259342,7390,113397,5638,3885,793,22071,2367,36224,2439,35136,2910,48629,3753,73185,3867,18587,2129,397,261,5241,938,9649,1391,13114,1741,26197,2276,409064,8586,2268513,3596,1739603,8641,1115277,11670,939869,10636,16950,2163,51645,3469,40390,3132,29085,2441,37338,2559,483783,9405,275882,8755,13839,1868,46878,3098,56290,3602,38711,3485,52183,3928,140543,4741,35226,3138,3852,950,14201,1698,21532,2084,23816,1967,41916,2828,528910,8960,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6455130,4907,3203723,4672,2402875,10452,1926357,11762,1555122,12105,29585,2604,88477,5021,99919,5187,78961,3947,74293,3809,374875,9107,158739,6177,9518,1403,33067,2435,50384,3476,52596,3216,70571,3778,101643,4324,22231,1867,1902,610,6953,1154,11489,1498,15817,1929,43251,3018,800848,10533,3251407,3785,2264225,11856,1421124,11195,1162300,11314,23385,2236,73386,4079,64044,3691,45913,3650,52096,3203,670282,10440,358172,7586,18111,1853,61499,2882,87414,4644,67855,3903,77231,3628,172819,5175,46702,2693,4436,866,15817,1799,21360,2132,24453,2225,60051,3340,987182,12045,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3512852,3725,1768671,3602,1529688,6645,1251386,7884,1045245,8558,21009,1981,53950,3263,57159,3041,39359,2829,34664,2531,212173,5542,97872,4071,4274,709,21269,1954,29721,2220,26941,1832,32096,2109,66129,3204,16964,1883,1554,491,5484,914,7894,1038,9815,1282,24418,2345,238983,6703,1744181,3231,1419729,7074,924993,9592,779560,9291,14716,1450,47387,2584,33277,2592,24101,1938,25952,2320,392578,7463,225106,6244,9965,1287,38772,2464,47267,2758,34790,2437,36678,2585,102158,3921,28699,2281,3407,830,8884,1268,14713,1600,15764,1302,30691,2330,324452,6691,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1917681,3478,933405,3372,659541,7814,547689,7728,450687,8111,8596,1720,21438,2673,25440,2952,20656,2602,20872,2231,91855,5376,35980,3517,2041,883,6428,1281,12510,1757,14444,2157,20452,2838,19997,2270,5783,1257,273,285,1302,598,1996,825,2122,726,8521,1544,273864,7797,984276,3075,628847,7559,457572,7380,380426,7001,7881,1848,18787,2015,19822,2311,13968,2317,16688,2175,139430,5086,70707,3507,3553,1044,11969,2091,19570,2161,13363,1707,20268,2004,31845,3063,8072,1361,746,395,2511,754,4058,1137,4802,1427,11656,1522,355429,7318,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3891944,4641,1926986,4315,1517642,7747,1236470,8595,1031839,9966,19763,2470,50336,3172,51494,4138,40564,3350,42474,3128,227468,6333,97166,4550,4626,829,21298,1963,34371,2911,26949,2045,43058,3035,53704,4076,12766,2032,1193,524,2948,782,7125,1107,5540,1028,24132,2382,409344,8655,1964958,4169,1450786,9015,1014397,9047,846250,9714,16015,1917,48937,3479,41662,3033,27459,2191,34074,2860,346655,7115,175097,6751,8699,1339,31966,2551,41791,2843,41901,2896,47201,3242,89734,4725,25196,2269,1798,576,8169,1351,11785,1647,15003,1871,27783,2337,514172,8694,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
