GEO_ID,C25074_001E,C25074_001M,C25074_002E,C25074_002M,C25074_003E,C25074_003M,C25074_004E,C25074_004M,C25074_005E,C25074_005M,C25074_006E,C25074_006M,C25074_007E,C25074_007M,C25074_008E,C25074_008M,C25074_009E,C25074_009M,C25074_010E,C25074_010M,C25074_011E,C25074_011M,C25074_012E,C25074_012M,C25074_013E,C25074_013M,C25074_014E,C25074_014M,C25074_015E,C25074_015M,C25074_016E,C25074_016M,C25074_017E,C25074_017M,C25074_018E,C25074_018M,C25074_019E,C25074_019M,C25074_020E,C25074_020M,C25074_021E,C25074_021M,C25074_022E,C25074_022M,C25074_023E,C25074_023M,C25074_024E,C25074_024M,C25074_025E,C25074_025M,NAME,C25074_001EA,C25074_001MA,C25074_002EA,C25074_002MA,C25074_003EA,C25074_003MA,C25074_004EA,C25074_004MA,C25074_005MA,C25074_005EA,C25074_006MA,C25074_006EA,C25074_007EA,C25074_007MA,C25074_008MA,C25074_008EA,C25074_009MA,C25074_009EA,C25074_010EA,C25074_010MA,C25074_011EA,C25074_011MA,C25074_012MA,C25074_012EA,C25074_013MA,C25074_013EA,C25074_014MA,C25074_014EA,C25074_015EA,C25074_015MA,C25074_016EA,C25074_016MA,C25074_017EA,C25074_017MA,C25074_018MA,C25074_018EA,C25074_019MA,C25074_019EA,C25074_020MA,C25074_020EA,C25074_021EA,C25074_021MA,C25074_022EA,C25074_022MA,C25074_023MA,C25074_023EA,C25074_024MA,C25074_024EA,C25074_025MA,C25074_025EA,state
0400000US46,106565,4369,13337,1653,1425,490,9781,1453,2131,693,21072,1890,5462,964,14156,1576,1454,380,26205,2108,12211,1516,11445,1538,2549,628,21323,2230,16274,1859,3038,1047,2011,649,14549,1976,12837,1938,640,384,1072,376,10079,1374,8550,1336,46,76,1483,524,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,826089,12336,146227,6025,12785,1813,93703,5496,39739,3206,175377,6304,24011,2427,135642,5091,15724,2354,200339,6699,71877,4565,111837,5540,16625,1763,117936,5849,85946,4901,23231,2735,8759,1584,109647,4513,94219,4852,8381,1722,7047,1394,76563,4961,69957,4798,1379,630,5227,1141,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3384103,21621,465138,11914,24804,2691,327955,9958,112379,5814,563339,11676,48267,3875,478718,11290,36354,3475,739631,13365,213969,7778,484785,12595,40877,3465,540818,12908,363512,10394,149914,6209,27392,2356,546508,13867,466862,12025,54675,4618,24971,2705,528669,15154,498305,14485,9454,1622,20910,2105,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,272102,6236,32281,2969,1995,540,22402,2554,7884,1525,44942,3216,4730,1064,37819,2786,2393,893,61973,4147,14542,1862,44506,3526,2925,962,47541,3752,30812,2776,14867,2100,1862,725,48662,3641,41117,3756,5971,1376,1574,504,36703,3242,35062,3132,596,313,1045,409,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,74957,2865,8815,1367,696,284,6930,1287,1189,418,15749,1639,3559,964,11263,1210,927,368,16334,1702,3823,802,11701,1549,810,234,12581,1315,7970,1159,3776,918,835,270,11844,1403,9729,1280,1419,506,696,279,9634,1130,8476,1084,101,158,1057,424,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1028525,13454,120352,5509,8670,1362,79332,4703,32350,2821,143628,5483,18292,1946,113964,5132,11372,1687,191798,6754,39781,3123,140978,5693,11039,1475,160795,7505,75153,4885,77966,5490,7676,1311,183484,6968,123333,5650,51627,4254,8524,1294,228468,7402,207328,6836,13389,1502,7751,1318,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,993180,12832,126101,6020,7414,1209,90986,5228,27701,2917,140171,5649,14514,1573,119514,5217,6143,1403,204304,6691,41798,3272,155056,6995,7450,1408,163007,6693,85632,4942,70839,4751,6536,1325,175641,6163,139143,5756,30369,2782,6129,1248,183956,7226,172660,7208,7029,1296,4267,905,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,207786,4871,50627,3013,4505,984,30493,2475,15629,2086,43739,2913,7749,1191,28790,2347,7200,1066,45749,2974,20699,1810,18012,1941,7038,1145,24315,2375,18008,2194,2488,643,3819,788,24346,2755,19483,2474,907,504,3956,867,19010,1938,16696,1826,163,157,2151,583,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,748584,9486,99943,3830,4977,1030,78875,3805,16091,1870,158342,5342,19819,1861,131428,5337,7095,1415,180133,5975,69223,4112,104465,4482,6445,1224,126199,6237,98307,5637,23335,2356,4557,880,111807,4759,103189,4654,4597,1037,4021,705,72160,4754,67159,4547,1019,449,3982,865,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,69184,3701,6778,1336,258,225,5435,1238,1085,422,13072,1881,2258,728,9784,1680,1030,530,15091,1831,5642,1163,7627,1481,1822,685,11252,1683,7385,1329,2662,821,1205,519,11949,1410,9923,1406,943,494,1083,517,11042,2044,9420,1891,400,342,1222,493,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,385817,7079,182077,5736,13259,1511,63082,3374,105736,4704,92254,4057,18752,1980,38870,2991,34632,2585,64577,3799,29120,2754,14042,1787,21415,2342,24766,2297,14285,1829,2149,792,8332,1307,13480,1970,8805,1485,680,455,3995,1068,8663,1460,6814,1325,277,204,1572,563,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
