GEO_ID,C19037A_001E,C19037A_001M,C19037A_002E,C19037A_002M,C19037A_003E,C19037A_003M,C19037A_004E,C19037A_004M,C19037A_005E,C19037A_005M,C19037A_006E,C19037A_006M,C19037A_007E,C19037A_007M,C19037A_008E,C19037A_008M,C19037A_009E,C19037A_009M,C19037A_010E,C19037A_010M,C19037A_011E,C19037A_011M,C19037A_012E,C19037A_012M,C19037A_013E,C19037A_013M,C19037A_014E,C19037A_014M,C19037A_015E,C19037A_015M,C19037A_016E,C19037A_016M,C19037A_017E,C19037A_017M,C19037A_018E,C19037A_018M,C19037A_019E,C19037A_019M,C19037A_020E,C19037A_020M,C19037A_021E,C19037A_021M,C19037A_022E,C19037A_022M,C19037A_023E,C19037A_023M,C19037A_024E,C19037A_024M,C19037A_025E,C19037A_025M,C19037A_026E,C19037A_026M,C19037A_027E,C19037A_027M,C19037A_028E,C19037A_028M,C19037A_029E,C19037A_029M,C19037A_030E,C19037A_030M,C19037A_031E,C19037A_031M,C19037A_032E,C19037A_032M,C19037A_033E,C19037A_033M,C19037A_034E,C19037A_034M,C19037A_035E,C19037A_035M,C19037A_036E,C19037A_036M,C19037A_037E,C19037A_037M,C19037A_038E,C19037A_038M,C19037A_039E,C19037A_039M,C19037A_040E,C19037A_040M,C19037A_041E,C19037A_041M,C19037A_042E,C19037A_042M,C19037A_043E,C19037A_043M,C19037A_044E,C19037A_044M,C19037A_045E,C19037A_045M,NAME,C19037A_001MA,C19037A_001EA,C19037A_002EA,C19037A_002MA,C19037A_003EA,C19037A_003MA,C19037A_004EA,C19037A_004MA,C19037A_005MA,C19037A_005EA,C19037A_006MA,C19037A_006EA,C19037A_007EA,C19037A_007MA,C19037A_008EA,C19037A_008MA,C19037A_009EA,C19037A_009MA,C19037A_010EA,C19037A_010MA,C19037A_011MA,C19037A_011EA,C19037A_012MA,C19037A_012EA,C19037A_013EA,C19037A_013MA,C19037A_014EA,C19037A_014MA,C19037A_015EA,C19037A_015MA,C19037A_016MA,C19037A_016EA,C19037A_017MA,C19037A_017EA,C19037A_018EA,C19037A_018MA,C19037A_019EA,C19037A_019MA,C19037A_020EA,C19037A_020MA,C19037A_021EA,C19037A_021MA,C19037A_022MA,C19037A_022EA,C19037A_023MA,C19037A_023EA,C19037A_024EA,C19037A_024MA,C19037A_025EA,C19037A_025MA,C19037A_026EA,C19037A_026MA,C19037A_027MA,C19037A_027EA,C19037A_028MA,C19037A_028EA,C19037A_029EA,C19037A_029MA,C19037A_030EA,C19037A_030MA,C19037A_031EA,C19037A_031MA,C19037A_032MA,C19037A_032EA,C19037A_033MA,C19037A_033EA,C19037A_034MA,C19037A_034EA,C19037A_035EA,C19037A_035MA,C19037A_036EA,C19037A_036MA,C19037A_037MA,C19037A_037EA,C19037A_038MA,C19037A_038EA,C19037A_039MA,C19037A_039EA,C19037A_040EA,C19037A_040MA,C19037A_041EA,C19037A_041MA,C19037A_042MA,C19037A_042EA,C19037A_043MA,C19037A_043EA,C19037A_044MA,C19037A_044EA,C19037A_045MA,C19037A_045EA,state
0400000US32,761464,7715,28593,2539,3887,848,2633,769,4488,1156,4166,1229,4921,1170,4832,998,2073,778,1233,668,92,109,268,262,251964,5319,13183,1803,9419,1628,24002,2510,26811,2756,39471,3324,56718,4200,33627,2775,32481,2565,9516,1449,6736,1179,299536,4574,19200,2111,11085,1449,27803,2661,27687,2334,41610,3375,57910,3874,41024,2893,43700,3158,15420,1719,14097,1920,181371,3078,9793,1229,14044,1572,29640,2427,25991,2086,28616,2121,30978,2300,17771,1583,15335,1888,4204,863,4999,886,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,495773,4607,14552,1904,2423,1053,1167,502,1557,610,2889,920,2634,876,2549,983,1037,616,296,268,0,181,0,181,140589,3258,4895,1162,4710,1198,9667,1876,10757,1713,17741,2144,29762,2762,24871,2151,24233,2105,9076,1319,4877,1041,224554,2969,8956,1475,6475,1120,12925,1944,13895,1923,23884,2182,40495,2521,36179,2719,43957,2187,19777,1794,18011,1666,116078,2093,5720,903,8429,1425,19049,1698,16587,1762,19346,1412,19768,1879,11221,1162,9586,1053,3659,772,2713,604,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2335019,10546,34415,3034,4745,1039,2489,903,4440,984,5342,1476,4409,977,6366,1379,2898,932,2212,830,670,399,844,645,649912,7630,22793,2779,15223,2084,31988,2906,41021,3591,59237,3872,114749,5431,100844,4844,137066,4411,66420,3525,60571,2903,1014576,6343,36528,2789,24634,2386,51484,2901,52501,3418,88536,4308,155273,5342,141131,5536,207329,6684,119816,4433,137344,4236,636116,5207,38297,2532,42996,2538,93765,4509,81682,3457,91514,3916,106662,4270,62678,3437,63766,2992,28080,2235,26676,2036,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,588604,6683,24070,2438,5146,1373,2428,738,5175,1259,4209,1043,3686,960,2490,791,847,564,0,185,89,116,0,185,174145,4385,14789,2456,9561,1582,20569,2541,17675,2090,26143,2369,31880,2801,22082,2378,22716,2173,5872,1205,2858,738,234658,4785,17765,1861,11805,1893,21267,2513,24636,2831,29583,2519,41203,2491,33103,2298,32423,2166,12826,1478,10047,1352,155731,2985,12488,1644,12914,1339,27244,2271,21706,1825,21338,1747,24240,1764,14940,1553,11293,1267,5307,974,4261,878,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,5072850,13701,132273,5161,27811,2475,14252,1790,21229,2318,16393,2035,18672,2037,17384,2478,8422,1444,5564,1205,1172,496,1374,569,1513647,9419,70735,3910,40448,2917,97186,4926,111663,4632,161432,6029,285812,6390,223655,6433,271165,8316,118205,5106,133346,6203,2094505,9970,114481,5018,68198,3924,139161,5838,134429,5470,210406,6203,366058,8531,289942,5843,385474,8979,175382,5279,210974,6261,1332425,8391,96573,4262,114378,4343,218780,6157,165776,5086,189775,5085,210910,6231,116015,4582,116906,4840,45338,3046,57974,3109,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2731213,13656,109996,4699,23776,2387,9652,1620,18144,2111,18704,2346,19525,2216,13182,2050,4843,1389,1919,687,211,189,40,70,874907,8078,51128,3722,32425,3129,79485,4330,95274,5242,133376,5862,188976,6754,123475,5017,110688,5377,29758,2546,30322,2568,1055849,7828,62511,4155,44295,3331,85767,4567,94192,4549,139017,5229,205374,6423,149386,5293,157860,5639,58739,3210,58708,3520,690461,5489,44069,2901,69957,3636,123610,4338,97515,4015,108244,4337,111901,4014,62910,2885,44880,2869,12323,1386,15052,1575,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270519,2736,22847,2064,3412,1015,1903,603,4276,1094,2772,694,4532,1362,3673,973,1335,632,630,357,82,137,232,268,83976,2061,2344,692,1884,609,5581,1062,7814,1210,13044,1704,17452,1900,15557,1760,14155,1555,2624,750,3521,869,101541,1742,4591,1066,2014,493,6410,946,7558,1155,13697,1614,21189,1605,15056,1232,16980,1321,7031,1173,7015,1037,62155,1115,5986,906,6775,980,9454,1012,9299,958,9585,1157,10014,1069,4150,559,4330,724,1298,355,1264,311,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3845516,11923,138102,4723,29133,2415,14839,1846,26861,2517,21810,2162,20431,2214,18116,1561,4455,1029,2153,741,165,157,139,179,1158516,9069,66150,3628,46506,3742,99502,4731,112696,4953,175099,5853,263820,7578,173564,4808,148077,5461,40743,2939,32359,2512,1570684,9215,97449,4042,59472,3216,130172,4625,132825,5022,208121,6022,313538,7280,228142,6663,240994,7104,83878,3431,76093,3683,978214,5863,55801,2894,91497,3558,188602,5198,153280,3896,174171,5001,160334,4712,71849,3438,52488,2767,14156,1652,16036,1614,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1127134,5574,57531,2928,10766,1566,4750,963,11844,1540,8050,1396,9852,1276,8216,1178,2321,694,1240,517,381,313,111,124,351252,3588,20766,1863,13383,1282,34146,2391,39381,2514,55722,3114,74997,3212,50148,2726,41594,2441,12746,1349,8369,991,427901,3441,30152,2241,19741,1419,38986,2250,39332,2154,59998,2653,83959,2903,56361,2858,58414,2312,19551,1624,21407,1643,290450,2714,20201,1607,30099,2037,52102,2084,43890,2202,47982,2094,47296,2267,22134,1439,16458,1419,4956,1011,5332,767,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1353425,7348,58395,3294,12714,1681,5697,1409,11059,1670,9244,1355,9163,1614,7565,1561,1862,885,990,581,101,98,0,193,419213,4837,30244,2637,17656,2745,41360,3312,37275,2826,60841,3851,86397,4762,60157,3559,57925,3315,15074,1551,12284,1660,529327,6374,41517,3930,23963,2744,44410,3658,43867,3225,69806,3713,103997,4203,70893,3712,80269,4051,27304,2042,23301,1949,346490,4361,18187,1781,27479,2684,60635,3106,50239,2814,59388,3138,59283,2903,31772,2216,24476,2087,7599,1181,7432,1134,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4220647,11584,122632,5637,26716,2457,12272,1740,19252,2248,15831,1820,21628,2327,16485,1911,6863,1140,2430,631,947,602,208,236,1190061,7764,59255,3711,33555,2321,84928,4504,107052,4529,163115,6310,259373,5774,190933,6072,192508,5317,56216,3683,43126,2677,1745725,9062,89097,4136,62288,3079,123395,4713,133460,4524,206009,5491,350258,6969,271531,6427,287250,6013,112500,4440,109937,3625,1162229,6363,71493,3392,109161,3362,226763,5619,175041,4514,194940,4923,183199,4489,88531,3398,68179,2912,21525,1792,23397,1789,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,354996,3734,12395,1779,2313,688,490,285,2977,853,1647,698,1669,705,1807,754,646,464,629,457,0,200,217,255,98406,2716,5631,1394,2344,833,5397,955,7600,1385,13877,2014,21904,2422,13266,1970,18639,2094,5703,1187,4045,1037,150236,2377,10301,1609,6186,1458,8554,1492,10738,1365,17316,2028,24487,2142,23670,2278,27488,2056,10911,1429,10585,1306,93959,1823,6248,1073,10683,1488,17549,1618,11103,1413,13018,1488,14614,1522,7670,1177,7173,1131,3172,688,2729,629,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1259206,9389,44126,3337,9461,1699,4541,1119,7858,1726,6781,1123,6973,1353,5982,1316,1952,965,424,293,124,136,30,52,384383,6024,24683,2871,12683,1858,34674,3099,40859,3785,62295,4025,82918,4078,56568,3367,45020,2898,13909,2041,10774,1937,493377,5772,34246,2935,20303,2132,44070,3276,41361,3032,67181,3281,95203,4842,64636,3861,75671,4008,26862,2378,23844,2174,337320,3976,17498,1791,29036,2579,59507,3296,47410,2540,56655,2613,59556,2666,26991,2407,23951,1964,7744,1194,8972,1468,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,294252,3009,16878,2102,2608,824,2046,711,2802,828,3424,888,3315,868,1652,644,548,317,436,347,14,24,33,42,90755,2020,2878,940,1863,539,8680,1345,8072,1144,17049,1977,22384,1848,15263,1496,10028,1180,2654,788,1884,550,113236,1944,5146,988,3511,671,7221,1058,11537,1259,17140,1800,23774,1726,18531,1593,16509,1633,5055,891,4812,925,73383,1518,5576,865,7362,982,13768,1462,9756,1112,11885,1147,11518,1046,6001,810,5390,938,1156,374,971,301,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1997158,10087,80572,3715,17968,2193,7985,1464,14153,2243,14477,2139,11376,2146,11074,1519,2576,885,946,464,0,193,17,32,614939,7578,38072,3223,27245,2909,59168,3932,79459,4973,98583,5092,126504,4766,83530,4601,67530,3462,17484,2146,17364,2151,795895,7187,59512,3715,43822,3668,72921,3947,77855,4482,111844,5018,152842,5469,101423,4285,103968,4981,35851,3096,35857,2115,505752,4347,36552,2623,52064,3095,94986,3761,74122,3551,82494,3587,79207,3886,38096,2305,28724,2637,9277,1453,10230,1379,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6900753,23394,327805,9378,66777,4375,28507,2996,61170,4876,47949,4038,50389,3552,45256,3837,17704,2278,7953,1635,1351,639,749,479,2488306,15815,132930,6283,95058,5192,244042,8452,249240,8368,360064,10855,496696,10812,350492,10061,352928,8920,112431,5390,94425,5323,2638246,13996,151245,6200,103217,5105,209506,5724,218663,7945,316469,9582,469768,10748,333732,10050,432960,8789,192028,6715,210658,7223,1446396,9531,114938,4990,126635,4575,230548,6450,192387,5868,219667,6247,230774,5641,133603,4718,111904,3708,41555,3085,44385,2732,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,812726,5735,50319,2594,6105,1339,4096,1043,9404,1346,8199,1293,9743,1592,8170,1391,2681,924,1483,686,211,180,227,239,321216,4015,12755,1828,8072,1478,22606,2233,26365,2327,50650,3013,85017,3902,53796,2985,42668,3185,12063,1637,7224,1171,281877,3486,13046,1611,7631,1349,16812,1944,17820,1860,32376,2550,55869,3332,45122,2473,57016,2320,19392,1613,16793,1656,159314,2365,8192,1046,10900,1436,23597,2045,21884,1579,27510,2017,30528,1932,15263,1457,12792,1316,4210,731,4438,735,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,250101,2853,9295,1357,1310,479,1591,637,1275,400,1485,550,1255,445,1850,640,377,256,152,149,0,143,0,143,69292,1910,3460,827,2285,521,5417,1076,6158,1074,9871,1285,16300,1500,11971,1400,10028,1342,2048,532,1754,613,108977,1804,4485,813,4607,939,8867,1244,9151,1028,15179,1524,21476,1458,17219,1325,16954,1422,5860,1044,5179,771,62537,1127,4281,791,6104,901,10681,1012,8732,1082,10307,1138,10296,1041,5206,745,4286,622,905,304,1739,507,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2220729,11481,77289,4359,14542,1745,4935,1225,12736,1747,9404,1770,13221,1875,14390,2107,4459,877,2463,801,528,285,611,448,716844,7879,27606,2415,15079,1919,43233,3032,51350,3491,91528,4780,143556,5950,113687,5276,129109,4619,55148,3351,46548,3031,895238,6535,36056,2480,24504,2271,48350,3253,55574,3175,91988,3562,147796,5075,124081,5835,169495,4319,88902,3710,108492,4134,531358,4987,30538,2269,38051,2459,76038,3515,67519,3206,77803,3329,91818,3398,51226,2754,51231,2724,22099,1847,25035,2152,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2186697,10874,88017,4424,14940,2100,9631,1683,14508,2143,13741,1933,13235,1757,14544,2056,4452,1219,2158,751,440,382,368,384,704403,7545,36876,2921,19947,2204,50048,3898,54254,3727,99950,4414,151985,6357,108768,4950,115918,5089,35672,3001,30985,2793,878934,6620,47816,3708,26619,2591,55752,3511,61195,3246,102350,4515,160738,4490,128994,4475,164692,5840,69345,3383,61433,3138,515343,4996,27297,2207,38018,2207,79200,4022,69774,3332,84694,3510,99236,3873,47694,2679,42745,2566,13465,1580,13220,1648,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,703788,5738,27120,2095,7484,1288,2953,805,4078,935,3755,937,3006,778,3729,1127,1403,529,598,262,114,155,0,182,197925,3798,20731,1994,10926,1512,19375,2033,21380,2018,26973,2726,42301,2899,29235,2353,19232,2002,4524,1028,3248,873,284219,3742,29086,2464,14311,1739,35012,2793,29745,2445,40520,2379,52901,3439,35793,2675,30470,2766,8951,1162,7430,1066,194524,2829,14460,1429,22380,1957,45231,2505,30537,2121,31818,2336,26456,2092,12040,1377,7842,1187,1624,462,2136,562,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2058573,8018,88641,3542,15397,1783,8859,1079,18570,2400,13435,1763,14799,1821,12725,1528,3300,923,1302,464,198,213,56,72,628628,5744,24964,2415,20582,2142,46923,3422,58301,3310,95256,4739,143418,4482,107433,4858,94565,3764,20918,1650,16268,1524,840881,4697,40162,2726,29664,2593,56407,2912,66576,3603,113287,3812,180168,4225,134019,3990,139726,3588,42143,2626,38729,2464,500423,3071,29295,1932,45524,2436,98299,3358,77101,3086,84872,2990,84399,2905,38218,2009,26459,1752,7816,1169,8440,926,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,209943,3126,11427,1412,1800,663,1010,545,1690,566,1108,627,2513,918,1799,683,974,646,533,337,0,185,0,185,68191,2305,3478,888,2408,802,4947,1351,6078,1243,8561,1349,16203,1657,11663,1628,10465,1645,3390,853,998,433,84273,2088,3406,928,3306,1003,5364,1079,7288,1203,9801,1529,15603,1617,14832,1461,15430,1960,5511,1045,3732,1011,46052,1649,1834,566,4536,812,9613,1106,6012,1003,7911,1253,6994,1044,4186,912,3538,728,835,342,593,301,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,872911,10701,21048,2276,11863,1403,3333,1013,3272,890,1396,667,835,485,128,138,83,169,138,174,0,214,0,214,239568,5734,62900,3924,19978,2140,41021,3187,31423,2627,35187,2762,27463,2589,9642,1504,7324,1514,2929,947,1701,656,340282,7153,85142,4381,34308,2767,63117,3251,40795,3215,46552,2897,37496,2901,15832,2018,9853,1546,4123,1088,3064,833,272013,4786,86196,3957,42446,3031,59474,3324,31000,2645,25468,1928,15727,1754,6741,1053,2528,679,1577,556,856,390,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1315608,8562,50350,3160,12656,1792,4174,922,9971,1592,6973,1374,7877,1468,6145,1217,1566,553,760,394,134,173,94,97,392797,6420,26076,2706,16210,2259,38085,3282,39248,2989,59370,4007,81374,4291,59896,4012,48388,3467,15399,1892,8751,1210,519533,4353,34946,3232,25737,2676,43838,2977,48492,3157,64205,3401,101577,4397,72020,3644,79176,3774,26728,2339,22814,1891,352928,3989,23781,1786,40044,2668,63082,2997,49685,2760,57946,2883,54563,2932,27926,1927,22061,1740,7750,1070,6090,993,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,188219,2595,8469,1274,381,206,353,214,658,368,897,430,2402,845,1683,542,1238,504,403,258,361,431,93,98,68051,2311,2039,555,1104,485,3470,899,5055,1120,7294,1185,15247,1880,10754,1551,15949,1605,3994,762,3145,834,83211,2203,2384,676,2715,630,4701,1071,4828,1165,6747,1005,13609,1542,13544,1852,17242,1524,8890,1137,8551,1204,28488,1206,901,349,1732,463,4144,887,3356,674,3656,694,5321,951,3179,764,3095,685,1528,494,1576,551,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1996144,9554,83028,4248,17557,1898,7876,1343,16627,2155,10526,1797,14357,1772,8653,1568,4942,1392,2343,936,23,37,124,208,630871,7248,38797,3028,27332,2674,57385,3826,66369,4373,97959,4865,131964,5482,85447,4849,82723,4500,24625,3018,18270,2173,739979,7244,53079,3513,31036,2730,64751,3531,65357,3643,97902,4991,140210,5835,94266,4213,115427,4407,40889,2960,37062,2872,542266,4800,30075,2475,41666,2963,86629,4385,76538,3815,94710,3680,99960,3476,48525,3503,40477,2478,11425,1316,12261,1504,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
