GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C02_001E,S2406_C02_004M,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001EA,S2406_C01_001MA,S2406_C01_002MA,S2406_C01_002EA,S2406_C01_003EA,S2406_C01_003MA,S2406_C01_004EA,S2406_C01_004MA,S2406_C01_005EA,S2406_C01_005MA,S2406_C01_006MA,S2406_C01_006EA,S2406_C01_007MA,S2406_C01_007EA,S2406_C02_001MA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003MA,S2406_C02_003EA,S2406_C02_004EA,S2406_C02_004MA,S2406_C02_005MA,S2406_C02_005EA,S2406_C02_006MA,S2406_C02_006EA,S2406_C02_007MA,S2406_C02_007EA,S2406_C03_001EA,S2406_C03_001MA,S2406_C03_002MA,S2406_C03_002EA,S2406_C02_001EA,S2406_C03_003MA,S2406_C03_003EA,S2406_C03_004MA,S2406_C03_004EA,S2406_C03_005MA,S2406_C03_005EA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007MA,S2406_C03_007EA,S2406_C04_001MA,S2406_C04_001EA,S2406_C04_002MA,S2406_C04_002EA,S2406_C04_003MA,S2406_C04_003EA,S2406_C04_004EA,S2406_C04_004MA,S2406_C04_005EA,S2406_C04_005MA,S2406_C04_006MA,S2406_C04_006EA,S2406_C04_007EA,S2406_C04_007MA,S2406_C05_001MA,S2406_C05_001EA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003EA,S2406_C05_003MA,S2406_C05_004EA,S2406_C05_004MA,S2406_C05_005EA,S2406_C05_005MA,S2406_C05_006MA,S2406_C05_006EA,S2406_C05_007MA,S2406_C05_007EA,S2406_C06_001EA,S2406_C06_001MA,S2406_C06_002MA,S2406_C06_002EA,S2406_C06_003MA,S2406_C06_003EA,S2406_C06_004MA,S2406_C06_004EA,S2406_C06_005MA,S2406_C06_005EA,S2406_C06_006MA,S2406_C06_006EA,S2406_C06_007EA,S2406_C06_007MA,state
0400000US37,4195808,28022,1494625,20616,740408,15754,992115,18253,399488,12273,569172,14076,6.1,-888888888.0,0.5,53.2,0.9,67.0,0.9,77.7,72.7,1.3,87.4,0.8,-888888888,-888888888,3.5,0.2,4.6,67.9,0.8,0.3,2.2,0.4,3.6,0.4,4.6,0.6,1.6,0.3,-888888888,-888888888,6.9,0.2,12.3,0.6,5.0,0.5,5.1,0.4,1.3,0.3,2.2,0.4,-888888888,-888888888,15.6,0.3,25.0,0.7,16.7,0.8,9.4,0.6,8.4,0.9,5.6,0.5,-888888888,-888888888,6.0,0.2,5.0,0.3,9.1,0.7,4.1,0.3,13.1,1.1,3.1,0.4,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),37
0400000US38,370830,4764,128280,4765,62632,3391,87179,3248,49319,2878,43420,2857,4.0,-888888888.0,1.0,39.1,1.9,54.1,2.5,73.7,76.6,2.9,84.6,2.3,-888888888,-888888888,3.2,0.4,4.3,60.1,1.9,0.7,1.6,0.6,2.6,0.5,4.0,1.3,2.5,1.0,-888888888,-888888888,11.2,0.8,18.0,1.7,16.9,2.4,6.4,1.0,2.2,0.8,3.0,0.9,-888888888,-888888888,16.6,0.9,25.7,1.8,18.6,1.9,13.2,1.9,7.4,1.5,4.2,1.2,-888888888,-888888888,8.9,0.6,13.0,1.0,8.8,1.4,4.1,0.9,9.7,1.8,5.7,1.3,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),38
0400000US39,5213453,22883,1782352,18993,938678,16361,1271429,17193,405395,9796,815599,11823,5.5,-888888888.0,0.3,54.1,0.6,67.9,0.6,78.9,73.5,1.0,88.2,0.5,-888888888,-888888888,2.7,0.1,3.8,69.5,0.6,0.3,1.6,0.2,2.4,0.2,3.9,0.4,1.3,0.2,-888888888,-888888888,9.3,0.2,16.2,0.4,9.0,0.4,6.3,0.3,2.2,0.4,2.9,0.3,-888888888,-888888888,13.2,0.2,21.0,0.5,14.3,0.6,8.8,0.4,7.0,0.6,4.8,0.4,-888888888,-888888888,5.3,0.2,4.9,0.3,7.3,0.5,3.6,0.3,13.4,0.9,2.7,0.3,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),39
0400000US40,1681759,11369,553038,9526,295748,8525,412057,10308,201593,6675,219323,7980,5.7,-888888888.0,0.6,49.6,1.0,65.2,1.2,75.3,71.7,1.5,83.8,1.3,-888888888,-888888888,3.4,0.2,4.9,65.8,1.1,0.4,1.6,0.4,3.5,0.4,3.6,0.8,1.9,0.4,-888888888,-888888888,6.2,0.3,11.0,0.6,5.3,0.7,4.6,0.4,1.5,0.4,3.0,0.6,-888888888,-888888888,17.6,0.5,27.7,0.9,18.7,1.1,12.2,0.8,10.9,1.0,6.6,0.9,-888888888,-888888888,7.0,0.3,6.8,0.4,9.2,0.7,4.5,0.5,12.2,1.3,4.6,0.6,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),40
0400000US41,1710336,15384,615480,10486,316284,10676,412437,12164,153058,7623,213077,7508,4.7,-888888888.0,0.7,47.5,1.1,64.5,1.5,73.6,73.6,2.2,85.0,1.3,-888888888,-888888888,3.9,0.2,5.5,63.9,1.2,0.4,2.2,0.4,3.3,0.5,4.8,1.0,1.7,0.5,-888888888,-888888888,9.3,0.4,15.6,0.8,7.3,0.9,6.7,0.6,2.5,0.7,4.2,0.9,-888888888,-888888888,14.6,0.5,22.7,0.9,13.6,1.1,10.9,0.8,7.9,1.2,4.5,0.8,-888888888,-888888888,8.3,0.4,8.6,0.6,12.4,1.2,5.5,0.5,11.2,1.5,4.5,0.9,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),41
0400000US42,5853320,22162,2086710,19942,1031273,16680,1439856,17904,497337,10621,798144,11163,6.6,-888888888.0,0.3,55.4,0.6,67.3,0.8,77.2,73.7,0.9,87.9,0.6,-888888888,-888888888,2.9,0.1,4.0,68.8,0.5,0.2,1.6,0.2,2.9,0.2,4.1,0.4,1.3,0.2,-888888888,-888888888,11.2,0.2,19.1,0.4,11.1,0.5,7.4,0.3,2.7,0.4,3.2,0.3,-888888888,-888888888,11.5,0.2,16.2,0.4,13.7,0.6,8.8,0.4,6.6,0.5,4.5,0.4,-888888888,-888888888,5.4,0.1,5.2,0.2,6.3,0.4,3.8,0.3,12.9,0.5,3.2,0.2,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),42
0400000US44,511235,7020,189958,6277,102214,4414,130811,5973,32576,3088,55676,3963,7.0,-888888888.0,1.1,49.4,1.9,69.4,2.1,77.0,73.6,3.8,86.5,2.5,-888888888,-888888888,3.5,0.4,4.4,66.0,1.9,0.8,2.3,0.8,2.9,0.9,6.0,1.9,2.4,1.5,-888888888,-888888888,11.5,0.8,20.0,1.5,8.9,1.6,6.9,1.1,3.7,1.7,2.2,1.0,-888888888,-888888888,13.9,0.8,21.0,1.5,13.0,1.8,9.6,1.3,7.2,2.4,5.9,1.6,-888888888,-888888888,5.1,0.5,5.2,0.8,6.4,1.3,3.7,1.0,9.5,2.1,2.9,1.0,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),44
0400000US45,1968925,18633,623081,15561,365464,12631,495989,12569,189631,9025,294760,9878,7.4,-888888888.0,0.7,53.2,1.1,64.8,1.7,77.6,71.5,2.4,89.0,1.2,-888888888,-888888888,3.6,0.3,5.0,68.6,1.0,0.5,2.3,0.6,3.2,0.5,5.5,1.2,1.3,0.4,-888888888,-888888888,5.9,0.3,10.2,0.7,5.1,0.7,5.0,0.5,1.8,0.5,1.7,0.4,-888888888,-888888888,16.2,0.5,27.1,1.1,18.8,1.3,10.6,0.8,6.7,1.0,5.4,0.7,-888888888,-888888888,5.8,0.4,4.5,0.6,8.9,1.1,3.6,0.6,14.5,1.9,2.5,0.6,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),45
0400000US46,415623,5676,144587,5496,75695,4268,100116,4543,44898,3523,50327,2907,3.5,-888888888.0,1.2,37.1,2.0,60.7,3.1,73.4,71.5,3.2,79.8,2.4,-888888888,-888888888,3.8,0.5,5.2,59.0,2.5,0.9,1.3,0.7,5.0,1.1,3.6,1.3,1.5,0.6,-888888888,-888888888,10.8,0.8,17.8,1.7,11.9,2.2,6.8,1.3,1.3,0.9,5.2,1.5,-888888888,-888888888,17.5,0.9,26.6,1.9,19.1,2.2,10.7,1.6,11.9,2.2,7.1,1.9,-888888888,-888888888,8.9,0.6,13.3,1.1,7.0,1.1,4.1,1.0,11.6,2.0,6.4,1.4,-888888888,-888888888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),46
0400000US47,2784462,19146,922174,17174,474611,13236,705045,16396,250186,9575,432446,11342,5.7,-888888888.0,0.5,52.8,0.9,65.3,1.3,77.7,69.8,1.5,88.2,0.8,-888888888,-888888888,2.3,0.2,3.3,68.3,0.9,0.3,1.4,0.4,2.4,0.4,2.6,0.5,0.6,0.1,-888888888,-888888888,7.8,0.3,14.2,0.7,7.1,0.7,5.3,0.4,1.9,0.5,2.4,0.4,-888888888,-888888888,14.3,0.4,23.5,0.9,15.8,0.8,9.2,0.6,7.6,0.9,5.1,0.6,-888888888,-888888888,7.4,0.3,6.3,0.5,10.4,0.9,5.4,0.6,18.1,1.3,3.7,0.5,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),47
0400000US48,11455069,46771,3980319,35839,2043166,27746,2831482,34833,1248580,19474,1351522,22231,6.3,-888888888.0,0.3,56.9,0.5,67.1,0.7,79.3,75.3,0.8,85.7,0.6,-888888888,-888888888,2.9,0.1,4.0,69.7,0.5,0.2,1.3,0.2,2.9,0.2,3.3,0.4,1.5,0.2,-888888888,-888888888,5.8,0.1,10.1,0.3,4.9,0.3,4.0,0.2,1.7,0.2,2.0,0.2,-888888888,-888888888,14.8,0.2,23.2,0.4,16.7,0.6,9.3,0.3,6.3,0.5,6.1,0.3,-888888888,-888888888,6.9,0.2,5.8,0.2,10.0,0.5,4.5,0.2,13.4,0.6,4.7,0.4,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),48
0400000US49,1260806,10665,453843,10037,205073,7185,330068,9227,111579,5422,160243,6176,5.5,-888888888.0,0.6,52.5,1.2,66.4,1.7,77.2,76.2,2.1,86.0,1.6,-888888888,-888888888,4.1,0.3,5.4,67.6,1.1,0.6,1.5,0.5,4.1,0.7,6.4,1.6,1.7,0.5,-888888888,-888888888,7.3,0.4,12.1,0.8,7.2,1.2,4.7,0.6,2.4,0.7,2.8,0.7,-888888888,-888888888,16.3,0.5,25.3,0.9,16.4,1.3,10.8,0.7,9.2,1.5,7.2,1.1,-888888888,-888888888,4.7,0.3,4.7,0.5,8.5,1.0,3.1,0.4,5.7,1.0,2.3,0.7,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),49
0400000US50,327302,4665,132671,3229,57924,3002,68039,3335,34932,2215,33736,2422,4.2,-888888888.0,1.3,37.1,2.0,60.1,2.9,68.7,60.6,3.4,85.7,2.5,-888888888,-888888888,4.4,0.5,5.3,55.3,2.3,0.9,1.3,0.6,5.2,1.2,6.8,1.5,2.2,1.2,-888888888,-888888888,14.7,0.8,24.4,1.6,12.0,1.8,10.1,1.5,2.7,1.0,2.5,1.0,-888888888,-888888888,15.8,1.0,24.5,1.7,13.7,1.9,11.6,1.8,6.5,2.0,3.8,1.3,-888888888,-888888888,9.8,0.6,8.7,1.0,13.0,1.9,4.5,1.2,23.3,2.3,5.8,1.9,-888888888,-888888888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),50
0400000US51,3860131,20456,1631675,19538,654272,13720,884947,13903,326662,10051,362575,10585,6.7,-888888888.0,0.4,50.1,0.7,64.0,1.1,74.6,74.8,1.4,80.9,1.1,-888888888,-888888888,3.1,0.1,3.8,63.1,0.8,0.3,1.8,0.3,3.1,0.3,3.8,0.5,1.7,0.4,-888888888,-888888888,7.7,0.3,12.0,0.5,6.1,0.6,5.5,0.5,1.5,0.3,1.9,0.4,-888888888,-888888888,21.1,0.4,30.2,0.6,20.1,1.0,13.7,0.6,9.9,1.1,10.7,0.9,-888888888,-888888888,5.0,0.2,3.9,0.3,8.1,0.6,3.1,0.3,9.8,1.0,4.8,0.6,-888888888,-888888888,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),51
0400000US53,3117998,14896,1198888,15218,555011,11475,726989,12711,297923,8118,339187,8582,4.6,-888888888.0,0.5,51.8,0.8,65.4,1.3,74.6,76.1,1.3,83.0,1.0,-888888888,-888888888,3.8,0.2,5.3,65.3,0.9,0.3,1.9,0.4,3.6,0.4,4.2,0.7,1.7,0.4,-888888888,-888888888,7.9,0.3,12.8,0.5,6.7,0.7,6.1,0.4,1.6,0.4,2.4,0.5,-888888888,-888888888,16.7,0.4,24.2,0.7,16.0,0.8,11.1,0.6,9.4,1.0,9.8,0.8,-888888888,-888888888,6.3,0.2,5.8,0.4,9.9,0.7,4.6,0.5,8.7,0.9,3.1,0.4,-888888888,-888888888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),53
0400000US54,748558,8439,239877,7087,134185,5656,184898,6195,92317,4847,97281,4975,6.1,-888888888.0,0.8,47.1,1.8,67.0,2.0,75.0,78.5,2.4,84.6,2.0,-888888888,-888888888,2.5,0.4,3.5,66.3,1.4,0.7,1.5,0.5,2.6,0.7,2.2,0.7,1.4,0.5,-888888888,-888888888,7.1,0.5,11.9,0.9,7.5,1.3,6.2,0.9,1.3,0.6,2.1,0.7,-888888888,-888888888,19.4,0.7,33.5,1.5,17.7,1.5,13.0,1.2,10.0,1.7,7.8,1.3,-888888888,-888888888,4.7,0.4,4.0,0.7,6.4,0.9,3.2,0.6,7.9,1.4,4.1,1.1,-888888888,-888888888,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),54
0400000US55,2819477,13498,944560,12652,483657,10766,664541,10782,247966,6206,478753,9829,5.3,-888888888.0,0.4,52.3,0.6,66.3,1.1,77.9,73.3,1.2,91.1,0.6,-888888888,-888888888,3.1,0.2,4.5,69.2,0.7,0.3,1.9,0.5,2.9,0.3,4.7,0.6,1.0,0.2,-888888888,-888888888,9.3,0.2,16.2,0.5,9.3,0.5,7.0,0.4,2.3,0.4,2.8,0.4,-888888888,-888888888,12.7,0.3,20.8,0.6,15.0,0.8,9.0,0.5,6.1,0.6,2.8,0.3,-888888888,-888888888,5.7,0.2,6.2,0.4,7.5,0.6,3.3,0.3,13.6,1.0,2.3,0.3,-888888888,-888888888,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),55
0400000US56,289976,4694,90709,4184,49300,3855,65859,3374,46180,3712,37928,2803,4.4,-888888888.0,1.7,38.5,2.6,60.2,3.9,69.8,77.4,4.0,83.9,2.5,-888888888,-888888888,3.4,0.6,4.7,61.4,3.0,1.1,1.9,0.9,3.6,1.1,2.9,1.2,2.4,1.6,-888888888,-888888888,7.2,0.9,11.8,1.6,7.7,1.7,5.3,1.5,3.8,2.5,3.1,1.5,-888888888,-888888888,21.2,1.3,37.4,2.6,23.0,3.1,14.3,2.0,9.1,2.3,7.0,1.6,-888888888,-888888888,6.8,0.8,7.6,1.5,7.3,1.8,7.0,1.9,6.8,1.8,3.5,1.4,-888888888,-888888888,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),56
0400000US72,1102866,11341,343821,9592,223128,6847,303815,8280,109387,5690,122715,5769,5.0,-888888888.0,0.8,45.2,1.6,53.7,1.8,71.8,59.5,2.5,77.5,2.1,-888888888,-888888888,2.5,0.3,3.2,59.2,1.3,0.5,1.5,0.4,2.2,0.4,3.8,0.8,1.9,0.7,-888888888,-888888888,4.5,0.3,7.8,0.7,3.4,0.6,4.2,0.8,0.8,0.4,1.5,0.5,-888888888,-888888888,23.7,0.8,34.5,1.5,29.1,1.8,17.1,1.2,11.8,1.6,10.9,1.6,-888888888,-888888888,10.0,0.5,9.4,0.8,12.4,1.2,4.8,0.7,24.1,2.2,8.2,1.4,-888888888,-888888888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),72
