GEO_ID,S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,NAME,S2001_C01_001MA,S2001_C01_001EA,S2001_C01_002MA,S2001_C01_002EA,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004MA,S2001_C01_004EA,S2001_C01_005MA,S2001_C01_005EA,S2001_C01_006MA,S2001_C01_006EA,S2001_C01_007MA,S2001_C01_007EA,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009MA,S2001_C01_009EA,S2001_C01_010MA,S2001_C01_010EA,S2001_C01_011EA,S2001_C01_011MA,S2001_C01_012MA,S2001_C01_012EA,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015MA,S2001_C01_015EA,S2001_C01_016MA,S2001_C01_016EA,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019MA,S2001_C01_019EA,S2001_C01_020MA,S2001_C01_020EA,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002MA,S2001_C02_002EA,S2001_C02_003MA,S2001_C02_003EA,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005MA,S2001_C02_005EA,S2001_C02_006MA,S2001_C02_006EA,S2001_C02_007MA,S2001_C02_007EA,S2001_C02_008MA,S2001_C02_008EA,S2001_C02_009MA,S2001_C02_009EA,S2001_C02_010MA,S2001_C02_010EA,S2001_C02_011MA,S2001_C02_011EA,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013MA,S2001_C02_013EA,S2001_C02_014MA,S2001_C02_014EA,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016MA,S2001_C02_016EA,S2001_C02_017MA,S2001_C02_017EA,S2001_C02_018MA,S2001_C02_018EA,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020MA,S2001_C02_020EA,S2001_C02_021MA,S2001_C02_021EA,S2001_C03_001MA,S2001_C03_001EA,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003MA,S2001_C03_003EA,S2001_C03_004MA,S2001_C03_004EA,S2001_C03_005MA,S2001_C03_005EA,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009EA,S2001_C03_009MA,S2001_C03_010EA,S2001_C03_010MA,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013MA,S2001_C03_013EA,S2001_C03_014MA,S2001_C03_014EA,S2001_C03_015EA,S2001_C03_015MA,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017MA,S2001_C03_017EA,S2001_C03_018MA,S2001_C03_018EA,S2001_C03_019MA,S2001_C03_019EA,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021MA,S2001_C03_021EA,state
0400000US30,557187,5383,23561,666,308977,6629,3.6,0.6,5.7,0.6,18.4,1.1,19.0,1.1,21.9,1.3,14.3,0.9,5.6,0.7,5.9,0.6,5.6,0.7,-888888888,-888888888,44857,1097,28035,905,17381,2226,22139,930,26967,878,35675,1201,48937,3031,17.2,-888888888.0,292519,4056,29250,1312,180946,4884,3.1,0.7,4.8,0.8,14.7,1.2,16.0,1.4,21.9,1.6,16.8,1.4,7.2,1.1,7.6,0.9,7.9,1.0,41635,842,50926,1682,34945,1242,20580,2305,29060,2228,33934,2017,42263,3819,55268,4800,-888888888,-888888888,264668,3418,19614,811,128031,4345,4.3,0.9,7.1,1.0,23.5,1.8,23.3,1.7,21.9,1.8,10.8,1.3,3.3,0.8,3.4,0.8,2.5,0.7,31067,799,36279,983,22856,846,14477,2925,16662,1035,21863,914,30782,1179,41375,2370,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,1065336,6691,27433,415,669560,8780,2.5,0.3,4.6,0.4,15.4,0.7,20.3,0.9,23.5,0.8,14.7,0.6,4.8,0.4,6.8,0.5,7.4,0.4,-888888888,-888888888,49428,908,32247,291,21291,804,26501,519,31157,387,41573,624,55169,2333,13.1,-888888888.0,560224,4320,33099,799,389741,6218,2.0,0.3,3.7,0.4,11.6,0.8,18.4,1.1,23.5,1.0,16.4,0.8,5.7,0.5,8.6,0.7,10.1,0.7,42182,602,56191,1327,39024,849,24585,1291,32688,1198,37420,979,51661,990,66043,4781,-888888888,-888888888,505112,5094,22022,452,279819,6025,3.2,0.5,5.8,0.6,20.7,1.2,23.0,1.3,23.6,1.1,12.3,0.8,3.6,0.5,4.3,0.6,3.6,0.5,33424,842,40009,842,26347,505,15590,1763,20086,799,24406,885,35297,1153,49490,1844,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,1365649,13917,28926,818,842063,15192,1.7,0.3,4.6,0.4,16.9,0.9,20.5,0.9,20.5,1.0,13.5,0.7,5.6,0.5,7.9,0.7,8.8,0.6,-888888888,-888888888,51398,1372,31825,501,22536,953,27280,745,32693,1128,44825,3418,61646,3063,19.3,-888888888.0,736327,9326,31434,698,475150,10087,1.7,0.4,4.2,0.7,15.2,1.1,18.7,1.5,19.4,1.6,13.9,1.0,6.0,0.7,9.4,0.9,11.6,1.0,41803,742,57239,2126,34943,1347,24170,1024,30651,862,37314,2260,50506,2667,78101,6457,-888888888,-888888888,629322,10487,25790,653,366913,11175,1.7,0.4,5.0,0.6,19.2,1.5,22.9,1.4,21.9,1.4,12.9,1.1,5.2,0.8,5.9,0.8,5.1,0.8,35484,737,43835,1185,29385,986,19519,1481,25007,1082,29358,1346,40152,3559,53846,2993,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,763133,6161,33419,832,467912,7665,1.2,0.2,2.1,0.3,10.4,0.7,16.9,0.9,21.8,1.1,16.2,0.8,7.2,0.6,10.3,0.6,13.9,0.9,-888888888,-888888888,60985,1329,40012,977,22791,2561,32070,666,35719,1016,50739,1442,64565,2437,16.0,-888888888.0,396027,4257,40848,707,270477,5606,0.9,0.2,1.7,0.3,7.8,0.8,13.1,1.0,21.5,1.3,16.6,1.1,7.3,0.7,12.2,0.9,18.9,1.1,53033,1918,68954,1774,46621,1025,27130,3112,37340,1282,43934,2459,64537,3809,86158,5319,-888888888,-888888888,367106,4992,27566,957,197435,5150,1.5,0.4,2.8,0.6,14.1,1.2,22.0,1.4,22.2,1.4,15.6,1.2,7.1,0.9,7.7,0.9,7.0,0.9,41021,905,50067,1426,32238,630,16118,2595,25602,984,30312,1046,41216,1412,53128,3245,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,4603490,16777,37819,585,2942146,20856,1.3,0.1,3.1,0.2,10.7,0.3,12.5,0.4,17.0,0.4,16.4,0.3,7.4,0.3,12.5,0.4,19.2,0.4,-888888888,-888888888,72045,743,44110,600,21130,518,31475,353,40421,382,60107,771,80822,727,19.0,-888888888.0,2412118,10055,45792,563,1688598,12833,1.1,0.1,2.4,0.2,9.4,0.5,10.8,0.5,14.8,0.5,15.6,0.5,7.4,0.3,13.3,0.4,25.1,0.5,60568,412,82451,1048,51903,322,25038,989,37958,1276,48943,1312,72224,1047,100366,1621,-888888888,-888888888,2191372,13500,31517,275,1253548,13600,1.4,0.2,4.1,0.3,12.3,0.5,14.9,0.5,19.8,0.6,17.5,0.5,7.4,0.4,11.4,0.5,11.2,0.5,47155,485,58026,817,36410,367,16404,466,26037,442,33674,921,50273,546,66614,1137,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,999893,8746,25277,484,605484,9735,3.4,0.4,6.6,0.6,18.2,0.9,18.4,1.0,19.3,1.0,13.1,0.8,5.0,0.5,7.5,0.5,8.4,0.5,-888888888,-888888888,48767,1145,29842,690,18307,1690,23604,1203,27710,1171,41808,932,53957,1616,18.7,-888888888.0,525899,6136,29041,1117,340394,7296,2.8,0.5,4.8,0.8,16.6,1.2,16.8,1.2,18.5,1.5,13.6,1.1,5.7,0.6,9.3,0.8,11.8,0.8,41037,774,55626,1813,33961,1687,22756,1927,27967,1712,32753,2274,50328,1853,71320,2757,-888888888,-888888888,473994,6221,21472,615,265090,6457,4.3,0.7,8.9,0.9,20.3,1.3,20.5,1.5,20.2,1.2,12.4,1.1,4.2,0.7,5.3,0.8,4.0,0.6,32316,693,39959,1085,25368,699,13316,1240,18540,1690,24365,1148,36394,1344,48021,3792,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,10007118,24659,32288,153,6311311,30244,2.0,0.1,4.0,0.1,13.2,0.3,14.7,0.3,19.5,0.3,15.1,0.2,6.4,0.2,10.7,0.2,14.3,0.2,-888888888,-888888888,64597,495,37958,387,19253,384,28405,481,35937,291,51446,305,68079,1277,21.4,-888888888.0,5167836,16377,36969,248,3521841,19601,1.6,0.1,3.7,0.2,12.3,0.3,13.2,0.3,18.4,0.4,14.9,0.3,6.6,0.2,11.3,0.3,17.9,0.3,50388,224,72521,790,42318,210,22032,409,33312,776,41907,370,60477,577,81957,853,-888888888,-888888888,4839282,19627,28794,385,2789470,20709,2.4,0.2,4.4,0.2,14.2,0.4,16.6,0.4,20.9,0.4,15.4,0.4,6.2,0.2,10.0,0.3,9.8,0.3,42113,231,54591,573,33123,366,15373,427,22941,488,30840,331,45431,681,60255,464,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
0400000US37,4841127,26684,26750,257,2968231,25100,2.1,0.2,4.8,0.2,17.8,0.5,20.0,0.4,20.4,0.5,13.9,0.4,5.2,0.3,7.1,0.4,8.7,0.3,-888888888,-888888888,50957,557,31048,205,17028,458,24849,490,30326,321,42842,1040,57828,1832,16.2,-888888888.0,2513256,15143,31069,288,1678920,16395,1.9,0.2,3.8,0.3,15.1,0.6,17.8,0.6,19.7,0.5,15.1,0.6,5.9,0.3,8.8,0.5,11.8,0.4,41950,314,57755,829,35941,354,19531,594,28693,657,36795,586,52810,1748,75477,2894,-888888888,-888888888,2327871,18339,22813,414,1289311,16755,2.4,0.3,6.0,0.4,21.3,0.7,22.7,0.7,21.3,0.7,12.3,0.5,4.3,0.4,5.0,0.4,4.6,0.4,33459,489,42106,642,26620,293,13450,804,20796,475,25313,428,36751,606,49251,1446,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),37
0400000US38,418349,4300,28728,927,259162,4865,2.5,0.5,3.7,0.4,15.2,1.0,20.9,1.1,23.4,1.2,14.8,0.9,5.1,0.6,7.1,0.6,7.5,0.8,-888888888,-888888888,50269,1559,33533,747,25026,3595,29454,1504,31754,635,40475,1284,56753,3256,16.9,-888888888.0,224517,2564,35535,758,157119,3406,2.2,0.4,3.1,0.6,12.0,1.4,17.0,1.5,22.2,1.4,16.7,1.2,6.5,0.8,9.6,1.0,10.7,1.0,44660,1569,57955,2262,41745,551,30265,4076,36819,1485,41415,995,51008,1577,68701,7363,-888888888,-888888888,193832,3048,22369,708,102043,3175,3.0,0.8,4.6,0.9,20.1,1.8,26.9,1.8,25.2,2.2,11.7,1.4,2.8,0.7,3.2,0.9,2.4,0.9,32462,872,38433,1681,26551,735,18268,6574,21178,1145,24752,1126,34982,2960,49700,5233,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),38
0400000US39,5904063,22643,27935,259,3557547,23235,2.1,0.1,4.3,0.2,14.9,0.3,17.9,0.3,22.2,0.4,15.9,0.2,6.3,0.2,8.1,0.2,8.3,0.2,-888888888,-888888888,52195,382,32770,297,17615,615,26714,303,31513,229,46594,587,61626,538,15.3,-888888888.0,3055704,15212,33646,438,2009651,15471,1.9,0.2,3.4,0.2,11.9,0.4,14.9,0.3,21.9,0.5,17.4,0.4,7.1,0.2,9.9,0.4,11.5,0.4,46176,338,59150,608,40047,305,20743,837,32653,540,38723,769,56234,1106,73322,2075,-888888888,-888888888,2848359,14325,22887,289,1547896,15666,2.3,0.2,5.5,0.3,18.9,0.5,21.7,0.6,22.4,0.6,13.9,0.4,5.3,0.3,5.8,0.3,4.1,0.2,35746,302,43166,428,27411,230,14321,713,21023,298,26648,360,38498,899,54118,1188,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),39
0400000US40,1911568,11481,25974,285,1220017,11794,2.8,0.2,6.2,0.3,19.2,0.6,19.2,0.5,20.6,0.6,13.6,0.5,5.0,0.3,6.7,0.3,6.8,0.3,-888888888,-888888888,47161,519,30785,250,17793,678,25283,460,30094,541,41779,551,51631,964,16.1,-888888888.0,1021983,7094,31158,350,704111,7771,2.5,0.3,4.9,0.4,15.2,0.7,17.1,0.6,20.1,0.8,15.6,0.8,6.1,0.4,8.9,0.5,9.5,0.4,41420,391,54378,887,36549,429,20950,887,30703,569,36942,720,51945,959,67817,4380,-888888888,-888888888,889585,8134,21379,327,515906,8102,3.2,0.4,7.8,0.6,24.6,0.8,22.1,0.8,21.1,0.8,10.9,0.7,3.5,0.4,3.7,0.4,3.1,0.3,31274,334,37311,542,25125,427,14267,865,20010,527,24108,509,35719,613,42796,1622,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),40
0400000US41,1999229,12894,25851,400,1070246,13948,2.4,0.3,4.4,0.4,15.0,0.6,17.4,0.7,22.1,0.7,15.2,0.6,6.0,0.4,8.8,0.5,8.7,0.4,-888888888,-888888888,53105,832,30926,290,18632,962,24300,812,29568,642,41282,843,55846,1800,14.1,-888888888.0,1044103,8326,31363,374,622043,9741,1.9,0.3,3.5,0.5,13.4,0.8,14.1,0.8,22.3,1.1,16.1,0.8,6.8,0.5,10.3,0.6,11.4,0.6,45976,642,59725,1283,36472,423,22188,1319,28904,1475,35728,730,50889,838,69552,3090,-888888888,-888888888,955126,9188,21243,461,448203,8605,3.1,0.4,5.7,0.5,17.2,0.9,21.8,1.2,21.8,1.0,14.0,0.7,4.9,0.5,6.7,0.7,4.9,0.5,36027,579,43918,709,25484,570,13501,1727,20032,1109,24065,721,32294,1107,46538,1665,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),41
0400000US42,6652999,20876,30115,158,4028538,20418,1.8,0.1,3.5,0.2,13.9,0.3,17.5,0.3,22.2,0.4,15.9,0.3,6.3,0.2,8.8,0.2,10.1,0.2,-888888888,-888888888,55670,380,35178,222,20095,494,27896,343,33393,491,47252,519,64118,1210,17.1,-888888888.0,3444424,14003,35982,248,2273728,13920,1.7,0.1,2.8,0.2,10.8,0.3,14.6,0.4,21.9,0.5,17.3,0.4,6.8,0.2,10.2,0.3,13.8,0.3,47956,552,63414,589,41575,226,24298,940,34631,508,40930,385,56692,795,80121,2377,-888888888,-888888888,3208575,14656,24311,261,1754810,13148,2.0,0.2,4.4,0.2,18.0,0.4,21.2,0.5,22.6,0.5,14.1,0.4,5.5,0.3,7.0,0.3,5.2,0.2,37089,325,45636,427,28878,334,14518,862,21797,228,28273,517,39812,730,54539,1062,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),42
0400000US44,576657,6221,31858,653,341949,6688,1.7,0.4,3.6,0.5,10.2,0.9,16.7,1.1,23.9,1.2,14.9,1.0,7.7,0.8,10.7,0.9,10.6,0.8,-888888888,-888888888,57462,1327,38943,1512,23042,1837,29787,1434,36795,1243,50327,1887,68393,3844,19.7,-888888888.0,292798,3918,37604,1605,195506,4679,1.8,0.4,2.5,0.7,9.1,1.1,14.6,1.3,22.7,1.7,15.9,1.3,7.5,0.9,11.3,1.2,14.5,1.3,48842,2413,64216,2119,43383,1688,27436,4196,34782,2414,42347,1266,60888,1559,78543,8865,-888888888,-888888888,283859,4837,27206,997,146443,5076,1.5,0.6,4.9,0.7,11.7,1.5,19.4,1.6,25.5,1.8,13.7,1.6,7.9,1.3,9.9,1.3,5.4,0.9,41412,890,48444,1354,33118,1232,15478,2330,24882,1988,31716,1594,41166,1955,61685,2165,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),44
0400000US45,2275585,17987,26019,327,1395210,14741,2.3,0.2,5.0,0.3,19.2,0.7,20.3,0.7,21.7,0.7,13.4,0.6,5.0,0.3,6.6,0.4,6.4,0.4,-888888888,-888888888,46811,751,30559,288,17645,798,24579,797,30343,446,40976,874,54100,2168,18.0,-888888888.0,1177387,10893,31129,399,774037,12324,2.0,0.3,3.8,0.4,15.1,0.9,17.7,0.8,22.4,0.9,14.7,0.8,6.0,0.5,8.9,0.6,9.5,0.7,41464,453,54309,1229,36094,509,20305,906,30204,884,36694,695,51551,1292,70568,4569,-888888888,-888888888,1098198,11727,21864,328,621173,9391,2.7,0.4,6.6,0.6,24.3,1.1,23.7,0.9,20.9,0.9,11.8,0.7,3.8,0.4,3.7,0.4,2.5,0.4,31330,411,37468,646,25651,354,14483,1027,20066,524,25630,440,34100,1590,47235,1646,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),45
0400000US46,475594,5024,26652,476,304807,6561,2.7,0.4,4.2,0.6,19.1,1.0,21.0,1.1,25.7,1.3,12.4,0.9,4.1,0.5,5.0,0.7,5.7,0.6,-888888888,-888888888,44512,910,31546,406,21954,1767,26683,861,30719,611,38775,1764,47224,2667,12.8,-888888888.0,249965,3211,31978,590,174338,4432,2.3,0.5,3.5,0.8,14.8,1.4,18.8,1.5,26.4,1.7,14.5,1.2,5.1,0.7,6.5,0.9,8.3,0.9,40285,664,50398,1399,37067,658,26220,1178,33112,1788,36329,1380,46742,2201,54544,7345,-888888888,-888888888,225629,4212,22275,541,130469,4367,3.3,0.6,5.2,0.8,24.9,1.7,23.9,1.7,24.9,2.2,9.6,1.1,2.9,0.8,3.0,0.8,2.4,0.8,31329,531,36645,1087,26001,715,13059,3674,21187,628,26045,901,33452,2144,42656,2902,-888888888,-888888888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),46
