GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_011E,S1903_C01_011M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_011E,S1903_C02_011M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,NAME,S1903_C01_001EA,S1903_C01_001MA,S1903_C01_002EA,S1903_C01_002MA,S1903_C01_003EA,S1903_C01_003MA,S1903_C01_004EA,S1903_C01_004MA,S1903_C01_005MA,S1903_C01_005EA,S1903_C01_006MA,S1903_C01_006EA,S1903_C01_007EA,S1903_C01_007MA,S1903_C01_008MA,S1903_C01_008EA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010MA,S1903_C01_010EA,S1903_C01_011MA,S1903_C01_011EA,S1903_C01_012EA,S1903_C01_012MA,S1903_C01_013MA,S1903_C01_013EA,S1903_C01_014MA,S1903_C01_014EA,S1903_C01_015MA,S1903_C01_015EA,S1903_C01_016MA,S1903_C01_016EA,S1903_C01_017MA,S1903_C01_017EA,S1903_C01_018MA,S1903_C01_018EA,S1903_C01_019MA,S1903_C01_019EA,S1903_C01_020EA,S1903_C01_020MA,S1903_C01_021MA,S1903_C01_021EA,S1903_C01_022MA,S1903_C01_022EA,S1903_C01_023EA,S1903_C01_023MA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025MA,S1903_C01_025EA,S1903_C01_026EA,S1903_C01_026MA,S1903_C01_027EA,S1903_C01_027MA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029EA,S1903_C01_029MA,S1903_C01_030MA,S1903_C01_030EA,S1903_C02_001EA,S1903_C02_001MA,S1903_C02_002EA,S1903_C02_002MA,S1903_C02_003MA,S1903_C02_003EA,S1903_C02_004MA,S1903_C02_004EA,S1903_C02_005MA,S1903_C02_005EA,S1903_C02_006MA,S1903_C02_006EA,S1903_C02_007EA,S1903_C02_007MA,S1903_C02_008EA,S1903_C02_008MA,S1903_C02_009MA,S1903_C02_009EA,S1903_C02_010EA,S1903_C02_010MA,S1903_C02_011EA,S1903_C02_011MA,S1903_C02_012MA,S1903_C02_012EA,S1903_C02_013MA,S1903_C02_013EA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015MA,S1903_C02_015EA,S1903_C02_016MA,S1903_C02_016EA,S1903_C02_017MA,S1903_C02_017EA,S1903_C02_018EA,S1903_C02_018MA,S1903_C02_019MA,S1903_C02_019EA,S1903_C02_020MA,S1903_C02_020EA,S1903_C02_021MA,S1903_C02_021EA,S1903_C02_022EA,S1903_C02_022MA,S1903_C02_023MA,S1903_C02_023EA,S1903_C02_024MA,S1903_C02_024EA,S1903_C02_025MA,S1903_C02_025EA,S1903_C02_026EA,S1903_C02_026MA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028MA,S1903_C02_028EA,S1903_C02_029EA,S1903_C02_029MA,S1903_C02_030MA,S1903_C02_030EA,state
0400000US13,3494542,15336,64.2,0.3,29.9,0.3,0.2,0.1,2.7,0.1,-999999999.0,-999999999.0,1.9,0.2,1.1,0.1,6.0,0.2,60.5,0.3,4.4,0.2,37.2,0.4,39.8,0.4,18.7,0.2,2376008,17596,46.4,0.5,53.6,0.5,70.2,0.5,22.9,0.5,6.9,0.4,1118534,17385,53.7,0.7,46.6,0.7,7.1,0.5,46.3,0.7,36.6,0.8,9.7,0.5,32.9,-888888888.0,33.6,-888888888.0,29.7,-888888888.0,46007,454,52875,846,34249,728,38278,7047,56674,4503,34135,18730,30608,1580,44504,4240,33570,1915,54434,897,21638,1158,49176,1180,54451,992,33761,820,55001,628,51916,979,57308,739,68569,953,27173,721,37458,1898,28217,786,24811,646,22942,734,42635,4020,32708,1286,30082,1269,47991,2517,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),13
0400000US15,448563,5562,33.4,0.7,2.0,0.3,-999999999.0,-999999999.0,40.0,0.7,7.1,0.4,1.2,0.3,16.1,0.8,6.7,0.5,31.0,0.7,3.6,0.4,30.6,0.7,40.8,0.7,25.0,0.6,311789,5861,40.1,1.2,59.9,1.2,73.7,1.3,18.1,1.2,8.3,0.8,136774,5036,49.3,2.0,40.1,1.8,9.2,1.2,50.7,2.0,38.9,2.0,11.8,1.6,30.6,-888888888.0,31.8,-888888888.0,24.8,-888888888.0,61821,1035,60347,2088,52274,8771,47977,8401,68786,2455,54045,6054,58933,7569,56783,4259,49498,5314,61195,1530,31379,4403,61313,1130,73310,2201,51361,2204,74234,1895,64852,3959,79457,2138,83859,2410,43375,2555,57914,4610,38510,1611,31479,2364,26514,2229,49811,11104,46058,1780,40869,1858,65379,10498,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),15
0400000US16,580193,6204,94.3,0.4,-999999999.0,-999999999.0,1.2,0.2,1.3,0.2,-999999999.0,-999999999.0,1.4,0.3,1.3,0.2,7.4,0.4,88.7,0.5,5.6,0.5,34.1,0.7,38.3,0.7,22.1,0.5,398682,6942,45.2,1.1,54.8,1.1,80.1,1.2,13.6,0.9,6.3,0.7,181511,6585,51.7,2.1,42.9,2.2,8.8,0.9,48.3,2.1,36.4,1.9,11.8,1.3,26.4,-888888888.0,26.2,-888888888.0,25.2,-888888888.0,43341,1320,44153,1225,34284,14464,37865,7053,40231,21365,17003,15044,28650,4751,27135,9537,32353,2526,45122,1113,24261,2501,47063,1419,53091,2033,33100,1389,52814,1299,50931,1453,54323,1492,59897,1786,25277,1922,39805,4780,25306,1230,21973,1059,20431,1043,38815,5692,28516,1968,25840,1837,38987,2963,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),16
0400000US17,4737208,12865,76.8,0.2,13.8,0.2,0.2,0.1,3.9,0.1,-999999999.0,-999999999.0,4.0,0.1,1.2,0.1,10.8,0.1,70.4,0.2,3.6,0.1,34.9,0.2,39.8,0.2,21.7,0.2,3098864,16403,45.3,0.4,54.7,0.4,73.2,0.3,19.9,0.3,6.8,0.2,1638344,15136,54.2,0.5,46.9,0.5,7.2,0.3,45.8,0.5,36.8,0.5,9.0,0.4,30.6,-888888888.0,31.4,-888888888.0,27.6,-888888888.0,53234,511,58062,610,32425,720,43694,9888,70645,2721,75964,43593,41180,1516,44018,3666,42143,977,60094,453,22969,1080,58318,920,65074,738,35370,614,65579,596,62167,692,68202,799,79481,726,30830,544,43961,2036,32164,373,28029,675,25478,526,54003,2895,37830,1073,33717,1233,60457,1413,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),17
0400000US18,2467111,11107,87.0,0.2,8.7,0.2,0.2,0.1,1.2,0.1,-999999999.0,-999999999.0,1.7,0.1,1.2,0.1,4.1,0.1,84.8,0.2,4.8,0.2,33.5,0.3,40.0,0.2,21.7,0.2,1641389,13221,44.2,0.4,55.8,0.4,74.1,0.6,19.1,0.5,6.7,0.4,825722,12171,52.3,0.9,45.2,0.8,7.1,0.5,47.7,0.9,38.0,0.7,9.7,0.6,26.1,-888888888.0,26.1,-888888888.0,24.6,-888888888.0,46438,455,49043,554,28485,1752,34558,5836,50648,4993,68195,68216,31495,3723,34919,4261,35122,1765,49371,579,20892,1339,50819,596,56112,939,32714,603,57148,643,54216,1506,58823,632,68205,678,26523,918,37480,2142,27038,519,22776,564,21293,461,42853,2968,32399,733,30102,897,46585,1972,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),18
0400000US19,1216765,7072,94.0,0.2,2.3,0.2,0.3,0.1,1.4,0.1,-999999999.0,-999999999.0,1.1,0.1,0.8,0.1,3.4,0.2,92.0,0.3,5.7,0.3,32.2,0.4,38.5,0.3,23.6,0.3,784895,8576,44.0,0.6,56.0,0.6,79.7,0.6,14.3,0.5,6.0,0.4,431870,6748,53.0,0.9,45.4,1.0,7.6,0.7,47.0,0.9,37.6,1.0,9.4,0.6,24.6,-888888888.0,24.2,-888888888.0,24.2,-888888888.0,49427,693,50493,516,26099,2636,26884,3006,55034,9325,-999999999,-999999999,32700,6374,30733,10539,33295,2934,50783,505,22883,1821,55191,1296,62100,1011,32757,695,62821,829,61287,1536,63848,850,71505,776,28602,1477,40508,1210,27633,706,23696,755,21636,594,40441,4603,32468,998,29811,916,53938,2507,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),19
0400000US20,1101701,5567,88.1,0.3,5.7,0.3,0.8,0.1,1.7,0.1,-999999999.0,-999999999.0,1.8,0.2,1.8,0.2,7.1,0.3,83.2,0.3,5.9,0.3,33.5,0.4,38.8,0.4,21.8,0.3,722016,7825,46.4,0.7,53.6,0.7,77.2,0.7,16.3,0.6,6.5,0.4,379685,6731,54.4,1.1,46.5,1.0,7.9,0.7,45.6,1.1,35.9,1.0,9.7,0.8,24.0,-888888888.0,23.7,-888888888.0,23.6,-888888888.0,48964,756,50566,642,32018,2238,33847,8012,58809,4829,61738,30025,37577,3562,39833,4860,37603,2112,51404,639,24180,1461,52271,1147,61564,993,34831,861,61947,827,58930,2207,64393,1105,72311,874,29293,1441,41271,3009,28305,797,25019,787,22892,837,42271,2621,33819,1772,30499,1128,50316,3580,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),20
0400000US21,1672134,9367,89.7,0.3,7.7,0.2,0.2,0.1,0.8,0.1,-999999999.0,-999999999.0,0.5,0.1,1.0,0.1,1.9,0.1,88.5,0.3,4.4,0.2,32.5,0.4,40.3,0.4,22.8,0.2,1119880,11401,42.5,0.6,57.5,0.6,73.9,0.8,19.4,0.6,6.7,0.4,552254,10963,55.1,0.8,48.7,0.8,6.4,0.6,44.9,0.8,36.7,0.8,8.2,0.6,25.7,-888888888.0,26.3,-888888888.0,23.2,-888888888.0,41141,464,42286,524,27739,1696,30120,24372,80820,9185,44318,31299,30627,7896,31138,11136,32754,4029,42447,581,19666,1845,45924,899,50180,855,29181,540,51917,717,50363,1464,52959,808,63117,916,23243,965,34032,3535,22915,520,19999,583,18572,548,37061,4595,27331,1081,24350,974,45045,2998,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),21
0400000US22,1702030,9725,66.3,0.3,29.8,0.3,0.6,0.1,1.2,0.1,-999999999.0,-999999999.0,0.8,0.1,1.2,0.1,3.5,0.2,64.0,0.3,5.2,0.2,33.4,0.4,40.0,0.4,21.4,0.2,1118217,11607,43.8,0.7,56.2,0.7,66.5,0.6,26.0,0.6,7.6,0.4,583813,9499,52.9,1.0,45.9,1.1,6.9,0.5,47.1,1.0,38.4,1.0,8.7,0.6,33.2,-888888888.0,34.3,-888888888.0,29.5,-888888888.0,41734,528,51530,720,25825,663,38153,10469,56050,8608,62100,55682,36495,2249,33291,3848,41800,2886,51704,719,19491,1523,48662,1617,49610,1061,29716,680,53601,1165,51290,1654,55128,1116,71283,990,23352,1077,40601,1826,23747,770,20264,525,18207,699,40556,5370,29886,1574,26397,971,46415,2874,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),22
0400000US23,552051,5238,97.1,0.2,0.6,0.1,0.6,0.1,0.5,0.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.0,0.2,1.0,0.1,96.4,0.2,3.6,0.3,28.6,0.5,43.5,0.6,24.3,0.4,347960,7218,39.7,0.9,60.3,0.9,77.9,1.0,15.5,0.8,6.6,0.6,204091,5762,54.9,1.4,44.4,1.4,10.4,0.9,45.1,1.4,32.5,1.1,12.6,1.1,22.9,-888888888.0,22.6,-888888888.0,22.1,-888888888.0,46033,802,46403,791,23973,4019,28370,15460,52496,26228,-666666666,-222222222,46637,22740,31477,7480,37859,15424,46471,778,24063,2120,50975,1605,55982,1861,30691,1302,58375,1403,53570,2799,60668,1374,67882,1780,26354,2233,38139,3631,25640,809,23673,898,20312,870,47953,3105,28486,1402,22991,1171,48705,2698,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),23
0400000US24,2134517,9936,62.2,0.3,29.2,0.3,0.2,0.1,4.8,0.1,-999999999.0,-999999999.0,2.0,0.1,1.5,0.1,5.6,0.1,59.2,0.3,2.7,0.2,33.7,0.4,42.9,0.4,20.8,0.2,1415576,12103,44.5,0.5,55.5,0.5,70.3,0.6,22.5,0.5,7.2,0.4,718941,10629,56.6,0.9,48.6,1.0,7.9,0.5,43.4,0.9,33.8,1.0,9.6,0.6,28.6,-888888888.0,29.4,-888888888.0,25.2,-888888888.0,70004,804,77893,1267,55316,1268,30611,12981,86281,5376,-999999999,-999999999,51406,2514,62609,7861,56520,1849,78911,1278,32392,3358,71402,1119,85070,1556,46683,1027,83823,1163,81544,1459,85492,1396,103448,1278,45019,1562,54261,3285,44115,1091,39245,1514,34538,1461,76556,5181,51452,886,45537,1871,71536,5256,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),24
0400000US25,2532067,9349,83.9,0.2,6.1,0.2,0.2,0.1,4.5,0.1,-999999999.0,-999999999.0,3.5,0.2,1.7,0.1,7.7,0.2,80.3,0.2,3.1,0.2,32.8,0.3,41.5,0.3,22.6,0.2,1597920,13701,44.9,0.6,55.1,0.6,73.5,0.6,20.3,0.5,6.3,0.3,934147,11975,55.9,0.6,46.0,0.6,10.0,0.5,44.1,0.6,33.5,0.7,10.6,0.5,30.6,-888888888.0,31.3,-888888888.0,28.0,-888888888.0,62859,902,67146,775,40670,1155,36813,3949,70815,3419,33608,10516,29677,2213,47675,8143,34141,2356,68702,1043,26472,2410,72092,1198,78483,1314,35483,816,80425,823,81286,1365,79788,1080,98058,1225,35359,1459,53510,2154,36654,848,31124,943,25652,935,71052,3017,44032,1633,36101,1187,75915,2544,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),25
0400000US26,3772433,14208,81.9,0.2,13.4,0.2,0.5,0.1,2.0,0.1,-999999999.0,-999999999.0,0.8,0.1,1.5,0.1,3.1,0.1,79.9,0.2,4.0,0.1,30.8,0.2,41.7,0.2,23.5,0.2,2472884,13827,42.5,0.4,57.5,0.4,73.5,0.4,19.5,0.3,7.0,0.2,1299549,14117,54.0,0.5,46.9,0.5,7.1,0.3,46.0,0.5,37.2,0.4,8.9,0.4,28.7,-888888888.0,28.9,-888888888.0,26.8,-888888888.0,45981,330,49705,429,27392,888,33831,3703,66611,4307,73904,20268,36185,3402,34717,3024,35177,1914,50112,350,18465,775,50544,620,56503,649,33688,397,58068,465,56551,783,59004,556,70196,471,26599,630,36307,1391,26897,382,23952,473,22411,444,41356,1512,31257,528,28767,824,45302,1693,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),26
0400000US27,2096477,7824,89.7,0.2,4.4,0.2,0.9,0.1,2.8,0.1,-999999999.0,-999999999.0,0.9,0.1,1.2,0.1,3.0,0.1,87.9,0.2,4.2,0.2,34.2,0.3,40.2,0.2,21.4,0.2,1356466,10910,45.4,0.5,54.6,0.5,78.6,0.5,14.7,0.4,6.7,0.3,740011,10692,52.7,0.6,44.5,0.7,8.3,0.5,47.3,0.6,36.7,0.7,10.6,0.5,23.5,-888888888.0,23.3,-888888888.0,22.3,-888888888.0,56954,488,59248,594,29266,2347,26922,5146,59697,5021,-999999999,-999999999,34244,5426,43372,6441,37795,2819,59870,513,27332,1736,62951,1098,69974,933,35823,767,71321,598,71124,963,71472,788,81571,617,31950,957,41944,1199,33288,655,29273,806,25905,654,53507,3339,38940,1235,33820,1252,61506,2054,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),27
0400000US28,1080991,8431,63.0,0.5,34.8,0.5,0.4,0.1,0.7,0.1,-999999999.0,-999999999.0,0.4,0.1,0.7,0.1,1.8,0.2,61.8,0.4,3.9,0.3,33.3,0.6,40.1,0.5,22.7,0.4,740958,10100,43.5,0.8,56.5,0.8,65.8,0.9,27.5,0.8,6.7,0.5,340033,7691,53.9,1.2,48.7,1.2,5.2,0.6,46.1,1.2,38.9,1.3,7.2,0.9,32.9,-888888888.0,33.8,-888888888.0,29.4,-888888888.0,36919,583,45888,1166,24857,839,27636,9477,48731,4583,-666666666,-222222222,29626,11059,32786,4351,37516,4831,45983,1140,16319,2048,40112,1070,44332,1675,27203,819,46304,876,42446,1366,48801,1114,60076,1124,22412,812,33773,2879,20212,741,17603,802,16564,688,36596,5703,24802,1373,22365,1491,37887,3490,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),28
0400000US29,2341074,10807,85.1,0.2,11.0,0.2,0.4,0.1,1.3,0.1,-999999999.0,-999999999.0,0.7,0.1,1.4,0.1,2.4,0.1,83.6,0.2,4.8,0.2,32.6,0.2,39.6,0.3,23.0,0.2,1534831,12746,43.4,0.5,56.6,0.5,74.6,0.5,18.9,0.5,6.5,0.3,806243,11156,53.9,0.8,46.2,0.8,7.8,0.5,46.1,0.8,36.7,0.7,9.3,0.5,28.1,-888888888.0,28.4,-888888888.0,26.1,-888888888.0,45247,529,47533,647,30593,1031,40146,12017,52721,6626,34244,16830,30733,5123,35398,4503,36181,2082,47678,687,22599,1217,50413,690,54714,912,32977,436,56616,627,54307,1286,58009,812,67888,776,26439,924,38871,2736,26940,527,23151,648,21083,586,42747,3105,31909,622,28605,1120,48722,2427,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),29
