GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001EA,S1603_C01_001MA,S1603_C01_002EA,S1603_C01_002MA,S1603_C01_003MA,S1603_C01_003EA,S1603_C01_004EA,S1603_C01_004MA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007MA,S1603_C01_007EA,S1603_C01_008MA,S1603_C01_008EA,S1603_C01_009EA,S1603_C01_009MA,S1603_C01_010MA,S1603_C01_010EA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012MA,S1603_C01_012EA,S1603_C01_013EA,S1603_C01_013MA,S1603_C01_014MA,S1603_C01_014EA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016EA,S1603_C01_016MA,S1603_C01_017MA,S1603_C01_017EA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001EA,S1603_C02_001MA,S1603_C02_002MA,S1603_C02_002EA,S1603_C02_003MA,S1603_C02_003EA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005MA,S1603_C02_005EA,S1603_C02_006MA,S1603_C02_006EA,S1603_C02_007EA,S1603_C02_007MA,S1603_C02_008EA,S1603_C02_008MA,S1603_C02_009MA,S1603_C02_009EA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012EA,S1603_C02_012MA,S1603_C02_013MA,S1603_C02_013EA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015MA,S1603_C02_015EA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018MA,S1603_C02_018EA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002MA,S1603_C03_002EA,S1603_C03_003MA,S1603_C03_003EA,S1603_C03_004MA,S1603_C03_004EA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007MA,S1603_C03_007EA,S1603_C03_008MA,S1603_C03_008EA,S1603_C03_009MA,S1603_C03_009EA,S1603_C03_010EA,S1603_C03_010MA,S1603_C03_011MA,S1603_C03_011EA,S1603_C03_012MA,S1603_C03_012EA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015MA,S1603_C03_015EA,S1603_C03_016EA,S1603_C03_016MA,S1603_C03_017EA,S1603_C03_017MA,S1603_C03_018EA,S1603_C03_018MA,S1603_C04_001EA,S1603_C04_001MA,S1603_C04_002MA,S1603_C04_002EA,S1603_C04_003MA,S1603_C04_003EA,S1603_C04_004EA,S1603_C04_004MA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007EA,S1603_C04_007MA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009EA,S1603_C04_009MA,S1603_C04_010MA,S1603_C04_010EA,S1603_C04_011MA,S1603_C04_011EA,S1603_C04_012EA,S1603_C04_012MA,S1603_C04_013EA,S1603_C04_013MA,S1603_C04_014MA,S1603_C04_014EA,S1603_C04_015MA,S1603_C04_015EA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017EA,S1603_C04_017MA,S1603_C04_018MA,S1603_C04_018EA,state
0400000US13,9141183,5010,19.8,0.1,68.4,0.1,11.8,0.1,89.8,0.2,10.2,0.2,4.1,0.2,6.2,0.2,8885715,5783,18.3,0.4,81.7,0.4,6308961,10090,15.7,0.3,29.3,0.4,27.4,0.3,27.6,0.4,3.9,-888888888.0,3.2,-888888888.0,7926400,21633,19.5,0.1,67.7,0.1,12.7,0.1,97.7,0.2,2.3,0.2,1.3,0.1,0.9,0.1,7698350,21724,17.3,0.4,82.7,0.4,5506092,15328,13.5,0.3,30.6,0.4,28.6,0.4,27.3,0.4,-888888888,-888888888,-888888888,-888888888,1214783,21574,21.9,0.6,72.7,0.6,5.4,0.3,37.6,0.9,62.4,0.9,22.0,1.1,40.4,1.3,1187365,21445,25.2,1.5,74.8,1.5,802869,14079,30.7,1.4,20.5,1.1,19.3,1.1,29.6,1.2,-888888888,-888888888,-888888888,-888888888,715127,13780,25.5,0.8,71.6,0.8,2.9,0.3,43.5,1.4,56.5,1.4,11.1,1.2,45.4,1.8,698959,13954,32.4,2.4,67.6,2.4,437859,9166,45.2,2.2,23.4,1.6,16.4,1.5,15.0,1.3,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),13
0400000US15,1286790,336,16.8,0.1,67.4,0.1,15.8,0.1,81.0,0.9,19.0,0.9,10.7,0.5,8.4,0.7,1251902,1137,11.7,0.8,88.3,0.8,939512,1375,9.4,0.5,28.5,0.7,33.0,0.7,29.1,0.9,3.8,-888888888.0,4.7,-888888888.0,962875,13955,18.2,0.3,67.2,0.4,14.6,0.3,96.0,0.3,4.0,0.3,2.8,0.3,1.3,0.2,936308,13914,10.8,0.8,89.2,0.8,686655,9057,5.8,0.5,28.7,0.8,34.3,1.0,31.2,1.0,-888888888,-888888888,-888888888,-888888888,323915,13873,12.6,0.9,68.0,1.1,19.3,1.1,36.3,1.8,63.7,1.8,34.1,1.6,29.6,2.3,315594,13826,14.3,1.9,85.7,1.9,252857,9160,19.3,1.3,27.9,1.4,29.5,1.4,23.3,1.5,-888888888,-888888888,-888888888,-888888888,27239,3732,13.8,3.7,79.9,3.7,6.2,2.4,70.8,5.6,29.2,5.6,13.7,3.0,15.5,5.6,25298,3736,13.2,5.7,86.8,5.7,19742,2605,15.6,5.8,17.7,4.4,37.8,5.9,28.9,6.4,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),15
0400000US16,1466499,1173,21.1,0.1,65.0,0.1,13.9,0.1,93.6,0.4,6.4,0.4,2.1,0.2,4.3,0.4,1434652,2674,15.8,0.8,84.2,0.8,998460,2711,11.4,0.5,27.5,0.9,35.8,0.8,25.2,0.9,3.5,-888888888.0,3.1,-888888888.0,1313787,5930,20.7,0.2,64.5,0.2,14.9,0.1,98.4,0.2,1.6,0.2,0.9,0.2,0.7,0.2,1285263,6306,14.6,0.8,85.4,0.8,903969,4392,8.5,0.4,28.3,1.0,37.3,0.8,25.9,1.0,-888888888,-888888888,-888888888,-888888888,152712,6055,24.6,1.6,69.5,1.8,5.9,1.0,52.1,2.5,47.9,2.5,12.8,1.8,35.1,2.9,149389,6049,26.8,4.1,73.2,4.1,94491,4191,38.8,3.0,20.7,2.5,21.9,2.7,18.7,2.5,-888888888,-888888888,-888888888,-888888888,114870,5072,27.0,1.9,68.6,2.0,4.4,0.8,55.4,3.0,44.6,3.0,9.2,1.8,35.5,3.5,112610,5103,28.6,4.8,71.4,4.8,67503,3270,47.7,4.1,21.2,3.1,19.8,3.2,11.2,2.4,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),16
0400000US17,12042289,2784,18.8,0.1,67.5,0.1,13.6,0.1,85.1,0.2,14.9,0.2,6.9,0.1,7.9,0.2,11752009,4443,14.3,0.3,85.7,0.3,8521694,5022,12.8,0.2,27.6,0.2,28.6,0.3,31.0,0.3,3.3,-888888888.0,2.7,-888888888.0,9311852,24836,18.3,0.1,66.7,0.1,15.1,0.1,98.0,0.1,2.0,0.1,1.3,0.1,0.7,0.1,9064094,24593,13.2,0.2,86.8,0.2,6657498,16525,8.7,0.2,28.3,0.3,31.2,0.3,31.8,0.3,-888888888,-888888888,-888888888,-888888888,2730437,24685,20.8,0.3,70.4,0.4,8.8,0.2,41.3,0.6,58.7,0.6,26.2,0.5,32.5,0.7,2687915,24204,17.9,0.7,82.1,0.7,1864196,16964,27.6,0.7,25.1,0.6,19.2,0.6,28.1,0.7,-888888888,-888888888,-888888888,-888888888,1614022,15905,25.4,0.4,69.3,0.4,5.2,0.2,50.0,0.7,50.0,0.7,15.6,0.6,34.4,0.8,1593885,15715,21.8,1.1,78.2,1.1,999490,9588,40.2,1.0,28.9,0.9,18.8,0.8,12.1,0.6,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),17
0400000US18,6088598,2338,19.2,0.1,66.7,0.1,14.1,0.1,95.0,0.1,5.0,0.1,1.8,0.1,3.2,0.1,5898811,3709,15.2,0.4,84.8,0.4,4255459,5260,12.7,0.3,35.5,0.4,28.8,0.4,23.0,0.3,3.6,-888888888.0,4.8,-888888888.0,5586887,12482,18.8,0.1,66.5,0.1,14.7,0.1,99.1,0.1,0.9,0.1,0.6,0.1,0.4,0.1,5410814,12356,14.3,0.4,85.7,0.4,3944979,7907,11.2,0.3,36.3,0.4,29.7,0.4,22.8,0.4,-888888888,-888888888,-888888888,-888888888,501711,12749,23.5,0.8,69.7,0.9,6.9,0.5,49.9,1.2,50.1,1.2,15.0,1.1,35.0,1.4,487997,12839,26.0,1.8,74.0,1.8,310480,7845,32.0,1.6,24.8,1.6,17.5,1.3,25.8,1.2,-888888888,-888888888,-888888888,-888888888,282516,7737,26.4,1.1,69.4,1.1,4.2,0.4,52.8,1.6,47.2,1.6,9.7,1.3,37.5,2.0,276517,7732,33.1,2.7,66.9,2.7,166886,4821,41.6,2.3,28.6,2.5,17.2,1.7,12.5,1.2,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),18
0400000US19,2864107,1975,18.4,0.1,65.6,0.1,16.0,0.1,95.4,0.2,4.6,0.2,1.7,0.1,2.9,0.1,2768091,2721,12.3,0.4,87.7,0.4,2027201,3883,9.4,0.3,33.1,0.5,31.8,0.6,25.8,0.5,3.1,-888888888.0,4.2,-888888888.0,2656041,7098,17.8,0.1,65.4,0.1,16.7,0.1,99.1,0.1,0.9,0.1,0.5,0.1,0.4,0.1,2567895,7219,11.3,0.4,88.7,0.4,1903397,4653,7.9,0.3,33.8,0.5,32.6,0.6,25.7,0.5,-888888888,-888888888,-888888888,-888888888,208066,6959,24.9,1.2,68.2,1.3,6.9,0.9,48.1,2.2,51.9,2.2,17.4,1.3,34.4,2.1,200196,7028,24.8,2.4,75.2,2.4,123804,4871,32.2,2.3,22.2,2.0,18.9,1.7,26.8,2.0,-888888888,-888888888,-888888888,-888888888,113951,4991,30.4,1.4,65.2,1.6,4.4,0.8,57.1,2.7,42.9,2.7,10.7,1.7,32.2,2.7,110901,4964,28.9,3.7,71.1,3.7,61839,3278,43.6,3.4,24.1,3.1,18.1,2.3,14.3,2.0,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),19
0400000US20,2669198,1936,19.5,0.1,66.2,0.1,14.3,0.1,92.6,0.3,7.4,0.3,2.5,0.2,4.9,0.3,2588263,2680,12.9,0.4,87.1,0.4,1852094,3310,10.0,0.4,27.9,0.5,32.0,0.5,30.1,0.6,2.5,-888888888.0,1.8,-888888888.0,2365087,8528,19.0,0.1,65.8,0.1,15.3,0.1,98.8,0.1,1.2,0.1,0.7,0.1,0.5,0.1,2292182,8614,11.8,0.5,88.2,0.5,1665036,6379,7.4,0.3,28.6,0.5,33.6,0.5,30.5,0.6,-888888888,-888888888,-888888888,-888888888,304111,8291,23.7,0.9,69.4,1.1,6.9,0.6,44.4,1.7,55.6,1.7,16.9,1.2,38.7,1.9,296081,8232,21.6,2.2,78.4,2.2,187058,5415,33.3,1.9,21.7,1.9,18.1,1.7,27.0,1.7,-888888888,-888888888,-888888888,-888888888,198239,6196,27.8,1.1,67.6,1.2,4.6,0.6,49.2,2.0,50.8,2.0,11.5,1.4,39.3,2.5,193886,6142,26.2,3.1,73.8,3.1,112863,3624,44.2,2.7,25.2,2.4,16.2,2.1,14.5,1.8,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),20
0400000US21,4090258,2803,18.2,0.1,67.2,0.1,14.5,0.1,96.6,0.2,3.4,0.2,1.2,0.1,2.2,0.2,3963641,3612,18.3,0.5,81.7,0.5,2922350,4214,16.9,0.4,34.1,0.5,27.9,0.5,21.1,0.4,3.3,-888888888.0,2.9,-888888888.0,3893127,7146,18.0,0.1,67.0,0.1,14.9,0.1,99.2,0.1,0.8,0.1,0.4,0.1,0.3,0.1,3773947,7098,17.9,0.5,82.1,0.5,2796654,5928,16.6,0.4,34.6,0.5,28.3,0.5,20.6,0.4,-888888888,-888888888,-888888888,-888888888,197131,7194,22.1,1.1,71.3,1.3,6.5,0.7,45.0,2.2,55.0,2.2,16.8,1.6,38.2,2.3,189694,7072,26.2,2.3,73.8,2.3,125696,4547,24.9,2.2,24.0,2.1,18.7,2.1,32.3,2.7,-888888888,-888888888,-888888888,-888888888,98243,4515,23.8,1.6,71.7,1.9,4.5,1.0,52.8,3.4,47.2,3.4,8.0,1.5,39.3,3.6,93078,4355,31.0,4.0,69.0,4.0,59650,3116,31.4,3.1,29.4,3.7,19.3,2.9,19.9,3.0,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),21
0400000US22,4261861,2265,18.9,0.1,67.7,0.1,13.4,0.1,95.9,0.2,4.1,0.2,1.6,0.1,2.4,0.2,4137176,3427,19.6,0.5,80.4,0.5,2972737,4320,17.5,0.4,34.5,0.4,26.9,0.5,21.1,0.5,3.3,-888888888.0,3.2,-888888888.0,3889875,9582,19.4,0.1,67.8,0.1,12.8,0.1,99.3,0.1,0.7,0.1,0.3,0.1,0.3,0.1,3777338,9927,19.6,0.5,80.4,0.5,2688363,9201,16.4,0.4,34.8,0.4,27.6,0.5,21.3,0.5,-888888888,-888888888,-888888888,-888888888,371986,9510,14.1,1.0,66.5,0.9,19.4,0.9,60.4,1.7,39.6,1.7,15.2,1.0,24.4,1.7,359838,9352,19.3,1.4,80.7,1.4,284374,8136,28.2,1.8,31.4,1.7,20.6,1.5,19.8,1.4,-888888888,-888888888,-888888888,-888888888,157240,6232,19.7,1.5,74.0,1.5,6.3,0.8,46.7,3.0,53.3,3.0,15.8,1.8,37.5,2.9,151122,6031,21.8,2.6,78.2,2.6,105307,4266,26.3,3.0,32.4,3.4,23.2,2.7,18.1,2.6,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),22
0400000US23,1261967,1092,16.2,0.1,66.6,0.1,17.2,0.1,96.6,0.3,3.4,0.3,1.9,0.2,1.5,0.2,1227319,1945,13.6,0.6,86.4,0.6,942537,1811,9.1,0.4,33.4,0.8,29.2,0.6,28.4,0.7,2.5,-888888888.0,1.6,-888888888.0,1178388,4991,16.5,0.2,67.1,0.2,16.5,0.2,98.4,0.2,1.6,0.2,1.1,0.2,0.5,0.1,1147425,5239,13.4,0.6,86.6,0.6,874769,3715,8.2,0.5,33.6,0.8,29.6,0.6,28.6,0.7,-888888888,-888888888,-888888888,-888888888,83579,4831,11.9,2.1,60.1,2.0,27.9,2.6,72.0,2.4,28.0,2.4,12.7,1.7,15.3,2.1,79894,4668,16.3,2.4,83.7,2.4,67768,3612,20.7,2.3,30.8,2.8,23.2,2.3,25.3,2.9,-888888888,-888888888,-888888888,-888888888,12569,2128,19.9,4.9,76.8,4.9,3.3,1.9,83.7,6.1,16.3,6.1,6.5,3.7,9.8,5.4,11608,2080,26.1,7.1,73.9,7.1,8142,1569,18.2,8.1,13.3,5.4,30.2,9.6,38.3,10.9,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),23
0400000US24,5465168,1520,18.0,0.1,68.6,0.1,13.4,0.1,85.2,0.3,14.8,0.3,6.8,0.2,8.0,0.3,5330007,3067,9.7,0.3,90.3,0.3,3915657,4054,11.1,0.3,25.8,0.4,26.2,0.4,36.9,0.4,3.6,-888888888.0,2.8,-888888888.0,4551058,17569,18.0,0.1,67.7,0.1,14.3,0.1,96.0,0.2,4.0,0.2,2.2,0.1,1.7,0.1,4432903,17424,9.3,0.4,90.7,0.4,3262307,12989,9.3,0.3,27.6,0.5,27.2,0.4,35.9,0.4,-888888888,-888888888,-888888888,-888888888,914110,17550,17.9,0.6,73.3,0.6,8.8,0.4,31.5,1.0,68.5,1.0,29.6,1.0,38.9,1.3,897104,17273,11.7,1.0,88.3,1.0,653350,12536,20.2,1.1,16.7,1.1,21.1,1.0,41.9,1.0,-888888888,-888888888,-888888888,-888888888,378689,10687,22.0,0.9,73.3,0.8,4.8,0.4,40.8,1.9,59.2,1.9,15.9,1.2,43.3,2.2,370943,10623,15.3,2.1,84.7,2.1,245274,7231,37.1,2.2,20.4,1.8,21.4,1.9,21.1,1.7,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),24
0400000US25,6224979,1031,16.7,0.1,68.4,0.1,14.8,0.1,84.3,0.3,15.7,0.3,8.0,0.2,7.7,0.2,6007609,1839,11.3,0.3,88.7,0.3,4502048,2155,10.8,0.3,25.9,0.4,24.2,0.4,39.1,0.5,3.6,-888888888.0,3.7,-888888888.0,4854530,19380,16.9,0.1,67.3,0.2,15.7,0.1,96.3,0.1,3.7,0.1,2.2,0.1,1.5,0.1,4679195,19253,8.9,0.3,91.1,0.3,3517083,14576,6.7,0.2,26.4,0.4,25.8,0.5,41.1,0.5,-888888888,-888888888,-888888888,-888888888,1370449,19308,16.2,0.5,72.4,0.6,11.5,0.4,41.7,0.8,58.3,0.8,28.6,0.7,29.7,0.8,1328414,19145,19.4,1.1,80.6,1.1,984965,14389,25.4,0.8,24.1,0.7,18.3,0.7,32.2,0.9,-888888888,-888888888,-888888888,-888888888,497800,9550,20.5,0.8,73.9,0.7,5.6,0.3,59.7,1.5,40.3,1.5,14.9,1.0,25.4,1.4,482994,9524,28.5,2.0,71.5,2.0,320063,5538,35.4,1.4,26.8,1.5,20.3,1.3,17.6,1.2,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),25
