GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_007E,S2408_C01_007M,S2408_C01_008E,S2408_C01_008M,S2408_C01_004M,S2408_C01_006M,S2408_C01_009E,S2408_C01_009M,S2408_C01_010E,S2408_C01_010M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007E,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C02_010E,S2408_C02_010M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_005M,S2408_C03_006E,S2408_C03_006M,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C03_010E,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C04_010E,S2408_C04_010M,S2408_C03_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_007M,S2408_C03_010M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,S2408_C05_010E,S2408_C05_010M,S2408_C06_001E,S2408_C06_001M,S2408_C06_002E,S2408_C06_002M,S2408_C06_003E,S2408_C06_003M,S2408_C06_004E,S2408_C06_004M,S2408_C06_005E,S2408_C06_006M,S2408_C06_007E,S2408_C06_007M,S2408_C06_008M,S2408_C06_009E,S2408_C06_009M,S2408_C06_010E,S2408_C06_010M,S2408_C06_006E,S2408_C06_005M,S2408_C06_008E,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002MA,S2408_C01_002EA,S2408_C01_003EA,S2408_C01_003MA,S2408_C01_004MA,S2408_C01_004EA,S2408_C01_005EA,S2408_C01_005MA,S2408_C01_006MA,S2408_C01_006EA,S2408_C01_007MA,S2408_C01_007EA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009EA,S2408_C01_009MA,S2408_C01_010EA,S2408_C01_010MA,S2408_C02_001MA,S2408_C02_001EA,S2408_C02_002MA,S2408_C02_002EA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005EA,S2408_C02_005MA,S2408_C02_006EA,S2408_C02_006MA,S2408_C02_007MA,S2408_C02_007EA,S2408_C02_008MA,S2408_C02_008EA,S2408_C02_009MA,S2408_C02_009EA,S2408_C02_010EA,S2408_C02_010MA,S2408_C03_001MA,S2408_C03_001EA,S2408_C03_002MA,S2408_C03_002EA,S2408_C03_003MA,S2408_C03_003EA,S2408_C03_004MA,S2408_C03_004EA,S2408_C03_005EA,S2408_C03_005MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007EA,S2408_C03_007MA,S2408_C03_008EA,S2408_C03_008MA,S2408_C03_009EA,S2408_C03_009MA,S2408_C03_010MA,S2408_C03_010EA,S2408_C04_001EA,S2408_C04_001MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C04_003MA,S2408_C04_003EA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005MA,S2408_C04_005EA,S2408_C04_006EA,S2408_C04_006MA,S2408_C04_007MA,S2408_C04_007EA,S2408_C04_008MA,S2408_C04_008EA,S2408_C04_009EA,S2408_C04_009MA,S2408_C04_010MA,S2408_C04_010EA,S2408_C02_003MA,S2408_C02_003EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002EA,S2408_C05_002MA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005EA,S2408_C05_005MA,S2408_C05_006EA,S2408_C05_006MA,S2408_C05_007EA,S2408_C05_007MA,S2408_C05_008EA,S2408_C05_008MA,S2408_C05_009MA,S2408_C05_009EA,S2408_C05_010MA,S2408_C05_010EA,S2408_C06_001EA,S2408_C06_001MA,S2408_C06_002MA,S2408_C06_002EA,S2408_C06_003EA,S2408_C06_003MA,S2408_C06_004EA,S2408_C06_004MA,S2408_C06_005EA,S2408_C06_005MA,S2408_C06_006MA,S2408_C06_007MA,S2408_C06_007EA,S2408_C06_008MA,S2408_C06_009EA,S2408_C06_009MA,S2408_C06_010EA,S2408_C06_010MA,S2408_C06_006EA,S2408_C06_008EA,state
0400000US30,479988,7119,300006,6701,271714,6795,28292,46542,3126,35971,30061,2501,20197,2414,2877,2830,47211,3073,5.6,-888888888.0,52.0,0.6,56.4,0.9,72.0,3.5,29.5,3.2,41.4,3.6,44.6,53.3,4.6,58.8,2.9,-888888888,-888888888,48.0,0.6,43.6,45.2,1.1,28.0,3.5,70.5,3.2,58.6,3.6,55.4,4.1,46.7,4.6,41.2,2.9,-888888888,26519,587,25072,761,24077,912,35245,3469,27970,1619,33814,2111,36468,1687,42993,6292,17491,1747,-888888888,-888888888,0.9,54.8,1.1,4.1,-888888888,33119,1622,31723,1096,31223,1268,36692,4515,32578,4580,39748,3047,42649,4223,51306,6126,21309,1659,-888888888,-888888888,21792,601,19198,1057,18718,1121,30805,4786,26143,2707,32147,3422,6009,15107,2137,-888888888,-888888888,29485,1963,38920,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,30
0400000US31,943643,8217,653193,8115,616815,8208,36378,79004,3690,69227,47203,3003,22882,2177,2427,3308,72134,3853,4.0,-888888888.0,52.4,0.4,55.9,0.6,75.5,2.7,29.8,2.2,38.1,2.5,42.7,59.9,4.4,63.1,2.0,-888888888,-888888888,47.6,0.4,44.1,45.2,0.6,24.5,2.7,70.2,2.2,61.9,2.5,57.3,3.3,40.1,4.4,36.9,2.0,-888888888,30732,273,29589,574,28853,553,42466,3410,31743,908,36095,996,34555,1885,52001,2442,24638,1489,-888888888,-888888888,0.6,54.8,0.6,3.3,-888888888,36507,468,35585,545,34639,911,51130,3733,36996,2141,42432,2886,41281,2178,57162,4896,31667,784,-888888888,-888888888,24648,638,22795,762,22720,760,25943,4842,30424,1852,30626,1132,4656,12172,1232,-888888888,-888888888,31111,1116,42903,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,31
0400000US32,1204882,12102,947627,16204,910762,16260,36865,43836,4970,85457,35628,4021,35989,4100,4389,7491,56345,5025,4.4,-888888888.0,53.4,0.6,54.5,0.8,72.3,4.4,43.3,5.4,43.6,3.7,44.8,65.0,5.4,54.3,3.9,-888888888,-888888888,46.6,0.6,45.5,46.2,0.9,27.7,4.4,56.7,5.4,56.4,3.7,55.2,4.7,35.0,5.4,45.7,3.9,-888888888,30986,485,29372,803,28823,804,46757,6993,32294,3524,47122,1901,48444,4191,50705,2335,20250,3423,-888888888,-888888888,0.8,53.8,0.9,4.7,-888888888,33546,1340,31735,695,31353,676,51378,4538,34549,7965,57201,5886,50865,3239,51240,2577,22621,3111,-888888888,-888888888,27713,924,26002,612,25823,619,40314,5546,30978,2391,45621,4226,6693,15608,4156,-888888888,-888888888,41227,3542,47572,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,32
0400000US33,684806,8066,460019,7647,437659,7563,22360,72805,4236,57149,26043,2714,17306,1909,2165,3493,51484,3231,4.8,-888888888.0,51.8,0.5,55.8,1.0,74.1,4.2,31.4,3.0,36.8,2.7,38.6,62.9,5.5,65.2,3.2,-888888888,-888888888,48.2,0.5,44.2,45.1,1.0,25.9,4.2,68.6,3.0,63.2,2.7,61.4,4.1,37.1,5.5,34.8,3.2,-888888888,36620,594,36288,824,35763,833,51506,4379,36797,1640,41350,1288,36452,2715,55549,3538,26791,2178,-888888888,-888888888,1.0,54.9,1.0,4.1,-888888888,44163,1712,44994,1780,44063,2128,57022,10627,43704,4271,47014,3343,45252,8082,60340,4825,31397,1350,-888888888,-888888888,30701,532,28726,1202,28551,1149,34712,7374,34800,2893,32617,3596,6406,18869,2067,-888888888,-888888888,37809,2189,45980,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,33
0400000US34,4152513,17596,3060602,19930,2901133,20921,159469,293929,9813,331946,177337,6933,87559,5256,7244,9921,201140,7707,6.2,-888888888.0,52.4,0.2,55.1,0.3,73.1,1.4,34.6,1.3,40.7,1.2,43.6,63.7,2.3,60.0,1.6,-888888888,-888888888,47.6,0.2,44.9,45.9,0.4,26.9,1.4,65.4,1.3,59.3,1.2,56.4,1.6,36.3,2.3,40.0,1.6,-888888888,41653,235,40186,320,39234,683,55954,4361,41045,757,52091,623,56274,1237,60113,1985,28153,1836,-888888888,-888888888,0.3,54.1,0.4,1.6,-888888888,50579,304,48929,1190,47202,724,66309,3799,47259,3731,60740,1017,62962,3038,62190,1869,35674,1667,-888888888,-888888888,34895,605,31660,325,31593,331,35838,3845,37457,1577,51757,986,2021,20441,1396,-888888888,-888888888,48503,1622,53777,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,34
0400000US35,869773,9336,546528,9678,523594,9236,22934,64741,4556,74754,67600,4746,54130,4451,2518,4678,62020,4424,6.3,-888888888.0,52.3,0.5,56.0,0.9,64.5,4.6,36.1,3.2,41.8,2.7,40.4,57.3,3.4,57.6,3.3,-888888888,-888888888,47.7,0.5,44.0,44.4,1.0,35.5,4.6,63.9,3.2,58.2,2.7,59.6,3.0,42.7,3.4,42.4,3.3,-888888888,28278,783,26022,595,25595,599,40944,4933,28258,1812,33362,2671,36096,1610,52138,2648,16621,1812,-888888888,-888888888,0.9,55.6,1.0,3.0,-888888888,32002,671,30744,906,30202,1031,50087,11101,31446,3414,36448,3089,41024,4813,60208,5095,20020,3003,-888888888,-888888888,24364,809,21027,950,20718,982,32409,5373,26804,1347,33566,3282,2790,12837,3016,-888888888,-888888888,31868,2454,45302,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,35
0400000US36,8959015,30788,6079147,35756,5752984,36933,326163,890698,16276,895835,382072,7916,166035,6422,10927,16756,545228,12677,8.0,-888888888.0,51.7,0.2,54.9,0.3,73.3,1.1,35.8,0.8,42.4,0.8,45.7,58.0,1.8,59.0,1.2,-888888888,-888888888,48.3,0.2,45.1,46.1,0.3,26.7,1.1,64.2,0.8,57.6,0.8,54.3,1.0,42.0,1.8,41.0,1.2,-888888888,36182,197,33418,416,32396,210,51661,682,36932,433,50036,618,51482,636,56380,665,22134,497,-888888888,-888888888,0.3,53.9,0.3,1.0,-888888888,41034,213,38768,695,37126,299,57699,4678,40402,1008,56742,870,57118,1395,59265,1989,27314,998,-888888888,-888888888,31641,204,28697,529,28390,516,40093,3937,35894,1418,45989,1077,981,15672,669,-888888888,-888888888,44165,512,52119,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,36
0400000US37,4195808,28022,2997812,28558,2849645,26573,148167,289309,10438,287581,265959,9606,102545,6555,7848,9044,252602,9724,5.4,-888888888.0,51.4,0.3,54.4,0.4,72.8,2.1,34.9,1.5,39.7,1.5,38.2,60.3,2.9,59.0,1.8,-888888888,-888888888,48.6,0.3,45.6,46.6,0.4,27.2,2.1,65.1,1.5,60.3,1.5,61.8,1.8,39.7,2.9,41.0,1.8,-888888888,30103,231,28348,487,27576,438,43338,3519,32835,1361,34220,760,35334,850,50572,1032,20382,807,-888888888,-888888888,0.4,53.4,0.4,1.8,-888888888,34354,576,33349,790,32327,400,50053,3055,39194,2799,38579,1406,36186,1628,53346,2888,23451,1926,-888888888,-888888888,25706,306,23363,490,23157,475,32045,2936,30899,715,34933,1106,3147,15098,1367,-888888888,-888888888,31176,931,44290,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,37
0400000US38,370830,4764,234592,4129,222780,3898,11812,41581,3139,27971,21641,2369,11978,1426,1347,2312,33067,2201,3.7,-888888888.0,53.3,0.6,58.2,1.1,77.8,3.4,29.5,3.4,38.3,3.5,41.5,52.6,6.4,69.6,3.1,-888888888,-888888888,46.7,0.6,41.8,42.9,1.2,22.2,3.4,70.5,3.4,61.7,3.5,58.5,4.5,47.4,6.4,30.4,3.1,-888888888,31257,401,30352,604,29863,1219,48959,3266,30188,1713,35118,2268,36031,2092,49659,4868,31703,1688,-888888888,-888888888,1.1,57.1,1.2,4.5,-888888888,39495,1629,37412,2001,36456,1285,54192,7551,40338,4261,37603,2867,42111,5422,52054,6100,40615,2774,-888888888,-888888888,24614,771,22414,733,22390,736,23463,3771,27226,2213,31248,3224,5560,17880,3868,-888888888,-888888888,31482,2409,43291,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,38
0400000US39,5213453,22883,3760670,21473,3620821,20891,139849,485907,10617,399336,188040,7793,100984,4819,6506,9912,278516,8766,5.1,-888888888.0,51.5,0.2,54.6,0.2,74.1,1.6,31.2,0.8,41.0,1.0,45.4,55.7,2.3,63.0,1.3,-888888888,-888888888,48.5,0.2,45.4,46.2,0.3,25.9,1.6,68.8,0.8,59.0,1.0,54.6,1.7,44.3,2.3,37.0,1.3,-888888888,31309,158,30342,194,30081,207,41967,1108,31637,435,41035,648,40571,759,56432,1152,20462,529,-888888888,-888888888,0.2,53.8,0.3,1.7,-888888888,37395,318,36765,355,36365,352,49181,3102,36873,1024,47770,1599,43404,2475,60457,1695,24577,1282,-888888888,-888888888,25786,225,23439,320,23347,312,28036,3335,30240,965,38423,1476,1973,13998,1863,-888888888,-888888888,36020,427,51054,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,39
0400000US40,1681759,11369,1163616,13032,1106252,13228,57364,105028,4816,107942,116800,4999,70607,4244,3969,5100,117766,4881,5.3,-888888888.0,53.7,0.3,56.4,0.5,73.4,2.1,36.0,2.0,44.3,1.8,36.3,59.8,3.1,64.6,2.1,-888888888,-888888888,46.3,0.3,43.6,44.5,0.5,26.6,2.1,64.0,2.0,55.7,1.8,63.7,2.0,40.2,3.1,35.4,2.1,-888888888,28819,384,27268,346,26860,352,41149,1785,28866,1241,31517,1048,34216,972,50027,2530,21212,926,-888888888,-888888888,0.5,55.5,0.5,2.0,-888888888,34026,775,32650,777,32098,425,49069,2809,35532,2818,36616,1581,38549,2041,55534,2148,25507,1512,-888888888,-888888888,23685,389,21945,334,21817,343,28122,4629,26399,1751,32151,923,3190,13850,2218,-888888888,-888888888,28714,1350,40749,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,40
0400000US41,1710336,15384,1159637,16555,1093745,16144,65892,159289,7050,122700,87792,4573,39122,3612,4278,4576,141796,6597,4.5,-888888888.0,52.0,0.4,56.2,0.6,65.6,2.0,33.6,1.9,42.7,2.0,40.5,55.6,4.5,52.6,1.9,-888888888,-888888888,48.0,0.4,43.8,44.3,0.6,34.4,2.0,66.4,1.9,57.3,2.0,59.5,2.4,44.4,4.5,47.4,1.9,-888888888,30457,295,29414,749,28499,731,41422,1980,32048,1123,40995,850,37234,1586,48561,2554,20041,1554,-888888888,-888888888,0.6,55.7,0.6,2.4,-888888888,36144,410,35214,549,34294,1220,46610,2372,36054,4352,50744,1175,43337,4002,52943,1943,27400,3536,-888888888,-888888888,24761,601,22861,838,22404,659,34673,4205,30883,2715,34857,1625,7246,11870,955,-888888888,-888888888,33639,1071,40081,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,41
0400000US42,5853320,22162,4202112,24644,4029478,24529,172634,657490,10457,357390,192309,5902,126195,5820,7236,9900,317824,8560,6.3,-888888888.0,51.5,0.2,54.3,0.3,71.9,1.6,33.1,0.9,40.5,1.0,47.8,56.9,1.9,65.5,1.2,-888888888,-888888888,48.5,0.2,45.7,46.4,0.3,28.1,1.6,66.9,0.9,59.5,1.0,52.2,1.7,43.1,1.9,34.5,1.2,-888888888,32837,326,31829,199,31509,200,48269,3402,33630,837,41194,543,44223,1229,53510,1263,21999,466,-888888888,-888888888,0.3,53.6,0.3,1.7,-888888888,40365,229,39863,573,38932,665,52171,1729,40418,989,47106,863,48954,1652,55985,955,27138,772,-888888888,-888888888,27103,201,25183,255,25043,275,31622,1372,31697,906,40445,905,2385,13635,1549,-888888888,-888888888,36622,437,48511,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,42
0400000US44,511235,7020,355294,7195,337565,7302,17729,58599,4169,35747,21642,2388,13908,1817,2232,3384,26045,2721,5.8,-888888888.0,50.6,0.7,53.3,1.1,72.0,5.6,35.5,3.6,41.1,4.0,44.0,67.1,6.3,57.5,4.7,-888888888,-888888888,49.4,0.7,46.7,47.7,1.1,28.0,5.6,64.5,3.6,58.9,4.0,56.0,5.1,32.9,6.3,42.5,4.7,-888888888,35488,799,32040,745,31561,704,42259,4707,38329,3377,51657,4211,50202,3746,53944,2410,26764,4279,-888888888,-888888888,1.1,52.3,1.1,5.1,-888888888,41294,653,40086,1523,39085,2322,48445,5790,42047,3384,57307,4170,60474,4113,60182,8306,31198,1588,-888888888,-888888888,30405,841,26008,1041,25821,1112,32307,9188,36769,3908,45154,5486,2486,18643,4573,-888888888,-888888888,46642,1746,48198,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,44
0400000US45,1968925,18633,1421169,16464,1351083,15818,70086,115584,6423,131224,138226,7061,49332,4329,5333,7340,113390,7573,6.6,-888888888.0,51.5,0.3,54.4,0.5,74.6,2.6,33.4,2.2,40.2,2.5,37.4,55.4,3.1,62.1,2.6,-888888888,-888888888,48.5,0.3,45.6,46.7,0.5,25.4,2.6,66.6,2.2,59.8,2.5,62.6,2.2,44.6,3.1,37.9,2.6,-888888888,29209,591,27764,711,27277,421,40683,3095,27323,1173,32340,1006,36387,1392,49348,2247,20766,998,-888888888,-888888888,0.5,53.3,0.5,2.2,-888888888,34513,804,33307,907,32533,762,46579,4018,35071,2514,36301,1116,43099,1598,52052,3002,25805,2770,-888888888,-888888888,24603,500,23024,549,22896,529,29306,5183,25632,922,33173,1374,5149,12560,2142,-888888888,-888888888,30395,839,41909,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,45
0400000US46,415623,5676,261296,6066,245380,6019,15916,44776,3527,35648,19426,2108,17466,2278,2112,2726,37011,2666,3.6,-888888888.0,52.0,0.7,54.2,1.0,67.8,4.8,31.1,3.0,42.1,3.7,49.5,51.5,4.9,73.3,2.8,-888888888,-888888888,48.0,0.7,45.8,46.7,1.0,32.2,4.8,68.9,3.0,57.9,3.7,50.5,3.9,48.5,4.9,26.7,2.8,-888888888,29953,614,27401,900,27102,660,36510,7333,30860,2395,31610,1125,34908,3146,45178,5185,30923,1038,-888888888,-888888888,1.0,53.3,1.0,3.9,-888888888,35286,750,34155,1647,33403,1653,45902,7298,34731,4328,35891,3442,41815,8143,49196,6447,35715,2102,-888888888,-888888888,24269,639,22307,664,22248,669,24125,3591,29661,2583,28975,4510,7013,15392,4712,-888888888,-888888888,29368,2868,40579,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,46
