GEO_ID,S2409_C01_001E,S2409_C01_001M,S2409_C01_002E,S2409_C01_002M,S2409_C01_003E,S2409_C01_003M,S2409_C01_004E,S2409_C01_004M,S2409_C01_005E,S2409_C01_005M,S2409_C01_006E,S2409_C01_006M,S2409_C01_007E,S2409_C01_007M,S2409_C01_008E,S2409_C01_008M,S2409_C01_009E,S2409_C01_009M,S2409_C01_010E,S2409_C01_010M,S2409_C02_001E,S2409_C02_001M,S2409_C02_002E,S2409_C02_002M,S2409_C02_003E,S2409_C02_003M,S2409_C02_004E,S2409_C02_004M,S2409_C02_005E,S2409_C02_005M,S2409_C02_006E,S2409_C02_006M,S2409_C02_007E,S2409_C02_007M,S2409_C02_008E,S2409_C02_008M,S2409_C02_009E,S2409_C02_009M,S2409_C02_010E,S2409_C02_010M,S2409_C03_001E,S2409_C03_001M,S2409_C03_002E,S2409_C03_002M,S2409_C03_003E,S2409_C03_003M,S2409_C03_004E,S2409_C03_004M,S2409_C03_005E,S2409_C03_005M,S2409_C03_006E,S2409_C03_006M,S2409_C03_007E,S2409_C03_007M,S2409_C03_008E,S2409_C03_008M,S2409_C03_009E,S2409_C03_009M,S2409_C03_010E,S2409_C03_010M,S2409_C04_001E,S2409_C04_001M,S2409_C04_002E,S2409_C04_002M,S2409_C04_003E,S2409_C04_003M,S2409_C04_004E,S2409_C04_004M,S2409_C04_005E,S2409_C04_005M,S2409_C04_006M,S2409_C04_007E,S2409_C04_007M,S2409_C04_008E,S2409_C04_008M,S2409_C04_009E,S2409_C04_009M,S2409_C04_010E,S2409_C04_010M,S2409_C05_001E,S2409_C05_001M,S2409_C04_006E,S2409_C05_002E,S2409_C05_002M,S2409_C05_003E,S2409_C05_003M,S2409_C05_004E,S2409_C05_004M,S2409_C05_005E,S2409_C05_005M,S2409_C05_006E,S2409_C05_006M,S2409_C05_007M,S2409_C05_008E,S2409_C05_008M,S2409_C05_009E,S2409_C05_009M,S2409_C05_010E,S2409_C05_010M,S2409_C06_001E,S2409_C06_001M,S2409_C06_002E,S2409_C06_002M,S2409_C06_003E,S2409_C06_003M,S2409_C06_004E,S2409_C06_004M,S2409_C06_005E,S2409_C06_006E,S2409_C06_006M,S2409_C06_007E,S2409_C06_007M,S2409_C06_008E,S2409_C06_008M,S2409_C06_009E,S2409_C06_009M,S2409_C06_010E,S2409_C06_010M,S2409_C05_007E,S2409_C06_005M,NAME,S2409_C01_001MA,S2409_C01_001EA,S2409_C01_002EA,S2409_C01_002MA,S2409_C01_003MA,S2409_C01_003EA,S2409_C01_004EA,S2409_C01_004MA,S2409_C01_005EA,S2409_C01_005MA,S2409_C01_006EA,S2409_C01_006MA,S2409_C01_007MA,S2409_C01_007EA,S2409_C01_008MA,S2409_C01_008EA,S2409_C01_009MA,S2409_C01_009EA,S2409_C01_010EA,S2409_C01_010MA,S2409_C02_001EA,S2409_C02_001MA,S2409_C02_002MA,S2409_C02_002EA,S2409_C02_003MA,S2409_C02_003EA,S2409_C02_004MA,S2409_C02_004EA,S2409_C02_005EA,S2409_C02_005MA,S2409_C02_006EA,S2409_C02_006MA,S2409_C02_007EA,S2409_C02_007MA,S2409_C02_008MA,S2409_C02_008EA,S2409_C02_009MA,S2409_C02_009EA,S2409_C02_010EA,S2409_C02_010MA,S2409_C03_001EA,S2409_C03_001MA,S2409_C03_002MA,S2409_C03_002EA,S2409_C03_003MA,S2409_C03_003EA,S2409_C03_004MA,S2409_C03_004EA,S2409_C03_005MA,S2409_C03_005EA,S2409_C03_006EA,S2409_C03_006MA,S2409_C03_007MA,S2409_C03_007EA,S2409_C03_008MA,S2409_C03_008EA,S2409_C03_009MA,S2409_C03_009EA,S2409_C03_010MA,S2409_C03_010EA,S2409_C04_001EA,S2409_C04_001MA,S2409_C04_002EA,S2409_C04_002MA,S2409_C04_003MA,S2409_C04_003EA,S2409_C04_004MA,S2409_C04_004EA,S2409_C04_005MA,S2409_C04_005EA,S2409_C04_006MA,S2409_C04_007EA,S2409_C04_007MA,S2409_C04_008MA,S2409_C04_008EA,S2409_C04_009EA,S2409_C04_009MA,S2409_C04_010MA,S2409_C04_010EA,S2409_C05_001MA,S2409_C05_001EA,S2409_C04_006EA,S2409_C05_002EA,S2409_C05_002MA,S2409_C05_003EA,S2409_C05_003MA,S2409_C05_004EA,S2409_C05_004MA,S2409_C05_005MA,S2409_C05_005EA,S2409_C05_006EA,S2409_C05_006MA,S2409_C05_007MA,S2409_C05_008EA,S2409_C05_008MA,S2409_C05_009EA,S2409_C05_009MA,S2409_C05_010EA,S2409_C05_010MA,S2409_C06_001EA,S2409_C06_001MA,S2409_C06_002MA,S2409_C06_002EA,S2409_C06_003EA,S2409_C06_003MA,S2409_C06_004EA,S2409_C06_004MA,S2409_C06_005EA,S2409_C06_005MA,S2409_C06_006MA,S2409_C06_006EA,S2409_C06_007MA,S2409_C06_007EA,S2409_C06_008MA,S2409_C06_008EA,S2409_C06_009EA,S2409_C06_009MA,S2409_C06_010EA,S2409_C06_010MA,S2409_C05_007EA,state
0400000US13,2926834,26209,2140797,29978,2019931,28960,120866,6584,165403,8809,236981,8914,140648,6821,120254,6241,122751,7391,6.5,-888888888.0,56.1,0.4,59.4,0.5,58.3,0.5,77.6,2.2,40.0,2.2,42.0,1.6,35.7,2.1,56.3,2.5,69.8,2.3,-888888888,-888888888,43.9,0.4,40.6,0.5,41.7,0.5,22.4,2.2,60.0,2.2,58.0,1.6,64.3,2.1,43.7,2.5,30.2,2.3,-888888888,-888888888,40258,217,39083,565,38332,604,51438,1449,42439,2124,594,41402,1065,58974,2019,28393,3531,-888888888,-888888888,44426,1044,41042,43851,1306,42420,807,56712,4967,50368,2441,42363,1214,1968,61541,1543,30852,1207,-888888888,-888888888,35535,365,33312,689,33233,717,35550,2658,39904,39955,1462,38009,1771,54655,2927,23746,2457,-888888888,-888888888,47273,1398,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,13
0400000US15,436825,8914,275059,7919,258631,7932,16428,2321,32962,2879,19848,2480,48234,2868,38578,3126,22144,2463,6.4,-888888888.0,54.8,0.8,56.1,1.3,55.4,1.4,67.4,5.3,38.3,4.3,62.0,6.3,38.7,3.5,69.2,3.6,65.6,4.7,-888888888,-888888888,45.2,0.8,43.9,1.3,44.6,1.4,32.6,5.3,61.7,4.3,38.0,6.3,61.3,3.5,30.8,3.6,34.4,4.7,-888888888,-888888888,41514,527,39211,1591,38227,1589,51695,10260,41507,1372,3706,47085,1440,56209,4290,33823,4979,-888888888,-888888888,46232,1171,51751,42470,1796,42062,1071,61387,10729,44906,6283,55360,5453,3742,61104,1182,38002,3706,-888888888,-888888888,37346,760,34436,1602,33823,1748,42286,3338,40682,45403,8099,46255,2774,47506,6851,22325,10430,-888888888,-888888888,48034,1867,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,15
0400000US16,434878,9243,286837,8589,266031,8272,20806,3412,27794,3038,42442,4105,28677,3136,17732,2273,31396,3303,4.8,-888888888.0,60.0,0.9,63.3,1.4,62.4,1.4,74.4,4.9,44.7,5.9,44.0,4.6,51.0,4.4,65.9,6.0,70.9,3.6,-888888888,-888888888,40.0,0.9,36.7,1.4,37.6,1.4,25.6,4.9,55.3,5.9,56.0,4.6,49.0,4.4,34.1,6.0,29.1,3.6,-888888888,-888888888,36665,650,35864,798,35420,820,50090,6924,41785,5040,1980,37192,1157,55936,3202,27351,6003,-888888888,-888888888,41601,941,37329,41755,1118,41141,1115,58027,9808,45131,6431,42115,5492,2546,57179,6591,32739,3108,-888888888,-888888888,31318,623,29187,1386,29294,1411,27057,6348,39343,33600,3873,35867,1991,51371,4512,17037,5428,-888888888,-888888888,38851,6376,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,16
0400000US17,4038911,22545,2986346,23770,2840589,22892,145757,5990,335538,8783,299794,8476,159628,6978,94824,5749,162781,7302,5.9,-888888888.0,56.3,0.3,59.8,0.3,59.0,0.3,77.0,1.7,34.3,1.2,47.8,1.3,46.1,1.8,53.1,2.7,65.0,1.8,-888888888,-888888888,43.7,0.3,40.2,0.3,41.0,0.3,23.0,1.7,65.7,1.2,52.2,1.3,53.9,1.8,46.9,2.7,35.0,1.8,-888888888,-888888888,45199,301,43212,638,42433,376,60137,3534,44265,1003,842,52007,780,57182,1544,31544,652,-888888888,-888888888,50904,274,52399,50095,384,48877,893,65115,3889,50393,1358,61824,973,2167,60025,2008,40154,4059,-888888888,-888888888,39284,449,36776,345,36777,337,36725,4799,41936,46773,1262,46782,1096,54618,1890,22441,1408,-888888888,-888888888,59473,723,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,17
0400000US18,1982085,16428,1490395,17007,1430942,17889,59453,4815,172764,6870,127496,5790,72387,5318,42046,3764,76997,4955,4.6,-888888888.0,57.9,0.4,61.0,0.6,60.3,0.6,78.8,2.5,35.6,1.9,50.5,2.1,45.1,2.7,58.6,4.6,71.3,2.8,-888888888,-888888888,42.1,0.4,39.0,0.6,39.7,0.6,21.2,2.5,64.4,1.9,49.5,2.1,54.9,2.7,41.4,4.6,28.7,2.8,-888888888,-888888888,40295,218,39711,551,39245,547,49517,4165,41459,822,825,41060,1126,55809,2219,31941,1325,-888888888,-888888888,45257,421,41947,45106,599,44484,948,51769,1216,47089,2992,46803,1187,2443,58162,2891,36066,1495,-888888888,-888888888,34069,421,32333,305,32297,293,34653,4758,38614,36484,995,39897,2594,52392,2791,25557,2102,-888888888,-888888888,43399,2385,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,18
0400000US19,1051421,10918,745543,11057,704770,11038,40773,2954,87055,3841,70246,3498,57910,3468,21874,2329,68793,3480,4.5,-888888888.0,56.9,0.5,60.6,0.6,59.6,0.6,78.8,2.9,32.4,2.0,47.1,2.2,43.5,2.9,54.4,4.1,69.8,2.1,-888888888,-888888888,43.1,0.5,39.4,0.6,40.4,0.6,21.2,2.9,67.6,2.0,52.9,2.2,56.5,2.9,45.6,4.1,30.2,2.1,-888888888,-888888888,40010,427,37856,648,37399,437,49264,4257,39200,1706,1294,49354,1562,55396,3061,32013,1345,-888888888,-888888888,43747,747,44717,42317,314,42035,286,51924,2374,45705,2004,49689,1771,2280,59382,3163,38390,3677,-888888888,-888888888,33783,588,31606,290,31551,299,34090,3264,36390,41151,1011,47208,1948,52129,3013,21918,1495,-888888888,-888888888,51769,1189,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,19
0400000US20,969747,10386,669421,11221,635168,11490,34253,2602,76431,3981,79258,4482,56131,3812,29862,2532,58644,3383,4.1,-888888888.0,57.4,0.6,61.0,0.7,60.2,0.7,75.7,2.9,37.8,2.5,49.4,2.4,38.7,2.9,56.3,3.9,72.4,2.2,-888888888,-888888888,42.6,0.6,39.0,0.7,39.8,0.7,24.3,2.9,62.2,2.5,50.6,2.4,61.3,2.9,43.7,3.9,27.6,2.2,-888888888,-888888888,39716,657,39271,886,38559,896,50315,2042,40233,1358,928,40988,932,52455,2673,30718,1188,-888888888,-888888888,44278,1127,40331,45290,802,44599,1402,56286,9477,46300,3863,41404,932,1946,56276,3262,36021,2007,-888888888,-888888888,33398,772,31432,398,31336,391,36229,7238,36967,38649,1746,38967,2465,48812,3419,19516,1662,-888888888,-888888888,44935,1420,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,20
0400000US21,1251409,12129,882755,11111,844982,11523,37773,2963,98533,4509,84884,4626,92996,4753,37094,2962,55147,3250,4.6,-888888888.0,56.5,0.5,59.8,0.7,58.9,0.7,78.2,3.0,37.1,2.3,49.7,2.7,41.9,2.2,58.6,3.8,72.0,2.4,-888888888,-888888888,43.5,0.5,40.2,0.7,41.1,0.7,21.8,3.0,62.9,2.3,50.3,2.7,58.1,2.2,41.4,3.8,28.0,2.4,-888888888,-888888888,37492,588,36654,497,36405,534,50040,5868,39504,1920,1268,39478,1425,55349,2516,30049,2850,-888888888,-888888888,41889,443,40375,41876,546,41672,563,51511,5881,45381,3596,40178,1821,1401,57242,4955,31831,1402,-888888888,-888888888,32872,727,30928,435,30852,440,37420,12039,36917,40542,1414,37130,981,51898,2145,21765,2727,-888888888,-888888888,41907,1000,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,21
0400000US22,1385636,16850,988105,15062,935371,14771,52734,3799,80966,5167,116228,5561,96451,4949,41798,3645,62088,4591,6.0,-888888888.0,55.3,0.5,59.4,0.7,58.4,0.8,77.6,2.7,32.9,2.7,42.8,2.2,37.0,2.3,53.5,3.9,72.9,2.6,-888888888,-888888888,44.7,0.5,40.6,0.7,41.6,0.8,22.4,2.7,67.1,2.7,57.2,2.2,63.0,2.3,46.5,3.9,27.1,2.6,-888888888,-888888888,38773,835,37310,528,36868,442,57029,7281,38873,2978,1778,42551,1686,50972,1930,35804,1451,-888888888,-888888888,46599,718,39234,47412,1174,46545,891,62354,7089,42165,3255,41761,1235,3192,53343,3450,37054,2517,-888888888,-888888888,31943,361,30028,670,29907,754,32110,3860,36800,36056,1673,40121,2777,48345,2720,29089,5765,-888888888,-888888888,49089,1211,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,22
0400000US23,417226,7707,272436,6797,254639,6839,17797,1964,52076,3557,33901,2318,17871,1780,13167,1838,27775,2273,3.0,-888888888.0,55.1,0.7,58.9,1.0,57.8,1.1,74.2,3.4,34.1,2.7,43.7,3.5,50.0,4.5,60.3,6.2,71.3,3.5,-888888888,-888888888,44.9,0.7,41.1,1.0,42.2,1.1,25.8,3.4,65.9,2.7,56.3,3.5,50.0,4.5,39.7,6.2,28.7,3.5,-888888888,-888888888,40149,586,38929,1720,37715,1622,51111,2936,37648,2589,2132,43464,2818,55740,2458,30203,2112,-888888888,-888888888,44260,1249,42715,43917,1590,42690,1356,53266,5101,42427,3173,45317,4072,2989,59047,3747,32331,4708,-888888888,-888888888,34606,1063,32073,818,31967,801,40558,13971,35894,41249,2537,40321,2791,52710,2431,23338,2004,-888888888,-888888888,47365,1554,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,23
0400000US24,2085109,16644,1254768,17347,1184182,17182,70586,4677,205723,7183,163996,7445,99968,5254,283763,9142,76891,4784,5.6,-888888888.0,53.7,0.4,58.3,0.6,57.2,0.7,76.6,2.4,37.5,1.6,43.8,1.8,45.3,2.3,51.2,1.5,63.6,3.0,-888888888,-888888888,46.3,0.4,41.7,0.6,42.8,0.7,23.4,2.4,62.5,1.6,56.2,1.8,54.7,2.3,48.8,1.5,36.4,3.0,-888888888,-888888888,52268,283,48617,1237,47537,1069,62038,6107,52218,1062,1762,50478,1252,84803,2255,37180,3230,-888888888,-888888888,56820,745,55554,52222,425,51922,422,70124,6411,60368,3876,58061,4014,2151,91335,2292,41730,1399,-888888888,-888888888,48930,873,41733,545,41646,549,48280,6524,50308,53614,1831,46741,2065,80472,1807,29097,3529,-888888888,-888888888,53834,1250,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,24
0400000US25,2158319,15011,1495819,15047,1424856,15621,70963,4840,265278,8771,151104,5940,90815,4791,46917,4095,108386,4617,5.7,-888888888.0,56.4,0.4,59.7,0.5,58.7,0.6,79.6,2.5,39.3,1.2,48.9,2.1,49.3,2.6,65.7,3.1,65.2,2.2,-888888888,-888888888,43.6,0.4,40.3,0.5,41.3,0.6,20.4,2.5,60.7,1.2,51.1,2.1,50.7,2.6,34.3,3.1,34.8,2.2,-888888888,-888888888,52285,213,51699,304,51377,315,68801,6448,52388,1057,1688,59268,2155,61464,1380,39058,4063,-888888888,-888888888,60401,401,59958,60495,587,60028,1234,75936,4618,59349,2788,61889,1075,4033,63313,2413,46244,3725,-888888888,-888888888,46265,446,43501,854,43364,855,50277,4531,50384,55486,1833,52272,1644,57054,2646,28574,4034,-888888888,-888888888,63047,848,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,25
0400000US26,2655627,17639,1957109,16268,1853418,16727,103691,5603,253770,7667,168694,7099,114006,5066,55036,3126,107012,4032,5.7,-888888888.0,56.6,0.3,60.8,0.4,59.9,0.4,77.9,1.9,34.6,1.1,46.7,1.6,42.6,1.8,51.4,2.5,65.2,1.7,-888888888,-888888888,43.4,0.3,39.2,0.4,40.1,0.4,22.1,1.9,65.4,1.1,53.3,1.6,57.4,1.8,48.6,2.5,34.8,1.7,-888888888,-888888888,42712,505,41564,252,41259,251,53843,3616,44523,1368,651,52728,1198,58575,2178,30210,1244,-888888888,-888888888,50186,327,50606,49124,1151,47818,1011,61204,1064,50331,1216,53916,2148,1664,64067,3896,32686,2692,-888888888,-888888888,37006,318,33670,617,33565,631,36901,2929,41812,46432,1227,50116,1464,54088,1749,21695,897,-888888888,-888888888,57963,668,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,26
0400000US27,1786638,13330,1294906,15349,1216898,15024,78008,3689,171673,5397,116968,4465,69663,4004,34159,2584,99269,3490,4.0,-888888888.0,56.9,0.3,60.4,0.5,59.3,0.5,77.5,1.9,37.3,1.3,44.9,1.5,45.1,2.2,56.2,3.4,68.6,1.7,-888888888,-888888888,43.1,0.3,39.6,0.5,40.7,0.5,22.5,1.9,62.7,1.3,55.1,1.5,54.9,2.2,43.8,3.4,31.4,1.7,-888888888,-888888888,45586,336,44930,580,44446,683,51674,1508,46420,1044,678,50409,1150,60290,2131,33834,2444,-888888888,-888888888,50628,305,50495,50285,351,50036,581,55939,4827,53585,3175,56108,1516,2638,61459,1310,38232,2968,-888888888,-888888888,40469,253,38276,795,38270,797,39211,6171,42069,45985,1316,47252,2075,55288,2802,26465,2060,-888888888,-888888888,53423,725,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,27
0400000US28,837482,11557,576119,11023,548721,10697,27398,2749,44142,3398,63853,4505,82713,5333,32267,3066,38388,3565,5.8,-888888888.0,54.5,0.6,58.5,0.8,57.7,0.9,75.0,4.1,43.1,4.0,38.6,2.8,34.6,2.8,60.3,5.1,73.0,3.6,-888888888,-888888888,45.5,0.6,41.5,0.8,42.3,0.9,25.0,4.1,56.9,4.0,61.4,2.8,65.4,2.8,39.7,5.1,27.0,3.6,-888888888,-888888888,34901,659,33644,908,32703,857,56363,8609,36011,1767,1199,36368,793,51341,1833,31316,1667,-888888888,-888888888,40292,544,32027,40264,707,39233,1416,63606,6625,40593,3625,35069,2910,2048,57140,5124,35426,6650,-888888888,-888888888,29628,759,27314,551,27262,536,34538,11141,32133,31139,1290,35276,1049,43392,4953,22055,2096,-888888888,-888888888,40840,5489,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,28
0400000US29,1881340,15462,1316445,15048,1258152,14866,58293,3965,185810,6600,127708,5384,101492,4824,59438,3857,90447,4500,4.6,-888888888.0,54.9,0.4,58.3,0.5,57.6,0.5,73.7,2.8,35.4,1.6,47.3,2.2,44.1,2.3,55.4,3.6,69.1,2.1,-888888888,-888888888,45.1,0.4,41.7,0.5,42.4,0.5,26.3,2.8,64.6,1.6,52.7,2.2,55.9,2.3,44.6,3.6,30.9,2.1,-888888888,-888888888,39160,469,38762,579,38358,590,46872,3444,40663,885,663,36357,825,52278,1810,30374,1586,-888888888,-888888888,43368,810,40712,43449,1001,42828,950,52134,2380,46500,1932,44715,2009,2412,57742,3727,33097,2157,-888888888,-888888888,33971,579,32183,465,32118,453,35331,3001,37333,37510,1285,34430,1039,48986,2079,22775,2086,-888888888,-888888888,40013,1052,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,29
