GEO_ID,S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,NAME,S2001_C01_001MA,S2001_C01_001EA,S2001_C01_002EA,S2001_C01_002MA,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004EA,S2001_C01_004MA,S2001_C01_005EA,S2001_C01_005MA,S2001_C01_006EA,S2001_C01_006MA,S2001_C01_007MA,S2001_C01_007EA,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009MA,S2001_C01_009EA,S2001_C01_010EA,S2001_C01_010MA,S2001_C01_011MA,S2001_C01_011EA,S2001_C01_012MA,S2001_C01_012EA,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014MA,S2001_C01_014EA,S2001_C01_015MA,S2001_C01_015EA,S2001_C01_016EA,S2001_C01_016MA,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019EA,S2001_C01_019MA,S2001_C01_020MA,S2001_C01_020EA,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001MA,S2001_C02_001EA,S2001_C02_002MA,S2001_C02_002EA,S2001_C02_003EA,S2001_C02_003MA,S2001_C02_004MA,S2001_C02_004EA,S2001_C02_005EA,S2001_C02_005MA,S2001_C02_006MA,S2001_C02_006EA,S2001_C02_007MA,S2001_C02_007EA,S2001_C02_008EA,S2001_C02_008MA,S2001_C02_009EA,S2001_C02_009MA,S2001_C02_010MA,S2001_C02_010EA,S2001_C02_011MA,S2001_C02_011EA,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013MA,S2001_C02_013EA,S2001_C02_014MA,S2001_C02_014EA,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016EA,S2001_C02_016MA,S2001_C02_017MA,S2001_C02_017EA,S2001_C02_018EA,S2001_C02_018MA,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020MA,S2001_C02_020EA,S2001_C02_021EA,S2001_C02_021MA,S2001_C03_001EA,S2001_C03_001MA,S2001_C03_002MA,S2001_C03_002EA,S2001_C03_003EA,S2001_C03_003MA,S2001_C03_004MA,S2001_C03_004EA,S2001_C03_005EA,S2001_C03_005MA,S2001_C03_006MA,S2001_C03_006EA,S2001_C03_007MA,S2001_C03_007EA,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009MA,S2001_C03_009EA,S2001_C03_010MA,S2001_C03_010EA,S2001_C03_011MA,S2001_C03_011EA,S2001_C03_012MA,S2001_C03_012EA,S2001_C03_013MA,S2001_C03_013EA,S2001_C03_014MA,S2001_C03_014EA,S2001_C03_015MA,S2001_C03_015EA,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017MA,S2001_C03_017EA,S2001_C03_018EA,S2001_C03_018MA,S2001_C03_019MA,S2001_C03_019EA,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021EA,S2001_C03_021MA,state
0400000US13,4773377,20679,27288,202,3018333,21175,2.4,0.2,5.4,0.3,17.3,0.4,17.9,0.4,19.9,0.4,14.2,0.4,5.5,0.3,7.8,0.3,9.6,0.2,-888888888,-888888888,51749,437,31576,174,17175,366,25278,364,30796,244,48474,1157,61061,543,19.6,-888888888.0,2486595,13756,31655,214,1673562,14012,1.9,0.2,4.3,0.4,14.7,0.5,16.1,0.5,19.5,0.6,14.8,0.5,5.9,0.4,9.4,0.4,13.4,0.4,43344,916,59177,661,37148,305,19567,692,30066,586,37315,551,60281,1483,79386,2799,-888888888,-888888888,2286782,15873,23366,406,1344771,15909,2.9,0.3,6.6,0.4,20.7,0.7,20.1,0.7,20.5,0.7,13.6,0.5,4.9,0.3,5.8,0.3,4.9,0.3,34709,735,42505,532,26995,320,14155,662,20955,355,25880,398,40012,1113,52077,524,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,738041,6279,31119,393,478065,7867,2.4,0.4,3.7,0.4,14.6,1.2,19.8,1.0,22.0,1.1,15.6,0.9,6.2,0.6,8.0,0.6,7.7,0.6,-888888888,-888888888,49965,1062,35202,677,18662,1641,28921,1062,33917,2183,43487,2372,61009,1028,20.6,-888888888.0,392496,4614,35492,1056,270707,5435,2.3,0.5,3.8,0.7,12.9,1.4,16.8,1.2,19.4,1.2,17.1,1.2,7.4,0.8,10.1,0.9,10.2,0.9,45443,1453,55182,1493,40853,679,20307,2806,31927,1024,40961,1085,51202,1179,70734,4283,-888888888,-888888888,345545,5141,27240,504,207358,5357,2.6,0.6,3.5,0.6,16.7,1.5,23.8,1.6,25.5,1.8,13.7,1.3,4.6,0.7,5.3,0.7,4.3,0.7,36242,654,43155,1141,30750,432,17540,1957,25262,964,29599,1298,38269,3110,52122,2685,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,800869,7064,23109,576,436816,7843,2.5,0.4,6.1,0.5,18.6,1.0,20.7,1.0,21.5,1.2,12.7,0.8,5.2,0.5,6.4,0.5,6.4,0.5,-888888888,-888888888,46044,1001,27388,520,17634,1622,23617,1094,26330,706,39171,1912,53652,3230,15.4,-888888888.0,429802,4744,28305,1072,256281,5527,1.9,0.4,4.6,0.7,13.8,1.2,18.6,1.4,22.0,1.4,14.0,1.1,6.7,0.8,8.8,0.9,9.5,0.8,41128,647,53496,1565,32397,852,21744,1285,27446,1427,32417,1434,50031,2728,70651,2428,-888888888,-888888888,371067,4781,18772,782,180535,5613,3.3,0.7,8.1,1.1,25.4,1.8,23.6,1.8,20.8,1.5,10.8,1.0,2.9,0.6,3.1,0.5,1.9,0.4,30403,597,35465,929,22205,550,13063,1231,19097,1254,21436,683,30851,1443,45771,1932,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6680671,22346,30462,149,4019526,22084,1.7,0.1,3.7,0.1,14.4,0.4,15.9,0.3,20.4,0.3,15.8,0.3,6.5,0.2,9.9,0.2,11.6,0.2,-888888888,-888888888,58273,456,35687,192,20413,340,26860,287,32067,241,49478,887,65275,1031,17.8,-888888888.0,3476691,16998,36240,271,2262746,16772,1.6,0.1,2.9,0.2,11.8,0.4,13.5,0.4,19.0,0.4,16.6,0.3,7.2,0.3,11.9,0.3,15.6,0.3,50549,231,66762,671,41883,224,22648,881,32052,344,40780,428,60975,513,81130,1124,-888888888,-888888888,3203980,13495,25004,287,1756780,13783,1.9,0.2,4.8,0.3,17.7,0.5,18.9,0.5,22.3,0.6,14.8,0.4,5.7,0.3,7.3,0.3,6.5,0.3,38638,545,47339,476,29640,454,16145,386,21776,283,26825,348,40626,448,53981,1196,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3333438,17234,26708,220,1944182,16342,1.9,0.1,4.1,0.3,16.5,0.5,19.8,0.4,22.6,0.5,15.2,0.4,5.7,0.2,7.5,0.2,6.7,0.3,-888888888,-888888888,48992,446,31372,164,18744,767,26300,313,30942,317,42884,1042,57526,1181,14.7,-888888888.0,1747560,10536,32248,247,1103468,11277,1.5,0.2,2.9,0.2,12.1,0.5,16.7,0.5,23.1,0.6,17.3,0.6,7.1,0.4,9.9,0.4,9.6,0.4,44851,657,56431,656,38374,672,21356,600,32153,371,40093,698,52033,525,70825,1979,-888888888,-888888888,1585878,11910,21513,217,840714,11369,2.4,0.3,5.8,0.4,22.2,0.8,23.9,0.6,22.0,0.7,12.4,0.5,3.9,0.3,4.4,0.3,3.0,0.3,32221,200,39229,443,25586,279,14683,1033,20749,362,25042,521,36475,614,50604,984,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1742859,9087,27001,261,1052108,9453,2.5,0.2,3.7,0.3,16.0,0.5,20.4,0.7,25.0,0.6,15.5,0.5,4.9,0.3,6.1,0.4,5.9,0.3,-888888888,-888888888,46998,495,31761,216,19631,1076,26164,383,31143,342,41632,559,55940,1135,14.3,-888888888.0,909893,6686,32016,286,595348,7489,2.2,0.3,2.7,0.3,12.2,0.6,17.7,0.8,25.2,0.8,17.5,0.7,5.9,0.4,7.8,0.5,8.8,0.5,42250,299,53648,756,37399,461,21704,1062,31471,450,37891,1036,51479,970,66079,4317,-888888888,-888888888,832966,5452,22174,278,456760,5699,2.9,0.3,5.0,0.5,20.8,0.7,24.0,0.9,24.7,0.9,13.0,0.8,3.6,0.4,3.9,0.4,2.2,0.3,33186,590,38331,474,26617,352,16052,1010,20750,434,25724,517,36036,733,50398,886,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1567103,8997,27025,353,964894,11392,2.7,0.2,4.8,0.3,16.6,0.7,19.2,0.7,22.3,0.7,14.6,0.5,5.2,0.3,7.5,0.4,7.1,0.4,-888888888,-888888888,49197,685,31794,266,19937,909,25362,591,30298,413,42036,518,55046,1964,13.7,-888888888.0,821680,6584,32265,421,548768,8417,2.2,0.3,3.6,0.4,12.9,0.8,16.3,0.8,22.0,0.9,17.1,0.8,6.2,0.4,9.5,0.6,10.3,0.6,43773,1339,56731,1084,39137,1091,22918,1303,31183,556,36623,835,53036,2998,66370,1415,-888888888,-888888888,745423,6645,21811,392,416126,7590,3.3,0.5,6.3,0.6,21.5,1.1,23.0,1.1,22.7,1.0,11.3,0.8,4.0,0.5,5.0,0.5,3.0,0.4,32204,310,39262,740,26345,531,14184,1531,19447,867,24571,883,35675,847,46869,1009,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,2118762,14821,25169,341,1282026,15664,2.8,0.2,5.7,0.4,19.7,0.7,19.1,0.6,21.5,0.5,14.2,0.5,4.9,0.3,6.3,0.3,6.0,0.3,-888888888,-888888888,46219,659,30294,268,17635,886,24355,618,30207,465,42150,500,51576,686,14.9,-888888888.0,1112896,10569,30223,396,722933,11700,2.6,0.3,4.6,0.5,16.7,0.9,16.7,0.8,21.1,0.8,16.2,0.7,6.0,0.5,7.5,0.5,8.7,0.5,40911,408,52996,1105,35184,590,20590,819,29703,1223,36786,1020,52300,1216,61858,1998,-888888888,-888888888,1005866,8536,21283,273,559093,9072,3.0,0.4,7.2,0.6,23.5,0.9,22.2,0.9,22.0,0.7,11.5,0.6,3.5,0.4,4.6,0.4,2.5,0.3,31628,271,37455,519,25391,352,14092,1198,20389,433,25315,596,36333,971,47291,964,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2259081,13946,26566,318,1419357,14157,2.4,0.3,7.1,0.4,18.8,0.6,17.1,0.6,19.8,0.7,14.3,0.5,5.2,0.3,7.5,0.4,7.7,0.4,-888888888,-888888888,48270,706,31528,273,18120,1046,26419,531,30827,375,45181,929,54014,1525,20.8,-888888888.0,1171623,9093,34495,1276,784437,9873,1.8,0.3,4.4,0.5,14.0,0.8,14.9,0.8,19.6,0.8,16.8,0.8,6.4,0.4,10.5,0.6,11.5,0.6,45524,666,57585,1069,40629,382,24377,2360,35733,705,41635,729,53293,2675,70151,5113,-888888888,-888888888,1087458,9514,21107,261,634920,9601,3.2,0.5,10.5,0.8,24.8,0.9,19.9,0.8,20.2,0.9,11.2,0.6,3.6,0.4,3.7,0.4,2.9,0.3,30600,356,36760,749,24690,513,12492,709,19826,583,23932,796,39721,1166,48549,1366,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,737455,6675,26621,428,425691,6489,2.0,0.3,3.5,0.4,15.5,0.9,21.4,1.1,23.8,1.0,15.7,0.8,5.8,0.5,6.6,0.5,5.8,0.5,-888888888,-888888888,48184,1031,30965,425,19903,2039,25114,700,30325,644,40932,1015,52071,944,12.6,-888888888.0,374626,4671,31306,515,232862,4828,1.8,0.4,2.8,0.5,11.7,1.0,18.2,1.2,24.1,1.4,17.8,1.2,6.5,0.7,8.6,0.8,8.4,0.9,43029,1804,55279,1703,36181,702,21840,976,30946,727,36091,950,48693,2903,62191,4129,-888888888,-888888888,362829,4657,22579,630,192829,4142,2.1,0.5,4.3,0.7,20.1,1.6,25.2,1.6,23.3,1.4,13.1,1.1,5.0,0.8,4.2,0.6,2.7,0.4,33873,1327,39616,887,26273,482,13872,2089,19991,658,25920,573,35961,1910,48299,2136,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,3221527,14845,38214,584,2115370,16235,1.4,0.1,2.8,0.2,9.9,0.4,13.3,0.5,19.2,0.4,16.8,0.4,7.1,0.3,12.4,0.4,17.2,0.4,-888888888,-888888888,66172,700,44240,592,21684,481,31627,372,41279,470,55616,1019,78316,1936,16.3,-888888888.0,1628234,9282,42610,843,1140216,9773,1.2,0.2,2.3,0.3,9.2,0.5,11.3,0.5,17.1,0.5,16.6,0.5,7.1,0.4,13.3,0.6,22.0,0.6,57017,756,74294,982,50698,362,25479,944,36748,857,47438,1319,66800,1331,95636,2682,-888888888,-888888888,1593293,11338,33022,790,975154,12472,1.6,0.2,3.5,0.3,10.7,0.5,15.5,0.7,21.7,0.8,17.0,0.6,7.1,0.4,11.5,0.5,11.4,0.5,47175,529,56675,671,39419,740,16838,737,27181,689,36477,820,48578,1076,65720,1280,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3674297,15987,35547,301,2143555,16968,1.3,0.1,2.1,0.2,8.9,0.4,13.4,0.4,20.6,0.5,17.6,0.4,7.8,0.3,12.3,0.4,16.1,0.4,-888888888,-888888888,68422,642,41800,226,20850,601,31030,378,37127,400,52457,911,68607,1634,19.3,-888888888.0,1869771,9404,41587,334,1207417,11832,1.1,0.2,1.7,0.2,7.1,0.4,11.4,0.5,18.4,0.6,17.8,0.6,7.4,0.4,13.8,0.5,21.2,0.6,56959,516,78162,963,50190,347,24852,1525,36986,745,44987,1514,64396,2504,86731,2058,-888888888,-888888888,1804526,12861,30274,330,936138,13704,1.6,0.2,2.6,0.3,11.1,0.6,15.9,0.6,23.5,0.8,17.4,0.6,8.2,0.4,10.4,0.5,9.5,0.5,46213,525,55859,770,35871,438,16856,873,25112,842,31658,471,45399,921,58782,2033,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4812965,19680,26162,207,2635315,16744,2.4,0.2,4.4,0.2,14.1,0.4,17.3,0.4,20.5,0.4,16.2,0.4,6.9,0.3,9.6,0.3,8.7,0.3,-888888888,-888888888,52921,443,31617,160,16633,499,24180,511,30254,264,46045,637,65162,1080,15.8,-888888888.0,2471591,13541,31624,253,1474737,13906,2.2,0.2,3.6,0.3,10.9,0.4,14.3,0.4,19.8,0.5,17.3,0.5,7.8,0.3,11.9,0.3,12.2,0.4,48953,794,60460,650,39067,625,19477,1091,29913,834,37421,757,57266,1182,76612,1587,-888888888,-888888888,2341374,12790,21460,209,1160578,10212,2.6,0.2,5.3,0.4,18.2,0.6,21.1,0.6,21.3,0.5,14.7,0.5,5.7,0.4,6.7,0.3,4.3,0.3,36413,352,43342,404,26361,261,13404,985,19635,446,24723,560,36799,593,56631,780,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,3040605,11965,30939,195,1771573,13044,1.8,0.1,3.0,0.2,11.8,0.4,16.7,0.4,23.8,0.4,16.3,0.4,6.7,0.3,9.2,0.3,10.6,0.3,-888888888,-888888888,56950,595,36282,234,19579,917,27286,413,33515,747,48562,1232,62378,965,13.8,-888888888.0,1576627,8191,36453,318,1008622,9292,1.7,0.2,2.7,0.2,9.2,0.4,13.8,0.5,22.4,0.5,17.6,0.5,7.4,0.4,11.0,0.4,14.2,0.5,50081,358,64442,941,41730,251,21575,632,31992,335,40586,428,57560,1999,75078,3068,-888888888,-888888888,1463978,8057,25850,338,762951,8236,2.0,0.2,3.5,0.3,15.2,0.7,20.5,0.6,25.8,0.7,14.7,0.6,5.7,0.4,6.9,0.4,5.7,0.4,39289,620,47047,668,30808,269,15718,885,21924,499,28628,655,40703,511,55421,1192,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1358907,12216,24430,511,865780,12951,2.8,0.4,8.1,0.5,21.4,0.7,20.1,0.8,21.2,0.8,12.1,0.6,4.1,0.3,5.1,0.4,5.0,0.4,-888888888,-888888888,42268,750,27941,681,16407,855,23760,938,28255,887,37726,1757,49025,1556,19.1,-888888888.0,705882,8008,29456,1045,470222,9868,2.7,0.5,5.7,0.6,17.4,0.9,17.7,0.8,22.7,1.2,14.5,0.9,5.2,0.5,6.5,0.5,7.7,0.6,38613,1173,48778,1204,33148,1153,20034,1001,30268,931,35958,959,47946,3539,60769,2238,-888888888,-888888888,653025,9026,20837,448,395558,7837,2.9,0.6,11.0,0.9,26.2,1.1,23.0,1.2,19.4,1.1,9.3,0.8,2.8,0.4,3.5,0.5,1.8,0.3,28879,864,34529,697,23386,713,12345,804,18890,996,22814,853,33534,1375,41945,1161,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,3139344,14763,26603,231,1909317,14616,2.4,0.2,4.8,0.3,17.3,0.4,19.9,0.4,21.8,0.5,14.1,0.4,5.3,0.3,7.3,0.3,7.1,0.3,-888888888,-888888888,48619,583,31206,184,17712,924,25051,397,30542,293,41770,475,55277,1264,16.6,-888888888.0,1604144,10890,31257,271,1035659,9949,2.3,0.2,3.7,0.3,13.9,0.6,17.1,0.6,21.2,0.6,16.0,0.6,6.1,0.4,9.4,0.4,10.4,0.4,42282,272,55989,846,36693,381,21350,671,30160,458,36305,563,52262,1201,70370,3064,-888888888,-888888888,1535200,10223,22391,319,873658,11411,2.5,0.3,6.0,0.4,21.4,0.7,23.3,0.7,22.5,0.7,11.9,0.5,4.3,0.3,4.7,0.4,3.2,0.3,32481,470,39882,557,26693,340,13824,789,20688,352,26242,449,35321,748,48023,1515,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
