GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001MA,S1603_C01_001EA,S1603_C01_002MA,S1603_C01_002EA,S1603_C01_003EA,S1603_C01_003MA,S1603_C01_004MA,S1603_C01_004EA,S1603_C01_005EA,S1603_C01_005MA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007MA,S1603_C01_007EA,S1603_C01_008EA,S1603_C01_008MA,S1603_C01_009EA,S1603_C01_009MA,S1603_C01_010MA,S1603_C01_010EA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012MA,S1603_C01_012EA,S1603_C01_013MA,S1603_C01_013EA,S1603_C01_014MA,S1603_C01_014EA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016EA,S1603_C01_016MA,S1603_C01_017MA,S1603_C01_017EA,S1603_C01_018MA,S1603_C01_018EA,S1603_C02_001EA,S1603_C02_001MA,S1603_C02_002MA,S1603_C02_002EA,S1603_C02_003EA,S1603_C02_003MA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005EA,S1603_C02_005MA,S1603_C02_006EA,S1603_C02_006MA,S1603_C02_007EA,S1603_C02_007MA,S1603_C02_008EA,S1603_C02_008MA,S1603_C02_009EA,S1603_C02_009MA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012EA,S1603_C02_012MA,S1603_C02_013MA,S1603_C02_013EA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015EA,S1603_C02_015MA,S1603_C02_016MA,S1603_C02_016EA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018MA,S1603_C02_018EA,S1603_C03_001MA,S1603_C03_001EA,S1603_C03_002EA,S1603_C03_002MA,S1603_C03_003MA,S1603_C03_003EA,S1603_C03_004MA,S1603_C03_004EA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007MA,S1603_C03_007EA,S1603_C03_008EA,S1603_C03_008MA,S1603_C03_009EA,S1603_C03_009MA,S1603_C03_010EA,S1603_C03_010MA,S1603_C03_011EA,S1603_C03_011MA,S1603_C03_012EA,S1603_C03_012MA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015EA,S1603_C03_015MA,S1603_C03_016MA,S1603_C03_016EA,S1603_C03_017EA,S1603_C03_017MA,S1603_C03_018MA,S1603_C03_018EA,S1603_C04_001EA,S1603_C04_001MA,S1603_C04_002EA,S1603_C04_002MA,S1603_C04_003EA,S1603_C04_003MA,S1603_C04_004MA,S1603_C04_004EA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006EA,S1603_C04_006MA,S1603_C04_007MA,S1603_C04_007EA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009MA,S1603_C04_009EA,S1603_C04_010MA,S1603_C04_010EA,S1603_C04_011EA,S1603_C04_011MA,S1603_C04_012MA,S1603_C04_012EA,S1603_C04_013MA,S1603_C04_013EA,S1603_C04_014MA,S1603_C04_014EA,S1603_C04_015MA,S1603_C04_015EA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017EA,S1603_C04_017MA,S1603_C04_018MA,S1603_C04_018EA,state
0400000US13,9030273,3859,20.1,0.1,68.5,0.1,11.4,0.1,89.6,0.2,10.4,0.2,3.6,0.1,6.7,0.2,8776968,5202,17.0,0.4,83.0,0.4,6235623,7667,15.7,0.3,29.3,0.4,27.7,0.3,27.3,0.3,4.2,-888888888.0,3.7,-888888888.0,7848274,17645,19.8,0.1,67.7,0.1,12.5,0.1,97.8,0.1,2.2,0.1,1.2,0.1,0.9,0.1,7622988,17175,16.0,0.4,84.0,0.4,5462056,14721,13.8,0.3,30.1,0.4,29.0,0.3,27.1,0.3,-888888888,-888888888,-888888888,-888888888,1181999,17375,21.7,0.5,73.6,0.5,4.8,0.3,35.1,0.9,64.9,0.9,19.7,0.7,45.2,1.1,1153980,16999,23.7,1.2,76.3,1.2,773567,12481,29.5,1.0,23.0,1.0,19.0,0.8,28.5,1.0,-888888888,-888888888,-888888888,-888888888,702834,10197,25.4,0.5,72.1,0.6,2.5,0.3,40.8,1.2,59.2,1.2,9.0,0.7,50.3,1.4,686527,10193,30.6,1.8,69.4,1.8,419449,6711,43.9,1.5,25.3,1.5,16.8,1.0,14.0,1.1,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),13
0400000US15,1276928,794,17.0,0.1,67.5,0.1,15.5,0.1,80.7,1.0,19.3,1.0,11.0,0.6,8.2,0.7,1241703,1212,10.3,0.7,89.7,0.7,926928,1367,10.1,0.6,28.6,1.0,31.8,0.6,29.5,0.8,3.6,-888888888.0,4.3,-888888888.0,946335,15000,19.0,0.3,66.5,0.4,14.5,0.3,95.8,0.4,4.2,0.4,2.6,0.3,1.6,0.3,917551,15168,10.2,0.8,89.8,0.8,664713,11464,6.3,0.5,29.0,1.2,33.0,0.8,31.7,1.1,-888888888,-888888888,-888888888,-888888888,330593,15049,11.4,1.0,70.3,1.0,18.3,0.9,37.6,1.7,62.4,1.7,35.2,1.6,27.2,1.8,324152,15133,10.9,1.5,89.1,1.5,262215,11360,19.7,1.4,27.6,2.0,28.6,1.5,24.1,1.6,-888888888,-888888888,-888888888,-888888888,26129,3698,13.9,3.9,78.3,4.0,7.8,2.4,68.3,6.5,31.7,6.5,18.9,4.7,12.8,3.9,24352,3605,17.4,6.3,82.6,6.3,17395,2330,15.1,4.1,21.3,6.1,34.8,6.7,28.7,6.2,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),15
0400000US16,1450742,1276,21.2,0.1,65.2,0.1,13.6,0.1,94.1,0.3,5.9,0.3,2.0,0.2,3.9,0.3,1422642,1826,15.0,0.7,85.0,0.7,987829,2954,11.7,0.5,28.6,0.7,35.3,0.7,24.4,0.7,3.7,-888888888.0,2.9,-888888888.0,1298303,6456,20.7,0.2,64.9,0.2,14.3,0.1,98.8,0.2,1.2,0.2,0.6,0.1,0.6,0.1,1273054,6492,13.8,0.7,86.2,0.7,894990,4680,8.8,0.5,29.4,0.7,36.6,0.8,25.2,0.7,-888888888,-888888888,-888888888,-888888888,152439,6530,25.7,1.3,67.3,1.5,7.0,1.0,53.7,2.4,46.3,2.4,14.2,1.8,32.2,2.5,149588,6401,24.9,3.0,75.1,3.0,92839,4430,39.9,3.1,20.8,2.4,22.7,2.5,16.7,2.1,-888888888,-888888888,-888888888,-888888888,115071,5315,27.7,1.4,67.2,1.6,5.1,0.9,55.8,2.7,44.2,2.7,11.2,1.9,33.1,2.7,112947,5280,27.2,4.2,72.8,4.2,67008,3335,48.7,3.7,21.5,2.9,20.2,3.0,9.5,1.9,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),16
0400000US17,12010235,1928,19.1,0.1,67.5,0.1,13.4,0.1,85.4,0.2,14.6,0.2,6.4,0.1,8.2,0.2,11722414,3475,13.2,0.2,86.8,0.2,8465762,4855,13.1,0.2,27.6,0.3,28.5,0.3,30.8,0.3,3.1,-888888888.0,2.6,-888888888.0,9366090,23401,18.7,0.1,66.5,0.1,14.8,0.1,98.1,0.1,1.9,0.1,1.2,0.1,0.7,0.1,9116213,24237,12.3,0.2,87.7,0.2,6668516,16466,9.1,0.2,28.4,0.3,31.0,0.3,31.5,0.3,-888888888,-888888888,-888888888,-888888888,2644145,23165,20.6,0.3,70.8,0.3,8.7,0.2,40.5,0.6,59.5,0.6,24.8,0.5,34.7,0.8,2606201,23449,16.6,0.7,83.4,0.7,1797246,16850,28.0,0.7,24.5,0.7,19.5,0.6,28.0,0.6,-888888888,-888888888,-888888888,-888888888,1560521,14496,25.3,0.4,69.6,0.4,5.1,0.1,49.0,0.8,51.0,0.8,14.0,0.5,37.0,1.0,1540960,14295,19.7,1.1,80.3,1.1,966856,7549,41.0,1.1,27.9,1.0,18.9,0.8,12.3,0.8,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),17
0400000US18,6057306,2657,19.4,0.1,66.7,0.1,13.9,0.1,95.1,0.2,4.9,0.2,1.8,0.1,3.1,0.1,5869182,3608,14.6,0.4,85.4,0.4,4229798,5104,13.0,0.2,36.0,0.3,28.4,0.4,22.7,0.3,3.5,-888888888.0,4.1,-888888888.0,5570100,12647,19.0,0.1,66.5,0.1,14.5,0.1,99.1,0.1,0.9,0.1,0.6,0.1,0.4,0.1,5394664,12973,13.8,0.3,86.2,0.3,3926786,8456,11.5,0.2,37.0,0.4,29.2,0.4,22.4,0.3,-888888888,-888888888,-888888888,-888888888,487206,12645,23.8,0.7,69.5,0.7,6.7,0.5,49.7,1.6,50.3,1.6,16.0,1.1,34.3,1.7,474518,12364,23.4,2.0,76.6,2.0,303012,8062,32.4,1.7,23.4,1.6,17.8,1.2,26.4,1.3,-888888888,-888888888,-888888888,-888888888,267486,7070,26.7,1.0,69.2,0.9,4.2,0.5,51.8,2.1,48.2,2.1,9.2,1.1,39.0,2.2,261407,7017,26.8,2.7,73.2,2.7,160509,4366,40.4,2.7,26.7,2.3,18.5,1.8,14.4,1.5,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),18
0400000US19,2850218,1644,18.4,0.1,65.7,0.1,15.9,0.1,95.2,0.2,4.8,0.2,1.8,0.1,3.0,0.2,2753771,2346,12.0,0.5,88.0,0.5,2018785,3966,9.4,0.3,33.7,0.5,31.9,0.4,24.9,0.6,2.9,-888888888.0,2.9,-888888888.0,2639788,6136,17.9,0.1,65.4,0.1,16.7,0.1,99.1,0.1,0.9,0.1,0.5,0.1,0.4,0.1,2549785,6374,11.3,0.4,88.7,0.4,1890202,4532,7.9,0.3,34.5,0.5,32.8,0.5,24.9,0.6,-888888888,-888888888,-888888888,-888888888,210430,5945,24.6,1.0,69.6,1.1,5.9,0.7,45.5,1.9,54.5,1.9,18.2,1.6,36.3,2.0,203986,6123,20.9,2.8,79.1,2.8,128583,4048,32.7,2.0,22.3,1.9,18.7,1.7,26.2,1.7,-888888888,-888888888,-888888888,-888888888,115252,3878,29.5,1.5,67.1,1.6,3.4,0.8,51.9,2.3,48.1,2.3,10.7,1.7,37.4,2.3,112291,4012,24.6,4.0,75.4,4.0,64191,2900,45.6,3.1,21.7,2.8,19.4,2.4,13.3,2.1,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),19
0400000US20,2654069,2092,19.7,0.1,66.1,0.1,14.3,0.1,93.0,0.3,7.0,0.3,2.3,0.2,4.7,0.3,2573140,2798,12.9,0.5,87.1,0.5,1840681,5033,10.8,0.4,27.8,0.5,31.6,0.6,29.8,0.6,2.7,-888888888.0,3.2,-888888888.0,2362453,8577,19.2,0.2,65.6,0.2,15.3,0.1,99.1,0.1,0.9,0.1,0.6,0.1,0.4,0.1,2290639,8827,11.8,0.5,88.2,0.5,1658466,7506,8.1,0.3,28.5,0.6,33.1,0.6,30.2,0.6,-888888888,-888888888,-888888888,-888888888,291616,8560,23.6,1.2,70.2,1.3,6.2,0.5,44.0,1.7,56.0,1.7,16.1,1.2,39.9,1.9,282501,8572,21.8,2.3,78.2,2.3,182215,5680,35.7,2.2,21.0,2.0,17.7,1.5,25.6,2.1,-888888888,-888888888,-888888888,-888888888,191156,7604,27.1,1.3,68.9,1.3,4.0,0.7,47.8,2.2,52.2,2.2,10.8,1.3,41.3,2.5,186053,7553,25.4,3.1,74.6,3.1,111875,4088,48.4,3.0,23.7,2.7,16.6,2.0,11.3,2.0,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),20
0400000US21,4066511,2796,18.2,0.1,67.5,0.1,14.3,0.1,96.6,0.2,3.4,0.2,1.2,0.1,2.2,0.1,3941728,3642,18.1,0.5,81.9,0.5,2903308,4686,18.1,0.4,34.3,0.5,27.1,0.5,20.5,0.4,3.3,-888888888.0,3.0,-888888888.0,3871484,8440,18.0,0.1,67.3,0.1,14.7,0.1,99.3,0.1,0.7,0.1,0.4,0.1,0.3,0.1,3754618,8595,17.7,0.5,82.3,0.5,2782003,5844,17.7,0.4,34.7,0.5,27.4,0.5,20.2,0.4,-888888888,-888888888,-888888888,-888888888,195027,8603,22.6,1.8,71.6,1.8,5.8,0.8,43.7,2.3,56.3,2.3,15.8,1.6,40.5,2.2,187110,8347,25.8,3.0,74.2,3.0,121305,5311,26.4,2.5,25.0,2.6,19.8,2.2,28.8,2.3,-888888888,-888888888,-888888888,-888888888,100988,5705,25.2,2.2,71.3,2.2,3.5,1.0,48.9,2.9,51.1,2.9,7.5,1.5,43.6,3.0,95771,5449,29.9,3.9,70.1,3.9,58009,3340,33.5,4.0,30.5,4.1,20.8,3.0,15.2,2.7,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),21
0400000US22,4230220,2141,19.0,0.1,67.8,0.1,13.2,0.1,96.0,0.2,4.0,0.2,1.6,0.1,2.5,0.2,4105099,3593,17.6,0.5,82.4,0.5,2945907,4720,18.1,0.4,34.4,0.5,26.2,0.4,21.4,0.4,3.5,-888888888.0,3.0,-888888888.0,3853543,11050,19.6,0.1,67.8,0.1,12.6,0.1,99.2,0.1,0.8,0.1,0.4,0.1,0.4,0.1,3738529,11318,17.6,0.5,82.4,0.5,2656773,8975,16.7,0.4,34.7,0.5,27.0,0.5,21.6,0.5,-888888888,-888888888,-888888888,-888888888,376677,10528,12.8,0.9,67.3,1.3,19.8,1.0,62.8,1.4,37.2,1.4,13.1,1.1,24.2,1.5,366570,10232,17.7,1.4,82.3,1.4,289134,8254,30.4,1.4,31.2,1.5,18.2,1.3,20.1,1.4,-888888888,-888888888,-888888888,-888888888,147795,5910,17.5,1.6,75.5,1.7,7.0,1.0,46.2,2.7,53.8,2.7,13.0,2.0,40.8,3.1,143714,5735,19.3,2.3,80.7,2.3,98782,4220,33.3,3.0,29.1,2.8,20.2,2.7,17.4,2.4,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),22
0400000US23,1258997,1059,16.3,0.1,67.0,0.1,16.7,0.1,96.4,0.2,3.6,0.2,2.0,0.2,1.6,0.2,1226375,1425,12.4,0.6,87.6,0.6,937014,1752,9.7,0.5,34.4,0.8,29.1,0.7,26.8,0.7,2.8,-888888888.0,2.3,-888888888.0,1174945,4761,16.6,0.1,67.4,0.2,16.0,0.2,98.3,0.2,1.7,0.2,1.1,0.1,0.6,0.1,1145682,5014,12.2,0.6,87.8,0.6,869559,3810,9.0,0.5,34.6,0.8,29.4,0.8,27.0,0.7,-888888888,-888888888,-888888888,-888888888,84052,4558,11.6,1.4,61.1,2.4,27.3,2.4,69.5,2.9,30.5,2.9,15.6,2.3,14.9,2.1,80693,4479,14.5,2.1,85.5,2.1,67455,3758,18.2,2.4,32.0,2.6,25.3,2.8,24.5,2.6,-888888888,-888888888,-888888888,-888888888,9678,1751,26.7,7.8,63.9,7.9,9.4,3.9,84.0,6.3,16.0,6.3,10.1,6.0,5.8,3.0,9232,1733,22.3,8.5,77.7,8.5,5218,1044,6.6,4.9,20.8,10.6,42.1,9.7,30.5,9.1,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),23
0400000US24,5421054,1691,18.2,0.1,68.7,0.1,13.1,0.1,85.3,0.3,14.7,0.3,6.6,0.2,8.1,0.2,5285018,3286,9.5,0.3,90.5,0.3,3873474,3559,11.9,0.3,25.9,0.4,26.1,0.4,36.1,0.5,3.3,-888888888.0,3.2,-888888888.0,4525048,16611,18.3,0.1,67.6,0.1,14.0,0.1,96.0,0.2,4.0,0.2,2.2,0.1,1.8,0.2,4402132,17212,9.0,0.4,91.0,0.4,3234864,10890,10.5,0.3,27.5,0.4,27.1,0.4,34.9,0.5,-888888888,-888888888,-888888888,-888888888,896006,16643,17.5,0.6,74.0,0.6,8.5,0.3,31.4,0.9,68.6,0.9,29.0,0.9,39.6,1.2,882886,16558,11.8,0.9,88.2,0.9,638610,11087,19.3,1.0,18.1,1.1,20.8,0.9,41.9,1.3,-888888888,-888888888,-888888888,-888888888,355323,9911,20.9,1.0,74.8,1.0,4.3,0.4,39.3,1.6,60.7,1.6,16.1,1.2,44.6,1.7,349166,9910,13.3,1.5,86.7,1.5,230572,6019,36.7,2.3,21.3,2.0,22.1,1.8,19.9,1.6,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),24
0400000US25,6190919,1253,17.0,0.1,68.4,0.1,14.6,0.1,84.2,0.3,15.8,0.3,7.6,0.2,8.2,0.3,5970359,2712,11.1,0.3,88.9,0.3,4458898,2445,10.9,0.2,26.2,0.3,23.9,0.3,39.0,0.4,3.8,-888888888.0,3.6,-888888888.0,4849884,20258,17.1,0.1,67.4,0.1,15.6,0.1,96.3,0.2,3.7,0.2,2.2,0.1,1.5,0.1,4670077,20711,8.9,0.3,91.1,0.3,3498987,16739,7.0,0.2,26.4,0.4,25.7,0.4,40.9,0.4,-888888888,-888888888,-888888888,-888888888,1341035,20251,16.7,0.5,72.1,0.5,11.2,0.3,40.4,0.8,59.6,0.8,27.3,0.8,32.2,1.0,1300282,20674,19.1,1.0,80.9,1.0,959911,16829,25.1,0.9,25.4,0.9,17.4,0.7,32.1,1.0,-888888888,-888888888,-888888888,-888888888,484965,8253,22.1,0.7,72.6,0.7,5.2,0.2,58.3,1.5,41.7,1.5,14.5,1.1,27.2,1.5,471561,8318,29.6,1.8,70.4,1.8,308459,5200,34.0,1.9,29.3,1.6,19.4,1.2,17.3,1.6,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),25
