GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C01_031E,S1903_C01_031M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,S1903_C02_031E,S1903_C02_031M,NAME,S1903_C01_001MA,S1903_C01_001EA,S1903_C01_002MA,S1903_C01_002EA,S1903_C01_003EA,S1903_C01_003MA,S1903_C01_004MA,S1903_C01_004EA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006EA,S1903_C01_006MA,S1903_C01_007MA,S1903_C01_007EA,S1903_C01_008EA,S1903_C01_008MA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010MA,S1903_C01_010EA,S1903_C01_012EA,S1903_C01_012MA,S1903_C01_013MA,S1903_C01_013EA,S1903_C01_014MA,S1903_C01_014EA,S1903_C01_015EA,S1903_C01_015MA,S1903_C01_016MA,S1903_C01_016EA,S1903_C01_017MA,S1903_C01_017EA,S1903_C01_018EA,S1903_C01_018MA,S1903_C01_019MA,S1903_C01_019EA,S1903_C01_020MA,S1903_C01_020EA,S1903_C01_021EA,S1903_C01_021MA,S1903_C01_022EA,S1903_C01_022MA,S1903_C01_023EA,S1903_C01_023MA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025MA,S1903_C01_025EA,S1903_C01_026EA,S1903_C01_026MA,S1903_C01_027MA,S1903_C01_027EA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029MA,S1903_C01_029EA,S1903_C01_030EA,S1903_C01_030MA,S1903_C01_031MA,S1903_C01_031EA,S1903_C02_001EA,S1903_C02_001MA,S1903_C02_002MA,S1903_C02_002EA,S1903_C02_003MA,S1903_C02_003EA,S1903_C02_004EA,S1903_C02_004MA,S1903_C02_005EA,S1903_C02_005MA,S1903_C02_006EA,S1903_C02_006MA,S1903_C02_007EA,S1903_C02_007MA,S1903_C02_008MA,S1903_C02_008EA,S1903_C02_009EA,S1903_C02_009MA,S1903_C02_010MA,S1903_C02_010EA,S1903_C02_012MA,S1903_C02_012EA,S1903_C02_013EA,S1903_C02_013MA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015MA,S1903_C02_015EA,S1903_C02_016EA,S1903_C02_016MA,S1903_C02_017MA,S1903_C02_017EA,S1903_C02_018EA,S1903_C02_018MA,S1903_C02_019MA,S1903_C02_019EA,S1903_C02_020MA,S1903_C02_020EA,S1903_C02_021EA,S1903_C02_021MA,S1903_C02_022EA,S1903_C02_022MA,S1903_C02_023MA,S1903_C02_023EA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025EA,S1903_C02_025MA,S1903_C02_026EA,S1903_C02_026MA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028EA,S1903_C02_028MA,S1903_C02_029EA,S1903_C02_029MA,S1903_C02_030EA,S1903_C02_030MA,S1903_C02_031MA,S1903_C02_031EA,state
0400000US30,402747,4175,92.9,0.5,-999999999.0,-999999999.0,4.4,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.5,0.3,1.9,0.3,91.5,0.5,5.0,0.4,29.8,0.7,41.0,0.7,24.2,0.4,255199,5113,40.5,1.4,59.5,1.4,79.7,1.1,13.6,1.0,6.6,0.7,147548,5073,50.6,1.6,42.5,1.6,8.1,0.9,49.4,1.6,38.6,1.5,10.7,1.3,27.0,-888888888.0,27.8,-888888888.0,24.3,-888888888.0,42666,1130,43889,1468,44107,9839,33528,3623,38493,21749,18589,17617,25541,18058,32730,7950,36766,8954,43952,1516,26788,3067,47474,2269,50887,1268,32423,1251,54507,1827,53971,3062,54823,2066,62301,1748,24899,2065,36889,5491,27109,1235,23607,1589,21109,1074,43154,3967,31218,1480,27501,2180,48242,3077,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Montana,null,null,null,null,N,N,null,null,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),30
0400000US31,719304,4689,91.6,0.4,4.0,0.2,0.6,0.1,1.2,0.2,-999999999.0,-999999999.0,1.3,0.2,1.3,0.2,5.8,0.3,87.4,0.4,6.2,0.4,33.9,0.4,38.0,0.4,21.9,0.3,468407,6176,44.8,0.8,55.2,0.8,78.6,0.7,14.8,0.7,6.7,0.5,250897,5896,52.8,1.2,44.3,1.4,8.5,1.0,47.2,1.2,37.5,1.3,9.7,0.9,23.7,-888888888.0,23.5,-888888888.0,22.9,-888888888.0,48408,904,50268,607,26398,2454,33425,8915,52807,6496,26418,6578,35328,4473,32597,3774,35962,2641,50937,577,23945,2255,52620,1559,60027,1473,32745,957,60812,905,58321,2294,62022,1047,69750,1298,28678,1797,38435,2426,27364,768,23697,963,21882,755,37691,9199,31338,691,29080,1284,47211,4294,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),31
0400000US32,989811,6963,77.1,0.5,8.1,0.3,0.9,0.1,6.6,0.3,-999999999.0,-999999999.0,4.4,0.4,2.4,0.3,18.6,0.4,63.8,0.5,4.5,0.3,37.3,0.5,38.5,0.5,19.7,0.4,639686,9203,46.6,0.9,53.4,0.9,70.7,0.9,19.4,0.8,9.9,0.6,350125,8794,45.6,1.3,36.5,1.2,9.1,0.8,54.4,1.3,39.5,1.3,14.8,1.0,30.9,-888888888.0,31.4,-888888888.0,27.6,-888888888.0,51001,792,53306,1608,34411,2554,36907,10638,54990,3753,52686,13982,41578,2523,49631,6104,42427,1625,56510,1181,29942,2455,54189,2370,58557,1951,38951,1794,60192,1155,54397,2440,63682,1321,70123,1258,33026,1700,42043,4316,34903,1444,30356,1044,26232,1112,53799,4722,39732,2414,32075,1617,59481,4381,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),32
0400000US33,515431,4523,95.9,0.3,0.7,0.1,-999999999.0,-999999999.0,1.5,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.1,0.2,1.9,0.3,94.7,0.4,2.9,0.4,30.8,0.6,44.9,0.6,21.4,0.4,344057,6102,41.7,1.0,58.3,1.0,79.7,1.1,13.9,0.8,6.5,0.7,171374,6029,54.0,1.8,42.2,1.9,11.8,1.3,46.0,1.8,33.9,1.9,12.1,1.3,27.9,-888888888.0,27.9,-888888888.0,26.1,-888888888.0,61042,1147,60923,1160,49529,38416,53190,10435,75997,8904,-666666666,-222222222,77020,31446,48554,15236,51253,10866,61168,1164,32512,4283,70623,1750,71180,2328,37119,1446,74634,1610,76460,2330,73229,2601,82848,1701,38436,3278,51734,3681,36640,1272,31557,1454,25086,1634,59325,4762,42463,2229,35582,1990,60660,4951,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),33
0400000US34,3172421,11815,73.4,0.3,13.1,0.2,0.2,0.1,7.0,0.1,-999999999.0,-999999999.0,4.7,0.2,1.7,0.1,13.9,0.2,65.2,0.3,2.0,0.1,33.0,0.3,42.4,0.2,22.6,0.2,2185732,12750,46.1,0.5,53.9,0.5,73.9,0.5,19.1,0.4,7.0,0.2,986689,11897,56.6,0.7,49.2,0.6,7.4,0.4,43.4,0.7,34.7,0.8,8.7,0.5,31.5,-888888888.0,32.4,-888888888.0,27.6,-888888888.0,67681,763,72665,857,45825,1277,39022,17334,94575,3196,75690,9753,42126,1852,56365,5590,47166,1124,75974,636,31182,2765,73858,1766,82348,930,41452,767,82427,842,83208,1979,82000,890,100017,832,40627,1060,53556,2045,38506,963,32183,667,28934,845,73540,3448,46835,1228,41040,806,75589,3580,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),34
0400000US35,765183,5603,78.1,0.7,2.1,0.2,6.5,0.3,1.1,0.2,-999999999.0,-999999999.0,10.1,0.5,2.0,0.2,39.3,0.6,50.4,0.6,5.2,0.4,31.5,0.6,40.8,0.7,22.4,0.5,501092,8213,44.5,1.0,55.5,1.0,69.7,1.1,20.5,0.9,9.8,0.9,264091,7822,52.3,1.3,44.2,1.5,8.1,0.8,47.7,1.3,37.9,1.3,9.8,1.0,29.1,-888888888.0,30.3,-888888888.0,24.8,-888888888.0,42090,734,44243,1198,37075,7431,31213,2023,52079,22549,72029,28738,36641,2183,36473,5461,35000,1287,50567,1162,22198,2170,44010,1747,51365,1440,33447,1219,51020,945,43153,1944,57444,1745,62543,1369,25832,1637,36269,3444,26955,691,24433,1209,21803,985,41453,3871,30038,1281,26825,938,45102,6566,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),35
0400000US36,7196427,16507,70.7,0.2,14.7,0.1,0.3,0.1,6.2,0.1,-999999999.0,-999999999.0,6.2,0.1,1.8,0.1,14.1,0.1,64.3,0.2,3.2,0.1,33.7,0.1,40.8,0.2,22.3,0.1,4632676,21902,44.9,0.3,55.1,0.3,69.3,0.4,23.0,0.4,7.7,0.2,2563751,20711,55.2,0.5,46.7,0.5,8.5,0.3,44.8,0.5,34.8,0.5,10.0,0.3,34.3,-888888888.0,36.3,-888888888.0,28.9,-888888888.0,54148,376,60361,336,39890,828,37351,4441,58657,2693,50865,21704,37514,1181,41150,2628,39644,717,61725,332,26195,1111,60897,441,65271,494,34518,469,65897,408,61808,603,68555,756,81771,521,34009,871,47187,1300,34170,596,29531,607,25437,392,63535,1602,40614,557,34918,974,69587,2102,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),36
0400000US37,3670859,14413,72.9,0.2,21.0,0.2,1.0,0.1,1.7,0.1,-999999999.0,-999999999.0,2.0,0.1,1.3,0.1,5.4,0.1,69.9,0.2,4.5,0.2,35.2,0.3,39.0,0.3,21.3,0.2,2441916,18415,44.0,0.5,56.0,0.5,72.5,0.5,20.9,0.4,6.5,0.3,1228943,15042,55.4,0.6,48.0,0.6,7.5,0.3,44.6,0.6,35.2,0.7,9.4,0.4,28.6,-888888888.0,29.1,-888888888.0,26.2,-888888888.0,43326,370,48493,515,30952,551,30558,2378,55558,8745,75598,27532,30383,1958,36468,2629,32262,1096,49383,512,22511,1257,47257,667,50983,594,31694,444,52920,541,49906,814,55223,756,65425,548,25604,741,33928,1711,27104,369,23839,501,22158,438,41112,2427,31700,482,28925,1268,46622,2168,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),37
0400000US38,280412,3191,92.8,0.5,1.1,0.3,3.7,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,0.9,0.2,1.3,0.3,92.1,0.5,8.6,0.6,31.9,0.7,37.4,0.6,22.1,0.5,171945,3437,42.5,1.1,57.5,1.1,81.6,1.2,13.3,1.1,5.1,0.8,108467,3310,49.1,1.7,40.9,1.8,8.2,1.1,50.9,1.7,40.2,1.8,10.7,1.5,24.7,-888888888.0,23.4,-888888888.0,25.9,-888888888.0,48670,1575,50484,1261,27510,16282,28477,4169,61142,16578,25946,3438,39194,17303,22556,13257,35804,7660,50574,1252,23866,2894,57499,3006,62093,2331,30669,1839,65207,1493,64296,2836,65660,1757,72612,1750,25641,1825,45990,3995,28150,1513,23888,1373,21831,1284,38081,8113,32340,2052,29987,2229,50013,7567,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),38
0400000US39,4525066,15956,84.7,0.2,12.0,0.1,0.2,0.1,1.4,0.1,-999999999.0,-999999999.0,0.6,0.1,1.1,0.1,2.0,0.1,83.4,0.2,4.2,0.2,32.1,0.2,40.7,0.2,22.9,0.2,2960107,17479,43.4,0.4,56.6,0.4,73.3,0.4,20.1,0.4,6.6,0.2,1564959,16686,54.5,0.5,47.3,0.6,7.2,0.3,45.5,0.5,36.7,0.6,8.8,0.4,26.3,-888888888.0,26.4,-888888888.0,24.7,-888888888.0,45090,294,48108,407,27172,688,32580,11832,62426,4407,60366,19443,31027,3125,31666,2186,33178,1873,48334,404,20177,903,50225,532,55069,671,31798,410,56518,418,54499,905,57661,472,68256,607,26397,619,36916,1052,26590,306,23589,447,21788,330,43201,1980,30988,479,27716,700,48813,1953,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),39
0400000US40,1432959,7544,78.3,0.3,7.0,0.2,6.0,0.2,1.4,0.1,-999999999.0,-999999999.0,1.8,0.1,5.5,0.2,5.7,0.2,75.0,0.3,5.6,0.3,33.5,0.4,38.4,0.4,22.5,0.2,954622,8374,43.8,0.6,56.2,0.6,74.3,0.7,19.1,0.6,6.6,0.4,478337,6919,51.7,0.9,44.9,0.9,6.8,0.5,48.3,0.9,38.9,1.0,9.4,0.7,27.6,-888888888.0,28.1,-888888888.0,25.0,-888888888.0,42072,407,45032,657,30221,1729,34772,1892,50250,6267,25033,1890,35151,3258,36316,2181,34943,2006,45714,628,23486,1708,44948,921,51486,659,31486,793,51958,620,47358,1436,55175,968,61653,743,25146,925,36219,1456,25653,608,21737,657,20190,688,37384,2357,30455,860,26959,931,44988,3567,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),40
0400000US41,1507137,8164,89.0,0.3,1.7,0.1,1.1,0.1,3.1,0.2,-999999999.0,-999999999.0,2.6,0.2,2.3,0.2,7.4,0.2,84.6,0.3,5.1,0.3,33.4,0.4,39.2,0.4,22.3,0.3,963362,9735,43.5,0.7,56.5,0.7,76.1,0.7,17.1,0.6,6.8,0.4,543775,9361,53.7,0.9,43.1,1.0,10.6,0.7,46.3,0.9,33.5,0.9,12.8,0.8,23.1,-888888888.0,23.5,-888888888.0,20.6,-888888888.0,46560,542,47134,569,31799,5578,40880,9435,59344,5012,51347,9154,35034,3953,37687,4251,37298,1921,47613,702,21354,1394,50030,1197,56216,1117,34901,833,56661,973,51835,1253,59557,1066,66179,983,27371,970,38010,3035,28768,890,26943,720,23826,931,48482,3451,31219,1096,25661,1176,48160,3483,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),41
0400000US42,4936030,14212,85.5,0.2,9.8,0.2,0.2,0.1,2.2,0.1,-999999999.0,-999999999.0,1.2,0.1,1.1,0.1,3.9,0.1,83.3,0.2,3.6,0.1,30.7,0.2,40.8,0.2,24.9,0.1,3197710,17008,41.5,0.3,58.5,0.3,74.5,0.4,18.8,0.3,6.7,0.2,1738320,15791,55.7,0.5,48.3,0.5,7.4,0.3,44.3,0.5,35.6,0.6,8.7,0.3,28.3,-888888888.0,28.8,-888888888.0,26.1,-888888888.0,49288,433,51727,346,31266,751,33641,7581,60104,3465,41113,30442,29343,2677,33196,2940,32244,1119,52058,343,22689,1246,55726,707,61185,547,31364,337,61890,408,61094,676,62434,511,73226,579,30379,557,42231,1111,27316,319,23609,392,21463,298,49288,1968,32896,714,29949,701,56033,1853,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),42
0400000US44,402295,4265,85.9,0.7,5.5,0.5,-999999999.0,-999999999.0,2.1,0.3,-999999999.0,-999999999.0,4.5,0.5,1.8,0.4,8.7,0.6,82.1,0.8,3.7,0.5,30.9,0.8,42.3,0.7,23.1,0.6,246028,5431,44.6,1.4,55.4,1.4,70.7,1.5,22.2,1.2,7.1,0.8,156267,4843,54.0,1.6,44.7,1.7,9.3,1.3,46.0,1.6,35.6,1.8,10.4,1.2,31.9,-888888888.0,31.7,-888888888.0,31.3,-888888888.0,52254,1244,56569,1630,28019,3350,37875,8699,53850,9498,23372,4745,30011,3737,35714,6211,31774,3386,57872,2167,23872,2957,58307,3326,63553,3085,33192,2309,67814,2295,64963,4781,69543,2281,82676,2558,32923,3188,46661,8589,30444,1376,25509,2113,22161,1534,55132,7459,35424,2838,31173,1858,54668,10829,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),44
0400000US45,1761393,10691,70.5,0.3,26.0,0.3,0.3,0.1,1.1,0.1,-999999999.0,-999999999.0,1.1,0.1,1.1,0.1,3.1,0.2,68.6,0.3,4.4,0.3,32.5,0.4,40.3,0.4,22.8,0.3,1180687,11186,41.4,0.7,58.6,0.7,70.1,0.7,23.4,0.6,6.5,0.4,580706,10592,53.9,0.8,47.0,0.9,6.9,0.5,46.1,0.8,37.4,1.0,8.8,0.8,32.0,-888888888.0,33.2,-888888888.0,27.8,-888888888.0,42018,424,48851,660,27643,1027,36750,8609,52406,5061,25446,14623,33636,4516,36582,4074,33592,3795,49163,664,19333,1281,45210,947,50017,964,31691,841,51704,595,47796,1260,54307,932,65214,862,24711,808,33850,1800,24553,591,22223,618,20987,609,36565,2687,28264,1594,25395,991,45846,3239,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),45
0400000US46,318955,3470,91.4,0.5,-999999999.0,-999999999.0,5.4,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.0,0.3,1.5,0.3,90.5,0.5,6.0,0.6,31.6,0.6,38.9,0.8,23.5,0.5,204029,4559,43.7,1.3,56.3,1.3,79.2,1.4,14.7,1.0,6.1,0.9,114926,4038,51.5,1.8,44.4,2.0,7.1,1.2,48.5,1.8,38.8,1.8,9.7,1.5,21.4,-888888888.0,21.8,-888888888.0,19.9,-888888888.0,45904,1215,48096,1474,32389,10139,22170,2862,43524,8716,-666666666,-222222222,30814,13754,19659,13366,44694,6874,48144,1429,26085,2891,51484,1820,57708,2699,29950,1626,59987,1689,56801,2586,61540,1830,68672,1733,25891,1915,35656,2270,26388,1096,21787,1273,20536,1234,40302,6330,30776,1054,28757,1362,48250,8207,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,South Dakota,null,null,null,null,N,N,null,null,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),46
