GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001EA,S1901_C01_001MA,S1901_C01_002MA,S1901_C01_002EA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004EA,S1901_C01_004MA,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006EA,S1901_C01_006MA,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008MA,S1901_C01_008EA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010MA,S1901_C01_010EA,S1901_C01_011EA,S1901_C01_011MA,S1901_C01_012EA,S1901_C01_012MA,S1901_C01_013MA,S1901_C01_013EA,S1901_C01_014MA,S1901_C01_014EA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001EA,S1901_C02_001MA,S1901_C02_002MA,S1901_C02_002EA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004MA,S1901_C02_004EA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006EA,S1901_C02_006MA,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008EA,S1901_C02_008MA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010MA,S1901_C02_010EA,S1901_C02_011EA,S1901_C02_011MA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013EA,S1901_C02_013MA,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_001EA,S1901_C03_001MA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003EA,S1901_C03_003MA,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005EA,S1901_C03_005MA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007EA,S1901_C03_007MA,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009EA,S1901_C03_009MA,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011EA,S1901_C03_011MA,S1901_C03_012EA,S1901_C03_012MA,S1901_C03_013MA,S1901_C03_013EA,S1901_C03_014EA,S1901_C03_014MA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001EA,S1901_C04_001MA,S1901_C04_002EA,S1901_C04_002MA,S1901_C04_003MA,S1901_C04_003EA,S1901_C04_004MA,S1901_C04_004EA,S1901_C04_005EA,S1901_C04_005MA,S1901_C04_006EA,S1901_C04_006MA,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008EA,S1901_C04_008MA,S1901_C04_009EA,S1901_C04_009MA,S1901_C04_010MA,S1901_C04_010EA,S1901_C04_011MA,S1901_C04_011EA,S1901_C04_012EA,S1901_C04_012MA,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014MA,S1901_C04_014EA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016EA,S1901_C04_016MA,state
0400000US13,3482420,15694,9.2,0.3,6.1,0.2,12.2,0.3,11.4,0.3,14.2,0.3,18.2,0.4,11.1,0.3,10.7,0.3,3.7,0.2,3.3,0.1,46430,470,62967,488,32.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,2385969,17984,6.3,0.3,4.0,0.2,10.3,0.4,10.6,0.4,14.1,0.4,19.4,0.4,12.8,0.4,13.3,0.4,4.9,0.3,4.2,0.2,55209,574,72446,563,-888888888,-888888888,33.3,-888888888.0,-888888888,-888888888,1688896,17061,2.2,0.2,2.0,0.2,6.9,0.4,8.9,0.4,13.3,0.4,21.3,0.6,15.7,0.5,17.5,0.5,6.5,0.3,5.7,0.2,68770,851,86678,636,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1096451,15818,16.7,0.6,11.0,0.5,17.1,0.6,13.4,0.6,14.2,0.6,14.5,0.5,6.3,0.3,4.6,0.3,1.1,0.2,1.1,0.2,28496,741,39957,760,-888888888,-888888888,-888888888,-888888888,29.1,-888888888.0,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),13
0400000US15,445812,4223,6.2,0.6,3.8,0.4,8.5,0.7,8.1,0.6,12.8,0.7,18.4,0.8,14.4,0.8,16.9,0.8,5.7,0.6,5.2,0.4,63030,1556,79560,1405,31.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,303075,5409,3.5,0.5,2.5,0.5,5.7,0.8,6.7,0.7,12.1,0.9,18.6,1.0,17.3,1.2,20.4,1.2,7.1,0.7,6.0,0.5,76134,1551,90072,1796,-888888888,-888888888,32.4,-888888888.0,-888888888,-888888888,224402,5525,1.5,0.4,1.6,0.5,4.6,0.8,5.3,0.8,10.5,1.0,18.3,1.1,18.9,1.4,23.9,1.5,8.4,0.9,7.0,0.7,84510,2298,98764,2080,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,142737,5203,12.6,1.4,7.3,1.1,14.8,1.7,11.8,1.5,15.4,1.4,17.7,1.7,8.4,1.1,7.8,1.2,1.9,0.6,2.2,0.6,38060,2355,51868,2291,-888888888,-888888888,-888888888,-888888888,27.8,-888888888.0,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),15
0400000US16,576709,5739,7.8,0.6,6.7,0.5,12.2,0.7,13.2,0.8,16.0,0.8,20.6,0.8,11.2,0.6,8.1,0.6,2.3,0.3,1.8,0.3,43490,1005,56086,932,26.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,401806,7285,4.9,0.5,4.0,0.5,9.0,0.7,12.1,0.7,16.6,0.9,23.7,1.0,14.0,0.8,10.3,0.7,3.0,0.4,2.3,0.4,52342,855,64759,1241,-888888888,-888888888,25.9,-888888888.0,-888888888,-888888888,322129,6712,2.2,0.5,2.6,0.4,7.4,0.8,10.8,0.7,16.4,1.0,26.1,1.1,16.1,0.9,12.1,0.9,3.5,0.5,2.9,0.5,59169,1815,71692,1513,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,174903,5643,16.0,1.5,14.0,1.3,20.4,1.6,16.1,1.5,13.9,1.4,11.9,1.1,3.9,0.7,2.7,0.6,0.6,0.3,0.5,0.3,24800,1085,34112,1591,-888888888,-888888888,-888888888,-888888888,26.2,-888888888.0,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),16
0400000US17,4752857,13579,7.1,0.2,4.9,0.2,11.0,0.2,10.2,0.2,13.8,0.3,18.4,0.3,12.6,0.2,12.9,0.2,4.6,0.1,4.4,0.1,52972,439,72022,454,30.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,3133813,17339,4.4,0.2,2.9,0.2,8.1,0.2,8.9,0.2,13.2,0.3,19.4,0.4,14.9,0.3,16.3,0.3,6.1,0.2,5.8,0.2,65417,429,84494,684,-888888888,-888888888,31.0,-888888888.0,-888888888,-888888888,2301009,16110,1.3,0.1,1.3,0.1,5.0,0.2,7.3,0.2,12.0,0.4,20.3,0.4,17.3,0.3,20.2,0.4,7.8,0.2,7.5,0.2,78652,730,98833,812,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1619044,15034,13.6,0.4,9.5,0.4,17.3,0.5,13.0,0.4,14.9,0.5,15.7,0.4,7.4,0.3,5.6,0.3,1.5,0.1,1.6,0.1,31804,396,45387,621,-888888888,-888888888,-888888888,-888888888,26.6,-888888888.0,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),17
0400000US18,2470905,11185,7.6,0.3,5.9,0.3,13.0,0.3,12.5,0.3,15.9,0.4,19.2,0.4,11.6,0.3,9.7,0.3,2.5,0.1,2.1,0.1,44613,452,58451,441,25.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,1656386,11547,5.0,0.3,3.3,0.2,9.2,0.3,11.2,0.3,16.1,0.5,21.8,0.5,14.5,0.4,12.9,0.4,3.2,0.2,2.8,0.2,55368,500,68429,588,-888888888,-888888888,25.5,-888888888.0,-888888888,-888888888,1236518,12152,1.8,0.2,1.5,0.2,6.1,0.3,9.0,0.4,15.9,0.5,24.2,0.7,17.5,0.5,16.3,0.5,4.2,0.3,3.5,0.2,65512,584,79020,687,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,814519,11103,14.5,0.7,11.9,0.6,21.4,0.6,15.7,0.6,15.2,0.7,12.7,0.5,4.9,0.4,2.4,0.3,0.8,0.1,0.6,0.1,26185,470,35789,763,-888888888,-888888888,-888888888,-888888888,23.1,-888888888.0,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),18
0400000US19,1223439,6610,6.4,0.3,5.8,0.3,12.1,0.4,11.7,0.4,15.9,0.5,20.4,0.5,12.5,0.3,10.3,0.4,2.8,0.2,2.1,0.1,47961,647,60901,681,23.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,793768,7580,3.5,0.3,2.8,0.2,7.7,0.4,9.6,0.4,15.5,0.6,23.8,0.6,16.2,0.5,14.3,0.5,3.8,0.3,2.8,0.2,60917,646,73114,919,-888888888,-888888888,23.5,-888888888.0,-888888888,-888888888,633602,8262,1.3,0.2,1.6,0.2,5.4,0.4,7.9,0.5,14.2,0.6,25.7,0.6,18.9,0.6,17.1,0.7,4.5,0.4,3.5,0.3,69012,871,81788,1086,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,429671,7251,12.9,0.7,11.6,0.7,20.4,0.8,16.2,0.9,16.7,0.8,13.1,0.8,5.0,0.5,2.5,0.4,0.8,0.2,0.6,0.2,27786,694,36333,784,-888888888,-888888888,-888888888,-888888888,23.7,-888888888.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),19
0400000US20,1101658,6952,7.0,0.4,5.8,0.4,11.8,0.4,11.5,0.5,15.5,0.5,19.9,0.6,12.0,0.5,10.8,0.4,3.1,0.2,2.7,0.2,48257,870,63094,933,23.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,721592,9016,4.2,0.4,2.9,0.3,8.2,0.5,9.4,0.5,14.7,0.6,22.5,0.7,15.4,0.7,14.9,0.6,4.3,0.3,3.6,0.2,61013,878,75190,1123,-888888888,-888888888,23.9,-888888888.0,-888888888,-888888888,559199,8275,1.1,0.2,1.2,0.2,5.4,0.5,8.0,0.5,14.1,0.6,24.5,0.8,17.9,0.8,18.1,0.8,5.4,0.4,4.4,0.3,70558,969,85429,1309,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,380066,7942,13.7,0.9,12.0,0.9,19.3,1.1,15.4,0.9,16.8,0.9,13.7,0.8,4.7,0.5,2.8,0.5,0.8,0.2,0.8,0.2,27982,879,37786,1246,-888888888,-888888888,-888888888,-888888888,22.2,-888888888.0,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),20
0400000US21,1684348,9801,10.3,0.4,8.1,0.4,14.0,0.5,12.2,0.4,14.9,0.5,17.5,0.5,10.4,0.3,8.4,0.3,2.3,0.2,2.0,0.1,40062,502,54320,764,25.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,1126685,9960,6.9,0.4,4.8,0.3,11.0,0.5,11.5,0.5,15.3,0.5,20.0,0.6,13.4,0.4,11.4,0.5,3.1,0.2,2.6,0.2,50392,623,64281,868,-888888888,-888888888,25.9,-888888888.0,-888888888,-888888888,833872,10734,2.5,0.3,3.0,0.3,8.2,0.6,10.1,0.5,15.6,0.6,22.6,0.7,16.3,0.5,14.2,0.6,4.0,0.3,3.4,0.3,60830,583,74976,1091,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,557663,8721,19.1,1.0,15.2,0.8,20.2,0.8,13.7,0.8,13.4,0.7,11.3,0.6,3.9,0.4,2.1,0.3,0.5,0.2,0.7,0.2,22271,546,32266,902,-888888888,-888888888,-888888888,-888888888,24.3,-888888888.0,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),21
0400000US22,1689822,9615,9.8,0.3,7.5,0.4,13.6,0.5,10.9,0.4,14.4,0.5,17.0,0.5,10.9,0.4,10.1,0.4,3.0,0.2,2.7,0.2,42505,707,59116,826,33.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,1129117,11989,6.3,0.3,5.0,0.4,11.4,0.5,10.6,0.5,14.1,0.6,18.7,0.6,13.3,0.5,13.0,0.5,4.1,0.3,3.5,0.3,52456,918,69092,1024,-888888888,-888888888,35.0,-888888888.0,-888888888,-888888888,753423,10404,1.6,0.2,2.0,0.3,7.0,0.4,9.0,0.5,13.6,0.6,21.5,0.8,16.8,0.7,17.7,0.7,5.8,0.4,5.0,0.4,69074,1395,85451,1428,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,560705,9659,18.5,0.9,13.3,0.9,18.3,0.8,12.2,0.6,14.4,0.9,12.6,0.7,5.5,0.5,3.5,0.4,0.7,0.2,1.0,0.2,24903,826,36435,934,-888888888,-888888888,-888888888,-888888888,29.4,-888888888.0,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),22
0400000US23,545417,5576,7.1,0.4,7.0,0.6,12.5,0.7,11.6,0.7,15.4,0.6,20.0,0.8,11.9,0.6,9.8,0.5,2.8,0.4,2.0,0.2,45815,953,59300,1012,22.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,345328,4830,3.9,0.5,3.4,0.5,9.4,0.8,10.2,0.7,15.5,0.9,23.3,1.0,15.1,0.8,12.6,0.7,3.8,0.5,2.8,0.3,58197,1152,70473,1390,-888888888,-888888888,22.3,-888888888.0,-888888888,-888888888,266670,4677,1.3,0.3,1.7,0.3,6.5,0.6,8.6,0.8,15.2,0.9,25.8,1.1,17.4,1.0,15.6,0.9,4.5,0.5,3.5,0.4,65887,997,79646,1519,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,200089,5214,14.0,0.9,14.0,1.3,19.1,1.3,14.7,1.3,14.0,1.2,13.2,1.0,5.8,0.8,3.8,0.7,0.9,0.3,0.6,0.3,26543,783,37282,1237,-888888888,-888888888,-888888888,-888888888,22.0,-888888888.0,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),23
0400000US24,2127439,8728,5.5,0.2,3.5,0.2,7.3,0.2,7.9,0.4,11.5,0.3,18.2,0.4,13.5,0.4,17.5,0.5,7.9,0.2,7.4,0.2,68854,922,89563,841,26.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,1431958,12327,3.5,0.2,1.7,0.2,5.2,0.3,6.7,0.4,10.1,0.4,17.4,0.6,15.0,0.5,20.6,0.6,10.1,0.4,9.7,0.3,83137,1192,104164,1218,-888888888,-888888888,27.9,-888888888.0,-888888888,-888888888,1022613,12943,0.9,0.2,0.7,0.1,3.1,0.3,4.4,0.3,8.0,0.4,15.9,0.6,16.2,0.5,24.9,0.7,12.9,0.5,13.1,0.4,101063,1046,122759,1609,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,695481,12752,10.8,0.7,7.2,0.5,12.5,0.6,11.0,0.6,15.1,0.7,19.2,0.8,9.9,0.6,9.7,0.7,2.6,0.3,2.0,0.2,42568,1087,55407,1010,-888888888,-888888888,-888888888,-888888888,22.8,-888888888.0,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),24
0400000US25,2520419,10488,7.4,0.3,5.3,0.2,8.9,0.3,8.0,0.3,11.4,0.4,17.0,0.4,12.8,0.3,16.0,0.3,6.6,0.2,6.6,0.2,62072,408,84005,660,29.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,1590257,14005,4.1,0.3,2.8,0.2,6.4,0.3,6.7,0.3,10.4,0.4,17.3,0.5,14.5,0.5,19.8,0.4,8.8,0.3,9.0,0.3,78653,1116,100712,1111,-888888888,-888888888,31.3,-888888888.0,-888888888,-888888888,1166204,12454,1.1,0.2,1.1,0.2,3.7,0.2,5.0,0.3,8.8,0.4,16.8,0.5,16.2,0.6,24.1,0.6,11.2,0.4,11.8,0.4,95233,1010,118490,1361,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,930162,11865,13.9,0.6,10.0,0.5,13.7,0.6,10.5,0.5,13.4,0.6,16.5,0.7,9.3,0.5,8.3,0.4,2.2,0.3,2.1,0.3,36803,755,52171,909,-888888888,-888888888,-888888888,-888888888,26.3,-888888888.0,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),25
0400000US26,3806621,12287,8.4,0.2,6.2,0.2,12.9,0.3,11.5,0.2,15.3,0.3,18.9,0.3,11.2,0.2,10.1,0.2,3.1,0.1,2.4,0.1,45413,306,59772,352,28.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,2508780,17418,5.5,0.2,3.8,0.2,9.1,0.2,10.1,0.3,15.4,0.4,21.1,0.4,14.0,0.4,13.4,0.3,4.3,0.2,3.2,0.1,56101,429,70883,460,-888888888,-888888888,28.3,-888888888.0,-888888888,-888888888,1845094,15583,1.9,0.1,1.7,0.1,6.0,0.2,8.3,0.3,15.3,0.4,23.2,0.4,17.0,0.4,16.9,0.4,5.5,0.2,4.2,0.2,67183,423,82621,600,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1297841,15063,15.4,0.5,11.3,0.4,20.5,0.5,14.5,0.5,15.0,0.4,13.7,0.5,5.2,0.2,3.0,0.2,0.7,0.1,0.7,0.1,26592,427,36335,504,-888888888,-888888888,-888888888,-888888888,26.1,-888888888.0,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),26
0400000US27,2091548,8178,5.9,0.2,5.1,0.2,10.1,0.3,10.1,0.3,13.9,0.3,19.7,0.3,13.8,0.3,13.3,0.3,4.5,0.2,3.6,0.2,55459,457,71345,686,23.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,1353758,11075,3.2,0.2,2.6,0.2,6.8,0.3,8.0,0.3,12.7,0.3,21.2,0.4,16.9,0.4,17.5,0.4,6.0,0.2,4.9,0.2,69625,675,84946,934,-888888888,-888888888,23.1,-888888888.0,-888888888,-888888888,1069000,10516,1.1,0.1,1.3,0.1,4.1,0.3,6.3,0.3,11.6,0.4,21.9,0.5,19.5,0.4,21.0,0.5,7.3,0.3,6.0,0.3,79549,675,95794,1104,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,737790,9674,12.0,0.6,10.4,0.5,16.9,0.6,13.9,0.6,15.8,0.5,16.5,0.6,7.3,0.4,4.9,0.3,1.3,0.2,1.1,0.2,32021,404,43785,805,-888888888,-888888888,-888888888,-888888888,21.4,-888888888.0,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),27
