GEO_ID,S1601_C01_001E,S1601_C01_001M,S1601_C01_002E,S1601_C01_002M,S1601_C01_003E,S1601_C01_003M,S1601_C01_004E,S1601_C01_004M,S1601_C01_005E,S1601_C01_005M,S1601_C01_006E,S1601_C01_006M,S1601_C01_007E,S1601_C01_007M,S1601_C01_008E,S1601_C01_008M,S1601_C01_009E,S1601_C01_009M,S1601_C01_010E,S1601_C01_010M,S1601_C01_011E,S1601_C01_011M,S1601_C01_012E,S1601_C01_012M,S1601_C01_013E,S1601_C01_013M,S1601_C01_014E,S1601_C01_014M,S1601_C01_015E,S1601_C01_015M,S1601_C01_016E,S1601_C01_016M,S1601_C01_017E,S1601_C01_017M,S1601_C01_018E,S1601_C01_018M,S1601_C01_019E,S1601_C01_019M,S1601_C01_020E,S1601_C01_020M,S1601_C01_021E,S1601_C01_021M,S1601_C01_022E,S1601_C01_022M,S1601_C01_023E,S1601_C01_023M,S1601_C01_024E,S1601_C01_024M,S1601_C01_025E,S1601_C01_025M,S1601_C01_026E,S1601_C01_026M,S1601_C02_001E,S1601_C02_001M,S1601_C02_002E,S1601_C02_002M,S1601_C02_003E,S1601_C02_003M,S1601_C02_004E,S1601_C02_004M,S1601_C02_005E,S1601_C02_005M,S1601_C02_006E,S1601_C02_006M,S1601_C02_007E,S1601_C02_007M,S1601_C02_008E,S1601_C02_008M,S1601_C02_009E,S1601_C02_009M,S1601_C02_010E,S1601_C02_010M,S1601_C02_011E,S1601_C02_011M,S1601_C02_012E,S1601_C02_012M,S1601_C02_013E,S1601_C02_013M,S1601_C02_014E,S1601_C02_014M,S1601_C02_015E,S1601_C02_015M,S1601_C02_016E,S1601_C02_016M,S1601_C02_017E,S1601_C02_017M,S1601_C02_018E,S1601_C02_018M,S1601_C02_019E,S1601_C02_019M,S1601_C02_020E,S1601_C02_020M,S1601_C02_021E,S1601_C02_021M,S1601_C02_022E,S1601_C02_022M,S1601_C02_023E,S1601_C02_023M,S1601_C02_024E,S1601_C02_024M,S1601_C02_025E,S1601_C02_025M,S1601_C02_026E,S1601_C02_026M,S1601_C03_001E,S1601_C03_001M,S1601_C03_002E,S1601_C03_002M,S1601_C03_003E,S1601_C03_003M,S1601_C03_004E,S1601_C03_004M,S1601_C03_005E,S1601_C03_005M,S1601_C03_006E,S1601_C03_006M,S1601_C03_007E,S1601_C03_007M,S1601_C03_008E,S1601_C03_008M,S1601_C03_009E,S1601_C03_009M,S1601_C03_010E,S1601_C03_010M,S1601_C03_011E,S1601_C03_011M,S1601_C03_012E,S1601_C03_012M,S1601_C03_013E,S1601_C03_013M,S1601_C03_014E,S1601_C03_014M,S1601_C03_015E,S1601_C03_015M,S1601_C03_016E,S1601_C03_016M,S1601_C03_017E,S1601_C03_017M,S1601_C03_018E,S1601_C03_018M,S1601_C03_019E,S1601_C03_019M,S1601_C03_020E,S1601_C03_020M,S1601_C03_021E,S1601_C03_021M,S1601_C03_022E,S1601_C03_022M,S1601_C03_023E,S1601_C03_023M,S1601_C03_024E,S1601_C03_024M,S1601_C03_025E,S1601_C03_025M,S1601_C03_026E,S1601_C03_026M,NAME,S1601_C01_001MA,S1601_C01_001EA,S1601_C01_002MA,S1601_C01_002EA,S1601_C01_003EA,S1601_C01_003MA,S1601_C01_004MA,S1601_C01_004EA,S1601_C01_005MA,S1601_C01_005EA,S1601_C01_006EA,S1601_C01_006MA,S1601_C01_007EA,S1601_C01_007MA,S1601_C01_008MA,S1601_C01_008EA,S1601_C01_009EA,S1601_C01_009MA,S1601_C01_010EA,S1601_C01_010MA,S1601_C01_011MA,S1601_C01_011EA,S1601_C01_012MA,S1601_C01_012EA,S1601_C01_013EA,S1601_C01_013MA,S1601_C01_014MA,S1601_C01_014EA,S1601_C01_015EA,S1601_C01_015MA,S1601_C01_016MA,S1601_C01_016EA,S1601_C01_017EA,S1601_C01_017MA,S1601_C01_018EA,S1601_C01_018MA,S1601_C01_019EA,S1601_C01_019MA,S1601_C01_020EA,S1601_C01_020MA,S1601_C01_021EA,S1601_C01_021MA,S1601_C01_022MA,S1601_C01_022EA,S1601_C01_023MA,S1601_C01_023EA,S1601_C01_024EA,S1601_C01_024MA,S1601_C01_025MA,S1601_C01_025EA,S1601_C01_026MA,S1601_C01_026EA,S1601_C02_001EA,S1601_C02_001MA,S1601_C02_002EA,S1601_C02_002MA,S1601_C02_003MA,S1601_C02_003EA,S1601_C02_004MA,S1601_C02_004EA,S1601_C02_005EA,S1601_C02_005MA,S1601_C02_006MA,S1601_C02_006EA,S1601_C02_007EA,S1601_C02_007MA,S1601_C02_008MA,S1601_C02_008EA,S1601_C02_009MA,S1601_C02_009EA,S1601_C02_010EA,S1601_C02_010MA,S1601_C02_011MA,S1601_C02_011EA,S1601_C02_012MA,S1601_C02_012EA,S1601_C02_013EA,S1601_C02_013MA,S1601_C02_014MA,S1601_C02_014EA,S1601_C02_015MA,S1601_C02_015EA,S1601_C02_016EA,S1601_C02_016MA,S1601_C02_017MA,S1601_C02_017EA,S1601_C02_018MA,S1601_C02_018EA,S1601_C02_019EA,S1601_C02_019MA,S1601_C02_020EA,S1601_C02_020MA,S1601_C02_021EA,S1601_C02_021MA,S1601_C02_022EA,S1601_C02_022MA,S1601_C02_023EA,S1601_C02_023MA,S1601_C02_024EA,S1601_C02_024MA,S1601_C02_025MA,S1601_C02_025EA,S1601_C02_026MA,S1601_C02_026EA,S1601_C03_001EA,S1601_C03_001MA,S1601_C03_002MA,S1601_C03_002EA,S1601_C03_003MA,S1601_C03_003EA,S1601_C03_004MA,S1601_C03_004EA,S1601_C03_005EA,S1601_C03_005MA,S1601_C03_006MA,S1601_C03_006EA,S1601_C03_007MA,S1601_C03_007EA,S1601_C03_008EA,S1601_C03_008MA,S1601_C03_009MA,S1601_C03_009EA,S1601_C03_010EA,S1601_C03_010MA,S1601_C03_011MA,S1601_C03_011EA,S1601_C03_012EA,S1601_C03_012MA,S1601_C03_013MA,S1601_C03_013EA,S1601_C03_014EA,S1601_C03_014MA,S1601_C03_015MA,S1601_C03_015EA,S1601_C03_016EA,S1601_C03_016MA,S1601_C03_017MA,S1601_C03_017EA,S1601_C03_018EA,S1601_C03_018MA,S1601_C03_019EA,S1601_C03_019MA,S1601_C03_020MA,S1601_C03_020EA,S1601_C03_021EA,S1601_C03_021MA,S1601_C03_022MA,S1601_C03_022EA,S1601_C03_023EA,S1601_C03_023MA,S1601_C03_024EA,S1601_C03_024MA,S1601_C03_025MA,S1601_C03_025EA,S1601_C03_026EA,S1601_C03_026MA,state
0400000US13,9030273,3859,86.9,0.2,13.1,0.2,7.8,0.1,2.5,0.1,2.1,0.1,0.7,0.1,702834,10197,178390,4882,506840,8035,17604,2065,225916,10372,35626,3424,169108,8623,21182,2049,187957,8579,31819,2973,141037,6089,15101,1852,65292,7268,10215,2330,52605,5627,2472,1014,4.2,-888888888.0,3.7,-888888888.0,4.5,-888888888.0,94.2,0.1,-888888888,-888888888,55.8,0.9,49.5,1.2,74.3,1.8,49.5,2.2,77.9,5.0,49.5,1.2,76.8,2.3,40.0,1.4,46.4,6.8,74.3,1.8,88.8,3.1,73.4,2.0,56.5,6.2,49.5,2.2,71.4,4.4,47.5,2.6,21.9,5.8,77.9,5.0,84.0,7.5,78.2,5.0,47.7,17.5,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,5.8,0.1,-888888888,-888888888,44.2,0.9,50.5,1.2,25.7,1.8,50.5,2.2,22.1,5.0,50.5,1.2,23.2,2.3,60.0,1.4,53.6,6.8,25.7,1.8,11.2,3.1,26.6,2.0,43.5,6.2,50.5,2.2,28.6,4.4,52.5,2.6,78.1,5.8,22.1,5.0,16.0,7.5,21.8,5.0,52.3,17.5,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),13
0400000US15,1276928,794,74.1,1.2,25.9,1.2,2.0,0.3,1.8,0.2,21.9,1.1,0.2,0.1,26129,3698,3630,1311,20450,2777,2049,625,22625,2982,1806,784,17313,2507,3506,804,279800,13482,32178,3804,193029,9403,54593,3279,2039,985,0,275,1718,950,321,298,3.6,-888888888.0,4.3,-888888888.0,5.1,-888888888.0,88.2,0.9,-888888888,-888888888,54.5,2.4,78.2,4.9,73.7,5.8,50.5,2.6,82.4,14.4,78.2,4.9,92.5,7.3,75.4,6.1,80.4,17.4,73.7,5.8,52.7,25.1,77.7,5.9,64.7,12.4,50.5,2.6,71.1,6.1,51.1,2.7,36.4,4.1,82.4,14.4,-666666666.0,-222222222.0,92.3,9.2,29.3,40.3,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,11.8,0.9,-888888888,-888888888,45.5,2.4,21.8,4.9,26.3,5.8,49.5,2.6,17.6,14.4,21.8,4.9,7.5,7.3,24.6,6.1,19.6,17.4,26.3,5.8,47.3,25.1,22.3,5.9,35.3,12.4,49.5,2.6,28.9,6.1,48.9,2.7,63.6,4.1,17.6,14.4,-666666666.0,-222222222.0,7.7,9.2,70.7,40.3,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,(X),(X),(X),(X),(X),(X),15
0400000US16,1450742,1276,89.5,0.4,10.5,0.4,7.9,0.4,1.5,0.3,0.8,0.1,0.3,0.1,115071,5315,31868,2481,77366,3462,5837,1089,21723,3890,4037,1242,14705,2875,2981,800,11456,1826,2604,690,7744,1504,1108,519,4189,1036,615,375,2782,919,792,466,3.7,-888888888.0,2.9,-888888888.0,3.9,-888888888.0,96.3,0.3,-888888888,-888888888,64.7,2.3,62.2,2.6,74.3,7.1,70.9,7.9,68.1,11.1,62.2,2.6,83.6,3.9,54.6,3.1,45.9,10.5,74.3,7.1,73.9,14.7,73.9,7.9,76.9,12.2,70.9,7.9,90.2,9.5,70.1,9.1,30.9,23.1,68.1,11.1,67.2,29.1,69.0,13.8,65.8,30.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3.7,0.3,-888888888,-888888888,35.3,2.3,37.8,2.6,25.7,7.1,29.1,7.9,31.9,11.1,37.8,2.6,16.4,3.9,45.4,3.1,54.1,10.5,25.7,7.1,26.1,14.7,26.1,7.9,23.1,12.2,29.1,7.9,9.8,9.5,29.9,9.1,69.1,23.1,31.9,11.1,32.8,29.1,31.0,13.8,34.2,30.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),16
0400000US17,12010235,1928,78.0,0.2,22.0,0.2,13.0,0.1,5.6,0.2,2.6,0.1,0.8,0.1,1560521,14496,394891,7607,1085656,10014,79974,2350,668241,19147,91911,6283,472808,14916,103522,5420,315670,8395,39686,3296,238631,6575,37353,1992,99713,7874,17045,2835,74326,6331,8342,1786,3.1,-888888888.0,2.6,-888888888.0,3.4,-888888888.0,90.4,0.2,-888888888,-888888888,56.2,0.7,53.3,0.9,61.7,1.0,55.9,1.9,66.5,3.4,53.3,0.9,75.5,1.8,46.9,1.0,30.2,2.6,61.7,1.0,85.3,1.9,60.1,1.3,48.3,2.5,55.9,1.9,75.5,4.7,56.1,2.2,34.2,4.5,66.5,3.4,77.9,6.8,66.3,3.8,44.9,10.6,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,9.6,0.2,-888888888,-888888888,43.8,0.7,46.7,0.9,38.3,1.0,44.1,1.9,33.5,3.4,46.7,0.9,24.5,1.8,53.1,1.0,69.8,2.6,38.3,1.0,14.7,1.9,39.9,1.3,51.7,2.5,44.1,1.9,24.5,4.7,43.9,2.2,65.8,4.5,33.5,3.4,22.1,6.8,33.7,3.8,55.1,10.6,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),17
0400000US18,6057306,2657,92.0,0.2,8.0,0.2,4.4,0.1,2.3,0.2,1.0,0.1,0.4,0.1,267486,7070,71311,3690,185051,4990,11124,1240,138030,9527,31583,3410,89542,6520,16905,2060,59282,4740,9685,1441,46873,3744,2724,719,22408,4056,3494,1496,17027,2829,1887,659,3.5,-888888888.0,4.1,-888888888.0,5.2,-888888888.0,96.8,0.1,-888888888,-888888888,60.7,1.4,56.1,2.1,71.7,2.5,49.4,4.1,77.9,4.3,56.1,2.1,73.0,3.7,49.5,2.2,58.6,6.4,71.7,2.5,70.9,4.8,72.1,2.9,71.3,5.1,49.4,4.1,56.2,9.8,49.0,4.3,31.7,14.2,77.9,4.3,98.1,3.6,77.4,5.5,44.9,14.8,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3.2,0.1,-888888888,-888888888,39.3,1.4,43.9,2.1,28.3,2.5,50.6,4.1,22.1,4.3,43.9,2.1,27.0,3.7,50.5,2.2,41.4,6.4,28.3,2.5,29.1,4.8,27.9,2.9,28.7,5.1,50.6,4.1,43.8,9.8,51.0,4.3,68.3,14.2,22.1,4.3,1.9,3.6,22.6,5.5,55.1,14.8,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),18
0400000US19,2850218,1644,92.6,0.2,7.4,0.2,4.0,0.1,1.7,0.2,1.2,0.1,0.5,0.1,115252,3878,33991,2351,77389,2833,3872,934,47061,4380,9404,2038,32241,3401,5416,929,35120,2684,6050,1335,26860,1835,2210,570,12997,2500,2223,857,9942,2013,832,456,2.9,-888888888.0,2.9,-888888888.0,5.6,-888888888.0,97.0,0.2,-888888888,-888888888,59.0,1.9,55.7,2.7,72.0,3.8,51.9,4.6,60.9,9.6,55.7,2.7,81.1,4.0,44.4,3.1,59.4,11.9,72.0,3.8,77.4,6.7,68.9,4.9,80.8,7.4,51.9,4.6,83.0,8.7,46.5,4.8,31.4,15.0,60.9,9.6,63.0,20.4,58.9,10.7,78.1,18.7,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3.0,0.2,-888888888,-888888888,41.0,1.9,44.3,2.7,28.0,3.8,48.1,4.6,39.1,9.6,44.3,2.7,18.9,4.0,55.6,3.1,40.6,11.9,28.0,3.8,22.6,6.7,31.1,4.9,19.2,7.4,48.1,4.6,17.0,8.7,53.5,4.8,68.6,15.0,39.1,9.6,37.0,20.4,41.1,10.7,21.9,18.7,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),19
0400000US20,2654069,2092,89.0,0.3,11.0,0.3,7.2,0.3,1.6,0.2,1.7,0.1,0.5,0.1,191156,7604,51817,3945,131617,5120,7722,1151,43250,5046,6744,1549,29203,3580,7303,1253,45243,3584,9419,1992,33261,2744,2563,727,11967,2464,964,553,10539,2163,464,398,2.7,-888888888.0,3.2,-888888888.0,4.4,-888888888.0,95.4,0.2,-888888888,-888888888,58.0,1.9,53.2,2.5,81.3,3.4,51.1,3.9,75.9,8.5,53.2,2.5,76.2,4.5,44.0,2.7,55.7,8.3,81.3,3.4,83.1,7.6,82.0,4.2,76.9,6.3,51.1,3.9,73.1,8.0,47.5,4.1,17.2,12.3,75.9,8.5,88.6,9.6,74.6,8.8,78.7,34.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,4.6,0.2,-888888888,-888888888,42.0,1.9,46.8,2.5,18.7,3.4,48.9,3.9,24.1,8.5,46.8,2.5,23.8,4.5,56.0,2.7,44.3,8.3,18.7,3.4,16.9,7.6,18.0,4.2,23.1,6.3,48.9,3.9,26.9,8.0,52.5,4.1,82.8,12.3,24.1,8.5,11.4,9.6,25.4,8.8,21.3,34.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),20
0400000US21,4066511,2796,95.2,0.2,4.8,0.2,2.5,0.1,1.2,0.2,0.8,0.1,0.3,0.1,100988,5705,25429,3019,71987,3855,3572,992,50782,6111,11539,2673,33903,4412,5340,1050,31777,3507,5575,1265,24015,2794,2187,606,11480,2558,1535,754,9728,2136,217,189,3.3,-888888888.0,3.0,-888888888.0,4.5,-888888888.0,97.9,0.1,-888888888,-888888888,56.5,2.4,52.5,2.9,66.6,4.9,51.0,6.1,62.7,9.2,52.5,2.9,76.9,4.9,43.7,3.3,54.9,14.2,66.6,4.9,77.1,8.3,63.5,5.9,64.0,8.6,51.0,6.1,64.7,12.8,47.5,7.4,54.6,20.9,62.7,9.2,88.7,15.1,58.6,10.1,65.9,50.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2.1,0.1,-888888888,-888888888,43.5,2.4,47.5,2.9,33.4,4.9,49.0,6.1,37.3,9.2,47.5,2.9,23.1,4.9,56.3,3.3,45.1,14.2,33.4,4.9,22.9,8.3,36.5,5.9,36.0,8.6,49.0,6.1,35.3,12.8,52.5,7.4,45.4,20.9,37.3,9.2,11.3,15.1,41.4,10.1,34.1,50.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),21
0400000US22,4230220,2141,91.1,0.2,8.9,0.2,3.5,0.1,4.0,0.2,1.2,0.1,0.2,0.1,147795,5910,25863,2849,111614,4826,10318,1372,169527,7288,13845,2601,96460,5792,59222,3495,50370,3587,7391,1438,38990,2877,3989,929,8985,2319,1263,801,6620,1868,1102,637,3.5,-888888888.0,3.0,-888888888.0,3.8,-888888888.0,97.2,0.2,-888888888,-888888888,68.2,1.7,54.7,3.2,84.8,1.7,51.0,4.2,73.8,9.9,54.7,3.2,79.0,5.5,49.4,3.7,50.3,7.7,84.8,1.7,88.0,5.0,88.1,2.0,78.6,3.0,51.0,4.2,69.5,9.8,49.9,4.7,27.7,12.0,73.8,9.9,94.6,8.3,71.3,12.1,65.2,24.7,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2.8,0.2,-888888888,-888888888,31.8,1.7,45.3,3.2,15.2,1.7,49.0,4.2,26.2,9.9,45.3,3.2,21.0,5.5,50.6,3.7,49.7,7.7,15.2,1.7,12.0,5.0,11.9,2.0,21.4,3.0,49.0,4.2,30.5,9.8,50.1,4.7,72.3,12.0,26.2,9.9,5.4,8.3,28.7,12.1,34.8,24.7,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),22
0400000US23,1258997,1059,93.3,0.4,6.7,0.4,0.8,0.1,4.6,0.3,0.7,0.1,0.6,0.1,9678,1751,2586,877,6180,1438,912,368,58242,3848,3418,767,33598,2930,21226,2066,8590,1789,1250,766,6981,1474,359,246,7542,1245,2466,581,4628,947,448,248,2.8,-888888888.0,2.3,-888888888.0,4.7,-888888888.0,98.3,0.2,-888888888,-888888888,75.1,2.6,78.4,8.1,80.4,2.6,50.1,9.7,59.0,9.4,78.4,8.1,71.7,16.1,79.9,8.4,87.4,15.6,80.4,2.6,79.6,10.2,82.9,3.3,76.5,4.9,50.1,9.7,73.6,16.9,45.8,11.0,52.4,33.9,59.0,9.4,45.8,12.8,62.7,11.3,92.4,10.2,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1.7,0.2,-888888888,-888888888,24.9,2.6,21.6,8.1,19.6,2.6,49.9,9.7,41.0,9.4,21.6,8.1,28.3,16.1,20.1,8.4,12.6,15.6,19.6,2.6,20.4,10.2,17.1,3.3,23.5,4.9,49.9,9.7,26.4,16.9,54.2,11.0,47.6,33.9,41.0,9.4,54.2,12.8,37.3,11.3,7.6,10.2,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),23
0400000US24,5421054,1691,83.5,0.3,16.5,0.3,6.6,0.2,4.5,0.2,3.7,0.1,1.8,0.2,355323,9911,74095,4754,265846,6922,15382,1390,246201,12187,38697,4405,174328,8735,33176,2439,199332,7530,29104,2623,148122,5801,22106,1580,95150,8919,14804,3477,74530,6693,5816,1221,3.3,-888888888.0,3.2,-888888888.0,4.1,-888888888.0,93.7,0.2,-888888888,-888888888,61.7,1.2,53.0,1.8,72.3,2.2,57.4,2.7,75.9,3.5,53.0,1.8,81.7,2.8,45.5,2.0,42.5,5.8,72.3,2.2,80.6,4.3,73.4,2.4,57.0,4.3,57.4,2.7,73.4,6.7,57.4,2.7,37.1,5.6,75.9,3.5,86.3,6.0,75.3,3.7,58.5,13.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,6.3,0.2,-888888888,-888888888,38.3,1.2,47.0,1.8,27.7,2.2,42.6,2.7,24.1,3.5,47.0,1.8,18.3,2.8,54.5,2.0,57.5,5.8,27.7,2.2,19.4,4.3,26.6,2.4,43.0,4.3,42.6,2.7,26.6,6.7,42.6,2.7,62.9,5.6,24.1,3.5,13.7,6.0,24.7,3.7,41.5,13.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),24
