GEO_ID,S2201_C01_001E,S2201_C01_001M,S2201_C01_002E,S2201_C01_002M,S2201_C01_003E,S2201_C01_003M,S2201_C01_004E,S2201_C01_004M,S2201_C01_005E,S2201_C01_005M,S2201_C01_006E,S2201_C01_006M,S2201_C01_007E,S2201_C01_007M,S2201_C01_008E,S2201_C01_008M,S2201_C01_009E,S2201_C01_009M,S2201_C01_010E,S2201_C01_010M,S2201_C01_011E,S2201_C01_011M,S2201_C01_012E,S2201_C01_012M,S2201_C01_013E,S2201_C01_013M,S2201_C01_014E,S2201_C01_014M,S2201_C01_015E,S2201_C01_015M,S2201_C01_016E,S2201_C01_016M,S2201_C01_017E,S2201_C01_017M,S2201_C01_018E,S2201_C01_018M,S2201_C01_019E,S2201_C01_019M,S2201_C01_020E,S2201_C01_020M,S2201_C01_021E,S2201_C01_021M,S2201_C02_001E,S2201_C02_001M,S2201_C02_002E,S2201_C02_002M,S2201_C02_003E,S2201_C02_003M,S2201_C02_004E,S2201_C02_004M,S2201_C02_005E,S2201_C02_005M,S2201_C02_006E,S2201_C02_006M,S2201_C02_007E,S2201_C02_007M,S2201_C02_008E,S2201_C02_008M,S2201_C02_009E,S2201_C02_009M,S2201_C02_010E,S2201_C02_010M,S2201_C02_011E,S2201_C02_011M,S2201_C02_012E,S2201_C02_012M,S2201_C02_013E,S2201_C02_013M,S2201_C02_014E,S2201_C02_014M,S2201_C02_015E,S2201_C02_015M,S2201_C02_016E,S2201_C02_016M,S2201_C02_017E,S2201_C02_017M,S2201_C02_018E,S2201_C02_018M,S2201_C02_019E,S2201_C02_019M,S2201_C02_020E,S2201_C02_020M,S2201_C02_021E,S2201_C02_021M,S2201_C03_001E,S2201_C03_001M,S2201_C03_002E,S2201_C03_002M,S2201_C03_003E,S2201_C03_003M,S2201_C03_004E,S2201_C03_004M,S2201_C03_005E,S2201_C03_005M,S2201_C03_006E,S2201_C03_006M,S2201_C03_007E,S2201_C03_007M,S2201_C03_008E,S2201_C03_008M,S2201_C03_009E,S2201_C03_009M,S2201_C03_010E,S2201_C03_010M,S2201_C03_011E,S2201_C03_011M,S2201_C03_012E,S2201_C03_012M,S2201_C03_013E,S2201_C03_013M,S2201_C03_014E,S2201_C03_014M,S2201_C03_015E,S2201_C03_015M,S2201_C03_016E,S2201_C03_016M,S2201_C03_017E,S2201_C03_017M,S2201_C03_018E,S2201_C03_018M,S2201_C03_019E,S2201_C03_019M,S2201_C03_020E,S2201_C03_020M,S2201_C03_021E,S2201_C03_021M,NAME,S2201_C01_001EA,S2201_C01_001MA,S2201_C01_002MA,S2201_C01_002EA,S2201_C01_003MA,S2201_C01_003EA,S2201_C01_004MA,S2201_C01_004EA,S2201_C01_005MA,S2201_C01_005EA,S2201_C01_006MA,S2201_C01_006EA,S2201_C01_007MA,S2201_C01_007EA,S2201_C01_008EA,S2201_C01_008MA,S2201_C01_009MA,S2201_C01_009EA,S2201_C01_010EA,S2201_C01_010MA,S2201_C01_011MA,S2201_C01_011EA,S2201_C01_012EA,S2201_C01_012MA,S2201_C01_013EA,S2201_C01_013MA,S2201_C01_014MA,S2201_C01_014EA,S2201_C01_015EA,S2201_C01_015MA,S2201_C01_016MA,S2201_C01_016EA,S2201_C01_017EA,S2201_C01_017MA,S2201_C01_018MA,S2201_C01_018EA,S2201_C01_019EA,S2201_C01_019MA,S2201_C01_020EA,S2201_C01_020MA,S2201_C01_021EA,S2201_C01_021MA,S2201_C02_001MA,S2201_C02_001EA,S2201_C02_002MA,S2201_C02_002EA,S2201_C02_003MA,S2201_C02_003EA,S2201_C02_004MA,S2201_C02_004EA,S2201_C02_005MA,S2201_C02_005EA,S2201_C02_006MA,S2201_C02_006EA,S2201_C02_007EA,S2201_C02_007MA,S2201_C02_008MA,S2201_C02_008EA,S2201_C02_009MA,S2201_C02_009EA,S2201_C02_010EA,S2201_C02_010MA,S2201_C02_011EA,S2201_C02_011MA,S2201_C02_012EA,S2201_C02_012MA,S2201_C02_013EA,S2201_C02_013MA,S2201_C02_014EA,S2201_C02_014MA,S2201_C02_015MA,S2201_C02_015EA,S2201_C02_016EA,S2201_C02_016MA,S2201_C02_017MA,S2201_C02_017EA,S2201_C02_018EA,S2201_C02_018MA,S2201_C02_019MA,S2201_C02_019EA,S2201_C02_020MA,S2201_C02_020EA,S2201_C02_021EA,S2201_C02_021MA,S2201_C03_001MA,S2201_C03_001EA,S2201_C03_002MA,S2201_C03_002EA,S2201_C03_003MA,S2201_C03_003EA,S2201_C03_004EA,S2201_C03_004MA,S2201_C03_005MA,S2201_C03_005EA,S2201_C03_006EA,S2201_C03_006MA,S2201_C03_007MA,S2201_C03_007EA,S2201_C03_008MA,S2201_C03_008EA,S2201_C03_009EA,S2201_C03_009MA,S2201_C03_010MA,S2201_C03_010EA,S2201_C03_011EA,S2201_C03_011MA,S2201_C03_012MA,S2201_C03_012EA,S2201_C03_013EA,S2201_C03_013MA,S2201_C03_014EA,S2201_C03_014MA,S2201_C03_015EA,S2201_C03_015MA,S2201_C03_016MA,S2201_C03_016EA,S2201_C03_017EA,S2201_C03_017MA,S2201_C03_018EA,S2201_C03_018MA,S2201_C03_019EA,S2201_C03_019MA,S2201_C03_020EA,S2201_C03_020MA,S2201_C03_021MA,S2201_C03_021EA,state
0400000US28,1079999,8323,34.8,0.4,35.3,0.7,20.8,0.8,32.1,0.8,-999999999.0,-999999999.0,63.5,0.4,34.1,0.4,0.4,0.1,0.8,0.1,-999999999.0,-999999999.0,0.5,0.1,0.6,0.1,1.6,0.2,62.6,0.5,36851,635,746115,9375,17.8,0.6,37.0,1.0,45.1,1.0,1.0,-888888888.0,177433,6880,23.6,1.4,60.9,2.0,59.9,2.1,48.4,2.0,-999999999.0,-999999999.0,33.9,1.9,63.9,1.9,0.4,0.2,0.3,0.3,-999999999.0,-999999999.0,0.6,0.3,1.0,0.4,1.3,0.4,33.4,1.9,15688,798,137423,5880,28.2,2.1,48.0,2.2,23.8,1.8,-888888888,-888888888,902566,9571,37.0,0.5,30.2,0.8,13.1,0.6,28.9,0.8,-999999999.0,-999999999.0,69.3,0.5,28.2,0.5,0.4,0.1,0.9,0.1,-999999999.0,-999999999.0,0.5,0.1,0.6,0.1,1.6,0.2,68.4,0.5,42366,700,608692,9298,15.5,0.6,34.5,1.1,50.0,1.1,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2350628,10288,34.0,0.3,31.0,0.5,14.6,0.3,26.8,0.4,98.6,0.1,85.2,0.3,11.0,0.3,0.4,0.1,1.2,0.1,0.1,0.1,0.7,0.1,1.4,0.1,2.5,0.1,83.6,0.3,44301,507,1524078,14162,15.0,0.3,32.0,0.6,53.0,0.6,1.3,-888888888.0,313472,8367,21.8,1.2,53.5,1.7,53.2,1.4,47.6,1.4,97.5,0.4,69.0,1.3,25.9,1.2,0.7,0.3,0.6,0.2,0.0,0.1,1.2,0.4,2.5,0.4,3.4,0.5,67.1,1.4,17277,577,214167,7434,20.4,1.4,51.1,1.8,28.6,1.5,-888888888,-888888888,2037156,11877,35.9,0.3,27.5,0.5,8.7,0.3,23.6,0.5,98.8,0.1,87.7,0.3,8.7,0.3,0.4,0.1,1.3,0.1,0.1,0.1,0.6,0.1,1.2,0.1,2.3,0.1,86.2,0.3,50046,507,1309911,12919,14.1,0.4,28.9,0.6,57.0,0.6,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
0400000US30,402747,4175,36.2,0.7,28.3,1.1,13.1,0.9,25.6,0.9,-999999999.0,-999999999.0,92.9,0.5,0.3,0.1,4.4,0.4,0.5,0.2,-999999999.0,-999999999.0,0.3,0.1,1.5,0.3,1.9,0.3,91.5,0.5,42666,1130,255199,5113,14.7,0.8,30.0,1.3,55.3,1.4,1.2,-888888888.0,37192,2610,20.5,2.9,52.3,4.0,52.9,4.2,48.5,4.4,-999999999.0,-999999999.0,81.3,3.4,0.9,0.7,13.5,2.7,0.7,1.0,-999999999.0,-999999999.0,0.5,0.7,3.1,1.6,2.3,1.2,79.8,3.6,16171,1638,23541,2181,20.2,4.2,49.7,4.3,30.1,4.8,-888888888,-888888888,365555,4292,37.8,0.8,25.8,1.1,9.1,0.8,23.3,0.9,-999999999.0,-999999999.0,94.1,0.5,0.2,0.1,3.4,0.5,0.5,0.2,-999999999.0,-999999999.0,0.3,0.2,1.4,0.3,1.8,0.3,92.7,0.6,46591,1225,231658,5032,14.1,0.8,28.0,1.3,57.9,1.4,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,719304,4689,32.4,0.4,31.6,0.7,12.3,0.6,23.0,0.6,-999999999.0,-999999999.0,91.6,0.4,4.0,0.2,0.6,0.1,1.2,0.2,-999999999.0,-999999999.0,1.3,0.2,1.3,0.2,5.8,0.3,87.4,0.4,48408,904,468407,6176,10.6,0.5,26.7,0.9,62.8,0.9,1.1,-888888888.0,65852,3963,19.3,2.1,59.9,3.0,56.1,3.3,45.3,2.9,-999999999.0,-999999999.0,75.3,2.8,14.3,2.1,3.0,1.0,0.5,0.3,-999999999.0,-999999999.0,2.0,0.8,4.9,1.4,14.3,2.2,64.9,3.0,17530,1764,45594,3231,15.4,2.8,52.1,3.9,32.5,3.4,-888888888,-888888888,653452,5636,33.7,0.5,28.8,0.6,7.9,0.5,20.8,0.7,-999999999.0,-999999999.0,93.2,0.4,2.9,0.3,0.4,0.1,1.2,0.2,-999999999.0,-999999999.0,1.2,0.2,0.9,0.2,4.9,0.3,89.7,0.4,52021,538,422813,5664,10.0,0.5,23.9,0.9,66.0,0.9,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,989811,6963,33.8,0.4,33.8,0.7,13.1,0.6,21.8,0.5,97.6,0.3,77.1,0.5,8.1,0.3,0.9,0.1,6.6,0.3,0.5,0.1,4.4,0.4,2.4,0.3,18.6,0.4,63.8,0.5,51001,792,639686,9203,14.1,0.6,37.1,1.0,48.8,1.0,1.0,-888888888.0,97141,5185,24.7,2.5,58.0,2.6,47.3,2.7,39.0,2.8,96.7,1.0,64.5,2.6,18.7,2.4,1.5,0.7,3.6,1.0,1.2,0.7,7.2,1.4,3.3,1.0,30.1,2.6,43.3,2.6,21336,976,70163,4596,20.2,2.5,50.2,2.7,29.5,3.0,-888888888,-888888888,892670,8327,34.8,0.5,31.2,0.8,9.3,0.6,20.0,0.6,97.7,0.3,78.4,0.5,7.0,0.3,0.9,0.1,6.9,0.3,0.5,0.1,4.1,0.4,2.3,0.3,17.3,0.5,66.0,0.5,55072,1151,569523,9193,13.3,0.6,35.4,1.1,51.2,1.1,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,515431,4523,34.5,0.7,30.1,0.9,8.4,0.7,22.9,0.8,-999999999.0,-999999999.0,95.9,0.3,0.7,0.1,0.2,0.1,1.5,0.2,-999999999.0,-999999999.0,0.6,0.2,1.1,0.2,1.9,0.3,94.7,0.4,61042,1147,344057,6102,12.1,0.8,27.8,1.0,60.1,1.2,1.6,-888888888.0,42581,2891,22.0,3.1,47.5,4.2,38.6,4.4,50.8,4.8,-999999999.0,-999999999.0,91.9,1.8,2.9,1.2,0.3,0.3,1.3,0.8,-999999999.0,-999999999.0,1.5,1.1,2.2,1.1,5.7,1.9,88.2,2.4,22403,1787,27680,2740,21.4,4.5,41.9,5.5,36.8,5.5,-888888888,-888888888,472850,5263,35.7,0.7,28.6,0.9,5.7,0.6,20.4,0.8,-999999999.0,-999999999.0,96.3,0.3,0.5,0.1,0.2,0.1,1.5,0.2,-999999999.0,-999999999.0,0.5,0.2,1.0,0.2,1.5,0.3,95.2,0.4,65013,1540,316377,6000,11.3,0.8,26.5,1.1,62.2,1.2,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,3172421,11815,35.9,0.3,34.8,0.3,9.9,0.3,21.0,0.3,98.3,0.1,73.4,0.3,13.1,0.2,0.2,0.1,7.0,0.1,0.0,0.1,4.7,0.2,1.7,0.1,13.9,0.2,65.2,0.3,67681,763,2185732,12750,12.4,0.3,31.9,0.4,55.7,0.5,1.0,-888888888.0,214973,6929,29.7,1.6,54.1,1.9,51.1,2.0,41.8,1.5,96.3,0.7,47.4,1.9,31.6,1.8,0.6,0.2,3.0,0.5,0.0,0.1,13.7,1.2,3.7,0.7,34.4,1.8,30.1,1.6,17489,938,154005,6249,29.4,1.9,43.9,2.1,26.7,2.0,-888888888,-888888888,2957448,13412,36.3,0.3,33.4,0.3,6.9,0.3,19.5,0.3,98.5,0.1,75.3,0.3,11.8,0.2,0.2,0.1,7.2,0.1,0.0,0.1,4.0,0.2,1.5,0.1,12.4,0.3,67.8,0.3,71911,606,2031727,12432,11.1,0.3,31.0,0.5,57.9,0.5,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,765183,5603,36.0,0.6,33.5,0.8,17.8,0.8,26.5,0.7,-999999999.0,-999999999.0,78.1,0.7,2.1,0.2,6.5,0.3,1.1,0.2,-999999999.0,-999999999.0,10.1,0.5,2.0,0.2,39.3,0.6,50.4,0.6,42090,734,501092,8213,16.9,0.7,38.0,1.0,45.1,1.0,1.3,-888888888.0,99329,4414,22.0,2.2,62.7,2.9,57.2,2.5,39.8,2.4,-999999999.0,-999999999.0,70.7,2.4,2.5,0.8,9.3,1.2,0.5,0.3,-999999999.0,-999999999.0,13.9,2.1,3.2,0.9,60.1,2.5,27.0,2.0,17798,1194,75388,4344,20.1,2.5,53.6,3.2,26.3,2.6,-888888888,-888888888,665854,6895,38.1,0.7,29.2,0.9,12.0,0.7,24.5,0.8,-999999999.0,-999999999.0,79.2,0.8,2.0,0.2,6.1,0.3,1.2,0.2,-999999999.0,-999999999.0,9.6,0.6,1.8,0.3,36.2,0.7,53.9,0.7,47295,1168,425704,8064,16.4,0.8,35.2,1.0,48.4,1.2,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,7196427,16507,35.6,0.2,32.1,0.2,14.1,0.2,22.0,0.2,98.2,0.1,70.7,0.2,14.7,0.1,0.3,0.1,6.2,0.1,0.0,0.1,6.2,0.1,1.8,0.1,14.1,0.1,64.3,0.2,54148,376,4632676,21902,14.3,0.2,33.5,0.3,52.2,0.3,1.6,-888888888.0,997131,15544,35.2,0.7,48.0,0.9,50.7,0.8,44.2,0.7,96.8,0.3,47.0,0.7,28.6,0.7,0.6,0.1,5.2,0.3,0.0,0.1,15.3,0.5,3.2,0.3,31.6,0.6,35.2,0.6,16738,299,667695,12767,27.4,0.8,45.4,0.9,27.3,0.9,-888888888,-888888888,6199296,21688,35.6,0.2,29.5,0.2,8.2,0.2,18.4,0.2,98.4,0.1,74.5,0.2,12.5,0.2,0.3,0.1,6.3,0.1,0.0,0.1,4.7,0.1,1.6,0.1,11.3,0.1,69.0,0.2,61731,283,3964981,21795,12.1,0.2,31.5,0.4,56.4,0.3,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
0400000US37,3670859,14413,33.2,0.2,32.9,0.4,16.0,0.3,25.7,0.3,98.7,0.1,72.9,0.2,21.0,0.2,1.0,0.1,1.7,0.1,0.0,0.1,2.0,0.1,1.3,0.1,5.4,0.1,69.9,0.2,43326,370,2441916,18415,16.1,0.4,35.2,0.5,48.8,0.5,1.1,-888888888.0,482298,11011,23.5,1.1,57.2,1.3,56.6,1.1,44.2,1.3,97.9,0.3,47.8,1.2,44.1,1.1,2.1,0.3,0.7,0.2,0.0,0.1,3.1,0.5,2.1,0.3,8.3,0.7,43.3,1.0,15832,442,351612,10108,26.1,1.4,49.3,1.4,24.6,1.3,-888888888,-888888888,3188561,15925,34.7,0.3,29.2,0.4,9.9,0.3,22.9,0.3,98.8,0.1,76.7,0.3,17.5,0.2,0.8,0.1,1.9,0.1,0.0,0.1,1.9,0.1,1.2,0.1,5.0,0.1,74.0,0.3,48725,434,2090304,16289,14.4,0.3,32.8,0.6,52.8,0.6,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),37
0400000US38,280412,3191,31.8,0.7,27.7,0.8,13.0,0.8,20.4,1.1,-999999999.0,-999999999.0,92.8,0.5,1.1,0.3,3.7,0.4,0.9,0.2,-999999999.0,-999999999.0,0.4,0.2,0.9,0.2,1.3,0.3,92.1,0.5,48670,1575,171945,3437,11.3,0.8,24.9,1.4,63.8,1.5,0.8,-888888888.0,22964,1762,22.3,3.4,50.1,4.2,57.0,5.0,39.7,4.6,-999999999.0,-999999999.0,74.2,4.0,3.2,1.7,17.9,3.5,0.6,0.7,-999999999.0,-999999999.0,0.3,0.3,3.9,1.6,3.0,1.4,72.5,4.0,15146,1126,13521,1216,20.8,5.1,47.9,5.9,31.3,5.6,-888888888,-888888888,257448,3673,32.7,0.7,25.7,0.9,9.1,0.7,18.7,1.0,-999999999.0,-999999999.0,94.5,0.6,0.9,0.3,2.5,0.3,0.9,0.3,-999999999.0,-999999999.0,0.4,0.2,0.7,0.2,1.2,0.3,93.8,0.6,52135,1221,158424,3460,10.5,0.8,22.9,1.4,66.6,1.5,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),38
0400000US39,4525066,15956,34.8,0.2,31.3,0.3,14.6,0.2,25.9,0.3,-999999999.0,-999999999.0,84.7,0.2,12.0,0.1,0.2,0.1,1.4,0.1,-999999999.0,-999999999.0,0.6,0.1,1.1,0.1,2.0,0.1,83.4,0.2,45090,294,2960107,17479,16.1,0.3,33.2,0.4,50.7,0.4,1.2,-888888888.0,637612,12202,23.3,0.8,52.2,0.9,57.2,0.9,48.5,1.0,-999999999.0,-999999999.0,67.0,0.8,28.9,0.7,0.3,0.1,0.5,0.1,-999999999.0,-999999999.0,1.0,0.2,2.4,0.3,3.9,0.4,64.7,0.8,15135,397,434029,9073,28.5,1.0,48.3,1.2,23.2,1.0,-888888888,-888888888,3887454,16839,36.7,0.3,27.9,0.3,7.7,0.2,22.2,0.3,-999999999.0,-999999999.0,87.6,0.2,9.3,0.2,0.2,0.1,1.6,0.1,-999999999.0,-999999999.0,0.5,0.1,0.9,0.1,1.7,0.1,86.4,0.2,51175,287,2526078,16213,14.0,0.3,30.6,0.4,55.4,0.5,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),39
0400000US40,1432959,7544,34.0,0.3,32.7,0.5,15.6,0.4,30.6,0.6,94.5,0.2,78.3,0.3,7.0,0.2,6.0,0.2,1.4,0.1,0.1,0.1,1.8,0.1,5.5,0.2,5.7,0.2,75.0,0.3,42072,407,954622,8374,15.6,0.4,34.2,0.6,50.3,0.7,1.5,-888888888.0,195883,5242,22.2,1.4,57.5,1.9,55.0,1.8,49.0,1.7,92.3,0.8,64.8,1.4,14.7,1.2,9.0,0.9,1.0,0.4,0.3,0.3,2.5,0.6,7.7,0.8,8.5,1.0,60.0,1.6,16620,541,143880,5007,22.6,1.8,48.6,2.4,28.8,2.1,-888888888,-888888888,1237076,8540,35.9,0.4,28.8,0.6,9.4,0.4,27.7,0.6,94.9,0.3,80.5,0.4,5.8,0.3,5.5,0.2,1.4,0.1,0.1,0.1,1.7,0.2,5.1,0.3,5.3,0.2,77.4,0.4,47428,587,810742,8464,14.3,0.4,31.6,0.7,54.1,0.7,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),40
0400000US41,1507137,8164,35.4,0.4,30.4,0.5,14.4,0.4,26.6,0.6,97.7,0.2,89.0,0.3,1.7,0.1,1.1,0.1,3.1,0.2,0.3,0.1,2.6,0.2,2.3,0.2,7.4,0.2,84.6,0.3,46560,542,963362,9735,16.7,0.6,33.2,0.8,50.1,0.9,1.2,-888888888.0,269533,8357,23.4,1.2,47.3,1.6,44.6,1.6,45.1,1.6,95.9,0.7,81.9,1.5,3.8,0.6,2.4,0.5,2.5,0.5,0.5,0.2,4.8,0.9,4.1,0.7,12.5,0.9,75.2,1.4,20388,759,172728,6900,21.3,1.5,45.8,2.1,32.8,2.0,-888888888,-888888888,1237604,10059,38.0,0.5,26.7,0.6,7.8,0.4,22.6,0.6,98.1,0.2,90.6,0.3,1.2,0.1,0.8,0.1,3.2,0.2,0.2,0.1,2.1,0.2,1.9,0.2,6.3,0.3,86.6,0.4,53498,740,790634,10103,15.7,0.6,30.5,0.8,53.8,0.9,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),41
