GEO_ID,C17004_001E,C17004_001M,C17004_002E,C17004_002M,C17004_003E,C17004_003M,C17004_004E,C17004_004M,C17004_005E,C17004_005M,C17004_006E,C17004_006M,C17004_007E,C17004_007M,C17004_008E,C17004_008M,C17004_009E,C17004_009M,NAME,C17004_001MA,C17004_001EA,C17004_002MA,C17004_002EA,C17004_003MA,C17004_003EA,C17004_004MA,C17004_004EA,C17004_005EA,C17004_005MA,C17004_006EA,C17004_006MA,C17004_007MA,C17004_007EA,C17004_008MA,C17004_008EA,C17004_009MA,C17004_009EA,state
0400000US24,4521079,4514,411350,13043,32898,3393,131023,6865,247429,10446,4109729,14129,2078599,17012,941130,15128,1090000,13971,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5151426,3718,551231,16020,23200,2943,185498,7292,342533,11641,4600195,16114,2147449,16076,1233476,14095,1219270,11627,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7678880,5049,1192791,17636,85031,4789,414530,9679,693230,14011,6486089,17665,2592279,18331,1649328,16754,2244482,17777,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4104706,3797,447739,11877,32524,2433,191261,7794,223954,7532,3656967,13140,1763857,13069,1017241,11719,875869,8658,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2225955,3367,435634,14262,37167,3323,117208,6158,281259,10260,1790321,14815,813602,11989,347849,9547,628870,10365,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4605768,4976,641889,12948,56038,4261,234088,8468,351763,10165,3963879,13579,1846011,15995,926560,12169,1191308,12834,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,781025,1873,105194,6433,10477,1806,46980,4181,47737,3529,675831,6690,296738,7014,191954,5852,187139,5767,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1385656,2293,160469,6185,19033,2407,70445,4328,70991,3913,1225187,6659,649109,8536,301706,7150,274372,6092,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2104992,3205,298362,13927,26831,3860,94339,7558,177192,10531,1806630,14154,813063,15421,422182,11772,571385,12090,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1038325,1722,82457,5626,4273,1176,32169,3025,46015,3679,955868,5682,462501,7795,245343,7542,248024,5867,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6866785,4523,628831,16144,49150,3410,165117,8268,414564,12299,6237954,16294,2889531,20376,1458116,18201,1890307,16418,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1584776,2651,296174,11075,30387,3423,94503,6999,171284,7196,1288602,11327,572586,9835,290489,8752,425527,7990,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15252902,7097,2178285,30313,179638,8427,593539,11429,1405108,25687,13074617,30786,6116917,29396,2942091,27634,4015609,24974,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7387804,7183,1154528,23662,100429,6336,398205,11990,655894,18022,6233276,23437,2838149,25201,1401877,26878,1993250,21245,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,528990,1496,61105,3879,5536,1083,28115,2902,27454,2534,467885,4293,251669,5036,120691,4929,95525,3241,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8894502,5648,1264089,21006,100159,5108,434105,13005,729825,14385,7630413,22331,3450974,22519,1804063,21412,2375376,21206,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2858122,3047,437655,11797,45443,3828,144159,6536,248053,8408,2420467,11991,1166113,12431,512941,10707,741413,9471,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3048245,3788,481377,14705,34767,3507,199585,8603,247025,10052,2566868,14843,1032647,13753,708281,11580,825940,11535,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9944740,5676,1217012,22228,73233,4025,379047,11909,764732,16653,8727728,22969,3943252,20450,2080245,22992,2704231,14729,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,819982,1755,106970,6259,6858,1564,33109,3531,67003,4735,713012,6337,333981,6306,180617,5495,198414,5736,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3586573,4783,586642,16029,49048,3689,182969,8324,354625,12337,2999931,16379,1333954,14340,643739,13410,1022238,16436,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,619740,1451,78052,4417,8355,1348,32279,3318,37418,3094,541688,4341,294000,6429,128280,5522,119408,4799,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4944693,5836,792097,19300,65247,5273,243323,9838,483527,12907,4152596,20167,1895198,19931,911027,14029,1346371,16374,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18929714,11395,2962988,40106,380203,12022,965403,21206,1617382,30147,15966726,42384,8005651,40225,3359796,34170,4601279,33769,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1983245,3549,247733,12235,24208,3063,116039,7011,107486,6859,1735512,12888,787411,11266,478700,10352,469401,8044,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,493893,1332,52949,3247,4150,817,23219,2207,25580,2398,440944,3415,208575,4463,125976,3933,106393,3334,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6228715,5448,654230,16777,54737,4067,235082,8239,364411,11956,5574485,17086,2810850,19932,1198708,16958,1564927,17636,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5323251,4684,677144,16526,43292,3996,250749,10238,383103,11032,4646107,16609,2049436,14033,1206292,15654,1390379,14636,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1468354,2818,248402,10010,19675,2468,68235,4940,160492,7603,1219952,10650,515119,8657,239764,6536,465069,7703,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4412229,3433,513573,14423,42135,3694,207984,8092,263454,10132,3898656,14603,1824862,13869,1045995,11568,1027799,11261,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,434654,1600,42900,3869,6821,1296,16795,1858,19284,2576,391754,4353,199690,5162,100580,4553,91484,3742,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2915704,3102,1237390,20454,88133,4911,203879,8438,945378,16517,1678314,19968,676914,13175,244697,7682,756703,13688,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
