GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001EA,B17005_001MA,B17005_002EA,B17005_002MA,B17005_003MA,B17005_003EA,B17005_004MA,B17005_004EA,B17005_005MA,B17005_005EA,B17005_006EA,B17005_006MA,B17005_007EA,B17005_007MA,B17005_008EA,B17005_008MA,B17005_009MA,B17005_009EA,B17005_010MA,B17005_010EA,B17005_011EA,B17005_011MA,B17005_012EA,B17005_012MA,B17005_013EA,B17005_013MA,B17005_014MA,B17005_014EA,B17005_015MA,B17005_015EA,B17005_016MA,B17005_016EA,B17005_017EA,B17005_017MA,B17005_018EA,B17005_018MA,B17005_019EA,B17005_019MA,B17005_020MA,B17005_020EA,B17005_021MA,B17005_021EA,B17005_022MA,B17005_022EA,B17005_023MA,B17005_023EA,state
0400000US24,4503754,4898,411104,13076,168232,7857,84503,5059,51209,4291,33294,3558,83729,5117,242872,8478,109613,5530,69204,4391,40409,4105,133259,6372,4092650,14315,1960506,8820,1512100,9681,1396620,10305,115480,5807,448406,8848,2132144,9354,1457133,12314,1365041,12643,92092,6014,675011,10423,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5146652,3918,551231,16020,218318,7522,101224,5824,61458,4417,39766,4145,117094,5839,332913,10675,130906,6814,92486,5539,38420,2715,202007,7738,4595421,15894,2242611,7808,1729110,10442,1587519,10569,141591,5918,513501,8541,2352810,11052,1596325,11594,1487743,11281,108582,4896,756485,9613,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7675080,5199,1192359,17638,522466,10479,277282,8198,157972,6221,119310,5536,245184,6918,669893,12355,308167,8656,202666,6675,105501,5755,361726,9782,6482721,17719,3180602,11611,2206795,12607,1974608,13313,232187,6894,973807,10135,3302119,12244,2000592,13121,1833803,12762,166789,5811,1301527,12519,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4102880,3888,447739,11877,197861,7524,108375,5023,72162,4169,36213,2649,89486,5085,249878,6589,123664,5211,91161,4401,32503,2717,126214,5101,3655141,13167,1819115,8228,1415813,8729,1323611,10149,92202,4131,403302,6366,1836026,8109,1278168,8662,1216594,8656,61574,3246,557858,8301,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2218326,3644,435576,14257,172959,7766,76623,5626,46065,4027,30558,3428,96336,5296,262617,9378,107644,5427,69931,4205,37713,3385,154973,7318,1782750,14951,871278,8740,606684,8864,564010,8336,42674,3763,264594,6223,911472,10317,531235,9713,494189,9268,37046,3502,380237,8458,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4597431,5184,641870,12950,264974,7577,137292,5714,88695,5096,48597,3531,127682,5751,376896,9118,171145,6629,118213,5540,52932,4048,205751,6935,3955561,13643,1943018,7925,1417358,10216,1311835,10821,105523,5345,525660,8863,2012543,9898,1278750,10238,1203452,10317,75298,4896,733793,9989,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,778647,2008,105194,6433,48978,3520,27314,2645,19050,2193,8264,1571,21664,2201,56216,4289,26362,3032,21101,2923,5261,1087,29854,3212,673453,6702,335623,3730,246302,4711,229503,5248,16799,2027,89321,3652,337830,4624,218192,5090,207975,4897,10217,1858,119638,3978,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1381479,2563,160430,6169,62632,3400,37212,2825,27975,2534,9237,1289,25420,2353,97798,4764,51045,4039,37088,3325,13957,1925,46753,3494,1221049,6771,612891,4122,485482,4388,463412,4832,22070,2441,127409,4151,608158,4873,421818,6410,406150,6027,15668,1661,186340,5281,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2095516,3935,298166,13937,134854,7944,73603,6284,46756,4992,26847,3566,61251,5074,163312,9015,70804,5161,46458,4669,24346,3543,92508,6496,1797350,14105,905525,8454,667347,10190,595840,10441,71507,5376,238178,7272,891825,9925,566754,10255,514974,10591,51780,5386,325071,7332,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1037566,1771,82457,5626,35484,3471,17613,2532,11609,1917,6004,1296,17871,2314,46973,3612,19204,2387,13664,1990,5540,1218,27769,2890,955109,5680,474316,3914,362036,4980,340510,5705,21526,2644,112280,3457,480793,3690,327290,5777,311084,5873,16206,2146,153503,4959,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6860119,4799,628799,16143,257297,9282,123383,6724,74958,4984,48425,4546,133914,5942,371502,9543,147587,7117,88902,4847,58685,4298,223915,7972,6231320,16293,3026423,9380,2315984,10383,2095461,12137,220523,8363,710439,9137,3204897,10248,2057911,13128,1877499,14079,180412,6394,1146986,12017,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1576849,2880,295994,11055,135292,7283,68775,5090,41969,4207,26806,3255,66517,4550,160702,6183,70570,4788,50914,3740,19656,2781,90132,4855,1280855,11448,627896,7671,446116,8209,411728,7827,34388,3125,181780,5369,652959,6340,390167,6751,362438,6658,27729,3172,262792,6345,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15235021,7588,2177800,30321,896595,17759,408833,11473,270436,9586,138397,6299,487762,14487,1281205,18734,464843,10546,320806,8226,144037,5941,816362,17914,13057221,30811,6353104,19012,4696276,19624,4330273,20547,366003,9829,1656828,16092,6704117,19167,4261122,19483,3970854,20127,290268,8170,2442995,18984,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7332039,7814,1152839,23593,478060,12667,254772,9080,164381,7890,90391,5635,223288,9041,674779,16213,309469,11284,205542,10355,103927,6654,365310,12017,6179200,23874,2986899,13585,2175091,15282,1983541,17913,191550,9021,811808,11627,3192301,16670,1983880,19972,1819133,19896,164747,8911,1208421,14535,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,525538,1491,60985,3872,25936,2439,13553,1810,11822,1734,1731,739,12383,1755,35049,2357,16986,1870,14188,1498,2798,890,18063,1791,464553,4259,237157,2655,188835,3202,184367,3113,4468,855,48322,2063,227396,2971,159065,3674,156341,3714,2724,744,68331,2621,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8885305,5903,1263968,20999,524747,11965,275759,8451,163392,7296,112367,4896,248988,8455,739221,13642,334243,9159,222884,7150,111359,5740,404978,9591,7621337,22467,3738286,12306,2726561,15166,2508027,14875,218534,6756,1011725,11247,3883051,14185,2439642,15072,2283003,14743,156639,5862,1443409,15287,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2846513,3342,437186,11800,191235,7259,96466,5345,68416,4096,28050,2708,94769,4632,245951,6610,98301,4927,72679,4317,25622,1949,147650,5505,2409327,12186,1184832,7660,873962,8262,828771,8036,45191,3081,310870,6166,1224495,7072,736049,8505,700166,8413,35883,2354,488446,6615,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3045816,3699,481331,14689,215775,8308,118234,6094,76926,5214,41308,3485,97541,5780,265556,8727,120690,6116,84089,5563,36601,3327,144866,6630,2564485,14891,1267232,8669,902366,9001,810404,8754,91962,5253,364866,7181,1297253,8522,793093,9898,731965,10695,61128,4302,504160,7902,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9939052,5716,1217012,22228,507861,12141,216472,8340,133418,6523,83054,5661,291389,9752,709151,13870,267875,7958,181414,6390,86461,5126,441276,10906,8722040,22903,4254945,13733,3109460,15920,2862056,16026,247404,7178,1145485,11247,4467095,14457,2797752,16761,2620023,15704,177729,7495,1669343,12785,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,818114,2061,106874,6247,41688,3344,19925,2189,12331,1783,7594,1486,21763,2429,65186,4497,27154,2851,17631,2211,9523,1909,38032,3461,711240,6419,347747,3750,264531,4514,241601,4523,22930,2316,83216,3561,363493,4910,246146,5600,229624,5699,16522,1980,117347,4053,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3569762,5218,586019,16049,239986,9285,121046,7007,72058,5667,48988,4357,118940,6495,346033,9972,152313,7316,98195,5339,54118,5176,193720,7907,2983743,16548,1451499,10433,1022209,11386,935098,11621,87111,6203,429290,9555,1532244,10332,921173,11360,848687,11718,72486,4245,611071,12332,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,616558,1843,78052,4417,33402,2425,16641,2025,12062,1586,4579,1104,16761,1921,44650,3134,22393,2419,17940,2264,4453,1158,22257,2383,538506,4162,270345,2906,210300,3867,202387,3895,7913,1591,60045,2636,268161,3405,184928,4279,178577,4165,6351,1238,83233,3877,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4929605,6539,791592,19399,330269,10786,163387,7160,104618,5813,58769,4343,166882,6772,461323,12664,183694,8384,121903,6467,61791,4391,277629,9780,4138013,20048,2020511,11725,1444589,12970,1330465,12946,114124,5783,575922,9455,2117502,13356,1300200,14621,1210261,14931,89939,5081,817302,13536,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18863183,12173,2961481,40150,1241403,23337,695454,16372,518756,15694,176698,8572,545949,16141,1720078,23680,697389,16935,519514,14384,177875,8752,1022689,20725,15901702,43046,7903623,25649,6082009,30680,5687724,31182,394285,13824,1821614,18756,7998079,26086,5003031,27082,4696905,28506,306126,10303,2995048,27473,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1978356,3826,247388,12220,109807,6705,73456,5576,53061,4601,20395,2669,36351,3523,137581,6887,67261,5257,53494,4530,13767,2067,70320,5283,1730968,13053,870300,7557,689916,8578,646824,8526,43092,3850,180384,5270,860668,7713,532032,8013,501515,7382,30517,3358,328636,6547,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,493197,1383,52949,3247,23455,1916,11671,1484,8328,1277,3343,775,11784,1443,29494,2327,13458,1556,10706,1460,2752,762,16036,1815,440248,3421,216852,2118,163885,2766,155486,2917,8399,1101,52967,2371,223396,2676,154208,3196,147272,3358,6936,1066,69188,2626,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6158248,7553,653770,16776,264495,9611,130954,5953,85273,4897,45681,4468,133541,6247,389275,12135,164785,6795,117360,6372,47425,3459,224490,8482,5504478,17724,2666767,11603,2022826,12919,1901779,13667,121047,6838,643941,11123,2837711,12105,1828244,15314,1731168,15114,97076,5079,1009467,12763,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5285877,5725,676904,16506,299375,10997,154660,8094,99730,6045,54930,5158,144715,6820,377529,9482,156859,6848,106781,5306,50078,4614,220670,7860,4608973,16855,2291736,12177,1697654,12215,1554296,10606,143358,6768,594082,9445,2317237,9446,1455053,12198,1345740,12065,109313,5909,862184,9901,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1467877,2801,248402,10010,106456,5837,40399,3730,26788,2872,13611,2086,66057,4078,141946,5747,47566,3169,35357,2951,12209,1781,94380,4491,1219475,10601,604859,6203,390860,6137,361779,6236,29081,2751,213999,5808,614616,6496,336414,7015,320105,7046,16309,2284,278202,5517,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4408952,3494,513564,14424,217368,8501,115793,5871,76528,5005,39265,3601,101575,6075,296196,9149,144136,7111,105548,5623,38588,3302,152060,6406,3895388,14454,1944166,9434,1469010,9790,1365539,9859,103471,4770,475156,7242,1951222,9082,1314362,11069,1247299,11240,67063,4232,636860,8916,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
