GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002MA,C14003_002EA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006MA,C14003_006EA,C14003_007MA,C14003_007EA,C14003_008EA,C14003_008MA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011MA,C14003_011EA,C14003_012MA,C14003_012EA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017MA,C14003_017EA,C14003_018MA,C14003_018EA,C14003_019EA,C14003_019MA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022MA,C14003_022EA,C14003_023MA,C14003_023EA,C14003_024MA,C14003_024EA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028MA,C14003_028EA,state
0400000US46,790983,1999,194265,4324,6886,1092,46657,2679,50275,2550,30802,894,18275,1662,23457,2107,10150,1688,7763,1265,24757,2916,2915,801,6313,1556,3538,1007,1606,455,1910,716,3927,958,2120,717,2428,730,571961,3743,15648,1992,2832,792,539,226,739,286,5704,1095,31372,2215,92142,2488,422985,1923,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6174799,6530,1327547,14674,38401,3514,340269,7197,374569,7417,217552,3732,95231,4438,129706,6772,73029,5740,58790,4309,267107,10679,29061,2768,43609,4110,49337,4973,29946,2650,29514,2293,36276,3464,25813,3065,23551,2757,4580145,11445,103772,5140,19394,2665,8072,2090,7918,2224,51760,4320,276020,7903,733121,7439,3380088,7523,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24543360,13557,6523600,30417,207133,7270,1738631,20354,1763557,18048,1018589,8131,493386,10477,632412,12932,398790,11871,271102,8830,796455,21468,134764,6299,156287,8530,109973,7102,61963,3840,57573,3391,104878,6866,85914,5400,85103,5024,17223305,34735,480129,12303,86245,6095,28123,3404,40967,4190,217739,8333,1136620,15319,3186695,16547,12046787,14170,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666272,4088,795301,9060,21235,2262,218671,6183,221623,6269,118486,2326,49232,2656,75140,4630,59011,4117,31903,3328,131064,6841,22658,2387,20558,2557,12729,2766,6583,1627,12912,1684,27376,2374,17385,2103,10863,1912,1739907,8727,67455,3907,12434,1878,3698,1092,3999,939,30612,2713,132203,4774,365482,5288,1124024,4034,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,607819,1024,125372,3203,3793,732,27966,1557,34855,1708,21240,895,11261,1106,14297,1674,6562,1309,5398,915,30539,2198,2323,707,3180,778,3162,617,2240,667,5393,875,7609,1078,3425,968,3207,718,451908,3135,6045,903,1534,640,372,283,599,246,4317,756,22981,1719,60377,1452,355683,1792,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7796985,5949,1785167,16330,47727,3508,424872,11053,456396,10813,280730,3531,153741,6200,200162,6648,122859,7304,98680,6006,371083,12898,54884,3328,66166,5114,50108,3733,23445,2520,28621,2969,52562,4513,48324,4423,46973,3591,5640735,14471,106186,4782,24134,3263,9734,2193,9092,1928,58380,4364,331201,8605,931713,10288,4170295,8975,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6570125,5160,1466201,13081,34487,3420,350058,7027,400174,7587,240487,3120,115439,3774,146351,6099,95037,6624,84168,5014,244261,10833,42634,2763,51731,4388,37764,3469,16870,2112,16173,2061,29969,4366,25011,2783,24109,2699,4859663,13107,102313,4844,27936,3254,6285,1301,9590,1998,51937,3458,306501,7371,839624,8625,3515477,7353,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1796185,3114,372392,6919,11403,1619,91859,3856,100122,3589,61067,1804,30820,1765,39176,3150,22360,2683,15585,2266,47812,4500,5495,1186,8523,1531,7655,1752,3467,880,4673,985,8135,1413,4239,1005,5625,1603,1375981,6616,28071,2124,5404,1292,1595,629,2991,695,16880,1962,74651,4057,191306,3430,1055083,4179,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5511248,3869,1255168,12418,41924,3018,291373,6117,321945,6438,203234,3113,113241,3956,140025,4679,78553,4167,64873,4382,251412,8219,22390,2196,57387,3661,51989,3902,19729,1858,17776,2001,32723,2719,23482,2356,25936,2270,4004668,9519,84367,3575,14552,1680,6764,1268,8227,1212,37496,3103,214733,5120,629179,5956,3009350,6121,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,545629,1588,131496,3500,4364,904,31078,2224,36374,2158,19961,1091,12259,1670,12875,1460,7208,1253,7377,1284,14381,2169,2733,683,2751,737,2313,810,1104,406,928,425,858,488,1817,792,1877,709,399752,3232,9396,1103,1701,601,338,217,449,290,4067,1050,26472,2044,70293,2141,287036,2025,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3579292,3943,649180,9920,34679,2503,165493,5674,202092,5810,121788,2918,47587,3492,48915,3449,17369,1911,11257,1643,342632,11260,16615,2433,56418,4088,59203,4042,33413,3050,39520,2924,71151,4206,41278,3399,25034,2926,2587480,8377,38100,2642,5869,1369,4177,1033,11250,1732,31086,2811,148421,4343,412970,4700,1935607,3995,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
