GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001MA,C27018_001EA,C27018_002EA,C27018_002MA,C27018_003EA,C27018_003MA,C27018_004MA,C27018_004EA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008EA,C27018_008MA,C27018_009EA,C27018_009MA,C27018_010MA,C27018_010EA,C27018_011EA,C27018_011MA,C27018_012MA,C27018_012EA,C27018_013EA,C27018_013MA,C27018_014EA,C27018_014MA,C27018_015MA,C27018_015EA,C27018_016EA,C27018_016MA,C27018_017EA,C27018_017MA,C27018_018MA,C27018_018EA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021EA,C27018_021MA,C27018_022EA,C27018_022MA,C27018_023MA,C27018_023EA,C27018_024MA,C27018_024EA,C27018_025MA,C27018_025EA,C27018_026MA,C27018_026EA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029EA,C27018_029MA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032MA,C27018_032EA,C27018_033EA,C27018_033MA,C27018_034EA,C27018_034MA,C27018_035EA,C27018_035MA,C27018_036MA,C27018_036EA,C27018_037MA,C27018_037EA,C27018_038EA,C27018_038MA,C27018_039EA,C27018_039MA,C27018_040EA,C27018_040MA,C27018_041MA,C27018_041EA,state
0400000US31,1785098,2034,362274,11578,120088,6567,86374,6282,33714,3890,203367,6702,53214,3617,150153,5997,38819,2214,38479,2196,340,173,205464,10663,63662,4810,23437,2882,40225,4345,108763,6835,14671,1679,94092,6282,33039,2512,32720,2483,319,261,599646,14235,156686,7338,17544,2341,139142,7058,359747,8247,24472,2544,335275,8012,83213,3187,81953,3179,1260,412,617714,12393,111453,5811,5188,1411,106265,5418,423435,8513,18997,2263,404438,8264,82826,3402,80338,3390,2488,608,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2675060,3969,644816,25280,218803,13244,109076,9404,109727,10988,370913,14130,76961,6011,293952,12713,55100,3780,52656,3553,2444,998,364801,24452,108952,10586,26256,5437,82696,9679,213699,15496,25559,3453,188140,14094,42150,4228,39355,4165,2795,1014,862978,37167,195026,13764,22394,3665,172632,12867,549710,24807,45097,5419,504613,22939,118242,5618,112189,5794,6053,2417,802465,25417,130985,9075,6611,1905,124374,9177,550808,18149,28465,4387,522343,17415,120672,6350,113421,6472,7251,1811,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278359,1183,178711,10305,50359,4146,40203,3938,10156,2032,103243,7292,33757,3243,69486,5663,25109,2568,24716,2551,393,346,113651,9082,28390,4021,15104,2411,13286,3109,64066,5810,11494,1802,52572,5264,21195,2104,20959,2116,236,186,388210,13945,87676,5461,15243,2868,72433,4966,233457,8902,21639,2531,211818,8260,67077,3753,65556,3759,1521,486,597787,13216,109761,5134,5497,1680,104264,4884,424483,9397,13103,1729,411380,9448,63543,3424,60166,3392,3377,845,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8639940,3211,1366445,27586,432647,13673,324492,11845,108155,7277,765482,16620,270609,10449,494873,14639,168316,6041,161746,6302,6570,1343,767852,26149,198143,10941,98875,7033,99268,7976,431793,15242,86708,5254,345085,14127,137916,6554,131903,6372,6013,1286,2261789,34110,532842,14444,106341,8360,426501,13623,1373232,20843,126691,6538,1246541,20238,355715,7603,343228,7575,12487,2137,4243854,34943,856313,14179,34808,4621,821505,13385,2881611,24918,98018,5821,2783593,24522,505930,7993,475130,8385,30800,2914,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2034603,2314,628986,19824,218670,10958,176990,9481,41680,6225,352239,11668,118279,7028,233960,8996,58077,3450,54817,3146,3260,1001,272722,17678,75121,7188,47843,5675,27278,3519,156120,10331,33572,3604,122548,8646,41481,3514,40943,3536,538,286,579035,20315,134314,8906,39156,5544,95158,7195,356632,13384,47715,4823,308917,12618,88089,4700,85221,4821,2868,895,553860,17163,84355,7406,9169,2508,75186,6480,378946,11048,27498,3709,351448,9868,90559,4137,87556,4228,3003,726,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18936163,5168,4348309,50340,1311272,22944,1049608,21474,261664,13166,2524597,31283,1313067,23613,1211530,22933,512440,11444,493276,11019,19164,2619,1930893,40504,485700,16505,249976,11685,235724,11461,1104372,25881,331621,11948,772751,20676,340821,9064,332191,8763,8630,1770,5239853,59946,1127362,22643,277110,13036,850252,19790,3335019,40595,491373,16324,2843646,35269,777472,14360,748219,13688,29253,4126,7417108,56643,1289086,16830,72514,5912,1216572,16628,5195020,41455,264619,9579,4930401,40655,933002,14855,881232,14466,51770,3633,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9350326,5493,2491265,45582,813657,21122,615113,20041,198544,14049,1437142,26851,427428,12290,1009714,24836,240466,7839,236110,7781,4356,1469,1193179,37393,309475,16571,148722,10388,160753,12511,692229,21382,115128,6802,577101,18892,191475,6855,189852,6876,1623,897,2826840,45738,638837,20561,119412,9793,519425,18266,1777104,28940,176025,9325,1601079,27082,410899,9322,406028,9302,4871,1313,2839042,42633,503344,16421,23038,3413,480306,16456,1943880,29626,97549,6354,1846331,29420,391818,10586,382794,10448,9024,1522,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,657021,1023,119335,5957,31376,3067,21068,2526,10308,1913,69226,3463,20156,2579,49070,3067,18733,1645,18535,1634,198,146,71526,6269,20235,3138,7374,1957,12861,2659,38368,3651,5997,1253,32371,3283,12923,1299,12847,1297,76,93,213838,8629,53280,3855,4416,1016,48864,3586,129724,5656,6989,1060,122735,5414,30834,2000,30484,1990,350,176,252322,7894,44128,3207,1242,564,42886,3278,178277,5340,7882,1028,170395,5311,29917,2120,28507,2026,1410,766,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11224874,4207,2644830,38861,869036,20004,671316,17990,197720,11784,1521711,22664,634213,13863,887498,19477,254083,7442,246814,7335,7269,1330,1287711,28928,335415,13915,128217,7663,207198,10989,707837,17807,132205,5331,575632,17540,244459,7188,242259,7116,2200,702,3664586,47349,823918,18659,107703,8178,716215,18105,2225417,31793,197078,8567,2028339,30485,615251,9194,603624,9358,11627,1383,3627747,40720,620811,15821,23767,3672,597044,14713,2541053,30051,84790,4627,2456263,29598,465883,9399,447747,9442,18136,1949,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3667315,2282,957302,19224,314271,10346,236328,9949,77943,5715,546612,11483,149483,5835,397129,9796,96419,3745,94513,3739,1906,588,482944,13961,140963,7649,71351,5209,69612,5762,262301,8716,46391,3223,215910,7779,79680,3626,78353,3573,1327,684,1193001,21850,291479,9839,58900,4839,232579,9120,725272,13597,71271,4848,654001,13924,176250,5372,173409,5232,2841,802,1034068,18701,174050,7592,9899,2154,164151,7500,713628,13110,36395,2783,677233,12512,146390,4800,141941,4952,4449,857,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3791784,3487,960046,25116,279886,11875,209512,10379,70374,6897,597821,15210,188252,8093,409569,12600,82339,5128,80403,5080,1936,759,470701,20758,118330,8572,52600,6529,65730,6939,268829,12901,48674,4285,220155,10946,83542,5237,82703,5226,839,423,1183351,26541,262128,10644,45358,5164,216770,9740,726899,16750,61658,4479,665241,15896,194324,5775,191689,5533,2635,896,1177686,21536,183307,8156,10123,2439,173184,8254,811383,14973,39091,3480,772292,14054,182996,5987,177081,6110,5915,1278,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12322878,3626,2492089,39671,744509,20031,578435,17327,166074,9775,1430081,23074,631391,15733,798690,18001,317499,6229,308356,6266,9143,1400,1351834,31276,335587,14293,156797,8813,178790,10730,712915,17567,154633,6660,558282,14976,303332,7117,299083,7073,4249,1218,3950713,41640,855677,17734,168427,8922,687250,17814,2396379,29294,247285,8211,2149094,27617,698657,9447,686894,8988,11763,1670,4528242,40915,785317,14004,42450,3518,742867,13330,3160763,28983,129985,5194,3030778,29122,582162,10024,559281,9932,22881,2170,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1008073,1471,214974,10860,64123,5019,46952,5255,17171,3369,123670,6546,52326,4325,71344,5373,27181,2136,27076,2146,105,142,96217,7613,23184,3280,10511,2311,12673,2779,50962,4434,11470,1897,39492,3893,22071,2607,21778,2566,293,278,287680,11881,59749,4257,13406,2596,46343,4073,183825,8591,20697,2297,163128,7704,44106,2888,43175,2786,931,409,409202,12557,68428,4354,4130,1453,64298,4204,288073,8652,14013,2213,274060,8278,52701,2786,50752,2721,1949,529,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4521487,3535,1251504,26862,399360,13647,294016,12341,105344,9755,723529,17123,221034,8770,502495,15276,128615,5097,126668,5095,1947,683,596805,23198,154408,12061,70406,7765,84002,8766,349212,14187,64152,5229,285060,11882,93185,5435,92568,5447,617,586,1392829,28913,312128,13363,52404,5222,259724,12982,871781,18857,91943,6005,779838,17862,208920,8161,206977,7991,1943,810,1280349,24040,201917,9478,10185,2194,191732,9057,871973,18563,48739,4363,823234,18685,206459,6781,200093,7160,6366,1821,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,791690,1871,169130,8018,53406,4163,40090,3832,13316,2923,93222,4368,24976,2732,68246,3907,22502,2123,22048,2057,454,322,93270,6730,26451,3085,12083,2112,14368,2455,50564,4460,9381,1504,41183,3749,16255,1721,16167,1736,88,109,279321,10234,76230,4731,9063,1622,67167,4546,165542,6581,11067,1643,154475,6299,37549,2398,37029,2386,520,295,249969,8285,41006,3769,1542,562,39464,3636,171982,5498,9363,1950,162619,5235,36981,2234,36315,2225,666,227,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6231292,3627,1675153,30140,529964,13375,412393,13880,117571,9052,963027,20418,370046,11371,592981,17250,182162,6676,178030,6534,4132,1007,805684,26494,209572,12387,96345,8884,113227,9538,458194,15803,97265,6158,360929,14441,137918,5181,136786,5163,1132,523,1987757,34031,438969,13330,74583,7657,364386,12590,1254684,23083,129065,7647,1125619,20837,294104,7065,290364,6874,3740,956,1762698,31837,291199,11658,12031,2695,279168,11397,1233966,22873,59380,4280,1174586,22225,237533,6775,230858,6753,6675,1370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25004594,9504,6808494,66914,2557341,33499,1885613,31339,671728,26599,3713988,44221,815079,19861,2898909,38846,537165,14095,506718,14233,30447,3469,3138206,53404,950139,24437,435629,15742,514510,20962,1827307,34789,250765,12235,1576542,31432,360760,11027,350496,10802,10264,2219,7166077,82035,1832551,34888,344235,16712,1488316,30447,4491279,52447,359991,14079,4131288,49482,842247,13788,815387,13345,26860,3160,7891817,78722,1531924,33003,77146,6637,1454778,32554,5473484,51086,229371,11376,5244113,48141,886409,15146,844784,14619,41625,4144,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2766455,2451,556453,22115,207460,12209,112586,9265,94874,9424,319508,12215,72536,6014,246972,11280,29485,2504,29105,2495,380,272,369157,20967,144665,11630,32597,5127,112068,10200,191664,10681,20211,3227,171453,9981,32828,2530,31667,2455,1161,428,1016147,28778,348742,12590,26571,3304,322171,12200,568177,17108,33648,3316,534529,17033,99228,4779,96173,4717,3055,974,824698,20588,169100,9432,6197,1576,162903,9337,563047,13523,21119,2517,541928,13489,92551,3917,88558,3879,3993,1110,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,600540,885,109465,5980,28065,2716,25886,2865,2179,678,66493,3810,40324,3260,26169,2371,14907,1349,14764,1330,143,106,64131,4708,16146,2091,10844,1771,5302,1055,35883,3018,15398,1974,20485,2192,12102,1408,12038,1401,64,76,198915,7300,43979,2757,16516,1823,27463,2536,123124,5226,24606,2563,98518,4965,31812,1929,31167,1916,645,304,228029,7426,34446,2758,2826,678,31620,2607,162007,5454,10160,1568,151847,5116,31576,2089,30832,2085,744,262,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7783815,5624,1375397,32606,415227,16482,295568,13080,119659,9419,816669,19082,224232,8704,592437,15166,143501,5599,140451,5664,3050,849,728726,26769,199491,11296,74208,7000,125283,8934,415139,17185,57124,5178,358015,16250,114096,6241,111619,6141,2477,881,2266180,45616,555697,18958,72677,6689,483020,17343,1398964,27152,107845,5663,1291119,27111,311519,8376,301853,8357,9666,1992,3413512,39256,658442,15794,22377,4096,636065,15329,2342065,26654,93077,5018,2248988,25865,413005,8018,392891,8453,20114,2717,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6649699,5178,1374143,27121,419615,13306,319538,12358,100077,8519,823857,18690,262590,10284,561267,15639,130671,5609,127212,5268,3459,1098,676429,22782,194206,10544,107229,7233,86977,8257,386259,14626,69211,4579,317048,13399,95964,5161,94087,5084,1877,702,1999728,38719,476885,16714,106974,8454,369911,14584,1235125,23738,117719,7493,1117406,22443,287718,7821,282690,7747,5028,1316,2599399,30633,456014,13047,20029,2578,435985,12324,1816994,21170,84100,5124,1732894,20772,326391,9228,312863,9477,13528,1836,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1802178,2232,487269,16365,130034,6398,106922,5749,23112,3446,295353,10873,119694,5790,175659,8631,61882,3856,60926,3835,956,434,236617,11539,54313,4923,25157,3357,29156,4034,129646,7610,31446,3978,98200,6323,52658,3213,52266,3232,392,258,580029,15375,112340,7224,26726,4049,85614,5752,357520,10206,51339,3491,306181,9803,110169,4693,109203,4727,966,340,498263,13163,81321,5276,6259,1589,75062,5049,349022,9243,24258,3153,324764,8267,67920,4206,66238,4157,1682,509,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5551072,4264,1101964,22232,346569,10113,280609,10353,65960,5423,633654,15222,296705,10223,336949,11211,121741,4589,119030,4533,2711,663,623083,18374,170394,8326,83421,5996,86973,6471,332433,10346,95843,5320,236590,8307,120256,4815,119135,4716,1121,513,1868077,26221,439688,10120,68106,5319,371582,9624,1137698,17534,121927,6781,1015771,17039,290691,6553,287100,6472,3591,915,1957948,26810,340928,9350,12310,1595,328618,9519,1388217,18316,52633,3705,1335584,17386,228803,6468,222782,6358,6021,1057,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,552295,1206,94957,7302,30525,3368,19968,2930,10557,2442,55997,4601,15018,2178,40979,3715,8435,1158,8384,1157,51,64,65913,6235,19661,3632,7797,2037,11864,2936,33959,3538,4879,1115,29080,3336,12293,1927,12050,1862,243,327,179193,8942,47247,4426,6717,1661,40530,3924,105917,4988,7816,1424,98101,4842,26029,2357,25587,2295,442,353,212232,8996,35009,3782,2312,895,32697,3549,154340,5977,5572,1233,148768,5836,22883,2414,22120,2412,763,412,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3670277,1986,2144051,25198,593231,10045,462759,11951,130472,8675,1236680,16911,862297,15900,374383,12546,314140,6118,307015,6252,7125,1400,546077,18510,108693,7324,29361,3594,79332,6706,337949,12235,109371,6818,228578,10352,99435,5041,97516,5031,1919,643,733860,19796,128401,8008,12595,2272,115806,7843,494239,14458,82656,6354,411583,12038,111220,4674,106660,4579,4560,903,246289,14454,37823,4901,1113,700,36710,4778,174823,10305,13147,1759,161676,9523,33643,2694,31820,2648,1823,555,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
