GEO_ID,B19326_001E,B19326_001M,B19326_002E,B19326_002M,B19326_003E,B19326_003M,B19326_004E,B19326_004M,B19326_005E,B19326_005M,B19326_006E,B19326_006M,B19326_007E,B19326_007M,NAME,B19326_001MA,B19326_001EA,B19326_002MA,B19326_002EA,B19326_003MA,B19326_003EA,B19326_004EA,B19326_004MA,B19326_005EA,B19326_005MA,B19326_006EA,B19326_006MA,B19326_007EA,B19326_007MA,state
0400000US24,33926,469,40981,394,58719,1503,17329,387,28743,563,50230,414,13707,311,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,30463,214,38074,603,61226,403,17081,334,23991,351,47302,493,13244,215,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,23224,160,30345,248,50776,286,16859,226,18601,181,37993,511,11950,92,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,28924,309,35428,318,51279,310,17318,308,22835,324,41073,271,12859,214,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20110,294,25814,585,40894,513,12777,391,16119,294,30530,495,9947,156,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,23815,266,30314,276,45127,648,16129,251,19208,334,35126,456,11422,136,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,22583,517,29191,1189,43655,1913,16350,567,18136,623,32138,859,11877,307,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25945,302,32496,553,44458,1333,15410,453,20285,424,34875,792,11301,247,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,26073,420,30481,629,42671,1548,18061,659,21804,424,36294,731,12405,308,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,30274,453,37287,895,55216,1548,17758,661,23429,586,41953,920,13498,466,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,31846,212,40796,379,61496,421,18822,379,25623,276,49199,836,14127,208,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,22453,437,27232,738,42073,834,14717,628,17990,608,33840,1155,10833,245,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,27254,153,33297,367,51168,239,16138,168,22366,152,43232,550,12219,94,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,23432,263,28862,455,43734,800,14743,265,19435,298,34629,475,11660,117,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,26817,456,34893,960,46747,1111,16592,779,20501,584,33792,1270,11116,361,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,24235,151,31039,220,47314,353,16342,181,19245,188,36641,291,11632,104,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22797,227,28909,505,42484,710,14523,396,18153,272,32055,338,10853,152,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,23635,336,30041,568,47139,651,17070,373,19135,412,36982,593,12223,214,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,25214,146,32052,186,50066,292,16893,200,19881,184,38399,470,11801,85,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27260,686,34780,1338,50793,925,16038,625,21613,757,42347,1149,12758,477,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,22394,233,28422,632,42438,697,15063,376,18071,316,32045,427,11176,169,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,25306,494,31737,622,41542,653,15030,717,20726,455,32101,551,11064,325,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,22141,187,27382,382,42266,376,14640,261,17665,312,34122,530,10878,133,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24686,135,30597,165,45105,353,14066,167,19858,177,36203,270,10628,89,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,24000,369,33108,742,49146,1078,14543,642,16872,341,34052,792,10099,231,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,26681,550,31468,676,45548,1212,17192,751,22582,697,39239,1183,13367,462,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,29915,267,37114,347,55256,779,16203,295,23329,294,41797,373,11961,140,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,28726,354,36491,409,55796,710,18744,471,21888,265,41817,406,12741,232,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20792,264,26682,524,43869,1536,14910,441,16123,305,30632,613,10507,227,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,26053,203,32287,263,47181,361,17491,296,20988,203,36744,359,12488,172,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,27843,1206,37180,1636,53536,2513,18321,1387,21128,814,35698,1010,11231,460,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,11937,159,13434,238,22995,505,8652,160,10530,207,22767,369,7115,109,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
