GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002EA,B01001H_002MA,B01001H_003EA,B01001H_003MA,B01001H_004EA,B01001H_004MA,B01001H_005MA,B01001H_005EA,B01001H_006MA,B01001H_006EA,B01001H_007EA,B01001H_007MA,B01001H_008EA,B01001H_008MA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013EA,B01001H_013MA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016MA,B01001H_016EA,B01001H_017MA,B01001H_017EA,B01001H_018EA,B01001H_018MA,B01001H_019EA,B01001H_019MA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024EA,B01001H_024MA,B01001H_025EA,B01001H_025MA,B01001H_026EA,B01001H_026MA,B01001H_027MA,B01001H_027EA,B01001H_028MA,B01001H_028EA,B01001H_029EA,B01001H_029MA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US42,10075797,4364,4910993,3192,250102,378,269759,5619,288419,5896,189748,323,140608,835,326148,900,300047,653,279847,739,609913,1244,785671,405,716759,515,410758,389,249216,3281,93998,3293,5164804,2020,238896,277,258527,5755,273024,5907,178388,487,138460,733,319243,765,293294,654,277748,544,613654,386,803189,434,746458,396,471184,191,352132,4416,200607,4461,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,797346,2174,383368,1394,16744,315,19814,1572,20308,1463,14237,400,12056,591,29518,651,22739,349,20832,339,48362,474,63635,232,56804,283,31645,107,18863,1151,7811,1162,413978,1097,16103,175,18365,1519,19809,1580,12832,374,13310,675,28503,693,22580,126,21883,253,49748,362,67692,321,60874,398,36698,57,27886,1657,17695,1653,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2990361,2458,1463303,1858,79661,552,81589,4062,90408,3936,54192,1259,42021,2289,100886,2395,87535,954,87861,1589,188913,1475,215663,703,206715,7,141833,250,67477,2030,18549,2015,1527058,2062,77361,684,81357,4158,81791,4181,48735,1251,38693,1575,97442,1774,90890,883,86823,852,191596,798,223377,409,225611,115,155724,8,90183,2743,37475,2746,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,696791,1186,346940,1175,22249,334,21299,1353,22038,1365,12468,677,9818,1148,24514,1246,22448,653,21831,365,40639,593,51360,440,48564,57,27119,252,15668,847,6925,807,349851,725,21690,379,19986,1590,20446,1674,12999,553,10957,1308,21435,1285,21641,457,20766,586,38810,614,50864,298,46995,31,28964,301,21200,1208,13098,1241,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4823953,1719,2352514,1811,131460,1186,135717,4794,155717,4796,91980,1258,63249,2404,153297,2616,141526,1509,145650,567,316164,404,356486,168,324685,341,207200,384,99232,2304,30151,2201,2471439,1921,127839,1170,134079,4092,142545,4202,84869,1357,58216,2347,153577,2552,149815,963,149438,699,317507,712,370194,27,348893,246,230940,26,138249,3180,65278,3187,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11484230,6080,5675818,4596,314276,2434,345225,8250,324412,8067,208116,2119,146786,3007,363824,2901,375645,1926,360333,1717,745827,1928,886718,1840,797868,870,477332,1152,247878,3140,81578,2991,5808412,4928,296284,2156,309446,8004,323203,7963,196497,2337,131936,3314,357812,3603,370276,2162,356211,2061,735071,2128,896640,1314,830829,750,521188,922,327832,5224,155187,5282,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2250227,2586,1124561,1866,98962,245,99974,3886,88029,3907,50664,658,33550,865,92018,1008,88262,6,90467,157,136326,614,127062,573,110481,338,62624,8,33948,1482,12194,1483,1125666,1163,93924,220,88440,3642,90333,3679,48405,591,36763,761,89591,813,86477,49,87828,5,131751,529,128317,398,114024,137,68806,6,42148,1675,18859,1673,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589122,522,290187,299,14302,54,14611,1094,18402,1083,11212,179,9735,441,21338,437,16474,3,16058,7,35302,4,47038,53,44679,176,24504,2,13173,662,3359,662,298935,344,13532,3,14616,1052,16687,1053,10616,189,9237,319,19785,319,16360,3,16296,249,36052,58,48989,35,45756,37,26132,3,16827,888,8050,888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5209830,2940,2569649,2952,137942,1330,145901,4890,156539,5121,95115,1935,73764,2716,175481,3218,172424,2219,159787,1624,340924,1882,405990,986,356289,300,210989,544,106057,2456,32447,2415,2640181,2979,130625,1557,145330,5321,140483,5227,88368,1987,68060,2662,171409,3142,164709,1852,157666,1149,341805,1363,413973,928,374357,539,232275,735,138063,3204,73058,3225,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4913649,3263,2444370,1682,127289,353,129371,4259,140422,4132,88179,571,60112,1161,165118,1481,168758,917,160146,270,322337,514,382001,295,358533,282,202350,180,99826,2262,39928,2249,2469279,2138,121940,410,122972,4141,132630,4171,83188,746,58279,1385,150590,1852,159611,214,155171,426,312503,756,383230,734,372943,269,216162,41,129434,3113,70626,3126,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1726474,1280,848254,1952,47522,1419,49153,2810,50692,2833,31574,1083,22846,1350,56651,1876,48133,959,50198,786,110635,994,125487,411,127853,31,76686,359,39543,1109,11281,1081,878220,1994,44321,1475,46375,2608,47770,2778,30193,1251,22618,1290,53493,1304,49547,1075,51804,829,109502,928,128413,804,132118,164,83414,203,54325,2002,24327,1954,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4741024,1854,2347640,1090,127525,353,134285,3788,145382,3770,90498,242,65707,506,152510,670,147843,349,144217,462,294252,557,382859,192,335077,115,183988,39,106946,1905,36551,1925,2393384,1061,120947,367,128289,4239,137856,4229,86061,303,64534,675,146576,672,143125,349,139651,158,288145,565,382580,227,335421,116,200192,39,143219,3086,76788,3087,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,486070,758,246562,834,15136,603,13602,1366,16691,1366,8631,525,7384,864,16833,878,17745,5,16618,7,29479,94,36422,6,36486,16,19126,8,10084,527,2325,527,239508,868,14751,699,14778,1421,13540,1421,8811,526,6048,1004,16259,1005,16327,9,15390,699,27433,699,35877,102,34533,93,18986,123,11978,776,4797,779,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,28436,3837,15816,2442,989,650,858,615,933,496,637,412,302,290,1511,590,527,290,1304,738,3296,974,1833,590,1942,653,990,428,594,281,100,156,12620,2213,631,459,623,467,535,292,308,285,285,224,809,485,1205,534,828,503,2646,846,2008,507,1381,492,757,322,485,330,119,142,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
