GEO_ID,C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,NAME,C18101_001EA,C18101_001MA,C18101_002EA,C18101_002MA,C18101_003MA,C18101_003EA,C18101_004MA,C18101_004EA,C18101_005MA,C18101_005EA,C18101_006EA,C18101_006MA,C18101_007EA,C18101_007MA,C18101_008MA,C18101_008EA,C18101_009MA,C18101_009EA,C18101_010MA,C18101_010EA,C18101_011EA,C18101_011MA,C18101_012EA,C18101_012MA,C18101_013MA,C18101_013EA,C18101_014MA,C18101_014EA,C18101_015MA,C18101_015EA,C18101_016MA,C18101_016EA,C18101_017EA,C18101_017MA,C18101_018EA,C18101_018MA,C18101_019MA,C18101_019EA,C18101_020MA,C18101_020EA,C18101_021MA,C18101_021EA,state
0400000US36,19208419,2296,9270690,4851,2185880,3162,98155,5356,2087725,6105,6010741,4944,514146,10587,5496595,11223,1074069,2291,328848,6927,745221,7162,9937729,4336,2084230,3065,58549,3955,2025681,5140,6363833,3326,548716,12394,5815117,12002,1489666,2786,542856,9441,946810,9593,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,61176,5246,1094790,8068,2851076,6828,342201,10841,2508875,13149,532862,2520,193462,6053,339400,5765,4921114,7089,1130906,6585,37457,3128,1093449,7230,3088412,4665,345619,9323,2742793,9836,701796,2554,277202,6301,424594,6576,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,2098,687,73426,1141,218238,1669,19590,1730,198648,2385,41789,463,15605,1162,26184,1131,333874,1741,75329,1307,1311,506,74018,1336,207927,1469,14088,1624,193839,2155,50618,580,17029,1387,33589,1396,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,80808,4179,1294616,5853,3476121,3790,399320,9154,3076801,9670,680607,2449,233021,5094,447586,5077,5836950,4795,1312916,4189,47000,3765,1265916,5834,3624965,3414,417252,8766,3207713,9000,899069,2439,339809,5750,559260,5651,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,26442,2352,452177,3388,1119457,2808,160130,5650,959327,6210,220080,1210,94474,2848,125606,2899,1892212,3734,455274,2948,17669,1910,437605,3483,1158279,2271,162102,5354,996177,5627,278659,1612,116215,3498,162444,3396,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,26264,3281,414663,3869,1200443,2573,140029,7384,1060414,7548,242578,1514,92422,3555,150156,3869,1948692,3419,420132,3249,14125,1934,406007,3847,1227937,2609,138972,6337,1088965,6610,300623,1503,111206,3514,189417,3468,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,84906,4288,1325896,5303,3860832,3301,422618,10554,3438214,11474,812274,2259,275551,4765,536723,4951,6455849,4779,1343939,2898,47618,3633,1296321,4658,4022534,3041,439751,9093,3582783,9696,1089376,2261,401204,6671,688172,7027,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,4310,1052,107452,1480,325451,1275,31566,2544,293885,3075,61620,818,20743,1478,40877,1646,536284,1199,106862,905,3043,992,103819,1212,344983,887,33127,2820,311856,2815,84439,732,30451,2144,53988,2230,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,24038,3082,524496,5477,1369762,3746,173671,7850,1196091,8436,279644,1917,98625,3612,181019,3995,2381291,5395,530942,4886,16819,2169,514123,5277,1492814,2738,178068,5912,1314746,6809,357535,2085,139607,5002,217928,4669,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,3924,950,97392,1405,247393,1792,26751,2336,220642,2753,50620,787,18151,1267,32469,1395,406176,2315,99388,1423,2516,727,96872,1576,244121,1350,20747,2436,223374,2785,62667,984,21898,1856,40769,1972,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,42657,3538,716111,5422,1919354,5584,267167,9300,1652187,10379,371379,1814,141757,4548,229622,4636,3252850,5528,729011,4788,26501,3516,702510,5811,2043501,3488,279081,8522,1764420,8361,480338,2246,204731,4754,275607,4858,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,169169,7930,3381739,11560,7657968,7559,779661,15765,6878307,18046,1159949,3783,452333,8134,707616,8460,12828628,8404,3396061,6679,103396,5663,3292665,8282,7965935,6195,792405,17299,7173530,17325,1466632,3842,609452,11112,857180,11062,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,16860,2507,433866,2794,829388,2458,69381,4778,760007,5250,116620,998,40740,2415,75880,2147,1392914,2903,427086,2240,9231,1822,417855,2782,828356,2279,64512,4075,763844,4973,137472,997,45846,2551,91626,2748,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,4481,866,59658,1151,199868,975,21636,1766,178232,2080,40945,522,13487,1080,27458,1062,315207,1148,61460,757,2611,648,58849,980,204295,802,20218,1624,184077,1773,49452,389,17867,1206,31585,1290,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,44240,3920,905149,7233,2435829,6019,222476,7240,2213353,9388,428725,2403,138846,4284,289879,3985,4073221,7383,899692,5775,23129,2894,876563,6455,2620133,4853,236181,7963,2383952,9523,553396,2886,202686,4856,350710,5267,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,43719,3781,763894,5344,2133930,4308,232248,6855,1901682,7334,378679,1924,138596,5550,240083,5484,3396600,4920,770566,3438,24946,2898,745620,4618,2163969,3806,225280,7225,1938689,7764,462065,2315,174958,4566,287107,4860,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,11390,1590,186678,2652,568091,2966,103821,4255,464270,4713,129046,1176,56116,2514,72930,2452,931280,3467,187234,2479,8637,1556,178597,2496,580463,2419,94900,4657,485563,4811,163583,1220,71067,2583,92516,2674,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,38613,2818,637941,3452,1770176,3201,167217,5751,1602959,6181,335845,1539,109509,3036,226336,3115,2851488,3662,646367,2579,21825,2092,624542,3264,1779475,2421,159823,5184,1619652,5586,425646,1864,140154,3368,285492,3408,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,2446,703,66503,1860,181644,1506,19308,2430,162336,2768,32660,388,12105,1104,20555,1131,275579,2027,65645,1497,1489,646,64156,1738,172954,1374,16994,1976,155960,2494,36980,650,11511,1157,25469,1360,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,44843,3295,399078,4262,1062796,796,196624,6221,866172,6266,242345,609,114004,3644,128341,3595,1931277,2889,431568,2800,27228,2380,404340,3484,1183616,446,208919,7880,974697,7858,316093,511,174627,3874,141466,3890,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
