GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001MA,C23002A_001EA,C23002A_002MA,C23002A_002EA,C23002A_003EA,C23002A_003MA,C23002A_004EA,C23002A_004MA,C23002A_005MA,C23002A_005EA,C23002A_006MA,C23002A_006EA,C23002A_007MA,C23002A_007EA,C23002A_008EA,C23002A_008MA,C23002A_009EA,C23002A_009MA,C23002A_010EA,C23002A_010MA,C23002A_011MA,C23002A_011EA,C23002A_012MA,C23002A_012EA,C23002A_013MA,C23002A_013EA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018MA,C23002A_018EA,C23002A_019EA,C23002A_019MA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023MA,C23002A_023EA,C23002A_024MA,C23002A_024EA,C23002A_025MA,C23002A_025EA,C23002A_026EA,C23002A_026MA,C23002A_027MA,C23002A_027EA,state
0400000US47,4046408,6161,1958466,4242,1619904,4116,1251604,8870,12634,2134,1238970,8989,1119479,10237,119491,5627,368300,8310,338562,751,61115,3513,57596,3506,3519,813,277447,3502,2087942,4475,1650275,4358,1102478,12196,1537,687,1100941,12133,1003069,11568,97872,5077,547797,11058,437667,983,51699,3064,47600,3026,4099,962,385968,3188,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14696195,31821,7243904,17536,6234579,17354,4997095,22083,63019,3652,4934076,22954,4564096,22999,369980,10871,1237484,18706,1009325,3816,235819,6863,220983,6926,14836,1566,773506,7583,7452291,18285,6179523,17576,4059268,27645,8641,1665,4050627,27785,3744876,27540,305751,10706,2120255,25089,1272768,4186,168252,5840,160302,5765,7950,1426,1104516,6725,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1804488,7288,895797,4710,783226,4652,662370,6665,4178,1189,658192,6774,605403,7085,52789,4285,120856,5338,112571,714,24981,1925,23731,1846,1250,522,87590,1920,908691,4139,774662,4203,522442,7747,311,269,522131,7812,483941,7973,38190,3646,252220,7204,134029,747,16404,1615,15736,1572,668,317,117625,1711,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,494511,1326,241795,909,200577,911,161691,2370,531,260,161160,2353,149996,2565,11164,1304,38886,2285,41218,169,10188,830,9778,861,410,214,31030,866,252716,952,201546,929,156662,2832,127,150,156535,2828,147295,3230,9240,1279,44884,2789,51170,122,7627,937,7466,936,161,107,43543,956,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4578461,10273,2247790,6717,1892548,6678,1540917,10082,67271,4080,1473646,10884,1380674,11661,92972,5742,351631,8610,355242,1105,84322,4584,81434,4443,2888,832,270920,4418,2330671,6080,1877661,5974,1322785,11667,10678,1624,1312107,12045,1234525,12326,77582,4536,554876,10855,453010,1279,64131,3413,62343,3271,1788,618,388879,3432,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4375726,10593,2168994,6261,1820264,6168,1457678,9737,37408,2682,1420270,10063,1273891,10272,146379,5907,362586,9000,348730,1143,66717,3277,61504,3009,5213,1107,282013,3128,2206732,6354,1781760,6394,1253259,9035,4802,1136,1248457,9174,1130058,9417,118399,5929,528501,9041,424972,1296,49390,2941,46454,2843,2936,797,375582,3279,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1430273,2489,696176,1962,568469,1957,395809,5317,468,251,395341,5336,355388,5705,39953,3009,172660,5681,127707,217,18313,1790,17331,1845,982,619,109394,1853,734097,1954,571124,1870,349024,5650,70,103,348954,5642,322675,6191,26279,2899,222100,5617,162973,391,18015,1574,17779,1566,236,160,144958,1586,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4043048,5780,1991642,3722,1660679,3596,1372839,8148,3126,877,1369713,8316,1259505,8962,110208,5247,287840,7979,330963,521,63863,2914,60023,2835,3840,828,267100,2868,2051406,3584,1626034,3401,1264007,8025,191,140,1263816,8040,1186364,8344,77452,4411,362027,8147,425372,848,51803,2421,49052,2383,2751,697,373569,2594,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,409234,2078,206008,1342,173653,1401,144748,2841,1412,639,143336,2850,136689,2815,6647,1247,28905,2683,32355,239,7884,881,7241,844,643,447,24471,894,203226,1413,166478,1330,123560,3282,595,371,122965,3255,117365,3257,5600,1118,42918,3045,36748,356,5913,933,5714,910,199,166,30835,955,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2034049,17724,943406,9915,756124,9773,453967,7821,1109,540,452858,7769,368003,8167,84855,4682,302157,7277,187282,2934,16966,2036,15644,1870,1322,596,170316,3356,1090643,11048,849621,9823,418757,7331,139,138,418618,7316,344045,6825,74573,3849,430864,9984,241022,3791,10848,1468,10239,1476,609,344,230174,3740,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
