GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002MA,B22007_002EA,B22007_003EA,B22007_003MA,B22007_004MA,B22007_004EA,B22007_005EA,B22007_005MA,B22007_006EA,B22007_006MA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009MA,B22007_009EA,B22007_010MA,B22007_010EA,B22007_011EA,B22007_011MA,B22007_012EA,B22007_012MA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015MA,B22007_015EA,B22007_016MA,B22007_016EA,B22007_017MA,B22007_017EA,B22007_018MA,B22007_018EA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023MA,B22007_023EA,B22007_024MA,B22007_024EA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028MA,B22007_028EA,B22007_029MA,B22007_029EA,B22007_030EA,B22007_030MA,B22007_031EA,B22007_031MA,B22007_032EA,B22007_032MA,B22007_033MA,B22007_033EA,B22007_034EA,B22007_034MA,B22007_035MA,B22007_035EA,B22007_036EA,B22007_036MA,B22007_037EA,B22007_037MA,B22007_038MA,B22007_038EA,B22007_039EA,B22007_039MA,B22007_040MA,B22007_040EA,B22007_041EA,B22007_041MA,B22007_042EA,B22007_042MA,B22007_043MA,B22007_043EA,state
0400000US30,253131,4418,29230,2300,11353,1629,1628,537,3208,951,4300,1048,3871,1036,429,204,2217,786,1570,632,647,449,17877,1713,3619,878,391,262,2597,741,262,207,369,346,14258,1556,2334,688,9464,1436,1343,528,1117,753,223901,4182,188203,4837,30740,1661,40684,2747,98599,3917,94378,3946,4221,1014,18180,1850,17670,1795,510,297,35698,3343,12502,1653,1011,471,7353,1393,3881,983,257,173,23196,2698,1590,519,12682,1872,7673,1312,1251,457,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,43784,2955,15130,1651,2079,617,5236,1000,5533,978,5332,950,201,128,2282,747,2019,718,263,240,28654,2702,4559,1040,1072,482,2854,729,579,307,54,58,24095,2446,5401,1173,14687,2149,3304,882,703,369,426661,5723,354853,5391,38444,1953,66121,3325,202432,5481,194694,5206,7738,1135,47856,2757,45694,2693,2162,673,71808,3742,25728,2112,1352,434,15409,1865,8284,1407,683,291,46080,3058,3213,838,25473,2166,14822,1927,2572,658,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,78896,5322,34185,3719,5053,1241,15759,2708,10209,1913,8199,1727,2010,860,3164,940,2481,767,683,493,44711,3658,11260,1859,2268,837,6106,1487,2235,880,651,520,33451,3083,10275,1946,16800,1690,5488,1232,888,482,558085,9589,415887,8756,63674,3622,117093,6383,191757,7499,177662,7688,14095,2239,43363,4063,39410,3827,3953,1032,142198,8298,50247,5256,4297,1174,26799,3333,16448,3256,2703,1018,91951,5721,10669,1834,54720,4537,22422,3363,4140,1061,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,27001,2469,10323,1671,1351,596,3347,772,3697,1125,2790,1087,907,420,1928,708,1747,658,181,148,16678,1967,3844,851,680,356,2427,756,583,404,154,151,12834,1867,4162,889,7234,1608,1080,455,358,334,322500,5166,266452,5187,33463,1965,55355,3620,138975,4262,132517,4282,6458,873,38659,2784,35915,2681,2744,817,56048,3614,17645,2565,1186,642,10583,1785,4931,1106,945,432,38403,2806,4243,1031,19599,2491,12180,1504,2381,688,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,180590,5822,57326,3390,9479,1315,20819,2591,18068,2423,13910,2120,4158,1012,8960,1360,6531,1144,2429,864,123264,4979,20710,2612,4819,1276,11999,2129,2621,812,1271,555,102554,4605,35029,2921,49973,3324,13341,1671,4211,901,2010814,14401,1549991,15018,177036,5177,402446,9068,735688,10978,663549,11132,72139,4197,234821,7256,208474,6502,26347,2519,460823,10771,132222,6563,9983,1736,65708,4372,41160,3692,15371,2288,328601,7639,36600,2975,174715,5312,87053,4048,30233,2815,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,86244,4612,33717,3024,5280,1149,13572,1896,9791,1529,7179,1455,2612,961,5074,1218,3963,1189,1111,522,52527,3720,10558,1569,2057,642,6681,1304,902,475,918,567,41969,3464,11431,1678,22674,2685,6151,1216,1713,692,416254,8289,315891,8025,56483,3005,88370,4813,142649,5631,131680,5528,10969,1765,28389,2769,24819,2692,3570,837,100363,4969,33493,3098,4256,1208,16342,1998,9805,1983,3090,900,66870,4009,8318,1362,36928,3091,17328,2039,4296,1162,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,728325,11773,255865,7957,54230,3850,92769,4793,73859,3932,54080,3290,19779,1989,35007,3246,25526,2499,9481,1502,472460,10789,76851,4779,20252,2339,37108,3318,13582,1984,5909,1420,395609,10137,129713,5412,194687,6710,52168,3486,19041,2562,3879311,18941,2910857,19585,369792,7501,728198,12161,1399205,17795,1262431,17135,136774,5995,413662,8724,364492,8065,49170,3950,968454,14913,278188,8749,25661,2593,136876,6747,87093,5057,28558,2582,690266,13205,76062,4577,355520,10000,197016,7514,61668,4046,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,392994,10422,136582,6327,22498,2734,51201,3955,49303,4293,38005,3841,11298,1972,13580,2252,11209,2080,2371,749,256412,9200,38359,4057,9729,1543,21875,2736,5236,1438,1519,933,218053,7751,66085,5324,116142,6028,30087,3688,5739,1245,2062570,19303,1651560,17923,255079,6953,434789,10435,817405,14311,764351,14034,53054,3565,144287,6427,134291,6075,9996,1570,411010,11372,116949,5724,9512,1762,71310,5091,30190,2867,5937,1686,294061,9758,40414,2950,171129,7991,71794,4887,10724,2120,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,16792,1585,5395,1264,940,541,1890,473,1940,685,1859,672,81,81,625,335,488,322,137,123,11397,1400,1755,721,57,45,1647,721,37,50,14,25,9642,1360,1790,552,6661,1064,1055,554,136,86,158427,3652,136777,3412,14573,1060,24492,1784,80656,3103,77923,3222,2733,660,17056,1312,16738,1303,318,114,21650,2111,8901,1434,272,166,4548,1006,3532,880,549,394,12749,1570,996,361,8112,1383,2744,647,897,380,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,454121,8995,148661,5429,30889,2418,53099,3360,48575,3828,37748,3609,10827,1743,16098,2004,13444,1653,2654,773,305460,8373,51765,3000,14991,1687,29221,2474,6350,1211,1203,488,253695,7376,81575,3600,138674,5907,27515,2281,5931,1121,2461806,16882,1989303,17228,301411,5605,481632,9556,965502,14531,898296,14094,67206,4010,240758,6814,223441,6850,17317,1869,472503,10774,139413,5836,13752,1748,79214,4807,36899,3292,9548,1691,333090,8560,34631,2839,195172,6763,84529,4564,18758,2406,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,144672,4661,57585,3065,9019,1164,21580,1826,20402,1934,16085,1722,4317,962,6584,1115,5375,925,1209,593,87087,3952,16591,2026,3361,748,9622,1406,3126,874,482,292,70496,3296,20861,2104,40042,2704,8001,1227,1592,433,813183,7871,657569,7348,96463,3007,177578,4401,318905,6195,296800,5807,22105,2008,64623,2941,60671,2779,3952,687,155614,5245,50797,3328,4274,868,29550,2814,13765,1686,3208,792,104817,3898,12573,1582,58910,3370,27379,2260,5955,1016,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,186280,6463,87195,4800,10955,1674,31558,3028,32172,3751,26559,3276,5613,1466,12510,1800,10579,1658,1931,628,99085,5467,25321,2802,5415,1335,15385,2372,3679,1046,842,566,73764,4656,21100,2475,40015,3487,10507,1720,2142,636,770466,11019,647028,9478,114796,4360,163834,6333,311139,7801,295485,7326,15654,1778,57259,3415,53090,3454,4169,945,123438,6771,45321,3700,4883,1172,25515,3223,12136,1881,2787,978,78117,5185,9329,1530,45626,3597,20314,2629,2848,657,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,408045,9168,129822,5283,26469,2138,45518,3225,42342,3226,32830,3072,9512,1541,15493,1890,12168,1645,3325,863,278223,7401,45831,2997,13810,1624,23845,2481,6957,1134,1219,457,232392,7129,76379,4202,120699,5961,29285,2453,6029,1217,2785656,19468,2244883,18223,331790,6056,510686,9904,1089992,13554,1004145,12967,85847,4566,312415,6144,287358,6057,25057,2099,540773,10167,175555,6713,18173,2180,97255,4914,49252,3511,10875,1545,365218,8894,46343,3133,190647,6214,104500,5400,23728,2479,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,37644,2766,11481,1704,1832,571,4283,1062,3392,1006,2837,920,555,363,1974,752,1730,722,244,273,26163,2470,4812,1356,760,433,2561,1101,1108,605,383,350,21351,2153,7464,1587,10802,1609,2092,736,993,612,218537,5069,170014,5016,23162,1930,37107,3064,85637,3346,79211,3390,6426,1275,24108,2394,22061,2243,2047,906,48523,3415,14600,2169,913,535,7389,1735,5307,1239,991,493,33923,3134,3183,752,17979,2214,9893,1871,2868,912,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,201023,7877,64841,4923,12209,2138,27878,4042,19699,2539,15107,2256,4592,1069,5055,1108,3885,1001,1170,581,136182,6000,22476,2952,5993,1460,12643,2137,2821,1152,1019,832,113706,5564,34997,3239,61622,3975,13424,2177,3663,937,1000665,13506,790193,11759,136869,5542,215332,7895,371399,9888,343302,9655,28097,3153,66593,4255,61390,4064,5203,1284,210472,8578,57356,3975,6594,1377,31510,3411,15807,2566,3445,1225,153116,6944,23272,3128,86383,5703,35394,4036,8067,1632,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,23178,2354,6540,1190,898,352,2118,752,2812,682,2252,590,560,353,712,353,712,353,0,155,16638,2057,4262,1121,1099,494,2605,797,507,284,51,53,12376,1859,2818,827,6826,1241,1965,754,767,442,187501,4326,156563,4295,19131,1657,25461,1975,94315,3854,91273,3900,3042,879,17656,1633,16708,1668,948,350,30938,2550,11860,1540,418,229,6338,1345,4365,959,739,400,19078,2045,1213,456,11728,1854,4999,1118,1138,563,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,305289,8187,122380,5995,24378,2376,43395,3669,41460,3543,32104,3140,9356,2005,13147,2461,11185,2373,1962,810,182909,7139,31763,3139,7973,1549,18103,2761,4703,1122,984,466,151146,6387,47064,3675,81049,4896,18755,2621,4278,1305,1320397,15799,1067162,13237,175496,5611,272006,8957,519873,9611,486178,9700,33695,2982,99787,4598,92968,4427,6819,1464,253235,8401,75644,5174,8909,1573,40898,3435,22449,2617,3388,1062,177591,6290,22020,2253,99375,5176,45922,4097,10274,2132,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,968405,14285,406486,11913,47383,3892,162250,7353,140194,6517,102890,5498,37304,3277,56659,4240,42878,3701,13781,2473,561919,12305,95562,6174,15918,2765,56552,5129,17518,2615,5574,1218,466357,11430,115054,6204,265724,8380,66073,4878,19506,2722,5202912,28359,4023397,28008,456490,9042,1124660,18139,1969037,20695,1806194,21504,162843,6811,473210,13532,416809,12983,56401,4312,1179515,19290,360902,12006,26659,3567,181845,8252,117487,6303,34911,4129,818613,17119,90727,5354,454538,13709,219366,9974,53982,4272,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69353,4174,33588,2897,1927,680,12129,1908,14305,1829,12028,1677,2277,659,5227,1068,4478,1042,749,308,35765,3348,7123,1438,1390,707,4225,1151,1097,630,411,411,28642,3212,5205,1017,17286,2791,4365,1059,1786,709,593125,8623,500418,7930,53832,2478,129495,4620,242859,6389,218956,6349,23903,2249,74232,4451,64962,4004,9270,1489,92707,4674,31003,3348,1906,800,15440,2275,9773,1792,3884,1383,61704,3777,6293,1324,32049,3097,16810,2133,6552,1115,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,20793,1861,9023,1089,1961,555,2804,589,3303,626,2858,611,445,189,955,380,643,305,312,256,11770,1263,2581,753,775,478,1596,594,141,120,69,111,9189,1161,2544,681,5323,877,1075,400,247,243,140826,2971,119244,3088,14538,1225,21761,1836,66848,2687,64725,2702,2123,485,16097,1330,15546,1311,551,218,21582,1960,8750,1166,487,273,5354,1021,2420,550,489,335,12832,1558,823,262,7492,1143,3696,872,821,391,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,208326,7423,73682,5233,13403,1817,25877,3026,24516,2625,17504,2162,7012,1454,9886,1708,8283,1579,1603,639,134644,6632,21325,2165,4347,1064,11676,1605,3995,1280,1307,578,113319,6037,29580,2663,61628,4533,18132,2227,3979,1017,1802588,15956,1445262,14427,175796,4583,360761,8813,732891,12350,685264,12450,47627,3688,175814,7571,163595,7334,12219,1816,357326,9474,105209,6024,8941,1807,57381,4778,30804,3371,8083,2295,252117,8333,25758,2671,142980,6747,66324,4198,17055,2288,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,259978,7051,110120,4824,16639,1785,39142,3341,38035,2675,32446,2535,5589,1163,16304,2082,13745,1781,2559,927,149858,5854,32317,2978,6217,1253,20083,2679,4945,1314,1072,430,117541,5684,32952,3249,66374,4907,13869,1993,4346,1326,1439873,11469,1193298,11520,166155,5283,311311,7649,601233,9749,565137,9639,36096,2727,114599,4713,105918,4488,8681,1344,246575,7959,84035,5378,6683,1215,45178,4335,27509,2861,4665,1161,162540,5715,18200,1995,94574,4830,40046,2601,9720,1618,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,78717,4018,31528,2454,8557,1285,12908,1992,7901,1289,5542,1054,2359,780,2162,718,1882,720,280,205,47189,3390,8285,1528,2885,779,4567,1084,649,343,184,253,38904,2878,14498,1752,19823,2143,3822,883,761,471,399092,6900,325169,6354,65215,3456,88824,4245,143981,5468,131987,5288,11994,1577,27149,2298,25013,2200,2136,613,73923,4235,27023,2186,4091,1079,15113,1702,5872,1368,1947,701,46900,3624,10047,1736,25769,2655,9288,1403,1796,681,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,189124,5483,67069,3313,9432,1189,23852,2213,25698,2145,21582,2087,4116,824,8087,1278,6606,1174,1481,514,122055,5496,24827,2464,5100,1209,15898,1916,2836,798,993,565,97228,5224,21120,2137,58930,4135,14675,2504,2503,730,1273803,11920,1067055,10700,147616,4142,209932,6219,570976,8466,544746,8646,26230,1969,138531,4469,131422,4418,7109,1042,206748,6019,74896,4191,5132,806,44948,3323,21730,2208,3086,733,131852,4380,12386,1699,74359,3495,37159,2865,7948,1109,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,8301,1364,2413,602,276,220,818,326,1129,480,980,460,149,115,190,129,145,124,45,46,5888,1232,1222,493,178,182,851,430,95,122,98,99,4666,1202,908,552,2777,959,671,374,310,363,134317,4284,112050,3908,13451,1099,25651,2293,61136,3183,58785,3126,2351,747,11812,1878,10923,1823,889,329,22267,2342,7478,1521,534,360,4265,1143,2314,775,365,331,14789,1776,1161,531,9166,1620,3649,975,813,460,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,348689,7252,139069,5371,69546,4008,47821,3794,18169,2064,10656,1446,7513,1442,3533,816,2000,634,1533,574,209620,6718,37747,2795,15065,1880,19701,2204,2601,855,380,299,171873,6061,98468,4116,58210,3489,12821,1446,2374,737,554971,8590,381633,7553,99337,3653,110745,4652,148000,5955,127514,5765,20486,1901,23551,2457,18084,2363,5467,975,173338,6469,40857,3110,7363,1147,25239,2499,6608,1158,1647,556,132481,5259,24523,2052,81064,4476,22442,2347,4452,1008,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
