GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,NAME,B24012_001EA,B24012_001MA,B24012_002EA,B24012_002MA,B24012_003EA,B24012_003MA,B24012_004EA,B24012_004MA,B24012_005MA,B24012_005EA,B24012_006MA,B24012_006EA,B24012_007EA,B24012_007MA,B24012_008EA,B24012_008MA,B24012_009EA,B24012_009MA,B24012_010EA,B24012_010MA,B24012_011MA,B24012_011EA,B24012_012EA,B24012_012MA,B24012_013MA,B24012_013EA,B24012_014EA,B24012_014MA,B24012_015EA,B24012_015MA,B24012_016MA,B24012_016EA,B24012_017MA,B24012_017EA,B24012_018MA,B24012_018EA,B24012_019EA,B24012_019MA,B24012_020EA,B24012_020MA,B24012_021EA,B24012_021MA,B24012_022MA,B24012_022EA,B24012_023EA,B24012_023MA,B24012_024MA,B24012_024EA,B24012_025EA,B24012_025MA,B24012_026EA,B24012_026MA,B24012_027MA,B24012_027EA,B24012_028MA,B24012_028EA,B24012_029MA,B24012_029EA,B24012_030EA,B24012_030MA,B24012_031EA,B24012_031MA,B24012_032MA,B24012_032EA,B24012_033MA,B24012_033EA,B24012_034EA,B24012_034MA,B24012_035MA,B24012_035EA,B24012_036EA,B24012_036MA,B24012_037MA,B24012_037EA,B24012_038MA,B24012_038EA,B24012_039MA,B24012_039EA,B24012_040MA,B24012_040EA,B24012_041EA,B24012_041MA,B24012_042MA,B24012_042EA,B24012_043MA,B24012_043EA,B24012_044MA,B24012_044EA,B24012_045EA,B24012_045MA,B24012_046EA,B24012_046MA,B24012_047MA,B24012_047EA,B24012_048MA,B24012_048EA,B24012_049MA,B24012_049EA,B24012_050MA,B24012_050EA,B24012_051EA,B24012_051MA,B24012_052EA,B24012_052MA,B24012_053EA,B24012_053MA,B24012_054EA,B24012_054MA,B24012_055MA,B24012_055EA,B24012_056MA,B24012_056EA,B24012_057EA,B24012_057MA,B24012_058EA,B24012_058MA,B24012_059EA,B24012_059MA,B24012_060MA,B24012_060EA,B24012_061MA,B24012_061EA,B24012_062MA,B24012_062EA,B24012_063EA,B24012_063MA,B24012_064EA,B24012_064MA,B24012_065EA,B24012_065MA,B24012_066MA,B24012_066EA,B24012_067EA,B24012_067MA,B24012_068MA,B24012_068EA,B24012_069EA,B24012_069MA,B24012_070EA,B24012_070MA,B24012_071MA,B24012_071EA,B24012_072MA,B24012_072EA,B24012_073MA,B24012_073EA,state
0400000US13,30843,225,35462,448,62425,1001,70230,2632,70792,1899,67042,5339,68367,3341,71486,2079,66618,3305,54050,5760,45882,1755,36806,2065,104109,7638,46073,1827,39991,9076,71795,9503,108962,10790,40561,3390,20360,692,21594,2980,37536,1868,31943,5503,40694,1544,15056,1388,19456,1571,17347,2125,31805,756,36129,1335,26859,1071,28897,1516,18510,2572,24053,1314,37618,2480,28754,1094,30453,839,31909,1098,21894,811,26517,402,42497,1051,49696,1480,51157,1258,47529,1903,55054,3291,58444,4724,60110,9798,45161,6510,35935,1084,32947,3337,50116,6443,35717,1251,31284,4088,44043,2766,52730,2109,31641,1012,14318,581,22414,1069,29068,1825,24581,5307,33324,1469,11500,410,13202,1095,12773,902,23891,661,16681,788,27007,565,23235,3728,14257,3941,28466,1169,26741,14197,21766,791,22542,847,21475,3832,20063,2066,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,33620,1039,38961,1902,56071,2720,60186,5535,60528,4414,56496,10671,61143,1006,60658,1504,65761,7988,50016,7652,44186,3209,42578,6456,70553,9866,43462,3828,29865,10555,80634,15705,100940,5630,38953,18255,25951,1847,29956,3473,45563,5983,31074,3540,56982,5060,21514,2814,24078,1603,23576,3736,31320,1229,35612,4965,29288,1823,41083,1302,26469,1943,41363,1341,45154,4502,36770,2795,40282,4564,39645,2659,26066,3331,30315,578,43742,1721,43697,2447,44407,3155,42606,3883,58236,9007,51720,18355,67165,13555,53563,8508,38289,4372,41291,4301,50690,4622,37082,7014,21044,3391,55990,4071,61976,5393,36056,8043,20834,1240,27763,4370,21258,1950,20297,4167,45275,32216,16966,1102,22958,2194,16170,2691,27284,1287,20465,1425,31424,629,36191,4996,35085,12891,50712,17401,35068,25292,18355,2075,16930,1335,21602,5578,18953,4180,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26717,569,32875,1533,50398,2097,51420,3054,51453,4791,51340,7959,55100,4172,50026,11649,63242,13321,52043,6871,36528,2395,36552,8770,107746,21557,36282,3589,27150,13293,70200,9732,97653,16786,33177,12484,17498,2355,22459,14381,37115,3529,32371,7297,40089,7566,11657,1471,15242,2744,12401,3457,31720,2086,35132,4262,26734,3273,30316,1417,21325,1790,31105,1552,36245,1452,30488,1318,30260,1798,35861,2960,23589,2725,21112,508,32480,2343,34862,2995,35740,3515,33430,4588,37865,6002,40877,12493,43238,10890,33926,10276,27240,2586,30994,6046,38065,4064,22367,5820,27571,7488,42138,2950,51061,1788,24882,3975,11435,659,17218,2212,31889,4950,22444,10397,34966,2472,9489,1389,10872,1291,10133,1239,21104,858,15456,2846,22546,792,16921,5356,12961,9824,32054,22292,18272,19794,18056,2031,19607,2363,16915,6100,15727,2106,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,34013,371,40782,277,67192,849,74048,2195,76771,1786,70074,2921,71287,987,72980,2797,70773,2049,57243,9231,50345,1058,40072,3787,110099,16373,46121,1773,40909,2594,72214,6183,100990,4049,41522,4037,22485,726,22740,1698,56094,1842,37265,2766,64993,2181,15994,645,21619,630,19174,3267,35344,885,41628,1057,29519,1355,38432,1349,21105,1609,36951,945,41313,710,31812,424,35071,1045,36000,823,22738,1005,28009,396,46034,511,52886,1475,56382,1603,50803,798,58151,4003,61717,2853,56737,9005,48563,5124,36594,708,37300,1910,52396,5208,35356,1016,31146,1089,47938,1273,54337,2468,32081,1501,15091,348,20674,698,28101,3093,20542,2164,59649,4595,11619,289,15799,728,13551,924,25596,437,17453,644,28542,617,29688,5702,16675,3126,25221,5931,48249,8909,20769,518,21802,561,20623,1141,17124,1160,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31146,191,37168,324,58208,1766,64071,2874,64340,3590,63503,3886,61720,980,60441,2514,65245,2980,56222,6130,41697,878,38978,2268,88266,18588,44233,2843,33590,6625,62437,5259,95508,10706,37338,4893,18929,1071,24588,5641,42270,2319,32378,6033,45728,1482,10179,974,21024,1266,16330,1729,33139,1334,37198,1664,28628,1685,36346,642,24468,2510,34454,1932,40440,749,33615,908,35942,486,36183,1275,26094,1493,25563,287,40379,464,42015,796,42080,1439,41954,1361,49640,4060,51917,6233,44690,10754,45831,5034,32480,1179,32740,2038,40293,4873,32713,1731,24375,4587,43728,1541,50556,892,33010,1594,13194,596,20003,1071,26374,3118,20552,2934,35397,2678,10619,280,14220,1469,12632,1482,23519,444,16105,864,26212,425,26627,4752,18912,13769,20992,3201,41564,3361,24074,1153,25295,850,18141,2365,22881,2437,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31094,245,36944,418,53334,1669,55406,1923,55833,2706,54758,2868,59525,2501,58778,3065,62879,3750,44845,6966,42393,1928,35560,4674,103050,5475,42512,2625,34979,5243,70461,13832,114434,24489,32184,10689,17687,1450,22628,3427,43230,4645,25341,4061,52619,3186,9638,1430,20693,1392,14963,5745,34597,1928,40207,1865,30502,1195,35497,547,26710,2139,34763,1597,39855,1958,33286,1061,35778,1118,35987,1464,26352,783,25487,366,40191,490,43086,1615,42442,2643,43488,1952,47610,3702,52547,4490,49947,13259,35411,9681,31903,1109,30974,1911,53456,9679,31718,1554,28347,3802,41434,911,46412,917,29987,1638,13518,839,20576,858,23105,9585,9755,10176,45218,9891,10096,745,13395,1477,13343,1698,23879,681,15448,1446,26303,543,19833,3895,16411,3487,18254,9022,37679,15556,25015,1033,26818,1181,19126,4215,22012,1731,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30863,288,37006,459,57738,2408,60621,1795,61582,1866,56920,5995,64351,2344,63016,4493,66613,2313,57479,17005,44102,2438,37247,5158,90667,23671,42404,2404,35919,6968,82183,17441,122221,11463,39232,4397,20922,846,23019,2981,39730,4795,35141,5584,42386,4800,10844,873,22484,2168,15126,4975,34167,2265,37418,3933,31571,1360,33192,1413,25685,2244,32133,1122,36422,1051,31564,685,34535,1800,31445,2090,26373,2385,25087,425,39154,1097,41936,1425,42692,3125,41441,1430,50170,2968,51671,4759,50653,14574,45405,4324,30703,1504,33595,3475,42059,4891,30400,2916,19389,5902,41720,825,47141,1477,30538,1670,12475,622,17859,1712,30674,8665,6364,1499,50180,16861,10082,669,12070,1384,12862,1129,23098,927,15383,1378,25742,650,26681,3682,9039,2682,33372,8677,41556,19943,21484,1320,22547,1398,17507,4576,17063,5456,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,29140,506,34119,740,55696,1275,61216,1580,62449,2975,54514,5765,60880,2067,52715,4280,68063,5383,50195,11709,41391,1436,33590,3048,81573,13516,42211,2829,33052,5312,67031,8825,102770,10053,34821,4394,17736,1124,25110,4705,34311,2970,28795,4165,38193,3367,11742,696,18645,1666,15653,1380,30360,874,32758,3207,27436,1396,32313,982,12447,3174,31869,1158,36919,1735,31319,539,33479,1660,31873,1160,25257,1140,24218,480,39025,1196,41167,1157,42462,2949,39427,1844,48467,3691,52153,7276,37220,12225,47473,4892,32195,1638,32397,2069,34611,6321,34194,3354,25096,5172,41413,924,49724,2079,29171,2212,12436,569,20682,928,17281,4161,15123,4907,24002,6870,10900,518,11687,1120,11244,708,22570,639,15670,829,25287,647,22364,3660,15420,4536,21922,3092,26845,7720,21182,667,23154,1202,16913,2953,16796,2449,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,30576,270,37606,1065,60421,1761,65753,2924,66493,2911,61968,4418,61859,2351,55791,8042,68535,3326,51350,11663,44172,2526,36666,2402,87223,15430,42113,1852,40304,10097,72185,8318,100392,6058,50050,10752,18899,1297,18347,3533,37369,2599,27879,4091,45689,2344,12416,1055,17140,1284,20081,3160,35003,1941,37485,2501,29585,2749,35558,729,23542,3039,34165,2488,41393,2137,36811,1271,42506,2364,36646,1782,22742,1927,23961,459,40000,914,40481,1046,41249,1525,38518,3338,48965,4093,47566,4551,54504,8624,44570,4550,35646,1160,37381,4452,42860,4386,35886,1543,20823,5353,43663,3016,55650,2232,31895,1454,13844,543,18300,1120,27333,2215,24226,4390,31306,4396,11586,399,11752,787,12931,950,22032,374,15860,770,25206,542,24545,6494,9218,8017,24135,7009,35964,4181,16929,1032,17289,1705,18075,1687,11065,2156,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30297,528,35544,671,54115,2523,60161,4857,60521,4156,57242,8650,60544,3214,52388,9411,63414,4359,51475,14916,40200,4237,36342,2016,74082,15845,41797,3586,24666,5415,88693,16647,117433,25722,40035,9043,19776,2628,19379,2347,40987,3636,35733,7300,42832,5472,11689,889,22008,4040,19633,6419,32261,1885,35756,4891,30573,2035,31506,803,26684,2639,30592,1077,35888,1612,32191,1820,37164,2227,28065,2431,23534,3598,25616,574,41100,960,42705,2294,43772,3224,41774,2529,45678,3231,55000,13209,45188,6950,37357,6381,32569,2859,34375,3645,45054,6984,34514,3341,21248,2720,50847,1169,57147,3276,34275,4586,15778,777,20698,1783,29842,9108,7788,12225,52391,50432,11233,790,14155,2587,14756,1647,23575,926,14980,1822,26583,733,21454,8731,11010,9169,22609,26658,90109,87608,21295,1500,22166,2122,17217,8095,17650,8280,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42088,269,48667,1263,78392,2205,80908,1839,83995,3947,73170,3126,86822,2311,90935,2079,81203,2362,82773,7069,57194,3707,41301,2966,105427,9471,51693,2256,54305,8661,80522,9531,105037,12673,42500,13935,25573,944,25121,3464,56814,4078,43145,3355,68527,4696,14000,1672,24975,1354,18264,3828,40116,1713,40088,3105,40157,2079,40193,1160,17429,19969,36327,990,45597,1934,32603,1629,40850,1256,32417,2496,25558,2997,37193,581,57087,835,63745,2575,69078,3558,60158,1563,72908,2889,79968,2490,66634,3260,66228,9169,46154,942,43221,2185,75780,11145,45286,1616,40778,7830,56867,1755,66437,2473,36503,2402,18287,840,25323,1073,43359,4006,35880,4617,52962,6620,13293,1269,16635,1111,15400,1299,31138,489,18990,1469,35210,839,31790,4465,31445,46881,22325,11393,35213,12357,24423,1553,24926,2208,27211,3093,18678,4938,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,40269,243,47571,808,75989,782,84479,2719,88941,3453,77461,4908,82024,1529,87011,2706,78653,4556,70978,6697,51211,1051,40574,6675,104547,14343,50754,1351,41499,4281,79723,4183,100521,5267,43415,6029,24892,967,26325,1258,60134,3027,38045,5613,75538,2985,17528,1094,25608,1642,18481,1701,40733,1056,48489,2794,32228,1262,41696,640,22813,10110,40680,767,46055,1936,32993,1348,39430,1714,31690,939,21668,2914,32513,618,51178,358,55933,1106,59333,3150,52978,1757,59125,2292,70272,3603,58888,5141,50069,2497,40371,848,39659,2618,56517,4213,39460,2223,32436,3869,57359,2084,64333,2717,37190,2488,16647,472,25412,1046,15789,4197,7327,1519,64393,7050,11864,486,17917,1699,15238,1002,28317,963,19040,1378,31539,443,25376,6800,13211,5711,29903,22052,47041,7097,21321,1063,24434,1604,19343,1727,13898,4764,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,30555,173,37281,398,62484,858,65275,2092,67435,3084,60893,1153,70621,955,64578,2453,75523,1871,59325,3282,46206,1368,39658,2571,88902,9294,51022,1643,35953,2829,73696,4514,100460,5187,37375,5043,16183,661,21050,1541,50655,1597,30698,2528,57690,3117,10579,508,16394,1153,14104,2272,31094,668,35210,1115,26492,1339,35494,724,16543,1048,32279,906,41009,585,31642,413,35439,874,31781,860,21738,1018,24558,334,42484,568,46411,896,48956,2632,44126,1490,53018,3352,58752,4099,57260,7191,41680,3293,32712,1291,35799,1572,44063,5213,32419,2008,20872,2115,46669,724,54583,2083,31676,1288,12957,414,20388,525,27374,5572,19641,5471,53063,2835,10033,350,13063,977,12009,446,22333,377,14211,746,26327,383,19115,3223,9824,1581,23487,9218,43225,11003,21310,482,22294,638,19571,2134,17277,1789,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,35075,252,41050,260,62508,1054,66744,1355,68623,2975,63557,2915,67694,2912,73699,2327,66371,1537,54963,5145,46870,1549,37274,3789,105158,5029,48558,3190,37522,2623,77086,7646,103879,8768,42496,8201,19040,1202,22575,6123,48264,4502,30498,3876,60250,3433,11961,627,21516,1379,15300,3263,36502,735,41892,801,30407,1046,37432,977,22985,2789,36743,1025,41952,872,33421,1039,35926,646,35009,2000,26329,1583,29780,464,44920,714,50551,690,52108,1419,47620,1783,55351,1577,58838,2657,51573,4273,48961,5411,34151,1317,37546,1275,50092,4590,31264,1367,29869,2785,48622,2139,58214,2390,35357,1069,14483,676,20676,881,35945,5196,13798,7720,50439,8737,10842,493,11980,802,14795,1039,26591,600,17557,944,30213,427,23720,2788,14701,4926,30197,9120,40765,4951,23991,1067,26282,1095,20397,1834,17059,2930,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27597,569,32625,804,51998,1285,54508,4580,56398,6059,49644,6615,57305,6975,71183,7633,55975,7442,41961,9947,42065,2208,33934,1922,83566,28638,42214,2166,34111,6211,64881,9112,100540,29889,35286,4568,20477,931,20878,7364,31622,2163,29874,4587,35146,2229,14064,2138,19407,1642,25597,8672,30637,1364,32608,3380,27707,2375,31663,1209,18545,4021,31063,1293,36740,2100,30473,716,32050,1059,32000,1367,21175,1348,22607,618,36790,775,38422,2782,41116,2282,36655,1471,46941,5088,46961,8068,60994,9714,37071,7473,32040,1336,30503,1964,47577,9739,31996,1511,22155,8728,41793,1545,49562,2276,32340,2021,14104,890,19466,1084,21971,3159,18704,2540,23793,1177,10433,837,11567,1266,14719,1686,20635,559,13115,956,23379,823,24144,3616,15644,12771,32300,21399,22358,7872,18385,1276,19893,1423,15486,2852,15065,1500,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30410,248,35994,359,56552,1166,60097,2803,60538,1896,57145,4318,65620,2697,65392,2810,71710,2940,50224,8469,41975,1081,33534,2047,94384,18411,42237,1962,37293,5281,62958,4347,96806,14205,38236,5757,19249,937,20172,2202,35072,2452,31259,1864,40244,5856,12035,613,20529,1138,16262,2687,32347,1119,36284,1381,29423,1157,35138,1030,22816,1870,33076,2086,38927,2193,31275,500,34026,1539,33393,2656,23550,1966,25317,346,39435,711,44282,1266,44744,1828,43795,1870,52281,4152,60779,5310,53900,8590,38625,3607,32221,746,32244,1329,42441,3164,32090,1065,26503,3013,41821,730,49509,1368,31238,1254,13033,465,19472,918,27287,2814,20952,8205,31481,2182,10369,423,12955,961,12034,584,23216,516,16192,878,25670,491,22983,4742,9771,8339,26111,6260,24568,7237,21624,857,23041,1402,18695,2749,20382,2189,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
