GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001EA,B16008_001MA,B16008_002MA,B16008_002EA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005MA,B16008_005EA,B16008_006EA,B16008_006MA,B16008_007EA,B16008_007MA,B16008_008EA,B16008_008MA,B16008_009MA,B16008_009EA,B16008_010MA,B16008_010EA,B16008_011EA,B16008_011MA,B16008_012EA,B16008_012MA,B16008_013EA,B16008_013MA,B16008_014MA,B16008_014EA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017EA,B16008_017MA,B16008_018EA,B16008_018MA,B16008_019EA,B16008_019MA,B16008_020MA,B16008_020EA,B16008_021MA,B16008_021EA,B16008_022EA,B16008_022MA,B16008_023EA,B16008_023MA,B16008_024EA,B16008_024MA,B16008_025MA,B16008_025EA,B16008_026MA,B16008_026EA,B16008_027MA,B16008_027EA,B16008_028EA,B16008_028MA,B16008_029EA,B16008_029MA,B16008_030EA,B16008_030MA,B16008_031MA,B16008_031EA,B16008_032MA,B16008_032EA,B16008_033EA,B16008_033MA,B16008_034EA,B16008_034MA,B16008_035EA,B16008_035MA,B16008_036MA,B16008_036EA,B16008_037EA,B16008_037MA,B16008_038MA,B16008_038EA,B16008_039EA,B16008_039MA,B16008_040EA,B16008_040MA,B16008_041MA,B16008_041EA,B16008_042EA,B16008_042MA,B16008_043MA,B16008_043EA,B16008_044EA,B16008_044MA,B16008_045EA,B16008_045MA,B16008_046MA,B16008_046EA,B16008_047MA,B16008_047EA,B16008_048MA,B16008_048EA,B16008_049MA,B16008_049EA,B16008_050EA,B16008_050MA,B16008_051EA,B16008_051MA,B16008_052MA,B16008_052EA,B16008_053MA,B16008_053EA,state
0400000US24,5465168,1520,4658255,14047,928763,5328,803654,7634,69689,5227,58775,5076,10914,2494,55420,4618,47640,4506,7780,1911,3729492,11766,3566430,12833,84820,6292,73266,5837,11554,2002,78242,5558,67881,5157,10361,1982,806913,13678,371944,10936,12599,1836,7415,1570,1361,693,1263,656,98,118,3823,1060,3503,998,320,207,359345,10397,94014,5323,58954,4465,32549,3198,26405,3082,206377,8897,135069,7597,71308,4501,434969,13707,42149,4825,8627,2187,12111,3105,8978,2397,3133,1543,21411,3096,16051,2460,5360,1512,392820,11235,70918,5655,151754,7738,38393,4357,113361,6804,170148,8647,91300,6131,78848,6181,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,5246556,18354,991371,4617,810284,8151,89972,5039,74745,4755,15227,2399,91115,5547,79338,5786,11777,2159,4255185,16663,3865107,16621,207442,7377,138427,5441,69015,5027,182636,7717,161031,7749,21605,2361,978423,18224,499750,12259,16315,2447,6607,1451,2477,1017,1929,888,548,284,7231,1521,5733,1464,1498,695,483435,11824,100998,4971,71610,5170,30819,3181,40791,3588,310827,10173,159615,7235,151212,6910,478673,13320,34864,3300,4315,1193,9705,1950,6511,1592,3194,1102,20844,2687,13618,2205,7226,1771,443809,12246,67219,4500,116594,6933,27180,3601,89414,6526,259996,10632,118261,6705,141735,8159,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,8694773,12579,1666965,3603,1532151,7224,58315,4614,47168,3960,11147,1666,76499,5100,64830,4710,11669,1797,7027808,11615,6781509,13680,113667,4339,91810,4314,21857,2289,132632,5233,115760,5175,16872,1747,598021,12414,306368,8199,17719,2429,11242,2020,1721,806,1013,640,708,449,4756,1240,4104,1006,652,346,288649,7993,72930,4407,23053,2333,12873,1602,10180,1914,192666,7634,112244,5524,80422,4869,291653,8890,25008,2841,3470,966,4689,1039,2765,836,1924,724,16849,2450,9454,1544,7395,1662,266645,8388,44237,3251,63520,3922,16681,2793,46839,3700,158888,7641,70328,4506,88560,6742,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,4607911,10233,888041,4393,788067,6603,47851,3598,37597,3202,10254,1788,52123,4034,41492,3629,10631,1679,3719870,8207,3582540,8827,57937,3575,45942,2817,11995,1871,79393,4483,68353,3944,11040,1584,384351,9578,177105,7550,14884,2476,9115,2017,465,390,363,353,102,116,5304,1735,3561,1116,1743,840,162221,6478,39663,3450,16684,2432,7876,1482,8808,1780,105874,5174,53152,3916,52722,3403,207246,8725,22137,3061,3458,935,5709,1507,4734,1473,975,476,12970,2183,5915,1497,7055,1722,185109,7603,28796,2993,67239,4316,15564,2182,51675,3865,89074,5699,43188,3352,45886,4299,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,2708202,5851,542164,2723,525565,3214,10464,2096,6579,1649,3885,1116,6135,1294,5081,1293,1054,680,2166038,4808,2131986,5232,20401,2620,15294,2549,5107,1373,13651,1691,11152,1672,2499,764,64913,4841,20890,2265,752,444,504,405,148,162,148,162,0,206,100,165,61,100,39,103,20138,2204,5649,987,4561,1426,2948,1235,1613,693,9928,1503,5967,1154,3961,1024,44023,4732,3628,1242,284,252,2133,861,1941,843,192,127,1211,803,308,388,903,683,40395,4183,3941,1139,24563,3311,4130,1394,20433,3031,11891,2293,4934,1411,6957,1887,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5629071,2603,5387560,9711,1010698,5033,950174,6084,31554,3126,26083,2820,5471,1157,28970,3362,21344,2860,7626,1786,4376862,9515,4272861,10282,56554,4028,46992,3956,9562,1771,47447,3887,37883,2976,9564,1865,241511,9619,100806,5229,6801,1524,4173,1049,802,439,404,278,398,365,1826,788,1753,801,73,118,94005,5253,21389,2358,14139,1986,7186,1331,6953,1735,58477,4427,32881,3143,25596,2978,140705,8257,14579,2239,2476,1038,5852,1387,4306,1228,1546,617,6251,1364,3795,1133,2456,893,126126,7634,15788,2529,43322,3649,11296,1992,32026,3528,67016,6577,30630,3874,36386,4721,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,917851,2950,161094,1567,153781,2205,3863,1428,3647,1408,216,181,3450,941,2894,884,556,302,756757,2608,727743,3643,10050,1551,8541,1438,1509,532,18964,2179,17162,2052,1802,621,19899,2240,9662,1536,626,501,626,501,0,165,0,165,0,165,0,165,0,165,0,165,9036,1438,5974,1061,656,381,315,301,341,230,2406,774,1719,554,687,460,10237,1833,902,570,376,452,24,54,0,165,24,54,502,377,115,136,387,285,9335,1744,5590,1319,669,326,359,227,310,231,3076,981,1784,661,1292,735,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,1596946,5397,318837,2471,287223,3413,25369,2712,19670,2574,5699,1226,6245,1101,5021,1047,1224,631,1278109,4549,1234095,4796,29394,2722,24451,2616,4943,1042,14620,1536,12927,1501,1693,551,114713,5363,41199,3966,3142,1065,1141,567,1102,678,922,650,180,186,899,558,597,501,302,298,38057,3451,7749,1433,15140,2428,5163,1129,9977,1963,15168,2348,7611,1557,7557,1585,73514,5438,7665,1815,359,282,4307,1254,2714,1051,1593,637,2999,1419,596,311,2403,1281,65849,4653,5084,1224,41032,3879,7084,1414,33948,3532,19733,2281,8404,1635,11329,2097,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538136,1069,2017510,14757,450432,4207,312251,7134,120265,5445,96841,6187,23424,3059,17916,3364,13917,2732,3999,1832,1567078,13412,1408092,11711,117711,7459,102043,7194,15668,2430,41275,4434,34906,4108,6369,2506,520626,14792,213482,10285,3060,1231,1106,752,652,420,476,325,176,215,1302,789,1271,786,31,55,210422,10196,33619,3190,85197,6812,40185,5236,45012,5016,91606,6480,54134,5657,37472,4335,307144,14713,24425,4032,1513,1089,16789,2703,12348,2208,4441,1374,6123,2647,5275,2575,848,514,282719,13317,27024,4600,188777,9463,47033,5306,141744,8310,66918,7285,27561,5010,39357,6074,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250588,1078,1177888,4506,207211,1332,195639,1853,5495,1215,4419,1189,1076,526,6077,1276,5343,1230,734,365,970677,4084,934555,4986,12162,2134,9905,2087,2257,957,23960,2576,20428,2223,3532,1050,72700,4401,37993,3287,1919,625,1657,538,0,184,0,184,0,184,262,276,219,266,43,72,36074,3220,12960,1659,4663,1098,2828,916,1835,700,18451,2386,12252,2157,6199,1199,34707,3167,2933,984,710,535,226,225,226,225,0,184,1997,808,1330,704,667,453,31774,2750,7588,1829,3987,1054,849,457,3138,952,20199,2583,10897,1987,9302,1991,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8285611,1107,6405892,21474,1410231,6103,1065642,10410,210309,7487,176714,6706,33595,3636,134280,7505,119348,6805,14932,2181,4995661,20152,4404076,20082,404876,10580,305892,9669,98984,5002,186709,7955,163346,8103,23363,2513,1879719,21505,956575,16490,26656,2678,10331,1696,5484,1214,4415,1093,1069,577,10841,1491,9349,1456,1492,705,929919,16268,184933,8872,235864,9450,102935,6362,132929,6059,509122,13373,296184,9764,212938,9578,923144,20328,69994,4756,9244,1699,33564,3423,17009,2233,16555,2848,27186,2835,19876,2675,7310,1471,853150,18431,90624,6083,398175,11733,69848,5326,328327,11272,364351,11106,162533,7264,201818,9368,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1937824,1795,1727712,10024,355821,3384,252173,6565,84736,5463,71740,5375,12996,2510,18912,2396,17306,2313,1606,684,1371891,8536,957529,9711,315831,8616,274657,8507,41174,3425,98531,3682,80749,3860,17782,1742,210112,9809,68346,4736,2712,1020,989,648,1334,613,1086,557,248,251,389,319,389,319,0,198,65634,4520,9841,1467,41272,3675,17826,2637,23446,2699,14521,2202,9658,1864,4863,1147,141766,9034,14820,2386,421,348,12457,2321,8123,1769,4334,1649,1942,862,1634,800,308,271,126946,7946,9274,1544,105334,7640,22795,3337,82539,7101,12338,1905,6736,1478,5602,1322,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18307740,1992,14010372,29725,2922411,10025,2173082,16140,417866,11643,339397,11013,78469,5984,331463,10892,257267,10533,74196,4545,11087961,27435,9595580,28064,966802,17025,738807,13654,227995,9671,525579,13432,452451,12943,73128,4860,4297368,29846,2232547,22755,52572,4114,20182,2388,8860,1903,6802,1646,2058,914,23530,3008,16995,2405,6535,1587,2179975,22313,631937,13631,468098,13051,196222,10198,271876,10180,1079940,17499,521949,13707,557991,12124,2064821,30977,147182,8584,27604,3650,56334,5611,32101,3992,24233,3469,63244,4821,35115,3718,28129,3094,1917639,26237,352363,13051,780779,16986,140981,8850,639798,17243,784497,17244,305451,13374,479046,15044,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9029678,4982,8326554,15156,1610119,7251,1427340,9084,145232,7177,111131,6797,34101,4369,37547,5620,32114,5371,5433,1543,6716435,12677,6518648,13294,138514,7527,110105,6564,28409,4036,59273,4128,51901,4024,7372,1408,703124,13874,233346,10282,12284,2599,7396,2044,1756,928,1109,696,647,573,3132,1044,2759,949,373,369,221062,9580,62268,5489,52750,5206,32909,4466,19841,2829,106044,7182,68513,5937,37531,3849,469778,13885,40016,4965,2135,981,26944,4487,19167,3866,7777,2042,10937,2517,6862,2152,4075,1372,429762,11425,45569,6131,290107,8913,56051,5331,234056,10092,94086,6235,51488,5525,42598,3714,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637666,1234,621289,2286,102215,1229,98980,1277,1502,480,1266,491,236,198,1733,541,1634,543,99,108,519074,1805,500167,2085,6937,1293,5620,1186,1317,709,11970,1519,10314,1486,1656,467,16377,1992,5703,1068,746,473,607,419,0,143,0,143,0,143,139,175,122,162,17,42,4957,938,2461,712,410,331,302,272,108,180,2086,677,1059,472,1027,421,10674,1715,2051,695,329,318,0,143,0,143,0,143,1722,751,415,350,1307,743,8623,1366,2742,1090,571,298,314,226,257,201,5310,968,2134,806,3176,762,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10836508,2683,10383759,12394,1944989,5088,1825970,7592,50314,3694,38396,3392,11918,2042,68705,5228,50405,4108,18300,2546,8438770,10661,8185429,13414,113711,4982,86523,4405,27188,2491,139630,5749,114276,5216,25354,2481,452749,11979,225458,8205,15608,2217,10502,1695,733,401,733,401,0,187,4373,1258,3529,1210,844,757,209850,7932,54674,3948,17841,2205,10977,1645,6864,1285,137335,6200,81207,4257,56128,4194,227291,9855,23332,3549,3645,1519,5347,1362,3388,1131,1959,793,14340,2809,9227,2095,5113,1749,203959,7819,34492,3064,52157,3292,11939,1963,40218,3046,117310,6610,57903,4477,59407,5289,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3527312,2274,3320736,5864,653889,3184,595302,4196,46661,3541,38765,3304,7896,1522,11926,1509,9548,1636,2378,650,2666847,4935,2575363,5710,61386,3724,50342,3428,11044,1729,30098,2666,26063,2531,4035,851,206576,5752,70032,4177,3927,1095,2093,886,1102,631,950,611,152,176,732,403,599,339,133,136,66105,3796,15442,2165,19706,1957,10387,1375,9319,1535,30957,2266,16537,2182,14420,1745,136544,6378,13621,2316,783,338,9632,1695,6613,1500,3019,1084,3206,1147,2344,957,862,509,122923,5314,9312,1816,84247,4365,16563,2223,67684,4566,29364,2787,14663,1874,14701,1981,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3633190,2343,3257514,12836,591989,4342,487853,6153,77579,4324,61478,4145,16101,2588,26557,2888,22779,2777,3778,1077,2665525,10253,2538569,10647,81867,5487,69609,4800,12258,2273,45089,4185,40671,3959,4418,942,375676,12740,142965,7153,6852,1601,3809,1146,568,386,387,303,181,229,2475,980,2146,882,329,250,136113,6563,38293,3196,26563,2718,11611,1859,14952,2168,71257,4972,36653,3593,34604,3472,232711,11930,24510,3703,828,435,14582,2857,10825,2634,3757,1188,9100,2279,4072,1481,5028,1438,208201,9665,23382,2801,122562,7925,25902,3815,96660,7219,62257,5563,26401,3388,35856,4406,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12021912,2000,11271899,15554,1987420,5309,1790483,9924,103675,5696,85149,5165,18526,2810,93262,6023,71371,4915,21891,3229,9284479,14136,8817394,16233,265377,7617,186589,7245,78788,5061,201708,7593,166248,6976,35460,3433,750013,15134,394317,10107,21484,2918,13402,2244,1911,808,870,464,1041,670,6171,1266,5165,1136,1006,435,372833,9089,97823,5460,47118,3739,20604,2472,26514,2883,227892,6890,123290,5694,104602,5185,355696,12984,31036,3703,4013,1094,9513,2300,6738,1910,2775,1013,17510,2953,10615,2053,6895,1966,324660,12236,61083,4878,90462,7024,23941,3277,66521,6119,173115,8147,74665,4523,98450,6792,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995856,641,855204,6022,154809,2039,124700,3079,20911,2415,18466,2429,2445,745,9198,1868,7491,1745,1707,805,700395,5057,636165,5667,32510,3327,22748,2851,9762,1972,31720,2730,26727,2663,4993,1016,140652,5826,70609,4742,1861,1139,948,636,694,937,649,935,45,77,219,210,148,191,71,86,68748,4486,13261,2471,20163,2702,8149,1682,12014,1936,35324,3419,18918,2318,16406,2301,70043,5786,6958,1710,670,420,4028,1702,3173,1575,855,615,2260,1086,748,589,1512,739,63085,4980,8962,2250,28493,3487,5154,1195,23339,3302,25630,3382,11686,2119,13944,2533,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4376509,2412,4155500,9482,762761,3865,719872,5338,33828,3654,29047,3684,4781,1257,9061,2228,7048,1844,2013,1116,3392739,8412,3316308,8923,51407,4999,40196,4354,11211,2201,25024,2801,22381,2574,2643,903,221009,8940,74714,6127,2850,1573,2508,1510,263,276,141,191,122,199,79,109,79,109,0,217,71864,5880,28220,3819,13066,2301,7669,1797,5397,1367,30578,3896,18741,3044,11837,2331,146295,8611,13681,2888,1554,784,8530,2475,7218,2312,1312,672,3597,1393,3134,1333,463,298,132614,7463,19043,2731,80300,5221,14906,2415,65394,5539,33271,3850,18829,2927,14442,2485,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765534,769,743658,2717,140815,1233,132396,1861,3847,856,3591,840,256,196,4572,1155,3393,948,1179,685,602843,2264,579396,2598,6590,1373,4838,1076,1752,853,16857,1905,14956,1906,1901,606,21876,2489,6683,1561,504,371,189,213,131,135,14,25,117,134,184,266,184,266,0,155,6179,1443,1940,621,1563,587,639,334,924,414,2676,1057,1336,591,1340,858,15193,2357,1982,869,316,293,191,221,168,205,23,50,1475,796,381,256,1094,768,13211,1832,962,443,5277,1147,656,361,4621,1131,6972,1453,3145,914,3827,1173,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6003565,3559,5699664,10476,1060531,5514,990669,7115,50999,5229,42907,5342,8092,1843,18863,2748,15758,2612,3105,978,4639133,8873,4546045,8374,61398,4914,49377,4513,12021,2322,31690,3258,27943,2994,3747,1146,303901,10454,105391,7262,8064,1942,5208,1618,594,463,336,328,258,327,2262,972,1942,874,320,484,97327,6718,25715,2950,20041,4009,11160,3028,8881,2271,51571,4441,31140,3545,20431,2969,198510,9822,22071,3384,3133,1271,11019,2297,7122,1959,3897,1499,7919,1878,5705,1599,2214,1044,176439,8332,18126,2957,102397,5871,21765,3303,80632,5484,55916,5385,24643,3307,31273,4300,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
