GEO_ID,B11010_001E,B11010_001M,B11010_002E,B11010_002M,B11010_003E,B11010_003M,B11010_004E,B11010_004M,B11010_005E,B11010_005M,B11010_006E,B11010_006M,B11010_007E,B11010_007M,B11010_008E,B11010_008M,B11010_009E,B11010_009M,B11010_010E,B11010_010M,B11010_011E,B11010_011M,B11010_012E,B11010_012M,B11010_013E,B11010_013M,B11010_014E,B11010_014M,B11010_015E,B11010_015M,NAME,B11010_001EA,B11010_001MA,B11010_002EA,B11010_002MA,B11010_003EA,B11010_003MA,B11010_004EA,B11010_004MA,B11010_005MA,B11010_005EA,B11010_006EA,B11010_006MA,B11010_007EA,B11010_007MA,B11010_008EA,B11010_008MA,B11010_009EA,B11010_009MA,B11010_010EA,B11010_010MA,B11010_011EA,B11010_011MA,B11010_012EA,B11010_012MA,B11010_013EA,B11010_013MA,B11010_014EA,B11010_014MA,B11010_015EA,B11010_015MA,state
0400000US20,379685,6731,173106,4635,136426,4305,105728,4314,30698,2024,36680,2893,34893,2832,1787,584,206579,5930,176721,5517,94961,4670,81760,3370,29858,2581,28236,2546,1622,485,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,552254,10963,248042,6537,202510,6128,154042,5668,48468,3035,45532,3345,42317,3286,3215,880,304212,7525,269008,7401,146332,6870,122676,3844,35204,3111,32016,3032,3188,807,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,583813,9499,275170,7548,224374,6934,180480,6985,43894,2702,50796,3701,46664,3576,4132,922,308643,7706,268157,7612,154860,6746,113297,3636,40486,3146,36197,2903,4289,1043,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,204091,5762,92130,3996,66323,2965,47983,2746,18340,1435,25807,2382,24122,2380,1685,449,111961,4058,90635,3824,48231,3375,42404,1978,21326,1894,18443,1790,2883,683,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,718941,10629,312335,9080,243184,8763,187904,8334,55280,2649,69151,4505,64469,4498,4682,995,406606,7965,349639,8182,213542,7062,136097,4773,56967,3665,51069,3561,5898,1106,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,934147,11975,411581,7762,312812,7931,230849,7473,81963,4291,98769,5201,92715,5272,6054,981,522566,8885,429559,8049,235675,7305,193884,4582,93007,4690,84703,4669,8304,1413,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1299549,14117,597913,8815,482791,7772,365108,7388,117683,3758,115122,4723,105816,4563,9306,1115,701636,10604,609768,9712,331357,7954,278411,5394,91868,4464,82766,4168,9102,1169,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,740011,10692,349757,7555,271220,6505,213998,6290,57222,2711,78537,4148,74065,4174,4472,770,390254,6632,328959,6687,177847,5601,151112,4168,61295,3402,56989,3332,4306,765,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,340033,7691,156732,5122,132269,5301,102918,4709,29351,2287,24463,2877,21112,2765,3351,1072,183301,6123,165627,5610,89369,4362,76258,3302,17674,2107,16461,1981,1213,413,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,806243,11156,371372,7609,296214,6512,229201,6151,67013,3303,75158,4454,70691,4377,4467,814,434871,9446,372352,8327,201280,7199,171072,5082,62519,4292,57255,4360,5264,734,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,151119,4445,75225,4411,59608,3603,44957,3318,14651,1318,15617,2411,14674,2364,943,395,75894,3342,63945,3264,33038,2813,30907,2044,11949,1611,11159,1593,790,381,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,253355,5346,120523,4163,95673,3698,75717,3701,19956,1772,24850,2387,23134,2289,1716,429,132832,3788,112755,3603,58088,3107,54667,2011,20077,1849,18950,1730,1127,453,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,345371,10167,183344,7977,141146,7245,106304,6238,34842,3301,42198,4228,38026,4022,4172,1024,162027,6732,130501,6166,82747,5251,47754,2995,31526,3649,28084,3586,3442,979,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,166953,6243,74843,4137,58059,3827,44699,3350,13360,1563,16784,1668,15368,1551,1416,388,92110,4136,72598,4038,39969,3261,32629,2098,19512,1977,17084,1804,2428,749,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,976225,15817,424581,11122,342063,9986,251786,8812,90277,4514,82518,4794,76033,4515,6485,1116,551644,9240,486982,9904,249660,8021,237322,5637,64662,3635,55404,3275,9258,1662,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,264787,8177,125690,5938,102291,4901,77728,4280,24563,2414,23399,2942,21460,2785,1939,612,139097,5080,117717,4432,67950,3835,49767,2726,21380,2357,18589,2321,2791,725,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2580302,24145,1139985,14076,891518,12868,679791,11423,211727,6045,248467,8334,230140,8272,18327,2020,1440317,16128,1227946,15954,678908,12442,549038,8970,212371,7810,192372,7514,19999,1825,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1227800,18768,555455,13138,444042,12137,355022,10930,89020,4462,111413,6266,103371,6181,8042,1496,672345,12357,587501,11234,339248,9567,248253,6948,84844,4609,77131,4650,7713,1348,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,108221,3260,56169,2872,44661,2249,36140,1984,8521,976,11508,1737,11111,1706,397,208,52052,2291,43438,2051,22677,1774,20761,1225,8614,1383,7981,1381,633,373,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1622628,16745,752500,13585,607358,10469,471101,9402,136257,4295,145142,7320,133897,6999,11245,1515,870128,10725,757364,10413,408338,9789,349026,5258,112764,4275,102566,4104,10198,1316,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,484876,7589,229871,5659,186527,5276,140645,4501,45882,2473,43344,3240,40021,3048,3323,726,255005,5098,222397,4976,117926,4288,104471,3284,32608,2711,29620,2616,2988,737,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,560233,10313,252039,7050,183899,6380,140475,5595,43424,2859,68140,4245,62675,4162,5465,1007,308194,7350,247359,7186,137410,6049,109949,3838,60835,3361,54421,3262,6414,1097,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1743632,16935,783779,12780,634016,11349,470451,10077,163565,4843,149763,5888,136888,5546,12875,1506,959853,12174,833893,11677,424665,9945,409228,6246,125960,5736,113249,5251,12711,1649,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,156078,5279,69764,3158,51814,2883,40175,2834,11639,1415,17950,2272,16698,2277,1252,528,86314,4209,74335,4167,39054,3145,35281,2272,11979,1715,10945,1633,1034,443,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,567146,12343,257613,8869,209509,8421,161973,8742,47536,3141,48104,4073,44079,4064,4025,880,309533,7914,273982,8232,153547,6993,120435,4121,35551,3417,32446,3367,3105,801,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,112536,4057,56448,2813,44755,2827,35068,2579,9687,1158,11693,1801,10713,1770,980,427,56088,3048,48312,3000,25106,2251,23206,1934,7776,1299,7150,1227,626,343,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,841742,12874,385905,8302,318292,8096,251019,7704,67273,3769,67613,4988,62829,4744,4784,1410,455837,9585,397317,9799,227787,8106,169530,4976,58520,4442,52953,4213,5567,1180,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2679053,22786,1294022,17581,1018981,15905,824402,15835,194579,6782,275041,10323,259209,10064,15832,2119,1385031,16524,1191268,15669,735515,13671,455753,7803,193763,7264,176411,7034,17352,1911,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,221775,6948,106497,5063,80449,4378,65280,3941,15169,1657,26048,2279,25116,2248,932,381,115278,4611,94904,3851,54601,3688,40303,2450,20374,2765,19607,2748,767,355,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,95739,3311,42564,2321,30126,1913,23095,1832,7031,839,12438,1608,11424,1579,1014,319,53175,2448,41010,2253,22086,1698,18924,1306,12165,1432,10628,1332,1537,467,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,979736,14030,443542,9922,337381,8169,265848,7996,71533,3736,106161,6134,100629,5797,5532,985,536194,9926,449700,9149,265210,7259,184490,5044,86494,4604,78335,4602,8159,1358,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,932770,12127,458338,9177,338604,7929,270547,7692,68057,3554,119734,5904,109558,5516,10176,1781,474432,8079,385787,8139,224847,7493,160940,4466,88645,4895,78599,4579,10046,1574,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,257599,6280,119290,4494,99732,4139,72751,3500,26981,2385,19558,1785,17409,1802,2149,667,138309,4477,121766,4218,62771,3664,58995,2291,16543,1692,14888,1710,1655,508,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,812425,11680,381663,7986,293729,6616,227840,6635,65889,2619,87934,4731,82903,4746,5031,755,430762,8324,361933,7743,188800,6412,173133,4154,68829,3829,64892,3696,3937,658,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,79921,3362,41861,2886,31214,2457,25406,2173,5808,926,10647,1700,9921,1664,726,268,38060,2094,28823,1716,15251,1429,13572,1066,9237,1492,8928,1484,309,216,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,352491,8347,152692,5360,131024,4978,88839,4340,42185,2530,21668,1874,18948,1745,2720,689,199799,5553,176864,5274,89942,3766,86922,3312,22935,2230,18319,2043,4616,910,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
