GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002EA,C21007_002MA,C21007_003MA,C21007_003EA,C21007_004EA,C21007_004MA,C21007_005EA,C21007_005MA,C21007_006EA,C21007_006MA,C21007_007MA,C21007_007EA,C21007_008MA,C21007_008EA,C21007_009EA,C21007_009MA,C21007_010EA,C21007_010MA,C21007_011EA,C21007_011MA,C21007_012EA,C21007_012MA,C21007_013MA,C21007_013EA,C21007_014MA,C21007_014EA,C21007_015EA,C21007_015MA,C21007_016EA,C21007_016MA,C21007_017EA,C21007_017MA,C21007_018MA,C21007_018EA,C21007_019MA,C21007_019EA,C21007_020EA,C21007_020MA,C21007_021EA,C21007_021MA,C21007_022EA,C21007_022MA,C21007_023MA,C21007_023EA,C21007_024MA,C21007_024EA,C21007_025MA,C21007_025EA,C21007_026EA,C21007_026MA,C21007_027MA,C21007_027EA,C21007_028EA,C21007_028MA,C21007_029MA,C21007_029EA,C21007_030EA,C21007_030MA,C21007_031MA,C21007_031EA,state
0400000US41,2948133,2103,2404932,3211,170189,7215,19172,2317,6646,1442,12526,1893,151017,6622,31424,3012,119593,5614,2234743,7848,403475,12888,77066,5069,326409,11716,1831268,15539,162447,8126,1668821,15940,543201,2119,143305,4063,6791,1146,3255,805,3536,847,136514,4304,54902,2797,81612,3717,399896,4182,33310,2897,17452,1914,15858,2006,366586,5122,128019,4388,238567,5371,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9601788,2347,7700138,3871,482711,8790,36832,2997,14062,2018,22770,2304,445879,8901,69593,4494,376286,7830,7217427,9260,975864,19540,238903,9072,736961,16705,6241563,21067,533054,10103,5708509,22471,1901650,3154,451937,5751,18589,1586,7895,1082,10694,1240,433348,5627,156192,4542,277156,5045,1449713,6184,132718,4473,68831,3336,63887,3390,1316995,7502,443837,7486,873158,9031,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,792589,938,646530,1407,35732,2762,3916,1146,1630,740,2286,827,31816,2393,5055,1219,26761,2092,610798,2938,82788,5382,17745,2553,65043,4764,528010,6069,39188,3370,488822,6945,146059,826,34652,1511,1792,590,1019,460,773,461,32860,1611,11911,1349,20949,1783,111407,1586,13100,1629,6160,1345,6940,1220,98307,2215,32104,2450,66203,2486,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3453674,3867,2816495,3797,240390,8283,21704,2487,7375,1753,14329,2163,218686,7983,34686,3232,184000,7746,2576105,9567,473195,13493,97817,5564,375378,13054,2102910,15192,210209,8627,1892701,16799,637179,2391,151483,4302,6235,1099,2798,965,3437,845,145248,4220,55079,2920,90169,3842,485696,4907,58422,3997,30415,2857,28007,2927,427274,6177,149940,4923,277334,6175,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,594597,1402,481310,1469,39577,2907,2809,886,545,288,2264,828,36768,2953,5732,1132,31036,2860,441733,2826,59558,3750,10406,1831,49152,3499,382175,3898,30304,3176,351871,4511,113287,970,28855,1486,1667,493,1094,414,573,271,27188,1420,10275,1041,16913,1339,84432,1677,10854,1675,4968,1047,5886,1278,73578,2099,23712,2024,49866,2448,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4761588,4385,3909871,5351,291526,8672,29925,3053,12527,1931,17398,2452,261601,8355,47955,3642,213646,7885,3618345,9512,634553,17148,159274,6896,475279,15636,2983792,19003,324788,9756,2659004,19340,851717,2656,188435,4608,9919,1355,4839,1067,5080,1209,178516,4544,71639,3551,106877,4704,663282,5256,81466,4171,47094,3196,34372,2777,581816,6057,222916,5602,358900,6797,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18132639,5886,15506058,7538,974655,18698,82187,5764,27525,3193,54662,4928,892468,18303,141213,7578,751255,17448,14531403,19319,2415928,35653,385963,12949,2029965,33917,12115475,39749,1010935,19807,11104540,41431,2626581,5122,583919,8896,30654,3127,14986,1619,15668,2653,553265,9203,228039,6425,325226,7360,2042662,9166,269268,8218,148307,5109,120961,5950,1773394,10964,670453,11837,1102941,12491,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1896488,2042,1642396,2390,80882,4579,5950,1573,1435,558,4515,1441,74932,4461,12533,2416,62399,4052,1561514,5142,217189,11078,28870,3165,188319,10391,1344325,11847,90490,5385,1253835,12667,254092,1549,64396,2276,1783,509,863,349,920,338,62613,2299,24166,2339,38447,2248,189696,2579,11568,1544,5521,1082,6047,1148,178128,3162,56036,3050,122092,3692,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,477904,904,387507,982,26707,2020,1508,432,685,290,823,326,25199,1992,3168,673,22031,1934,360800,2267,42977,2942,11086,1473,31891,2387,317823,3178,26357,2090,291466,3254,90397,578,24037,1127,1086,375,396,195,690,326,22951,1116,7908,927,15043,1171,66360,1153,5241,816,3237,725,2004,436,61119,1478,19813,1254,41306,1647,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5954958,5520,4972837,6107,484636,11638,25288,2595,8407,1410,16881,2154,459348,11279,55128,4593,404220,10078,4488201,12969,526349,14668,104652,6131,421697,12641,3961852,17610,287330,9852,3674522,19202,982121,3656,238590,4804,9491,1594,5710,1319,3781,939,229099,4637,79429,4257,149670,4035,743531,6172,64211,3638,33674,2648,30537,2583,679320,6392,222719,5360,456601,6961,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5102979,3786,4262235,4785,368049,10150,30375,2973,10722,2015,19653,2506,337674,9694,55718,3372,281956,9096,3894186,10585,544318,15394,116114,5937,428204,13279,3349868,19678,274246,8847,3075622,20341,840744,3076,220519,4019,8600,1479,4102,1021,4498,1082,211919,3937,84579,3519,127340,4230,620225,4954,62549,4216,36286,3400,26263,2714,557676,6158,188587,4899,369089,6782,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1424170,2027,1131541,2421,87999,4392,11717,1930,4850,1105,6867,1324,76282,4061,17410,1979,58872,4011,1043542,4887,197997,9175,59043,4078,138954,7754,845545,9645,116533,5446,729012,9447,292629,1586,65888,2738,2374,757,1053,375,1321,601,63514,2769,27848,2082,35666,2417,226741,3047,25120,2502,13745,1597,11375,1643,201621,2984,84537,3279,117084,3377,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4253493,2141,3492002,2950,226619,6587,19450,2196,4764,913,14686,2010,207169,6684,28987,2111,178182,6329,3265383,7528,412402,13056,79318,4429,333084,11790,2852981,13875,211898,7272,2641083,13940,761491,2057,179522,3192,7162,1095,3202,756,3960,683,172360,3111,61671,2435,110689,3116,581969,3588,50044,2692,23665,1930,26379,1878,531925,4600,161125,3963,370800,4245,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,419853,1160,350213,1344,31110,3143,2464,1089,561,361,1903,909,28646,2675,3970,843,24676,2600,319103,3418,35179,3315,6899,1773,28280,2737,283924,4398,24734,2627,259190,4751,69640,751,20487,1206,931,397,350,262,581,330,19556,1158,8339,1051,11217,1080,49153,1402,3366,741,1275,426,2091,745,45787,1551,13652,1332,32135,1744,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2802129,695,2243691,855,51217,3771,10688,1839,3158,945,7530,1297,40529,3130,9894,1698,30635,2900,2192474,3878,946186,17708,205702,8493,740484,15907,1246288,17468,186409,7802,1059879,15637,558438,608,55815,2969,9792,1597,5426,1180,4366,1017,46023,2871,24258,2418,21765,2093,502623,3014,208024,5020,121311,3687,86713,4008,294599,4888,137636,4407,156963,5250,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
