GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001MA,B23024_001EA,B23024_002MA,B23024_002EA,B23024_003EA,B23024_003MA,B23024_004EA,B23024_004MA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007MA,B23024_007EA,B23024_008EA,B23024_008MA,B23024_009EA,B23024_009MA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012MA,B23024_012EA,B23024_013MA,B23024_013EA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017MA,B23024_017EA,B23024_018MA,B23024_018EA,B23024_019EA,B23024_019MA,B23024_020EA,B23024_020MA,B23024_021MA,B23024_021EA,B23024_022MA,B23024_022EA,B23024_023MA,B23024_023EA,B23024_024MA,B23024_024EA,B23024_025EA,B23024_025MA,B23024_026MA,B23024_026EA,B23024_027MA,B23024_027EA,B23024_028MA,B23024_028EA,B23024_029MA,B23024_029EA,B23024_030EA,B23024_030MA,B23024_031EA,B23024_031MA,state
0400000US41,2320155,4328,399577,11823,81657,5072,23512,2638,0,203,23512,2638,12972,2085,10540,1513,58145,4460,317920,10562,198075,8365,0,203,198075,8365,138469,7615,59606,4395,119845,6873,1920578,13355,190171,8938,95241,6629,287,386,94954,6662,80304,5482,14650,2472,94930,5402,1730407,14516,1467494,15833,1776,600,1465718,15748,1349398,16176,116320,6437,262913,8692,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7428228,5835,953546,18416,246958,9072,48342,3919,0,168,48342,3919,25036,2614,23306,2890,198616,7742,706588,15556,392809,11056,0,168,392809,11056,265526,9571,127283,6628,313779,10837,6474682,19762,587944,11070,285672,7638,290,216,285382,7642,248136,6945,37246,2985,302272,8058,5886738,21851,5102873,21308,5288,1014,5097585,21232,4781168,21540,316417,8561,783865,13392,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,625236,1967,81175,5462,18583,2517,4125,1308,0,207,4125,1308,1623,791,2502,925,14458,2199,62592,4767,37817,3418,96,121,37721,3414,25749,2733,11972,1966,24775,3225,544061,5714,43520,3506,19847,2162,22,39,19825,2164,17549,2112,2276,845,23673,2429,500541,6534,448234,6822,1750,789,446484,6981,416469,6894,30015,3158,52307,3668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2722330,5749,465150,13299,103281,5681,24230,2348,118,225,24112,2350,11236,1650,12876,2133,79051,5579,361869,13104,232306,9454,505,395,231801,9416,149966,7959,81835,6717,129563,7696,2257180,13419,242865,9296,95942,6030,831,572,95111,6004,82367,5705,12744,1890,146923,7712,2014315,15088,1702599,16539,15288,2369,1687311,16739,1566981,16915,120330,6292,311716,10069,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,464983,2383,57949,3820,10704,1823,3401,865,0,155,3401,865,2211,676,1190,577,7303,1592,47245,3505,31397,3088,0,155,31397,3088,24396,2526,7001,1560,15848,2329,407034,4321,35030,3048,21348,2630,161,229,21187,2598,19707,2612,1480,443,13682,1850,372004,5143,335437,5606,3021,1063,332416,5491,322388,5250,10028,1607,36567,2700,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3778474,6936,628263,16667,167346,7043,39118,2925,0,208,39118,2925,19116,2405,20002,2309,128228,6100,460917,15039,279773,11398,505,383,279268,11451,190438,8420,88830,5396,181144,8453,3150211,17849,366809,9952,157737,7807,502,636,157235,7767,130484,6977,26751,3441,209072,7363,2783402,19992,2380294,20177,14081,2272,2366213,20390,2222066,21386,144147,6464,403108,11155,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14896998,9611,2326969,33941,399257,13116,110998,6760,52,91,110946,6744,68967,5250,41979,3705,288259,10498,1927712,31190,1167851,23180,1455,559,1166396,23226,895524,18980,270872,11088,759861,19329,12570029,35422,1129718,21033,571760,15145,5205,1545,566555,15140,500921,14863,65634,4563,557958,14707,11440311,37649,9729455,40724,58899,4418,9670556,42139,9156766,43216,513790,15127,1710856,22343,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1564991,3107,202635,10254,29693,3201,8618,1639,0,192,8618,1639,5251,1387,3367,1073,21075,3065,172942,9523,117547,7768,345,384,117202,7722,90318,6287,26884,3208,55395,4094,1362356,10928,100731,5912,53831,3726,58,96,53773,3727,48426,3469,5347,1287,46900,3675,1261625,11710,1061976,11403,4486,1238,1057490,11559,1005798,11429,51692,4615,199649,7289,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,377085,1337,42261,2886,11109,1356,3352,863,0,145,3352,863,2070,684,1282,454,7757,1215,31152,2399,19793,1836,0,145,19793,1836,15570,1557,4223,858,11359,1396,334824,3017,29021,2214,14787,1376,0,145,14787,1376,12422,1377,2365,649,14234,1621,305803,3190,275246,4029,681,304,274565,3998,264170,4267,10395,1319,30557,2452,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4853702,5946,516341,14045,110326,6355,25873,2904,41,74,25832,2896,12218,1875,13614,2110,84453,5806,406015,11804,241954,8412,341,181,241613,8413,171526,7400,70087,4526,164061,7415,4337361,14778,337074,10927,155894,7341,1420,618,154474,7295,138086,6846,16388,2582,181180,7499,4000287,16056,3456645,18965,68459,4807,3388186,19584,3222146,20075,166040,7708,543642,13839,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4143219,5209,537434,15429,124497,6382,32296,3326,40,75,32256,3326,16050,1998,16206,2744,92201,5288,412937,13306,255089,9294,200,168,254889,9285,176370,7193,78519,5913,157848,8126,3605785,16432,325404,9235,168216,6353,1384,657,166832,6269,143109,5730,23723,2587,157188,6455,3280381,17626,2793533,17108,35663,3036,2757870,17156,2567859,17632,190011,7559,486848,11104,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1092284,2702,197372,8800,62100,4149,9934,1714,0,184,9934,1714,6263,1255,3671,981,52166,3609,135272,7431,69701,4947,0,184,69701,4947,50408,4272,19293,2286,65571,4463,894912,8791,131723,5507,45365,3472,38,67,45327,3480,40947,3498,4380,1033,86358,4492,763189,9282,623526,8598,439,278,623087,8564,588164,8920,34923,3098,139663,5758,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3363052,4342,403056,12308,80873,4284,24317,2613,0,151,24317,2613,13374,2042,10943,1721,56556,4052,322183,11288,211337,8735,9,19,211328,8736,152926,6288,58402,4553,110846,6430,2959996,13218,235956,7034,127665,5665,573,464,127092,5668,110222,4492,16870,2395,108291,4334,2724040,13220,2422034,14499,2695,774,2419339,14406,2292582,14667,126757,6022,302006,8117,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,338275,1915,35269,3782,7357,1858,2059,646,0,189,2059,646,1585,587,474,347,5298,1510,27912,3076,16967,2028,0,189,16967,2028,14077,1795,2890,971,10945,1983,303006,3896,28355,2922,16733,2201,83,152,16650,2182,15400,2041,1250,689,11622,1972,274651,4392,241195,4913,1936,715,239259,4932,231113,4863,8146,1175,33456,3002,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2129008,3017,891315,17106,203450,8417,46574,3788,0,210,46574,3788,27232,2920,19342,2401,156876,7323,687865,15458,343432,10787,0,210,343432,10787,207033,8692,136399,6121,344433,11733,1237693,17137,192633,8001,76558,4466,158,204,76400,4481,68864,4404,7536,1349,116075,6562,1045060,15516,816897,12352,1655,632,815242,12337,750778,12292,64464,4247,228163,7997,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
