GEO_ID,C12002_001E,C12002_001M,C12002_002E,C12002_002M,C12002_003E,C12002_003M,C12002_004E,C12002_004M,C12002_005E,C12002_005M,C12002_006E,C12002_006M,C12002_007E,C12002_007M,C12002_008E,C12002_008M,C12002_009E,C12002_009M,C12002_010E,C12002_010M,C12002_011E,C12002_011M,C12002_012E,C12002_012M,C12002_013E,C12002_013M,C12002_014E,C12002_014M,C12002_015E,C12002_015M,C12002_016E,C12002_016M,C12002_017E,C12002_017M,C12002_018E,C12002_018M,C12002_019E,C12002_019M,C12002_020E,C12002_020M,C12002_021E,C12002_021M,C12002_022E,C12002_022M,C12002_023E,C12002_023M,C12002_024E,C12002_024M,C12002_025E,C12002_025M,C12002_026E,C12002_026M,C12002_027E,C12002_027M,C12002_028E,C12002_028M,C12002_029E,C12002_029M,C12002_030E,C12002_030M,C12002_031E,C12002_031M,C12002_032E,C12002_032M,C12002_033E,C12002_033M,C12002_034E,C12002_034M,C12002_035E,C12002_035M,C12002_036E,C12002_036M,C12002_037E,C12002_037M,C12002_038E,C12002_038M,C12002_039E,C12002_039M,C12002_040E,C12002_040M,C12002_041E,C12002_041M,C12002_042E,C12002_042M,C12002_043E,C12002_043M,C12002_044E,C12002_044M,C12002_045E,C12002_045M,C12002_046E,C12002_046M,C12002_047E,C12002_047M,C12002_048E,C12002_048M,C12002_049E,C12002_049M,C12002_050E,C12002_050M,C12002_051E,C12002_051M,C12002_052E,C12002_052M,C12002_053E,C12002_053M,C12002_054E,C12002_054M,C12002_055E,C12002_055M,C12002_056E,C12002_056M,C12002_057E,C12002_057M,C12002_058E,C12002_058M,C12002_059E,C12002_059M,C12002_060E,C12002_060M,C12002_061E,C12002_061M,C12002_062E,C12002_062M,C12002_063E,C12002_063M,C12002_064E,C12002_064M,C12002_065E,C12002_065M,C12002_066E,C12002_066M,C12002_067E,C12002_067M,C12002_068E,C12002_068M,C12002_069E,C12002_069M,C12002_070E,C12002_070M,C12002_071E,C12002_071M,C12002_072E,C12002_072M,C12002_073E,C12002_073M,NAME,C12002_001MA,C12002_001EA,C12002_002EA,C12002_002MA,C12002_003EA,C12002_003MA,C12002_004EA,C12002_004MA,C12002_005MA,C12002_005EA,C12002_006MA,C12002_006EA,C12002_007MA,C12002_007EA,C12002_008EA,C12002_008MA,C12002_009EA,C12002_009MA,C12002_010EA,C12002_010MA,C12002_011MA,C12002_011EA,C12002_012MA,C12002_012EA,C12002_013EA,C12002_013MA,C12002_014EA,C12002_014MA,C12002_015EA,C12002_015MA,C12002_016MA,C12002_016EA,C12002_017MA,C12002_017EA,C12002_018MA,C12002_018EA,C12002_019EA,C12002_019MA,C12002_020EA,C12002_020MA,C12002_021EA,C12002_021MA,C12002_022MA,C12002_022EA,C12002_023MA,C12002_023EA,C12002_024EA,C12002_024MA,C12002_025EA,C12002_025MA,C12002_026EA,C12002_026MA,C12002_027MA,C12002_027EA,C12002_028MA,C12002_028EA,C12002_029EA,C12002_029MA,C12002_030EA,C12002_030MA,C12002_031EA,C12002_031MA,C12002_032EA,C12002_032MA,C12002_033MA,C12002_033EA,C12002_034MA,C12002_034EA,C12002_035EA,C12002_035MA,C12002_036EA,C12002_036MA,C12002_037EA,C12002_037MA,C12002_038EA,C12002_038MA,C12002_039MA,C12002_039EA,C12002_040MA,C12002_040EA,C12002_041EA,C12002_041MA,C12002_042EA,C12002_042MA,C12002_043EA,C12002_043MA,C12002_044MA,C12002_044EA,C12002_045MA,C12002_045EA,C12002_046EA,C12002_046MA,C12002_047EA,C12002_047MA,C12002_048EA,C12002_048MA,C12002_049MA,C12002_049EA,C12002_050MA,C12002_050EA,C12002_051MA,C12002_051EA,C12002_052EA,C12002_052MA,C12002_053EA,C12002_053MA,C12002_054EA,C12002_054MA,C12002_055MA,C12002_055EA,C12002_056MA,C12002_056EA,C12002_057EA,C12002_057MA,C12002_058EA,C12002_058MA,C12002_059EA,C12002_059MA,C12002_060MA,C12002_060EA,C12002_061MA,C12002_061EA,C12002_062MA,C12002_062EA,C12002_063EA,C12002_063MA,C12002_064EA,C12002_064MA,C12002_065EA,C12002_065MA,C12002_066MA,C12002_066EA,C12002_067MA,C12002_067EA,C12002_068EA,C12002_068MA,C12002_069EA,C12002_069MA,C12002_070EA,C12002_070MA,C12002_071MA,C12002_071EA,C12002_072MA,C12002_072EA,C12002_073MA,C12002_073EA,state
0400000US13,7736263,6684,3739449,6625,1345344,16065,368685,8116,660412,10387,145207,7873,106287,5876,47980,4178,16773,1939,1854532,17764,3166,1189,299286,9890,424633,8875,432135,7811,363401,6444,331911,5063,83947,6356,101,170,18202,2841,22886,3132,20971,3554,15385,2413,6402,1164,84211,4794,0,225,667,626,4569,1747,8428,1866,15120,2198,55427,3737,371415,11772,229,230,37225,3536,87947,5613,112458,5801,85444,4964,48112,3265,3996814,5885,1219446,15283,345004,7536,568663,8575,142589,6846,97699,6359,41256,3206,24235,2508,1794097,20954,4975,1361,354055,9353,426859,9723,414844,8887,344360,7482,249004,6357,126289,7482,248,285,31671,3666,37052,4593,31225,3512,19306,2587,6787,1444,346498,8698,358,445,3194,1234,9971,3663,23759,2804,57253,4398,251963,6481,510484,14664,73,121,57581,3981,101369,6623,141912,6631,124268,6865,85281,4543,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1121353,683,558393,1015,205093,5267,40372,1092,100975,3417,25854,2333,18464,2064,13952,1997,5476,1177,286249,6149,617,563,48631,3285,54616,2476,61334,2477,58192,2565,62859,1877,7311,1590,113,132,1391,857,1842,775,1686,693,1477,681,802,474,13300,1664,0,187,8,17,211,246,448,291,1381,549,11252,1428,46440,3429,24,40,3776,1120,6757,1445,12554,1587,13586,1842,9743,1163,562960,1147,159458,5025,41321,1418,71903,2980,17231,2158,13961,1832,8381,1305,6661,1211,279869,6212,737,397,57299,3184,57295,2678,60663,2253,55933,2797,47942,2333,8601,1671,13,24,1661,655,2394,1029,2051,754,1588,585,894,405,56471,2862,66,97,665,528,674,333,3418,1011,7796,1721,43852,2068,58561,3772,26,48,4868,1417,9149,1547,14172,1473,16358,2145,13988,1793,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1224412,1966,609408,2137,175841,5497,58518,2224,82538,4442,15020,1949,11471,1878,6295,1230,1999,702,344813,7387,159,187,70146,3673,68264,3283,68978,3338,66345,2343,70921,2226,6496,1393,0,195,2200,755,1271,546,1688,708,763,389,574,378,11128,2001,0,195,6,13,191,203,334,253,1569,804,9028,1573,71130,4756,0,195,8552,1608,13102,1952,19730,2471,17983,1973,11763,1621,615004,1973,141249,5192,55016,2280,64020,3815,9267,1587,6874,1549,3829,977,2243,725,335094,7433,1209,729,75071,4117,69804,3198,71166,2732,62633,2662,55211,2733,8793,1536,0,195,3067,1055,1765,696,2040,603,1336,672,585,338,48733,2972,23,49,411,335,575,365,2601,754,7053,1331,38070,2700,81135,4958,227,196,11165,1969,15841,2424,19876,1958,20134,2421,13892,1909,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10316699,2433,5009508,3372,1876251,14162,469678,3236,924693,9142,206830,7089,158911,5770,77961,4104,38178,3129,2485089,16418,1612,602,364913,8564,532057,8258,584278,8129,515750,6520,486479,5720,76790,5047,109,94,12552,2153,17412,2491,23356,2754,14518,2223,8843,1695,126505,5212,37,56,1841,816,3034,953,10520,1583,19378,2132,91695,3985,444873,11338,121,110,36380,3418,92463,6172,133525,6390,112502,5881,69882,3525,5307191,3215,1693848,13519,436671,3057,807497,8032,182889,7153,136288,5590,78866,4145,51637,3267,2423653,15547,4228,1056,437532,9034,531258,7182,589109,6492,484894,6530,376632,6740,108596,6144,452,339,21885,2300,30401,3214,28661,2627,16171,1963,11026,1796,496474,7988,143,144,3625,1143,7848,1396,26098,2212,68586,3626,390174,7267,584620,12065,216,220,52007,4087,108243,5149,158188,5965,147917,5604,118049,5172,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5194347,3254,2532594,3460,848257,10881,243839,4169,417346,6859,83430,4854,60911,4278,29616,2354,13115,1712,1301653,13554,1750,602,200578,5476,259005,7242,292614,6171,280376,4515,267330,4251,32441,2906,0,190,6174,1320,10248,1429,8652,1435,4609,1223,2758,787,60109,3007,0,190,289,277,1410,661,3894,847,8270,1283,46246,2730,290134,7962,274,247,30686,2780,64088,4273,91687,4517,67532,3618,35867,2759,2661753,2995,730864,8593,224644,2897,345781,5947,64516,3766,48617,3180,28843,2990,18463,2070,1270171,13993,2049,583,236104,5389,265818,5601,296689,6671,262309,5228,207202,5135,50200,3500,498,412,13819,2189,13699,2136,12396,1901,7176,1705,2612,832,252255,7287,0,190,1725,718,5151,1232,12834,1856,31897,3023,200648,5251,358263,10085,87,148,44075,3337,67612,3876,101743,5154,82495,3823,62251,3578,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2461674,2155,1206487,2566,388597,6203,111091,2376,187022,4467,33985,2550,31412,2524,15793,1682,9294,1201,650078,8635,236,155,101184,4524,119572,3704,142722,3397,141364,3157,145000,2680,13609,1965,0,155,3035,933,3466,855,3406,973,2424,691,1278,453,30802,2433,0,155,463,615,778,491,1798,763,4573,1072,23190,1829,123401,5675,206,184,14146,2057,24599,2604,37135,2358,30397,2562,16918,1566,1255187,2605,319280,6071,104515,2359,152273,3985,22865,2182,18690,2080,11296,1346,9641,1317,645985,8355,1094,468,120620,4202,121359,2930,149203,3251,135318,2801,118391,3470,18201,2133,83,147,5748,1104,4531,918,4283,870,2446,677,1110,469,128492,3928,358,427,368,231,1412,638,4697,790,12336,1534,109321,3027,143229,4577,0,155,18861,2150,28993,2750,37190,2447,34138,2135,24047,1818,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2267066,2221,1114875,2893,364910,6493,105572,3071,182785,5180,30449,2910,25143,1959,14171,1766,6790,1106,597375,6805,615,620,100734,3909,116810,3200,131329,3508,125685,3027,122202,2370,13267,2048,28,60,3378,928,4306,1636,3253,922,920,350,1382,492,25836,2157,0,168,313,277,361,250,2617,784,3254,783,19291,1833,113487,4773,0,168,11942,1669,24072,2004,33912,2413,28270,2448,15291,1406,1152191,2495,288863,6428,97701,3125,139306,4649,21793,2400,15170,1541,8590,1248,6303,1143,584911,8796,1959,694,117273,3708,115902,3095,134501,3317,118263,2747,97013,3204,20365,2338,191,210,6330,1443,5420,1199,5104,947,2461,978,859,387,106707,3900,0,168,1063,551,2075,910,5546,1059,12603,1737,85420,2781,151345,5552,7,16,20320,2122,27859,2333,42925,2891,32826,2292,27408,1941,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3518242,3244,1710913,3874,533733,8863,151427,3157,256236,6106,57532,4206,39695,3012,19907,2261,8936,1238,880967,12502,710,409,142723,5360,166932,4702,201165,4681,187128,3552,182309,3630,38022,3405,191,239,9958,1882,10342,1662,9246,1741,5648,1299,2637,778,49699,3485,668,933,601,397,1085,579,4587,922,9708,1749,33050,2338,208492,6956,51,91,24903,2294,48674,3805,59008,3835,47696,2878,28160,2222,1807329,3048,445483,6502,142620,3578,207981,5485,38180,3229,28404,2642,14386,1755,13912,1718,876817,12969,2652,673,171091,4913,175796,4594,207055,4622,183655,4660,136568,3736,44931,3509,87,142,13584,1905,11906,1883,11416,1688,5835,1279,2103,581,185762,4913,267,221,1345,575,3794,1046,10288,1426,25634,2423,144434,3654,254336,9118,130,167,33318,2790,53931,4158,66699,4323,58406,3957,41852,2570,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3641422,2429,1758929,3091,662690,9336,165771,4139,323567,6045,77797,4467,57170,3318,26944,2214,11441,1596,818890,10477,603,293,132176,4788,157421,4395,183970,5136,177379,4067,167341,3270,39010,3149,83,142,8425,1638,8966,1876,9888,1515,6951,1368,4697,1012,48641,2957,0,198,645,419,1145,668,4189,1048,7288,1181,35374,2483,189698,6343,34,67,18960,2423,37856,3093,57933,3585,50823,3063,24092,1930,1882493,3339,594052,9576,153006,4015,291618,6912,60558,4421,47233,3456,25089,2161,16548,1598,785057,11921,2278,671,155115,5620,159950,5176,183795,5175,162713,4567,121206,3544,61895,4915,141,118,18837,2548,15456,2584,15135,2129,7840,1248,4486,811,195819,5328,69,123,1914,802,3938,1122,12552,1894,32084,2755,145262,4053,245670,6427,244,262,27260,2681,47032,3484,67901,4218,62384,3368,40849,2353,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107596,1310,536592,1587,165947,4286,44256,1244,77314,2890,16556,1996,15608,1519,7925,1279,4288,882,283334,5853,88,96,30328,2279,50624,2363,64576,2872,69983,1928,67735,1707,4969,1115,0,157,852,395,1309,691,1341,461,983,476,484,244,15245,1321,0,157,156,118,597,511,628,332,1870,528,11994,1028,67097,4069,0,157,4319,990,12345,1825,22947,2195,15973,1416,11513,1542,571004,1535,139017,3936,41736,1114,63480,2406,12273,1406,9223,1466,7746,1309,4559,936,283864,7293,196,191,38777,2489,52342,2490,70061,2378,66349,2501,56139,2320,8066,1644,0,157,978,439,2412,915,2795,894,1173,531,708,450,55811,2534,0,157,179,154,639,385,3507,840,6138,1024,45348,2164,84246,4496,0,157,7178,1204,18087,1697,24152,2077,20289,1749,14540,1554,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4717856,2208,2256241,2677,846285,9499,207260,3380,417263,6304,95425,5659,73630,3640,37939,2728,14768,1460,1104811,14237,481,378,146795,6352,225699,7192,277276,5016,235900,4170,218660,3441,51441,4210,205,216,8425,1609,12103,1938,16009,2211,8585,1423,6114,1165,54719,3504,14,25,797,626,987,548,4136,1211,7876,1361,40909,2920,198985,7983,160,193,15051,2492,39458,4245,60855,4086,53254,3799,30207,2462,2461615,2322,811897,10188,192882,3121,376855,5723,94639,5110,74738,4697,47093,2834,25690,2344,1075652,11454,1387,665,176107,5806,237121,6009,276818,5269,219781,3768,164438,4877,74057,5196,391,439,12400,2079,20880,3037,20092,2690,13494,1574,6800,1338,213772,5904,170,204,812,422,2631,945,14007,1835,27573,2364,168579,4923,286237,8667,97,106,24208,3080,50918,4075,81729,4549,73691,3993,55594,3473,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5440246,1157,2601690,1712,994302,10416,232456,2023,490349,6476,109355,5022,89877,4611,49078,3660,23187,2028,1291045,13509,682,380,156140,6423,266696,5723,324358,6400,279052,4404,264117,4196,40859,3335,224,242,5954,1525,9798,1889,12058,1730,7072,1359,5753,1251,69099,3871,0,204,540,460,759,445,3942,1044,8343,1392,55515,3152,206385,8102,0,204,9783,2055,35670,3157,65013,4042,57786,3537,38133,2287,2838556,1713,942325,10509,227187,2482,449286,6868,93381,4641,75545,4300,54582,3737,42344,3062,1260201,14596,1789,767,195057,6911,275056,5355,320670,5812,256392,5609,211237,5826,66015,3940,38,64,11751,1964,18247,2181,20500,2484,10349,1664,5130,958,259743,6546,0,204,817,466,4744,1384,10522,1358,32930,2440,210730,5244,310272,8034,219,291,19245,2522,53382,3740,89243,4089,82420,4498,65763,3460,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8005678,3029,3890962,3564,1395316,11562,369008,3300,654563,6231,154267,4754,126296,5497,64290,3273,26892,1961,1928494,15149,2055,559,245162,6027,365964,6100,458900,6757,435069,4797,421344,4509,49208,3207,89,98,7111,1183,12673,1863,12474,1574,11673,1858,5188,911,105506,4213,42,57,714,472,2347,737,6504,1158,13670,1548,82229,3441,412438,8789,274,186,30282,2831,81298,4557,125571,5050,109944,3882,65069,3276,4114716,2620,1203080,10055,345455,2644,554249,6148,115024,4501,98845,3885,54805,2989,34702,2962,1927336,13006,3668,889,313892,6122,389321,5963,472431,5121,416328,5332,331696,5390,68932,3673,249,192,14562,1933,19500,1937,17446,2001,11815,1441,5360,1105,403714,6711,48,78,1386,497,6282,1242,22554,1852,54814,3508,318630,5516,511654,9751,191,250,43138,3945,97391,4513,140891,4571,133283,4554,96760,3188,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4283571,2642,2113814,2506,741758,7838,187625,2155,366352,5147,74448,3344,63642,3438,33387,2224,16304,1666,1118991,9913,683,389,167208,5130,219387,4271,267467,4066,237850,3607,226396,3361,23011,2641,13,24,3200,1037,7382,1669,6165,1190,4038,1089,2213,578,46458,2192,55,89,379,238,1087,500,3814,805,5604,885,35519,1921,183596,5940,170,150,13293,1485,34289,2777,60547,3269,48189,2409,27108,2261,2169757,2762,609556,8268,178921,2215,294522,5595,54452,2931,40943,2724,25541,2213,15177,1427,1114330,9973,1290,511,202646,5120,225407,4590,276456,4122,222462,3526,186069,4111,28945,2335,105,109,7650,1437,7165,1164,8193,1325,4064,903,1768,514,180658,3951,46,58,1071,504,1819,486,7353,1005,22819,2069,147550,3704,236268,6440,237,212,22830,2147,43445,3244,67489,3146,59288,2750,42979,2518,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2350019,2263,1122460,2887,402920,8347,109558,3678,191227,5466,41547,3638,36904,3230,16327,2067,7357,1430,541062,9248,817,580,84579,4284,107415,4954,120440,4777,114482,3066,113329,2863,32316,3312,64,84,7848,1923,7438,1677,6086,1350,7010,1740,3870,1011,29936,2823,0,206,319,344,680,408,2582,921,4561,928,21794,2284,116226,5660,45,80,10712,2033,26880,2938,31800,3139,29720,2600,17069,1697,1227559,3691,383433,8432,115680,4663,165993,4837,47228,4110,29933,2421,15853,1855,8746,1597,511143,11761,1228,488,96825,4847,103192,4683,120031,4348,106292,3418,83575,3638,43378,3505,0,206,11165,2027,10965,1522,9711,1698,7845,1383,3692,731,135009,4427,48,73,1014,564,3489,1170,7312,1198,18970,2062,104176,3539,154596,5974,12,27,18014,2466,33208,3379,40293,3150,39654,2817,23415,2280,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4841501,3725,2348195,3734,767491,9692,213310,3373,376055,5822,77965,4772,59377,3509,27725,2506,13059,1446,1218225,12108,1067,519,189425,6336,227468,5323,276549,4990,255892,4273,267824,4023,40301,3489,29,56,8855,1602,10391,1726,10042,1649,7258,1373,3726,999,61975,3320,61,80,619,350,890,510,4483,1114,9039,1389,46883,2741,260203,7440,313,412,26722,2947,51172,3657,79945,4088,63323,3398,38728,2768,2493306,3505,659092,8593,200731,3169,313491,6813,57755,3460,46930,3017,24846,2254,15339,1717,1211038,13474,2277,570,232111,7184,235591,5018,277737,5062,250080,5344,213242,4872,51694,3479,58,100,15239,2339,12952,2028,13689,1780,6460,1201,3296,736,248594,5572,240,193,1927,909,4951,939,12902,1680,32937,2984,195637,4737,322888,7289,0,184,35605,2874,60264,3428,90978,4146,79171,4168,56870,2797,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
