GEO_ID,C19131_001E,C19131_001M,C19131_002E,C19131_002M,C19131_003E,C19131_003M,C19131_004E,C19131_004M,C19131_005E,C19131_005M,C19131_006E,C19131_006M,C19131_007E,C19131_007M,C19131_008E,C19131_008M,C19131_009E,C19131_009M,C19131_010E,C19131_010M,C19131_011E,C19131_011M,C19131_012E,C19131_012M,C19131_013E,C19131_013M,C19131_014E,C19131_014M,C19131_015E,C19131_015M,C19131_016E,C19131_016M,C19131_017E,C19131_017M,C19131_018E,C19131_018M,C19131_019E,C19131_019M,C19131_020E,C19131_020M,C19131_021E,C19131_021M,C19131_022E,C19131_022M,C19131_023E,C19131_023M,C19131_024E,C19131_024M,C19131_025E,C19131_025M,C19131_026E,C19131_026M,C19131_027E,C19131_027M,C19131_028E,C19131_028M,C19131_029E,C19131_029M,C19131_030E,C19131_030M,C19131_031E,C19131_031M,C19131_032E,C19131_032M,C19131_033E,C19131_033M,C19131_034E,C19131_034M,C19131_035E,C19131_035M,C19131_036E,C19131_036M,C19131_037E,C19131_037M,C19131_038E,C19131_038M,C19131_039E,C19131_039M,C19131_040E,C19131_040M,C19131_041E,C19131_041M,C19131_042E,C19131_042M,C19131_043E,C19131_043M,C19131_044E,C19131_044M,C19131_045E,C19131_045M,C19131_046E,C19131_046M,C19131_047E,C19131_047M,C19131_048E,C19131_048M,C19131_049E,C19131_049M,C19131_050E,C19131_050M,C19131_051E,C19131_051M,C19131_052E,C19131_052M,C19131_053E,C19131_053M,C19131_054E,C19131_054M,C19131_055E,C19131_055M,C19131_056E,C19131_056M,C19131_057E,C19131_057M,C19131_058E,C19131_058M,C19131_059E,C19131_059M,C19131_060E,C19131_060M,C19131_061E,C19131_061M,C19131_062E,C19131_062M,C19131_063E,C19131_063M,C19131_064E,C19131_064M,C19131_065E,C19131_065M,C19131_066E,C19131_066M,C19131_067E,C19131_067M,C19131_068E,C19131_068M,C19131_069E,C19131_069M,C19131_070E,C19131_070M,C19131_071E,C19131_071M,NAME,C19131_001EA,C19131_001MA,C19131_002MA,C19131_002EA,C19131_003MA,C19131_003EA,C19131_004MA,C19131_004EA,C19131_005EA,C19131_005MA,C19131_006EA,C19131_006MA,C19131_007MA,C19131_007EA,C19131_008EA,C19131_008MA,C19131_009EA,C19131_009MA,C19131_010EA,C19131_010MA,C19131_011MA,C19131_011EA,C19131_012EA,C19131_012MA,C19131_013EA,C19131_013MA,C19131_014EA,C19131_014MA,C19131_015MA,C19131_015EA,C19131_016MA,C19131_016EA,C19131_017EA,C19131_017MA,C19131_018MA,C19131_018EA,C19131_019EA,C19131_019MA,C19131_020EA,C19131_020MA,C19131_021MA,C19131_021EA,C19131_022MA,C19131_022EA,C19131_023EA,C19131_023MA,C19131_024EA,C19131_024MA,C19131_025MA,C19131_025EA,C19131_026MA,C19131_026EA,C19131_027MA,C19131_027EA,C19131_028EA,C19131_028MA,C19131_029MA,C19131_029EA,C19131_030MA,C19131_030EA,C19131_031EA,C19131_031MA,C19131_032MA,C19131_032EA,C19131_033MA,C19131_033EA,C19131_034EA,C19131_034MA,C19131_035MA,C19131_035EA,C19131_036MA,C19131_036EA,C19131_037MA,C19131_037EA,C19131_038MA,C19131_038EA,C19131_039EA,C19131_039MA,C19131_040MA,C19131_040EA,C19131_041EA,C19131_041MA,C19131_042EA,C19131_042MA,C19131_043MA,C19131_043EA,C19131_044MA,C19131_044EA,C19131_045EA,C19131_045MA,C19131_046MA,C19131_046EA,C19131_047MA,C19131_047EA,C19131_048MA,C19131_048EA,C19131_049EA,C19131_049MA,C19131_050EA,C19131_050MA,C19131_051MA,C19131_051EA,C19131_052MA,C19131_052EA,C19131_053EA,C19131_053MA,C19131_054EA,C19131_054MA,C19131_055EA,C19131_055MA,C19131_056EA,C19131_056MA,C19131_057EA,C19131_057MA,C19131_058EA,C19131_058MA,C19131_059MA,C19131_059EA,C19131_060EA,C19131_060MA,C19131_061EA,C19131_061MA,C19131_062MA,C19131_062EA,C19131_063EA,C19131_063MA,C19131_064EA,C19131_064MA,C19131_065EA,C19131_065MA,C19131_066MA,C19131_066EA,C19131_067EA,C19131_067MA,C19131_068EA,C19131_068MA,C19131_069EA,C19131_069MA,C19131_070MA,C19131_070EA,C19131_071MA,C19131_071EA,state
0400000US13,2376008,17596,1667698,18914,718977,12706,13898,2290,18336,3387,47932,4854,54733,5014,87021,6370,147779,7713,117249,6765,137084,8168,48922,4381,46023,3463,948721,14472,21582,2640,20675,2863,69939,4436,83717,4797,142284,7568,205622,7754,141343,5668,155179,6787,56636,4489,51744,4717,708310,12885,164952,8836,75428,6742,8349,1795,5876,1712,9696,1883,14765,2679,11958,2590,12303,2575,6063,2203,4233,1658,1158,570,1027,913,89524,5149,7440,1508,6165,1663,11112,2067,11260,2090,15318,2428,19663,3068,10219,1615,4565,1230,1885,916,1897,1028,543358,11670,308598,9149,74243,4941,32512,3837,59930,4804,49148,4826,43881,3787,33067,3816,7885,1935,5952,1466,1689,721,291,342,234760,7899,26267,2491,16928,2031,41607,3860,32621,3424,41579,3583,41668,3601,16211,2037,13208,2041,3462,1292,1209,1153,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,229641,6271,89648,4300,1585,628,1234,665,3771,1122,5091,1026,10975,1920,16741,2106,15937,2014,21690,2140,7131,1219,5493,1042,139993,4474,2551,868,2636,869,4759,924,6899,1306,14897,2194,27046,2203,24037,2161,32301,2648,13929,2114,10938,1486,82148,4025,25768,2378,10618,1776,563,293,629,506,1088,582,1415,688,2499,1008,2598,788,997,569,445,455,215,174,169,133,15150,1697,86,91,394,257,1330,608,1190,411,1657,605,3028,758,3058,830,2892,761,1041,509,474,246,56380,3731,24811,2526,4761,1164,2330,946,3594,994,4390,1166,3682,927,3670,887,1552,714,678,390,47,65,107,110,31569,2769,1768,678,938,471,2299,687,3873,1222,4289,825,7302,1201,4174,887,5394,1042,944,378,588,353,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,319270,7239,132413,5580,2527,841,2479,757,9339,1485,12603,2088,22258,2484,32110,3188,22992,2515,20249,3074,4340,1225,3516,1057,186857,5413,4851,1097,3418,870,14316,1867,22263,2543,33016,2890,42787,2629,27596,2542,26119,2836,7347,1518,5144,1126,79412,5041,25194,3106,14240,2197,1321,556,786,421,2269,734,2200,895,3071,1004,3553,1239,634,326,143,162,263,315,0,195,10954,2339,1326,1005,323,412,1414,705,1625,767,2717,1241,1870,624,1223,664,328,219,128,145,0,195,54218,3635,33604,2782,8206,1334,6102,1389,6976,1399,4170,1076,3690,998,2577,916,1320,743,392,271,76,100,95,158,20614,2463,735,339,1598,550,3121,1021,4020,1273,4997,1057,3574,794,1318,530,1176,790,51,87,24,34,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,2269243,15549,966588,12069,15956,2396,12928,1815,50421,4089,61548,4088,94961,5658,185020,7162,165081,6332,205777,6042,81769,4921,93127,4644,1302655,14179,18736,2263,17517,2179,69204,3936,95317,4190,163690,5432,271170,7502,214522,7208,254549,7808,105033,5200,92917,4917,829621,11247,212106,6923,100035,4937,9870,1517,5365,1031,15889,2067,14565,2144,18738,2302,18984,2590,8686,1593,4641,1027,987,472,2310,894,112071,4731,5548,1165,3407,909,12027,2023,13607,1694,19955,2172,27248,2507,14938,1866,10107,1694,3062,1140,2172,796,617515,9990,338394,9059,78412,4014,34937,3492,69409,4050,46744,3964,42185,3231,40373,3512,14752,2035,8099,1340,1839,858,1644,561,279121,7843,22098,2674,15818,1948,38640,3239,36105,2789,50387,3687,55224,3579,31918,2974,20511,2359,5856,1265,2564,771,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,1217034,13749,474838,9844,10230,1776,8062,1739,19061,2223,29934,2669,58920,4228,116309,6064,96898,5272,88312,4756,24871,2542,22241,2429,742196,9530,11330,1369,13296,1756,43081,2788,74039,3520,114507,4655,187137,6689,122685,5681,119897,5446,30037,2786,26187,2592,424355,9808,110790,6153,58376,4097,6389,1444,4254,1167,9498,1231,9681,1782,11431,1963,11497,2017,2726,909,1972,671,381,383,547,322,52414,4086,2487,767,2619,908,8230,1568,7699,1456,9559,1372,11573,2045,5785,1137,2896,759,808,496,758,419,313565,7677,192326,6276,50834,3602,22948,2725,38248,3478,26858,2589,25941,2605,17070,2507,5961,1148,3635,1286,556,467,275,387,121239,4945,9479,1380,6531,1096,21624,2057,19713,2561,23708,2318,23141,2322,10112,1250,4780,1135,831,392,1320,599,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,625231,7647,241863,5807,3404,854,3165,894,9099,1598,11765,1623,26869,2162,59080,3088,51433,2952,49304,2901,16260,1873,11484,1605,383368,5813,4660,1006,4292,627,20876,1609,32842,2289,57903,2923,100346,3851,67602,3099,62364,2736,17634,1758,14849,1639,159664,5499,47231,3128,27228,2653,2207,698,1365,461,4682,1252,4671,1041,6963,1297,4756,1163,1524,606,897,622,40,42,123,133,20003,2078,588,343,633,362,1577,499,3932,915,3537,789,5835,1190,1943,567,1342,697,341,219,275,210,112433,4143,75892,3817,16439,2163,7718,1251,14361,1724,15019,1940,11170,1526,7721,1289,2098,786,1101,678,24,42,241,187,36541,2453,2221,766,1997,608,5875,885,5628,822,7411,938,7588,1119,3418,752,1801,689,395,318,207,159,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,557419,7655,233734,5536,2279,667,2906,782,10693,1521,16149,1645,29062,2609,49833,3097,47024,3211,46879,3187,15673,2435,13236,1540,323685,5696,3365,747,3026,638,19093,1951,27960,2100,49667,2877,76508,3365,57272,3276,55992,3078,15484,1694,15318,1692,164597,5700,46960,3295,25540,2654,1488,569,1890,652,4097,1100,4421,1134,6066,1781,4758,1182,1309,519,1113,651,355,307,43,63,21420,2296,482,301,697,373,2598,732,3079,912,4365,839,5309,1037,2669,843,1582,699,434,289,205,252,117637,4639,75691,4114,17225,1978,8941,1421,14688,2047,12640,2184,10898,1520,7288,1445,1957,606,1825,759,108,132,121,117,41946,2882,2254,617,1855,553,4684,1047,8326,1455,7842,1290,8827,1377,5304,1361,1995,713,542,296,317,273,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,827519,12957,312461,9317,8470,1608,7431,1416,18951,2242,24117,2349,39189,3407,66970,4182,58940,3520,58094,3457,15020,1700,15279,1887,515058,7950,10970,1527,15351,1616,45088,2971,55606,2649,85683,4081,121121,5158,75026,4038,69150,3321,20290,1926,16773,2072,292361,8854,75067,4735,39000,3291,6276,1422,3348,790,6752,1299,5074,1197,7264,1624,6242,1124,1946,867,1460,714,292,269,346,250,36067,3094,2589,900,2075,649,6151,1328,5844,1056,5829,1337,7285,1209,3351,946,2427,863,128,123,388,371,217294,7463,124367,7311,38658,3715,16232,2373,25440,3479,14226,2199,14960,2475,10801,1869,2603,924,982,440,338,247,127,165,92927,4187,10348,1509,6422,1220,18328,1890,16022,1851,16386,1945,15320,1955,5164,1067,3788,888,768,414,381,285,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,743138,10255,286474,7845,4527,1322,4180,1098,11820,1742,18683,2392,32871,2719,57984,4267,60168,4159,60464,4454,20102,2386,15675,2207,456664,7155,10153,1619,12549,1881,38677,2981,46932,3049,64772,3478,89349,4600,72513,4281,75452,3897,24837,2356,21430,2228,375079,7531,84592,4406,39280,3495,5481,1255,2399,666,5491,1191,5190,1267,5734,1325,7402,1705,3845,1069,2674,1028,699,693,365,238,45312,3416,2837,859,3273,944,6387,970,5613,986,7702,1308,9333,1683,4279,1077,3963,1056,1374,689,551,378,290487,6838,163715,6281,47992,3760,21436,2672,33518,3421,22798,2758,17445,2472,13545,1905,3963,1208,2370,877,104,184,544,309,126772,5282,14772,1700,9916,1412,24324,1969,18470,2001,22488,2352,19180,2139,10360,1778,5675,1048,1075,389,512,280,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,270959,7042,88876,4053,785,360,1407,530,4219,927,6575,970,11196,1538,20071,2168,17769,1856,16955,1815,5100,1197,4799,1067,182083,4856,1944,602,3630,872,14251,1446,18643,1751,28431,2090,40322,2436,33220,2416,27514,2570,7901,1358,6227,985,77001,3642,23073,2132,14615,1796,984,350,2163,866,2026,786,2261,859,2801,815,2619,808,1111,655,382,275,118,178,150,146,8458,979,433,251,205,125,1255,414,1115,290,1391,476,1562,356,1486,543,825,372,42,69,144,137,53928,2855,34788,2472,7344,1504,4056,1032,8712,1427,5005,1123,4583,1337,3289,854,930,506,627,369,157,137,85,116,19140,1592,1341,439,1016,424,3379,810,2640,663,3898,820,3765,799,1624,583,1341,508,104,99,32,53,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,995216,12101,411914,9365,3597,1078,3537,1193,8314,1573,13752,2265,27511,2974,58673,4050,60236,3715,113513,5332,59991,3858,62790,3232,583302,8705,5105,1181,6689,1202,21571,2267,28064,2562,51567,3267,97905,4828,90403,4947,133460,4967,70787,3844,77751,3634,420360,9722,101534,6027,46457,4322,3591,1167,1394,819,4347,1286,4220,1182,9752,2035,10914,1930,4856,1237,5094,1400,1314,621,975,537,55077,3866,1992,665,1345,534,3127,813,7519,1765,6773,1175,11833,1923,8256,1441,9381,1505,3014,1057,1837,660,318826,7849,170909,6006,25684,2626,11614,1916,21614,2741,26068,3390,27938,3018,27193,3049,16361,2109,10281,2174,3274,857,882,386,147917,6123,7168,1247,6624,1310,14933,2011,12231,1893,20105,2377,31378,3036,24880,2419,20534,2268,6274,1455,3790,975,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,1174019,12423,495852,8996,5873,1210,4586,1233,12207,1823,17752,2735,34095,2649,69888,3157,76828,3995,130353,5997,69318,3928,74952,4180,678167,10862,9727,1470,10357,1572,27955,2537,40869,2671,67731,3773,115978,5502,104579,4802,150527,5348,73084,3554,77360,3341,423901,10315,99872,4531,41073,3400,3761,1196,1855,709,3785,1454,6414,1284,7900,1298,7254,1446,4361,1019,3150,855,1764,733,829,402,58799,3361,1717,627,1652,739,5801,1432,5529,1292,7977,1313,14817,1856,9913,1741,6682,1202,2887,846,1824,764,324029,8720,181211,6889,34884,2855,17839,2537,33549,3358,22322,2586,26488,2883,24097,2749,11791,1908,7374,1452,1733,706,1134,611,142818,5769,6831,1328,7174,1414,17779,2092,20473,2761,21728,2663,29829,2553,17345,2117,14558,1619,5579,1234,1522,532,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,1817454,13650,693616,10167,15094,2124,13180,1771,37364,2602,42028,2737,74023,4013,147120,5210,128363,4590,145917,4770,49554,3236,40973,2547,1123838,10807,18716,1728,17932,1676,68151,3021,102830,4049,181521,4893,259727,6118,185040,5034,181692,4627,58317,3117,49912,2790,655430,10339,172782,6257,87778,5086,14512,2055,5780,1283,14220,2154,14194,1817,13490,1630,14121,1790,5467,1078,4054,1058,1234,575,706,347,85004,4503,6959,1177,5482,1125,10927,1553,11082,1699,16051,1981,18518,2084,7285,1228,6616,1066,1409,579,675,333,482648,9116,270349,7165,69002,4229,34012,2582,57084,3591,33886,2652,32409,2881,27333,2338,10620,1705,3998,862,1120,457,885,412,212299,7223,15915,1800,16440,1877,35918,2680,33821,2724,39911,3244,38871,2522,16747,1788,11281,1430,2396,636,999,368,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,1066483,9610,437819,7369,4337,1015,3578,857,13790,1796,19033,1869,35718,2951,87551,3606,86921,3396,112892,4125,39127,2182,34872,2314,628664,7319,5854,956,7304,936,29793,1906,44071,2181,78485,2829,143007,4477,115917,4148,125314,4650,41390,2530,37529,2439,289983,8115,90234,4842,51023,3136,4576,1051,2632,720,8169,1392,8499,1414,11548,1747,8580,1297,2928,717,2533,832,871,413,687,326,39211,3167,1955,710,1166,404,4490,1224,3219,705,7761,1305,9913,1356,5559,1164,3362,729,859,412,927,448,199749,6114,127217,5348,25197,2205,11756,1969,25000,2289,19198,1998,18845,2056,16565,2206,6230,1239,3185,743,523,276,718,550,72532,3623,3524,753,3542,789,9401,1320,9448,1222,13056,1544,17171,1873,8766,1639,5977,1039,1324,484,323,192,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,487509,10079,186686,6682,3873,945,3728,1040,9899,1945,16322,2087,30503,3061,47949,3353,33219,3456,27268,3098,7576,1330,6349,1355,300823,7196,6314,1263,8140,1463,28867,2464,34614,2652,50125,3424,69038,3952,41458,3467,37965,3077,13066,1801,11236,1790,253449,6636,50001,3402,21971,2472,1814,675,1638,795,4508,1288,3285,1111,3940,1034,4176,1017,2026,1186,377,289,132,195,75,135,28030,2898,2507,779,3097,1117,4558,1250,4437,1086,3989,997,4123,1343,2813,893,1815,715,356,263,335,251,203448,5947,113296,4965,30965,2754,14052,2026,27211,3433,16614,2116,13776,2067,7481,1754,2331,1006,629,415,81,139,156,203,90152,3939,12386,1775,8443,1487,19022,1934,13361,2140,14987,1779,11878,1514,5978,1495,2657,1009,1164,1021,276,235,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,1144804,12015,436692,8460,6041,1166,7624,1278,22487,2321,29699,2007,52510,3691,97755,5199,82347,4244,83653,4485,30393,2105,24183,2302,708112,9310,12770,1931,11349,1560,48744,2879,69238,4031,116216,5094,164917,5241,114778,4251,107694,4571,32930,2633,29476,2717,390027,9108,99280,5398,53985,3925,5661,1232,4790,1411,7976,1557,9845,1824,8966,1577,8992,1632,3953,1207,2167,781,741,769,894,478,45295,3643,2433,832,2962,927,5298,1054,6087,1365,8664,1514,9884,1677,4874,1271,3561,1023,861,494,671,335,290747,7614,174990,5787,44636,3456,18060,2183,38328,3531,24952,2528,23126,2648,16934,2244,5743,1287,1858,619,988,519,365,246,115757,5126,8911,1368,9171,1642,18542,1951,18269,1910,20897,2336,23828,2056,9420,1391,4642,1047,1283,528,794,365,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,199556,4859,68083,3354,748,323,1669,666,3357,869,5595,946,9057,1156,18268,2304,13723,1333,10997,1551,2536,687,2133,653,131473,3989,2083,681,2608,720,9735,1240,13931,1463,23125,2300,33070,2258,20924,2138,17070,1778,4815,1059,4112,948,53575,3615,16121,1917,9372,1547,669,440,552,286,2006,576,1735,794,1575,689,1531,648,614,391,392,264,298,272,0,165,6749,1277,252,163,244,173,954,406,582,331,1058,459,1296,419,1058,490,1094,687,126,141,85,132,37454,2854,21366,1806,5240,992,2804,915,5179,1126,2939,835,2608,978,1933,731,520,382,74,93,69,113,0,165,16088,2227,1059,443,1122,565,2235,668,2932,1021,2876,820,3140,931,1628,652,591,327,188,264,317,211,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
