GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006MA,C08513_006EA,C08513_007EA,C08513_007MA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011MA,C08513_011EA,C08513_012EA,C08513_012MA,C08513_013MA,C08513_013EA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016MA,C08513_016EA,C08513_017EA,C08513_017MA,C08513_018EA,C08513_018MA,C08513_019MA,C08513_019EA,C08513_020EA,C08513_020MA,C08513_021MA,C08513_021EA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024MA,C08513_024EA,C08513_025EA,C08513_025MA,C08513_026MA,C08513_026EA,C08513_027MA,C08513_027EA,C08513_028EA,C08513_028MA,C08513_029EA,C08513_029MA,C08513_030MA,C08513_030EA,state
0400000US44,485597,7769,395724,7572,89873,5457,54477,4033,35396,3422,394240,8014,329987,7744,64253,4314,41459,3323,22794,2573,39696,4022,25654,3489,14042,2763,6007,1542,8035,2226,11955,2079,7496,1494,4459,1266,2679,926,1780,782,21176,2433,16193,2136,4983,1163,3304,922,1679,723,18530,2682,16394,2501,2136,830,1028,526,1108,610,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1928581,20663,1781987,19526,146594,7444,75965,5357,70629,5650,1582074,20769,1484154,19547,97920,6653,58606,4835,39314,4488,185232,10881,151893,9533,33339,4699,10088,2083,23251,3995,11550,1633,9952,1599,1598,611,264,249,1334,569,75947,6080,65479,5006,10468,2549,4676,1343,5792,2136,73778,5689,70509,5450,3269,1026,2331,833,938,519,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,415211,6393,391821,6310,23390,2034,14941,1638,8449,1256,324935,6025,310974,5651,13961,1646,9171,1151,4790,1053,41364,3272,36768,2883,4596,1132,3555,1050,1041,425,2526,795,2277,785,249,265,120,155,129,217,23688,2203,19961,1739,3727,959,1439,514,2288,850,22698,2338,21841,2254,857,465,656,395,201,204,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2783927,21143,2575182,21052,208745,7566,109048,5956,99697,6359,2344612,21927,2191903,21545,152709,7321,85616,5685,67093,5443,258786,10027,217739,9439,41047,4570,16123,2803,24924,4268,26108,3250,22702,2812,3406,1290,1197,621,2209,1133,64825,4395,57465,3878,7360,1593,3765,1110,3595,1244,89596,6540,85373,6222,4223,1612,2347,749,1876,1378,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11319479,45636,7414460,41040,3905019,27690,2251966,29198,1653053,22304,9041173,41590,6066996,36942,2974177,28940,1811048,27811,1163129,18479,1247951,26766,656717,20175,591234,17270,268682,10710,322552,13313,175721,8904,105797,6403,69924,5788,31494,3435,38430,4074,379683,13310,233163,9483,146520,8891,66747,5034,79773,6797,474951,16361,351787,13382,123164,7432,73995,5766,49169,5103,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1246614,11323,1055239,11336,191375,7837,112595,6172,78780,5701,955038,13298,822707,12427,132331,6069,82027,4901,50304,4065,150033,6144,113755,5468,36278,3460,16618,2245,19660,3071,30287,3358,23742,2813,6545,1842,3219,902,3326,1390,53377,3819,46166,3613,7211,1294,4747,1016,2464,814,57879,4483,48869,3632,9010,2421,5984,1815,3026,1473,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316925,5456,300658,5439,16267,2048,11639,1405,4628,1228,235127,5354,224904,5243,10223,1670,7388,1124,2835,1029,31880,2952,30163,2870,1717,706,957,506,760,442,4109,1124,3614,1060,495,349,443,320,52,87,26169,2556,23668,2380,2501,768,1704,561,797,476,19640,1638,18309,1531,1331,438,1147,409,184,134,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3774998,24251,3199477,24878,575521,14436,347237,11749,228284,9532,3004157,23206,2596251,22273,407906,12002,261043,10024,146863,7908,340170,12129,254043,10403,86127,7641,38250,4186,47877,5491,114082,6993,83814,6222,30268,4392,16173,2637,14095,3192,139668,7523,111882,6071,27786,4035,15277,3093,12509,2724,176921,8360,153487,8450,23434,2753,16494,2615,6940,1564,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3049846,16697,2487094,18652,562752,12088,318394,9440,244358,8337,2236332,19594,1850909,19338,385423,10737,223798,7850,161625,7155,308861,10312,224089,8650,84772,6939,39346,3818,45426,5282,172614,8068,130763,6389,41851,4371,22461,2793,19390,3399,161920,8863,136928,7779,24992,2931,15916,2157,9076,1915,170119,7904,144405,7148,25714,3265,16873,2576,8841,1972,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,712783,10470,694936,10138,17847,2445,11461,1864,6386,1635,586301,9955,573933,10211,12368,1796,8728,1543,3640,997,72882,4896,70704,4745,2178,805,1313,646,865,472,5563,1321,5081,1284,482,416,66,84,416,417,25996,2525,24610,2494,1386,638,419,204,967,592,22041,2670,20608,2587,1433,686,935,410,498,507,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2725010,13339,2500142,14541,224868,8182,135008,6392,89860,5325,2172367,15239,2018885,15582,153482,6204,97450,5276,56032,4236,242022,7488,203113,6815,38909,3639,18801,2490,20108,2651,53456,4679,44627,4312,8829,1795,3909,1078,4920,1450,137557,5516,121379,4951,16178,2409,9399,1543,6779,1615,119608,4720,112138,4784,7470,1024,5449,946,2021,603,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,293001,5659,275579,5435,17422,2125,11283,1999,6139,1295,226207,5165,214026,5358,12181,1728,8540,1514,3641,1012,34175,3344,30939,3105,3236,961,1164,522,2072,720,4597,1372,4491,1374,106,219,106,219,0,193,16158,2516,14487,2331,1671,660,1276,675,395,286,11864,2067,11636,2059,228,172,197,166,31,58,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1059501,10838,43740,3737,1015761,11449,209827,7334,805934,12136,848681,10797,32351,3166,816330,10858,175328,6295,641002,10550,93426,5016,5163,1211,88263,4972,18504,2534,69759,4290,31119,3237,1689,612,29430,3129,3916,1271,25514,2779,59873,4738,3477,895,56396,4697,6590,1392,49806,4372,26402,2997,1060,542,25342,2837,5489,1196,19853,2383,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
