GEO_ID,B19080_001E,B19080_001M,B19080_002E,B19080_002M,B19080_003E,B19080_003M,B19080_004E,B19080_004M,B19080_005E,B19080_005M,NAME,B19080_001EA,B19080_001MA,B19080_002EA,B19080_002MA,B19080_003MA,B19080_003EA,B19080_004MA,B19080_004EA,B19080_005MA,B19080_005EA,state
0400000US24,29594,570,55294,661,86226,892,134148,1244,235359,3500,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,23374,451,48587,751,80254,657,127190,1164,227219,4578,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,19053,200,36030,273,57608,423,91381,522,161183,1585,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,24298,326,45505,420,70066,492,105664,752,183421,2964,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,14754,442,28814,703,47188,801,76773,1095,138454,3520,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,19317,377,36060,393,55961,564,88977,1047,159577,2474,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19316,856,35177,1016,53966,1426,83246,1484,139587,5367,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,21815,406,39786,666,61563,858,93813,1209,164727,3785,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,21859,607,39819,969,60472,1098,94497,1717,164127,6586,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26897,809,49604,1276,77033,1499,115785,2790,197632,7672,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,26816,423,52342,451,84941,758,134543,1005,242384,3528,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,16855,536,32453,748,53489,1343,88128,1542,161132,5431,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,20637,195,42067,281,70518,376,114422,708,220296,2741,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,18332,307,34435,427,55062,573,89167,1091,161906,2286,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,21473,692,40393,950,63558,1560,96577,2049,162365,10416,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,18848,227,35835,262,57349,384,90129,570,158100,1469,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,18065,340,33969,464,53561,638,85480,949,149161,1953,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,19856,508,37022,572,58803,829,90789,909,160893,3033,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,20662,200,39372,327,62121,336,98431,691,178333,1713,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20272,820,41618,1130,68742,1820,107076,2403,185578,7429,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,17222,362,33191,543,53210,732,85360,1119,150479,2617,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20958,658,37479,1242,60026,1360,88759,1714,152109,5937,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,17422,271,32545,397,52274,463,84674,1000,152731,2354,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20495,196,38523,346,61763,301,100886,416,185851,2153,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,25182,590,44991,867,66528,743,99250,1379,167000,5278,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,22840,969,41871,935,64723,1588,97198,2028,165709,3949,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,25770,359,49037,595,77227,592,123195,1032,226957,2786,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,24389,355,45347,443,70381,548,108005,1066,189669,2483,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,15650,385,29533,650,48960,1109,80147,1152,138877,3037,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,21718,274,40133,380,61754,451,93254,732,157467,2241,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,25611,980,44357,1704,68820,1774,101081,2035,156758,8146,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,6509,180,14213,236,24593,398,43424,821,85194,2863,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
