GEO_ID,B08513_001E,B08513_001M,B08513_002E,B08513_002M,B08513_003E,B08513_003M,B08513_004E,B08513_004M,B08513_005E,B08513_005M,B08513_006E,B08513_006M,B08513_007E,B08513_007M,B08513_008E,B08513_008M,B08513_009E,B08513_009M,B08513_010E,B08513_010M,B08513_011E,B08513_011M,B08513_012E,B08513_012M,B08513_013E,B08513_013M,B08513_014E,B08513_014M,B08513_015E,B08513_015M,B08513_016E,B08513_016M,B08513_017E,B08513_017M,B08513_018E,B08513_018M,B08513_019E,B08513_019M,B08513_020E,B08513_020M,B08513_021E,B08513_021M,B08513_022E,B08513_022M,B08513_023E,B08513_023M,B08513_024E,B08513_024M,B08513_025E,B08513_025M,B08513_026E,B08513_026M,B08513_027E,B08513_027M,B08513_028E,B08513_028M,B08513_029E,B08513_029M,B08513_030E,B08513_030M,B08513_031E,B08513_031M,B08513_032E,B08513_032M,B08513_033E,B08513_033M,B08513_034E,B08513_034M,B08513_035E,B08513_035M,B08513_036E,B08513_036M,B08513_037E,B08513_037M,B08513_038E,B08513_038M,B08513_039E,B08513_039M,B08513_040E,B08513_040M,B08513_041E,B08513_041M,B08513_042E,B08513_042M,B08513_043E,B08513_043M,B08513_044E,B08513_044M,B08513_045E,B08513_045M,B08513_046E,B08513_046M,B08513_047E,B08513_047M,B08513_048E,B08513_048M,B08513_049E,B08513_049M,B08513_050E,B08513_050M,B08513_051E,B08513_051M,B08513_052E,B08513_052M,B08513_053E,B08513_053M,B08513_054E,B08513_054M,B08513_055E,B08513_055M,B08513_056E,B08513_056M,NAME,B08513_001MA,B08513_001EA,B08513_002EA,B08513_002MA,B08513_003EA,B08513_003MA,B08513_004MA,B08513_004EA,B08513_005MA,B08513_005EA,B08513_006MA,B08513_006EA,B08513_007EA,B08513_007MA,B08513_008EA,B08513_008MA,B08513_009EA,B08513_009MA,B08513_010MA,B08513_010EA,B08513_011MA,B08513_011EA,B08513_012MA,B08513_012EA,B08513_013EA,B08513_013MA,B08513_014EA,B08513_014MA,B08513_015MA,B08513_015EA,B08513_016MA,B08513_016EA,B08513_017MA,B08513_017EA,B08513_018EA,B08513_018MA,B08513_019EA,B08513_019MA,B08513_020EA,B08513_020MA,B08513_021MA,B08513_021EA,B08513_022MA,B08513_022EA,B08513_023EA,B08513_023MA,B08513_024EA,B08513_024MA,B08513_025EA,B08513_025MA,B08513_026MA,B08513_026EA,B08513_027MA,B08513_027EA,B08513_028EA,B08513_028MA,B08513_029EA,B08513_029MA,B08513_030EA,B08513_030MA,B08513_031EA,B08513_031MA,B08513_032EA,B08513_032MA,B08513_033MA,B08513_033EA,B08513_034EA,B08513_034MA,B08513_035EA,B08513_035MA,B08513_036EA,B08513_036MA,B08513_037EA,B08513_037MA,B08513_038EA,B08513_038MA,B08513_039MA,B08513_039EA,B08513_040EA,B08513_040MA,B08513_041MA,B08513_041EA,B08513_042EA,B08513_042MA,B08513_043EA,B08513_043MA,B08513_044MA,B08513_044EA,B08513_045MA,B08513_045EA,B08513_046EA,B08513_046MA,B08513_047EA,B08513_047MA,B08513_048EA,B08513_048MA,B08513_049MA,B08513_049EA,B08513_050MA,B08513_050EA,B08513_051EA,B08513_051MA,B08513_052MA,B08513_052EA,B08513_053EA,B08513_053MA,B08513_054MA,B08513_054EA,B08513_055MA,B08513_055EA,B08513_056MA,B08513_056EA,state
0400000US36,9097120,33737,6385397,33106,1298915,16426,669671,13020,629244,15015,1412808,17192,854837,16339,557971,11081,4797346,26984,3892654,24147,392402,11492,243073,8561,149329,7453,512290,12165,336366,10160,175924,6929,594899,12746,388567,9617,96834,6602,42551,3625,54283,5280,109498,7013,58126,4448,51372,4243,2616958,28425,1423379,22406,612307,11763,301106,10235,311201,10189,581272,13385,337541,10820,243731,9937,575879,14135,322719,10395,120215,7408,50207,3846,70008,5989,132945,5373,72242,5187,60703,4634,169817,7620,105137,5776,35164,4640,12250,2013,22914,4138,29516,3013,19816,2755,9700,1655,342221,9658,252941,7329,41993,3868,20484,2724,21509,2857,47287,4156,30746,3344,16541,2481,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4187840,29483,3709929,29272,321750,8940,135692,7379,186058,9088,156161,7717,109921,6957,46240,3793,3403310,27228,3079908,26035,207671,8184,97682,6650,109989,6251,115731,6275,82206,5887,33525,3278,411797,13980,311497,11210,77787,6748,22304,3257,55483,6113,22513,3575,13718,2775,8795,2375,49206,4789,37204,3750,7758,1955,2042,1071,5716,1785,4244,1235,2745,1064,1499,650,70188,5052,57087,4814,8854,2470,3657,1033,5197,2146,4247,1147,3305,1043,942,532,56155,5899,42832,5004,10718,2634,3478,1435,7240,2089,2605,1246,1990,874,615,862,197184,9085,181401,8521,8962,2098,6529,1634,2433,1432,6821,1794,5957,1699,864,510,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,399147,5838,381741,5625,6255,1167,4989,1056,1266,435,11151,1332,7902,1167,3249,693,313773,5630,301810,5476,4317,1126,3204,951,1113,421,7646,1214,6072,1119,1574,563,40075,3118,37595,3124,1451,560,1375,561,76,57,1029,438,658,303,371,349,1717,689,1544,667,0,193,0,193,0,193,173,148,64,83,109,127,15298,2059,13886,1849,71,77,53,70,18,32,1341,444,525,306,816,324,7091,1687,6486,1697,283,299,224,282,59,101,322,229,170,172,152,121,21193,1801,20420,1817,133,155,133,155,0,193,640,260,413,194,227,178,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5115608,24381,4771615,24347,115347,4425,73043,4131,42304,3105,228646,8085,162089,6665,66557,4251,4266811,26158,4020218,26226,82819,4123,57464,3713,25355,2480,163774,7188,120498,5990,43276,3525,415082,10244,360851,9779,20418,2438,8972,1549,11446,1984,33813,3737,21768,2769,12045,2344,83821,4652,76065,4494,3058,960,1728,605,1330,735,4698,1465,2216,716,2482,1077,116593,5596,103633,5272,4014,950,1922,564,2092,746,8946,1394,6500,1128,2446,735,58476,4059,49106,3336,2703,916,1138,507,1565,807,6667,1245,4081,1050,2586,837,174825,6103,161742,6135,2335,759,1819,662,516,313,10748,1921,7026,1532,3722,1181,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1652713,12098,1488323,11698,113490,4204,53103,4134,60387,3948,50900,3103,32746,3032,18154,1894,1354541,12677,1237432,12752,78733,4364,40663,3907,38070,3378,38376,2729,25314,2708,13062,1662,180502,6421,145194,5198,27821,3212,8032,1280,19789,3035,7487,1527,3914,1010,3573,1092,8231,1495,6567,1395,855,477,770,483,85,89,809,410,622,364,187,160,30935,2619,27182,2278,1766,653,905,424,861,448,1987,815,1307,732,680,369,21311,2311,19142,2165,1361,540,704,332,657,388,808,444,579,355,229,242,57193,3749,52806,3701,2954,1080,2029,856,925,748,1433,473,1010,422,423,249,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1720784,15297,1460167,15019,152870,8102,72529,4639,80341,6600,107747,5759,65833,5103,41914,4216,1241002,15421,1072422,14942,97470,6278,51346,4428,46124,4591,71110,4495,44614,3951,26496,3424,178995,9621,131632,8251,30390,4347,10121,2012,20269,3715,16973,3028,8240,2034,8733,2130,74130,4924,58124,4492,9027,2117,2755,1017,6272,1720,6979,1311,4344,1136,2635,647,64082,3734,54821,3479,5725,1296,2885,916,2840,1053,3536,1398,2494,1136,1042,572,55395,4188,50078,4084,3427,990,1671,615,1756,725,1890,520,1585,486,305,206,107180,5646,93090,5395,6831,1675,3751,1176,3080,1136,7259,1688,4556,1328,2703,952,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5676766,24255,5117844,23560,220790,7226,132433,6099,88357,5992,338132,7504,219194,6972,118938,5403,4331013,23143,3986411,22956,136447,6619,86011,4978,50436,4580,208155,7036,141605,6363,66550,4487,511384,13768,423455,11621,39065,4335,18167,2279,20898,3374,48864,3716,28121,2920,20743,2504,315514,9489,265276,9191,19751,3021,12766,2473,6985,1480,30487,3293,17461,2326,13026,2064,224039,7730,188026,6614,12423,1848,6960,1386,5463,1423,23590,2818,14339,2182,9251,1629,74570,5217,60162,4539,5671,1445,3065,978,2606,968,8737,2151,5532,1567,3205,1230,220246,7712,194514,7432,7433,2305,5464,2083,1969,935,18299,2064,12136,1629,6163,1222,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,485597,7769,395724,7572,41436,3125,21303,2351,20133,2335,48437,4092,33174,3139,15263,2444,394240,8014,329987,7744,27966,2967,15277,2157,12689,1907,36287,3178,26182,2689,10105,1725,39696,4022,25654,3489,7221,1752,2901,1130,4320,1422,6821,2096,3106,934,3715,1604,11955,2079,7496,1494,2774,919,1414,581,1360,658,1685,790,1265,679,420,442,16529,1902,12943,1650,1238,605,920,379,318,359,2348,669,1581,617,767,427,4647,1346,3250,1126,998,741,620,663,378,389,399,323,183,187,216,239,18530,2682,16394,2501,1239,616,171,149,1068,607,897,501,857,501,40,69,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1928581,20663,1781987,19526,95639,6233,40921,4364,54718,4925,50955,3796,35044,3522,15911,2509,1582074,20769,1484154,19547,59275,5566,29677,3843,29598,4065,38645,3546,28929,3250,9716,2001,185232,10881,151893,9533,26531,4463,6918,1869,19613,3743,6808,1397,3170,988,3638,1202,11550,1633,9952,1599,1380,548,234,246,1146,511,218,246,30,45,188,246,45621,4796,39468,4207,3384,1435,2015,1159,1369,764,2769,1163,1309,485,1460,1124,30326,3708,26011,3199,3261,1711,872,566,2389,1688,1054,555,480,280,574,494,73778,5689,70509,5450,1808,746,1205,596,603,436,1461,670,1126,603,335,261,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,415211,6393,391821,6310,10102,1307,5165,1074,4937,997,13288,1488,9776,1352,3512,800,324935,6025,310974,5651,6206,1058,3390,759,2816,748,7755,1342,5781,1090,1974,638,41364,3272,36768,2883,1581,737,986,634,595,381,3015,783,2569,732,446,290,2526,795,2277,785,84,138,84,138,0,193,165,224,36,62,129,217,17134,1864,14323,1579,1362,762,336,269,1026,706,1449,511,746,354,703,440,6554,1377,5638,1194,444,359,145,172,299,321,472,394,212,141,260,364,22698,2338,21841,2254,425,286,224,202,201,204,432,308,432,308,0,193,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2783927,21143,2575182,21052,121487,6019,53726,5638,67761,4005,87258,5129,55322,4336,31936,4401,2344612,21927,2191903,21545,86935,5712,42462,4918,44473,3721,65774,4857,43154,3665,22620,3754,258786,10027,217739,9439,26856,3484,8681,2017,18175,3585,14191,2467,7442,1846,6749,1943,26108,3250,22702,2812,2329,1162,251,291,2078,1129,1077,577,946,563,131,159,37971,3604,33277,3085,1790,707,1334,631,456,364,2904,1092,1590,895,1314,677,26854,2482,24188,2413,1686,929,213,213,1473,907,980,445,628,358,352,312,89596,6540,85373,6222,1891,1326,785,560,1106,1211,2332,889,1562,515,770,665,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11319479,45636,7414460,41040,3249098,27749,1823222,28220,1425876,22418,655921,14767,428744,11998,227177,9966,9041173,41590,6066996,36942,2467636,27604,1468805,26194,998831,17988,506541,13238,342243,10238,164298,8435,1247951,26766,656717,20175,507389,15937,225615,9908,281774,12511,83845,6241,43067,4143,40778,4323,175721,8904,105797,6403,56021,5215,23886,3073,32135,3624,13903,2315,7608,1724,6295,1496,188214,7583,123642,6264,50466,4771,23382,3100,27084,3425,14106,2618,8222,2107,5884,1425,191469,10505,109521,6578,71168,6531,28639,3949,42529,5064,10780,2650,6504,1540,4276,1848,474951,16361,351787,13382,96418,7242,52895,5426,43523,5209,26746,3465,21100,3029,5646,1479,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1246614,11323,1055239,11336,129700,6264,69359,4714,60341,4710,61675,3983,43236,3695,18439,2226,955038,13298,822707,12427,88368,4532,51723,3867,36645,3321,43963,3294,30304,2854,13659,1994,150033,6144,113755,5468,28005,3140,11072,1872,16933,2931,8273,1365,5546,1223,2727,809,30287,3358,23742,2813,4388,1602,1951,780,2437,1236,2157,810,1268,456,889,537,29644,3276,25334,2949,2242,761,1271,485,971,591,2068,679,1675,570,393,319,23733,2944,20832,2706,1652,743,714,443,938,581,1249,552,1087,532,162,164,57879,4483,48869,3632,5045,1705,2628,943,2417,1350,3965,1839,3356,1780,609,402,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316925,5456,300658,5439,3984,917,2936,803,1048,467,12283,1814,8703,1271,3580,1074,235127,5354,224904,5243,2114,673,1782,641,332,238,8109,1548,5606,1069,2503,917,31880,2952,30163,2870,741,420,503,357,238,218,976,480,454,270,522,390,4109,1124,3614,1060,141,174,141,174,0,193,354,289,302,254,52,87,20365,2146,18416,1991,494,383,98,106,396,368,1455,566,1109,484,346,314,5804,1150,5252,1075,197,239,197,239,0,193,355,347,300,310,55,90,19640,1638,18309,1531,297,221,215,206,82,87,1034,414,932,390,102,102,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3774998,24251,3199477,24878,267824,8940,136291,6999,131533,7247,307697,12016,210946,9964,96751,7099,3004157,23206,2596251,22273,178101,8111,101128,6230,76973,5708,229805,9491,159915,8433,69890,5634,340170,12129,254043,10403,48872,6157,15883,3050,32989,4821,37255,3736,22367,2681,14888,2444,114082,6993,83814,6222,16325,4018,6661,2080,9664,3085,13943,2233,9512,1698,4431,1158,89559,6240,69993,4870,10524,2390,4390,1887,6134,1768,9042,2011,6390,1554,2652,1252,50109,3438,41889,3122,5351,1491,2392,1000,2959,1066,2869,979,2105,868,764,424,176921,8360,153487,8450,8651,1618,5837,1477,2814,857,14783,2307,10657,2043,4126,1361,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3049846,16697,2487094,18652,235892,8395,115669,5844,120223,6536,326860,8670,202725,7943,124135,5000,2236332,19594,1850909,19338,168359,7406,87097,5152,81262,5322,217064,7600,136701,6691,80363,4362,308861,10312,224089,8650,36899,5150,12457,2243,24442,4210,47873,3899,26889,3059,20984,2733,172614,8068,130763,6389,12071,2427,4875,1356,7196,2011,29780,3445,17586,2442,12194,2589,105823,7404,88081,6489,6608,1572,4230,1181,2378,938,11134,1960,7157,1672,3977,1068,56097,4240,48847,3806,3880,1169,2306,878,1574,746,3370,1048,2223,852,1147,571,170119,7904,144405,7148,8075,1671,4704,1160,3371,1392,17639,2654,12169,2141,5470,1562,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,712783,10470,694936,10138,5847,1298,3803,1126,2044,710,12000,1988,7658,1442,4342,1376,586301,9955,573933,10211,4453,1206,3021,1070,1432,595,7915,1309,5707,1103,2208,714,72882,4896,70704,4745,666,406,431,341,235,241,1512,654,882,503,630,414,5563,1321,5081,1284,0,193,0,193,0,193,482,416,66,84,416,417,20629,2177,19365,2131,218,161,150,122,68,122,1046,696,221,198,825,606,5367,1074,5245,1087,59,69,0,193,59,69,63,94,48,88,15,26,22041,2670,20608,2587,451,371,201,182,250,319,982,555,734,342,248,416,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2725010,13339,2500142,14541,119560,5374,59506,4229,60054,4587,105308,5873,75502,5080,29806,2674,2172367,15239,2018885,15582,80959,4334,44518,3765,36441,3351,72523,4737,52932,3771,19591,2378,242022,7488,203113,6815,24020,2755,9013,1624,15007,2374,14889,1968,9788,1830,5101,999,53456,4679,44627,4312,4620,1444,1586,783,3034,1200,4209,931,2323,705,1886,753,94291,4953,84101,4518,4968,1182,1887,589,3081,1016,5222,1223,4216,1117,1006,442,43266,3248,37278,2922,3164,1166,1387,668,1777,860,2824,738,1909,516,915,535,119608,4720,112138,4784,1829,553,1115,414,714,362,5641,960,4334,859,1307,533,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,293001,5659,275579,5435,13326,1808,7999,1611,5327,1283,4096,983,3284,920,812,429,226207,5165,214026,5358,9442,1444,6259,1338,3183,1002,2739,748,2281,644,458,343,34175,3344,30939,3105,2860,907,941,492,1919,680,376,215,223,177,153,141,4597,1372,4491,1374,106,219,106,219,0,193,0,193,0,193,0,193,9740,1741,8994,1660,289,237,185,226,104,136,457,319,291,301,166,178,6418,1585,5493,1502,496,366,406,311,90,154,429,316,394,309,35,56,11864,2067,11636,2059,133,124,102,108,31,58,95,120,95,120,0,193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1059501,10838,43740,3737,1013775,11440,209396,7253,804379,12055,1986,866,431,318,1555,802,848681,10797,32351,3166,815091,10866,174997,6230,640094,10552,1239,722,331,287,908,664,93426,5016,5163,1211,88050,4920,18504,2534,69546,4248,213,257,0,193,213,257,31119,3237,1689,612,29370,3135,3856,1271,25514,2779,60,104,60,104,0,193,40078,3488,2701,758,37132,3538,4869,1203,32263,3226,245,209,40,65,205,198,19795,2693,776,387,18881,2628,1681,720,17200,2483,138,160,0,193,138,160,26402,2997,1060,542,25251,2826,5489,1196,19762,2361,91,145,0,193,91,145,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
