GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001MA,B23002H_001EA,B23002H_002EA,B23002H_002MA,B23002H_003EA,B23002H_003MA,B23002H_004MA,B23002H_004EA,B23002H_005EA,B23002H_005MA,B23002H_006MA,B23002H_006EA,B23002H_007EA,B23002H_007MA,B23002H_008EA,B23002H_008MA,B23002H_009MA,B23002H_009EA,B23002H_010EA,B23002H_010MA,B23002H_011EA,B23002H_011MA,B23002H_012MA,B23002H_012EA,B23002H_013EA,B23002H_013MA,B23002H_014EA,B23002H_014MA,B23002H_015MA,B23002H_015EA,B23002H_016EA,B23002H_016MA,B23002H_017MA,B23002H_017EA,B23002H_018EA,B23002H_018MA,B23002H_019EA,B23002H_019MA,B23002H_020MA,B23002H_020EA,B23002H_021EA,B23002H_021MA,B23002H_022EA,B23002H_022MA,B23002H_023MA,B23002H_023EA,B23002H_024EA,B23002H_024MA,B23002H_025MA,B23002H_025EA,B23002H_026MA,B23002H_026EA,B23002H_027EA,B23002H_027MA,B23002H_028MA,B23002H_028EA,B23002H_029EA,B23002H_029MA,B23002H_030MA,B23002H_030EA,B23002H_031MA,B23002H_031EA,B23002H_032EA,B23002H_032MA,B23002H_033EA,B23002H_033MA,B23002H_034MA,B23002H_034EA,B23002H_035EA,B23002H_035MA,B23002H_036EA,B23002H_036MA,B23002H_037MA,B23002H_037EA,B23002H_038EA,B23002H_038MA,B23002H_039MA,B23002H_039EA,B23002H_040EA,B23002H_040MA,B23002H_041EA,B23002H_041MA,B23002H_042MA,B23002H_042EA,B23002H_043EA,B23002H_043MA,B23002H_044EA,B23002H_044MA,B23002H_045MA,B23002H_045EA,B23002H_046EA,B23002H_046MA,B23002H_047EA,B23002H_047MA,B23002H_048EA,B23002H_048MA,B23002H_049EA,B23002H_049MA,B23002H_050MA,B23002H_050EA,B23002H_051EA,B23002H_051MA,B23002H_052EA,B23002H_052MA,B23002H_053EA,B23002H_053MA,B23002H_054EA,B23002H_054MA,B23002H_055EA,B23002H_055MA,B23002H_056MA,B23002H_056EA,B23002H_057EA,B23002H_057MA,B23002H_058EA,B23002H_058MA,B23002H_059MA,B23002H_059EA,B23002H_060EA,B23002H_060MA,B23002H_061MA,B23002H_061EA,B23002H_062EA,B23002H_062MA,B23002H_063EA,B23002H_063MA,B23002H_064MA,B23002H_064EA,B23002H_065EA,B23002H_065MA,B23002H_066EA,B23002H_066MA,B23002H_067MA,B23002H_067EA,B23002H_068EA,B23002H_068MA,B23002H_069EA,B23002H_069MA,B23002H_070MA,B23002H_070EA,B23002H_071EA,B23002H_071MA,B23002H_072MA,B23002H_072EA,B23002H_073EA,B23002H_073MA,B23002H_074EA,B23002H_074MA,B23002H_075MA,B23002H_075EA,B23002H_076EA,B23002H_076MA,B23002H_077EA,B23002H_077MA,B23002H_078MA,B23002H_078EA,B23002H_079EA,B23002H_079MA,state
0400000US13,4414036,4383,2153022,3555,147893,5222,55061,4763,3238,650,51823,4604,35861,4355,15962,2324,92832,4809,175824,3882,126115,4722,9173,1299,116942,5041,95678,5113,21264,2250,49709,4743,1119436,2499,985367,6553,15684,1990,969683,6897,892215,8293,77468,5865,134069,5800,359791,205,247899,4773,39,67,247860,4770,228042,5244,19818,2434,111892,4773,126813,4621,43948,3258,40731,3035,3217,976,82865,3780,223265,4669,29526,2524,27835,2464,1691,660,193739,4538,2261014,3640,139557,4954,49326,3903,511,320,48815,3959,36711,3053,12104,1912,90231,4216,166962,3819,112807,4228,631,442,112176,4296,97804,4451,14372,2194,54155,4185,1120435,2020,825011,9993,1133,537,823878,9936,749924,10905,73954,6141,295424,10103,383704,421,217413,5865,0,225,217413,5865,205305,5963,12108,2252,166291,5897,141345,3800,32250,2687,29832,2573,2418,826,109095,3946,309011,3806,18929,2039,17858,2092,1071,496,290082,3975,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,276343,757,150317,634,5077,585,2672,648,453,425,2219,710,1361,530,858,635,2405,785,14815,578,13279,744,7143,952,6136,1039,5604,1018,532,428,1536,582,75958,367,67103,1613,11277,1611,55826,2101,52145,2048,3681,1001,8855,1601,29440,187,18867,1312,14,23,18853,1314,17918,1328,935,387,10573,1312,8398,1028,3636,665,3417,620,219,243,4762,796,16629,1028,1976,666,1976,666,0,187,14653,1174,126026,533,4696,668,1223,399,34,37,1189,399,1117,403,72,84,3473,682,9046,442,4650,837,344,290,4306,831,3813,846,493,335,4396,783,61548,625,44347,1852,1496,540,42851,1940,40241,1917,2610,923,17201,1863,25910,57,16629,1186,0,187,16629,1186,15096,1370,1533,640,9281,1182,8550,986,2331,656,2255,642,76,131,6219,1020,16276,986,2080,745,2034,749,46,78,14196,1020,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1030875,3250,509411,1818,35947,1839,15465,1899,46,78,15419,1895,10553,1635,4866,1299,20482,1790,44286,1287,33662,2281,431,231,33231,2287,27138,2074,6093,1536,10624,2147,255227,704,225810,2915,1345,595,224465,2812,204543,3926,19922,2595,29417,2833,85461,678,59979,2393,0,195,59979,2393,56733,2432,3246,777,25482,2361,29934,1788,9016,1332,8463,1261,553,318,20918,1853,58556,1824,6638,1152,6162,1108,476,275,51918,1963,521464,2117,34181,1789,16599,1798,22,40,16577,1801,12529,1891,4048,1071,17582,1984,43639,862,33765,1620,0,195,33765,1620,29421,1606,4344,1065,9874,1457,253642,994,186936,4315,186,187,186750,4295,174841,4151,11909,1746,66706,4137,87547,40,51849,2607,60,101,51789,2611,48720,2501,3069,842,35698,2603,31916,1546,7859,1281,6969,1204,890,569,24057,1559,70539,1561,4885,1083,4476,1006,409,344,65654,1826,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6699282,5033,3245987,4980,207113,3262,83339,3332,2496,917,80843,3353,56903,3262,23940,1972,123774,3921,252436,1473,189944,3689,3202,1115,186742,3756,157622,4233,29120,2660,62492,3679,1675976,3536,1526139,7664,5588,1184,1520551,7745,1396688,8932,123863,5092,149837,6788,557219,436,406253,4412,144,151,406109,4399,374809,4289,31300,2476,150966,4363,183250,3915,69336,3809,63411,3819,5925,1041,113914,3553,369993,3946,50971,3047,48212,2808,2759,720,319022,4332,3453295,3203,197301,3167,85027,3776,428,448,84599,3794,65874,3465,18725,2032,112274,3889,248859,1530,195504,3455,478,511,195026,3539,172477,3553,22549,2623,53355,3247,1680356,1171,1351585,8404,549,386,1351036,8479,1253157,8955,97879,4927,328771,8207,580032,770,377762,5538,0,189,377762,5538,355614,5722,22148,2292,202270,5617,194729,4204,56835,3062,53755,2907,3080,676,137894,4476,552018,4175,42393,2986,39891,2890,2502,762,509625,4566,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4257642,3510,2067508,2350,146660,2339,56380,2685,115,116,56265,2667,41193,2384,15072,1769,90280,3153,181601,1312,135391,4033,196,151,135195,4044,111555,4386,23640,2222,46210,3748,1055837,1094,938870,5121,2737,1147,936133,4963,857154,6493,78979,4593,116967,5288,347267,422,245105,4553,0,190,245105,4553,229107,4846,15998,1898,102162,4550,116664,3385,39409,2715,36401,2499,3008,987,77255,3198,219479,3380,29304,2109,27387,1969,1917,567,190175,3283,2190134,2537,140157,3095,57065,2853,0,190,57065,2853,45070,2934,11995,1571,83092,3435,180771,1723,131236,3473,47,87,131189,3463,114089,4153,17100,2118,49535,3224,1059338,686,825176,7308,118,139,825058,7305,763527,7959,61531,3725,234162,7308,363161,265,223975,3615,0,190,223975,3615,210090,3929,13885,1823,139186,3618,126779,3903,31643,2160,30373,2152,1270,428,95136,3701,319928,3906,21132,2133,19993,2112,1139,586,298796,3925,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2188754,2050,1067932,1874,77109,2091,37141,2024,0,155,37141,2024,30908,1828,6233,1071,39968,2079,91371,1273,75685,2246,131,162,75554,2271,67562,2340,7992,1255,15686,1786,525029,562,479206,3290,1130,504,478076,3345,454489,3775,23587,2042,45823,3197,183999,161,136723,2836,0,155,136723,2836,131905,2913,4818,843,47276,2833,58024,2191,23211,1806,22700,1793,511,248,34813,2022,132400,2195,20779,1588,20034,1562,745,293,111621,2292,1120822,1290,70777,1765,37734,1884,0,155,37734,1884,31761,1847,5973,1039,33043,2175,90423,1058,73110,2345,6,10,73104,2342,67149,2511,5955,1602,17313,2376,520472,553,438027,3762,294,237,437733,3742,418942,4034,18791,2003,82445,3664,185721,55,124852,2124,0,155,124852,2124,121775,2148,3077,649,60869,2128,60759,2173,18100,1448,17310,1375,790,432,42659,1895,192670,2175,15733,1667,14856,1596,877,368,176937,2590,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1794200,2271,876135,1660,60387,2026,26652,1742,397,250,26255,1726,20416,1632,5839,1123,33735,1960,77527,1597,62289,2645,2720,720,59569,2637,52582,2973,6987,1239,15238,2426,437286,858,397100,2761,6934,992,390166,2667,368076,3501,22090,2096,40186,2530,149517,371,113985,2090,0,168,113985,2090,109107,2064,4878,936,35532,2072,48469,1797,22008,1628,21116,1564,892,369,26461,1751,102949,1779,18179,1574,17334,1490,845,387,84770,1960,918065,1721,56273,2574,28704,2452,143,173,28561,2445,24123,2336,4438,871,27569,2116,72638,1803,58352,2426,386,270,57966,2420,52959,2516,5007,1131,14286,1793,438065,818,354730,3468,178,156,354552,3461,336098,3643,18454,1978,83335,3459,153493,207,104411,2760,0,168,104411,2760,100417,2738,3994,812,49082,2746,50487,1791,17073,1461,16402,1487,671,346,33414,1742,147109,1792,11803,1416,11447,1387,356,203,135306,2039,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3030894,3652,1469060,2748,99693,2792,39477,3130,299,289,39178,3175,25179,2366,13999,2152,60216,3128,123991,1758,95641,2783,3533,575,92108,2786,75843,3140,16265,2010,28350,2641,759202,1291,621245,5077,5437,1094,615808,5061,562534,6166,53274,3862,137957,5220,247438,95,147012,3179,267,295,146745,3174,136239,3230,10506,1751,100426,3197,85237,2189,24811,1915,23232,1837,1579,580,60426,2348,153499,2195,18674,2093,17798,2027,876,422,134825,2482,1561834,2358,95493,3402,42275,2533,0,189,42275,2533,34258,2610,8017,1575,53218,2979,120510,2383,87509,3534,184,164,87325,3529,74588,3467,12737,1848,33001,2904,770965,919,555260,6223,361,222,554899,6214,509171,6774,45728,3355,215705,6102,262387,319,132783,3344,0,189,132783,3344,126436,3267,6347,1119,129604,3332,92911,2389,18733,1588,17695,1640,1038,472,74178,2324,219568,2384,14605,1566,13984,1553,621,288,204963,2761,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2224321,3463,1085458,2021,69152,2569,25296,2126,262,261,25034,2149,19084,1985,5950,1162,43856,2859,94086,2041,72062,3187,2823,817,69239,3250,59225,3308,10014,1955,22024,2868,556741,1201,487560,4580,5776,1193,481784,4743,454465,5560,27319,3368,69181,4237,183347,372,124639,2906,59,89,124580,2889,119101,3073,5479,1103,58708,2948,62490,2406,22964,2094,21762,2090,1202,469,39526,2322,119642,2399,16931,1866,16214,1774,717,422,102711,2608,1138863,2660,63596,2595,21822,2048,0,198,21822,2048,17415,1899,4407,814,41774,2833,94397,1732,68763,3186,494,486,68269,3293,61339,3289,6930,1615,25634,2835,554957,1316,396983,6056,588,343,396395,6012,371329,6132,25066,2591,157974,6031,189779,344,102706,3158,0,198,102706,3158,97196,3148,5510,1316,87073,3107,65082,2774,17469,2128,16816,2055,653,559,47613,2322,171052,2752,13795,1553,13486,1532,309,207,157257,2756,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1039670,1500,503327,1344,32341,1567,14533,1422,57,81,14476,1422,10863,1223,3613,892,17808,1387,37267,855,30180,1485,235,195,29945,1479,24781,1664,5164,1045,7087,1217,245267,143,213689,2779,988,405,212701,2797,194642,3178,18059,1927,31578,2758,94788,45,65673,1779,19,32,65654,1772,60866,1803,4788,977,29115,1772,30321,1280,11301,1143,10790,1133,511,242,19020,1280,63343,1281,9700,1140,9247,1138,453,287,53643,1375,536343,978,29565,1087,14633,1399,0,157,14633,1399,12325,1278,2308,781,14932,1486,35533,549,27291,1147,0,157,27291,1147,23881,1302,3410,1035,8242,1050,253647,412,204755,2569,257,287,204498,2566,190765,2964,13733,1779,48892,2574,99331,60,65964,2096,0,157,65964,2096,62526,2024,3438,819,33367,2089,33548,1432,9434,1180,9050,1157,384,173,24114,1509,84719,1418,5268,911,4920,885,348,346,79451,1519,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2621048,2669,1267797,1923,81658,2416,32917,2186,1209,426,31708,2269,24379,2100,7329,1226,48741,2675,99285,1498,77185,2540,3676,689,73509,2693,63179,3022,10330,1680,22100,2169,635827,913,580397,3517,8222,1238,572175,3364,536704,4743,35471,3106,55430,3575,227320,222,176012,3114,148,178,175864,3116,167450,3508,8414,1289,51308,3080,76458,2593,35011,2444,32650,2339,2361,813,41447,2205,147249,2612,24425,2269,23458,2307,967,385,122824,2540,1353251,2063,77357,2224,31391,2400,350,262,31041,2329,27151,2338,3890,900,45966,2721,96024,999,76337,2258,563,297,75774,2327,67623,2353,8151,1399,19687,2072,652286,1029,525928,5061,1970,706,523958,5034,493953,5705,30005,3350,126358,5131,236639,231,155535,2939,0,204,155535,2939,148515,3299,7020,1173,81104,2921,82189,2423,26671,2221,25380,2145,1291,472,55518,2171,208756,2470,16088,1932,14898,1839,1190,510,192668,2953,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4179271,6288,1996850,3562,132646,2328,58507,3377,44,74,58463,3381,42799,2728,15664,1719,74139,3363,163294,915,122663,2992,419,290,122244,3030,105051,3177,17193,1911,40631,2898,1010447,1960,924259,4385,3300,1105,920959,4421,847771,7289,73188,5258,86188,3995,345003,671,264537,4367,85,142,264452,4385,244875,4522,19577,2267,80466,4346,113633,3180,51974,3063,47452,3001,4522,1017,61659,3517,231827,3181,34800,2382,32480,2294,2320,639,197027,3613,2182421,3871,133885,2797,64441,3095,0,204,64441,3095,51935,2903,12506,1884,69444,3575,160180,1475,122124,2983,76,166,122048,2965,110724,3136,11324,1590,38056,2785,1041818,1773,858139,6494,427,334,857712,6502,803161,7199,54551,3975,183679,6215,370302,908,257972,4338,0,204,257972,4338,242818,4417,15154,1999,112330,4243,125301,3503,45982,2709,42308,2685,3674,801,79319,3575,350935,3636,28997,2011,27333,1904,1664,468,321938,3727,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6166391,4406,3010398,3069,209860,3226,86290,3368,75,95,86215,3365,59662,2831,26553,2362,123570,3489,251554,1638,196249,3750,204,206,196045,3767,162264,3452,33781,2502,55305,3642,1492557,915,1309411,5979,1887,537,1307524,6001,1166003,8782,141521,6462,183146,5929,532104,290,336834,4594,28,34,336806,4591,304667,4814,32139,2172,195270,4623,175527,3671,49352,2309,43665,2157,5687,923,126175,3359,348796,3668,34673,2248,32424,2135,2249,542,314123,3815,3155993,2742,195570,2639,86934,2902,143,130,86791,2918,63676,2655,23115,1980,108636,3659,244880,717,186071,3517,137,140,185934,3510,163113,3910,22821,2463,58809,3591,1490390,543,1157962,7762,324,203,1157638,7794,1058330,8362,99308,4868,332428,7731,549592,257,308343,5503,0,167,308343,5503,283942,5566,24401,1994,241249,5526,188314,3501,41870,1864,37915,1888,3955,885,146444,3175,487247,3558,26504,2096,24791,1963,1713,525,460743,3702,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3599497,2619,1764562,1812,113367,1723,56730,2513,30,57,56700,2501,44118,2459,12582,1427,56637,2340,138245,531,110238,2337,125,97,110113,2323,97276,2550,12837,1354,28007,2362,917543,728,854970,3571,1342,631,853628,3659,799406,4933,54222,3364,62573,3533,302815,159,227087,2629,12,16,227075,2629,211639,2662,15436,1356,75728,2627,95174,2255,34979,1890,33449,1846,1530,376,60195,1980,197418,2257,26543,1800,25151,1807,1392,417,170875,2342,1834935,1676,113314,1554,64044,2181,0,143,64044,2181,55611,2214,8433,1142,49270,2010,132356,820,112342,2046,14,27,112328,2048,103318,2508,9010,1528,20014,1898,909005,460,779751,4385,138,162,779613,4383,741993,5256,37620,3027,129254,4464,306367,141,215940,3136,0,143,215940,3136,205483,3330,10457,1302,90427,3116,100904,2359,29790,1642,28059,1576,1731,474,71114,2572,272989,2339,21020,1717,19738,1706,1282,503,251969,2452,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
