GEO_ID,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,NAME,B25070_001MA,B25070_001EA,B25070_002MA,B25070_002EA,B25070_003EA,B25070_003MA,B25070_004EA,B25070_004MA,B25070_005MA,B25070_005EA,B25070_006MA,B25070_006EA,B25070_007EA,B25070_007MA,B25070_008EA,B25070_008MA,B25070_009EA,B25070_009MA,B25070_010MA,B25070_010EA,B25070_011MA,B25070_011EA,state
0400000US45,545360,11328,13802,2032,38144,3654,52344,4460,59759,4457,53674,4678,39040,3875,32016,3083,50647,4675,136408,6828,69526,4431,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,101833,4336,8992,1650,10492,1547,12356,1580,11851,1442,11374,1821,5945,1021,5248,1127,7800,1623,17268,2016,10507,1198,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,807352,12867,26067,2877,51534,4323,80524,5470,92715,5522,87561,5897,70562,4912,45831,4316,69038,5013,193980,7375,89540,5802,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3282070,27556,111673,6100,272104,10788,385464,13076,403030,11560,343134,11742,267735,9708,218225,10217,283797,10353,741808,13581,255100,9287,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,270754,7097,9291,1710,22771,2744,29416,2592,32713,3391,29181,2520,22921,2616,16640,2406,25070,2969,64811,4396,17940,2483,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73906,2835,1971,648,4383,1055,7715,1268,9487,1533,8241,1242,6581,1190,5661,1115,5591,1034,18541,1775,5735,834,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,977055,13943,31623,3495,67635,4445,115244,6641,121739,6954,113776,5698,89909,5096,62725,4720,82009,4912,219931,7758,72464,4494,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,978909,14209,27450,2873,70493,4344,116917,6759,122428,6189,120136,6409,89735,5504,66485,4482,89321,5289,224555,8173,51389,3184,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,204016,5469,11560,1735,19683,2245,19029,2027,18641,2480,13711,1643,14632,1770,11150,1814,12876,1780,40340,3231,42394,2865,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,731444,10367,23825,2383,66026,4489,91095,4817,89150,4680,80707,4472,55617,3047,42972,2956,59541,3742,178194,6725,44317,3097,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,65316,3158,3913,1155,7094,1245,9010,1441,9587,1500,8055,1639,3893,924,2949,790,4597,1163,10314,1760,5904,1143,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,379410,8608,5941,1035,14609,1813,21022,2193,22054,2271,23459,2423,19768,2128,14470,1828,21128,2126,67459,4015,169500,6379,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
