GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001MA,C23001_001EA,C23001_002EA,C23001_002MA,C23001_003EA,C23001_003MA,C23001_004EA,C23001_004MA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007MA,C23001_007EA,C23001_008EA,C23001_008MA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012EA,C23001_012MA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015EA,C23001_015MA,C23001_016EA,C23001_016MA,C23001_017EA,C23001_017MA,C23001_018MA,C23001_018EA,C23001_019EA,C23001_019MA,C23001_020EA,C23001_020MA,C23001_021EA,C23001_021MA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024MA,C23001_024EA,C23001_025EA,C23001_025MA,C23001_026EA,C23001_026MA,C23001_027EA,C23001_027MA,C23001_028EA,C23001_028MA,C23001_029MA,C23001_029EA,C23001_030EA,C23001_030MA,C23001_031EA,C23001_031MA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035EA,C23001_035MA,C23001_036EA,C23001_036MA,C23001_037EA,C23001_037MA,C23001_038EA,C23001_038MA,C23001_039EA,C23001_039MA,C23001_040MA,C23001_040EA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043EA,C23001_043MA,C23001_044MA,C23001_044EA,C23001_045MA,C23001_045EA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048EA,C23001_048MA,C23001_049EA,C23001_049MA,C23001_050MA,C23001_050EA,C23001_051MA,C23001_051EA,C23001_052EA,C23001_052MA,C23001_053EA,C23001_053MA,C23001_054EA,C23001_054MA,C23001_055MA,C23001_055EA,C23001_056MA,C23001_056EA,C23001_057EA,C23001_057MA,C23001_058EA,C23001_058MA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061MA,C23001_061EA,C23001_062MA,C23001_062EA,C23001_063EA,C23001_063MA,C23001_064EA,C23001_064MA,C23001_065MA,C23001_065EA,C23001_066MA,C23001_066EA,C23001_067MA,C23001_067EA,C23001_068MA,C23001_068EA,C23001_069EA,C23001_069MA,C23001_070EA,C23001_070MA,C23001_071MA,C23001_071EA,C23001_072MA,C23001_072EA,C23001_073MA,C23001_073EA,C23001_074EA,C23001_074MA,C23001_075EA,C23001_075MA,C23001_076MA,C23001_076EA,C23001_077MA,C23001_077EA,C23001_078MA,C23001_078EA,C23001_079EA,C23001_079MA,C23001_080EA,C23001_080MA,C23001_081EA,C23001_081MA,C23001_082MA,C23001_082EA,C23001_083MA,C23001_083EA,C23001_084MA,C23001_084EA,C23001_085EA,C23001_085MA,C23001_086EA,C23001_086MA,C23001_087MA,C23001_087EA,C23001_088MA,C23001_088EA,C23001_089MA,C23001_089EA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US13,7601219,8730,3670657,7600,303389,9297,103161,6978,4379,739,98782,6749,59951,5225,38831,4240,200228,9012,362542,6359,252974,7171,13242,1810,239732,7342,188243,7516,51489,4437,109568,7149,1338492,7274,1166044,9862,21760,2629,1144284,10152,1029949,11541,114335,7164,172448,6673,680279,4664,561831,7197,2022,695,559809,7218,510086,7721,49723,4494,118448,5928,527330,2849,346461,6332,202,202,346259,6322,314931,6615,31328,3115,180869,6707,295767,2757,81803,3873,75725,3575,6078,1485,213964,4177,162858,2342,12741,1733,11684,1537,1057,560,150117,2807,3930562,6408,284406,7101,95564,5045,857,364,94707,5047,62245,4078,32462,3304,188842,6841,341921,6108,230469,6826,1941,1194,228528,6691,182763,7006,45765,4366,111452,6985,1391083,6530,1049303,12873,2687,910,1046616,12662,916889,13031,129727,8185,341780,13528,709439,4898,522929,7998,312,331,522617,7951,473623,8133,48994,4007,186510,7375,586443,3184,329255,6929,99,138,329156,6913,303538,7296,25618,3128,257188,6962,346938,2844,60694,3333,56115,3198,4579,1097,286244,3946,270332,2724,8603,1412,8034,1394,569,263,261729,3018,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1102147,1954,548240,1473,30973,1302,10881,1525,676,591,10205,1407,7276,1110,2929,933,20092,1963,54758,1029,46121,1696,11098,1479,35023,1749,30136,2037,4887,1326,8637,1368,189303,1473,168460,2684,19308,1850,149152,2923,134564,3197,14588,1948,20843,2434,94486,868,80562,1884,1252,436,79310,1842,74775,2055,4535,1021,13924,1861,88588,614,60904,2105,14,23,60890,2111,57669,2222,3221,745,27684,2190,51406,550,17063,1290,16493,1316,570,322,34343,1342,38726,277,3503,796,3483,796,20,34,35223,793,553907,1547,33110,1726,11471,1268,509,440,10962,1282,7933,1040,3029,708,21639,1851,43794,1259,28402,1825,844,397,27558,1797,24033,1839,3525,1075,15392,1652,179345,1582,137811,3092,2303,707,135508,3063,127335,2997,8173,1630,41534,3101,94265,1158,74318,2219,336,318,73982,2316,71084,2399,2898,979,19947,2107,90056,613,60413,2380,0,187,60413,2380,57136,2570,3277,995,29643,2320,54966,449,14111,1604,13836,1593,275,198,40855,1666,58371,508,4119,840,3770,780,349,265,54252,1009,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1200681,3114,598270,2465,47539,2500,20228,2163,46,78,20182,2163,12057,1681,8125,1596,27311,2275,56720,1930,42326,2680,575,245,41751,2688,33505,2391,8246,1915,14394,2584,204570,2354,182595,3415,1252,571,181343,3370,166419,4001,14924,2037,21975,2505,102201,1837,87819,2311,93,124,87726,2303,79241,2878,8485,1985,14382,1788,92955,952,65427,2360,0,195,65427,2360,61767,2381,3660,827,27528,2269,57007,782,13768,1357,12494,1326,1274,486,43239,1511,37278,534,3185,743,3101,744,84,85,34093,839,602411,2370,43882,2506,20998,2194,44,78,20954,2195,15981,2313,4973,1199,22884,2620,54080,1946,40420,2314,0,195,40420,2314,34375,2114,6045,1347,13660,1769,196906,1925,138091,4102,165,168,137926,4096,127691,4121,10235,1812,58815,4103,102557,1442,78250,2421,29,50,78221,2419,73546,2395,4675,933,24307,2206,94985,1132,56510,2860,60,101,56450,2870,52915,2711,3535,933,38475,2769,59944,1120,10563,1618,9007,1348,1556,736,49381,1831,50057,765,2817,891,2817,891,0,195,47240,1221,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10141680,6304,4918322,5630,380371,5183,140986,5036,3750,1291,137236,4953,88172,4515,49064,2838,239385,5582,447384,3199,336155,5714,5188,1189,330967,5783,268137,6907,62830,4174,111229,5145,1744791,3981,1559071,8621,8064,1730,1551007,8707,1391974,9423,159033,6537,185720,7889,910590,3401,791877,6059,587,301,791290,6038,718729,6405,72561,3762,118713,5481,740109,1653,525670,5279,144,151,525526,5261,478505,5117,47021,2988,214439,5096,402587,1517,119756,4136,109070,4089,10686,1313,282831,4155,292490,1245,28330,2330,26271,2169,2059,679,264160,2636,5223358,4724,357877,4804,142737,5472,782,551,141955,5391,100433,4696,41522,3543,215140,5882,434354,2876,321668,5156,787,550,320881,5240,270374,5190,50507,3669,112686,4403,1748831,3771,1360739,8907,929,547,1359810,8954,1224450,9576,135360,6620,388092,9452,938344,2216,732011,7015,164,272,731847,7056,671191,7907,60656,3708,206333,6989,796434,1840,496617,6926,0,189,496617,6926,460535,6543,36082,3000,299817,6733,472722,1551,106234,4082,100334,4036,5900,1074,366488,4230,474796,1321,19725,1830,18674,1799,1051,504,455071,2169,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5103069,4944,2484931,4345,198200,4847,70406,3283,115,116,70291,3260,49475,2761,20816,2254,127794,5034,234518,3082,169997,5258,274,113,169723,5266,138012,5525,31711,2326,64521,4604,838736,3336,742595,5765,2682,1060,739913,5885,667925,6821,71988,4937,96141,5281,457758,2434,392253,4081,464,377,391789,4044,361918,4691,29871,2639,65505,3386,390403,1514,272473,4670,0,190,272473,4670,253508,4950,18965,2138,117930,4652,215052,1189,60033,3267,55492,3031,4541,1167,155019,3412,150264,886,13143,1535,12310,1395,833,408,137121,1796,2618138,3778,183663,3856,71204,3276,0,190,71204,3276,54186,3485,17018,1831,112459,3681,231229,3168,163408,4584,106,109,163302,4585,139820,4977,23482,2348,67821,4065,827071,3497,639981,6962,241,255,639740,7005,575498,7695,64242,3602,187090,6833,472279,2610,360576,4930,61,100,360515,4933,336567,5207,23948,2370,111703,4706,412720,1639,250944,4194,0,190,250944,4194,234843,4505,16101,2069,161776,4161,247278,1192,48886,2704,46879,2576,2007,612,198392,2807,243898,1154,8836,1316,8067,1290,769,459,235062,1660,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2421011,3103,1186228,3094,91274,2751,43992,2616,0,155,43992,2616,35284,2259,8708,1396,47282,2449,109282,2555,89482,2744,131,162,89351,2773,78843,2723,10508,1560,19800,1883,378968,3044,344519,3827,969,489,343550,3877,325218,3697,18332,1859,34449,2820,216473,1797,192408,2328,162,152,192246,2338,181325,2430,10921,1408,24065,2062,194551,1232,144003,3282,0,155,144003,3282,138061,3269,5942,1007,50548,3004,107157,553,35266,1861,34191,1848,1075,346,71891,1768,88523,499,9947,1113,9598,1081,349,212,78576,1262,1234783,2592,85646,2279,43460,2092,0,155,43460,2092,36023,2022,7437,1143,42186,2651,107608,2303,86861,2672,6,10,86855,2669,79740,3041,7115,1597,20747,2702,369422,2075,307695,3920,279,236,307416,3901,291191,3740,16225,1919,61727,3419,214063,1375,176672,2693,15,26,176657,2698,169644,2799,7013,1005,37391,2458,195534,1118,129574,2284,0,155,129574,2284,126223,2289,3351,656,65960,2355,121177,839,28803,1775,27529,1673,1274,529,92374,1949,141333,729,6284,1091,5886,1097,398,241,135049,1174,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2225751,3115,1094299,2731,85639,3015,38752,2606,500,277,38252,2647,28121,2494,10131,1597,46887,2533,108792,2625,84752,3556,3780,903,80972,3610,70449,4143,10523,1863,24040,2974,366358,3035,331200,3866,9295,1287,321905,3810,300101,4116,21804,2139,35158,2617,196254,2012,173286,2995,916,481,172370,2995,162157,3696,10213,1572,22968,2043,172300,1292,129572,2306,0,168,129572,2306,123203,2251,6369,1089,42728,2440,91599,827,34210,1819,32619,1796,1591,540,57389,1865,73357,764,9689,1355,9257,1326,432,219,63668,1550,1131452,2862,79119,3397,39491,3020,143,173,39348,3022,32665,2909,6683,1154,39628,2687,100107,3074,79139,3220,547,325,78592,3259,69548,3360,9044,1562,20968,2265,357234,2143,285163,4036,848,373,284315,3988,263756,4159,20559,2292,72071,3470,203246,1782,162219,3075,0,168,162219,3075,154158,3380,8061,1524,41027,2739,174743,1345,117830,2991,0,168,117830,2991,112717,3033,5113,910,56913,2887,102985,950,25681,1694,24744,1784,937,400,77304,1694,114018,1028,5684,1074,5543,1053,141,116,108334,1341,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3456598,3847,1679551,4073,121685,3295,46246,3558,464,314,45782,3571,29787,3006,15995,2161,75439,3532,153376,2757,116444,3576,5210,523,111234,3556,90291,3584,20943,2132,36932,3057,565610,2783,467539,4996,6105,1160,461434,5048,415106,5704,46328,3537,98071,3885,313701,2247,245427,3788,797,459,244630,3773,225258,4172,19372,2135,68274,3409,270087,1826,159618,3662,267,295,159351,3650,147247,3858,12104,1888,110469,3686,156537,1433,38249,2166,35626,2079,2623,814,118288,2626,98555,988,8596,1123,8204,1081,392,285,89959,1385,1777047,3483,115474,4004,50829,2882,134,167,50695,2901,40486,2955,10209,1801,64645,3238,143713,3008,105021,4118,378,322,104643,4094,88876,4157,15767,1984,38692,3294,567213,3070,421819,5597,593,381,421226,5578,375238,5889,45988,3490,145394,5399,323862,2035,223475,3996,96,123,223379,4025,208748,4247,14631,1991,100387,3453,287916,1658,146429,3771,0,189,146429,3771,138909,3665,7520,1197,141487,3840,179369,1205,30294,2050,28824,2092,1470,483,149075,2109,159500,1269,6166,1072,5801,1031,365,246,153334,1598,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3583570,4367,1729969,3199,137531,4224,48716,3564,383,302,48333,3583,33696,2790,14637,2079,88815,4764,170542,3116,125630,4918,3528,904,122102,4953,100514,4520,21588,2671,44912,4145,596416,3955,498047,5940,6818,1325,491229,6054,450664,6629,40565,3683,98369,4777,313150,2912,249409,4300,412,266,248997,4297,231512,4146,17485,2423,63741,3487,269385,1698,169190,3839,59,89,169131,3837,158903,4192,10228,1648,100195,3739,147287,1460,42265,3194,39563,3049,2702,761,105022,3372,95658,1310,8567,1065,8310,1062,257,142,87091,1677,1853601,4058,126846,4371,44013,3471,0,198,44013,3471,33133,2828,10880,1580,82833,4426,175914,3032,125404,4426,1187,746,124217,4515,105127,4258,19090,2498,50510,4229,605764,3659,455110,6571,943,464,454167,6622,412182,7216,41985,3819,150654,6243,326616,2014,225530,4336,0,198,225530,4336,213383,4485,12147,1655,101086,3863,290110,1611,153520,3839,0,198,153520,3839,145553,4005,7967,1394,136590,3994,173810,1473,35942,2532,34193,2392,1749,641,137868,2989,154541,1407,7266,1135,7206,1130,60,77,147275,1896,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1089885,1856,527569,2142,35321,1763,16198,1596,57,81,16141,1593,11916,1376,4225,964,19123,1454,40656,1310,32133,1685,235,195,31898,1683,26532,1856,5366,1073,8523,1348,153744,1247,136809,2381,939,409,135870,2429,123341,2717,12529,1719,16935,2013,105100,838,88630,2049,151,118,88479,2049,81221,2327,7258,1106,16470,1927,96734,483,66804,1867,19,32,66785,1860,61909,1867,4876,993,29930,1840,55976,519,18302,1380,17356,1395,946,374,37674,1552,40038,510,3170,680,3142,684,28,36,36868,874,562316,1752,33244,1347,15684,1489,0,157,15684,1489,13132,1336,2552,789,17560,1524,38127,882,29255,1298,0,157,29255,1298,25827,1443,3428,1044,8872,1128,158218,1372,127915,2263,257,287,127658,2265,118793,2546,8865,1639,30303,2257,109738,878,87733,1883,0,157,87733,1883,81816,2129,5917,1078,22005,1866,101695,587,67120,2018,0,157,67120,2018,63539,1971,3581,821,34575,2219,61443,616,14064,1306,13219,1315,845,399,47379,1301,59851,442,1377,388,1361,388,16,29,58474,561,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4642826,4508,2217399,3643,169278,4621,62549,3202,1287,517,61262,3214,43081,3005,18181,2029,106729,4509,204156,3008,154783,4407,5363,809,149420,4332,122459,4672,26961,2829,49373,3213,757847,2917,688408,4164,10730,1470,677678,4101,618591,6447,59087,4789,69439,3532,431906,2280,378660,3831,1678,595,376982,3808,352892,4165,24090,2573,53246,3448,343554,1600,255177,4285,200,198,254977,4298,239838,4635,15139,1761,88377,4297,184673,1237,68713,3066,63691,2958,5022,1101,115960,3262,125985,1265,13343,1659,12702,1607,641,311,112642,1840,2425427,3347,158739,3892,65508,3979,350,262,65158,3954,49281,3410,15877,2199,93231,4194,194996,2887,153384,3813,1071,292,152313,3863,129339,3770,22974,2842,41612,3227,801575,3084,660708,5904,2678,954,658030,5806,603783,6833,54247,4333,140867,5692,467384,2117,379907,4725,454,389,379453,4674,357333,5014,22120,2617,87477,4296,381632,1486,250953,4451,0,204,250953,4451,237501,4643,13452,1893,130679,4029,218022,1280,59251,3301,55532,3139,3719,949,158771,3410,203079,1271,9529,1660,8543,1496,986,547,193550,2019,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5359592,3718,2560574,2853,192246,2942,81722,4327,44,74,81678,4333,57873,3530,23805,2613,110524,4098,237587,1916,173421,4093,483,282,172938,4135,146383,4367,26555,2497,64166,3622,847457,2258,763690,4350,3157,1039,760533,4548,694654,6295,65879,4518,83767,4071,495248,1687,440242,3691,790,565,439452,3718,402465,4404,36987,3631,55006,3506,401331,1139,302883,4951,85,142,302798,4971,279362,5114,23436,2517,98448,4752,218178,1186,79969,3867,73749,3617,6220,1174,138209,3810,168527,872,15473,1413,14343,1349,1130,458,153054,1727,2799018,3023,189695,3449,86213,3815,0,204,86213,3815,66343,3527,19870,2436,103482,4400,238016,2091,174142,3922,76,166,174066,3927,152506,4169,21560,2121,63874,3618,882950,1745,714914,6890,476,312,714438,6889,657361,7587,57077,3870,168036,6695,516480,1268,415113,5272,0,204,415113,5272,388160,5435,26953,2054,101367,5117,436673,1051,294586,4469,0,204,294586,4469,275428,4924,19158,2157,142087,4574,256652,1115,70160,3109,64576,3250,5584,900,186492,2867,278552,1137,12236,1449,11517,1386,719,336,266316,1745,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
