GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001EA,C08524_001MA,C08524_002EA,C08524_002MA,C08524_003MA,C08524_003EA,C08524_004MA,C08524_004EA,C08524_005EA,C08524_005MA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008MA,C08524_008EA,C08524_009EA,C08524_009MA,C08524_010MA,C08524_010EA,C08524_011EA,C08524_011MA,C08524_012EA,C08524_012MA,C08524_013MA,C08524_013EA,C08524_014EA,C08524_014MA,C08524_015MA,C08524_015EA,C08524_016EA,C08524_016MA,C08524_017EA,C08524_017MA,C08524_018MA,C08524_018EA,C08524_019EA,C08524_019MA,C08524_020EA,C08524_020MA,C08524_021MA,C08524_021EA,C08524_022EA,C08524_022MA,C08524_023MA,C08524_023EA,C08524_024EA,C08524_024MA,C08524_025EA,C08524_025MA,C08524_026MA,C08524_026EA,C08524_027EA,C08524_027MA,C08524_028MA,C08524_028EA,C08524_029MA,C08524_029EA,C08524_030EA,C08524_030MA,C08524_031EA,C08524_031MA,C08524_032MA,C08524_032EA,C08524_033EA,C08524_033MA,C08524_034MA,C08524_034EA,C08524_035EA,C08524_035MA,C08524_036EA,C08524_036MA,C08524_037MA,C08524_037EA,C08524_038EA,C08524_038MA,C08524_039MA,C08524_039EA,C08524_040MA,C08524_040EA,C08524_041EA,C08524_041MA,C08524_042EA,C08524_042MA,state
0400000US16,650977,9066,221117,8307,114710,4993,162586,5754,74466,4463,77030,5094,1068,518,506000,9777,169240,7435,85947,4560,131358,5310,55312,4338,63250,4678,893,478,61989,4825,18731,2064,11955,1850,12786,2520,11500,1798,6918,1178,99,128,4809,1034,1698,676,1541,671,746,438,247,234,577,348,0,193,36708,3953,13159,2452,7574,1614,7708,1375,3898,1084,4301,1501,68,40,41471,4792,18289,2762,7693,2185,9988,2341,3509,1146,1984,786,8,14,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,2094395,19143,1001645,17493,1460338,17769,433530,11652,809203,14583,13166,1492,4263484,24963,1520613,16670,685289,13251,1089613,16869,339758,9640,624904,13525,3307,1006,508876,13404,137882,6203,98488,7011,111417,5088,54248,4479,106382,5818,459,334,523276,14182,232979,9495,106532,6399,132849,6593,13446,2108,37470,4005,0,193,278291,10288,91284,5086,69779,4732,67332,4938,12891,1779,31550,3204,5455,1503,238350,9003,111637,5217,41557,3621,59127,4505,13187,2124,8897,1278,3945,1099,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,900490,15905,492293,10165,674958,11059,244400,7469,522254,12528,1885,704,2368404,19385,767714,13676,391642,9747,580701,10480,194697,5928,432658,11394,992,444,251209,9835,57554,4019,49555,4038,46706,3263,34763,3771,62133,4665,498,410,26293,2923,6588,1314,9476,1839,5669,1377,1136,585,3424,793,0,193,99580,5181,27152,2679,26795,2479,20107,2414,8073,1591,17058,2095,395,266,90794,5194,41482,3674,14825,1811,21775,2747,5731,1345,6981,1521,0,193,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,506344,9061,258911,6890,364148,8649,146439,5292,240469,6796,460,255,1219223,10778,408240,8281,198670,6551,304221,8184,114611,4629,193040,6018,441,256,136708,5496,37049,3235,25176,2647,27335,2180,18604,1751,28544,2246,0,193,16591,2472,6361,1485,3768,1036,3282,864,455,337,2725,785,0,193,74477,4361,21999,2317,17803,1997,16028,2010,6405,1100,12241,1477,1,2,69772,3681,32695,2690,13494,1593,13282,1576,6364,1292,3919,921,18,34,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,488081,11462,235877,7161,327003,9715,143291,5673,186076,7372,8132,1440,1134036,14005,403188,10211,187471,6312,275132,9723,114948,4936,147422,6020,5875,1314,140663,6612,40463,3557,24262,2711,28460,2801,20286,2625,26685,2751,507,331,4762,1443,1439,1138,1226,480,919,489,78,61,1100,459,0,193,49568,3960,14743,1801,12865,2073,8997,1455,4380,870,8274,1522,309,222,59431,3662,28248,2720,10053,1262,13495,1910,3599,839,2595,826,1441,547,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,598544,10414,312435,8365,438195,9815,175690,5980,297339,8865,12136,1821,1528184,14492,509228,9955,249367,8314,375095,9289,138045,5775,246702,7105,9747,1686,171533,8430,45137,3481,30552,3678,32472,2947,29437,2984,33096,3395,839,312,20543,3065,3134,957,7600,1655,4475,1081,947,643,4387,1384,0,193,61347,5200,16665,2252,17509,2884,11878,1733,4536,1041,10310,1552,449,328,52732,4271,24380,2994,7407,1264,14275,2109,2725,705,2844,823,1101,406,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,605239,11806,380301,10922,481023,10783,243461,8591,237950,9550,6616,1229,1602237,18194,516164,10715,292119,9823,404986,10597,188979,7856,194998,8955,4991,993,200680,8528,51675,4427,43997,4091,42329,4205,36018,3439,25678,2643,983,664,26140,2875,3250,1010,9589,1579,6987,1334,2384,916,3879,984,51,70,83538,5474,16822,2038,28569,3373,15162,2288,12466,2295,10072,1770,447,281,41995,3794,17328,2193,6027,1089,11559,1949,3614,1100,3323,1120,144,171,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,213369,4824,114382,4603,151635,5379,67461,3688,66315,3546,665,332,484129,7157,172490,4231,86877,3655,121082,4559,49852,3316,53294,2977,534,332,59979,3880,17190,1760,11800,1531,12987,1783,10587,1489,7415,1320,0,193,2836,628,932,371,410,219,802,374,433,319,259,156,0,193,32528,2396,7685,979,9372,1617,9025,1416,3162,815,3153,866,131,193,34355,2580,15072,1487,5923,1038,7739,1370,3427,970,2194,673,0,193,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,1085638,14694,448493,12668,609182,13852,218369,7057,205326,7217,11489,1400,1963215,18890,859965,15171,308686,10029,468239,11161,163642,6046,156591,7060,6092,1248,263494,11708,91142,6280,54251,5481,54728,4504,37204,4163,25698,2737,471,282,142735,8174,41281,3670,42027,4071,40735,4294,7563,1701,11023,2635,106,155,92529,5274,30196,2886,24474,2813,22462,2584,6132,1507,7868,1624,1397,599,116524,5620,63054,3634,19055,2173,23018,2547,3828,1086,4146,1152,3423,742,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,1420796,16169,557074,11078,769057,13301,230809,8947,295453,7217,3262,1189,2372110,18115,1023915,15530,382933,9996,564722,11711,178481,7555,219724,7360,2335,994,268484,10276,84509,5173,59156,4526,58292,4708,27386,2960,39062,3496,79,95,293289,10317,147346,6436,55254,4334,63798,3972,10460,1897,16085,2380,346,458,198136,7903,83507,4453,41287,4433,49192,3973,7925,1645,16023,2585,202,217,144432,6149,81519,4749,18444,2291,33053,2681,6557,1508,4559,964,300,108,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4053376,20143,1401965,17249,750119,13781,982819,13534,310644,8257,605734,9988,2095,532,3346298,16529,1185271,14113,579494,12231,832464,12705,248904,6951,498434,9060,1731,524,364175,8798,101008,4992,78573,4119,73481,4240,40110,3058,70821,4501,182,149,58049,3443,12912,1760,19710,2240,13410,1924,2193,996,9824,1555,0,193,140734,6128,38403,3615,42834,3385,29882,2250,10101,1643,19335,1935,179,204,144120,4998,64371,3414,29508,2384,33582,2660,9336,1556,7320,1138,3,12,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2690486,14684,1044513,11511,448809,8002,638019,10493,212432,7075,345884,7272,829,430,2093038,14681,818182,10371,323971,7568,508987,9689,168414,5769,272784,6409,700,416,250969,7840,84646,4360,44016,2957,51220,3229,27071,2607,43935,3191,81,76,92178,5038,35804,2652,22397,2445,25345,2424,1545,619,7073,1286,14,25,114637,4844,37562,2526,29791,2624,24565,2120,7702,1271,14994,1822,23,39,139664,4396,68319,3529,28634,2328,27902,2030,7700,1155,7098,947,11,18,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1116963,12403,350136,9710,199362,8569,262438,7948,127145,6292,172312,8162,5570,1363,932726,12250,300489,8812,161756,7922,228246,7632,96775,4939,142534,7001,2926,999,119764,6228,30731,2881,22841,2405,21690,3186,23183,2726,21211,2734,108,158,4812,1258,637,348,1531,740,606,393,306,247,1638,659,94,100,33340,3501,7032,1520,8467,1764,5919,1178,4578,1375,4902,1228,2442,910,26321,2757,11247,1985,4767,1236,5977,1172,2303,1011,2027,785,0,193,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743037,18723,959046,15365,510095,12950,673017,12169,245224,9052,346834,9993,8821,2218,2233482,20654,799575,14623,394642,11981,558703,11227,198097,7831,278683,9154,3782,1379,266836,9548,77546,4720,55168,4404,56901,4125,32554,2902,44584,4069,83,93,42309,3942,9349,1880,15358,2386,11329,1840,1608,858,4630,1230,35,58,86564,5021,22817,2283,26139,3063,17394,1890,6087,1095,13371,1740,756,292,113846,5023,49759,3642,18788,2429,28690,2499,6878,1352,5566,1454,4165,1375,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,469707,6897,162003,5318,94049,3734,111819,5020,53986,3361,46565,2925,1285,601,355775,7579,120115,4961,71648,3387,87238,5126,40086,3239,35540,2540,1148,565,49480,4183,15564,2221,10023,1853,10982,2045,7718,1460,5144,1183,49,80,4142,1037,1196,493,1064,525,472,368,447,293,963,594,0,193,33234,3118,11874,1786,7905,1211,7243,1579,2331,751,3793,1445,88,104,27076,2304,13254,1607,3409,807,5884,1054,3404,754,1125,393,0,193,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
