GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,NAME,B25087_001MA,B25087_001EA,B25087_002EA,B25087_002MA,B25087_003EA,B25087_003MA,B25087_004EA,B25087_004MA,B25087_005MA,B25087_005EA,B25087_006MA,B25087_006EA,B25087_007EA,B25087_007MA,B25087_008EA,B25087_008MA,B25087_009EA,B25087_009MA,B25087_010MA,B25087_010EA,B25087_011MA,B25087_011EA,B25087_012MA,B25087_012EA,B25087_013EA,B25087_013MA,B25087_014EA,B25087_014MA,B25087_015EA,B25087_015MA,B25087_016MA,B25087_016EA,B25087_017MA,B25087_017EA,B25087_018EA,B25087_018MA,B25087_019EA,B25087_019MA,B25087_020EA,B25087_020MA,B25087_021MA,B25087_021EA,B25087_022MA,B25087_022EA,B25087_023MA,B25087_023EA,B25087_024EA,B25087_024MA,B25087_025EA,B25087_025MA,B25087_026EA,B25087_026MA,B25087_027MA,B25087_027EA,B25087_028MA,B25087_028EA,B25087_029EA,B25087_029MA,state
0400000US13,2256703,18001,1565587,17156,376,447,2276,777,5828,1197,20539,2234,32595,3423,49166,3996,74067,4146,90600,5441,103992,5410,283718,10043,247854,9339,328393,10354,160648,8100,78852,5054,86683,5261,691116,12765,5457,1226,16027,2035,36302,2929,63379,4560,81628,4632,83485,4505,76968,4292,121059,5154,76487,4925,49812,3937,80512,5157,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,254700,5244,172002,5256,94,163,46,58,319,201,889,346,1378,480,1916,590,3134,758,3093,763,3799,960,10064,1396,15078,1965,32974,2832,29950,2333,26067,2478,43201,2831,82698,3364,970,340,2037,724,2868,1051,4300,907,6019,1116,5948,1023,6629,1188,12224,1277,14705,1930,9470,1156,17528,1688,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398816,6649,268395,6015,209,182,1370,587,1925,615,6013,1243,7442,1180,12968,1904,16972,2091,19622,2250,21351,2280,54612,4104,46369,4140,47506,3299,19264,2560,6169,1179,6603,1345,130421,4691,2703,683,5603,1055,9534,1395,18450,2091,19491,2208,19735,2087,15985,1692,17458,2284,9003,1566,6138,1381,6321,1278,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3190282,18062,2170602,16316,71,85,2576,660,7930,1168,20906,1774,32971,2258,55255,3325,77438,3509,87271,4209,96120,4630,268636,6766,281859,8073,501548,10480,324161,9408,182312,6586,231548,6779,1019680,10859,3835,703,10781,1257,28072,1769,42986,2890,55967,3086,71104,2889,76359,3922,153604,4644,143359,5377,120004,4292,313609,6349,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720062,14287,1184826,12589,207,177,3806,968,12628,1576,28527,2069,48567,2757,73882,3937,101081,4269,118820,5660,114505,5198,249651,7997,170289,5822,158307,7001,56727,4280,24550,2725,23279,2080,535236,8785,3685,768,12292,1558,35065,2168,54127,3340,69216,3153,74330,3601,68628,3452,99625,4495,56070,3779,27615,2345,34583,2620,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,880368,8898,547912,7680,96,133,1192,487,4692,885,11419,1259,20438,1738,34018,2483,38810,2590,46980,2945,49827,2833,115776,4661,81341,3859,87204,4417,34193,2782,11080,1657,10846,1510,332456,5794,1813,632,4963,720,13633,1356,22198,1501,32750,2006,42684,2426,44777,2253,68511,3667,45330,2692,24699,1842,31098,2410,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,747079,8180,472920,7447,42,45,549,257,3305,708,8546,1506,13800,1318,21203,1773,32428,2382,34174,2422,34892,2358,86985,3692,77570,3719,91382,3803,35364,2781,16363,1608,16317,1878,274159,6002,2352,544,4883,771,9624,1155,17487,1771,23790,1626,29240,1996,32112,2154,56948,3265,39162,2091,24417,1944,34144,2436,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1151479,11521,696506,10453,139,110,2138,614,9990,1519,20921,2284,34639,3045,46220,3555,53177,3114,63910,4270,65160,3656,140486,5976,95486,4344,95760,4551,35868,3026,15375,1708,17237,1901,454973,8287,10362,1155,22357,2122,42562,2671,59367,3375,65823,3275,57525,3589,49122,3108,70464,3535,37124,2653,19361,1893,20906,2248,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,618525,9452,239,194,1447,476,5455,1179,14850,1900,28932,2512,38162,2534,42077,3227,49692,3767,44959,2991,118230,5472,88925,4509,103158,5508,45092,3406,17281,1849,20026,2078,512169,8821,14894,2009,33744,2654,52598,3394,68567,3771,69078,3674,60019,3204,50736,3579,73776,4076,35853,2544,20777,2101,32127,2717,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,254013,5110,147,214,729,400,2207,628,4827,926,8680,1207,12513,1612,13090,1432,15336,1430,17450,1689,43123,2872,41561,2701,52441,3275,22285,2288,9889,1371,9735,1454,137684,3811,1084,374,1998,419,4951,785,7838,1115,11351,1302,12569,1207,14556,1285,27196,1835,20754,1894,13355,1718,22032,1926,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,1093872,10296,57,96,719,406,2037,563,5544,1088,7865,1226,13174,1864,16607,1752,22012,2518,26993,2477,96078,4609,112046,5097,264111,7193,201128,6835,134005,5478,191496,5858,343575,7983,2419,684,1921,503,4331,875,7291,1008,13285,1697,18515,1807,26929,2215,58165,3208,55301,3255,46773,2645,108645,4340,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,1132340,11701,105,137,240,201,1143,455,3099,776,6442,1279,9993,1168,13595,1656,18231,1842,24487,2233,82930,4443,118216,5695,267675,7913,236891,8004,154615,6038,194678,6329,440939,8213,1663,558,1563,698,2562,746,3974,959,6435,1286,11702,1315,17520,1774,57992,3550,69849,3745,65459,3258,202220,5733,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,1750985,14733,769,338,3511,659,10272,1228,27394,2224,46491,2686,72408,3209,95721,3521,123745,4135,126339,4739,340844,7469,278781,7550,344692,8492,149081,5030,63396,3735,67541,3399,955295,10627,6610,1000,13315,1278,29014,1937,52141,2561,76139,3058,93859,3511,104470,3569,203417,5353,147163,5608,91962,4286,137205,4566,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,1065984,9518,161,155,1289,347,4614,725,10667,1074,18902,1368,27311,1975,36102,1927,47986,2624,53216,2874,161996,5090,184689,5946,266714,7139,129632,3911,59505,3218,63200,3048,459465,6015,3034,554,5185,751,12609,1035,22690,1398,34334,1648,41009,2215,53365,2514,104244,3365,74668,3360,43839,2180,64488,2885,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,409463,9142,242,219,1656,564,4883,1105,12732,1782,26845,2726,31742,2692,37619,3251,37552,3071,35919,2915,80146,5058,51329,4023,52765,3588,20194,2484,7862,1560,7977,1547,345200,6947,5549,1271,14285,2050,32293,2816,44461,3289,48061,3606,44340,2707,33992,3274,55907,3364,31510,2865,16464,2112,18338,1791,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,1042163,10082,200,162,2148,550,9410,1209,21453,2034,35891,2585,51465,3303,66000,3628,77340,4552,89032,4363,210783,6453,163120,6492,179494,5592,73637,4397,30385,2872,31805,2316,550868,8039,4771,1000,13198,1579,31355,2332,46964,3131,62185,2951,68555,4035,68695,3460,109887,4786,66548,3521,34119,2420,44591,3039,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,159673,5383,89,117,317,231,1088,392,2065,595,5825,985,7333,1368,10150,1225,12207,1623,10921,1498,29170,2666,26829,2368,31979,2663,10737,1645,7110,1467,3853,992,114897,3386,1254,364,3228,659,6368,1029,10897,1335,13986,1533,16061,1607,14735,1616,22445,1780,10729,1254,5312,847,9882,1144,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,305164,5726,100,127,624,512,1752,458,4567,781,8290,943,13183,1404,19679,1740,20534,1685,23388,1599,63743,3904,52786,3149,54749,2844,23879,2240,8753,1441,9137,1265,179144,4080,1712,517,2599,631,6411,911,11627,1257,13636,1153,16494,1469,20176,1756,38459,2007,27278,1973,17350,1503,23402,1886,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,407138,10472,208,204,851,536,955,536,2663,711,5646,1264,8016,1301,12548,1748,16100,2309,24041,2944,60712,3961,64863,5166,99765,6211,53305,5160,28075,3256,29390,3456,145853,5869,704,329,3661,1291,5511,1199,10011,1686,14704,1729,17844,2279,15822,1928,29331,3178,17825,2025,11583,1690,18857,2010,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,259962,6138,76,127,64,69,316,184,795,366,1177,433,2257,544,4297,827,5295,970,8987,1375,23856,2038,29799,2374,70455,3302,57351,3543,29401,2290,25836,2298,109108,4359,256,203,458,278,1616,874,1605,599,2022,696,2069,627,3207,790,9980,1291,15063,1625,17744,1721,55088,3203,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,1447682,13951,0,198,209,196,752,366,2263,705,4031,845,5852,1199,10754,1517,13669,2071,17822,1834,69343,4037,98766,4669,271319,7425,288693,7724,238479,6576,425730,10069,612798,10373,1672,606,1057,377,1991,748,3897,821,4747,847,7317,1294,7701,1190,25960,2188,39622,2856,58697,3131,460137,9306,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,310502,6505,32,42,416,250,3080,823,7096,1312,12480,1919,16815,2042,18412,2249,23427,2709,24197,2036,56957,3558,46515,3924,55502,3668,24203,2702,11083,1326,10287,1522,212502,5774,8649,1359,15790,1915,23359,2346,26974,2245,27691,2610,28163,2149,21053,2239,29285,2323,14525,1908,7387,1472,9626,1556,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,2464911,17189,1717,927,3134,1105,7293,1073,17938,1932,29404,1989,49086,2811,70592,3336,87338,4211,95458,4452,252512,6827,231117,6788,403936,8778,329211,8441,291647,8052,594528,11525,1386776,12786,26226,2567,17264,1962,24560,2596,30676,2267,47850,3429,59938,3048,70242,3212,151231,5053,154068,5175,133792,4955,670929,9814,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,1647194,19549,774,454,4492,1433,12178,1979,30727,2852,50904,3662,68404,4795,101583,5869,120601,6391,134291,6139,304633,10974,256556,8508,303973,9880,126840,7282,62338,4788,68900,4460,802708,14103,9900,1700,24378,2788,53998,4066,85278,4654,107382,6220,104083,5389,91595,4819,132166,5015,76657,4827,46642,3558,70629,4666,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,102589,2984,0,143,195,132,733,233,2769,639,3979,815,6177,1142,7331,961,8629,1333,8540,1186,20840,1478,16658,1667,17067,1654,6222,1138,1640,506,1809,597,83665,2921,989,485,2968,623,4271,597,6399,784,8155,853,9807,985,10637,1273,16914,1515,10149,1349,6226,1015,7150,1151,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,2041379,15602,613,329,4401,758,17252,1582,34241,2272,55718,3064,88766,3917,120151,4924,148276,5487,164921,5997,398125,8487,334047,8358,384456,8621,153339,5332,65326,3498,71747,3675,998334,10894,6327,1167,14272,1690,35139,2236,62511,3040,93325,3943,109995,4182,118608,3830,213401,5969,142902,5338,82012,3734,119842,4908,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,569832,7963,71,58,1325,476,4836,710,13271,1342,28106,2032,37354,2590,43845,2838,51079,2912,54939,3641,116048,4631,75840,4295,83216,4205,32597,2606,13463,1595,13842,1737,397166,6322,6910,1089,15659,1477,29683,1927,40270,2511,49641,2562,54008,2722,46381,2589,65865,3334,38539,2337,21202,1700,29008,2090,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,633548,10107,309,351,841,429,2995,959,6636,1211,9854,1212,13056,1694,18055,2190,22988,2302,33154,2462,91706,4767,100350,5150,164910,6884,84714,4540,40226,3176,43754,3175,288464,7559,3491,785,5560,1116,10355,1455,16005,1978,22282,2245,26980,2211,32714,2921,58370,3476,45517,3644,27195,2109,39995,2860,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,2142717,15324,367,283,2383,627,12036,1455,27700,2010,52777,2852,82175,4081,104000,4089,119482,4808,134952,4789,341915,7943,306944,7098,446937,9242,237203,7490,125606,5231,148240,5414,1288306,11488,7103,1070,13742,1492,33322,2155,60592,2961,86800,3084,116915,4129,131056,4434,250869,5992,198314,6064,133744,4341,255849,6032,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,177698,5450,0,207,212,203,32,55,1385,764,1266,511,1538,552,2597,768,3728,874,4265,939,16196,1898,21968,2217,53450,3419,36262,3064,17897,1969,16902,1919,72056,3128,150,148,295,174,168,126,857,487,1704,627,1651,452,3608,758,9586,1268,12279,1456,10818,1360,30940,2239,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,759498,11761,379,310,1849,792,6760,1542,16889,2150,31421,2530,39543,3397,55538,4147,63520,4701,60739,4489,147091,6624,106910,5313,122153,7036,49956,4372,24545,3367,32205,3323,463976,8631,5526,1289,22268,2588,39170,3386,54737,3820,62977,4027,58771,3653,51523,4007,72364,4278,38996,3574,23816,2545,33828,3279,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
