GEO_ID,B16006_001E,B16006_001M,B16006_002E,B16006_002M,B16006_003E,B16006_003M,B16006_004E,B16006_004M,B16006_005E,B16006_005M,B16006_006E,B16006_006M,B16006_007E,B16006_007M,B16006_008E,B16006_008M,NAME,B16006_001EA,B16006_001MA,B16006_002EA,B16006_002MA,B16006_003MA,B16006_003EA,B16006_004MA,B16006_004EA,B16006_005EA,B16006_005MA,B16006_006EA,B16006_006MA,B16006_007EA,B16006_007MA,B16006_008MA,B16006_008EA,state
0400000US13,772442,4670,139457,10558,630055,11236,306218,14216,125664,7844,144631,7870,53542,6105,2930,1120,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,111252,-555555555,84147,3270,20606,3328,15558,2651,3593,1536,1003,641,452,463,6499,1626,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,158841,590,56909,4501,100601,4640,58468,4260,14366,2264,19464,2465,8303,1709,1331,1057,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1863388,2043,342139,14453,1516309,14303,808695,17836,295694,11384,278379,10018,133541,7847,4940,1291,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,350132,2509,114979,6668,233039,6457,118626,5712,50265,4603,47770,3908,16378,2728,2114,1216,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,134067,1187,46544,3978,86541,3983,42906,3193,17072,2327,18483,2325,8080,1634,982,680,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,269763,1374,94882,5386,173803,5598,91154,5189,33156,2873,35783,3857,13710,2181,1078,638,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,113538,1762,41021,3785,71878,3851,33092,3137,16230,2447,17620,2650,4936,1439,639,404,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,180115,2027,60388,4781,117836,4953,56373,4815,22986,3286,25055,3717,13422,2984,1891,628,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,16221,685,9405,1464,6180,1299,3982,1085,1247,456,683,513,268,243,636,577,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,437685,935,112295,9223,322781,9495,167349,8810,66752,5877,66380,5121,22300,3448,2609,977,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,585697,500,128350,8157,451514,8291,243863,7734,91267,5789,74183,5309,42201,3255,5833,1680,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,395580,1122,192690,6820,199802,6459,120105,5508,38442,3560,29965,3039,11290,2143,3088,1324,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,223145,1821,71788,5545,147239,5129,73494,4106,33556,3183,28388,2744,11801,2192,4118,1615,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,72128,3442,23167,3451,47520,3409,20416,2525,8245,1849,11704,1948,7155,1784,1441,1253,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,189401,1822,82290,5046,105979,4447,57232,3869,21214,2347,18950,2428,8583,1602,1132,884,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25957,1114,20109,1952,5732,1653,4661,1426,701,383,327,260,43,68,116,129,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,150236,1469,48784,5128,100716,5206,47942,3535,20100,2003,23374,2750,9300,1659,736,591,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,660059,666,156644,10618,502148,10679,276174,10861,102068,6532,86363,6142,37543,4357,1267,549,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34372,981,14849,1809,19225,1892,11625,1896,4042,1065,2932,732,626,438,298,208,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1457303,489,258870,12132,1187158,12554,599201,15444,231409,8821,236590,9411,119958,8032,11275,2180,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,887201,655,353840,11945,530301,11977,370744,10763,73563,5419,55669,5288,30325,4329,3060,1025,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3204266,1532,656565,17251,2528140,17445,1320752,20659,490174,12858,491090,11945,226124,10479,19561,2785,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,718920,3518,140239,10936,576456,10402,266004,10901,118711,7442,120307,7747,71434,6440,2225,1012,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12733,729,6770,856,5927,1051,4735,1123,1004,516,136,119,52,86,36,55,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,321223,2186,152893,5864,165639,5908,93789,4902,34634,3077,27119,3456,10097,2158,2691,746,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,304286,1428,103530,6878,198233,6746,102977,5828,35520,3298,41666,4075,18070,2721,2523,1432,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,409276,1058,123260,8999,281277,9374,145919,6307,51506,4266,52868,5377,30984,3277,4739,3143,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,670416,1736,221953,8904,443048,8908,264889,7953,81025,6184,66800,5540,30334,3162,5415,1652,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,121732,444,21746,3647,99156,3829,52683,3615,20563,2177,16046,2471,9864,1904,830,548,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,211955,2441,58505,6708,152870,6964,74430,5990,33373,4345,30311,3632,14756,2787,580,423,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20183,1250,6872,1095,13127,1505,5763,1082,3260,701,3346,966,758,356,184,130,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,256795,3336,62744,7519,191677,6718,86330,6133,44758,3819,47559,4522,13030,2509,2374,1139,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8793232,2857,2101098,39661,6674879,39950,3742279,37845,1189328,26177,1047766,20951,695506,21439,17255,3840,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,326873,1028,105358,8661,220063,8666,126811,7429,39219,4300,39844,3951,14189,2508,1452,878,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8369,477,4916,961,3417,970,2559,823,389,237,170,143,299,237,36,63,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,580864,2812,139965,8437,437355,8617,233770,8722,90224,5854,84275,6750,29086,5114,3544,1212,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,693285,836,229133,10212,459710,10033,233800,8866,92585,7144,85630,5810,47695,4528,4442,1588,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,18772,1199,10615,1589,7651,1625,3986,1335,2155,618,993,479,517,354,506,315,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,302615,1200,112448,5846,188958,5831,93188,4887,41546,3583,40189,3687,14035,2256,1209,531,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,46020,807,25984,2021,19894,1907,14121,1993,2568,764,2480,770,725,515,142,213,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3453180,4467,160592,10166,3290786,11225,510658,12344,531648,13333,722414,12813,1526066,20058,1802,965,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
