GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001MA,C24010_001EA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004EA,C24010_004MA,C24010_005EA,C24010_005MA,C24010_006MA,C24010_006EA,C24010_007MA,C24010_007EA,C24010_008EA,C24010_008MA,C24010_009EA,C24010_009MA,C24010_010EA,C24010_010MA,C24010_011MA,C24010_011EA,C24010_012MA,C24010_012EA,C24010_013MA,C24010_013EA,C24010_014EA,C24010_014MA,C24010_015MA,C24010_015EA,C24010_016MA,C24010_016EA,C24010_017MA,C24010_017EA,C24010_018MA,C24010_018EA,C24010_019EA,C24010_019MA,C24010_020EA,C24010_020MA,C24010_021EA,C24010_021MA,C24010_022MA,C24010_022EA,C24010_023MA,C24010_023EA,C24010_024MA,C24010_024EA,C24010_025EA,C24010_025MA,C24010_026EA,C24010_026MA,C24010_027MA,C24010_027EA,C24010_028MA,C24010_028EA,C24010_029MA,C24010_029EA,C24010_030EA,C24010_030MA,C24010_031EA,C24010_031MA,C24010_032EA,C24010_032MA,C24010_033MA,C24010_033EA,C24010_034MA,C24010_034EA,C24010_035MA,C24010_035EA,C24010_036EA,C24010_036MA,C24010_037EA,C24010_037MA,C24010_038MA,C24010_038EA,C24010_039MA,C24010_039EA,C24010_040MA,C24010_040EA,C24010_041EA,C24010_041MA,C24010_042EA,C24010_042MA,C24010_043EA,C24010_043MA,C24010_044MA,C24010_044EA,C24010_045MA,C24010_045EA,C24010_046MA,C24010_046EA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049MA,C24010_049EA,C24010_050MA,C24010_050EA,C24010_051MA,C24010_051EA,C24010_052EA,C24010_052MA,C24010_053EA,C24010_053MA,C24010_054EA,C24010_054MA,C24010_055MA,C24010_055EA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058EA,C24010_058MA,C24010_059EA,C24010_059MA,C24010_060MA,C24010_060EA,C24010_061MA,C24010_061EA,C24010_062MA,C24010_062EA,C24010_063EA,C24010_063MA,C24010_064EA,C24010_064MA,C24010_065EA,C24010_065MA,C24010_066MA,C24010_066EA,C24010_067MA,C24010_067EA,C24010_068MA,C24010_068EA,C24010_069EA,C24010_069MA,C24010_070EA,C24010_070MA,C24010_071MA,C24010_071EA,C24010_072MA,C24010_072EA,C24010_073MA,C24010_073EA,state
0400000US13,4193776,27709,2190569,16463,688099,12435,342739,10887,249431,10252,93308,6505,147933,6496,77773,5154,54261,3997,15899,2055,149679,6614,25586,2969,20474,2476,64047,4769,39572,3941,47748,3898,34457,2892,13291,2372,314719,11986,7972,1506,69164,6151,35182,4643,33982,3537,104353,6301,103662,7088,29568,4231,398852,11921,244343,8526,154509,7662,378271,12164,20468,3156,207310,9226,150493,7698,410628,12099,178502,9023,136004,7663,96122,5621,2003207,19282,789564,14155,273486,10245,153972,6995,119514,6879,54795,5329,30993,4542,8222,2026,15580,2714,300153,10638,37012,4226,23115,3038,208087,10838,31939,3302,161130,7789,96677,5554,64453,5122,402828,11807,70915,4738,23465,3408,13158,2589,10307,1823,141493,7331,66804,4159,100151,6435,653349,16459,249165,11307,404184,12680,19242,2700,5101,1283,7471,1985,6670,1483,138224,7204,82631,5018,32566,4201,23027,3223,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629523,8252,324396,5469,100302,4472,42466,3362,30443,2803,12023,1776,21562,2413,8121,1672,10395,1582,3046,806,26175,2499,3431,857,3043,803,13104,1583,6597,1372,10099,1638,7481,1295,2618,1094,76124,4175,2501,762,15294,2450,9186,1714,6108,1262,27058,3044,24057,2839,7214,1262,49529,3705,26512,2827,23017,2444,56771,3797,3133,797,33877,3161,19761,1967,41670,3787,12088,1826,20014,2485,9568,1657,305127,5789,113487,4512,39231,2945,23864,2452,15367,1725,5430,995,2356,704,1237,535,1837,690,47093,3396,6940,1257,3153,751,31727,2868,5273,1040,21733,2748,14663,2017,7070,1773,68898,3979,11901,1907,2605,872,1982,758,623,358,23959,2617,14859,1912,15574,1940,104874,4280,42087,3083,62787,3459,4792,995,1914,873,1359,550,1519,580,13076,1775,5826,1034,4878,1232,2372,785,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,684916,9310,368584,6458,120855,6332,56697,4332,43415,3675,13282,2278,28481,3285,10661,2255,11625,2002,6195,1193,25818,2975,3747,837,3314,1249,12554,2360,6203,1283,9859,1747,6821,1388,3038,947,46778,3655,3467,1155,11414,1713,6404,1356,5010,1169,12988,2205,14550,2357,4359,1207,58791,3564,37395,3315,21396,2470,77510,4907,15778,2216,35601,3281,26131,3061,64650,4660,28504,3114,24884,2480,11262,2008,316332,6580,110860,4859,33841,2668,20157,2131,13684,2124,7859,1435,3387,1019,1718,627,2754,898,44651,3302,8184,1698,3008,1225,29470,2445,3989,1435,24509,2306,16074,1883,8435,1328,72358,3837,15476,1856,2743,838,1764,566,979,594,23152,2871,11136,1784,19851,2491,109607,5246,38623,3692,70984,4384,5348,1250,3203,981,462,255,1683,797,18159,2456,10094,1691,3844,1114,4221,1238,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5926849,21935,3080858,13815,1007581,13812,491739,9609,342697,8630,149042,5888,215776,7871,113397,5595,80344,4743,22035,2111,224795,6868,31862,3057,40809,3263,100946,4982,51178,3660,75271,5220,56435,4652,18836,2203,446692,11582,18704,2396,102196,5186,55459,3860,46737,3732,147510,7682,134301,6233,43981,3914,557704,12589,324928,9842,232776,7746,427165,11810,15228,1909,247411,8286,164526,7543,641716,12901,292847,7990,202663,8386,146206,7323,2845991,15138,1125471,13950,388389,10530,223247,7545,165142,7422,73439,4834,42491,3493,12128,1961,18820,2169,417719,9790,63299,3565,37960,2887,262811,8134,53649,3861,245924,7989,175432,5722,70492,4888,586718,12271,119671,5842,30727,2907,21397,2506,9330,1824,176538,6932,84594,5458,175188,6937,931406,13992,322392,11014,609014,10516,18046,2461,3582,905,6061,1423,8403,1583,184350,8237,113579,6331,32403,3643,38368,3162,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2934500,17099,1538640,11484,432080,9588,205296,6659,159242,6765,46054,3792,95605,5267,34211,3465,48018,4053,13376,2263,99158,5668,18863,2319,12204,1733,47285,3576,20806,2818,32021,2922,21932,2516,10089,1532,203567,7344,6616,1655,48930,4215,23179,2573,25751,3104,63436,4108,65875,4252,18710,2253,251190,8363,150649,6296,100541,5119,246587,6953,11504,1793,131299,5461,103784,5328,405216,9576,215923,7720,97366,4976,91927,4711,1395860,11197,505255,11670,155754,6031,91529,4706,64225,4436,27432,2854,13112,2076,6540,1179,7780,1706,180388,7559,26996,2995,12163,1945,121282,6029,19947,2672,141681,6353,93450,5342,48231,3536,301142,7324,67075,3963,13104,2069,8771,1575,4333,1065,107763,5377,45527,3895,67673,3503,452469,8184,159143,5370,293326,7514,8998,1619,2057,598,3674,1009,3267,806,127996,6019,86163,5680,16236,2174,25597,2872,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1538756,8730,802520,6511,244817,5796,127621,4767,98366,3985,29255,2716,49988,3276,22856,2555,20406,2290,6726,1205,50503,3258,8969,1322,5680,1118,24805,2161,11049,1783,16705,1610,12754,1503,3951,1277,95105,4389,3343,781,16904,1984,9297,1620,7607,1284,30870,2954,32086,2362,11902,1776,136102,5944,80626,4461,55476,3596,140986,5044,13601,1401,73490,4226,53895,3344,185510,6042,94915,4028,49203,2608,41392,3361,736236,6230,275643,6891,87982,3845,48484,3413,39498,2701,16446,1781,9152,1383,3130,928,4164,1056,103369,3956,16568,1406,4824,1107,69685,3191,12292,1498,67846,3810,45260,3187,22586,2196,167468,5200,36990,2643,5686,1267,3873,1063,1813,597,57012,3567,21085,2071,46695,2946,234569,5914,73441,3496,161128,5292,6872,996,2868,593,2586,844,1418,497,51684,3382,34708,2349,5499,1158,11477,1449,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389038,10517,725907,7202,237064,7501,121315,5728,92238,4724,29077,2603,47151,3588,21754,2729,19812,1986,5585,934,51086,3341,10405,1535,8232,1539,23516,2258,8933,1396,17512,1846,13461,1772,4051,885,95273,3989,5345,1218,19670,2456,9990,1800,9680,1424,27527,2708,33539,3349,9192,1401,117131,4965,70844,3954,46287,3638,134569,5635,12550,1547,68885,4097,53134,4242,141870,6093,70872,4003,40755,2684,30243,3362,663131,7801,267212,6705,82053,3672,47166,3057,34887,2700,18564,1991,9820,1409,3811,893,4933,1108,100169,4627,14581,1551,5474,1085,68718,4071,11396,1559,66426,3466,44738,2869,21688,2075,139943,5143,33268,2834,4117,1069,1968,578,2149,803,47454,3714,19302,1850,35802,2444,209176,7413,66492,4650,142684,5756,7171,1226,2044,565,2916,919,2211,637,39629,2992,25177,2389,7498,1436,6954,1159,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1838401,13711,951519,9584,267052,6798,127263,5244,98413,4813,28850,2803,48175,3368,20677,2112,22361,2604,5137,953,64698,3608,14214,1510,9345,1339,28929,2425,12210,1745,26916,2728,19628,2213,7288,1201,132884,6855,6181,1196,28146,3147,14526,2197,13620,2168,40604,3768,46327,3905,11626,1594,154708,5943,88152,4288,66556,4219,170356,6100,10289,1722,95336,5236,64731,3330,226519,8209,112984,5537,63989,4896,49546,4235,886882,9547,338671,7030,97523,4776,61858,3477,35665,3437,15553,2068,9116,1585,2598,864,3839,808,128278,4883,18749,2126,9241,1770,89223,4219,11065,1648,97317,5088,61410,3920,35907,3014,181934,5839,39575,3169,7512,1342,4729,1057,2783,836,65989,4173,24370,2310,44488,3373,285992,7581,101673,5859,184319,6051,7537,1267,1710,555,2315,595,3512,982,72748,4602,47796,3898,10185,1685,14767,1897,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1973939,15899,1023162,10521,264597,6906,122978,5646,94861,5372,28117,2536,53739,3830,13997,2282,30498,3035,9244,1569,61974,3864,9516,1602,11975,1879,26523,3102,13960,2022,25906,2400,18618,2151,7288,1533,157769,6749,5504,1272,38715,3576,18120,1994,20595,2776,54971,5015,41539,3347,17040,2435,162177,6044,97207,5389,64970,3659,235322,8254,11513,1689,151254,7158,72555,4839,203297,8141,95318,5160,68968,5153,39011,3631,950777,11289,350177,9165,106649,5666,64548,4354,42101,3865,14774,1896,6550,1281,3656,992,4568,905,139670,7116,19254,2242,12517,1839,94932,6184,12967,2014,89084,4824,54333,3695,34751,3248,227258,7462,45481,4245,15716,2126,8754,1450,6962,1668,73549,4764,36085,3268,56427,4165,327538,8700,118231,5335,209307,7718,8904,1634,1376,587,4694,1414,2834,796,36900,3614,19838,2392,12303,1955,4759,1231,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643104,6412,325417,4254,97829,3997,43000,3207,31924,2778,11076,1506,20799,2055,8018,1110,9756,1594,3025,644,24593,1973,3857,1000,2738,664,12279,1499,5719,1092,9437,1445,7213,1205,2224,827,45545,2518,1859,543,8527,1134,3613,783,4914,926,15387,1797,15000,1736,4772,1215,56340,3986,34389,3123,21951,2241,68542,3464,9276,1456,37185,2724,22081,2154,57161,3161,28778,2208,18545,1690,9838,1580,317687,4500,128199,3902,38985,3034,25064,2244,13921,1834,7167,1056,3174,807,1256,479,2737,744,51353,2811,10414,1657,3313,881,31192,2367,6434,1196,30694,2585,21710,2048,8984,1192,71922,3949,20334,2207,1947,626,1057,472,890,475,21235,2100,9582,1565,18824,2191,101301,3779,36871,2857,64430,2679,2465,827,1085,509,652,317,728,510,13800,1395,9666,1276,2019,627,2115,616,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2894566,15094,1453254,10105,590206,11655,258833,8639,179227,7364,79606,4881,170063,7241,93269,5261,48537,3916,28257,2799,119605,5419,16099,2390,24294,2492,49545,3834,29667,2635,41705,3415,30213,2544,11492,1837,219909,7889,9948,1960,63500,4072,34645,3153,28855,2778,63374,4593,59907,5034,23180,2498,243415,9970,137565,7860,105850,6223,226119,8307,4553,1234,139000,6430,82566,4493,173605,6769,59198,3907,74607,5345,39800,3292,1441312,12644,675356,10821,250905,6569,143611,6329,107294,4734,79164,4753,42125,3330,11586,1743,25453,2712,226960,7213,36355,3188,22184,2379,140404,6412,28017,2582,118327,5356,82332,4503,35995,3531,281471,9655,53930,4565,27117,2919,16593,2348,10524,1759,75376,5147,45234,4021,79814,4788,426784,10298,133118,5836,293666,9483,7958,1490,826,433,3061,1072,4071,955,49743,4399,27244,3093,13764,2102,8735,1460,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3284720,14771,1668829,10469,671966,11378,306970,7599,211240,6864,95730,4879,171092,6067,81753,3601,59112,4550,30227,2439,143594,5555,18256,2412,24074,2276,65851,3963,35413,2979,50310,3553,37430,2853,12880,1775,257402,8323,12316,1861,60097,4216,34997,3060,25100,2669,77587,4958,76720,5348,30682,3264,295835,8251,175554,6769,120281,5243,224237,8064,4443,1212,138317,6195,81477,4629,219389,7548,96046,5354,76699,5547,46644,3967,1615891,10967,749554,10310,253199,7284,154117,6268,99082,4790,75086,4184,30513,2955,11285,1634,33288,2802,268947,6802,43650,3662,21574,2232,166488,6161,37235,3241,152322,5907,108949,5247,43373,3119,311411,8571,71966,4602,12945,1978,9373,1812,3572,885,96943,5218,43953,3954,85604,4935,473511,9721,168848,6311,304663,8364,8474,1425,2564,1004,2709,823,3201,791,72941,3809,46432,3243,11716,1716,14793,1857,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4191878,19640,2143103,13193,687306,11881,297267,7808,223765,7076,73502,3485,177507,4743,65296,3728,93877,3540,18334,1850,147028,5895,24853,2024,19707,1835,64741,3926,37727,2490,65504,3484,50557,3267,14947,1527,304082,8498,13351,1676,53724,3350,28420,2462,25304,2081,106300,5358,94430,4354,36277,2837,359773,8617,214020,6475,145753,6199,308528,7688,20747,2565,153300,5977,134481,4696,483414,9305,275401,8384,114862,4795,93151,4908,2048775,14401,761582,12089,248608,6708,151773,5408,96835,4076,51529,3701,22952,2546,15325,1818,13252,1539,264487,7448,43470,2863,17838,1969,170934,5625,32245,2599,196958,6468,133678,5477,63280,3457,471019,10206,111765,4719,16912,1857,11374,1633,5538,1107,158094,5223,62628,4033,121620,5477,651655,10187,227223,7387,424432,8645,16435,2146,6673,1352,4827,1019,4935,949,148084,5272,100631,4594,23027,2215,24426,2487,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2728881,14478,1406515,9129,500089,8312,243045,6076,173365,5423,69680,3237,120286,4615,60233,3741,44462,2509,15591,1948,100230,3992,17382,2079,13740,1754,41825,2364,27283,2240,36528,2475,27904,2388,8624,1482,176938,5354,9486,1540,26576,2385,13417,1848,13159,1540,62220,3512,55902,3086,22754,2337,246479,6415,148441,4921,98038,4477,209152,7183,19063,1462,109749,4087,80340,4584,273857,6650,140334,4589,83583,3957,49940,3054,1322366,9256,556760,7273,194297,5557,108835,4327,85462,3694,45150,3184,25446,2409,7955,1146,11749,1539,192040,5949,33643,2756,15863,1427,114036,4146,28498,2147,125273,4572,80525,3943,44748,2890,281658,6543,62173,3359,8809,1140,5364,843,3445,809,89232,3873,32988,2243,88456,4182,397595,8050,140140,5781,257455,5983,10148,1388,3595,667,2857,774,3696,967,76205,3683,53928,3213,10459,1754,11818,1341,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181295,11380,611315,8077,156470,6692,74166,4656,60581,4710,13585,2200,25802,2916,8168,1620,12500,2113,5134,1109,39598,3426,7650,1279,4578,1113,20173,2492,7197,1550,16904,2199,12419,1906,4485,1252,83583,6090,2092,750,19269,2724,11473,2124,7796,1434,24609,2944,29718,3147,7895,1647,90570,5366,53028,4117,37542,3249,136542,5827,11934,1692,77980,4851,46628,4322,144150,6924,67263,5243,45424,3703,31463,3364,569980,8637,210902,6626,59507,3916,38376,3665,21131,2003,8683,1439,3569,888,2399,1047,2715,808,84338,6454,10722,1698,5546,1145,61972,5490,6098,1468,58374,4073,38048,3774,20326,2534,124401,6599,25252,3080,6435,1054,3342,896,3093,708,38109,3643,18651,2384,35954,3125,183660,6801,66555,4437,117105,5911,4748,1375,915,468,2081,899,1752,810,46269,3431,32764,2981,8223,1556,5282,1408,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
