GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003MA,C08526_003EA,C08526_004EA,C08526_004MA,C08526_005EA,C08526_005MA,C08526_006MA,C08526_006EA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009MA,C08526_009EA,C08526_010EA,C08526_010MA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013EA,C08526_013MA,C08526_014MA,C08526_014EA,C08526_015EA,C08526_015MA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018EA,C08526_018MA,C08526_019EA,C08526_019MA,C08526_020MA,C08526_020EA,C08526_021EA,C08526_021MA,C08526_022MA,C08526_022EA,C08526_023MA,C08526_023EA,C08526_024EA,C08526_024MA,C08526_025MA,C08526_025EA,C08526_026EA,C08526_026MA,C08526_027MA,C08526_027EA,C08526_028MA,C08526_028EA,C08526_029EA,C08526_029MA,C08526_030EA,C08526_030MA,C08526_031MA,C08526_031EA,C08526_032MA,C08526_032EA,C08526_033MA,C08526_033EA,C08526_034MA,C08526_034EA,C08526_035EA,C08526_035MA,C08526_036MA,C08526_036EA,C08526_037EA,C08526_037MA,C08526_038MA,C08526_038EA,C08526_039MA,C08526_039EA,C08526_040EA,C08526_040MA,C08526_041MA,C08526_041EA,C08526_042MA,C08526_042EA,C08526_043EA,C08526_043MA,C08526_044EA,C08526_044MA,C08526_045MA,C08526_045EA,C08526_046EA,C08526_046MA,C08526_047MA,C08526_047EA,C08526_048EA,C08526_048MA,C08526_049EA,C08526_049MA,C08526_050MA,C08526_050EA,C08526_051EA,C08526_051MA,C08526_052EA,C08526_052MA,C08526_053MA,C08526_053EA,C08526_054EA,C08526_054MA,C08526_055EA,C08526_055MA,C08526_056MA,C08526_056EA,C08526_057EA,C08526_057MA,C08526_058MA,C08526_058EA,C08526_059EA,C08526_059MA,C08526_060EA,C08526_060MA,C08526_061MA,C08526_061EA,C08526_062EA,C08526_062MA,C08526_063EA,C08526_063MA,C08526_064MA,C08526_064EA,C08526_065EA,C08526_065MA,C08526_066EA,C08526_066MA,C08526_067MA,C08526_067EA,C08526_068EA,C08526_068MA,C08526_069MA,C08526_069EA,C08526_070EA,C08526_070MA,C08526_071EA,C08526_071MA,C08526_072MA,C08526_072EA,C08526_073EA,C08526_073MA,C08526_074EA,C08526_074MA,C08526_075MA,C08526_075EA,C08526_076EA,C08526_076MA,C08526_077MA,C08526_077EA,C08526_078MA,C08526_078EA,C08526_079EA,C08526_079MA,C08526_080MA,C08526_080EA,C08526_081EA,C08526_081MA,C08526_082MA,C08526_082EA,C08526_083MA,C08526_083EA,C08526_084EA,C08526_084MA,state
0400000US13,4154601,29139,47827,4517,253145,10347,440361,14298,126252,7264,500286,15118,245814,11648,350054,13135,479026,16400,850222,16029,375580,14383,212224,9349,223009,9407,50801,3873,3300185,26976,31695,3404,172179,7915,360524,12496,102414,6853,418601,14072,207661,10769,290505,11342,348428,13157,698417,13982,276057,11457,165474,8242,194468,8691,33762,3596,437135,15761,7789,1868,56315,5506,50862,4731,10053,2202,43407,4255,19185,2708,20094,3014,50421,5143,84139,6118,51275,5182,23691,3698,16654,3135,3250,1060,88499,6246,571,377,4289,2115,5754,1748,1104,485,10494,2215,4329,1211,6655,1443,9956,2359,16130,2510,17671,3046,4209,1323,6225,1597,1112,469,135142,9005,3770,1275,9793,2713,8826,2061,2808,1157,14604,2413,9230,1639,7288,1607,15577,4478,25475,2983,23223,4077,7026,1656,3084,1051,4438,1030,193640,9587,4002,1286,10569,2656,14395,2579,9873,2343,13180,2249,5409,1469,25512,3466,54644,4979,26061,2936,7354,1750,11824,2327,2578,1146,8239,1190,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650007,8074,9717,1830,40567,3349,19257,2282,13013,1462,74563,5083,33747,3229,46093,3361,62836,4215,128107,5397,103286,5099,27902,2821,55693,4209,35226,2175,436367,7614,4631,1240,31070,2469,12646,1780,9639,1287,49891,4036,26266,2783,28446,2277,40922,3090,86658,4502,66328,4283,16632,2150,41809,3308,21429,2361,92382,4785,2183,1214,5827,1532,2713,848,1696,554,9415,1608,3577,969,7236,1365,9619,1473,20057,2521,13056,1885,4880,1322,8482,1877,3641,1249,38441,3611,351,296,679,356,1467,697,702,428,6315,1281,1023,445,3269,811,3971,934,6005,1227,10662,2141,2159,715,1595,630,243,231,53225,4755,994,651,1170,576,1356,623,446,311,6797,1418,2118,892,3476,1016,3149,809,10841,1911,11126,1934,2082,858,2952,958,6718,1288,29592,2924,1558,708,1821,694,1075,496,530,305,2145,633,763,553,3666,1191,5175,1100,4546,1160,2114,821,2149,708,855,372,3195,847,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,650977,9066,38805,3216,39774,3537,66860,4426,16785,2366,78903,4904,30717,3369,47315,3889,62175,4885,147056,6767,52810,3933,28004,3000,39588,3945,2185,622,506000,9777,25705,2604,27646,2901,56305,4010,12709,1974,64379,4469,25237,3011,36575,2987,44099,3959,116816,6080,40866,3904,20952,2706,32770,3679,1941,603,61989,4825,3928,1105,7784,1675,6261,1134,1330,778,6659,1493,1837,653,4116,1652,6091,1498,12739,2058,5831,1552,1866,649,3379,1320,168,120,4809,1034,22,36,50,68,273,214,18,32,221,209,607,355,254,334,1468,551,497,356,948,563,40,68,411,381,0,193,36708,3953,5067,1592,1198,659,1911,765,764,744,4350,1192,1544,635,1564,698,2428,886,9793,1777,3577,933,2712,1006,1732,664,68,40,41471,4792,4083,969,3096,1177,2110,724,1964,797,3294,1868,1492,913,4806,1201,8089,1820,7211,1583,1588,645,2434,953,1296,949,8,14,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,60146,3746,297385,9555,743071,12348,182211,7198,637649,14664,338893,8804,550050,11795,646118,12737,1316153,18774,513328,12510,276487,9852,232659,8622,18127,1872,4263484,24963,39357,3002,230182,8178,586839,11472,145917,6779,499085,13304,272475,7372,375333,10474,383499,11062,1004972,14830,343424,9532,193659,7908,181176,7154,7566,1646,508876,13404,5743,1232,40500,4112,90255,5414,15199,2313,50560,4442,24496,2653,34259,2999,54622,4306,100778,5827,52092,4121,23505,2463,16296,2243,571,357,523276,14182,729,396,8582,1773,29030,3116,6282,1106,41173,3829,20753,3011,88855,5318,117685,6066,95520,6255,64671,5246,25471,2664,24503,2779,22,36,278291,10288,3237,852,7528,1781,19263,2725,4203,1173,31804,3388,13833,2427,21428,2896,34280,3679,70001,4240,43699,4338,16617,1763,6676,1204,5722,1358,238350,9003,11080,1802,10593,1940,17684,2337,10610,1647,15027,2110,7336,1335,30175,3044,56032,4133,44882,3817,9442,1593,17235,2146,4008,1183,4246,1040,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,41532,3137,156398,6368,527005,12248,70985,4363,326560,9115,149886,7101,190829,7373,219411,7985,667829,14291,249955,8999,127937,5942,104491,5765,3462,1166,2368404,19385,27335,2215,121255,5029,446617,11302,60084,4099,282933,8846,131756,6817,164103,6521,174125,6860,567114,13278,197410,8042,101286,5549,92086,5448,2300,878,251209,9835,4219,1140,24176,3118,58662,4779,5796,1408,24342,2560,9306,1918,11316,1952,18523,2292,50302,3933,24202,2968,11241,1669,8429,1722,695,588,26293,2923,104,118,1026,645,1756,580,99,98,2766,832,651,400,1010,551,1806,811,8093,1493,6387,1598,1616,838,979,437,0,193,99580,5181,2637,1045,4540,1396,11191,1651,1782,641,9300,1553,4913,1272,5349,1233,7652,1485,25709,1893,17485,2368,6691,1290,1864,586,467,281,90794,5194,7237,1401,5401,1432,8779,1464,3224,879,7219,1745,3260,955,9051,1961,17305,2292,16611,1868,4471,981,7103,1177,1133,571,0,193,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,59960,2883,90633,4931,220214,6628,44246,2432,181929,6241,69589,3899,136268,6605,110160,5413,362740,9114,119660,5704,71468,4152,48685,3190,1219,531,1219223,10778,35839,2537,69267,4099,180149,5238,38029,2462,156402,5985,58050,3458,116358,5681,87970,4938,288618,7532,90683,4435,54715,3689,42064,3109,1079,511,136708,5496,3310,678,13674,1735,28895,2541,2848,983,12520,1526,4849,1148,9211,1585,8165,1290,29722,2842,13286,2181,6500,1240,3675,877,53,70,16591,2472,55,84,378,305,997,345,81,111,1740,798,395,346,1124,595,1323,463,7579,1650,1774,677,497,303,648,507,0,193,74477,4361,4205,856,2484,704,7211,1470,1409,508,7723,1219,4699,947,3780,781,4981,1201,20210,2096,11141,1637,4897,1099,1668,405,69,103,69772,3681,16551,1788,4830,1316,2962,674,1879,667,3544,913,1596,510,5795,1192,7721,1187,16611,1935,2776,904,4859,867,630,319,18,34,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,47167,2450,83670,5473,172832,6242,41052,3887,158616,7239,71085,4422,110247,4587,117444,4876,337641,8681,102100,5029,64301,3326,66545,4060,15760,1736,1134036,14005,31487,1680,64103,4474,142631,5339,33497,3360,137329,6257,59932,4064,91994,3568,91191,4357,278969,8016,80478,4815,52953,3160,58456,3680,11016,1576,140663,6612,4355,1007,15450,2471,21562,2232,3877,1323,13050,1896,5507,1259,9224,1865,12398,2039,31660,2969,10944,1698,5149,981,6287,1116,1200,551,4762,1443,208,225,62,63,487,274,197,249,313,207,157,127,177,184,1104,1063,1235,463,629,341,193,187,0,193,0,193,49568,3960,2517,607,2171,667,4813,1308,534,280,4136,880,3175,1130,2528,592,3580,1039,13763,1959,8045,1779,2691,636,939,324,676,360,59431,3662,8600,1114,1884,576,3339,1087,2947,977,3788,973,2314,1027,6324,1372,9171,1393,12014,1736,2004,602,3315,755,863,470,2868,770,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,48899,3710,102041,5881,244937,8143,47038,3573,211642,7550,111689,5149,125175,6757,140468,5626,445488,10086,157059,6849,87995,5152,90473,4171,21435,2339,1528184,14492,34045,2644,78703,5149,210043,7483,38566,2958,180972,6409,98169,4859,108296,6571,110065,4978,377485,10176,121544,5960,72167,4611,81763,4090,16366,2227,171533,8430,6983,1531,17561,2368,25379,2567,4438,1390,17870,2328,7129,1385,7656,1328,13047,1860,37703,3508,18263,2814,7735,1440,5514,1006,2255,680,20543,3065,340,347,561,541,2365,1078,165,182,2275,825,561,418,1240,465,2228,889,4996,1168,4813,1506,259,188,716,344,24,49,61347,5200,2136,551,2296,735,4129,1085,1127,625,6196,1472,3702,1199,1872,643,5016,1454,17344,2919,9673,1736,5043,1413,1592,646,1221,639,52732,4271,5395,1714,2920,789,3021,807,2742,1053,4329,1352,2128,781,6111,1394,10112,1729,7960,1162,2766,831,2791,735,888,457,1569,556,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,84282,5470,162620,7823,148343,6872,50866,4221,229412,8068,103481,5503,130181,6468,165206,7367,446775,10975,205222,8606,100252,5724,114275,5890,13675,1873,1602237,18194,68087,4643,123430,7145,124577,5843,43461,3868,190831,7495,89690,5392,109210,5426,133867,6324,371186,10000,153853,8630,82718,5379,99903,5720,11424,1773,200680,8528,8470,1543,28030,3005,17245,2704,3833,1306,23390,2844,6713,1156,10667,1809,14213,2248,45432,3451,23517,2963,8083,1651,10018,1884,1069,669,26140,2875,210,146,1577,709,1349,763,179,147,4002,994,1043,507,1310,600,1773,733,5500,1217,7292,1394,1183,548,671,386,51,70,83538,5474,5001,1441,6593,1606,3488,1146,1258,569,7983,1441,4118,1225,4315,1203,6579,1724,17295,2182,18545,2700,4800,1103,2576,861,987,381,41995,3794,2514,892,2990,861,1684,638,2135,648,3206,933,1917,943,4679,1306,8774,1363,7362,1405,2015,566,3468,959,1107,636,144,171,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,14367,1663,41465,2998,57419,2910,13730,1728,84300,4698,22793,2237,48703,3368,56027,3568,167726,5664,53260,3705,25309,2304,27214,2074,1514,470,484129,7157,8783,1279,30914,2590,46085,2491,12147,1638,67879,3570,18808,1737,39867,3093,38764,3340,140076,5249,37554,2666,18387,1971,23658,1994,1207,450,59979,3880,2731,794,6017,1269,7080,1341,718,351,7789,1688,1685,740,3531,795,5773,1085,14272,1711,5773,1196,1786,449,2648,650,176,145,2836,628,166,221,219,234,299,217,38,46,648,338,56,59,108,120,378,222,624,248,176,152,124,139,0,193,0,193,32528,2396,869,362,1547,626,1446,457,277,187,5386,1146,918,359,1876,725,3017,981,7847,1249,6462,1368,2411,656,341,214,131,193,34355,2580,1818,511,2768,1024,2509,718,550,577,2598,761,1326,539,3321,853,8095,1334,4907,899,3295,899,2601,622,567,257,0,193,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,14994,2355,178544,7275,143126,6157,60027,4548,273325,9281,112416,6718,216161,7831,364265,11971,606434,10838,206182,8456,136763,6514,245812,8016,20448,2107,1963215,18890,9644,1744,129402,6083,114247,5551,50485,3998,208228,7949,91403,5617,168502,6873,264802,9665,469250,11159,139827,6554,100005,5666,203602,7469,13818,1967,263494,11708,1026,469,32086,3843,13964,2103,4580,1206,28424,3541,9905,2169,16901,2417,33061,3566,61019,4750,25419,3416,15330,2274,20155,2614,1624,628,142735,8174,37,62,7363,1730,4466,1249,1769,759,18988,2627,4744,1571,9153,1942,22053,2896,32378,3046,19412,3765,7468,1488,14758,2024,146,167,92529,5274,1442,704,3133,1191,4258,929,756,444,11235,1954,3679,1222,6556,1723,10875,1567,23664,2625,15448,2817,5884,1181,4162,1055,1437,602,116524,5620,2845,1048,6560,1396,6191,1258,2437,733,6450,1371,2685,1085,15049,2172,33474,3259,20123,2546,6076,1215,8076,1333,3135,910,3423,742,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,12428,1968,181559,7705,316515,9863,86804,5789,366206,10651,117856,4805,327119,8382,417999,9309,889008,13333,271643,9321,151839,6378,132480,5643,4995,1373,2372110,18115,8845,1647,139393,6352,252030,8835,70384,5142,273515,9520,97305,4138,223107,6857,266767,8556,650424,12670,176498,7073,105082,5498,105119,5397,3641,1073,268484,10276,920,418,22764,2880,31205,3120,6287,1415,35142,3720,8178,1271,19949,2502,33320,3270,60413,4007,28625,3438,14314,2366,7148,1374,219,184,293289,10317,314,298,6572,1372,11582,1670,2148,793,22700,2799,6368,1373,49069,3564,54283,4122,80127,4558,32404,3534,11668,1904,15580,2210,474,509,198136,7903,883,451,5101,1283,11022,1893,2959,1101,23380,2790,3683,1034,16611,2010,21496,2155,70712,4021,25761,2594,12538,2188,3666,855,324,230,144432,6149,1466,538,7729,1449,10676,1670,5026,1027,11469,1687,2322,846,18383,2067,42133,3324,27332,2524,8355,1381,8237,1615,967,405,337,111,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4053376,20143,54139,3059,187667,6261,684183,11793,101001,4917,480836,11450,167712,5923,278635,7398,370647,8000,980996,12839,390955,8727,200775,6563,152563,5825,3267,664,3346298,16529,33351,2472,147135,5470,589038,10346,85702,4346,407390,10369,145532,5264,237143,6553,288932,7351,821988,10676,298770,8336,158811,5836,129756,5930,2750,677,364175,8798,7610,1446,26905,1906,65723,4382,6708,1124,39272,3225,12997,2042,17315,2431,32417,2817,77973,5085,43907,2997,18722,2287,14315,1675,311,203,58049,3443,159,135,1502,904,6056,1343,1071,578,6759,1210,871,352,2182,694,5461,1170,17283,1960,12177,1902,2452,832,2076,745,0,193,140734,6128,5172,1010,4145,1175,11501,1548,2724,844,16955,2020,5356,886,5950,1195,12378,1999,36304,2808,28339,3222,9350,1736,2381,551,179,204,144120,4998,7847,1368,7980,1285,11865,1415,4796,857,10460,1426,2956,714,16045,1779,31459,2322,27448,2295,7762,1307,11440,1621,4035,959,27,54,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
