GEO_ID,B25013_001E,B25013_001M,B25013_002E,B25013_002M,B25013_003E,B25013_003M,B25013_004E,B25013_004M,B25013_005E,B25013_005M,B25013_006E,B25013_006M,B25013_007E,B25013_007M,B25013_008E,B25013_008M,B25013_009E,B25013_009M,B25013_010E,B25013_010M,B25013_011E,B25013_011M,NAME,B25013_001EA,B25013_001MA,B25013_002EA,B25013_002MA,B25013_003EA,B25013_003MA,B25013_004MA,B25013_004EA,B25013_005MA,B25013_005EA,B25013_006EA,B25013_006MA,B25013_007EA,B25013_007MA,B25013_008EA,B25013_008MA,B25013_009MA,B25013_009EA,B25013_010MA,B25013_010EA,B25013_011MA,B25013_011EA,state
0400000US25,2532067,9349,1573279,12931,93436,4878,343661,7823,389870,8983,746312,11409,958788,13982,158385,6513,252955,7613,254781,8325,292667,7729,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,226664,6576,753014,10069,905858,11099,820744,9685,1066153,10655,150186,5820,310062,7761,393899,8442,212006,5788,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,75748,3236,379809,6910,506210,7793,563682,8113,571028,8946,76819,4215,147807,6012,203365,6399,143037,5781,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,114566,4853,218092,5922,245749,8013,176256,6758,326328,6852,68710,4052,89650,4777,118826,5852,49142,4552,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,143874,4864,470750,9376,484313,8993,494094,10118,748043,11337,123811,6096,215835,7772,262932,8517,145465,5295,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,14847,1609,75998,3259,92324,4340,91401,4108,129680,4780,14817,2170,38971,3119,48328,3524,27564,2623,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,31247,2201,131716,3678,166128,4572,155217,3416,239492,5819,28830,2293,63991,3637,96400,4613,50271,2926,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,54622,4423,126998,6372,194608,7770,176763,7954,429361,9097,74768,4769,124593,5966,155413,7429,74587,6158,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,21951,2386,94507,3823,107537,4669,145075,4860,147384,4801,19224,2083,45732,3342,47425,3212,35003,2966,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,142187,5101,515622,10819,503243,10264,899428,11697,1107149,14128,184776,5855,352729,8392,288581,9586,281063,8475,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,75048,4504,118969,4925,161840,5973,167147,5747,244281,6805,41967,3741,61245,4180,91654,4920,49415,3427,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,303983,8915,959712,12329,1040834,14721,1547158,16312,3336251,18987,649186,13187,862048,14533,832649,12359,992368,14844,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,274399,9045,590673,11733,779308,13399,805522,14281,1233462,17570,227230,8146,330439,10696,429227,11929,246566,9369,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,14188,1366,49432,2849,68838,3109,53796,2493,97186,3186,10321,1465,24586,2272,41893,2391,20386,1927,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,250414,6268,992741,14199,880956,13458,915602,12469,1498842,14730,234561,8354,494188,10037,516018,11137,254075,7611,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,97430,3298,271969,6718,311324,6558,286275,6397,475733,8920,80152,3832,146269,5699,172590,6092,76722,4001,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,60108,3548,188229,5839,332389,7755,341286,6981,594967,11145,75418,4913,145669,5375,237602,8392,136278,6269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,289002,7288,1209196,14850,853971,11085,1078854,13898,1506310,15295,234281,8559,521328,11129,421880,9356,328821,7327,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,23611,2171,56588,3446,68967,3708,100588,4682,162505,5344,34525,2897,45180,3259,48950,3399,33850,3002,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,147533,5524,339867,9132,369718,9330,366356,9541,545360,11328,108314,4380,164962,8251,180021,7254,92063,5408,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,15611,1463,66934,2932,75225,4162,63612,3394,101833,4336,14457,1885,29816,2803,38427,2783,19133,1983,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,215174,6696,505699,11079,460505,10401,478698,9986,807352,12867,150120,5900,260488,9972,256443,9047,140301,7061,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,811378,15049,1207827,15611,1691812,22321,1857283,23995,3282070,27556,649441,15559,810145,17503,1118624,20575,703860,15452,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,36898,3032,124407,5284,226488,6768,225706,6069,270754,7097,33501,3310,61755,4425,119694,5043,55804,4262,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,183452,2866,11031,1086,50781,2454,49141,2352,72499,2690,73906,2835,8424,1170,20826,2039,24333,2158,20323,1817,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,2013595,16957,187627,6387,440337,9592,544805,11334,840826,13111,977055,13943,138275,6776,236006,7674,318186,8506,284588,9238,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,1653712,13459,96413,4370,323221,7915,581899,11620,652179,10953,978909,14209,121383,5984,234929,9318,382448,10214,240149,7860,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,531392,6308,75581,3398,210966,5953,129923,4773,114922,4764,204016,5469,38217,3178,76250,3880,59731,3482,29818,2855,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,1543908,11604,106030,3587,473818,6965,488382,8473,475678,7618,731444,10367,96689,4060,231035,8143,255276,7660,148444,5999,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,157223,3270,9584,1400,43430,2867,59863,3444,44346,2785,65316,3158,5239,1181,18534,1868,27748,2435,13795,1909,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,876741,9559,244806,5819,210447,6614,177949,5981,243539,7312,379410,8608,117520,5612,109535,4549,97672,3867,54683,3059,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
