GEO_ID,B27013_001E,B27013_001M,B27013_002E,B27013_002M,B27013_003E,B27013_003M,B27013_004E,B27013_004M,B27013_005E,B27013_005M,B27013_006E,B27013_006M,B27013_007E,B27013_007M,B27013_008E,B27013_008M,B27013_009E,B27013_009M,B27013_010E,B27013_010M,B27013_011E,B27013_011M,B27013_012E,B27013_012M,B27013_013E,B27013_013M,B27013_014E,B27013_014M,B27013_015E,B27013_015M,B27013_016E,B27013_016M,B27013_017E,B27013_017M,B27013_018E,B27013_018M,B27013_019E,B27013_019M,B27013_020E,B27013_020M,B27013_021E,B27013_021M,B27013_022E,B27013_022M,B27013_023E,B27013_023M,B27013_024E,B27013_024M,B27013_025E,B27013_025M,B27013_026E,B27013_026M,B27013_027E,B27013_027M,B27013_028E,B27013_028M,B27013_029E,B27013_029M,B27013_030E,B27013_030M,B27013_031E,B27013_031M,B27013_032E,B27013_032M,B27013_033E,B27013_033M,B27013_034E,B27013_034M,B27013_035E,B27013_035M,B27013_036E,B27013_036M,B27013_037E,B27013_037M,B27013_038E,B27013_038M,B27013_039E,B27013_039M,B27013_040E,B27013_040M,B27013_041E,B27013_041M,B27013_042E,B27013_042M,B27013_043E,B27013_043M,B27013_044E,B27013_044M,B27013_045E,B27013_045M,B27013_046E,B27013_046M,NAME,B27013_001EA,B27013_001MA,B27013_002EA,B27013_002MA,B27013_003MA,B27013_003EA,B27013_004MA,B27013_004EA,B27013_005EA,B27013_005MA,B27013_006EA,B27013_006MA,B27013_007EA,B27013_007MA,B27013_008EA,B27013_008MA,B27013_009MA,B27013_009EA,B27013_010MA,B27013_010EA,B27013_011EA,B27013_011MA,B27013_012EA,B27013_012MA,B27013_013EA,B27013_013MA,B27013_014MA,B27013_014EA,B27013_015MA,B27013_015EA,B27013_016EA,B27013_016MA,B27013_017EA,B27013_017MA,B27013_018EA,B27013_018MA,B27013_019EA,B27013_019MA,B27013_020EA,B27013_020MA,B27013_021MA,B27013_021EA,B27013_022EA,B27013_022MA,B27013_023EA,B27013_023MA,B27013_024EA,B27013_024MA,B27013_025EA,B27013_025MA,B27013_026MA,B27013_026EA,B27013_027MA,B27013_027EA,B27013_028EA,B27013_028MA,B27013_029MA,B27013_029EA,B27013_030EA,B27013_030MA,B27013_031MA,B27013_031EA,B27013_032MA,B27013_032EA,B27013_033MA,B27013_033EA,B27013_034EA,B27013_034MA,B27013_035EA,B27013_035MA,B27013_036MA,B27013_036EA,B27013_037MA,B27013_037EA,B27013_038MA,B27013_038EA,B27013_039EA,B27013_039MA,B27013_040EA,B27013_040MA,B27013_041EA,B27013_041MA,B27013_042MA,B27013_042EA,B27013_043MA,B27013_043EA,B27013_044MA,B27013_044EA,B27013_045EA,B27013_045MA,B27013_046EA,B27013_046MA,state
0400000US27,4010693,2685,1795112,13342,1022079,10021,995410,9767,881320,8709,114090,5262,26669,1612,21367,1489,5302,780,773033,7865,756394,7955,686094,8548,70300,3825,16639,1423,13820,1341,2819,640,1187300,11613,524530,8384,470266,7912,307759,6644,162507,5903,54264,2559,41248,2332,13016,1186,662770,8984,612950,8833,442329,7567,170621,5625,49820,2236,38755,2322,11065,1283,1028281,10346,422739,6311,206105,5635,95137,4741,110968,4502,216634,2999,154964,3360,61670,2987,605542,8083,299208,7606,166125,5824,133083,5420,306334,2623,224545,3499,81789,3057,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2162239,2496,843545,11747,459281,8230,442346,8168,353268,8630,89078,5028,16935,1890,12011,1611,4924,1222,384264,7697,373207,7685,315089,7702,58118,4471,11057,1366,8242,1208,2815,840,467695,10697,213583,6947,196323,7052,94437,5847,101886,5720,17260,1796,11544,1524,5716,1022,254112,7864,239464,7947,139837,6289,99627,5336,14648,1593,10200,1435,4448,870,850999,10132,339329,7582,214015,7353,64689,4340,149326,6827,125314,2605,70493,3162,54821,3130,511670,7924,322857,7981,123197,6018,199660,7065,188813,1952,98150,3713,90663,3455,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4489713,3943,1894525,15384,1041553,9475,1007266,9442,869326,9542,137940,6227,34287,2022,26196,1707,8091,1442,852972,10946,831507,10988,728916,11952,102591,5200,21465,2147,18004,2047,3461,702,1144807,12594,516067,8452,466328,8573,276259,7464,190069,6868,49739,2821,31923,2295,17816,1559,628740,9617,579004,9402,381989,8055,197015,6674,49736,3318,34136,2751,15600,1641,1450381,13980,592104,8967,317961,8315,126809,6007,191152,7503,274143,3391,177024,4363,97119,3804,858277,10295,469009,9345,225962,7128,243047,8013,389268,4435,249373,5538,139895,5415,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,761112,1535,305044,6638,177459,4890,170029,4857,133781,4740,36248,2799,7430,1082,4957,843,2473,639,127585,4369,123708,4338,103051,3947,20657,1992,3877,714,3143,751,734,246,233716,6591,103014,4736,91447,4504,48577,3634,42870,3486,11567,1196,8204,976,3363,684,130702,4488,120573,4428,76702,4139,43871,2719,10129,1120,7328,1081,2801,606,222352,5145,95537,4075,45642,3351,17598,1960,28044,2556,49895,1676,33299,1621,16596,1485,126815,3309,63407,3321,31174,2351,32233,2943,63408,1474,43370,1999,20038,1786,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1355197,1879,664300,8783,385330,6231,368172,5958,318345,6071,49827,3822,17158,1466,12952,1269,4206,731,278970,6006,269554,5857,242429,5564,27125,1938,9416,995,7886,983,1530,420,367639,8054,154412,5867,134502,5601,86173,3765,48329,4118,19910,1455,14249,1181,5661,864,213227,5255,192443,5422,137439,4636,55004,3430,20784,1827,14930,1607,5854,954,323258,6250,120779,4062,53729,3211,22730,2079,30999,2277,67050,1921,47334,1808,19716,1680,202479,4855,98900,4640,53807,3239,45093,3372,103579,1992,72263,2227,31316,1916,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2024630,2204,830925,14748,465280,9691,447111,9711,356692,10447,90419,6876,18169,2404,14640,2230,3529,882,365645,11169,354736,11242,298542,10440,56194,4730,10909,1625,8519,1507,2390,833,509099,12906,252023,8726,231814,8508,109016,5948,122798,7982,20209,2359,12645,1900,7564,1458,257076,9347,239027,9109,144837,7185,94190,6610,18049,2353,10375,1847,7674,1537,684606,13723,288029,9031,167385,8686,66345,5020,101040,6692,120644,2954,67118,3092,53526,3290,396577,10355,248393,10176,117389,7680,131004,7359,148184,2854,80511,3995,67673,4640,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1024658,983,466321,7668,269172,5650,260528,5554,231597,5474,28931,2645,8644,1024,7163,819,1481,587,197149,5207,192660,5056,174761,4986,17899,1923,4489,843,3582,776,907,383,279076,7311,118062,4894,104705,4749,68763,3540,35942,3359,13357,1229,9638,1103,3719,694,161014,4505,145885,4399,109498,3699,36387,3205,15129,1696,11490,1474,3639,660,279261,5814,112400,3743,54630,3632,24761,2091,29869,3202,57770,1449,39727,1689,18043,1717,166861,4847,89326,4504,53976,3640,35350,3182,77535,1648,54164,1804,23371,1737,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6674815,1935,2932596,20784,1680480,12880,1614197,12680,1342349,13338,271848,9706,66283,2900,54673,2744,11610,1542,1252116,13738,1210394,13361,1052421,13773,157973,6469,41722,2694,35664,2344,6058,1093,1595433,19719,687194,12065,616405,11586,386970,9233,229435,8254,70789,3279,50374,2622,20415,1883,908239,14915,836336,14305,592690,11818,243646,8780,71903,3882,51692,3319,20211,2137,2146786,16461,818668,9826,461656,9368,223330,7090,238326,7785,357012,3818,224253,4164,132759,4893,1328118,13164,767950,11870,428829,9290,339121,8357,560168,5489,338153,5692,222015,5325,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1530455,2337,595533,9840,331567,7258,319462,6983,231759,6639,87703,5876,12105,1469,8242,1191,3863,882,263966,6486,255143,6441,194983,6442,60160,4432,8823,1635,6474,1392,2349,760,376787,9382,173513,5832,157442,5850,68652,4412,88790,4725,16071,1517,9910,1210,6161,999,203274,7196,185566,6395,96308,4641,89258,5462,17708,1892,10703,1357,7005,1473,558135,8215,234020,5710,136334,5623,42329,3558,94005,5023,97686,2225,55332,2730,42354,2593,324115,6166,198302,5386,85202,4715,113100,4388,125813,2355,67683,2854,58130,2959,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14938309,3561,6283424,30850,3497912,20089,3373997,19639,2675760,21017,698237,14808,123915,4461,98988,4321,24927,2090,2785512,20683,2703470,20772,2291297,19531,412173,11386,82042,3824,66980,3265,15062,2048,3565109,27200,1575944,16570,1434430,16492,823262,11859,611168,14401,141514,4893,101519,3690,39995,3092,1989165,21141,1844057,21097,1208891,16794,635166,15243,145108,4450,102253,4093,42855,2711,5089776,24440,2010954,15984,1202314,15326,512589,11076,689725,13552,808640,6383,466801,6374,341839,6137,3078822,19378,1816306,17924,861408,13696,954898,14991,1262516,6586,688295,9520,574221,10023,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7174146,5811,2884470,24960,1604739,16541,1553264,15606,1271170,14788,282094,11556,51475,3695,40870,3345,10605,1827,1279731,16255,1247969,16391,1063714,15452,184255,8418,31762,3139,26052,2954,5710,1152,1798304,27139,790786,14596,713271,13618,373997,11883,339274,8842,77515,4486,50439,3339,27076,2518,1007518,18744,937757,17769,592472,14507,345285,12201,69761,3772,48577,2969,21184,2173,2491372,25512,988413,14512,584541,12711,229994,9040,354547,10825,403872,5660,260684,5992,143188,5494,1502959,18032,902686,17485,425024,11836,477662,14181,600273,5165,377729,6666,222544,6418,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,518572,1273,254056,4753,152581,3335,146741,3113,127953,2831,18788,1994,5840,876,4766,795,1074,366,101475,3141,98515,2965,88873,2780,9642,1248,2960,807,2638,807,322,225,147955,4843,61709,3116,52617,2816,38745,2283,13872,1422,9092,884,7117,838,1975,493,86246,3313,79201,3108,60872,2901,18329,2083,7045,903,5495,752,1550,627,116561,3671,45737,2104,18880,1956,8812,1373,10068,1536,26857,950,19530,1150,7327,886,70824,2375,30211,2209,18175,1803,12036,1439,40613,1177,30759,1387,9854,1187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8680762,2980,3543252,23199,1997337,15474,1938967,14799,1687857,14315,251110,9312,58370,3262,45791,2831,12579,1647,1545915,15695,1507857,15457,1335619,15116,172238,7294,38058,2577,30878,2170,7180,1195,2228957,22326,980093,14079,882306,12873,521772,9844,360534,10430,97787,3778,69433,3004,28354,2395,1248864,14740,1157914,13987,780806,11657,377108,10766,90950,3934,62737,3364,28213,2455,2908553,21494,1179298,13370,654848,12372,264383,7736,390465,9768,524450,5061,361546,5325,162904,4941,1729255,14711,959194,13671,476144,10384,483050,9563,770061,4957,504366,5909,265695,5502,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2776475,1792,1201000,12137,688392,8145,661566,8138,521307,7303,140259,5555,26826,2037,19893,1875,6933,1083,512608,8145,495977,8164,416458,8502,79519,4750,16631,1555,12614,1305,4017,843,648233,9922,292248,6965,261875,6244,125442,5071,136433,5765,30373,2354,20894,1910,9479,1456,355985,7920,325793,7379,187991,5675,137802,5669,30192,2145,21368,1920,8824,1172,927242,10505,358897,6297,196016,5453,67139,3398,128877,4429,162881,2697,101578,2536,61303,2764,568345,7541,336509,6735,149823,4435,186686,4960,231836,2823,146834,3906,85002,2762,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2971581,2069,1066308,14045,618969,9800,598008,9770,491738,8467,106270,5941,20961,2069,15527,1801,5434,1222,447339,8554,434252,8363,376509,8270,57743,4324,13087,1669,11360,1498,1727,605,897083,12804,405267,8477,373512,8212,204274,7155,169238,6628,31755,2421,21773,2152,9982,1466,491816,9580,458340,9444,298955,8128,159385,7086,33476,2450,23544,2046,9932,1334,1008190,12580,418785,8135,228923,7419,97376,4798,131547,6199,189862,2832,126574,3386,63288,2895,589405,8780,335345,8776,167686,6161,167659,7116,254060,3067,174343,3893,79717,3492,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9785016,2272,4013351,20658,2260026,14078,2185157,14280,1933559,13655,251598,9424,74869,3713,61926,3421,12943,1300,1753325,13137,1703214,12975,1538860,13707,164354,6181,50111,2772,42667,2542,7444,1308,2485237,22401,1088274,14719,974423,14487,635864,11199,338559,10585,113851,3970,84137,3544,29714,1944,1396963,14563,1282953,13957,922294,13746,360659,8280,114010,3998,84468,3372,29542,2388,3286428,20717,1324806,13578,701252,12235,312897,7828,388355,10997,623554,5316,447211,5389,176343,4927,1961622,14047,1036367,12736,545043,10600,491324,10848,925255,4963,636792,7665,288463,6291,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,816493,956,339290,6966,193151,4764,186468,4749,159211,4913,27257,2696,6683,1081,5643,993,1040,479,146139,5165,142003,5033,127573,4690,14430,1976,4136,891,3865,848,271,206,224371,5525,92440,4096,83809,4040,56816,3509,26993,2867,8631,1200,6216,1048,2415,646,131931,4460,123196,4322,88531,4093,34665,3196,8735,1262,6111,1181,2624,656,252832,6147,101480,3458,55174,3130,23791,2380,31383,2856,46306,1688,28611,1500,17695,1936,151352,4613,79784,4306,39691,2902,40093,3498,71568,1438,44849,1968,26719,1625,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3499755,3852,1367864,14556,750784,12211,725379,11334,590074,10176,135305,7776,25405,2819,19237,2464,6168,1319,617080,9429,601953,9310,511195,10333,90758,6266,15127,1906,12249,1681,2878,952,834307,15482,372485,12348,333306,11910,177101,8239,156205,7887,39179,3084,26798,2457,12381,1907,461822,10738,427554,10399,265630,8658,161924,7354,34268,2311,23811,2023,10457,1674,1297584,16977,526137,10182,311077,9592,113044,4919,198033,8944,215060,3747,137761,4424,77299,3867,771447,11759,463307,10874,212604,7073,250703,8964,308140,3487,185765,4946,122375,4791,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,604801,1404,299539,6327,169874,4269,161619,4260,138225,3828,23394,2749,8255,1156,6357,1044,1898,452,129665,4364,125534,4233,110851,4161,14683,1858,4131,707,2905,640,1226,371,157652,6188,68503,3708,58679,3654,35657,2310,23022,2329,9824,1082,6577,919,3247,745,89149,4471,79308,3979,54908,2952,24400,2909,9841,1702,6468,1170,3373,1078,147610,4863,59636,2630,27095,2246,10994,1595,16101,1695,32541,1540,22030,1483,10511,1416,87974,3919,39279,3099,20463,2222,18816,2000,48695,2021,31791,1678,16904,1643,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4814572,4378,1946878,18255,1080072,12904,1046975,12114,860148,11725,186827,7879,33097,2578,25750,2270,7347,1258,866806,13782,845545,13554,725876,12744,119669,6492,21261,2333,16592,1827,4669,1298,1146376,14743,516949,11198,471108,10434,246914,8309,224194,8664,45841,3234,29272,2718,16569,1968,629427,10765,584635,10638,362060,8409,222575,9283,44792,2902,30844,2364,13948,1795,1721318,16550,693712,10070,401271,9209,143540,5808,257731,7965,292441,4317,179379,4574,113062,4775,1027606,13401,613321,12801,278986,8798,334335,10581,414285,4059,248263,5361,166022,5311,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18250484,5763,8320543,38659,4798477,23101,4641098,22472,3377426,23151,1263672,21230,157379,6069,116807,5465,40572,3130,3522066,28252,3429041,27928,2727437,26100,701604,15690,93025,5171,70427,4722,22598,2249,4236591,36547,1954437,22392,1800217,22512,800479,16395,999738,18952,154220,5309,91917,4401,62303,3540,2282154,23779,2142566,23323,1171838,19681,970728,18029,139588,5102,87227,4424,52361,3062,5693350,38563,2065003,22310,1216653,20365,433820,12634,782833,17135,848350,8127,474001,8565,374349,8289,3628347,28815,2394328,27843,1017298,18712,1377030,22904,1234019,7423,670064,10378,563955,9807,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1911836,2050,806562,10631,511138,7646,498114,7727,424499,7892,73615,4964,13024,1587,10022,1301,3002,862,295424,7168,288619,7319,249698,7381,38921,3044,6805,992,5766,934,1039,373,576879,9596,249900,7001,232318,6912,137994,5141,94324,5500,17582,1581,11068,1242,6514,1143,326979,7787,313678,7483,226629,6711,87049,4790,13301,1526,7316,985,5985,1132,528395,9003,184970,5675,98956,5611,46107,3881,52849,4223,86014,2072,59537,2165,26477,2163,343425,7111,226059,6742,143421,4932,82638,4734,117366,2189,79641,2610,37725,2276,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,494560,892,212548,4411,116470,2603,112281,2389,91935,2483,20346,1787,4189,570,3034,490,1155,375,96078,2986,93461,2833,80053,2708,13408,1436,2617,578,2253,539,364,192,155519,4287,70182,2714,61476,2658,39776,2464,21700,1731,8706,915,5807,794,2899,540,85337,3133,77510,3026,53514,2449,23996,1985,7827,999,5995,852,1832,486,126493,4016,54161,2446,26111,2078,11464,1301,14647,1752,28050,1165,18713,1175,9337,928,72332,2709,33324,2315,16246,1645,17078,1645,39008,1170,24356,1573,14652,1223,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6038083,5536,2797666,20203,1560410,14572,1502510,13504,1304768,14507,197742,8389,57900,4104,49516,3970,8384,1268,1237256,14575,1201973,14159,1081029,13818,120944,6174,35283,2790,30420,2621,4863,1085,1438555,16543,622602,10865,561222,10346,347705,8535,213517,7765,61380,3031,45102,2676,16278,2010,815953,12585,757318,12798,547919,10750,209399,7752,58635,3238,42553,2774,16082,2031,1801862,18158,681542,11108,372097,10079,176100,7043,195997,7721,309445,5003,217411,5426,92034,4094,1120320,13114,660842,12840,396980,11537,263862,7942,459478,4263,311267,6024,148211,5807,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5138643,3783,2057145,14911,1207618,11981,1170906,11756,1005778,11022,165128,7772,36712,2648,29458,2431,7254,1450,849527,10738,828857,10414,733335,11216,95522,5309,20670,2143,17989,1986,2681,856,1440707,15887,643097,12206,590736,11540,337028,9295,253708,9425,52361,2831,35890,2543,16471,1801,797610,9963,751915,9195,512153,9809,239762,6954,45695,2790,33613,2471,12082,1689,1640791,13789,661894,10473,372288,9371,159482,6431,212806,9050,289606,3844,194049,4137,95557,3829,978897,10094,583197,9443,322728,7426,260469,7303,395700,3913,262645,4677,133055,4107,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1441183,2043,534853,8488,304450,5964,295226,5677,237846,5463,57380,4526,9224,1337,7432,1378,1792,537,230403,6532,222531,6556,184609,6068,37922,3097,7872,1169,6016,1007,1856,562,309977,7550,137984,4802,124847,4655,67753,3160,57094,3408,13137,1800,9427,1349,3710,1033,171993,5635,158527,5587,95937,4348,62590,4496,13466,1359,9032,1141,4434,931,596353,6962,254703,6089,148018,5594,49533,3778,98485,4881,106685,2288,70242,2437,36443,2292,341650,5681,199405,5656,85132,4408,114273,4825,142245,2022,93348,2786,48897,2546,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
