GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003MA,B17012_003EA,B17012_004MA,B17012_004EA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008MA,B17012_008EA,B17012_009MA,B17012_009EA,B17012_010MA,B17012_010EA,B17012_011EA,B17012_011MA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014EA,B17012_014MA,B17012_015MA,B17012_015EA,B17012_016EA,B17012_016MA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019EA,B17012_019MA,B17012_020MA,B17012_020EA,B17012_021MA,B17012_021EA,B17012_022EA,B17012_022MA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026MA,B17012_026EA,B17012_027EA,B17012_027MA,B17012_028EA,B17012_028MA,B17012_029MA,B17012_029EA,B17012_030MA,B17012_030EA,B17012_031MA,B17012_031EA,B17012_032MA,B17012_032EA,B17012_033EA,B17012_033MA,B17012_034EA,B17012_034MA,B17012_035MA,B17012_035EA,state
0400000US37,2455564,21325,325239,10097,111512,5648,43127,3830,40771,4063,23293,2763,4321,1075,213727,8845,32486,3597,7080,1497,17673,2422,7535,1724,198,226,181241,8051,24605,2603,109541,6082,42631,4580,4464,1179,2130325,19806,1676630,18160,1017168,14660,545272,13698,107690,5972,6500,1415,453695,11787,122822,6242,54739,4267,59701,4908,8232,2024,150,221,330873,9585,132889,6424,174649,7952,21965,3166,1370,754,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,13805,1595,4133,856,1824,387,1255,429,816,526,238,164,9672,1510,1500,825,389,300,975,740,136,91,0,143,8172,1303,678,403,6069,1243,1176,330,249,236,161414,3550,138039,3592,82884,2552,41944,2561,12542,1616,669,332,23375,2136,9156,1303,4078,948,4450,906,584,292,44,60,14219,1508,4658,772,8686,1375,721,329,154,251,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,350368,8799,104559,4050,37310,2693,38235,2982,22861,2628,6153,1214,245809,7887,38357,3518,8442,1329,23897,2949,5038,1254,980,594,207452,7041,23528,2406,129090,6532,47562,3299,7272,1204,2565559,16549,2033405,17522,1247126,13362,614480,11653,158483,5917,13316,2043,532154,11873,152821,6321,73383,4075,71526,4550,7455,1481,457,355,379333,9543,160159,6072,193969,6604,24059,2754,1146,632,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,122171,4473,46595,3217,17791,1881,16972,1715,10511,1581,1321,575,75576,3435,12535,1620,3411,784,6570,1246,2347,652,207,228,63041,2985,8300,1155,37277,2451,15184,1791,2280,808,835684,8781,668559,7972,393999,5906,217484,6223,53345,3238,3731,838,167125,5466,54853,3209,21224,1950,29219,2698,3924,819,486,426,112272,4242,42200,2677,62154,3710,7309,1118,609,373,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,114203,5079,47351,3623,15813,2002,18530,2452,10696,1966,2312,690,66852,4561,14825,2070,3091,1009,9402,2056,2237,799,95,97,52027,4292,7517,1693,31202,3049,11644,2194,1664,792,842543,10679,686872,9076,423984,7775,208620,5912,50936,3971,3332,1140,155671,7094,55817,4166,22323,2296,28076,3337,5081,1313,337,403,99854,5388,44733,3532,49550,3719,5316,1277,255,222,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,306856,8627,92826,4494,41225,2659,30987,2739,16038,2190,4576,867,214030,6868,33465,2905,6888,1289,20726,2283,5010,1286,841,493,180565,6569,24937,2275,108692,5027,40672,3062,6264,1357,2886845,19281,2281879,19068,1397803,12988,708843,12825,163821,5751,11412,1357,604966,11618,187921,7311,93021,4350,85695,5713,8617,1425,588,446,417045,9579,194730,6369,195865,5466,24172,2629,2278,902,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,27047,2598,8024,1494,3149,798,3381,932,1352,683,142,236,19023,2230,2240,723,501,363,1395,644,344,345,0,207,16783,2098,1492,544,10577,1784,3822,1025,892,543,229134,5017,173471,5311,104170,4058,57324,3436,11463,1732,514,344,55663,3466,17172,2300,8510,1546,8106,1651,556,306,0,207,38491,3022,17285,2025,18913,2270,2184,798,109,146,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,171751,6065,52471,4626,19775,2634,20735,3091,9408,1772,2553,1042,119280,5489,16580,2314,3694,906,8826,1782,3984,1204,76,101,102700,4949,18143,2418,58097,3926,23880,2910,2580,813,1029937,13352,802563,11837,496492,9071,250156,8684,53232,4283,2683,1166,227374,9063,63252,4514,30942,3483,28580,3412,3683,1098,47,100,164122,7608,70180,4775,81593,5483,12012,2332,337,315,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,20158,2313,6061,1061,2805,701,1614,553,960,354,682,312,14097,2075,3324,976,346,244,2275,908,501,223,202,196,10773,1807,1160,453,6795,1386,2443,823,375,206,190521,4624,157042,4329,96961,3343,45333,2971,13592,1463,1156,532,33479,2930,12798,1830,5823,1272,5767,1115,1162,640,46,55,20681,2264,5606,1059,11640,1756,3273,1032,162,150,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,223369,7357,81622,4409,29256,2563,32454,3583,18033,2399,1879,793,141747,6842,24637,2688,7016,1387,13049,1686,4073,1273,499,476,117110,6271,16635,2049,73871,4950,23418,2940,3186,1136,1402317,16014,1107920,13455,675198,10271,354018,10896,74026,4333,4678,1183,294397,9606,82770,4758,44074,3837,34125,3114,4481,1131,90,154,211627,7387,94134,5517,104417,4889,11973,2216,1103,704,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,886201,15796,370324,11490,97283,6060,141996,6926,110964,5729,20081,2984,515877,10741,80295,4976,17656,2153,44394,3600,16043,2231,2202,906,435582,9404,52890,4083,238822,8618,122766,6736,21104,2411,5285116,28584,4059559,27866,2148310,19560,1483007,20423,400038,10977,28204,2890,1225557,21267,376169,13084,185121,9651,165813,8869,23280,2836,1955,994,849388,18772,326882,8627,447786,15490,70588,5739,4132,1298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69117,4249,32740,3181,8538,1527,12514,1773,8803,1620,2885,1189,36377,3033,7756,1832,3054,1232,3182,953,1184,776,336,331,28621,2677,3215,799,17059,2329,6854,1758,1493,701,593361,8210,501266,7994,242857,5290,161300,5863,82453,4412,14656,1604,92095,4818,30370,3408,12874,1943,13345,2171,3903,1339,248,291,61725,3971,23737,2252,30025,2840,7382,1408,581,429,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,11127,1393,4155,869,1777,527,1558,449,783,347,37,33,6972,1109,1283,512,93,97,1150,517,40,57,0,145,5689,980,184,137,4496,953,943,423,66,84,150492,3125,124112,3197,80169,2499,36472,2279,7084,1213,387,173,26380,1953,10048,1246,4092,731,5535,1001,354,197,67,69,16332,1576,5596,950,9980,1183,756,455,0,145,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,165280,7219,54446,4564,21005,2462,21115,2667,11050,2182,1276,530,110834,6126,15783,2288,4869,1145,8603,1659,2202,928,109,129,95051,5718,11286,1717,64105,4470,18344,2784,1316,538,1845634,14844,1464498,13888,825710,10744,524754,10644,106668,4879,7366,1361,381136,10459,110751,5902,50651,4031,53851,4518,5454,1424,795,614,270385,9295,113926,5664,138113,6912,17624,2649,722,474,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,160632,5606,62925,3978,22580,1844,23017,2442,14525,2346,2803,1013,97707,4305,17707,2302,4107,1120,10393,1820,3194,1198,13,22,80000,4081,10681,1992,48350,3761,18409,2669,2560,1223,1539219,10641,1240493,11246,718026,7936,418352,9433,96520,4716,7595,1285,298726,9022,98645,6146,42351,3609,50828,4616,4511,1263,955,538,200081,6258,82723,4070,102414,5479,14098,2249,846,599,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,65327,3718,25844,2152,11168,1362,10566,1673,3270,835,840,586,39483,3228,6621,1307,1712,557,4031,916,878,465,0,184,32862,2811,5713,1117,21366,2401,5508,1052,275,251,412482,7638,330853,6464,218811,5684,91654,4135,18786,2198,1602,857,81629,4501,28687,2307,14510,1673,13117,1722,1048,461,12,20,52942,3932,27498,2606,22941,2481,2465,856,38,68,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,129303,4787,40272,2871,14865,1611,13633,1642,9411,1603,2363,477,89031,4226,17911,2346,4187,1231,10378,1611,2793,972,553,531,71120,3816,7781,1204,44727,3208,16104,1846,2508,810,1333624,12843,1093852,11339,671758,8055,330726,6867,84115,4116,7253,1036,239772,6615,81812,4034,32821,2599,43476,3103,5190,1089,325,299,157960,5318,60297,3595,86189,4024,10963,1948,511,389,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,11312,1711,4193,1062,1221,517,1488,672,1274,533,210,166,7119,1437,1354,625,129,196,882,484,343,253,0,189,5765,1384,478,395,3644,1048,1487,620,156,236,131306,4137,110270,3819,69702,2881,31152,2700,8443,1256,973,413,21036,2175,7346,1386,2046,701,4378,1111,813,469,109,135,13690,1628,4866,1050,7662,1329,1048,476,114,139,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,376960,8027,157240,6176,87643,4075,56878,3780,11514,1735,1205,556,219720,7463,41973,3180,14689,1658,21250,2540,5923,1065,111,139,177747,6446,50386,3517,95280,4955,29805,2324,2276,727,526700,9644,363462,8278,227841,5543,122499,5585,12854,1893,268,186,163238,5902,36631,2811,20768,1880,13915,1995,1810,752,138,164,126607,4760,68345,3403,53639,3815,4623,1302,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
