GEO_ID,B15011_001E,B15011_001M,B15011_002E,B15011_002M,B15011_003E,B15011_003M,B15011_004E,B15011_004M,B15011_005E,B15011_005M,B15011_006E,B15011_006M,B15011_007E,B15011_007M,B15011_008E,B15011_008M,B15011_009E,B15011_009M,B15011_010E,B15011_010M,B15011_011E,B15011_011M,B15011_012E,B15011_012M,B15011_013E,B15011_013M,B15011_014E,B15011_014M,B15011_015E,B15011_015M,B15011_016E,B15011_016M,B15011_017E,B15011_017M,B15011_018E,B15011_018M,B15011_019E,B15011_019M,B15011_020E,B15011_020M,B15011_021E,B15011_021M,B15011_022E,B15011_022M,B15011_023E,B15011_023M,B15011_024E,B15011_024M,B15011_025E,B15011_025M,B15011_026E,B15011_026M,B15011_027E,B15011_027M,B15011_028E,B15011_028M,B15011_029E,B15011_029M,B15011_030E,B15011_030M,B15011_031E,B15011_031M,B15011_032E,B15011_032M,B15011_033E,B15011_033M,B15011_034E,B15011_034M,B15011_035E,B15011_035M,B15011_036E,B15011_036M,B15011_037E,B15011_037M,B15011_038E,B15011_038M,B15011_039E,B15011_039M,NAME,B15011_001MA,B15011_001EA,B15011_002MA,B15011_002EA,B15011_003EA,B15011_003MA,B15011_004EA,B15011_004MA,B15011_005EA,B15011_005MA,B15011_006EA,B15011_006MA,B15011_007MA,B15011_007EA,B15011_008MA,B15011_008EA,B15011_009EA,B15011_009MA,B15011_010EA,B15011_010MA,B15011_011EA,B15011_011MA,B15011_012MA,B15011_012EA,B15011_013MA,B15011_013EA,B15011_014MA,B15011_014EA,B15011_015EA,B15011_015MA,B15011_016EA,B15011_016MA,B15011_017EA,B15011_017MA,B15011_018MA,B15011_018EA,B15011_019MA,B15011_019EA,B15011_020EA,B15011_020MA,B15011_021EA,B15011_021MA,B15011_022EA,B15011_022MA,B15011_023MA,B15011_023EA,B15011_024MA,B15011_024EA,B15011_025MA,B15011_025EA,B15011_026EA,B15011_026MA,B15011_027EA,B15011_027MA,B15011_028EA,B15011_028MA,B15011_029MA,B15011_029EA,B15011_030MA,B15011_030EA,B15011_031EA,B15011_031MA,B15011_032EA,B15011_032MA,B15011_033EA,B15011_033MA,B15011_034MA,B15011_034EA,B15011_035EA,B15011_035MA,B15011_036MA,B15011_036EA,B15011_037EA,B15011_037MA,B15011_038EA,B15011_038MA,B15011_039MA,B15011_039EA,state
0400000US33,305313,7087,146285,4403,35400,2505,15185,1907,1771,652,8133,1477,1727,595,8584,1385,85563,3401,40858,3018,3578,941,19699,1597,5562,993,15866,1885,25322,1655,12225,1351,1077,422,5228,871,2045,484,4747,809,159028,4176,47452,2611,15560,1772,5540,1194,8372,1635,5360,1102,12620,1899,89703,3137,22891,1759,11403,1535,16546,1890,18402,1772,20461,1963,21873,1920,4258,943,4030,817,1355,522,6441,1228,5789,1024,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2118903,19751,1040849,12732,313895,6603,138156,4861,16246,2148,74971,3981,11801,1398,72721,3865,568276,9811,259063,7084,25078,2607,157522,5903,28860,2548,97753,5044,158678,4340,73125,3624,9231,1406,41322,2317,13015,1409,21985,2084,1078054,11666,381805,6938,134116,5649,35538,3030,74188,4423,46366,3213,91597,4542,571406,9540,161878,5768,70128,3824,111422,5063,101258,4569,126720,5021,124843,3871,24486,2124,14889,1975,9851,1525,46122,2218,29495,2429,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,345995,8553,168950,5511,37644,3243,16358,2340,1448,534,6836,1560,1370,659,11632,1750,90539,3957,43513,3288,5046,1183,17406,2014,7720,1239,16854,2080,40767,2503,20937,1881,1748,594,7393,1135,4184,955,6505,1176,177045,5229,50407,3620,15822,2257,4558,1238,6406,1230,9746,1787,13875,1798,95468,4112,26531,2135,10791,1441,13219,2026,21032,2476,23895,2596,31170,2412,5825,1224,2633,790,2154,653,11348,1454,9210,1327,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4345667,27876,2033750,17768,707258,12389,276158,8129,36924,3471,169321,6863,31544,3366,193311,7942,1007504,12820,430676,10286,51815,3624,232243,7673,59958,3405,232812,8187,318988,5784,138645,5051,16184,1869,61584,3555,32069,2239,70506,4170,2311917,17448,894750,12809,270246,7595,87177,5030,151802,7062,105964,5414,279561,9564,1116070,12506,293763,7621,143808,6438,186529,7056,195489,7159,296481,7813,301097,7711,67836,3628,35330,2694,16949,2292,99771,4342,81211,4815,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1722474,23808,803505,15575,242418,8927,100040,5766,14446,2462,57334,4428,7924,1726,62674,4872,424150,10703,175513,7862,23698,2736,109665,6668,28525,3060,86749,5400,136937,4534,62117,3843,5555,1049,31631,2485,15557,2102,22077,2160,918969,15549,319096,9669,106865,5967,34448,3574,53266,4753,43101,3620,81416,5519,475459,11660,122792,7516,56826,4770,87431,5263,99810,5768,108600,5747,124414,5144,18642,2066,14683,1803,7891,1617,50738,3288,32460,3025,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,117900,4117,54748,2585,19425,1664,7190,1259,1905,788,4214,910,1460,454,4656,1150,27613,1613,11471,1293,1473,412,6251,993,3879,665,4539,790,7710,836,2719,561,501,224,868,269,2537,496,1085,435,63152,2674,24878,1896,5591,1080,5351,997,3897,864,3806,698,6233,1355,31201,1891,4790,858,5729,968,4628,1216,9724,1099,6330,1060,7073,1073,509,268,722,322,388,241,4537,921,917,368,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1910745,19287,935380,11378,279221,7430,111080,5048,16951,2446,70320,4227,20028,3067,60842,4121,496315,9082,197109,6301,29047,2794,138329,5257,45086,2977,86744,4389,159844,4461,66714,2849,10133,1283,37090,2385,22829,2229,23078,1917,975365,15025,340540,7867,91606,4417,43445,3241,61851,3427,62259,4373,81379,4186,507648,9908,106189,4465,71103,4066,93341,5185,129120,4902,107895,4380,127177,4556,17618,1557,17726,1901,8995,1243,57816,2921,25022,1857,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,588085,10295,284248,6697,82563,4043,30991,2649,5746,999,20722,2622,5195,946,19909,2037,145690,4791,53261,2787,9751,1505,40542,2474,16390,1683,25746,2120,55995,2424,21379,1650,3210,780,13373,1424,10103,1282,7930,1098,303837,6964,107975,5132,24647,2553,12425,1722,23143,2231,19713,2403,28047,2760,154076,5285,26400,2316,20923,1861,31033,2607,46931,2880,28789,2309,41786,2323,3998,818,4927,889,3686,636,20469,1652,8706,1319,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,775821,12197,381734,8749,104110,5389,50140,3972,4947,1356,18161,2125,4116,1168,26746,2605,196107,6237,94912,4730,10410,1687,38252,3334,12508,1835,40025,3116,81517,3467,36463,2821,3464,752,13073,1730,11463,1608,17054,1792,394087,7391,132194,4857,48676,3332,11963,1671,17429,2061,10770,1822,43356,3302,197399,6339,58016,4192,25344,2171,26681,2553,32159,2388,55199,3805,64494,3835,11881,1634,7473,1399,4207,1037,24299,2326,16634,1899,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2349673,18985,1135036,12769,347619,7571,145345,5217,21292,2343,82474,4630,21717,2079,76791,4317,596705,9547,247343,6713,37329,2704,148728,5252,53418,3361,109887,4402,190712,4577,81900,3312,11860,1545,37085,2433,30143,2173,29724,2149,1214637,13165,437369,8256,130806,5653,50230,4227,70726,4513,73248,3927,112359,4622,625108,8758,145614,4929,97613,4930,109914,4889,142431,5390,129536,5582,152160,4769,26814,2149,19815,2045,6875,1085,62289,3607,36367,2943,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,221812,6692,108875,4035,33056,2463,15845,2233,1130,475,5815,1313,1448,557,8818,1616,57078,3004,22525,2069,3174,887,13727,1869,4376,878,13276,1740,18741,1487,8809,1196,733,320,4125,763,1772,564,3302,839,112937,4473,35636,2487,10824,1522,4167,1162,5758,1430,4445,966,10442,1611,63079,3042,14994,2088,10230,1390,8569,1218,11953,1653,17333,1956,14222,1500,3000,787,2235,628,701,347,3771,848,4515,943,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,748675,16790,355827,10223,98826,5006,42121,3734,3674,1269,26495,3726,5179,1422,21357,2683,175911,7544,73601,4298,7841,1989,54922,5132,10567,1906,28980,3358,81090,4003,35308,3057,5548,1178,18269,2264,6922,1293,15043,2421,392848,9925,131305,5492,40668,3336,12568,2063,26536,3212,20342,2383,31191,2830,201244,7060,44460,3663,25060,2517,42510,4225,50091,4114,39123,3554,60299,4067,10824,2205,5352,1240,5645,1103,25254,2756,13224,1742,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,141634,5025,66340,3467,19841,2103,8522,1514,1630,682,4039,1120,1452,514,4198,1018,33391,2278,12035,1202,2665,919,8231,1413,4781,1087,5679,1259,13108,1538,5880,1121,445,251,1524,505,3120,598,2139,661,75294,3478,26404,2298,6783,1505,5129,1386,4652,1195,4660,1067,5180,1111,36924,2362,6218,1045,4886,1028,6593,1337,11752,1422,7475,1581,11966,1487,1442,549,1849,556,451,262,5771,1159,2453,717,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1013898,16000,479060,9642,144010,6233,55089,4362,8068,1651,40102,3248,6601,1395,34150,3405,251260,7609,96754,5266,14496,1953,75991,3849,17736,1889,46283,3411,83790,3771,36429,2735,4884,941,18573,1915,10565,1671,13339,1786,534838,10556,193789,7217,53430,3435,22404,2618,37043,3469,32960,3752,47952,3601,274793,7662,54057,3754,37457,3691,59185,4486,67736,4157,56358,3667,66256,3208,7662,1124,7459,1550,6076,1233,30167,2358,14892,1645,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4247679,40612,2103116,26008,664589,16743,294192,10765,36814,4197,167869,9633,20609,2832,145105,8522,1098290,16296,471011,12393,67764,4659,309131,8092,69620,4444,180764,7189,340237,8323,148237,5977,17352,2083,87959,5050,40689,2973,46000,3609,2144563,25912,821182,17974,249035,9852,82576,5404,175661,8391,117892,6394,196018,8340,1076177,15938,234612,8670,136022,6280,227347,7771,258347,9842,219849,7932,247204,6619,33395,2624,27354,2462,23905,2798,105203,4905,57347,3813,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,478566,10409,260005,7131,94543,4695,36064,3073,6115,1399,26951,2736,3530,1002,21883,2569,122585,4794,51128,3553,8292,1333,32403,2897,7280,1081,23482,2419,42877,2315,19253,1980,2593,803,8277,1179,6910,1079,5844,919,218561,6210,92120,4312,23175,2714,11358,1706,10347,1665,15969,1838,31271,2862,101119,4277,23801,2143,13011,1830,13251,2202,26188,2252,24868,2317,25322,2098,2940,925,1947,507,1272,554,13120,1541,6043,984,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,153890,4385,67949,2865,17126,1533,7600,1039,769,419,2426,720,572,301,5759,1018,37492,2158,16507,1520,1046,290,6260,1006,3182,724,10497,1326,13331,1081,6619,821,598,346,1512,448,1391,439,3211,705,85941,2831,23892,1706,8017,1312,2230,606,3131,711,3599,789,6915,966,48185,2227,14787,1356,4440,839,4557,863,10731,1445,13670,1294,13864,1197,3455,693,1400,443,967,396,3786,660,4256,818,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1903494,17292,932140,10583,288593,8456,143001,6455,13349,2585,57077,4884,8634,1641,66532,4836,494247,8077,243987,7383,17929,1862,111681,5236,26262,2685,94388,4581,149300,4560,75724,3832,6665,1235,27456,2064,11227,1632,28228,2440,971354,11934,354628,7501,131615,5130,33978,3665,63472,4936,29853,3315,95710,4987,503435,9578,145064,7000,52805,3223,93406,4855,83711,4373,128449,4982,113291,4958,23854,2188,12613,1608,8398,1320,38403,2875,30023,2662,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1461004,18455,744411,11778,216347,7439,110846,5697,8995,1514,40191,3455,7863,1897,48452,4255,388697,8793,188810,6724,21804,2521,74597,3949,24597,2536,78889,4082,139367,4925,68626,3866,6084,1033,24642,2162,15537,1749,24478,2321,716593,12208,237121,7393,91386,5018,20450,2277,35202,3265,22091,2447,67992,5032,372888,7930,107307,4726,48631,3314,56053,3655,61430,3355,99467,4296,106584,4216,22288,1979,14414,1855,7556,1203,34319,2629,28007,2324,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,239041,8110,114862,4421,35572,2931,14858,1786,2845,850,8763,1530,2060,767,7046,1280,59035,3249,22712,2085,4734,841,14198,1735,6803,1168,10588,1598,20255,1665,7787,1202,1243,449,4252,895,3900,793,3073,762,124179,5289,41805,3030,11257,1590,8705,1500,7154,1491,6855,1359,7834,1245,65794,3861,12532,1680,13173,1535,8574,1400,20687,2192,10828,1647,16580,1856,1413,400,2194,600,994,340,8188,1211,3791,1098,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1014313,13141,483480,8090,143786,4651,64854,3747,6837,1334,30976,2652,11004,1719,30115,2928,260596,6351,106689,4543,15668,1829,65076,3279,24698,1745,48465,2988,79098,2937,32136,2128,5063,897,13526,1299,14008,1319,14365,1461,530833,8799,185324,5152,48233,2993,26842,2537,32771,2496,27740,2532,49738,3300,275904,6829,55923,2969,46611,2607,50535,3804,66799,3687,56036,3337,69605,2973,9165,1257,12185,1404,3304,787,30412,2051,14539,1505,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,92848,4693,44855,2999,12816,1779,6114,1358,1262,650,1588,602,1607,602,2245,695,23341,2113,9647,1371,1969,659,3888,964,3617,941,4220,1002,8698,1018,4806,868,578,259,1141,483,1433,465,740,324,47993,2872,16757,1809,4292,1074,1133,387,3230,901,3884,886,4218,1041,24368,1815,5060,1059,3430,844,2343,683,8569,1202,4966,1069,6868,970,932,453,639,286,522,362,2872,699,1903,662,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,569551,11345,220058,6256,76888,4133,28423,2372,5796,1470,25037,2995,5136,1186,12496,2090,111110,4492,38505,2631,7843,1468,38631,2899,11013,1599,15118,1540,32060,2157,11181,1258,706,295,11326,1344,5808,942,3039,741,349493,8297,128355,5231,30767,3022,12241,1808,40473,3528,24531,3097,20343,2225,182162,5670,33038,2818,23740,2202,55365,3824,48117,3222,21902,2307,38976,2841,5474,1140,4054,890,5765,1214,17699,1632,5984,1137,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
