GEO_ID,C27014_001E,C27014_001M,C27014_002E,C27014_002M,C27014_003E,C27014_003M,C27014_004E,C27014_004M,C27014_005E,C27014_005M,C27014_006E,C27014_006M,C27014_007E,C27014_007M,C27014_008E,C27014_008M,C27014_009E,C27014_009M,C27014_010E,C27014_010M,C27014_011E,C27014_011M,C27014_012E,C27014_012M,C27014_013E,C27014_013M,C27014_014E,C27014_014M,C27014_015E,C27014_015M,C27014_016E,C27014_016M,C27014_017E,C27014_017M,C27014_018E,C27014_018M,C27014_019E,C27014_019M,C27014_020E,C27014_020M,C27014_021E,C27014_021M,C27014_022E,C27014_022M,NAME,C27014_001EA,C27014_001MA,C27014_002MA,C27014_002EA,C27014_003MA,C27014_003EA,C27014_004MA,C27014_004EA,C27014_005EA,C27014_005MA,C27014_006EA,C27014_006MA,C27014_007MA,C27014_007EA,C27014_008MA,C27014_008EA,C27014_009MA,C27014_009EA,C27014_010EA,C27014_010MA,C27014_011EA,C27014_011MA,C27014_012EA,C27014_012MA,C27014_013MA,C27014_013EA,C27014_014MA,C27014_014EA,C27014_015EA,C27014_015MA,C27014_016EA,C27014_016MA,C27014_017EA,C27014_017MA,C27014_018MA,C27014_018EA,C27014_019MA,C27014_019EA,C27014_020EA,C27014_020MA,C27014_021EA,C27014_021MA,C27014_022EA,C27014_022MA,state
0400000US22,3355775,2537,1399348,16707,1349456,16249,57680,3849,1291776,15890,49892,3073,43283,2853,6609,1359,789238,13915,731287,13909,93918,5606,637369,13646,57951,3296,56250,3276,1701,622,1167189,13208,724337,12180,285545,7636,438792,10537,442852,4548,434836,4670,8016,1308,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1044220,1236,419329,7646,405369,7223,31904,2823,373465,7289,13960,1489,11826,1455,2134,515,301232,6670,268782,6329,58550,4028,210232,5635,32450,2104,31458,1993,992,366,323659,5499,159870,5155,91452,4501,68418,3253,163789,2486,161976,2416,1813,527,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4392090,2512,2095745,16569,2020962,15333,78228,4452,1942734,15101,74783,4105,58486,3381,16297,2219,1052981,16213,959453,15403,121868,6788,837585,14149,93528,4232,89127,4175,4401,1204,1243364,15382,704123,13905,243674,9232,460449,13066,539241,6035,523230,6281,16011,2227,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5105723,1589,2171727,14737,2098131,14563,149893,7541,1948238,16563,73596,3903,59010,3540,14586,1341,1458789,14216,1332230,12900,298663,9558,1033567,14019,126559,5223,120218,5204,6341,1242,1475207,14734,792778,14279,393292,11304,399486,10739,682429,5660,667476,5799,14953,2233,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7472775,2458,2674951,17906,2610637,17857,121031,5570,2489606,17129,64314,2980,53815,2774,10499,1530,2049014,16965,1906841,15607,279705,8443,1627136,16904,142173,4810,139005,4721,3168,635,2748810,17172,1605275,16615,663324,13266,941951,15437,1143535,5037,1133107,5059,10428,1315,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4010693,2685,1795112,13342,1751804,13280,78701,3741,1673103,13445,43308,2123,37154,1989,6154,1015,1187300,11613,1083216,10943,184710,6493,898506,10264,104084,3449,101635,3431,2449,592,1028281,10346,505313,9615,204203,6736,301110,7196,522968,3679,518371,3698,4597,854,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2162239,2496,843545,11747,815553,11811,36711,3569,778842,12841,27992,2238,24895,2088,3097,863,467695,10697,435787,10935,50446,4633,385341,10256,31908,2381,30945,2358,963,541,850999,10132,536872,10408,226618,7953,310254,8796,314127,3185,311514,3256,2613,748,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4489713,3943,1894525,15384,1838773,15650,61722,4023,1777051,15994,55752,3194,47727,2756,8025,1141,1144807,12594,1045332,12975,108088,5385,937244,13376,99475,4565,97134,4408,2341,798,1450381,13980,786970,12954,299626,8594,487344,10323,663411,6124,655789,6062,7622,1560,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,761112,1535,305044,6638,293737,6694,13617,2040,280120,6654,11307,1361,9894,1242,1413,575,233716,6591,212020,6132,21641,2216,190379,5458,21696,1816,21054,1771,642,299,222352,5145,109049,4419,37642,3075,71407,3573,113303,2455,112595,2482,708,378,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1355197,1879,664300,8783,637726,8404,24071,2600,613655,8537,26574,1876,23927,1772,2647,658,367639,8054,326945,8290,32040,3353,294905,7741,40694,2552,39878,2486,816,392,323258,6250,152629,5400,55968,3162,96661,4361,170629,2824,169685,2851,944,364,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2024630,2204,830925,14748,801847,14827,30064,4064,771783,15187,29078,2879,23249,2659,5829,1786,509099,12906,470841,12607,42461,4585,428380,12080,38258,3562,35552,3469,2706,1066,684606,13723,415778,13542,103613,7605,312165,12139,268828,4397,258820,4424,10008,2798,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1024658,983,466321,7668,453188,7641,10989,1489,442199,7905,13133,1276,9995,1133,3138,814,279076,7311,250590,7203,19881,2475,230709,6591,28486,2032,27604,2101,882,414,279261,5814,143956,5801,49407,4132,94549,4892,135305,2127,133798,2166,1507,700,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6674815,1935,2932596,20784,2824591,20092,99747,5488,2724844,20741,108005,3877,83025,3304,24980,2472,1595433,19719,1452741,18772,138765,6088,1313976,18466,142692,5420,135583,5076,7109,1314,2146786,16461,1229606,14839,345441,8612,884165,12856,917180,7292,893399,7400,23781,2797,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1530455,2337,595533,9840,574605,9338,41813,4275,532792,8406,20928,2417,17893,2431,3035,841,376787,9382,343008,8762,58306,4673,284702,7917,33779,2545,32525,2435,1254,556,558135,8215,334636,7521,127246,6146,207390,7516,223499,3351,218119,3517,5380,1303,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14938309,3561,6283424,30850,6077467,30748,433272,11974,5644195,30929,205957,5923,155252,5634,50705,3714,3565109,27200,3278487,27987,652963,13786,2625524,24223,286622,6824,271808,6732,14814,2131,5089776,24440,3018620,22685,1326781,17985,1691839,19523,2071156,9309,2027858,10273,43298,4065,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7174146,5811,2884470,24960,2801233,24266,107732,5802,2693501,25495,83237,4883,74428,4856,8809,1380,1798304,27139,1651028,24935,181866,9750,1469162,23603,147276,5985,143874,6097,3402,1298,2491372,25512,1487227,23448,530677,14706,956550,17931,1004145,7552,996482,7658,7663,1451,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,518572,1273,254056,4753,245256,4532,10208,1416,235048,4630,8800,1196,7548,1066,1252,704,147955,4843,131818,4420,14102,1597,117716,4580,16137,1327,16038,1325,99,83,116561,3671,49091,3483,16894,2129,32197,2566,67470,1591,66787,1645,683,313,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8680762,2980,3543252,23199,3446824,22267,143352,6363,3303472,22163,96428,4402,81922,3783,14506,1755,2228957,22326,2040220,20684,299680,10294,1740540,18506,188737,5515,183061,5269,5676,1241,2908553,21494,1614042,19583,608703,10176,1005339,15864,1294511,7840,1275461,7714,19050,2215,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2776475,1792,1201000,12137,1157543,12067,51090,3759,1106453,12770,43457,2457,38683,2361,4774,981,648233,9922,587668,9167,66633,3844,521035,8427,60565,2712,58945,2510,1620,629,927242,10505,532525,9636,186916,6495,345609,6882,394717,3803,390588,3791,4129,763,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2971581,2069,1066308,14045,1032260,13924,37144,3114,995116,14516,34048,2888,29409,2566,4639,1177,897083,12804,831852,12704,99433,5963,732419,12154,65231,3418,63266,3350,1965,563,1008190,12580,564268,12641,201936,8342,362332,9602,443922,4114,439201,4099,4721,1105,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9785016,2272,4013351,20658,3888371,21326,143105,5802,3745266,20809,124980,4969,102415,4257,22565,2480,2485237,22401,2257376,22061,296360,8059,1961016,20937,227861,6328,220814,6400,7047,1197,3286428,20717,1737619,18104,730779,14620,1006840,13074,1548809,7564,1530385,7496,18424,2039,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,816493,956,339290,6966,328471,6822,18246,2106,310225,7183,10819,1389,9317,1251,1502,496,224371,5525,207005,5597,24770,2687,182235,5311,17366,1860,16678,1806,688,328,252832,6147,134958,5644,56824,3903,78134,4677,117874,2384,116786,2442,1088,500,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3499755,3852,1367864,14556,1327332,13801,60727,5408,1266605,13028,40532,3492,35714,3279,4818,1313,834307,15482,760860,15208,87898,5129,672962,14016,73447,4110,71206,3551,2241,1262,1297584,16977,774384,15741,279689,10178,494695,12636,523200,5401,519386,5180,3814,1183,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,604801,1404,299539,6327,287153,6097,12897,1954,274256,6050,12386,1524,11544,1399,842,361,157652,6188,137987,5672,17645,2244,120342,5633,19665,2052,19420,2063,245,158,147610,4863,66374,3909,24502,2342,41872,3062,81236,2535,80595,2508,641,364,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4814572,4378,1946878,18255,1892520,17955,95432,5796,1797088,18137,54358,3317,47901,3196,6457,1241,1146376,14743,1055743,14062,150021,7382,905722,12121,90633,4089,89147,4026,1486,566,1721318,16550,1014592,16525,413084,10652,601508,13822,706726,5311,698990,5372,7736,1666,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18250484,5763,8320543,38659,8070139,38305,290166,9670,7779973,39108,250404,7806,213334,6868,37070,3401,4236591,36547,3942783,35600,361255,11065,3581528,32582,293808,7563,281771,7391,12037,1738,5693350,38563,3610981,36523,1007828,19859,2603153,30285,2082369,11552,2022280,12938,60089,5322,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1911836,2050,806562,10631,786733,10961,23531,2420,763202,11077,19829,1739,15468,1635,4361,942,576879,9596,545996,9393,46317,4047,499679,9529,30883,2201,29668,2212,1215,640,528395,9003,325015,9139,77888,6091,247127,6870,203380,3096,200367,3112,3013,894,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,494560,892,212548,4411,205742,4199,22049,1893,183693,4591,6806,791,6060,675,746,250,155519,4287,138986,4354,35275,2600,103711,4004,16533,1398,16145,1401,388,240,126493,4016,59435,3533,33684,2610,25751,2259,67058,1690,66596,1685,462,233,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6038083,5536,2797666,20203,2704483,19398,82902,4979,2621581,20237,93183,5134,76287,3766,16896,2743,1438555,16543,1318540,16183,108402,5647,1210138,16391,120015,4817,115625,4525,4390,1132,1801862,18158,1032939,16975,293412,7922,739527,13791,768923,6873,754902,6773,14021,2225,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5138643,3783,2057145,14911,1999763,14707,81499,5735,1918264,15197,57382,3268,47708,3042,9674,1364,1440707,15887,1342651,14269,140492,6401,1202159,14969,98056,4323,94489,4107,3567,959,1640791,13789,955485,12791,312049,9717,643436,12583,685306,5486,674655,5607,10651,1807,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1441183,2043,534853,8488,517757,8375,26001,2828,491756,8491,17096,1788,15493,1644,1603,493,309977,7550,283374,7559,35607,3068,247767,7426,26603,2406,26301,2360,302,263,596353,6962,347423,7080,166036,6774,181387,5528,248930,2696,246839,2744,2091,528,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4311142,2172,1865741,13078,1822375,13202,114795,5545,1707580,13400,43366,2592,37071,2442,6295,1114,1237388,10708,1131167,10875,197073,7044,934094,10748,106221,3681,104490,3545,1731,591,1208013,12490,596109,12249,256600,7904,339509,7856,611904,4859,606486,4940,5418,1004,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,424238,1158,204887,4984,198246,4933,7141,1314,191105,4924,6641,1008,5884,918,757,396,113951,4158,102893,3664,9606,1576,93287,3397,11058,1440,11017,1433,41,38,105400,3928,53459,4005,16672,2803,36787,3024,51941,1674,51240,1635,701,505,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2804850,666,763216,11832,742160,11524,126717,5884,615443,12489,21056,2670,17405,2489,3651,830,446579,11011,427350,11131,206354,8762,220996,7710,19229,1899,18544,1839,685,329,1595055,11510,1076902,10901,735499,12318,341403,9750,518153,3455,507062,3745,11091,1500,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
