GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015EA,B25093_015MA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US46,221382,3961,3418,930,1030,377,193,179,512,406,307,271,1330,722,46,85,26568,1912,11557,1476,6745,1452,2996,1032,1942,776,2933,603,395,561,136604,3054,79154,3059,19372,1842,12245,1489,7359,1331,17811,1642,663,321,54792,1656,33334,1986,5288,910,3809,663,2754,631,9296,1358,311,281,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,17291,2236,6347,1557,2251,742,2111,740,1265,668,5105,1408,212,228,164829,6127,69100,5009,30442,3691,21466,2607,13772,2151,28964,2535,1085,614,1024103,11188,523016,11105,137618,6391,101113,4819,60269,4588,192883,7001,9204,1529,453853,6526,263711,5297,44887,3058,31402,2083,26167,2520,85155,4456,2531,736,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,51402,4854,17512,2669,7552,1318,5679,1558,3592,967,15255,2169,1812,734,623286,14539,261788,9080,104265,6777,73261,6278,45431,4706,133004,8402,5537,1825,3597941,24302,1868152,22214,502846,12149,321706,11313,220075,8545,652052,16479,33110,3502,1295671,12285,747634,11746,133832,5912,92211,4519,70464,4376,240175,8469,11355,1775,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,10858,2004,2643,868,1601,886,1526,565,1141,500,3743,1148,204,194,98138,3911,25719,2482,18834,1896,15946,1820,11405,1760,26185,2657,49,56,370053,5407,175112,5570,57251,4094,41331,3321,26486,2415,67979,3769,1894,700,134450,2843,81697,2791,12864,1667,8958,1270,6068,1028,24519,2175,344,220,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,909,352,223,206,184,137,99,102,47,64,356,242,0,145,12852,1077,3342,706,2975,717,2372,652,1343,437,2764,573,56,76,121918,2278,50924,2140,19422,1769,13969,1547,8925,1075,28175,2100,503,234,47773,1406,19630,1217,5922,846,4208,687,3555,605,14264,1202,194,140,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,14075,2282,4206,1145,1360,627,2154,874,1377,508,4706,1261,272,231,188932,6712,61889,3945,40030,3653,28876,2742,19046,2031,38492,3691,599,456,1302820,12524,603482,12065,196415,6735,141863,5495,91527,4693,262414,8264,7119,1268,507768,6908,277944,5696,53328,3216,41510,2545,29157,2160,103181,5114,2648,699,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,12345,2289,2836,834,1372,668,1735,589,1423,606,4573,1491,406,293,162781,6201,44141,3065,30564,2775,26398,2586,19744,2368,41254,3626,680,472,1067794,10470,437208,9286,159463,5899,121070,5395,88269,4304,254515,7716,7269,1567,410792,5816,210032,5821,45261,2735,33732,2776,26236,2361,93965,3997,1566,559,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,5561,1021,3042,852,335,266,871,483,75,84,1052,484,186,126,40910,2795,22568,2165,5201,1060,2677,765,2555,783,7627,1574,282,212,320691,4740,205854,4473,33208,2888,19449,1947,14595,1762,43118,2653,4467,1078,164230,3018,113768,3376,15170,1983,9119,1207,6947,1155,18292,1834,934,381,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,14078,1817,3860,849,1934,693,2434,871,1275,466,4461,988,114,112,161356,5350,56693,3202,33474,2871,25670,2328,13504,1642,31715,2553,300,197,981053,8590,454416,7367,153510,5347,107038,4457,68199,2555,192610,5712,5280,1098,387421,4299,186156,3659,47636,2447,32775,2253,27588,1820,90366,3736,2900,691,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,3452,1027,1846,773,245,242,143,166,427,438,791,469,0,189,21740,1737,9493,1305,4941,1132,2487,771,1817,725,3002,860,0,189,94854,2779,57830,2757,11565,1571,7577,1320,4433,1011,12980,1754,469,327,37177,1583,21762,1464,3807,855,3346,794,1706,469,6430,956,126,158,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,4704,1167,1851,657,229,212,419,344,142,188,1295,573,768,418,65085,3217,21400,2133,9408,1462,7566,1343,5401,1139,18895,1912,2415,769,518306,8906,254998,6765,50986,3350,39670,3173,30360,2813,120296,6139,21996,2278,288646,4514,192373,4638,21785,1929,14736,1517,12192,1765,43017,2853,4543,874,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
