GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005EA,B27001H_005MA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009EA,B27001H_009MA,B27001H_010EA,B27001H_010MA,B27001H_011EA,B27001H_011MA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016EA,B27001H_016MA,B27001H_017EA,B27001H_017MA,B27001H_018EA,B27001H_018MA,B27001H_019EA,B27001H_019MA,B27001H_020MA,B27001H_020EA,B27001H_021EA,B27001H_021MA,B27001H_022EA,B27001H_022MA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025MA,B27001H_025EA,B27001H_026MA,B27001H_026EA,B27001H_027EA,B27001H_027MA,B27001H_028EA,B27001H_028MA,state
0400000US47,4759157,3595,310885,3766,299430,4110,11455,1938,692167,4007,657568,5033,34599,3977,421623,2235,337283,4729,84340,4359,573909,2637,442427,7057,131482,6691,624422,1706,517372,7080,107050,6707,719452,1385,593363,6423,126089,6352,668885,1034,582834,5155,86051,4959,432721,975,431682,1116,1039,434,315093,1362,314596,1426,497,513,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11274310,8434,741188,7067,692314,7919,48874,4990,1573109,7705,1427892,12882,145217,11241,967066,4291,755222,8851,211844,7659,1420177,4730,1071676,12025,348501,12169,1448117,3645,1173765,10259,274352,9693,1759163,2763,1475046,11026,284117,10781,1614483,2009,1410355,9849,204128,9335,988425,2272,983185,2383,5240,1518,762582,2828,761395,2967,1187,830,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2229425,2963,228482,3110,213543,3422,14939,2528,428348,3317,394927,6255,33421,5087,248570,1208,207325,3498,41245,3329,348344,874,284367,4848,63977,4734,265075,1203,224963,3894,40112,3799,252218,963,218613,3461,33605,3363,223590,518,198567,2595,25023,2501,130777,293,130170,522,607,405,104021,492,103938,517,83,98,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,583508,687,34179,1120,33390,1250,789,646,79631,1160,77631,1368,2000,685,59918,168,53975,1073,5943,1038,64664,307,55554,1360,9110,1379,70595,262,64965,957,5630,906,95680,235,87506,1203,8174,1166,90007,263,84837,988,5170,972,50189,239,50084,249,105,88,38645,325,38531,370,114,164,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5092671,5230,326691,4172,315872,4784,10819,1991,712025,4268,679441,6351,32584,4330,462629,3722,387542,5850,75087,5575,623821,4910,525002,7361,98819,6854,658332,3836,577546,5579,80786,4680,808589,2582,724290,6966,84299,6381,727803,883,666994,4662,60809,4523,438711,1353,437542,1395,1169,629,334070,1481,333404,1489,666,360,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4835684,4622,298920,3429,286002,3807,12918,1936,646333,3558,613558,5493,32775,4371,416017,2156,324586,5777,91431,5292,623749,2454,485199,6582,138550,6462,621639,1699,532191,5437,89448,5177,760304,1130,660495,5692,99809,5814,729395,615,659673,4279,69722,4264,415675,732,414333,876,1342,568,323652,781,322947,829,705,444,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1705869,1719,110354,2428,106097,2842,4257,1336,236045,2179,225652,2564,10393,2056,153949,1560,111490,3638,42459,3919,196781,1826,136292,4258,60489,4370,217413,1540,171049,3919,46364,3854,251858,952,200667,3823,51191,3842,258023,546,223453,2317,34570,2311,158674,644,158339,734,335,323,122772,899,122611,905,161,120,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4688805,2391,300183,2948,287222,3072,12961,1579,670042,2909,646274,3945,23768,2659,425592,997,363916,3982,61676,3749,569746,1097,492471,4828,77275,4748,577272,1420,527474,3619,49798,3429,760516,825,695821,3535,64695,3570,667527,760,620119,3372,47408,3265,379892,738,378940,839,952,400,338035,1231,337277,1262,758,346,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,479088,1019,35772,1437,33140,1538,2632,803,69804,1209,65493,1732,4311,1215,45310,460,36543,1360,8767,1392,64559,807,49716,2387,14843,2279,55962,826,43785,2176,12177,1897,71591,237,59676,1568,11915,1552,70859,140,61656,1653,9203,1641,37643,197,37400,382,243,327,27588,205,27567,210,21,35,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,27854,3797,2263,1119,2149,1107,114,188,3223,1033,2847,915,376,368,2671,840,2162,817,509,428,3692,1019,3157,1014,535,379,5874,1426,4930,1224,944,719,3814,797,3335,777,479,303,3297,846,3037,821,260,243,1747,588,1745,587,2,5,1273,487,1273,487,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
