GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001EA,B15002_001MA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005MA,B15002_005EA,B15002_006EA,B15002_006MA,B15002_007MA,B15002_007EA,B15002_008EA,B15002_008MA,B15002_009EA,B15002_009MA,B15002_010MA,B15002_010EA,B15002_011MA,B15002_011EA,B15002_012MA,B15002_012EA,B15002_013MA,B15002_013EA,B15002_014EA,B15002_014MA,B15002_015EA,B15002_015MA,B15002_016MA,B15002_016EA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019EA,B15002_019MA,B15002_020EA,B15002_020MA,B15002_021EA,B15002_021MA,B15002_022MA,B15002_022EA,B15002_023MA,B15002_023EA,B15002_024EA,B15002_024MA,B15002_025EA,B15002_025MA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028MA,B15002_028EA,B15002_029MA,B15002_029EA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032EA,B15002_032MA,B15002_033MA,B15002_033EA,B15002_034MA,B15002_034EA,B15002_035MA,B15002_035EA,state
0400000US36,13197704,4096,6234632,4035,98445,4664,49977,3722,129452,7260,135959,6493,106819,4873,139920,5968,146413,7077,141101,5759,1746866,20109,288533,7754,753570,14520,463827,11045,1184426,16851,537367,9176,208517,7529,103440,4681,6963072,3199,122340,6818,72925,4606,137195,5958,154254,6134,102390,5816,135607,5698,161896,6186,139573,5211,1888683,18560,318281,8214,789907,13592,628104,12908,1283110,16049,805464,12395,148420,6293,74923,4078,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6399357,7967,3034749,6635,43921,4142,25490,3403,58363,5435,71332,4998,81399,5636,99163,5425,92190,6281,43857,4261,868590,14509,179013,7451,448729,10566,219197,7985,520111,13186,179804,7843,58378,4045,45212,3454,3364608,6171,37350,3076,17821,2346,37841,4460,74630,4623,65328,4422,95815,5673,88449,5651,43689,4281,876661,15560,230574,8361,537933,12238,339548,10121,616367,13605,237547,9124,36688,3306,28367,3070,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,448145,1606,223043,1327,1154,447,432,237,508,214,7913,849,1824,545,4334,1011,2972,628,2584,772,65529,2740,15783,1777,36452,2215,28810,2473,39503,2543,8651,1263,3700,880,2894,742,225102,1345,961,370,343,228,647,452,8093,975,1753,451,3396,836,2939,651,1736,639,55159,2446,14437,1449,42543,2341,29943,1986,47112,2464,12402,2082,2400,822,1238,402,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7749236,5217,3704377,3586,34959,2479,8735,1519,16965,1797,69502,3354,52251,3505,89749,4610,110323,4990,65614,3742,1305454,13736,244213,6245,527495,10767,243737,6902,586243,11518,221725,6360,77851,3760,49561,3588,4044859,3535,32284,2713,8272,1491,16291,1919,70565,3342,53020,3508,99156,4884,115330,5570,63489,3994,1390281,15567,286694,7719,575024,10889,359088,9753,610654,11852,291998,9037,42446,2701,30267,2603,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2469196,3220,1198119,2738,12084,1606,10658,1889,19433,2154,23422,1965,22912,2282,30186,2289,38342,2543,20308,2201,378384,7864,83187,4437,198365,6086,76590,3990,188822,5872,59385,3367,20414,1552,15627,1997,1271077,2510,10359,1420,5606,1119,12927,1538,23356,1899,23694,2217,30535,2257,38399,2957,15885,1599,396576,6902,96814,3995,216918,6165,96171,4188,207397,5941,76691,3850,12009,1568,7740,1491,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2644754,3695,1286421,3021,11582,2094,9012,1536,16188,2921,19003,2672,16648,2535,23434,2257,27662,3052,23950,1957,323969,8696,100483,4644,233230,8336,99526,4791,234020,6663,94622,5705,31604,2591,21488,2562,1358333,2526,14066,2218,6644,1484,15742,2394,17543,2480,14112,2222,20783,2449,25655,2826,19641,2267,338580,7646,120969,4356,254324,7108,116187,6046,252297,6820,106019,5011,21830,2009,13941,2041,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8714235,4255,4157544,3802,38255,2856,13811,2033,23287,2382,77153,3973,60894,3536,102201,4954,104605,4639,65374,3957,1574194,13443,210268,6642,471227,8614,281239,7457,691211,12342,283735,7425,96289,4376,63801,3572,4556691,2891,39123,3100,15295,1662,22428,2622,87855,4468,61480,4233,103105,4297,113523,5399,63709,4027,1696144,15323,259412,7996,502356,9568,377624,9408,751872,10299,359853,7705,61736,3767,41176,2854,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,712266,1103,336083,1067,4816,1144,3378,1168,4488,1430,9460,1643,6453,1512,9079,1471,9634,1773,6251,1320,87560,4665,17444,1853,43485,3240,25160,2519,65272,3058,28528,2899,9718,1431,5357,1123,376183,818,5947,1052,4271,1096,5263,1365,8226,1380,8797,1716,8889,1544,8401,1453,5058,1115,100406,4228,20396,2109,53267,3451,34325,3088,68777,3808,35141,3072,5432,888,3587,991,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3110532,5039,1474305,3580,20010,2563,11676,1855,22663,2937,36180,3320,34494,3831,49085,4046,49112,4329,29090,2731,465938,10750,78749,5521,212878,8560,108603,6558,230321,8952,79378,4727,29293,2916,16835,2297,1636227,3398,17699,2362,8788,2047,17890,2774,38376,3390,29636,2710,50922,4238,50395,3941,26987,2585,489571,10899,103563,5398,251982,9562,157570,7496,256248,8192,110393,6170,15385,2068,10822,1717,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,537588,1811,264798,1552,1202,436,382,285,1285,533,9399,1188,2672,666,4837,1033,4311,908,3414,896,89095,3721,15515,1813,42432,3199,23914,2320,45252,2998,13353,1513,4066,902,3669,848,272790,1518,1253,580,1069,575,696,343,6933,892,2568,718,3732,1057,4943,1020,1931,602,79811,3387,19870,1851,46264,2888,28426,2013,52704,2690,18515,2481,1970,632,2105,878,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4294392,5728,2046502,5011,25908,2812,16405,2369,26579,3150,65435,4509,42277,3441,61745,3883,66978,4609,40696,3278,698210,11228,119066,5059,300633,10318,103510,5577,306102,9237,103618,4818,38035,2972,31305,3384,2247890,4003,25772,2979,11306,1456,20853,2839,69853,4387,41577,3297,57626,3891,68220,4840,35292,3188,737676,11310,146427,6058,342595,9106,155855,6930,349449,9618,138998,5801,27209,2805,19182,1840,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16074391,9988,7818598,7660,137900,6548,135706,7730,289517,11101,195733,7574,241164,8986,180346,6742,200664,10097,138499,6653,1982250,22965,445857,11979,1281850,19690,485996,14662,1380616,21855,473539,12365,146181,7885,102780,5799,8255793,6422,158619,7100,137140,7437,278488,8322,196113,9290,235201,8665,177842,8403,212132,7685,127163,6609,2117269,23557,527208,13419,1377770,21990,566285,13795,1466885,25204,521539,13865,98085,5744,58054,4492,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1608668,2783,798958,2346,6053,1308,3252,976,8561,1928,8703,1883,8216,1692,12705,2008,20214,2658,15938,1700,181185,6068,55814,3662,152920,6195,65392,3540,161336,5033,64556,4057,19264,1663,14849,1779,809710,2280,5056,1063,3464,1236,8932,1773,6759,1634,8071,1482,10549,1869,15237,1945,13554,2115,200366,6018,71644,4154,164542,6155,82975,4851,161647,5075,44226,3078,6967,1587,5721,930,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434652,1212,210305,982,1068,396,546,241,561,247,4747,632,2640,657,3842,692,4707,1001,3025,679,70422,2358,11590,1509,24919,1985,14289,1366,41074,2562,17178,2024,5111,766,4586,753,224347,883,1080,464,184,132,554,285,3241,591,1976,511,2868,560,2751,612,2037,506,60797,2575,13114,1428,27625,2391,22179,1975,52114,2313,26088,1897,4726,997,3013,640,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5418844,6732,2605062,5670,25936,2656,13467,2047,31186,4058,65441,3489,41915,3449,61663,3786,61923,4196,35914,3677,677486,11172,143764,6215,356709,9671,157518,6876,516666,9531,283070,8337,81336,4692,51068,3687,2813782,4864,28996,3010,13336,2359,25412,3031,57476,3994,40284,3750,58370,3925,56232,3567,41337,3269,711127,12721,177133,7052,409658,11475,223067,8304,594559,9837,292817,8228,51844,3963,32134,2605,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4583426,3948,2254973,3249,21675,2431,15255,2253,26432,3509,31351,3369,20970,3008,28852,2589,43116,3192,42407,3026,542608,11214,159972,7145,374486,8885,203438,7928,466844,11200,183591,6303,54579,3161,39397,3703,2328453,2936,28064,2623,13800,2190,25177,2288,31170,2948,24220,2700,30844,2875,34607,3301,33864,3199,549900,9761,192627,6441,405744,10230,241843,8003,458251,11094,200641,7085,36194,3273,21507,2004,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294198,2703,625433,2850,5100,874,2530,682,7390,1230,27578,2206,15495,1898,21122,2034,19424,2404,8279,1176,265124,6229,32483,2644,75908,3940,30138,2104,72786,3823,25776,2337,10427,1177,5873,1090,668765,1697,4251,924,1941,670,4244,1038,22351,2433,17367,2331,20479,2589,20520,2305,6301,982,273899,6632,40831,2776,79848,4215,52554,3356,78130,4100,36631,2707,5546,990,3872,1012,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3831373,4033,1872855,3346,16272,1932,5720,999,11309,1653,34904,2124,18634,1942,31749,2748,43770,2804,34194,2060,636920,8958,117886,4500,271453,7815,166564,5566,310083,6414,113166,4122,37726,2879,22505,1750,1958518,2840,15466,1651,4518,899,7799,1208,34028,2223,15452,1781,27278,2220,39088,2732,29327,2760,629975,9203,139221,4326,285674,6643,199859,5942,358361,7450,136314,4434,21671,2187,14487,1615,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,375608,1728,188831,1598,716,420,278,210,648,382,2331,980,3128,1084,3799,1002,3603,1068,1886,586,61610,3693,14088,1708,36039,2768,15850,1599,29697,2607,10602,1292,2584,676,1972,714,186777,1575,440,268,437,344,460,254,1615,549,1336,561,2918,796,3337,858,3231,1111,53911,2745,15800,1833,34071,2585,21228,2614,32118,2525,12426,1655,2151,645,1298,471,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2443515,2195,1130397,1392,32472,2770,69126,4402,59791,3959,64635,4224,56496,3653,22344,2601,31507,2846,16381,1874,328612,7126,21096,2242,126549,4628,81330,3993,157564,5710,35425,2730,16477,1876,10592,1536,1313118,1728,39167,3320,71068,3679,63240,3590,62112,3208,50257,3171,21511,2269,28379,2826,16964,2045,319592,6193,20576,1950,136611,5675,134148,4879,258444,7654,66636,3882,14604,1710,9809,1567,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
