GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001EA,B06007_001MA,B06007_002EA,B06007_002MA,B06007_003MA,B06007_003EA,B06007_004MA,B06007_004EA,B06007_005MA,B06007_005EA,B06007_006EA,B06007_006MA,B06007_007EA,B06007_007MA,B06007_008EA,B06007_008MA,B06007_009MA,B06007_009EA,B06007_010MA,B06007_010EA,B06007_011EA,B06007_011MA,B06007_012MA,B06007_012EA,B06007_013MA,B06007_013EA,B06007_014MA,B06007_014EA,B06007_015MA,B06007_015EA,B06007_016EA,B06007_016MA,B06007_017EA,B06007_017MA,B06007_018EA,B06007_018MA,B06007_019MA,B06007_019EA,B06007_020MA,B06007_020EA,B06007_021EA,B06007_021MA,B06007_022EA,B06007_022MA,B06007_023EA,B06007_023MA,B06007_024EA,B06007_024MA,B06007_025MA,B06007_025EA,B06007_026EA,B06007_026MA,B06007_027EA,B06007_027MA,B06007_028EA,B06007_028MA,B06007_029EA,B06007_029MA,B06007_030MA,B06007_030EA,B06007_031EA,B06007_031MA,B06007_032EA,B06007_032MA,B06007_033EA,B06007_033MA,B06007_034EA,B06007_034MA,B06007_035MA,B06007_035EA,B06007_036EA,B06007_036MA,B06007_037EA,B06007_037MA,B06007_038EA,B06007_038MA,B06007_039EA,B06007_039MA,B06007_040MA,B06007_040EA,state
0400000US13,9141183,5010,7926400,21633,715127,13780,372808,15446,342319,14099,499656,17321,321455,12959,178201,10791,4880068,35543,4665636,37530,149035,7636,120385,7599,28650,3396,65397,6474,56182,5854,9215,2296,3196957,36080,3002114,34783,129063,9404,108460,8738,20603,3478,65780,7320,59669,7001,6111,1567,127920,9075,80224,6158,33218,5427,21700,4110,11518,2959,14478,3337,12345,2976,2133,965,936238,22199,178426,11882,403811,12557,122263,9933,281548,12734,354001,13291,193259,9526,160742,10529,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,962875,13955,27239,3732,20419,2910,6820,2313,296676,12543,149176,8333,147500,7621,675857,14081,605373,15331,5166,1370,4688,1329,478,434,65318,5092,51620,4730,13698,1673,328527,7276,300771,6800,11769,2167,9757,1787,2012,856,15987,2349,13383,2090,2604,898,37352,3397,18001,2112,2349,1235,1691,989,658,615,17002,2216,10314,1522,6688,1555,245054,11930,38730,3091,7955,2020,4283,1260,3672,1644,198369,11187,73859,6779,124510,7506,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,1313787,5930,114870,5072,71072,4633,43798,3678,37842,3522,24260,3077,13582,2366,639230,13757,599682,13306,33900,3940,30654,3915,3246,981,5648,1266,5204,1209,444,314,716895,13162,679677,12507,28449,3489,24591,3319,3858,1258,8769,1847,7604,1820,1165,493,16008,2937,13257,2734,1264,636,942,598,322,294,1487,865,1343,865,144,145,94366,5750,21171,3165,51257,3725,14885,2182,36372,3530,21938,2467,10109,1908,11829,2288,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,9311852,24836,1614022,15905,885021,17659,729001,15722,1116415,20798,679842,17039,436573,15567,7860307,33512,6964441,33463,648597,14821,539530,14631,109067,7373,247269,12179,215621,11032,31648,4757,2266720,26167,2112754,23622,100489,6567,81229,5722,19260,2497,53477,4291,47826,4143,5651,1280,125671,7913,48579,3904,58593,5751,32014,3274,26579,4494,18499,2751,13765,2304,4734,1278,1789591,20794,186078,8499,806343,12182,232248,9155,574095,12566,797170,16327,402630,12048,394540,14315,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,5586887,12482,282516,7737,157060,6830,125456,6028,219195,9662,144697,8567,74498,4574,4105125,18254,3956946,19397,80253,4571,63340,4152,16913,2884,67926,5701,53308,4519,14618,3067,1642513,18128,1553998,18086,57990,4677,47801,4075,10189,1999,30525,3799,25836,3239,4689,1174,38354,3429,24512,2762,10823,2666,7059,1918,3764,1740,3019,1067,2426,1029,593,303,302606,7889,51431,4561,133450,5800,38860,3536,94590,5443,117725,6116,63127,4917,54598,4358,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,2656041,7098,113951,4991,63813,3934,50138,3564,94115,5050,59177,4475,34938,3195,2045467,13243,1986855,13446,36651,2985,28847,2530,7804,1553,21961,2315,18312,2068,3649,895,674502,12539,636969,12396,25536,2584,20877,2274,4659,1104,11997,2123,8549,1572,3448,1100,12481,1732,8461,1363,2832,1158,1848,755,984,683,1188,449,1188,449,0,155,131657,5151,23756,2825,48932,3510,12241,2061,36691,3261,58969,3980,31128,3734,27841,2955,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,2365087,8528,198239,6196,111681,5819,86558,5141,105872,6502,68706,5425,37166,3751,1522453,15223,1449141,15141,52769,4219,44298,4267,8471,1646,20543,2703,18114,2571,2429,834,927101,13573,871646,13547,40683,3567,32988,3323,7695,1648,14772,1997,12831,1849,1941,713,23008,2753,16890,2263,4123,1126,3059,983,1064,636,1995,772,1574,684,421,437,196636,7605,27410,2423,100664,5126,31336,2857,69328,4369,68562,5176,36187,4145,32375,3549,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4090258,2803,3893127,7146,98243,4515,52952,4099,45291,3781,98888,6590,61543,4856,37345,3926,2824033,19686,2783156,20174,24421,3163,18836,2736,5585,1224,16456,2514,13014,2096,3442,1174,1097167,19245,1057126,19331,22086,2568,16989,2408,5097,1263,17955,2722,14225,2370,3730,1177,30635,3349,22786,2466,5338,1734,3985,1308,1353,650,2511,1185,1825,959,686,612,138423,6579,30059,3479,46398,3609,13142,2011,33256,3361,61966,4921,32479,3801,29487,3164,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4261861,2265,3889875,9582,157240,6232,88887,6125,68353,5001,214746,7110,161074,6897,53672,3647,3278732,14468,3102531,16229,44309,4777,37776,4301,6533,1686,131892,6344,113475,6077,18417,2265,783938,13765,741676,14080,25567,2704,21070,2367,4497,1272,16695,2634,14630,2348,2065,800,26189,2899,20112,2540,3552,1026,2138,674,1414,810,2525,917,2276,886,249,193,173002,7642,25556,3035,83812,5494,27903,3357,55909,5120,63634,3806,30693,3229,32941,2891,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1261967,1092,1178388,4991,12569,2128,9620,1819,2949,884,71010,4269,54578,3710,16432,1897,795846,9516,753330,9612,3642,1150,3244,1109,398,215,38874,2945,33412,2952,5462,1033,409627,8972,395824,9136,5641,1160,4650,1026,991,505,8162,1271,7077,1222,1085,422,13893,1710,10044,1547,1242,506,657,354,585,428,2607,927,2342,860,265,241,42601,3352,19190,2474,2044,820,1069,547,975,588,21367,2249,11747,1457,9620,1506,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5465168,1520,4551058,17569,378689,10687,213224,9797,165465,7614,535421,15349,361444,12839,173977,7749,2500315,23905,2357121,24557,75036,6198,63487,6018,11549,2361,68158,6126,58650,5870,9508,1846,2084320,23449,1960029,21090,67014,6349,59364,6019,7650,1782,57277,4235,50451,3942,6826,1648,73620,6306,52934,5159,12459,2396,9190,1899,3269,1198,8227,1613,6420,1504,1807,870,806913,13678,180974,8454,224180,8584,81183,6494,142997,6865,401759,12538,245923,9889,155836,7304,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,4854530,19380,497800,9550,279611,8450,218189,7710,872649,17669,537596,14112,335053,10063,3811473,24195,3477375,22610,135464,6954,116253,6156,19211,2705,198634,8814,175591,8989,23043,2969,1265132,18585,1152008,17615,52453,3898,44434,3517,8019,1545,60671,4089,54264,3855,6407,1347,169951,7877,46008,4221,109497,6637,52485,4914,57012,4329,14446,2387,10514,2036,3932,1239,978423,18224,179139,6833,200386,8703,66439,5627,133947,6975,598898,14696,297227,10793,301671,9548,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,8445539,18479,264965,6976,172310,6418,92655,5124,582290,16189,376720,12199,205570,9546,7022568,20185,6762247,21823,104542,4889,86256,4574,18286,1940,155779,7355,137159,7088,18620,1834,1603331,18260,1509481,19251,53897,3483,45536,3245,8361,1278,39953,2541,33501,2471,6452,1182,68874,4951,41932,3395,13543,2221,7186,1655,6357,1722,13399,2306,9930,1810,3469,1234,598021,12414,131879,6295,92983,4941,33332,3492,59651,4390,373159,11741,196130,8119,177029,9120,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,4451639,12295,195885,6211,112076,4964,83809,4662,344738,9762,215661,7029,129077,6765,3348364,15531,3195714,16155,63624,3715,50129,3434,13495,1895,89026,4320,74067,3918,14959,2025,1230103,14336,1155031,14964,36919,2938,30834,2522,6085,1273,38153,3175,32482,2735,5671,1283,29444,2952,19862,2138,5245,1982,2576,828,2669,1583,4337,1152,3296,975,1041,520,384351,9578,81032,5623,90097,4272,28537,2990,61560,3784,213222,8020,105816,5140,107406,6136,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,2667929,6101,62270,4035,31040,3153,31230,3673,42916,4122,27503,3190,15413,2543,1948478,14194,1922466,14304,13944,2463,8667,1885,5277,1253,12068,1920,10084,1919,1984,753,745991,14494,724022,14239,14771,2264,11633,2125,3138,1145,7198,1243,5642,1238,1556,763,13733,2132,11063,1878,2150,977,1573,955,577,355,520,464,507,461,13,24,64913,4841,10378,1766,31405,3543,9167,1815,22238,2964,23130,2747,11270,2057,11860,2122,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5629071,2603,5266861,11286,152223,6093,96267,5548,55956,4423,209987,10424,128286,7546,81701,6518,3637804,19495,3552389,20006,43200,3434,36578,3168,6622,1304,42215,4537,31545,3756,10670,2169,1709655,19424,1638734,19018,40006,3567,33608,3372,6398,1464,30915,3242,25048,2676,5867,1502,40101,4585,31912,3584,4902,1794,2889,1378,2013,1112,3287,891,2634,818,653,342,241511,9619,43826,3827,64115,4116,23192,2777,40923,3903,133570,8881,69059,5291,64511,6143,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,894090,3954,15262,2381,12862,2113,2400,748,28398,2856,23674,2430,4724,1216,500154,8963,478452,9040,6132,1650,5307,1543,825,399,15570,2278,14088,2186,1482,654,410892,9227,397089,8803,7465,1513,6592,1500,873,378,6338,1307,5462,1117,876,538,6805,1149,5983,976,316,263,289,272,27,33,506,367,506,367,0,165,19899,2240,12566,1618,1349,568,674,364,675,365,5984,1354,3618,864,2366,862,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,1535651,7070,116344,6098,60004,4311,56340,4049,59664,4106,35156,3108,24508,3291,1098898,9710,1056787,10221,27375,2657,21216,2464,6159,1069,14736,1529,12755,1473,1981,736,486604,8401,455330,7452,25869,2914,21976,2723,3893,1199,5405,958,4571,901,834,363,11444,1560,9201,1410,1519,536,929,443,590,325,724,320,622,312,102,129,114713,5363,14333,2033,61581,4636,15883,2448,45698,3647,38799,3450,17208,2375,21591,2981,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
