GEO_ID,C25121_001E,C25121_001M,C25121_002E,C25121_002M,C25121_003E,C25121_003M,C25121_004E,C25121_004M,C25121_005E,C25121_005M,C25121_006E,C25121_006M,C25121_007E,C25121_007M,C25121_008E,C25121_008M,C25121_009E,C25121_009M,C25121_010E,C25121_010M,C25121_011E,C25121_011M,C25121_012E,C25121_012M,C25121_013E,C25121_013M,C25121_014E,C25121_014M,C25121_015E,C25121_015M,C25121_016E,C25121_016M,C25121_017E,C25121_017M,C25121_018E,C25121_018M,C25121_019E,C25121_019M,C25121_020E,C25121_020M,C25121_021E,C25121_021M,C25121_022E,C25121_022M,C25121_023E,C25121_023M,C25121_024E,C25121_024M,C25121_025E,C25121_025M,C25121_026E,C25121_026M,C25121_027E,C25121_027M,C25121_028E,C25121_028M,C25121_029E,C25121_029M,C25121_030E,C25121_030M,C25121_031E,C25121_031M,NAME,C25121_001MA,C25121_001EA,C25121_002EA,C25121_002MA,C25121_003EA,C25121_003MA,C25121_004MA,C25121_004EA,C25121_005MA,C25121_005EA,C25121_006MA,C25121_006EA,C25121_007MA,C25121_007EA,C25121_008EA,C25121_008MA,C25121_009MA,C25121_009EA,C25121_010EA,C25121_010MA,C25121_011MA,C25121_011EA,C25121_012MA,C25121_012EA,C25121_013EA,C25121_013MA,C25121_014MA,C25121_014EA,C25121_015EA,C25121_015MA,C25121_016MA,C25121_016EA,C25121_017EA,C25121_017MA,C25121_018EA,C25121_018MA,C25121_019EA,C25121_019MA,C25121_020EA,C25121_020MA,C25121_021EA,C25121_021MA,C25121_022MA,C25121_022EA,C25121_023MA,C25121_023EA,C25121_024EA,C25121_024MA,C25121_025EA,C25121_025MA,C25121_026EA,C25121_026MA,C25121_027MA,C25121_027EA,C25121_028MA,C25121_028EA,C25121_029EA,C25121_029MA,C25121_030EA,C25121_030MA,C25121_031EA,C25121_031MA,state
0400000US42,3431023,18207,118710,5866,36937,2709,24368,2136,32740,2941,24665,2520,268921,6724,77176,3439,63901,3454,81258,3570,46586,3627,479380,8880,100615,3565,111026,3983,167958,5411,99781,4942,470588,9331,69882,3057,95536,4059,189229,5489,115941,5031,713184,10812,72296,3200,121315,4172,298758,8079,220815,6396,1380240,13350,47533,2503,99293,3999,419652,8734,813762,10286,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,7358,1235,357,319,703,561,2582,662,3716,830,15631,1748,858,430,769,301,5538,1206,8466,1362,26930,2442,1032,442,1055,638,10487,1689,14356,1823,29251,2531,840,365,1463,571,9012,1347,17936,2098,46937,3436,1309,519,1493,585,16051,2148,28084,2617,123647,5207,1255,482,1050,500,21879,2411,99463,4520,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,66266,4433,27049,2372,11901,1872,16965,2762,10351,2025,131009,5998,51431,4242,31367,3045,32673,2949,15538,1865,195284,6401,57154,4149,46880,2851,63840,3633,27410,2433,183404,7007,36070,3514,38742,3160,72407,4610,36185,2911,251281,6986,30834,2823,46386,3586,106830,5393,67231,4728,396230,9855,19290,2086,32052,2722,142064,6487,202824,7718,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,8065,1333,3367,707,1245,466,2808,907,645,260,16274,1525,7939,1153,3002,642,3467,786,1866,628,31835,2567,10450,1194,7400,1203,10212,1426,3773,1029,32657,2831,7882,1175,7154,1135,13378,1888,4243,816,51687,2892,7431,877,8105,1116,26902,2276,9249,1188,80864,3014,5410,741,7583,1270,33978,2229,33893,2235,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,78763,4189,28810,2374,19359,1931,20155,2446,10439,1617,169989,6381,58583,4325,47328,2892,44818,2948,19260,2075,273657,6980,61847,4156,73972,4151,98587,4514,39251,3212,252063,8280,35735,2403,62917,3677,110396,5889,43015,3836,335520,7945,28956,2675,63607,3643,165331,6495,77626,4933,550084,10821,16994,1980,45258,3036,210481,7627,277351,7529,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,243054,8551,100419,5461,59951,3900,54992,4348,27692,3775,438042,10569,176016,6934,125075,5292,96347,5601,40604,3218,753280,13665,224072,7208,229880,8457,226099,8371,73229,5278,719404,14208,140325,5984,211672,7455,277645,9515,89762,6079,1067007,18950,143926,7331,268438,8898,482337,11359,172306,7967,2347513,20589,102931,4786,265834,9285,965408,15903,1013340,13110,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,14729,1742,2321,507,1233,429,6516,933,4659,1212,30877,2464,5575,945,3204,795,13640,1905,8458,1307,69988,4072,7599,1293,5214,1062,32318,2458,24857,2676,84621,4383,4792,1009,5815,1362,43757,3572,30257,2610,148709,5391,4711,1006,5113,1027,69168,3863,69717,4239,264575,5478,4708,876,3103,782,71886,3862,184878,4647,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,4834,758,1031,297,589,214,1801,463,1413,446,12461,1306,2265,536,2139,513,4123,762,3934,614,25397,2003,2509,589,2976,795,10014,1101,9898,1081,25567,1766,1716,447,2867,572,10000,994,10984,1318,39133,2346,1579,498,2083,504,16414,1509,19057,1808,76060,2566,1215,355,1461,399,18776,1787,54608,2557,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,60700,3687,15327,2024,8554,1371,15803,2070,21016,2439,120619,5004,26138,2779,22438,1948,39321,3120,32722,2790,222292,6670,35391,3030,31790,2718,81015,4349,74096,4210,225105,7541,17008,2008,27165,2354,94379,4610,86553,4699,363438,9816,15562,1712,26825,2648,137165,5617,183886,6770,1021441,13580,14403,2009,18356,1856,157687,5937,830995,12975,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,46843,3576,7911,1286,3975,1095,12834,1890,22123,2429,89297,4420,14581,1902,10034,1347,27633,2512,37049,3182,183509,5621,23953,2095,13101,1420,65548,4302,80907,3830,202001,7389,16141,1856,12147,1463,73832,4218,99881,5155,336163,9423,12518,1369,12025,1860,106917,5057,204703,7286,795899,11085,9863,1794,8843,1413,125331,5548,651862,10201,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,31701,2672,15474,1836,7604,1424,6101,1278,2522,764,67789,3671,30870,2151,18796,2179,12924,1584,5199,1026,102496,4392,40202,2803,28418,2306,25026,2229,8850,1403,82748,3723,23770,2043,20418,1743,28031,2508,10529,1444,101506,4969,19333,2231,25423,2619,38962,2819,17788,1916,145152,4551,13634,1778,23815,1973,58710,3432,48993,3250,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,44946,2830,9997,1179,9253,1130,17679,1763,8017,871,102559,4734,18618,1766,24252,1881,41761,2960,17928,2122,203366,5651,26196,1739,43081,2512,93411,3822,40678,2735,223278,4815,18646,1501,43537,2373,110141,3681,50954,2609,350047,7261,18209,1285,44713,2511,186924,5844,100201,4070,619712,7855,10461,1212,28859,2217,232295,5606,348097,7203,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,4249,936,1125,483,536,249,1524,606,1064,395,9333,1305,2570,727,1611,586,3257,703,1895,703,22297,1891,5026,1017,3109,594,8644,1474,5518,1011,20946,1896,3263,725,2143,615,10265,1429,5275,1110,33908,2518,4148,1084,3254,836,14444,1783,12062,1552,66490,3537,2674,743,2928,960,20991,1908,39897,2713,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,187697,6366,32499,2759,61245,3566,78450,3929,15503,1811,197631,5800,24964,1913,64567,3675,89439,4371,18661,1820,193107,5332,15082,1862,53560,2709,102360,4573,22105,2179,117921,5422,5889,1161,25881,2443,66833,4070,19318,1881,102385,5346,3684,795,12985,1575,58321,4011,27395,2837,78000,4681,1582,545,4877,1182,26391,2358,45150,3351,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
