GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001EA,C17003_001MA,C17003_002EA,C17003_002MA,C17003_003MA,C17003_003EA,C17003_004MA,C17003_004EA,C17003_005EA,C17003_005MA,C17003_006EA,C17003_006MA,C17003_007MA,C17003_007EA,C17003_008MA,C17003_008EA,C17003_009MA,C17003_009EA,C17003_010EA,C17003_010MA,C17003_011EA,C17003_011MA,state
0400000US13,6181076,10765,908147,22703,299034,12432,311541,12502,205635,8700,91937,6328,5272929,24149,646627,16270,1485663,25242,1502398,22401,1638241,22595,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,924038,1976,90619,6933,17391,2509,33142,4046,27335,2712,12751,1830,833419,7184,68101,4015,229073,6807,278667,6717,257578,8003,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,984598,2522,118780,7185,28084,3902,37416,3284,38086,3631,15194,2263,865818,7721,82052,4745,233158,9270,314654,7435,235954,8626,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8374055,4584,942454,17136,262500,9743,318334,10672,246225,9180,115395,6932,7431601,18179,784058,13714,1979896,20538,2152178,23200,2515469,23721,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4172893,5386,480461,13701,140134,7812,175763,7149,127816,6237,36748,3653,3692432,14683,374705,9626,1301797,16478,1079991,17123,935939,14812,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1987776,3943,177441,6130,41450,3380,64412,3764,55706,3572,15873,1952,1810335,7079,138716,5711,588896,8959,578316,10676,504407,9943,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1814004,3449,177208,6602,42832,3239,63295,4274,52126,3699,18955,2132,1636796,7067,132991,5808,435839,10204,532466,8665,535500,11023,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2858843,4380,426969,12227,151511,6439,150035,7694,101952,5641,23471,3067,2431874,13498,320590,8724,820267,14069,701629,13686,589388,12368,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2894765,4437,455062,12799,156034,6466,168190,7381,99834,5378,31004,2731,2439703,13017,334893,9443,826242,13851,687671,13435,590897,14058,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,930999,1930,105770,6204,21308,2104,43829,3336,27240,2589,13393,2225,825229,6233,61531,3563,265500,7089,245111,5821,253087,6954,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3859635,4255,313562,10612,86619,6780,105337,6281,75350,5509,46256,3956,3546073,11435,332172,9314,883865,14954,937239,15410,1392797,15525,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4432060,2865,408217,12401,116193,6660,127009,6781,92099,5083,72916,4980,4023843,13460,350714,9099,1009556,16764,984210,16460,1679363,20290,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6490135,4459,843633,13910,207614,7792,301753,8261,258101,7949,76165,4405,5646502,14470,504405,11166,1681423,15732,1855852,17410,1604822,14540,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3510698,3773,312703,7678,72425,4256,103834,3930,97870,3781,38574,2906,3197995,8730,199544,6780,833589,12686,1056070,13245,1108792,12286,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1866396,4870,320070,11395,111102,6619,103569,5098,86360,5932,19039,2388,1546326,11660,230561,8618,460059,10779,498030,12473,357676,11757,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3924618,4573,465081,11484,126632,5806,164103,6942,126794,5718,47552,3746,3459537,13146,346651,9515,1062113,15154,1058896,14245,991877,15734,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,666252,2436,71715,4975,11545,1787,27505,2725,23973,2789,8692,1918,594537,5166,39034,3239,173752,6490,200121,6202,181630,7049,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1175375,2663,110319,5177,25532,2580,37938,2963,35444,2868,11405,1569,1065056,5880,77645,4026,300633,6774,365580,6641,321198,7390,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1789679,2702,225269,11101,67463,6463,67407,4961,65953,5080,24446,3615,1564410,11261,216903,10445,452853,14273,514128,14005,380526,12304,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,901151,1675,61842,4306,15004,1932,21464,2186,17944,2526,7430,1563,839309,4539,61489,4456,241197,7290,241462,7525,295161,6752,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5915334,2713,496394,12987,145437,6170,183834,7762,100909,5825,66214,4435,5418940,13087,537641,11385,1545220,19495,1292388,17033,2043691,18761,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1332063,3190,219643,8920,74580,5042,67597,4889,58943,4565,18523,2626,1112420,9617,145855,6319,285478,8644,354790,9649,326297,9226,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12985114,5041,1653527,24350,551277,14286,534925,12127,339228,11256,228097,8947,11331587,25139,1348417,21444,3021005,28908,2868517,24254,4093648,28079,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6296279,7771,851709,18261,289555,9562,262690,9695,227325,10643,72139,6194,5444570,20431,652973,18395,1447009,21422,1701969,20696,1642619,23846,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,439166,1610,36627,2882,8837,1442,11818,1698,12590,1413,3382,757,402539,3521,29463,2279,105906,4022,153118,4514,114052,4119,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7601963,5313,922640,17098,253306,9593,341703,8367,250724,9763,76907,5290,6679323,17605,602501,11492,2297681,24150,1955476,18947,1823665,18456,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2412241,3299,318636,9698,91815,4997,113332,5691,88267,5105,25222,2147,2093605,10514,229861,8154,638175,10573,666199,10705,559370,9581,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2611610,3716,346776,11425,79026,6178,104447,5849,115716,6194,47587,4079,2264834,12012,195609,10002,545616,11319,798939,12795,724670,11616,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8541335,4708,895166,17284,239073,8743,371707,11688,197657,8910,86729,4910,7646169,17596,700310,12972,2818202,21418,1877632,16680,2250025,18477,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,699616,1094,76488,5078,25172,2877,25648,2761,17861,2527,7807,1538,623128,5157,77711,4774,158700,6525,174270,5802,212447,6504,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3051982,4958,439632,12278,155525,6465,154005,8211,99097,6235,31005,3520,2612350,13534,316131,9584,782425,14847,801789,14900,712005,16522,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,525206,1822,52519,3876,11285,1416,17632,1705,15951,2397,7651,1592,472687,4145,36462,2844,145664,4487,157828,5796,132733,5152,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4221059,5897,599350,14060,198496,8049,226702,8345,135336,6770,38816,3402,3621709,15867,450315,11010,1182070,13318,1019563,17055,969761,15560,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15739108,10042,2151902,31430,895078,19234,610756,18344,467323,14763,178745,9545,13587206,33010,2030072,27893,3372245,32833,4139229,40498,4045660,41844,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1592111,2904,160934,9102,38869,4506,45676,4641,56471,4745,19918,2317,1431177,9345,113727,6474,330336,8871,530286,11215,456828,10431,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,429250,1190,37267,2949,8195,1138,13210,1647,9615,1333,6247,1065,391983,3054,26485,1762,115735,4058,102915,3841,146848,4215,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5319294,6928,467022,13485,142116,7123,158661,6598,108917,6449,57328,4505,4852272,14395,485111,11849,1196056,17309,1335724,17138,1835381,18070,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4527738,4309,487597,13001,125951,7367,141833,7161,158404,6025,61409,4410,4040141,13901,317391,11082,928645,15127,1400643,18739,1393462,18249,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1269313,2571,185823,7553,57676,3894,81437,4786,37040,3223,9670,1788,1083490,8105,138592,6380,448181,9364,268523,7090,228194,7613,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3765815,4306,355473,9993,83316,4143,134612,5940,101118,4653,36427,2804,3410342,11374,267861,7451,1104423,12816,1065449,14524,972609,12895,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,369888,1745,30080,3057,5893,1259,10236,1607,9803,1639,4148,1143,339808,3515,23171,2334,102847,4460,125442,5700,88348,4696,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2422448,2223,972374,16308,430442,10597,293286,8722,173829,6115,74817,5574,1450074,16908,264360,8637,349372,8525,343503,9052,492839,10647,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
