GEO_ID,B18101_001E,B18101_001M,B18101_002E,B18101_002M,B18101_003E,B18101_003M,B18101_004E,B18101_004M,B18101_005E,B18101_005M,B18101_006E,B18101_006M,B18101_007E,B18101_007M,B18101_008E,B18101_008M,B18101_009E,B18101_009M,B18101_010E,B18101_010M,B18101_011E,B18101_011M,B18101_012E,B18101_012M,B18101_013E,B18101_013M,B18101_014E,B18101_014M,B18101_015E,B18101_015M,B18101_016E,B18101_016M,B18101_017E,B18101_017M,B18101_018E,B18101_018M,B18101_019E,B18101_019M,B18101_020E,B18101_020M,B18101_021E,B18101_021M,B18101_022E,B18101_022M,B18101_023E,B18101_023M,B18101_024E,B18101_024M,B18101_025E,B18101_025M,B18101_026E,B18101_026M,B18101_027E,B18101_027M,B18101_028E,B18101_028M,B18101_029E,B18101_029M,B18101_030E,B18101_030M,B18101_031E,B18101_031M,B18101_032E,B18101_032M,B18101_033E,B18101_033M,B18101_034E,B18101_034M,B18101_035E,B18101_035M,B18101_036E,B18101_036M,B18101_037E,B18101_037M,B18101_038E,B18101_038M,B18101_039E,B18101_039M,NAME,B18101_001MA,B18101_001EA,B18101_002MA,B18101_002EA,B18101_003MA,B18101_003EA,B18101_004MA,B18101_004EA,B18101_005EA,B18101_005MA,B18101_006EA,B18101_006MA,B18101_007MA,B18101_007EA,B18101_008MA,B18101_008EA,B18101_009MA,B18101_009EA,B18101_010EA,B18101_010MA,B18101_011EA,B18101_011MA,B18101_012MA,B18101_012EA,B18101_013MA,B18101_013EA,B18101_014MA,B18101_014EA,B18101_015MA,B18101_015EA,B18101_016EA,B18101_016MA,B18101_017EA,B18101_017MA,B18101_018MA,B18101_018EA,B18101_019MA,B18101_019EA,B18101_020MA,B18101_020EA,B18101_021EA,B18101_021MA,B18101_022EA,B18101_022MA,B18101_023EA,B18101_023MA,B18101_024MA,B18101_024EA,B18101_025EA,B18101_025MA,B18101_026MA,B18101_026EA,B18101_027EA,B18101_027MA,B18101_028EA,B18101_028MA,B18101_029EA,B18101_029MA,B18101_030MA,B18101_030EA,B18101_031MA,B18101_031EA,B18101_032MA,B18101_032EA,B18101_033EA,B18101_033MA,B18101_034EA,B18101_034MA,B18101_035MA,B18101_035EA,B18101_036MA,B18101_036EA,B18101_037MA,B18101_037EA,B18101_038EA,B18101_038MA,B18101_039EA,B18101_039MA,state
0400000US32,2686989,2047,1343045,3155,93703,1571,1136,735,92567,1713,244010,1901,13282,2613,230728,3145,309889,2358,13846,2383,296043,3468,536421,3016,66734,5075,469687,5944,100100,947,25685,2353,74415,2529,58922,893,28281,2078,30641,1971,1343944,2668,91483,1449,1316,800,90167,1667,233163,1462,6120,1556,227043,2021,307927,2013,13940,2582,293987,3321,534229,2401,71775,4964,462454,5640,104255,755,24605,2378,79650,2475,72887,991,37159,2412,35728,2601,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,35160,1178,389,279,34771,1129,107895,1066,8274,1258,99621,1450,133996,1664,7947,1472,126049,2042,285867,1639,32285,3034,253582,3401,48155,532,12609,1326,35546,1429,31616,590,15911,1374,15705,1359,661179,1916,32446,977,155,211,32291,937,103709,927,4164,1100,99545,1497,133413,1505,7292,1409,126121,2057,294458,1345,30417,2991,264041,3401,52142,680,10745,1361,41397,1555,45011,589,21470,1670,23541,1640,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,272660,1238,2116,624,270544,1538,768326,1956,43580,3469,724746,4056,934268,2651,41070,3923,893198,4295,1757990,2588,156009,6793,1601981,7565,283107,1599,59102,3139,224005,3060,210977,1493,88316,3355,122661,3478,4485654,2739,262641,1321,1569,562,261072,1556,734540,1651,23240,2730,711300,3495,931559,1896,39120,3215,892439,3715,1883121,2074,176750,5849,1706371,5793,338165,1768,73650,3288,264515,3322,335628,2180,167261,4505,168367,4522,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,75050,1961,629,416,74421,2003,193183,2187,10212,2020,182971,2648,234336,2701,17165,2428,217171,3226,378902,2397,60294,4485,318608,4724,75648,1273,23061,1824,52587,2203,50214,1226,27978,1799,22236,1502,1039909,2929,69231,1641,1068,552,68163,1677,179323,1817,5808,1232,173515,2142,233613,2291,13207,2132,220406,3139,405398,2404,56394,4029,349004,4492,86080,1217,23527,2174,62553,2295,66264,1279,37454,2267,28810,2145,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,593063,2154,4582,1106,588481,2509,1592817,2966,93573,5056,1499244,5604,2285652,4530,114677,5746,2170975,6683,3725089,3986,399469,8986,3325620,9410,619095,1805,131994,4670,487101,4791,454974,2248,196854,5541,258120,5222,9937729,4336,563541,2079,3485,987,560056,2334,1520689,2448,55064,3826,1465625,4740,2341109,2904,97057,5170,2244052,6252,4022724,3945,451659,10660,3571065,11374,759226,1952,170151,5748,589075,5751,730440,2728,372705,6922,357735,6646,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,311491,4785,2689,974,308802,4889,844475,6142,58487,5024,785988,7743,1019098,6864,74820,5543,944278,8802,1831978,6781,267381,8049,1564597,9961,331023,2519,93663,5033,237360,4470,201839,2321,99799,4063,102040,3691,4921114,7089,315232,5380,1717,949,313515,5690,815674,5644,35740,3220,779934,6516,1095819,5215,57150,3921,1038669,6250,1992593,4870,288469,8849,1704124,10017,385629,2717,102723,5182,282906,5299,316167,2549,174479,4915,141688,4761,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,22808,858,56,64,22752,863,52716,971,2042,684,50674,1123,89978,1486,4017,1120,85961,1862,128260,1020,15573,1311,112687,1737,23065,249,6383,814,16682,837,18724,395,9222,892,9502,835,333874,1741,23458,1165,42,51,23416,1165,51871,947,1269,498,50602,1037,81837,1404,2832,916,79005,1511,126090,1001,11256,1397,114834,1791,24503,377,5242,776,19261,838,26115,481,11787,1006,14328,1006,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,364013,2663,3802,1131,360211,2655,1011411,3504,77006,3872,934405,5511,1224078,3685,82776,4303,1141302,5268,2252043,3896,316544,9514,1935499,9807,395253,1663,101376,3789,293877,3712,285354,1999,131645,3981,153709,3778,5836950,4795,344430,2332,2580,1145,341850,2680,968486,3348,44420,3678,924066,5085,1252178,3247,80338,4271,1171840,5227,2372787,3317,336914,8216,2035873,8809,462213,1764,116391,3651,345822,3975,436856,2451,223418,5000,213438,4722,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,134930,2038,2029,802,132901,2048,343689,2731,24413,2264,319276,3139,430827,2752,35505,3010,395322,3877,688630,2853,124625,4447,564005,4953,133439,1106,46007,2210,87432,2359,86641,1044,48467,1806,38174,1817,1892212,3734,129088,1703,862,354,128226,1704,326186,2415,16807,1832,309379,3161,434553,2239,30981,2076,403572,2887,723726,2302,131121,4976,592605,5508,151035,1241,45496,2369,105539,2658,127624,1452,70719,2351,56905,2251,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,122670,2041,1009,757,121661,2223,318257,2545,25255,3142,293002,3653,441972,2962,30663,3334,411309,4317,758471,3220,109366,5482,649105,6139,145436,1328,44445,2799,100991,2917,97142,1102,47977,2130,49165,2024,1948692,3419,115978,2299,571,334,115407,2354,304154,2670,13554,1857,290600,3281,440732,2916,27300,2831,413432,4269,787205,3359,111672,5603,675533,6027,158646,1320,35766,2406,122880,2320,141977,1133,75440,2572,66537,2483,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,368660,2017,3768,1044,364892,2044,1042142,2888,81138,4231,961004,4985,1361090,3318,98573,5434,1262517,6366,2499742,4192,324045,8495,2175697,9519,456340,1901,112948,3512,343392,3933,355934,1818,162603,3903,193331,3771,6455849,4779,352301,2036,2300,643,350001,2091,991638,2741,45318,3519,946320,4411,1387029,3131,83494,4382,1303535,5150,2635505,3993,356257,7947,2279248,8872,530656,1936,122532,4378,408124,4493,558720,2323,278672,5387,280048,5492,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,28314,593,234,281,28080,630,83448,901,4076,1007,79372,1382,121191,1279,6992,1296,114199,1842,204260,1148,24574,2242,179686,2506,34048,714,7023,1023,27025,1204,27572,824,13720,1094,13852,1137,536284,1199,27132,564,239,293,26893,676,79730,869,2804,887,76926,1030,124094,1001,5156,1118,118938,1412,220889,1239,27971,2776,192918,2960,40469,494,8913,1271,31556,1303,43970,775,21538,1555,22432,1608,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,152034,2997,1208,648,150826,2970,396500,3680,22830,3017,373670,4720,495538,4516,34979,3805,460559,5668,874224,4125,138692,6753,735532,7086,177532,1724,48754,2550,128778,3015,102112,1684,49871,2547,52241,2542,2381291,5395,150687,3515,1174,736,149513,3664,380255,3574,15645,2053,364610,3897,529988,4062,26788,3026,503200,4890,962826,3725,151280,5969,811546,6722,204546,1649,55085,3534,149461,3742,152989,2019,84522,3403,68467,3232,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,29554,841,275,206,29279,857,71762,1208,3649,860,68113,1204,91804,1134,5739,1208,86065,1435,155589,1411,21012,2079,134577,2299,28582,691,7230,1108,21352,1278,22038,637,10921,982,11117,884,406176,2315,28994,868,213,229,28781,861,70394,1199,2303,661,68091,1339,91135,1407,5090,1395,86045,1966,152986,1373,15657,1768,137329,1983,30996,787,6281,1117,24715,1500,31671,975,15617,1425,16054,1445,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,203575,2700,1930,788,201645,2675,555193,4585,40727,3657,514466,4948,690387,4483,53845,4504,636542,6066,1228967,5986,213322,7085,1015645,9087,231722,1710,71578,3702,160144,3574,139657,1273,70179,2761,69478,2868,3252850,5528,196213,2826,1739,714,194474,2918,532798,4018,24762,3364,508036,5002,724325,3528,49537,3914,674788,5144,1319176,3930,229544,7173,1089632,7624,263422,2088,80046,3900,183376,3492,216916,2032,124685,3868,92231,3930,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,998433,5290,8527,1966,989906,5806,2552475,6090,160642,7708,2391833,11175,3035486,7663,182780,9564,2852706,11832,4622482,7436,596881,13345,4025601,14825,713696,3945,214765,6796,498931,7339,446253,3385,237568,5159,208685,5582,12828628,8404,954879,4941,8723,1910,946156,5258,2441182,5377,94673,5086,2346509,6854,3072757,6484,152743,8030,2920014,10431,4893178,6231,639662,13999,4253516,14991,811267,4069,239905,7721,571362,8239,655365,3385,369547,7757,285818,6885,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,134628,1448,1119,641,133509,1483,316098,2135,15741,2317,300357,2820,379528,2275,18338,2536,361190,3383,449860,2550,51043,3825,398817,4467,67820,834,17339,1818,50481,1887,48800,773,23401,1542,25399,1368,1392914,2903,127670,1839,719,689,126951,1670,299416,2068,8512,1652,290904,2558,378325,2249,16643,1969,361682,2713,450031,2440,47869,3332,402162,4166,74739,662,15080,1649,59659,1614,62733,845,30766,1969,31967,2071,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,15520,462,540,467,14980,664,48619,908,3941,703,44678,1001,67880,888,5455,1092,62425,1309,131988,994,16181,1521,115807,1801,24725,382,5993,743,18732,800,16220,302,7494,826,8726,796,315207,1148,15247,516,92,140,15155,545,46213,725,2519,641,43694,967,67465,845,4843,960,62622,1222,136830,801,15375,1382,121455,1622,26570,204,6017,985,20553,997,22882,372,11850,900,11032,894,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,259254,3968,2180,1036,257074,4123,690135,5404,42060,3872,648075,6924,886705,5430,44923,3617,841782,6263,1549124,5076,177553,6674,1371571,8926,264221,2288,65244,2890,198977,3334,164504,2033,73602,3139,90902,3331,4073221,7383,248837,3935,1841,911,246996,3916,650855,4882,21288,2667,629567,5734,935702,4387,46173,3881,889529,5709,1684431,5123,190008,6790,1494423,8185,300953,2615,68483,3451,232470,3532,252443,2515,134203,3757,118240,3744,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,226385,2133,2734,889,223651,2432,581228,2552,40985,3747,540243,4806,787561,3644,53376,3504,734185,4706,1346369,4156,178872,6119,1167497,6825,231167,1595,62939,4215,168228,4256,147512,1252,75657,3226,71855,3263,3396600,4920,212962,2073,1243,648,211719,2094,557604,2850,23703,2764,533901,3715,780411,3143,44768,3549,735643,3919,1383558,3061,180512,6274,1203046,6472,249176,1789,59537,3192,189639,3681,212889,1642,115421,3209,97468,3144,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,54160,1852,244,183,53916,1894,143908,1748,11146,1583,132762,2075,192097,2552,19302,2476,172795,2747,375994,2730,84519,3676,291475,4494,78201,1015,27941,2098,50260,1920,50845,719,28175,1592,22670,1659,931280,3467,49818,1893,697,518,49121,1910,137416,1490,7940,1401,129476,1757,191548,2191,16400,2320,175148,2634,388915,1896,78500,3930,310415,4173,86975,907,27662,1938,59313,2013,76608,993,43405,2153,33203,2104,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,179165,1796,1478,557,177687,1908,497389,2431,37135,2727,460254,3436,635612,3103,37788,3177,597824,4678,1134564,3185,129429,4517,1005135,4929,193552,1104,45903,2045,147649,2121,142293,1195,63606,2368,78687,2284,2851488,3662,170035,1750,975,505,169060,1823,476332,2313,20850,2008,455482,2778,628929,2867,32622,2673,596307,4097,1150546,2519,127201,4376,1023345,4395,212622,1194,43520,2333,169102,2268,213024,1871,96634,2846,116390,2911,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,19937,1151,92,117,19845,1136,49012,1262,2354,682,46658,1431,69427,1418,3692,961,65735,1609,112217,1542,15616,2140,96601,2543,20055,322,6494,910,13561,936,12605,281,5611,742,6994,767,275579,2027,19085,1221,403,395,18682,1294,46560,1133,1086,508,45474,1282,63213,1320,3898,1142,59315,1761,109741,1568,13096,1734,96645,2005,20459,597,3629,664,16830,819,16521,531,7882,905,8639,1082,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,109033,1966,2121,893,106912,1983,334888,2664,42722,3249,292166,3823,413305,1580,40721,3596,372584,3775,649491,1704,155903,5483,493588,5021,145830,1135,53999,2666,91831,2603,96515,1056,60005,2430,36510,2315,1931277,2889,107759,1540,1430,523,106329,1578,323809,2533,25798,2332,298011,3161,435673,1765,34290,3260,401383,3693,747943,1850,174629,6771,573314,6929,178092,795,76825,3116,101267,3121,138001,860,97802,2579,40199,2446,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
